propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,floor,exterior,hasLift,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107359919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/98/a9/1340601701.webp,,51,950000.0,chalet,sale,405.0,5,4,"calle Islas Canarias 1 Común, 30",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,40.4251301,-3.8885376,True,https://www.idealista.com/inmueble/107359919/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE vende ESPECTACULAR CHALET ADOSADO en urbanización CALME HOUSE  en VALDEPASTORES de Boadilla del Monte. Esta vivienda adosada de 365m² se distribuye de la siguiente manera: En la planta principal, encontramos un amplio recibidor desde donde accedemos a una amplia y luminosa cocina, un aseo y un gran salón comedor de tres estancias con chimenea, amplios ventanales y salida directa al gran jardín trasero. La segunda planta, se distribuye en un pasillo distribuidor que da servicio a 4 amplios y luminosos dormitorios y tres baños (dos de ellos en suite). Contamos con una amplia parcela de 470 m² donde disfrutar de reuniones con familiares y amigos, donde encontramos una piscina recién reformada y una zona de barbacoa. La vivienda, además, cuenta con garaje en la planta sótano, donde también encontramos una gran sala multiusos, trastero, otra habitación, una lavandería y el cuarto de instalaciones. En la urbanización contamos con seguridad privada 24h con control de acceso y zonas verdes.   Además la vivienda cuanta con numerosas mejoras, como una reforma integral en la planta sótano y en cocina, piscina totalmente renovada, suelos de madera maciza en toda la vivienda, control y mantenimiento de la chimenea al día con certificado que lo abala y sistema de aerotermo en agua caliente sanitaria. Esta vivienda se encuentra en un entorno inmejorable, cerca de todo tipo de comercios, colegios, medios de transporte y zonas verdes. ¡NO PERDÁIS LA OPORTUNIDAD DE VENIR A VISITARLO!",True,good,False,2346.0,True,True,False,False,[],False,False,950000.0,€,True,True,chalet,terracedHouse,"Valdepastores - Las Encinas, Boadilla del Monte","Chalet adosado en calle Islas Canarias 1 Común, 30",Top,,,,,,,,,
107990346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/e4/8e/1351408735.webp,CLK00/4693,26,600000.0,flat,sale,97.0,3,2,calle de Toledo,Madrid,Madrid,Centro,es,40.4077774,-3.7124161,False,https://www.idealista.com/inmueble/107990346/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicada en el barrio de Lavapiés-Embajadores, en Madrid. La vivienda está ubicada en la 1 planta exterior con ascensor. Dispone de una superficie total de 97 m², distribuidos en salón y comedor, cocina independiente amueblada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, terraza, cocina amueblada, armarios empotrados, aire acondicionado y accesibilidad para personas con movilidad reducida. Situado en el barrio de Lavapiés-Embajadores, en la Calle Toledo, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como la Catedral de Santa María la Real de la Almudena, la Plaza Mayor, el Teatro La Latina y el Mercado de la Cebada. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Puerta de Toledo (L5). Agenda tu visita presencial y te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h.",True,good,False,6186.0,True,False,False,False,[],False,False,600000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,Top,Lavapiés-Embajadores,1,True,True,,,615000.0,15000.0,2.0
108354577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/9f/24/1289050364.webp,C -08,13,2900000.0,chalet,sale,1025.0,5,5,"Playa de Ondárroa, 3",Madrid,Boadilla del Monte,Bonanza,es,40.4512658,-3.892405,True,https://www.idealista.com/obra-nueva/108354577/,"BONART: Funcionalidad y diseño moderno en un entorno exclusivo. BONART es un complejo de villas único en la urbanización Bonanza de Boadilla del Monte creado por Trinosa. Este conjunto de 8 villas de obra nueva se asienta en un enclave que ofrece privacidad, seguridad y una conexión directa con el entorno natural, haciendo de BONART una experiencia de vida incomparable. Esta tipología de vivienda denominada C, destaca por su diseño práctico y acogedor, ideal para familias que valoran la funcionalidad sin renunciar a un estilo sofisticado. En cada una de las villas de esta tipología, el dormitorio principal se encuentra en la primera planta, en formato suite, ofreciendo un espacio privado y exclusivo. Aquí, los dormitorios secundarios están ubicados en la planta baja, lo que facilita el acceso y es ideal para familias con niños o para quienes desean un hogar más práctico y funcional. Los espacios comunes se han diseñado para maximizar la luminosidad: un salón amplio se integra con la cocina abierta, creando un ambiente perfecto para la vida familiar. Las puertas acristaladas conectan los interiores con las terrazas y el jardín, donde la piscina infinita y la cocina de verano equipada con barbacoa convierten el exterior en un espacio ideal para disfrutar todo el año. Sin embargo, a diferencia de la tipología B, no cuenta con un módulo independiente de cocina exterior, si no que esta se encuentra integrada con la terraza de planta baja, lo que implica una mayor superficie de la misma. Detalles que marcan la diferencia: Los acabados de esta villa reflejan la más alta calidad: suelos porcelánicos imitación piedra Campaspero, suelos radiantes, y ventanas con aislamiento térmico. Las persianas de seguridad motorizadas y la carpintería de madera con puertas de altura completa añaden un toque moderno y elegante. Las paredes seleccionadas con revestimiento de piedra natural aportan calidez, y la tecnología de domótica avanzada facilita la gestión de la vivienda. La seguridad es prioritaria en BONART, con una doble valla perimetral, un único camino de acceso y una garita de control con opción de vigilancia 24 horas. Tipología B ofrece un hogar pensado para la comodidad diaria, donde cada detalle ha sido diseñado para inspirar y proporcionar bienestar. No pierdas la oportunidad de conocer las villas de BONART. Contáctanos para agendar tu visita y conocer en profundidad este espacio único que podría ser tu hogar.",False,newdevelopment,True,2829.0,True,False,False,False,[],False,False,2900000.0,€,True,True,chalet,independantHouse,"Bonanza, Boadilla del Monte","Casa independiente en Playa de Ondárroa, 3",Top,,,,,False,,,,
106267952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/d8/d0/1277714934.webp,Tipo 7,7,695000.0,flat,sale,128.0,3,2,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267952/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,newdevelopment,True,5430.0,True,False,False,False,[],False,False,695000.0,€,True,True,flat,,"Sector S, Boadilla del Monte","Piso en avenida Isabel Farnesio, 7",Top,,,True,True,False,,,,
106429275,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/99/ef/1350153224.webp,,74,2530000.0,chalet,sale,462.0,9,5,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,40.4109483,-3.6711129,False,https://www.idealista.com/inmueble/106429275/,"Descubre este impresionante y exclusivo chalet, ubicado a menos de 10 minutos a pie del emblemático Parque del Retiro. Situado en la codiciada colonia del barrio Niño Jesús, este hogar combina elegancia, comodidad y privacidad en un entorno residencial privilegiado. Con amplios espacios interiores, el chalet cuenta con una luminosidad excepcional gracias a sus grandes ventanales. La decoración, de estilo contemporáneo, se complementa con acabados de alta calidad y detalles que resaltan su exclusividad. Sobre una parcela de 266m2, cuenta con más de 462m2 construidos distribuidos en 4 plantas, la planta baja alberga un amplio salón-comedor, ideal para reuniones familiares, y una moderna cocina con office completamente equipada con isla, perfecta para los amantes de la gastronomía. El exterior, es un oasis de tranquilidad donde disfrutar de momentos al aire libre. Las habitaciones, espaciosas y acogedoras, cuentan con armarios empotrados y la principal con baño en suite y salida a una de las terrazas, garantizando la máxima privacidad y confort. Otra de las habitaciones que se usaba como salón de juegos cuenta con salida a una terraza cubierta. Cabe destacar que en el momento que se reformó por completo el inmueble, se dejó un hueco en la escalera con el fin de poder instalar un ascensor de cara a un futuro para mayor comodidad. Además, la ubicación estratégica del chalet permite acceder fácilmente a las mejores opciones de restauración, tiendas y actividades culturales que ofrece Madrid. No pierdas la oportunidad de vivir en un chalet independiente que redefine el concepto de lujo y confort, a solo pasos de uno de los pulmones verdes más emblemáticos de la ciudad. ¡Tu nuevo hogar te está esperando! Nuestra empresa joven y dinámica, especializada en el sector inmobiliario madrileño, te ofrece una atención personalizada y cercana. Con un equipo comprometido, garantizamos transparencia y empeño en cada operación. Aprovecha nuestras tasaciones inmobiliarias gratuitas y descubre cómo hacemos que la venta y alquiler sean rápidos y seguros. ¡No pierdas la oportunidad de vivir en uno de los lugares más exclusivos de Madrid!",False,good,False,5476.0,True,False,True,False,[],False,False,2530000.0,€,True,True,chalet,independantHouse,"Niño Jesús, Madrid",Casa independiente,Top,Niño Jesús,,,,,,,,
108778738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/8c/7e/1354864451.webp,DS-P33107,18,2189000.0,flat,sale,160.0,3,3,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,40.4278632,-3.6735158,False,https://www.idealista.com/inmueble/108778738/,"DIZA Consultores les presenta luminoso recién reformado en Ayala. En la segunda planta de un edificio construido a mediados del siglo XX, se encuentra este luminoso piso de 160 metros. La zona noble goza de muchísima luz durante todo el día gracias a los grandes ventanales y altura. Está compuesta por un salón-comedor con cocina integrada totalmente equipada y acceso directo a la terraza. La zona de descanso está compuesta por tres dormitorios, el principal con vestidor y baño en suite. Los otros dos dormitorios tienen también con tamaño doble, cuentan con su propio baño y zona de vestidor.  También, contamos con zona de lavandería independiente. Las calidades de construcción son excelentes, aire acondicionado por conductos, cerramientos con aislamiento térmico y acústico y electrodomésticos de primera. La finca es señorial y dispone de portero físico. El barrio de Almagro, perteneciente al distrito de Chamberí, se trata de uno de los más lujosos y tranquilos de Madrid. Cerca de los mejores restaurantes, tiendas, colegios y universidades de la ciudad, es uno de los mejores barrios para vivir en la capital. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",True,good,False,13681.0,True,False,False,False,[],False,False,2189000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Ayala,Top,Goya,2,True,True,,,,,
107688503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/47/e0/1241894984.webp,9938/CH-4,10,1298281.0,chalet,sale,275.0,5,4,"avenida de los Ángeles, 13",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4094986,-3.7826254,True,https://www.idealista.com/obra-nueva/107688503/,"¡80% Comercializado! Imagina despertar cada mañana en tu casa, a un paso de la Casa de Campo, en un entorno privilegiado donde la vida florece en armonía, al igual que la vibrante flor de la Lantana.  iKasaClass Lantana se compone por 16 chalets pareados ubicados en Colonia de los Ángeles, en Pozuelo de Alarcón, el proyecto se desarrollará en régimen de Cooperativa. La Cooperativa Residencial Canavalia S.Coop. ha sido propuesta por parte del Ayuntamiento de Pozuelo como adjudicataria de las parcelas que forman parte de iKasaClass Lantana.  Estas viviendas espectaculares cuentan con 5 dormitorios, 5 baños (más 2 aseos) y dos plazas de garaje en el exterior. Se distribuyen en planta sótano, planta baja y planta primera.  En el diseño interior de las viviendas se han cuidado al máximo los detalles y las calidades, y se han aprovechado los espacios, creando rincones únicos. Los amplios y luminosos salones se encuentran en el corazón de cada vivienda, abriendo paso a un generoso jardín. En iKasaClass Lantana, cada hogar está cuidadosamente diseñado para satisfacer todas las necesidades, adaptándose a cada estilo de vida:  - Amplias y luminosas cocinas, con espacios para disfrutar de momentos en familia.  - Dormitorio en planta baja que también puede ser un estupendo despacho. - Cuatro dormitorios en planta primera, con posibilidad de convertirlos en 3, y el principal contará con un amplio vestidor.  - Sala de estar y comedor que fluyen hacia el jardín a través de su amplio ventanal.  - Espacios en planta sótano, para que darles la funcionalidad que más se adapte a tu familia.  - Además, tienes la opción de añadir una piscina privada a tu jardín (con coste adicional), creando un espacio exterior de lujo y relajación. iKasaClass Lantana se ubica en Colonia de los Ángeles. La Colonia de los Ángeles se ubica a pocos pasos de la uno de los parques con más extensión de la ciudad de Madrid: La Casa de Campo.  La zona cuenta con todos los servicios necesarios, entre los que destacan:  - Centro Comercial Ciudad de la Imagen - Colegios y Escuelas Infantiles - Hospital Universitario Quirón Salud - Restaurantes Cuenta con excelentes conexiones de transporte público, con el metro ligero, y también para transporte privado, con conexión directa con la ciudad de Madrid a través de la autovía A-5, M-503, M-502 y M-40. Ven y descubre la magia de vivir en iKasaClass Lantana, donde sentirás que, como las flores más bonitas, la vida florece en los lugares más inesperados y en los momentos más sencillos. Para acudir a la oficina comercial será necesario concertar una cita previa a través del teléfono de contacto o el formulario que encontrará en nuestra web.",False,newdevelopment,True,4721.0,True,False,False,False,[],False,False,1298281.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en avenida de los Ángeles, 13",Top,Somosaguas,,,,False,,,,
107811537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/a3/ea/1331182114.webp,MOC-79,68,1380000.0,chalet,sale,407.0,5,5,Barrio El Peñalar - Arroyo de Trofas - Montealegre,Madrid,Torrelodones,Los Peñascales,es,40.580056,-3.9009921,False,https://www.idealista.com/inmueble/107811537/,"CASA EN PLENA NATURALEZA, CON PRIVACIDAD, TRANQUILIDAD Y CONFORT. ZONA Zona de GRANDES Y HERMOSOS CHALETS INDEPENDIENTES con extensos jardines, limítrofe con el Monte del Pardo, en el término municipal de Torrelodones, en el área de Montalegre y vecina del embalse de Arroyo de Trofas. CASA Diseñada en DOS PLANTAS Y UNA TERCERA BAJO RASANTE y amplios vanos, esta LUMINOSA, hogareña, cálida y discreta casa, de distribución funcional y PRIMERAS CALIDADES, posee un hermoso JARDIN en varios niveles que rodea la vivienda, con pérgolas, cenadores y PISCINA. Un auténtico oasis de PRIVACIDAD, SERENIDAD y bienestar. PLANTA CALLE Atravesando el jardín frontal accedemos a la escalera de granito que nos da paso a la entrada principal de la vivienda. Una vez dentro, el VESTIBULO distribuye la casa en dos alas bien diferenciadas: en el ala IZQUIERDA, un amplio espacio da paso a las distintas áreas sociales: SALÓN PRINCIPAL con chimenea; COMEDOR independiente con vistas al jardín posterior y piscina; acogedora y funcional COCINA con OFFICE y COMEDOR también con vistas; un ASEO y una SALIDA independiente al jardín. Además, una ESCALERA da acceso a la planta baja. En el ala DERECHA, un pasillo en dos niveles y con armarios empotrados nos lleva a TRES DORMITORIOS y un BAÑO completo. PLANTA PRIMERA En esta planta superior, a la que se accede por una ELEGANTE ESCALERA de madera, encontramos el DORMITORIO PRINCIPAL de grandes dimensiones con un gran ventanal, un VESTIDOR independiente y BAÑO completo, así como otro DORMITORIO con vistas al jardín, actualmente utilizado como DESPACHO.  PLANTA BAJO RASANTE Accediendo desde la cocina o bien desde una terraza cubierta del jardín, pasamos a una acogedora SALA DE ESTAR Y JUEGOS, una habitación actualmente utilizada como GIMNASIO y un BAÑO. Asimismo, un CUARTO DE HERRAMIENTAS y TALLER, la SALA DE CALDERA y una HABITACIÓN DE LAVADO Y PLANCHA.  Además, con ACCESO INDEPENDIENTE desde el jardín, encontramos un agradable APARTAMENTO perfecto para invitados, con DOS HABITACIONES grandes y luminosas y un BAÑO completo. EL JARDIN Y PISCINA Delimitado por un perímetro de arizónicas que proporciona un alto nivel de privacidad, el JARDÍN CONSOLIDADO posee una VARIADA Y CUIDADA VEGETACIÓN que da color a las distintas estaciones del año, gracias a sus diversos setos de flor, árboles perennes y caducos como arces, moreras, pinos, una hermosa glicina que da sombra en los días cálidos, bambú, prunos y olivo o jazmín y hortensias entre muchos otros.  Un SISTEMA DE RIEGO AUTOMÁTICO POR GOTEO optimiza el mantenimiento, mientras la ILUMINACIÓN EN TODO EL JARDÍN da calidez y ambiente acogedor a las veladas nocturnas de verano.  La PISCINA, de unos 70m3 de capacidad, con cubierta a medida para el invierno, posee una DEPURADORA DE SAL que evita los inconvenientes provocados por los tratamientos de cloro, mientras nos permite reciclar y depurar el agua para cada temporada estival sin necesidad de realizar un vaciado completo, aportando una mayor EFICIENCIA ENERGÉTICA Y AHORRO. INSTALACIONES Diseñado para ofrecer un alto nivel de confort durante todo el año, dispone de una CALDERA DE GASÓLEO CON ACUMULADOR de 380 litros de agua caliente y regulación por medio de TERMOSTATO, que proporciona la temperatura ambiente adecuada así como el agua caliente sanitaria necesaria. El SISTEMA ELÉCTRICO ha sido RENOVADO íntegramente tanto en el interior como en el exterior, instalado FIBRA ÓPTICA y conexión a INTERNET POR CABLE E INALÁMBRICA en todas las habitaciones. Recientemente se ha renovado el SISTEMA DE SEGURIDAD DE INTRUSIÓN a la vivienda. Un hogar ideal para quienes buscan CALIDAD DE VIDA y privacidad, amplitud, luminosidad y funcionalidad en un entorno natural tranquilo y único. A tan solo treinta minutos de Madrid, es un refugio perfectamente comunicado por autobús y cercanías al propio Torrelodones y los municipios de la zona.",False,good,False,3391.0,True,False,True,False,[],False,False,1380000.0,€,,,chalet,independantHouse,"El Peñalar - Arroyo de Trofas - Montealegre, Torrelodones",Casa independiente,Top,El Peñalar - Arroyo de Trofas - Montealegre,,,,,,,,
107425145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/e7/70/1315944005.webp,CLK00/4504,26,500000.0,flat,sale,118.0,4,2,calle de Emilio Ferrari,Madrid,Madrid,Ciudad Lineal,es,40.4328877,-3.6421341,False,https://www.idealista.com/inmueble/107425145/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Pueblo Nuevo, en Madrid. La vivienda está ubicada en la 3 planta exterior con ascensor. Dispone de una superficie total de 118 m², distribuidos en salón y comedor, cocina abierta equipada, 4 dormitorios y 2 baños. Además, cuenta con ascensor, cocina amueblada, armarios empotrados y aire acondicionado. Situado en el barrio de Pueblo Nuevo, en la Calle Emilio Ferrari, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Centro Comercial Alcalá Norte y del Centro Deportivo Municipal de Pueblo Nuevo. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Ascao (L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,4237.0,True,False,False,False,[],False,False,500000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Emilio Ferrari,Top,Pueblo Nuevo,3,True,True,,,520000.0,20000.0,4.0
106267779,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c8/c0/1277714906.webp,Tipo 1,7,653400.0,duplex,sale,124.0,2,3,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267779/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,newdevelopment,True,5269.0,True,False,False,False,[],False,False,653400.0,€,True,True,flat,duplex,"Sector S, Boadilla del Monte","Dúplex en avenida Isabel Farnesio, 7",Top,,,True,True,False,,,,
108686937,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/2b/de/1352143459.webp,,33,419900.0,chalet,sale,229.0,3,5,calle del Eucalipto s/n,Madrid,Móstoles,Coimbra - Guadarrama,es,40.3130963,-3.9253255,True,https://www.idealista.com/inmueble/108686937/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE FANTÁSTICO CHALET ADOSADO EN PARQUE COIMBRA Este amplio y luminoso chalet adosado de renta libre, en una de las mejores urbanizaciones privadas de Parque Coímbra. Ubicación tranquila, familiar y muy bien comunicada. La urbanización cuenta con piscina comunitaria, zonas verdes, parque infantil y acceso directo desde la vivienda. La vivienda se distribuye en varias plantas que ofrecen comodidad, amplitud y funcionalidad para toda la familia. En la planta principal accedemos a través de un patio delantero privado de 25 m². En el interior, contamos con hall recibidor, un baño completo con ducha, una cocina independiente muy amplia y luminosa, y un salón comedor con chimenea con salida directa a una terraza, ideal para disfrutar del exterior. En la primera planta se ubican tres dormitorios grandes, todos ellos con armarios empotrados. El dormitorio principal dispone además de un baño en suite y acceso a una terraza privada. Esta planta cuenta con un segundo baño completo que da servicio al resto de habitaciones. La segunda planta alberga una buhardilla completamente acondicionada, perfecta para utilizar como dormitorio adicional, zona de teletrabajo o sala de juegos. Desde esta estancia se accede a una amplia terraza tipo solárium, con gran privacidad y excelentes vistas. Por último, en la planta sótano se encuentra el garaje con gran capacidad y espacio para almacenaje. Actualmente, esta planta está dividida en tres estancias, dos de ella con aseo con ducha, lo que ofrece múltiples posibilidades de uso. Además, desde aquí se accede a un segundo patio exterior solado, perfecto para barbacoas, reuniones familiares o como zona de ocio, con salida directa a las zonas comunes de la urbanización. ¡No dudes en venir a verla! Financiación 100%.",True,good,False,1834.0,True,True,False,False,[],False,False,419900.0,€,True,True,chalet,terracedHouse,"Coimbra - Guadarrama, Móstoles",Chalet adosado en calle del Eucalipto s/n,Top,,,,,,,,,
108414734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/8c/a5/1354748569.webp,SIM12253048,12,255000.0,flat,sale,48.0,1,1,calle Miguel de la Iglesia,Madrid,Madrid,Ciudad Lineal,es,40.4399492,-3.6455189,False,https://www.idealista.com/inmueble/108414734/,"Piso en Venta en Ciudad Lineal, Barrio de la Concepción, Madrid VOhome propiedades Salvador/Julián Camarillo/Simancas vende: Acogedor piso situado en una 5ta planta de un edificio tranquilo, a pocos metros de la Calle Arturo Soria. La vivienda se distribuye en: - Salón con ventanal y aire acondicionado - Dormitorio cona armario empotrado  - Baño completo con plato de ducha  - Cocina independiente amueblada y equipada - Terraza integrada en el salón con posibilidad de habilitarla Piso interior luminoso, completamente reformado. Ubicación inmejorable, rodeada de todos los servicios: colegios, supermercados, parques, centros deportivos y zonas verdes y con excelente conexión con el resto de la ciudad y rápido acceso a la M-30, M-40 y A-2. Si quieres más información o concertar una visita, llámanos sin compromiso. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera). Oficina Julián Camarillo Calle Alcalá 443. Teléfonos: /  Llámanos para mas información o coordinar tu visita.",False,good,False,5313.0,False,False,True,False,[],False,False,255000.0,€,,,flat,,"Concepción, Madrid",Piso en calle Miguel de la Iglesia,Top,Concepción,5,False,True,,,259900.0,4900.0,2.0
107920974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/aa/ba/1328358144.webp,CLK00/4862,26,850000.0,flat,sale,108.0,3,2,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,40.4342128,-3.7099795,False,https://www.idealista.com/inmueble/107920974/,"¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad. Clikalia presenta este piso ubicado en el barrio de Gaztambide, en Madrid. La vivienda está ubicada en la 4 planta exterior con ascensor. Dispone de una superficie total de 108 m², distribuidos en salón y comedor, cocina abierta equipada, 3 dormitorios y 2 baños. Además, cuenta con ascensor, cocina amueblada, armarios empotrados, aire acondicionado y portero. Situado en el barrio de Gaztambide, en la Calle Donoso Cortes, cuenta con una ubicación que te permitirá estar cerca de todo lo que necesitas como el Hospital Universitario Fundación Jiménez Díaz, el Hospital Clínico San Carlos, los Teatros del Canal, el Mercado de Vallehermoso y del Parque del Tercer Depósito. A su vez, está próximo a supermercados, restaurantes, colegios, gimnasios, paradas de autobús y a la estación de metro Canal (L2 y L7). Agenda tu visita, te acompañamos en todo el proceso. Llámanos de lunes a viernes de 9.00h a 20.00h. Las imágenes son ilustrativas, no vinculantes puesto que la vivienda está siendo completamente reformada y se representa por imágenes hiperrealistas sujetas a posibles modificaciones al estar el proyecto en fase de ejecución y obra, al igual que el plano de la vivienda.",True,good,False,7870.0,True,False,False,False,[],False,False,850000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Donoso Cortés,Top,Arapiles,4,True,True,,,870000.0,20000.0,2.0
