propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108894302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/a5/2d/1358186864.webp,4,1,1350000.0,flat,sale,200.0,True,5,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4206712,-3.7038195,False,https://www.idealista.com/inmueble/108894302/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este amplio piso exterior de casi 200 metros cuadrados te ofrece un sinfín de posibilidades. Con 5 luminosos dormitorios y 2 baños, es el espacio ideal para familias o para quienes buscan comodidad y amplitud. Los techos muy altos añaden un toque de elegancia y hacen que cada rincón se sienta aún más espacioso. Ubicado a un paso de la Gran Vía, la calle Fuencarral y Callao, disfrutarás de una oferta inigualable de ocio y gastronomía. La cocina equipada te permitirá preparar deliciosas comidas mientras compartes momentos inolvidables con tus seres queridos. Además, cuenta con armarios empotrados que optimizan el espacio y mantienen todo en orden. Este piso, de segunda mano y a reformar, te brinda la oportunidad de personalizarlo a tu gusto. La calefacción por bomba de frío/calor y el acceso a un ascensor añaden confort a tu día a día. No dejes pasar esta oportunidad única de vivir en una de las zonas más vibrantes de la ciudad. ¡Ven a visitarlo y déjate enamorar!",False,renew,False,True,6750.0,False,False,False,False,[],False,False,1350000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,Malasaña-Universidad,,,,,,,
108581969,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/2e/1b/1349083035.webp,1,,351000.0,flat,sale,48.0,,1,1,calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,40.4215051,-3.6771339,False,https://www.idealista.com/inmueble/108581969/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 49 m² ubicado en el barrio de Goya, Madrid. Se trata de un piso de 49 m² distribuidos en varias estancias. El piso se sitúa en una de las zonas más exclusivas y demandadas de Madrid, en pleno barrio de Goya, perteneciente al distrito de Salamanca. La ubicación es privilegiada con excelentes accesos a través de la calle Alcalá y la M-30, que conecta rápidamente con el resto de la ciudad y las principales vías de salida hacia localidades. Además, cuenta con una amplia red de transporte público: a pocos minutos andando se encuentran las estaciones de metro Goya (neas 2 y 4) y O´Donnell (línea ), así como numerosas paradas de autobuses urbanos que conectan con diferentes puntos de la capital. En el entorno inmediato podemos encontrar una gran variedad de servicios que hacen de esta ubicación un lugar ideal para vivir. Hay supermercados, restaurantes, cafeterías, gimnasios, centros educativos y oficinas bancarias. También destacan puntos de interés como el WiZink Center, un recinto multiusos donde se celebran eventos deportivos culturales, y el Parque del Retiro, uno de los pulmones verdes más importantes de Madrid, perfecto para disfrutar de actividades al aire libre. En cuanto a servicios sanitarios, el Hospital Gregorio Marañón y el Hospital Universitario de la Princesa están a pocos minutos en coche o transporte público ofreciendo una atención médica de alta calidad. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtenci.",False,good,False,False,7313.0,False,False,False,False,[],False,False,351000.0,€,flat,"Goya, Madrid",Piso en calle del Duque de Sesto,CL-00933-0001,Goya,,,,,,,
105601433,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/10/84/1313515945.webp,1,,441000.0,flat,sale,75.0,,1,1,calle de Centenera,Madrid,Madrid,Ciudad Lineal,es,40.4358588,-3.6406387,False,https://www.idealista.com/inmueble/105601433/,"Piso de 1 dormitorio y de 1 baño en Madrid. Cuenta con una superfície de 75.95 m2. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,5880.0,False,False,False,False,[],False,False,441000.0,€,flat,"Pueblo Nuevo, Madrid",Piso en calle de Centenera,CL-01113-0001,Pueblo Nuevo,,,,,,,
108118082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/36/3b/1334382501.webp,1,2,585000.0,flat,sale,148.0,True,5,2,calle del Amparo,Madrid,Madrid,Centro,es,40.4084341,-3.7003274,False,https://www.idealista.com/inmueble/108118082/,"SarAcos INMOBILIARIA vende en Exclusiva, esta magnifica vivienda en pleno corazón de Madrid. Este encantador piso se encuentra entre el barrio de Lavapiés y Tirso de Molina, cuenta con una ubicación inmejorable, que te permite disfrutar de la auténtica esencia multicultural de la zona, una infinita variedad gastronómica y estando estupendamente conectado. La vivienda cuenta con Tres Balcones a la Calle. 5 Dormitorios. 2 Cuartos de Baño. Aire Acondicionado. Calefacción por gas Natural. Solamente Tres vecinos en el Edificio. NO PIERDAS LA OPORTUNIDAD DE MIRAR ÉSTA MARAVILLOSA VIVIENDA EN UNO DE LOS BARRIOS MAS DEMANDADOS DE MADRID.",False,good,False,False,3953.0,False,False,False,False,[],False,False,585000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,S.A.- C20,Lavapiés-Embajadores,,,,,,,
108931536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/71/5e/1359304761.webp,14,3,470000.0,flat,sale,109.0,True,3,1,Barrio Canillas,Madrid,Madrid,Hortaleza,es,40.4643067,-3.6457507,False,https://www.idealista.com/inmueble/108931536/,"Excelente piso a la venta, inmejorable ubicación. Muy luminoso, exterior con terraza.",False,good,False,True,4312.0,False,False,False,False,[],False,False,470000.0,€,flat,"Canillas, Madrid",Piso,,Canillas,,,,,,,
103142277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/3a/89/1313321478.webp,1,,161800.0,flat,sale,102.0,,2,2,calle Juan Carlos I,Madrid,Griñón,,es,40.2138937,-3.8483949,False,https://www.idealista.com/inmueble/103142277/,"Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Dúplex con garaje de segunda mano en venta situado en Griñón (Madrid). Cuenta con una superficie de 102,26 m² distribuidos dos plantas. La planta baja está distribuida en vestíbulo, distribuidor, escalera interior, cocina, salón-comedor y baño; y la planta alta tiene dos dormitorios y un baño. Se localiza en la primera planta de un edificio residencial y en sus inmediaciones dispone de todo tipo de servicios alrededor. Tiene buena comunicación tanto por transporte público como por transporte privado.Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra. El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados.",False,good,False,True,1586.0,False,False,False,False,[],False,False,161800.0,€,flat,Griñón,Piso en calle Juan Carlos i,CG-96290-0001,,,,,,,,
102769072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/82/62/1314362222.webp,1,,87400.0,flat,sale,102.0,,4,2,calle de Jerónimo del Moral,Madrid,Ciempozuelos,Casco Antiguo norte,es,40.1621263,-3.6216999,False,https://www.idealista.com/inmueble/102769072/,"Piso de 102 m2 situado en edificio de cuatro plantas sobre rasante ubicada en la ciudad de ciempozuelos en la provincia de Madrid. Construido en el año 1978 no dispone de ascensor presenta una distribución de cuatro dormitorios un salón cocina independiente y dos baños situado en zona urbana bien comunicada rodeada de edificios de similares características con todos los servicios cercanos. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,857.0,False,False,False,False,[],False,False,87400.0,€,flat,"Casco Antiguo norte, Ciempozuelos",Piso en calle de Jerónimo del Moral,CS-08952-0001,,,,,,,,
108857060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/ed/d0/1357159143.webp,29,,200000.0,chalet,sale,200.0,,5,2,Villa del Prado,Madrid,Villa del Prado,,es,40.2682333,-4.3425872,False,https://www.idealista.com/inmueble/108857060/,"Encinar del Alberche se vende chalet con 2 plantas en primera salon cocina 3dormitorios y baño, y en sotano 2 dormitorios cocina sala y baño jardin muy cuidado y garage independiente.",False,good,False,,1000.0,False,False,False,False,[],False,False,200000.0,€,chalet,Villa del Prado,Casa independiente,,,True,True,independantHouse,,,,
108185619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/b3/38/1349535476.webp,7,,90000.0,chalet,sale,42.0,,3,2,El Boalo,Madrid,El Boalo,,es,40.7182921,-3.9217869,False,https://www.idealista.com/inmueble/108185619/,"Casa urbana en el centro de Cerceda, a reformar. La casa tiene una planta, de 35m2 y según proyecto aprobado por el dpto. de Urbanismo del Ayto, se puede alinear con calle ganando otros 7m2 (en total 42m2). Esos 7 m2 son del solar e igualar con la acera. La casa consta actualmente de hall, salón, cocina, dormitorio y baño. Está en uso. Materiales: La casa está a reformar. Ventanas con contraventanas de metal. Vigas de madera vistas. Caldera de gas natural. Alarma. Para más información y visitas llamar al (Juan José).",False,renew,False,,2143.0,False,False,False,False,[],False,False,90000.0,€,chalet,El Boalo,Casa independiente,00139,,,,independantHouse,,,,
108569973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/9e/56/1348742888.webp,14,5,1459000.0,flat,sale,122.0,True,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4270783,-3.7024751,False,https://www.idealista.com/inmueble/108569973/,"¡Qué maravillosa elección has hecho al interesarte por este piso! Déjame contarte por qué este lugar es un encanto, no solo por el piso en sí, sino por todo lo que te rodea. Este piso, con 133 m² catastrales (y unos fantásticos 122 m² construidos y 105 m² útiles), es una auténtica joya que se está reformando para que sea tu nuevo hogar. Imagina entrar y encontrarte con un espacio muy amplio donde la cocina se abre a un salón-comedor espectacular. ¡Será el corazón de tu casa, perfecto para compartir momentos inolvidables, desde cenas animadas con amigos hasta tranquilos desayunos en familia! Además, este piso no solo te ofrece comodidad, sino que también te da la bienvenida con una cocina equipada para que empieces a disfrutar desde el primer día. Tendrás 3 habitaciones y 3 baños, lo que te da una privacidad y comodidad extra. Al ser una 5ª planta exterior, disfrutarás de mucha luz natural durante todo el día, y con el balcón, tendrás tu propio rincón para relajarte al aire libre. Pero lo mejor de todo es la zona. Vivir en Malasaña te sitúa en el epicentro de todo. Imagina tener a un paso parques preciosos donde darte un paseo, disfrutar de la naturaleza o hacer deporte. Tendrás a tu alcance una oferta gastronómica increíble, desde cafeterías con encanto hasta restaurantes de primer nivel, perfectos para esos días en los que te apetece salir a comer algo especial. Las tiendas de moda, las librerías acogedoras, los mercados locales.. . ¡todo estará a tu alcance! Además, la conexión con el resto de la ciudad es inmejorable. Tendrás transporte público muy cerca, lo que te permitirá moverte fácilmente sin necesidad de usar el coche. Y si eres de los que disfrutan de la vida cultural, estarás rodeado de museos, teatros y galerías de arte. Este piso, con ascensor, calefacción y aire acondicionado, y portería, te ofrece todas las comodidades modernas. Se entrega con certificado energético, garantizando eficiencia y un consumo responsable. Te aseguro que vivir aquí será una experiencia acogedora y coqueta. Imagina las mañanas soleadas en tu balcón, las tardes de relax en tu amplio salón, y la tranquilidad de saber que tienes todo lo que necesitas a la vuelta de la esquina. ¡Este piso no es solo una casa, es un estilo de vida! ¿No te entran ya las ganas de venir a verlo y sentir la magia de este lugar? ¡Te aseguro que te va a encantar!",False,good,False,True,11959.0,False,False,False,False,[],False,False,1459000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,RG00027,Malasaña-Universidad,,,,,,,
108057923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/f8/f8/1354327232.webp,12,4,220000.0,flat,sale,65.0,False,3,1,"calle de Emilio Martín Encinas, 12",Madrid,Coslada,Coslada Pueblo,es,40.424686,-3.5647229,True,https://www.idealista.com/inmueble/108057923/,"Piso en planta cuarta consta salón-comedor, 3 habitaciones, cocina, baño. Ubicado cerca de colegios como el Colegio Público Andrés Torrejón y parques como el Colegio Público Andrés Torrejón. Consulte sin compromiso.",False,renew,False,False,3385.0,False,False,False,False,[],False,False,220000.0,€,flat,"Coslada Pueblo, Coslada","Piso en calle de Emilio Martín Encinas, 12",60581600,,,,,,,,
108219868,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/be/65/1337494321.webp,10,1,180000.0,flat,sale,69.0,False,2,2,Centro - Ayuntamiento,Madrid,Pinto,Centro - Ayuntamiento,es,40.2423885,-3.7003133,False,https://www.idealista.com/inmueble/108219868/,"Agencia inomibliaria con dos puntos de venta dispone de piso de 2 dormitorios es la opción ideal para quienes buscan comodidad y estilo. Con 69 m² construidos, cada rincón ha sido completamente reformado, ofreciendo un ambiente moderno y acogedor. Disfruta de la luz natural en el salón independiente, a día de hoy acondicionado como dormitorio, perfecto para relajarte después de un largo día. La cocina está totalmente equipada, con todas las comodidades.  Además, cuenta con dos cuartos de baño completos con plato de ducha, lo que garantiza comodidad para ti y tus invitados. La terraza es un espacio maravilloso para disfrutar del aire libre, ideal para esas tardes soleadas. Con buenos acabados y calefacción eléctrica por bomba de frío/calor, este piso está listo para entrar a vivir. Ubicado en la primera planta, la vivienda ofrece todas las comodidades necesarias. No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Ven a visitarlo y enamórate!",False,good,False,False,2609.0,False,False,False,False,[],False,False,180000.0,€,flat,"Centro - Ayuntamiento, Pinto",Piso,,,,,,,,,
105644925,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/95/b1/1313520200.webp,1,,168000.0,flat,sale,115.0,,1,1,calle Gutiérrez y Michel,Madrid,Madrid,Villa de Vallecas,es,40.3807434,-3.6278736,False,https://www.idealista.com/inmueble/105644925/,"Piso de 1 dormitorio y de 1 baño en Madrid. Cuenta con una superfície de 115 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) la responsabilidad en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.Si a fecha de venta, la Propiedad hubiese demandado judicialmente la ocupación, podría el adquirente subrogarse en dicha demanda, no pudiendo reclamar importe alguno a la Propiedad como consecuencia de ello, salvo por los honorarios de abogados y procuradores que hasta la fecha de la transmisión se hubiesen devengado que, en cualquier caso, serán por cuenta de éste. Si en la fecha de venta, la Propiedad hubiese interpuesto una denuncia penal, que se encontrase en curso, se comunicará al Juzgado la venta, apartándose la Propiedad del procedimiento como acusación particular. El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,1461.0,False,False,False,False,[],False,False,168000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle Gutiérrez y Michel,CL-02113-0001,Ensanche de Vallecas - La Gavia,,,,,,,
