propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108045481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/df/fa/1335218691.webp,BAJA 102 ,17,bj,320000.0,flat,sale,55.0,True,1,1,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045481/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,newdevelopment,True,True,5818.0,True,False,False,False,[],False,False,320000.0,€,flat,"Parquelagos - Puente Nuevo, Galapagar","Piso en Toscana, 4",False,,,,
108045614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/f4/53/1335223748.webp,1º 204,17,1,280000.0,duplex,sale,57.0,True,1,2,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045614/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,newdevelopment,True,True,4912.0,True,False,False,False,[],False,False,280000.0,€,flat,"Parquelagos - Puente Nuevo, Galapagar","Dúplex en Toscana, 4",False,duplex,,,
108801301,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/09/f4/1356777261.webp,Navalengua 53,17,,349300.0,chalet,sale,128.0,,3,3,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801301/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,newdevelopment,True,,2729.0,True,False,False,False,[],False,False,349300.0,€,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",False,independantHouse,,,
108801176,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/92/d0/1356777727.webp,Peña Rubia 91,17,,344980.0,chalet,sale,106.0,,3,2,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801176/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,,True,,3255.0,True,False,False,False,[],False,False,344980.0,€,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",False,independantHouse,,,
108913001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/07/a4/1358748411.webp,76295,31,,560000.0,flat,sale,98.0,True,3,2,calle de la Amistad,Madrid,Alcobendas,Norte,es,,40.5552317,-3.6565149,False,https://www.idealista.com/inmueble/108913001/,"Magnífico piso de 3 habitaciones y 2 baños, en Alcobendas. 98 m2 construidos. 87 m2 útiles. Orientación Norte - Oeste. Terraza con acceso desde salón y cocina de 7 m2. Cocina independiente amueblada. Calefacción central gas natural con contador individual y aire acondicionado por conductos. Armarios empotrados, suelo de tarima, ventanas climalit dobles y puertas de roble. Amueblado negociable. Dispone de 2 plazas de garaje y trastero de 5 m2. Piscina y zona ajardinada. Ascensor y acceso adaptado a personas con capacidad de movilidad reducida. NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,5714.0,False,False,False,False,[],False,False,560000.0,€,flat,"Norte, Alcobendas",Piso en calle de la Amistad,,,True,True,
102022016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/d2/76/1099284759.webp,V11 ATICO,11,3,440000.0,penthouse,sale,54.0,True,1,1,"calle Abel, 12",Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4503635,-3.7081061,True,https://www.idealista.com/obra-nueva/102022016/,"DOS ÚLTIMAS UNIDADES A LA VENTA ESPECTACULAR PROMOCIÓN DE OBRA NUEVA EN ABEL, 12 Remax jumbo presenta esta singular promoción de 11 viviendas en Cuatro Caminos en el barrio de Bellas Vistas en el distrito de Tetuán. Bellas vistas está situado en la zona noroeste de Madrid, muy próximo a la ciudad universitaria, es un entorno muy tranquilo y seguro rodeado de todo tipo de comercios y servicios. Residencial Las Terrazas de Abel es un proyecto compuesto por 11 viviendas en altura con diferentes tipologías: viviendas de un dormitorio ideales para inversores, viviendas de 2 dormitorios para clientes que busquen una vivienda en una de las zonas más céntricas de la ciudad y áticos de un dormitorio con una terraza espectacular. IMPORTES, PLAZOS Y PAGOS La parte compradora, a cuenta del precio de la compra, realizará los siguientes pagos en los momentos que se indican a continuación: 1. 1% (+IVA), en concepto de reserva. 2. 10% (+IVA), en concepto de arras penitenciales (incluida la reserva) 3. 10% (+IVA), en concepto de ampliación de arras penitenciales, 60 días después de haberse firmado las arras penitenciales expuestas en el punto 2. 4. 80% (+IVA), en la firma de la escritura pública de compraventa, momento en el que se entregará la vivienda. Se garantizan con aval bancario todas las cantidades entregadas a cuenta.",True,newdevelopment,True,True,8148.0,True,False,False,False,[],False,False,440000.0,€,flat,"Bellas Vistas, Madrid","Ático en calle Abel, 12",False,penthouse,,,
108910814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/31/32/1358674171.webp,76275,21,3,370000.0,duplex,sale,125.0,True,4,3,calle de Velázquez,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5931058,-4.1446662,False,https://www.idealista.com/inmueble/108910814/,"Magnífico dúplex de 4 habitaciones y 3 baños, en San Lorenzo del Escorial. 125 m2 construidos. 104 m2 útiles. Orientación Sur. Terraza. Salón independiente. Cocina independiente equipada y amueblada. Armarios empotrados, suelo de tarima, ventanas climalit y puertas lacadas. Amueblado negociable. Calefacción eléctrica. Dispone de una plaza de garaje. Piscina. Ascensor. Videovigilancia. PLANTA 0 Salón Cocina Habitación Baño Terraza PLANTA 1  3 habitaciones 2 baños (1 en suite) NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA. Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no. INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio. Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",False,good,False,True,2960.0,False,False,False,False,[],False,False,370000.0,€,flat,"Abantos - Carmelitas, San Lorenzo de El Escorial",Dúplex en calle de Velázquez,,duplex,True,True,
103694696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/75/9f/1244280214.webp,P1 2ºB,20,2,506000.0,flat,sale,100.0,True,3,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/103694696/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,True,5060.0,True,False,False,False,[],False,False,506000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",False,,True,True,
108801136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/fe/43/1356777788.webp,Peña Rubia 89,17,,338850.0,chalet,sale,112.0,,2,2,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801136/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,newdevelopment,True,,3025.0,True,False,False,False,[],False,False,338850.0,€,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",False,independantHouse,,,
106353772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/45/43/1280284651.webp,V07,15,,525000.0,chalet,sale,247.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353772/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2126.0,True,False,False,False,[],False,False,525000.0,€,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,False,terracedHouse,True,True,
