propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107567394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/56/d8/1316402407.webp,N1.1F,13,502000.0,duplex,sale,181.0,4,2,"calle Cebadillas, 2",Madrid,El Escorial,Centro,es,,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567394/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,newdevelopment,True,False,2773.0,True,False,False,False,[],False,False,502000.0,€,True,True,flat,duplex,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",1,True,True,,,
108927517,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/5f/fe/1359193603.webp,,10,320000.0,flat,sale,80.0,3,1,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4356195,-3.6479615,False,https://www.idealista.com/inmueble/108927517/,"PISO EXTERIOR EN BUEN ESTADO - CON ASCENSOR ¡GRAN OPORTUNIDAD DE COMPRA! Agencia inmobiliaria de MADRID - zona CIUDAD LINEAL - CALLE ALCALA - HERMANOS DE PABLO - VIRGEN DEL SAGRARIO - VIRGEN DE LLUC. CLICKHAUS. CLICKHAUS VENDE estupenda VIVIENDA en la zona de Quintana con todos los servicios cerca. Se trata de una planta QUINTA, EN BUEN ESTADO, COCINA, SALÓN, 3 DORMITORIOS, Y UN CUARTO DE BAÑO COMPLETO. La vivienda cuenta con las siguientes características EXCEPCIONALES: - Ascensor - Terraza - Luminosa - En buen estado - A pocos metros de la Calle Alcalá El barrio de Quintana se caracteriza por la reciente construcción de sus viviendas. Es la zona mejor comunicada del distrito, teniendo salidas por carretera (A3 Valencia, M30) y por calles principales (Alcalá, Hermanos de Pablo, Emilio Ferrari, etc. ). Además cuenta con diversidad de comercios como supermercados, farmacias, hospitales, restaurantes, hoteles, colegios, etc. Las líneas de metro que dan servicio a este barrio son la 5 y la 7 con la estación de Quintana (L5) y con la estación de Pueblo Nuevo (L7) y dispone de gran cantidad de líneas de autobús que conectan en pocos minutos con la estación de Manuel Becerra, Riyadh Air Metropolitano antiguo Wanda Metropolitano y grandes zonas comerciales como el barrio Salamanca y Puente del Berro. ¡GRAN OPORTUNIDAD, MEJOR VER!.",False,good,False,,4000.0,False,False,False,False,[],False,False,320000.0,€,,,flat,,"Quintana, Madrid",Piso,5,True,True,,,
107726549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/0b/17/1255884067.webp,3D_6º,12,690000.0,flat,sale,99.0,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/107726549/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,newdevelopment,True,False,6970.0,True,False,False,False,[],False,False,690000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",6,True,True,,,
108884808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ac/7b/1358672442.webp,,20,199000.0,flat,sale,66.0,3,1,calle del Camino Viejo de Leganés,Madrid,Madrid,Carabanchel,es,Abrantes,40.3783781,-3.7355644,False,https://www.idealista.com/inmueble/108884808/,"¡OPORTUNIDAD ÚNICA EN EL DEMANDADO BARRIO DE ABRANTES! Vivienda para reformar en segunda planta Descubre este piso con infinitas posibilidades ubicado en una segunda planta, Cuenta con salón, cocina, 3 dormitorios, baño completo, 2 terrazas. Esta propiedad se presenta como la ocasión perfecta para crear el hogar que siempre has soñado o realizar una inversión segura y con potencial. La vivienda necesita reforma, lo que te permitirá diseñarla completamente a tu gusto. Su altura y orientación garantizan una excelente luminosidad natural durante todo el día. Rodeado de amplias zonas ajardinadas, ideal para pasear o disfrutar al aire libre, y perfectamente conectada mediante transporte publico, repleta de servicios, comercios, colegios y todo lo necesario para la vida diaria. No dejes pasar esta ocasión única de adquirir una vivienda con grandes posibilidades en una de las zonas más consolidadas y bien valoradas de Madrid. Honorarios NO incluido en el precio: 3% más IVA. ¡Llama ahora para concretar tu visita sin compromiso! RAN.",False,renew,False,,3015.0,False,False,False,False,[],False,False,199000.0,€,,,flat,,"Abrantes, Madrid",Piso en calle del Camino Viejo de Leganés,2,False,True,,,
101638477,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/67/c7/1128768139.webp,V7,25,1995000.0,chalet,sale,463.0,6,5,"calle Isla de Creta, 21",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4379532,-3.8264357,True,https://www.idealista.com/obra-nueva/101638477/,"TRIBECA POZUELO Lucas Fox se enorgullece de presentar Tribeca Pozuelo, una urbanización boutique cerrada de 10 villas pareadas de lujo, con un único acceso y garita de seguridad en la entrada, en La Pinada, una de las mejores zonas nuevas de Pozuelo. Tribeca Pozuelo consiste de 10 exclusivas villas de 480 m2 construidos (garaje incluido) con un diseño excepcional y la urbanización reúne todas las ventajas de vivir en una zona residencial cerca al centro, pero con la mayor tranquilidad y seguridad. Contáctenos hoy para más información y / o para organizar una visita a las parcelas. 70% VENDIDA - Las obras avanzan a buen ritmo Estas maravillosas villas impresionarán a los clientes más exigentes y estar dotadas de exclusivos jardines privados con piscina en parcelas de 520 m2. Además de presentar un diseño moderno y vanguardista, todas las villas están acondicionadas con las mejores calidades, cocinas completas y acabados de Porcelanosa que garantizan una óptima eficiencia energética. Las viviendas se distribuyen en tres plantas y disponen de cinco dormitorios & cinco baños y existe la posibilidad de personalizar la distribución según las necesidades personales de cada cliente. Planta Principal: Hall de entrada, gran salón comedor, cocina, dormitorio con baño en suite / despacho, aseo de cortesía, porche Planta Primera: Dormitorio Principal con vestidor, baño en suite y terraza privada, 3 dormitorios secundarios con 2 baños completos Planta Sótano: Zona de servicio con baño completo, almacén, cuarto de instalaciones, 4 plazas de garaje. Ubicación: La Pinada se destaca por la gran cantidad de villas nuevas y de alta calidad que se han construido en los últimos cinco años. Su ubicación en la parte suroeste de Pozuelo brinda muchos beneficios a los residentes. Se encuentra a poca distancia a pie de los mejores colegios de la zona como Kensington y Liceo Sorolla y a apenas 10 minutos en coche de los principales colegios internacionales, como American School of Madrid y British Council School. La zona ofrece lo mejor de ambos mundos: además de ser muy tranquila y verde, las tiendas y los restaurantes se encuentran a poca distancia. Otra gran ventaja es su cercanía al maravilloso parque Fuente de la Salud, con sus extensos parques infantiles e instalaciones deportivas. El transporte público se encuentra a 500 metros, con las principales líneas de autobús. También está excelentemente conectada con Madrid a través de la M503 y tiene acceso directo cercano a la carretera de circunvalación M40.",False,,True,False,4309.0,False,False,False,False,[],False,False,1995000.0,€,True,True,chalet,semidetachedHouse,"Zona Pueblo, Pozuelo de Alarcón","Chalet pareado en calle Isla de Creta, 21",,,,,,
107891485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/ea/38/1327463254.webp,469-C,125,2190000.0,chalet,sale,507.0,6,6,calle Loira,Madrid,Ciudalcampo,,es,,40.6305488,-3.6038745,False,https://www.idealista.com/inmueble/107891485/,"ABETO COCHES Y CASAS - Magnífica vivienda con una ubicación exclusiva, espectaculares vistas, rodeada de naturaleza, con mucha privacidad y tranquilidad. Completamente reformada, con cómoda distribución, un diseño único y materiales de alta calidad. Muy luminosa, gracias a sus amplios ventanales que permiten disfrutar de las bonitas vistas. Ideal para amantes de la naturaleza y tranquilidad. Climatización por aerotermia con placas fotovoltaicas en cubierta. Dispone de una amplia parcela completamente ajardinada, gran pradera de césped, bonita piscina de orientación sur y zona chillout con fuente de agua. Garaje privado cubierto para dos coches y otra zona de aparcamiento en la zona de abajo para poder entrar directamente a la cocina. La vivienda se divide en dos plantas: la planta superior es la zona social y goza de unas espectaculares vistas panorámicas, cuenta con el hall de entrada que da paso a una bonita sala de estar con chimenea, y a un amplio salón con comedor para 12 comensales, grandes ventanales y otra chimenea, ideal para reuniones familiares o invitados. Para dar servicio a esta planta tenemos una segunda cocina con isla. Desde la cocina y el comedor tenemos salida directa a un impresionante porche donde poder disfrutar de las vistas y la tranquilidad de la naturaleza que rodea la vivienda. En esta misma planta tenemos un aseo de cortesía y acceso a la cubierta transitable con terraza solárium e imponentes vistas. En la planta principal a la que accedemos bajando las escaleras tenemos la zona familiar. La cocina con zona office y gran isla central dispone además de su entrada independiente, despensa y cuarto de lavandería. El dormitorio principal de muy gran tamaño cuenta con un salón privado con chimenea, gran zona de vestidor, cuarto de baño con sauna y desde el dormitorio salida directa al porche del jardín. En esta misma planta tenemos otro dormitorio, ideal para invitados, ya que cuenta con su vestidor, baño en suite y salida al de jardín. Completa esta planta la zona de niños con otros tres dormitorios, dos baños, y comparten un gran salón familiar con zona de juegos y zona de estudio. Desde este salón tenemos salida directa a la piscina de orientación sur. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO -  ref: 469-C.",True,good,False,,4320.0,False,False,False,False,[],False,False,2190000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en calle Loira,,,,,,
107694602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/3a/5f/1320027079.webp,At A,5,550000.0,penthouse,sale,101.0,3,2,"calle Sierra, 18",Madrid,Getafe,San Isidro,es,,40.3025309,-3.7303761,True,https://www.idealista.com/obra-nueva/107694602/,"Promoción de obra nueva de 12 viviendas singulares en el centro de getafe, junto a la catedral, situado en pleno corazón de getafe, en barrio consolidado con todos los servicios, supermercados, colegios, hospital universidad etc. , y con unas excelentes comunicaciones de tren, metro, varias lineas ade autobuses y distintos accesos por carretera a la capital y zona sur (a42-a4-m45 y m50). Viviendas con acabados de ultima generacion de aislamiento con gran calidad de materiales, sistema de climatización por aerotermina y calificación energetica tipo a. Dispone de distintas tipologias de 1, 2 y 3 dormitorios para atender diversas necesidades. Todas las viviendas disponen de plaza de garaje incluida en el precio y cuarto trastero en alguna de ellas. Oferta de lanzamiento para las primeras reservas.",False,,True,False,5446.0,True,False,False,False,[],False,False,550000.0,€,True,True,flat,penthouse,"San Isidro, Getafe","Ático en calle Sierra, 18",4,True,True,,,
108819700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/28/6f/1356070985.webp,2201/22010039/20,42,269500.0,flat,sale,43.0,2,1,Barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4664049,-3.7013276,False,https://www.idealista.com/inmueble/108819700/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 3 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Valdeacederas, Tetuan. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Ventilla y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Pinos Baja-Arroyo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 5 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 11 supermercados, 3 bancos, una lavandería, una comisaría de policía, una estación de bomberos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 9 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, un parking público y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Calle de Sinesio Delgado y la Avenida de Asturias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 24/09/2030 Renta mensual actual: 982€ Rentabilidad estimada: 4.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,,6267.0,True,False,True,False,[],False,False,269500.0,€,,,flat,,"Valdeacederas, Madrid",Piso,3,True,False,,,
107694620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/85/7d/1320027098.webp,3º A,5,460000.0,flat,sale,112.0,3,2,"calle Sierra, 18",Madrid,Getafe,San Isidro,es,,40.3025309,-3.7303761,True,https://www.idealista.com/obra-nueva/107694620/,"Promoción de obra nueva de 12 viviendas singulares en el centro de getafe, junto a la catedral, situado en pleno corazón de getafe, en barrio consolidado con todos los servicios, supermercados, colegios, hospital universidad etc. , y con unas excelentes comunicaciones de tren, metro, varias lineas ade autobuses y distintos accesos por carretera a la capital y zona sur (a42-a4-m45 y m50). Viviendas con acabados de ultima generacion de aislamiento con gran calidad de materiales, sistema de climatización por aerotermina y calificación energetica tipo a. Dispone de distintas tipologias de 1, 2 y 3 dormitorios para atender diversas necesidades. Todas las viviendas disponen de plaza de garaje incluida en el precio y cuarto trastero en alguna de ellas. Oferta de lanzamiento para las primeras reservas.",False,newdevelopment,True,False,4107.0,True,False,False,False,[],False,False,460000.0,€,True,True,flat,,"San Isidro, Getafe","Piso en calle Sierra, 18",3,True,True,,,
108727231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/aa/0f/1353313121.webp,145211,12,800000.0,flat,sale,109.0,2,2,Barrio Pacífico,Madrid,Madrid,Retiro,es,Pacífico,40.4014896,-3.6725569,False,https://www.idealista.com/inmueble/108727231/,"En el prestigioso barrio de Adelfas, dentro del distrito de Retiro en Madrid, se encuentra este magnífico piso de 109 m², un espacio diseñado para combinar comodidad, estilo y funcionalidad. Construido en 2014, este inmueble cuenta con 2 dormitorios, 2 baños completos y un salón independiente que destaca por su luminosidad gracias a su orientación noreste. La cocina está completamente equipada y el piso incluye una plaza de garaje, una comodidad invaluable en esta zona. Entre las características destacadas de esta propiedad se encuentra su sistema de calefacción individual por gas natural, aire acondicionado, suelos de parquet y puerta blindada, que garantizan confort y seguridad.  La finca, construida por la reconocida promotora Vía Célere, ofrece servicios de lujo que la convierten en una auténtica joya residencial. Entre sus instalaciones encontramos seguridad 24 horas, piscina climatizada que se convierte en descubierta en los meses de verano, gimnasio completamente equipado, sala de cine, dos pistas de pádel, sala gourmet con terraza para eventos sociales, sala de juegos, sala y parque infantil. Estas características hacen de esta propiedad una opción inigualable para quienes buscan comodidad y exclusividad. Desde su privilegiada ubicación, esta vivienda combina la tranquilidad con la proximidad al Parque del Retiro y el dinamismo del centro de Madrid. Es perfecta tanto para disfrutar de una vida cómoda como para quienes buscan una inversión con potencial de rentabilidad en uno de los barrios más cotizados de la capital. En cuanto a transporte, la ubicación es inmejorable tanto por metro ( Línea 6), tren (Atocha), varias líneas de autobuses y fácil acceso a las principales carreteras. Desde 1983, GILMAR se ha destacado como líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo de expertos y un enfoque personalizado, ofrecemos un servicio integral que abarca compra, venta, alquiler y asesoramiento en inversiones inmobiliarias. Para más información sobre este inmueble, por favor, facilita la referencia 211145 al equipo de nuestra oficina de Jerónimos - Retiro, ubicada en Avda. del Mediterráneo, 44. Puedes contactarnos al teléfono o escribirnos a. ¡Estaremos encantados de ayudarte!",False,good,False,,7339.0,True,False,False,False,[],False,False,800000.0,€,True,True,flat,,"Pacífico, Madrid",Piso,2,True,True,,,
108819552,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/e2/a4/1356066306.webp,2110/21100022/175,32,242000.0,flat,sale,79.0,3,1,Barrio Vista Alegre,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3848964,-3.7432665,False,https://www.idealista.com/inmueble/108819552/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con terraza.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Vista Alegre, Carabanchel (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Carabanchel y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Carabanchel-Hospital Militar y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, existen 6 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 5 bancos, una lavandería, 3 oficinas de correos.  La zona cuenta con una amplia oferta de entretenimiento con una biblioteca, un teatro, 2 gimnasios, 12 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Calle del General Ricardos y la Avenida de Nuestra Senora de Valvanera. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 26/11/2027 Renta mensual actual: 886€ Rentabilidad estimada: 4.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,,3063.0,True,False,True,False,[],False,False,242000.0,€,,,flat,,"Vista Alegre, Madrid",Piso,1,True,False,,,
108817914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/66/ee/1356015811.webp,2110/21100022/228,27,214500.0,flat,sale,81.0,2,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3883983,-3.6717248,False,https://www.idealista.com/inmueble/108817914/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Diego, Puente de Vallecas. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Nueva Numancia y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Sierra Molina-San Diego y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 250 metros, existen 5 farmacias a menos de 300 metros, existen 3 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de Entrevias y la Avenida de Pablo Neruda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 27/09/2030 Renta mensual actual: 883€ Rentabilidad estimada: 4.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,,2648.0,True,False,True,False,[],False,False,214500.0,€,,,flat,,"San Diego, Madrid",Piso,1,True,True,,,
