propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,highlight.groupDescription
108346842,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/ea/e8/91/1341388860.webp,36,5,1995000.0,flat,sale,323.0,True,7,5,calle de Alberto Aguilera,Madrid,Madrid,Chamberí,es,Arapiles,40.4295155,-3.7086318,False,https://www.idealista.com/inmueble/108346842/,"Se vende Fantástico piso de 330 m2 ideal para una familia que quiera vivir en un piso señorial.  La vivienda se encuentra situada en un edificio de 6 plantas con fachada clásica.  En plena calle de Alberto Aguilera, nos encontramos con este espectacular piso de 330 m2 con varias entradas. , muy próximo a la plaza Conde del Valle de Suchil y de la Glorieta de San Bernardo. (POSIBILIDAD DE SEGREGAR) El edificio además de representativo, dispone de dos ascensores, portero físico y un portal espectacular que le aporta a la vivienda la elegancia que le corresponde. La vivienda cuenta con infinidad de posibilidades de redistribución, para poder convertirlo en un maravilloso piso con varios salones y habitaciones en suite. Actualmente dispone de 5 baños y doce habitaciones. Todas ellas con tabiquería de pladur, algo que facilita la obra de restructuración a realizar. Destaca la luz natural con la que cuenta toda la vivienda, debido a la altura en que se encuentra el inmueble y su orientación. La vivienda tiene varias orientaciones ya que por su tamaño, tiene huecos tanto exteriores como a diferentes patios. , no por ello perdiendo uno de sus principales atractivos que es la gran luminosidad. Al ser una vivienda muy grande en el plano de puede observar un pasillo largo que puede parecer estrecho pero que realmente da mucho juego ya que dispone de ventanas, y su amplitud permite una redistribución con zonas abiertas de estar, de despacho, etc.  La vivienda dispone de calefacción central, y portero físico. Muy próxima a ICAI e ICADE, en sus inmediaciones nos encontramos el Corte Inglés de Princesa, una amplia oferta de restaurantes de moda, etc. Hay varias estaciones de metro muy próximas, San Bernardo, Bilbao, Arguelles y, Quevedo, así como varias líneas de autobús cercanas,  No dude en pedir más información y concertar una visita, disponibilidad también los fines de semana. (Reportaje fotográfico en proceso. ). BILIDAD.",False,renew,False,True,6176.0,True,False,False,False,[],False,False,1995000.0,€,flat,"Arapiles, Madrid",Piso en calle de Alberto Aguilera,SH-62025,,,,,,,,
107963403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/81/37/1329624592.webp,52,,539000.0,chalet,sale,224.0,,3,3,calle Mariano José de Larra,Madrid,Alcalá de Henares,Ensanche,es,,40.500913,-3.3638271,False,https://www.idealista.com/inmueble/107963403/,"¡Descubre este exclusivo chalet adosado en venta en Alcalá de Henares! Situado en una de las zonas más demandadas, este hogar ofrece una combinación perfecta de comodidad y estilo. Con una superficie construida de 224 m², este chalet, edificado en 2005 y con mejoras recientes, cuenta con todas las comodidades que necesitas. Desde el aire acondicionado en el salón y las habitaciones y buhardilla, hasta una moderna cocina llena de luz natural, cada rincón ha sido diseñado pensando en tu bienestar. La planta baja te recibe con un amplio y luminoso salón independiente, ideal para disfrutar de momentos en familia. Además, dispone de un acogedor patio de aproximadamente 30 m², perfecto para relajarte al aire libre. En esta misma planta, encontrarás, cocina moderna muy luminosa con los electrodomésticos integrados, un aseo y un práctico armario empotrado. La primera planta alberga tres habitaciones (anteriormente cuatro), todas con armarios empotrados revestidos, y dos baños, uno de ellos en suite con plato de ducha y bañera de hidromasaje. La buhardilla, totalmente aislada y con paneles de madera, es un espacio versátil que puede convertirse en sala de juegos o zona de trabajo. También cuenta con una habitación de lavadero en la planta baja y una plaza de garaje con capacidad para dos vehículos. No pierdas la oportunidad de vivir en un entorno rodeado de servicios esenciales como centros médicos, colegios, supermercados y parques. ¡Este chalet es el hogar que estabas esperando!",True,good,False,,2406.0,True,False,False,False,[],False,False,539000.0,€,chalet,"Ensanche, Alcalá de Henares",Chalet adosado en calle Mariano José de Larra,,,,,True,True,terracedHouse,,
108634111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/ab/27/1350565600.webp,32,2,258000.0,flat,sale,89.0,True,3,2,calle de los Andaluces del Pozo,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3699828,-3.6591554,False,https://www.idealista.com/inmueble/108634111/,"¡Descubre tu nuevo hogar en esta espectacular vivienda totalmente reformada! Situada en una segunda planta con orientación sur, este piso de 89 m² construidos ofrece un ambiente luminoso y acogedor. Con 3 dormitorios y 2 baños, cada rincón ha sido diseñado para maximizar el confort y la funcionalidad. Las ventanas Climalit garantizan un excelente aislamiento, mientras que el aire acondicionado y la calefacción por bomba de frío/calor te mantendrán a gusto durante todo el año. El piso se vende amueblado y cuenta con armarios empotrados, lo que te permitirá disfrutar de un espacio ordenado y práctico desde el primer día. Además, tendrás acceso a un trastero en los bajos del edificio (en construcción) La propiedad se encuentra en perfecto estado y lista para entrar a vivir. No solo disfrutarás de un hogar cómodo, sino que también tendrás la posibilidad de acceder a un huerto municipal a través del ayuntamiento, perfecto para los amantes de la naturaleza. ¡No dejes pasar esta oportunidad única! Ven a visitar este encantador piso y enamórate de su estilo y confort.",False,good,False,True,2899.0,True,False,False,False,[],False,False,258000.0,€,flat,"Entrevías, Madrid",Piso en calle de los Andaluces del Pozo,,,,,,,,,
108635777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/24/b5/1350608688.webp,21,2,324000.0,flat,sale,73.0,True,1,1,CL CANENCIA DE LA SIERRA,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3666175,-3.6200575,False,https://www.idealista.com/inmueble/108635777/,"Amplia vivienda de 1 dormitorio, situada en la 2ª planta con terraza de 8 m2. Se distribuye en hall de entrada con armario empotrado, cocina independiente con tendedero, salón comedor, cuarto de baño en suite con bañera de hidromasaje y dormitorio principal con armario empotrado vestido. Cocina amueblada con muebles altos y bajos, equipada con todos los electrodomésticos. Aire acondicionado centralizado, calefacción por radiadores y agua caliente mediante gas natural. Acabados con solado de tarima flotante en hall, salón y dormitorio, gres en cuarto de baño y cocina. Acceso a la vivienda con puerta principal blindada y video portero.  Todas las dependencias son exteriores y salón con gran ventanal. Se incluye plaza de garaje y trastero. La urbanización es privada con acceso controlado por conserjería y dispone de piscina comunitaria, parque infantil, gimnasio y zonas ajardinadas. Situada en el ensanche de Vallecas, zona residencial de reciente creación, diseñada con amplias avenidas, zonas verdes y parques. Cercana al metro de La Gavia (Línea 1) y comunicada con autobuses urbanos e interurbanos. Cuenta con todo tipo de servicios en las proximidades: Centro de Salud Ensanche de Vallecas, Supermercados Aldi y Mercadona, farmacias, oficinas bancarias, bares y restaurantes. Colegio público bilingüe Agustín Rodríguez Sahagún y Escuela Infantil Rayuela.",False,good,False,True,4438.0,True,False,False,False,[],False,False,324000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en Cl Canencia De La Sierra,SD10261,,,,True,True,,,Destacado
106842585,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/4a/af/1295602471.webp,49,,565000.0,chalet,sale,254.0,,3,3,calle Libertad,Madrid,Algete,,es,,40.6127894,-3.5358494,False,https://www.idealista.com/inmueble/106842585/,"Dentro de la zona de Prado Norte, en la urbanización Soto del Duque, chalet de 252 mt. 2. en buen estado de conservación.  Consta de tres plantas + planta garaje. Al entrar por el jardín y puerta principal percibimos sensación de hogar, gran salón con chimenea, grandes ventanales y una puerta que da acceso al maravilloso y cuidado jardín, en esa misma planta principal encontramos una fabulosa cocina con zona para comer un mirador y terraza tendedero con la caldera, además de un baño de cortesía con ventana. Subiendo las escaleras de piedra encontramos un hall distribuidor con acceso a dos amplios dormitorios con armarios empotrados, un baño completo con bañera y ventana y el amplio dormitorio principal con cuatro armarios empotrados, y con baño completo en suite con armario empotrado y con ventana.  En la planta bajo cubierta encontramos una buhardilla diáfana con suficiente altura y grandes ventanales. Preinstalación para poder instalar cuarto de baño.  En la planta sótano encontramos garaje para dos coches, moto, bicicletas, leñera etc. , espacio muy amplio y diáfano y con ventana al jardín. Las ventanas de la vivienda son de aluminio blanco con cristal climalit. Toldos camuflados en todas las ventanas.  Los suelos de madera y cerámica.  Tiene la instalación de alarma. Pre instalación de aire acondicionado. Por fuera el cuidado jardín recorre el frente, lateral y parte trasera de la casa con muro de piedra perimetral dando a la vivienda una amplitud y sensación de libertad magnificas. El agua de riego y exterior es de pozos propios con lo que no hay que pagar ese uso de agua. La urbanización consta de piscina olímpica y de niños, de agua salada, zonas comunes de juegos infantiles, pistas pádel, pista multiuso, carril bicis, y áreas de recreo para toda la familia.  Los accesos a M40 y M50 están a escasos minutos de la vivienda, a menos de 15 minutos de San Sebastián de los Reyes dónde encontramos metro y cercanías, y el Hospital Infanta Leonor, varias líneas de autobuses que nos acercan a la Plaza Castilla y cerca de las localidades de Fuente El Saz, Algete y la carretera N1. Servicios varios muy cerca de la vivienda, colegios públicos y privados, que tiene rutas de bus escolar en la zona. Institutos, centros médicos públicos y privados. Muy bien conectada con el centro de la ciudad, pero con las ventajas de vivir en un oasis de paz rodeados de naturaleza. Un lugar ideal para vivir  CONTACTO DIRECTO ESPERANZA MEJIAS.",False,good,False,,2224.0,True,False,False,False,[],False,False,565000.0,€,chalet,Algete,Chalet pareado en calle Libertad,PALACIOS ALGETE ,,,,True,True,semidetachedHouse,,
107389237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/3c/6a/1311466799.webp,33,6,665000.0,penthouse,sale,209.0,True,4,2,calle de Villasilos,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4197171,-3.628525,False,https://www.idealista.com/inmueble/107389237/,"¡Descubre el ático de tus sueños en el corazón de Madrid! Este espectacular inmueble de 209 m² construidos y 110 m² útiles ofrece el espacio perfecto para familias o personas que buscan comodidad y estilo. Con cuatro amplias habitaciones y armarios empotrados, tendrás todo el espacio que necesitas. Disfruta de dos modernos cuartos de baño, uno de ellos con ducha de hidromasaje para un relajante final del día. El salón climatizado con aire acondicionado es ideal para cualquier estación del año, mientras que la calefacción de gas natural garantiza confort en todas las estancias. Las terrazas son el lugar perfecto para relajarse al aire libre, disfrutando de las vistas de la ciudad. La seguridad está garantizada con una puerta principal blindada y acorazada. Además, el ático fue reformado integralmente en fontanería y electricidad en 2004, asegurando un excelente estado general. Ubicado en una zona privilegiada de Madrid capital, tendrás acceso a todos los servicios y comodidades que la ciudad ofrece. Situado en la planta 6 de un edificio con ascensor, este ático es una joya que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",True,good,False,True,3182.0,True,False,False,False,[],False,False,665000.0,€,flat,"Pueblo Nuevo, Madrid",Ático en calle de Villasilos,pl.villasilos,,,,,,penthouse,,
107975225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/3f/41/1329942860.webp,28,1,185000.0,flat,sale,43.0,True,2,1,Barrio Hellín,Madrid,Madrid,San Blas,es,Hellín,40.4321644,-3.6159361,False,https://www.idealista.com/inmueble/107975225/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de dos dormitorios y un baño. Se encuentra en la 1ª planta de un edificio residencial. No dispone de ascensor. Situado en Hellín en el distrito de San Blas. La vivienda se distribuye en dos dormitorios, armarios empotrados, salón-comedor, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina, baño y en el resto de estancias. Se encuentra ubicado en Hellín, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público.    La parada de metro más cercana es San Blas y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Hellín-Alberique y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.    En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 540 metros, existen 3 farmacias a menos de 300 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 4 bancos, una lavandería, una oficina de correos, una comisaría de policía, 2 estaciones de bomberos.    La zona cuenta con una amplia oferta de entretenimiento con un teatro, 5 parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Plaza de Eisenhower, Avenida de Arcentales y la Avenida de Arcentales. Estado de la vivienda: vacante"".",True,good,False,False,4302.0,True,False,True,False,[],False,False,185000.0,€,flat,"Hellín, Madrid",Piso,2001/20010001/43,,,,,,,,
108333348,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e9/9c/1341009668.webp,55,7,430000.0,flat,sale,148.0,True,3,2,avenida de la Gran Vía del Sureste,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3647953,-3.5889465,False,https://www.idealista.com/inmueble/108333348/,"Tu nuevo hogar te espera en el Ensanche de Vallecas, en un enclave inmejorable, la Avenida Gran Vía del Sureste, con vistas al bulevar central forestalizado que brindará un enorme espacio verde a los vecinos, quintuplicará la superficie ciclista de la zona y cuyo proyecto contempla también un bus de tránsito rápido con tres enlaces con la ciudad. La casa está ubicada en la última planta residencial del edificio, la séptima, pero en la octava se ubican los trasteros lo que garantizan un mayor aislamiento en lo que a temperaturas se refiere y la ausencia de ruidos de vecinos.  Esta preciosa vivienda te ofrece un gran salón comedor, de 30 metros cuadrados, 3 dormitorios -el principal con el cuarto de baño en suite- y una enorme cocina con zona de office. El salón y los dormitorios son exteriores mientras que la cocina y los cuatros de baño cuentan con ventanas a un amplio patio, así que la ventilación cruzada está garantizada. Y si te gustan los espacios especiales, salón y cocina tienen revestimientos de piedra natural que aportan un toque muy elegante y personal a los dos ambientes que, sin duda, serán el corazón de tu nuevo hogar. La calefacción es individual por gas natural, suelos de tarima y ventanas correderas climalit. Como anejos inseparables la vivienda cuenta con una plaza de garaje y un trastero y en el precio de venta. Pero no solo eso está incluido en el precio de venta sino que para mayor comodidad de tu familia, se incluye una segunda plaza ubicada junto a la primera, ambas muy cerca de la puerta de acceso a las viviendas (comunicación directa por ascensor con llave) y de fácil maniobrabilidad.  NO LO DUDES ¡VEN A VERLA!  La casa que buscabas para tu familia, en una zona residencial ya muy asentada que te ofrece todos los servicios: supermercados, colegios, restaurantes.. . a 7 min a pie del metro de Valdecarros y a 15 del Centro Comercial La Gavia.  SIN GASTOS DE AGENCIA PARA EL COMPRADOR.",True,good,False,True,2905.0,True,False,True,False,[],False,False,430000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida de la Gran Vía del Sureste,GRAN VIA SURESTE,,,,True,True,,,
108631488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/be/7e/1350820799.webp,22,1,650000.0,flat,sale,112.0,False,1,1,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4157278,-3.7003832,False,https://www.idealista.com/inmueble/108631488/,"En esta vivienda el protagonismo lo tiene la altura de techo: casi 5 metros que permiten volar la imaginación.  Además, reúne dos singularidades: el edificio donde se aloja, rehabilitado con encanto y respeto a los elementos originales, y la superficie del salón de 29 m2. El resto de las habitaciones, cocina, dormitorio, despacho/comedor y baño, deambulan alrededor de dos patios a los que se abren con grandes ventanas. de casi 3m de altura. Se tata de un piso de 105 m2 útiles, en el que hay que valorar el volumen, no solo la superficie. La planta ofrece muchas posibilidades de división interior.  Su enclave, entre el barrio de Las Letras y Cortes es otro valor añadido que aporta vitalidad y acceso a las ofertas de la ciudad. Desde esta vivienda se cumple el dicho madrileño de que todo está ""a 15 minutos""...",True,renew,False,False,5804.0,True,False,False,False,[],False,False,650000.0,€,flat,"Huertas-Cortes, Madrid",Piso,AR03174,,,,,,,,
108522277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/c9/32/1347489474.webp,30,3,750000.0,flat,sale,90.0,False,3,2,calle del Doctor Castelo,Madrid,Madrid,Retiro,es,Ibiza,40.4200365,-3.6728787,False,https://www.idealista.com/inmueble/108522277/,"¡Descubre tu nuevo hogar en este espectacular piso en venta!  ALTOR ASESORES ofrece a la venta magnífica vivienda en una de las zonas más cotizadas de la capital. Las primeras tres fotografías son imágenes virtuales (renders) que muestran una propuesta de decoración alternativa para el inmueble. La vivienda cuenta con tres amplias habitaciones y dos baños, ideal para familias o para quienes buscan comodidad. La cocina, en excelente estado, está lista para que prepares tus mejores platos. La luminosidad natural inunda cada rincón gracias a su orientación Este-Oeste, creando un ambiente cálido y acogedor durante todo el día. Ubicado en una zona privilegiada, tendrás todos los servicios a tu alcance, desde supermercados hasta transporte público, facilitando tu día a día. Además, el edificio cuenta con ascensor y acceso adaptado para personas con movilidad reducida, garantizando la comodidad de todos sus residentes.  Este piso está listo para entrar a vivir, sin necesidad de reformas. Con calefacción eléctrica y una clase energética D, disfrutarás de un hogar eficiente y confortable.  No dejes pasar esta oportunidad única de vivir en un lugar que lo tiene todo.  ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,8333.0,False,False,False,False,[],False,False,750000.0,€,flat,"Ibiza, Madrid",Piso en calle del Doctor Castelo,4253,,,,,,,,
