propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
107358977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/18/f2/1310594714.webp,PEDREZUELA,17,bj,200000.0,duplex,sale,136.0,True,1,2,"calle Pedrezuela, 19",Madrid,Alcorcón,Campodón - Ventorro del Cano,es,Campodón - Ventorro del Cano,40.394026,-3.8346143,True,https://www.idealista.com/inmueble/107358977/,"INMOBILIARIA HOGARES BOADILLA DEL MONTE vende FANTASTICO LOFT CON DOS PLAZAS DE GARAJE en la zona de Ventorro del Cano.  Loft dúplex totalmente reformado de 136m² en la zona del Polígono industrial de ‘Ventorro del Cano’, frente a la urbanización Montepríncipe de Boadilla del Monte.  Este loft se distribuye en dos plantas. En la planta principal encontramos un amplio espacio diáfano con posibilidad de instalar una cocina americana, baño completo y una gran salón con salida directa a un jardín de unos 20m².   En la planta superior, encontramos una segunda zona diáfana donde podemos encontrar el dormitorio principal con baño completo en suite. En esta segunda planta el forjado puede ser ampliado para poder ganar mas metros útiles e incluso habilitar un segundo dormitorio. El loft cuenta con aire acondicionado por Split tanto en la primera como con la segunda planta.  Dispone de dos plazas de garaje y un amplio trastero. Además, cuenta con servicio de Conserjería de lunes a sábado. Se encuentra muy bien comunicada, cerca del metro ligero, paradas de autobús y acceso directo a M40.  ¡NO PERDÁIS LA OPORTUNIDAD DE VENIR A VISITARLO.",True,good,False,True,1471.0,False,False,False,False,[],False,False,200000.0,€,True,True,flat,"Campodón - Ventorro del Cano, Alcorcón","Dúplex en calle Pedrezuela, 19",210000.0,10000.0,5.0,duplex,
107928557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/5f/b2/1350321385.webp,V8,17,,418000.0,chalet,sale,164.0,,3,3,"de las Eras, 5",Madrid,Colmenarejo,,es,,40.5638109,-4.0166912,True,https://www.idealista.com/obra-nueva/107928557/,"¡Tu nuevo hogar en la Sierra de Madrid te espera! ¡Ya hemos vendido el 85% de la promoción! SOLICITADA LICENCIA DE OBRA DÍA 06/06/2025 CON Registro Entrada 4159_2025 Spacio4 Luxury Homes te presenta una exclusiva promoción de obra nueva en régimen de cooperativa en Colmenarejo, Madrid, el lugar perfecto para disfrutar de la tranquilidad de la naturaleza sin renunciar a la comodidad y los servicios de la ciudad. Detalles de la Vivienda: Este chalet está diseñado para ofrecerte el máximo confort y calidad de vida. Con una distribución ideal para tu familia, la vivienda se divide en dos plantas: Planta Baja: Un amplio y luminoso salón-comedor con cocina integrada, creando un ambiente moderno y abierto, perfecto para disfrutar en familia o con amigos. Dependiendo de la tipología que elijas, podrás disfrutar de una terraza solada o incluso de una terraza solada con jardín privado, el espacio perfecto para relajarte al aire libre y disfrutar de tu propia tranquilidad. Planta Alta: En la planta superior se encuentran 3 habitaciones, entre ellas, una habitación principal con baño en suite, para brindarte la máxima privacidad y comodidad. Además, tendrás un segundo baño completo que da servicio a los otros dos dormitorios, con acabados de la más alta calidad. Calidades y Equipamiento: Aerotermia: Sistema innovador y eficiente para la calefacción y el agua caliente sanitaria, pensado para ofrecerte un hogar cálido y sostenible. Materiales Porcelanosa: Todos los acabados son de lujo, con la garantía de la prestigiosa marca Porcelanosa, conocida por su diseño moderno y materiales de alta calidad. Ubicación Única: Situada en el pintoresco municipio de Colmenarejo, Madrid, esta promoción te permitirá disfrutar de la serenidad y belleza del entorno natural, sin renunciar a la cercanía de la ciudad. Colmenarejo es conocido por sus paisajes cautivadores y su ambiente tranquilo, rodeado de calles como la Calle de las Viñas Viejas y la Calle de las Quirogas. Esta vía ofrece un entorno ideal para pasear y relajarse en un ambiente apacible. La ubicación en la Calle de las Eras permite fácil acceso a diversas rutas y senderos, invitándote a explorar y conectar con la naturaleza circundante. Además, su proximidad a parques y zonas verdes la convierte en el lugar perfecto para aquellos que desean escapar del bullicio de la ciudad. Comodidades Cercanas: Parada de autobús a Madrid: Con excelentes conexiones para moverte rápidamente. Servicios cercanos: Supermercados, colegios y más, todo a solo unos minutos, cubriendo todas tus necesidades diarias. Precios y Condiciones: Este increíble chalet está disponible desde 368.000€, una oportunidad única para vivir en una ubicación privilegiada con las mejores calidades. Al tratarse de una promoción en régimen de cooperativa, tendrás acceso a un precio muy competitivo, asegurando una inversión con gran potencial AVISO LEGAL: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una auténtica oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación.",True,newdevelopment,True,,2549.0,True,False,False,False,[],False,False,418000.0,€,True,True,chalet,Colmenarejo,"Chalet pareado en de las Eras, 5",,,,semidetachedHouse,False
106212648,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/c4/3c/1276010797.webp,BHHS-MAD-0366,16,1,1349000.0,flat,sale,115.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4238303,-3.6804838,False,https://www.idealista.com/inmueble/106212648/,"Comercializamos la venta de esta magnífica vivienda de lujo, orientada a un gran patio de Manzana. Tiene una superficie de 115 metros cuadrados catastrales y se encuentra ubicada en la zona más cotizada y exclusiva del barrio de Salamanca-Recoletos, en una de las calles más emblemáticas de la ciudad.  Ubicado en la primera planta de un edificio representativo, la vivienda cuenta con grandes ventajas que hacen que sea una opción muy atractiva ya sea como vivienda familiar o inversión no solo por su excelente ubicación y la calidad de la reforma, sino por su situación muy cerca del parque del Retiro y en la zona comercial de Goya. Esta extraordinaria vivienda se encuentra distribuida en un hall de entrada con una cómoda escalera que comunica con un salón con dos ambientes y junto a la zona dedicada a comedor tenemos una cocina abierta completamente amueblada y equipada con electrodomésticos de gama alta y dotada de isla el salón está dotado con una ventana orientada a un tranquilo patio, un aseo de cortesía completa esta zona. En la zona de descanso tenemos dos amplios dormitorios, el dormitorio principal es una gran suite con baño, orientado al patio de manzana y con una agradable terraza. El otro dormitorio también en suite tiene un buen tamaño, ambos dormitorios están dotados con grandes vestidores y amplias ventanas por las que reciben una buena iluminación natural. Cabe destacar la calidad de la reforma efectuada en la que se han empleado los mejores materiales con aire acondicionado frio calor. Calefacción individual, persianas electrificadas y un gran aislamiento térmico y acústico, destacando también la generosa entrada de luz con la que cuenta este piso pese a ser interior. La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo.",False,good,False,True,11730.0,True,False,False,False,[],False,False,1349000.0,€,,,flat,"Goya, Madrid",Piso,,,,,
108709872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/5b/e0/1357865654.webp,e6782ec3-344a-46ef-b651-f46c9088648b,66,,1374000.0,chalet,sale,1542.0,,7,3,Barrio Salud y Alegría - El Lago,Madrid,Torrelodones,Los Peñascales,es,Salud y Alegría - El Lago,40.5750531,-3.9063508,False,https://www.idealista.com/inmueble/108709872/,"Chalet reformado de 360m2 en venta en de parcela de 1.542 m², con 7 habitaciones y privacidad en Los Peñascales, Torrelodones. Descubre esta exclusiva vivienda unifamiliar recientemente reformada, ubicada en la prestigiosa zona de Los Peñascales, en Torrelodones, una de las áreas residenciales más valoradas del noroeste de Madrid por su entorno natural, tranquilidad y excelente conexión con la capital. El chalet se asienta sobre una parcela de 1.542 m², ofreciendo amplios espacios exteriores con zonas ajardinadas, privacidad y múltiples posibilidades para disfrutar del aire libre. La vivienda, distribuida en dos alturas, cuenta con 7 dormitorios y 3 baños completos, ideal para familias numerosas o quienes buscan espacio adicional para despacho, invitados o zonas de ocio. La reforma reciente ha modernizado la propiedad respetando su esencia original, incorporando acabados actuales, mayor eficiencia energética y una distribución más funcional. La cocina y los baños han sido actualizados, y se ha mejorado la iluminación natural en todos los ambientes. Los Peñascales combina la cercanía a Madrid con un estilo de vida relajado, rodeado de naturaleza, zonas verdes, rutas de senderismo y vistas privilegiadas, sin renunciar a servicios esenciales como colegios, centros comerciales o transporte público. Una oportunidad única para quienes buscan un hogar amplio, moderno y en plena armonía con el entorno. La etiqueta de CEE está estimada por el Ministerio de Transición Ecológica y Reto Demográfico. Contáctanos para más información o para concertar una visita privada.",True,good,False,,891.0,True,True,False,False,[],False,False,1374000.0,€,True,True,chalet,"Salud y Alegría - El Lago, Torrelodones",Casa independiente,,,,independantHouse,
108525926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/f7/f7/1347501700.webp,W-030EB1,34,1,1170000.0,flat,sale,112.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4201502,-3.6969263,False,https://www.idealista.com/inmueble/108525926/,"Magnífica propiedad con 2 balcones en Justicia Engel & Völkers, inmobiliaria de lujo, tiene el placer de comercializar esta exclusiva propiedad en el demandado distrito de Justica. Una joya arquitectónica construida en 1900 que combina a la perfección la elegancia clásica con las comodidades modernas. Con una superficie aprox según catastro de 112 m2 es una inversión de éxito cercana a la icónica Gran Vía madrileña. El inmueble se distribuye a través del lobby de entrada en salón comedor coronado con dos columnas decorativas y dos balcones, uno de ellos con mirador clásico protegido que nos evoca históricos estilos de vida, cocina independiente y dos habitaciones con dos baños en suite. La distribución abierta del apartamento permite que la luz natural inunde cada rincón, creando un ambiente cálido y acogedor. Las vistas abiertas ofrecen una conexión visual con la ciudad. Entre sus características más destacadas se encuentran los armarios empotrados, suelos de madera en las zonas comunes y de mármol en los baños, aire acondicionado por split o el sistema de calefacción a gas y descentralizado que garantiza el confort durante todo el año. Sus dos balcones a la calle materializan el disfrute y vistas a uno de los barrios más de moda de la capital. Además, entre los servicios de las zonas comunes, destaca el ascensor a planta que completa la inexistencia de barreras arquitectónicas a través del acceso señorial de su histórica entrada de carruajes. A todo esto además hay que añadir su fachada clásica de sólida personalidad. Este apartamento es más que un hogar, es una declaración de estilo en el corazón de Madrid. Una apuesta segura para su patrimonio que conjuga el encanto de la tradición con la elegancia vibrante de vivir en el centro del Centro. El distrito de Justicia es una de las zonas más atractivas e icónicas de la capital, se podría categorizar como un barrio castizo-chic en plena ebullición, donde se mezclan boutiques de moda, galerías de arte, cines y teatros, restaurantes de reputación, cafés bohemios, bistros, hoteles con encanto, mercados fusión, bares de tapas, locales nocturnos a la última y la vanguardia de la oferta comercial. Toma su nombre del Tribunal Supremo, una de las referencias de la zona junto al otro enclave de foco internacional, la plaza de Chueca. Adquirir en Justicia, tanto como apuesta personal como inversión, es marcarse un objetivo de éxito. Su excelente ubicación, entre la emblemática Gran Vía y el meeting point más contemporáneo que es Alonso Martínez, con el servicio de transporte público que la marca como una de las zonas mejor comunicadas, hacen de este emplazamiento el más demandado de madrileños y visitantes. Esa mezcla maravillosa que recuerda el charm de los barrios parisinos con fachadas que evocan siglos pasados, junto al estilo de vida cosmopolita que lo convierten en un pequeño Notting Hill, hacen de este cachito de la ciudad el must perfecto. Déjate llevar por sus calles y bulevares en paseos que te contagiarán de un estilo de vida que ya no quieres soltar. Porque es aquí donde te quieres quedar. Porque en ningún barrio más de moda que Justicia - Chueca todos sentimos y sabemos que somos de Madrid.",True,good,False,True,10446.0,True,False,True,False,[],False,False,1170000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso,,,,,
108911605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/24/03/1358731048.webp,,9,5,2450000.0,flat,sale,121.0,True,3,3,CL LAGASCA,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4287994,-3.6861149,False,https://www.idealista.com/inmueble/108911605/,"Piso de lujo en venta en Calle Lagasca, Salamanca – 121 m², 5ª planta exterior, totalmente reformado Descubre esta exclusiva vivienda en venta en la calle Lagasca, ubicada en una de las zonas más prestigiosas del distrito de Salamanca, Madrid. Se trata de un piso en quinta planta exterior, con una superficie construida de 121 m² y una reforma integral de alta calidad actualmente en ejecución. El inmueble destaca por su distribución inteligente y funcional, ofreciendo: 3 dormitorios en suite, con baños completos y acabados de diseño 1 despacho ideal para teletrabajo o lectura 1 aseo de cortesía para invitados Amplio salón-comedor, elegante y luminoso Cocina independiente con acceso a un balcón exterior a calle Lagasca Excelente entrada de luz natural en toda la vivienda gracias a su orientación y altura Esta propiedad combina arquitectura clásica y diseño contemporáneo, perfecta para quienes buscan vivir o invertir en una de las zonas más cotizadas de Madrid. Características principales: 121 m² construidos 5ª planta exterior con ascensor Vivienda en obra, se entrega completamente reformada con acabados de lujo Finca representativa en calle Lagasca A escasos metros de Juan Bravo y cerca de la Milla de Oro La ubicación es inmejorable: rodeada de boutiques exclusivas, restaurantes de alta gama, galerías de arte y excelentes conexiones de transporte. Una oportunidad única para disfrutar del estilo de vida premium en el corazón de Madrid.",False,good,False,True,20248.0,True,False,False,False,[],False,False,2450000.0,€,,,flat,"Recoletos, Madrid",Piso en Cl Lagasca,,,,,
108568489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/18/3f/1348699130.webp,BHHS-MAD-0774,30,2,1359000.0,flat,sale,141.0,True,3,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4350135,-3.7044608,False,https://www.idealista.com/inmueble/108568489/,"Les ofrecemos exclusiva vivienda de 141 metros cuadrados exterior con preciosa luz natural. Se encuentra situada en la segunda planta de una finca representativa construida en 1957, situada en una de las calles más representativas del barrio de Trafalgar con un amplio bulevar y a pocos metros de la glorieta de Bilbao. La zona de estar se compone de amplio salón doble con salida a amplia terraza con vistas despejadas y preciosa luz natural, seguido de zona de comedor independiente y con amplia cocina abierta dotada isla central completamente equipada con electrodomésticos de gama alta, armarios hechos a medida y pensada para ser funcional, cuanta con zona de lavandería independiente es sin duda el corazón de la casa.  La zona de descanso está compuesta por tres maravillosas habitaciones dos de ellas con baño en suite con amplios vestidores y ventanales. Dispone de un tercer baño completo que presta servicio a uno de los dormitorios y a su vez de cortesía. Es sin duda un inmueble ideal para vivir o invertir en una de las zonas con más demanda de Madrid. La reforma ha sido ejecutada por un importante estudio de arquitectura empleando los mejores materiales del mercado. Esta vivienda tiene una fantástica ubicación en una de las zonas más exclusivas y demandadas de Madrid. La zona se encuentra perfectamente comunicada por transporte público con toda la ciudad. Todo ello hace de este inmueble una excelente oportunidad vivir o invertir en este exclusivo enclave. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",False,good,False,True,9638.0,True,False,False,False,[],False,False,1359000.0,€,,,flat,"Trafalgar, Madrid",Piso,,,,,
108779961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/a1/2c/1354904827.webp,V-2,7,,486800.0,chalet,sale,296.0,,3,3,"calle Aries, 23",Madrid,Móstoles,Sur,es,,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779961/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,newdevelopment,True,,1645.0,True,False,False,False,[],False,False,486800.0,€,True,True,chalet,"Sur, Móstoles","Chalet adosado en calle Aries, 23",,,,terracedHouse,False
106718106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/58/ac/1292095842.webp,VT_5,13,6,327000.0,penthouse,sale,136.0,True,3,2,"calle Libertad, 2",Madrid,Humanes de Madrid,,es,,40.25886,-3.81925,True,https://www.idealista.com/obra-nueva/106718106/,"Elegir Residencial Guadarrama es un acierto seguro. Aquí podrás encontrar la vivienda que mejor se adapta a tu estilo de vida. La promoción está formada por 60 viviendas de 2 y 3 dormitorios. Todas las viviendas cuentan con amplias terrazas o patios, suelo radiante-refrescante con aerotermia, calificación energética A, trastero, y una o dos plazas de garaje con preinstalación para la recarga de vehículo eléctrico. La variedad de tipologías y distribuciones están perfectamente estudiadas para que disfrutes de cada espacio al máximo y elijas la que más se adapte a tu ritmo de vida. La piscina, zonas ajardinadas y zona de juegos infantil convierten la experiencia de vivir aquí en algo único, ideal para la desconexión y el esparcimiento, impulsando un modo de vida familiar. La proximidad a la estación de Cercanías de la línea C5, a 5 minutos en coche o bicicleta y 15 andando, te conecta con el centro de Madrid (Atocha) en apenas 30 minutos, además dispones de autobuses interurbanos (líneas 4 97 y N807). Esta nueva zona residencial cuenta con todos los servicios necesarios. Destacando la cercanía de: colegios, institutos, centro de salud, polideportivo, parques, supermercados… La calidad de vida es la mejor de las razones para vivir en este lugar. Ponte en contacto con nosotros para organizar una cita en nuestras oficinas y poder enseñarte nuestro proyecto con todo detalle. Por último, Prado Recomba Hogares dispone de un servicio exclusivo de asesoramiento para todos nuestros clientes que necesiten vender su vivienda. No dudes en ponerte en contacto con nosotros para poder ayudarte poniendo en valor nuestros más de veinte años de experiencia.",False,newdevelopment,True,True,2404.0,True,False,False,False,[],False,False,327000.0,€,,,flat,Humanes de Madrid,"Ático en calle Libertad, 2",,,,penthouse,False
108779931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/b1/11/1354904562.webp,V-3,7,,511800.0,chalet,sale,287.0,,4,3,"calle Aries, 23",Madrid,Móstoles,Sur,es,,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779931/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,newdevelopment,True,,1783.0,True,False,False,False,[],False,False,511800.0,€,True,True,chalet,"Sur, Móstoles","Chalet adosado en calle Aries, 23",,,,terracedHouse,False
106718096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/23/c6/1292095884.webp,VT_3,13,5,289000.0,flat,sale,127.0,True,3,2,"calle Libertad, 2",Madrid,Humanes de Madrid,,es,,40.25886,-3.81925,True,https://www.idealista.com/obra-nueva/106718096/,"Elegir Residencial Guadarrama es un acierto seguro. Aquí podrás encontrar la vivienda que mejor se adapta a tu estilo de vida. La promoción está formada por 60 viviendas de 2 y 3 dormitorios. Todas las viviendas cuentan con amplias terrazas o patios, suelo radiante-refrescante con aerotermia, calificación energética A, trastero, y una o dos plazas de garaje con preinstalación para la recarga de vehículo eléctrico. La variedad de tipologías y distribuciones están perfectamente estudiadas para que disfrutes de cada espacio al máximo y elijas la que más se adapte a tu ritmo de vida. La piscina, zonas ajardinadas y zona de juegos infantil convierten la experiencia de vivir aquí en algo único, ideal para la desconexión y el esparcimiento, impulsando un modo de vida familiar. La proximidad a la estación de Cercanías de la línea C5, a 5 minutos en coche o bicicleta y 15 andando, te conecta con el centro de Madrid (Atocha) en apenas 30 minutos, además dispones de autobuses interurbanos (líneas 4 97 y N807). Esta nueva zona residencial cuenta con todos los servicios necesarios. Destacando la cercanía de: colegios, institutos, centro de salud, polideportivo, parques, supermercados… La calidad de vida es la mejor de las razones para vivir en este lugar. Ponte en contacto con nosotros para organizar una cita en nuestras oficinas y poder enseñarte nuestro proyecto con todo detalle. Por último, Prado Recomba Hogares dispone de un servicio exclusivo de asesoramiento para todos nuestros clientes que necesiten vender su vivienda. No dudes en ponerte en contacto con nosotros para poder ayudarte poniendo en valor nuestros más de veinte años de experiencia.",False,newdevelopment,True,True,2276.0,True,False,False,False,[],False,False,289000.0,€,,,flat,Humanes de Madrid,"Piso en calle Libertad, 2",,,,,False
108787496,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/3a/de/1355114714.webp,105,11,1,1120000.0,flat,sale,86.0,True,2,2,"Juan de Austria, 11",Madrid,Madrid,Chamberí,es,Trafalgar,40.4326959,-3.6995336,True,https://www.idealista.com/obra-nueva/108787496/,"Be Grand Olavide se sitúa junto a la emblemática Plaza de Olavide, en la prestigiosa Calle Juan de Austria, una ubicación privilegiada que combina vida urbana, encanto y accesibilidad. En una zona rodeada de parques, centros culturales y todos los servicios, este proyecto ofrece una experiencia única de vida. El edificio contará con zonas comunes diseñadas para el bienestar: un elegante vestíbulo, sports-bar con salón comunitario y un gimnasio completamente equipado. Be Grand Olavide es sinónimo de estilo, confort y calidad de vida en pleno centro de Madrid.",False,,True,True,13023.0,False,False,False,False,[],False,False,1120000.0,€,,,flat,"Trafalgar, Madrid","Piso en Juan de Austria, 11",,,,,False
108764476,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/33/06/1355524950.webp,1ºB,8,1,247500.0,flat,sale,55.0,True,1,1,"calle Divina Pastora, 31",Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4944854,-3.6911494,True,https://www.idealista.com/obra-nueva/108764476/,"En PR Promociones, nos dedicamos a la promoción de obra nueva con un compromiso claro: ofrecer viviendas de calidad, con diseño contemporáneo y una visión sostenible del futuro. Creamos espacios que combinan confort, eficiencia energética y materiales de última generación, sin perder de vista la estética y la funcionalidad. Nuestro objetivo es simple: construir hogares que se adapten a tu vida de hoy, y a la de mañana. “No se trata solo de construir casas, sino de crear lugares donde apetezca quedarse. — Eduardo Souto de Moura.",False,newdevelopment,True,True,4500.0,True,False,False,False,[],False,False,247500.0,€,,,flat,"Tres Olivos - Valverde, Madrid","Piso en calle Divina Pastora, 31",,,,,False
