propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,exterior,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,neighborhood
108863726,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/f5/89/1357360444.webp,,1,3,440000.0,flat,sale,90.0,4,2,avenida de España,Madrid,Alcobendas,Alcobendas Centro,es,40.5460294,-3.6404336,False,https://www.idealista.com/inmueble/108863726/,"LÓPEZ DUQUE PROPIEDADES pone a su disposición piso de 90m² en venta, en la zona de Ensanche en Alcobendas. Se trata de un estupendo piso en tercera planta exterior con ascensor con reforma integral. Posición de esquina facilitando doble orientación y luminosidad. Vistas despejadas y hogar confortable. El piso dispone de cuatro dormitorios, dos cuartos de baño, salón comedor y dos terrazas, cocina y hall de entrada. La primera terraza se accede desde el salón y se encuentra cerrada como anexo de salón y la segunda terraza abierta desde la habitación principal. Espacios amplios y agradables de las instancias de la vivienda y buena distribución. Ventanas climalic de ultima generación, suelos de tarima, cocina equipada y diseño contemporáneo, baños reformados uno mantiene bañera, carpintería lacada en blanco, puerta de seguridad blindada, suelos de tarima c5 y porcelanicos en baños y cocina. instalación de fibra en todas las instancias de la casa, aire acondicionado bomba frió y calor en salón y dormitorios. Tiene ascensor y trastero. Rampa de acceso para movilidad reducida y excelente ubicación junto al ayuntamiento y próximo a estación de cercanías de Avenida de España y resto de servicios.  Reportaje fotográfico se mostraran de manera privada a los interesados, por petición de la propiedad. ALREDEDORES: Transportes: Próximo estación línea 10 metro Manuel de Falla, autobuses, amplias avenidas y agradables paseos con varios parques cercanos del inmueble. Estación de Renfe Valdelasfuentes. Comunicaciones (carreteras A-1 y enlaces a autovía M-616) Servicios: Zona comercial cuenta con centros de estudios y bibliotecas (Greenwich School, Colegio Maria Teresa, CIFP Jose Luis Garci, C. E. I. P. Federico Garcia Lorca, Instituto de Formación Profesional Sanitaria Claudio Galeno), Centros deportivos (Campo de Futbol Fuentelucha, Ciudad Deportiva Valdelasfuentes), centros médicos (Centro Clínico La Chopera), farmacias, bancos, supermercados (Carrefour, Supercor Express, Lidl), restaurantes y bares. Ocio: Centro Cultural Pablo Iglesias, Museo de Ciencia y Tecnología, Centro Comercial La Vega, Centro de Ocio Kirtan Victor Ullate, Heron Diversia. En Lopez Duque Propiedades, empresa de servicios inmobiliarios con años de experiencia y conocimiento del sector en la zona norte de Madrid, contamos con un equipo de profesionales con formación superior y experiencia en el asesoramiento personal, para ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente para conseguir su confianza y satisfacción. Lo asesoramos para que encuentre la financiación más rentable. No deje pasar esta oportunidad, su hogar lo espera, llámenos!. ¡Estaremos encantados de enseñárselo! IMPUESTOS Y GASTOS DE AGENCIA NO INCLUIDOS EN EL PRECIO DE VENTA!",False,good,False,True,4889.0,False,False,False,False,[],False,False,440000.0,€,,,,flat,"Alcobendas Centro, Alcobendas",Piso en avenida de España,Destacado,True,,,,
108226467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/bb/0f/1337695804.webp,,28,1,1575000.0,flat,sale,165.0,4,3,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,40.441985,-3.7005933,False,https://www.idealista.com/inmueble/108226467/,"Ubicada en una de las zonas más cotizadas de Chamberí, esta magnífica propiedad se sitúa en un primer piso alto, con orientación a un amplio y tranquilo patio de manzana que le aporta una excepcional luminosidad y privacidad. La vivienda cuenta con una distribución generosa: un elegante recibidor da paso a un gran salón-comedor ideal para reuniones y momentos en familia, una cocina independiente con zona de office y despensa, cuatro dormitorios, dos baños completos y un aseo de cortesía. Además, dispone de un práctico cuarto de almacenaje dentro de la propia vivienda. Todas las estancias, incluidos los baños, cuentan con ventana al exterior, lo que garantiza una excelente ventilación cruzada y luz natural durante todo el día. Los techos altos aportan una agradable sensación de amplitud, y los armarios empotrados ofrecen un valioso espacio de almacenamiento. Calefacción central incluida y servicio de conserjería en el edificio. Situada en una ubicación privilegiada, rodeada de una amplia oferta de comercios, restaurantes, centros educativos y zonas verdes, y perfectamente conectada mediante varias líneas de metro y autobús. Una oportunidad única tanto para vivir como para invertir. Su versatilidad permite adaptar la distribución para obtener más dormitorios si se desea.",False,good,False,True,9545.0,False,False,False,False,[],False,False,1575000.0,€,,,,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,Destacado,True,,,,Nuevos Ministerios-Ríos Rosas
108559602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/97/91/1348459172.webp,CV10605,117,,1100000.0,chalet,sale,509.0,7,5,Centro,Madrid,Colmenar Viejo,Centro,es,40.6597737,-3.7651154,False,https://www.idealista.com/inmueble/108559602/,"VENTA EXCLUSIVA ATANCE! SIN COMISIÓN A COMPRADORES ¡Increíble chalet independiente con piscina en enclave único de Colmenar Viejo! Se ofrece espectacular chalet independiente ubicado en una de las zonas más privilegiadas de Colmenar Viejo. Una vivienda única, ideal para familias grandes o incluso para dos núcleos familiares, gracias a su distribución y amplitud. La propiedad cuenta con un amplio jardín con piscina privada, perfecta para disfrutar del aire libre durante todo el año. La vivienda se distribuye en varias plantas y dispone de 7 dormitorios y 5 baños completos, lo que garantiza comodidad y privacidad para todos los miembros del hogar. Destacan sus dos cocinas completamente equipadas y dos salones, ambos con chimenea, ideales para crear distintos ambientes y zonas independientes dentro de la casa. Además, dispone de una amplia terraza y un porche acogedor, ideales para momentos de relax o reuniones sociales. Ubicación inmejorable, en un entorno tranquilo pero muy bien comunicado, con acceso cercano a centros educativos, comercios y transporte público. Una oportunidad única para quienes buscan espacio, calidad de vida y una ubicación privilegiada.",False,good,False,,2161.0,False,False,False,False,[],False,False,1100000.0,€,,,,chalet,"Centro, Colmenar Viejo",Casa independiente,Destacado,,True,True,independantHouse,
108565526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/d9/04/1348619152.webp,RP1572025139287,19,bj,174900.0,flat,sale,63.0,2,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,40.4747168,-3.3795038,False,https://www.idealista.com/inmueble/108565526/,"Redpiso vende piso en la zona de reyes católicos. - alcalá de henares. La vivienda dispone de: hall de entrada, cocina completa, amplio salón con aire acondicionado, 2 dormitorios, baño con bañera, trastero. Bien comunicado con lineas de autobus. A 15 minutos de la garena y a 10 minutos andando de la zona casco historico; en la misma zona: colegios. Farmacias. Restaurantes. Supermercados. ¡visita sin compromiso! * asesoramiento gratuito con nuestro departamento financiero de dcredit*.",True,good,False,True,2776.0,False,False,False,False,[],False,False,174900.0,€,,,,flat,"Reyes Católicos, Alcalá de Henares",Piso,Destacado,True,,,,
108878954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/ee/2d/1357740653.webp,RP212025140266,16,1,239900.0,flat,sale,89.0,3,1,Barrio Zarzaquemada,Madrid,Leganés,Zarzaquemada,es,40.332604,-3.7511399,False,https://www.idealista.com/inmueble/108878954/,"Se vende vivienda reformada, para entrar a vivir, con fontaneria y electricidad nuevas. Dispone de 3 dormitorios, salón independiente con acceso a terraza abierta, cocina con despensa y baño. Se encuentra en una ubicación inmejorable, junto a la Av. Del Rey Juan Carlos I. Zona consolidada y muy tranquila, rodeado de parques y con todo tipo de servicios. Colegios e institutos cercanos. Renfe estación de Zarzaquemada a 12 minutos aproximados y parada de línea 12 de Metro Sur (El Carrascal) a 3 minutos. Puedes visitar el inmueble sin ningún tipo de compromiso. Recuerda que Redpiso te ofrece asesoramiento financiero gratis, ofreciéndote las mejores condiciones para tu hipoteca. ESTE ANUNCIO NO ES VINCULANTE, PUEDE CONTENER ERRORES, Y ESTA SUJETO A POSIBLES MODIFICACIONES (Comerciales, Jurídicas o por expreso deseo de la Propiedad). SE MUESTRA A TÍTULO INFORMATIVO Y NO CONTRACTUAL. DEBIENDO PARA ESTA FINALIDAD DIRIGIRSE A NUESTRO COMERCIAL O NUESTRAS OFICINAS, PARA OFRECERLE UNA INFORMACION MÁS DETALLADA VINCULADA CON EL INMUEBLE.",True,good,False,True,2696.0,False,False,False,False,[],False,False,239900.0,€,,,,flat,"Zarzaquemada, Leganés",Piso,Destacado,True,,,,Zarzaquemada
108566026,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/4c/d7/1348664070.webp,,26,1,295000.0,flat,sale,90.0,3,1,Sur,Madrid,Móstoles,Sur,es,40.3149149,-3.8510065,False,https://www.idealista.com/inmueble/108566026/,"Exes Rivas pone a la venta este fantástico piso de 90 m² totalmente reformado, listo para entrar a vivir, en una ubicación inmejorable y rodeado de todas las comodidades, centro comercial, colegios, institutos, centro médico y transporte publico. La vivienda cuenta con tres amplias habitaciones, un baño completo reformado por completo con plato de ducha, una cocina amplia amueblada con zona de office y mucha luz natural y un espectacular salón de casi 30 m², perfecto para disfrutar en familia o con amigos con dos zonas bien diferenciadas y muy luminoso gracias a los dos grandes ventanales que tiene. Situado en una comunidad tranquila, privada y cuidada, el piso está rodeado de jardines y disfruta de dos orientaciones que garantizan una excelente ventilación cruzada y una gran luminosidad natural durante todo el día. Además, incluye trastero, calefacción central y acceso a una piscina comunitaria, ideal para los meses de verano. Venga a visitarlo sin compromiso. Exesrivas, te ayuda a conseguir la mejor financiación. Pregúntenos.",False,good,False,True,3278.0,False,False,False,False,[],False,False,295000.0,€,,,,flat,"Sur, Móstoles",Piso,Destacado,True,,,,
107116592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/37/ae/1303477637.webp,,53,,900000.0,chalet,sale,450.0,6,4,Los Ángeles - Jarandilla,Madrid,Torrelodones,Los Ángeles - Jarandilla,es,40.5780194,-3.9312051,False,https://www.idealista.com/inmueble/107116592/,"HOUX presenta esta sólida casa independiente de 450 m² construidos, situada en una parcela de 850 m², ideal para reformar y adaptarla a tus necesidades. Con una distribución en dos plantas, esta vivienda destaca por su amplitud, luminosidad y el encanto de su diseño original, ofreciendo una base estructural robusta que garantiza calidad y durabilidad. En la planta superior, encontramos un espacioso salón-comedor, una cocina, cuatro dormitorios y dos baños completos. Las numerosas ventanas permiten una entrada de luz natural excepcional, haciendo de esta planta un espacio cálido y acogedor. La planta inferior, a ras del suelo, dispone de un gran salón perfecto como zona de ocio o de estar, dos dormitorios adicionales, dos baños completos y un amplio garaje con capacidad para dos vehículos, pudiendo transformar este espacio en otro salón. Esta planta cuenta con una pequeña cocina.  La propiedad cuenta con varias terrazas y porches que ofrecen vistas al exterior y espacios para relajarse. En el jardín, se encuentra una piscina privada y una agradable zona verde, ideal para disfrutar de actividades al aire libre. Aunque la casa necesita reformas, su sólida construcción ofrece un gran potencial para convertirla en el hogar perfecto. La vivienda está ubicada cerca del casco urbano de Torrelodones, con acceso a una amplia variedad de servicios como colegios, supermercados, restaurantes, centros deportivos y más. Además, el municipio cuenta con excelentes conexiones por carretera (A-6) y transporte público (cercanías Renfe y autobuses), lo que facilita el acceso a Madrid y otros puntos cercanos. Torrelodones, situado a solo 30 kilómetros de Madrid, es uno de los municipios más demandados de la sierra noroeste. Conocido por su tranquilidad, su entorno natural y su excelente calidad de vida, es un lugar ideal para familias y personas que busquen vivir rodeadas de naturaleza sin renunciar a las comodidades. Con su privilegiada ubicación y su potencial para convertirse en un hogar personalizado, esta propiedad es una gran oportunidad para aquellos que deseen invertir o diseñar su casa ideal en un entorno exclusivo. ¡No dudes en contactarnos, no cobramos honorarios a la parte compradora!",False,renew,False,,2000.0,False,False,False,False,[],False,False,900000.0,€,,,,chalet,"Los Ángeles - Jarandilla, Torrelodones",Casa independiente,Destacado,,True,True,independantHouse,
107030288,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/80/b5/1300894984.webp,,1,3,4200000.0,flat,sale,525.0,4,4,Barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4679804,-3.6764451,False,https://www.idealista.com/inmueble/107030288/,"NO SE MUESTRAN FOTOS POR PETICIÓN DE LA PROPIEDAD. K&N ELITE le presenta este maravilloso piso de 525 m² situado en una de las zonas más privilegiadas de Chamartín, que combina lujo, comodidad y un estilo de vida excepcional. Este impresionante inmueble es perfecto para quienes buscan un hogar amplio y lleno de ventajas, ideal para disfrutar en familia o recibir a amigos. Al entrar, te recibe un espacioso y luminoso salón que se abre a una magnífica terraza, donde podrás disfrutar de momentos al aire libre, relajarte con una buena lectura o compartir cenas al atardecer. La terraza es un verdadero oasis en la ciudad, rodeada de vistas agradables y acceso directo a las zonas verdes del edificio, que brindan un entorno natural y tranquilo. El piso también cuenta con una espectacular piscina que invita a disfrutar de días soleados y refrescantes. Las zonas verdes son perfectas para pasear, hacer ejercicio o simplemente desconectar del bullicio urbano. En el interior, el piso dispone de tres habitaciones amplias y luminosas, más una habitación de servicio que puede adaptarse a tus necesidades. Cada habitación está diseñada para ofrecer confort y privacidad, con grandes ventanales que permiten la entrada de luz natural. La cocina independiente es otro gran atractivo de este hogar. Totalmente equipada con electrodomésticos modernos y espacios amplios para cocinar, es perfecta para los amantes de la gastronomía. Aquí podrás preparar deliciosas comidas mientras disfrutas de la compañía de tus seres queridos. Además, el piso incluye dos trasteros, uno de ellos ubicado en la última planta del edificio. Este trastero cuenta con licencia ocupacional y está acondicionado como vivienda, lo que te brinda la opción de alquilarlo como piso adicional si así lo deseas. Esta versatilidad añade un valor extra a la propiedad. Este maravilloso piso en Chamartín es una oportunidad única para disfrutar de un estilo de vida lujoso en una ubicación inmejorable. Con su amplia superficie, terraza privada, piscina y zonas verdes, es el hogar ideal para aquellos que buscan lo mejor en Madrid. ¡No te pierdas la oportunidad de visitarlo!",True,good,False,True,8000.0,True,False,False,False,[],False,False,4200000.0,€,,,,flat,"Nueva España, Madrid",Piso,Destacado,True,True,True,,Nueva España
108686683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/eb/87/1352137510.webp,RP1852025139754,7,bj,155000.0,flat,sale,20.0,1,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4316649,-3.6977707,False,https://www.idealista.com/inmueble/108686683/,"Redpiso San Bernardo pone a su disposición la oportunidad de vivir en unos de los barrios más exclusivos de Madrid, en vivienda reformada con las mejores calidades, a un paso de la Plaza de Chamberí. La vivienda está debidamente inscrita en el Registro de Alquiler Temporal, cumpliendo con toda la normativa vigente. Se puede obtener una renta mensual de 900/950€ (se obtiene una gran rentabilidad, 6,7 %). Situada en una planta baja con una superficie de 20m2. La vivienda cuenta con salón - comedor con TV, cocina americana totalmente equipada, dormitorio con TV, armario descubierto, cama doble y cuarto de baño. Dispone de calefacción y agua caliente eléctrica. ¡No dejes pasar esta oportunidad! Se entrega totalmente amueblado y equipado. Ubicado en una zona inmejorable, rodeado de servicios, comercios, zonas verdes y todo lo necesario para el día a día. Próxima a la concurrida plaza de Olavide y a calles principales como Luchana, Paseo de Eduardo Dato y Gta. de Alonso Martínez. Excelente comunicación de transportes públicos, autobuses y metro (Iglesia, Bilbao y Alonso Martínez). Visite sin compromiso. Solicite más información y/o cita previa a los teléfonos: Vea más inmuebles en:.",False,good,False,True,7750.0,False,False,False,False,[],False,False,155000.0,€,160000.0,5000.0,3.0,flat,"Trafalgar, Madrid",Piso en calle de Santa Engracia,Destacado,False,,,,Trafalgar
108241702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/bb/57/1338198444.webp,GPT445,6,bj,149000.0,flat,sale,31.0,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4115897,-3.6986692,False,https://www.idealista.com/inmueble/108241702/,"SI! CASA INMOBILIARIA - 买房，卖房，找欧乘房产！ DESCRIPCIÓN DE LA PROPIEDAD: Se vende acogedor piso con una superficie construida de 31 m², ubicado en planta baja. La vivienda está distribuida en dormitorio, salón-comedor y baño. Se trata de un local convertido en vivienda, actualmente en buen estado de conservación y listo para entrar a vivir. UBICACIÓN: Situado en pleno barrio de Lavapiés, una de las zonas más dinámicas y multiculturales del centro de Madrid. Este entorno ofrece una excelente conexión con transporte público (metro Lavapiés a pocos metros), así como una amplia oferta de comercios, restaurantes, espacios culturales y todos los servicios necesarios. A escasa distancia de puntos emblemáticos como el Museo Reina Sofía, Atocha o el barrio de Las Letras. SERVICIOS EXCLUSIVOS DE SI! CASA: En SI! CASA estamos comprometidos en ofrecer a nuestros clientes un servicio completo y personalizado. Al adquirir esta propiedad, te ofrecemos lo siguiente: • Buscamos las mejores opciones que se adapten a tus necesidades individuales. • Evaluamos tu situación financiera y te asesoramos en las mejores soluciones. • Te ofrecemos la opción de encargarnos de todos los trámites relacionados con la financiación. • Te guiaremos y asistiremos en cada paso del proceso de adquisición de tu futura casa. Para solicitar más información, visita nuestra oficina en Parla, calle Real 2, o llama al TEL:  COMERCIAL ENCARGADO: Feiyan, TEL:.",False,good,False,False,4806.0,False,False,False,False,[],False,False,149000.0,€,159000.0,10000.0,6.0,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,True,,,,Lavapiés-Embajadores
106434165,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/92/30/1282828716.webp,,80,,895000.0,chalet,sale,420.0,5,3,Cerro Alarcón,Madrid,Valdemorillo,Cerro Alarcón,es,40.4665696,-4.0972938,False,https://www.idealista.com/inmueble/106434165/,"R2 Inmobiliaria vende impresionante chalet en una de las mejores urbanizaciones de Valdemorillo, con vigilancia privada 24 horas y servicio de autobuses. En una ubicación inmejorable, rodeada de naturaleza y a escasos metros del pantano, esta gran mansión cuenta con 3.230 m² de parcela, con un impresionante jardín y una piscina con unas asombrosas vistas.  El chalet dispone de:  Planta entrada - Gran recibidor, con entrada al salón, acceso a la planta superior habitaciones de la plata entrada. - Gigantesco salón, con diferentes ambientes y salida a un gran porche, con zona de comedor y salón al aire libre. Asimismo, este estancia es de lo más luminosa y cuenta con una chimenea que separa las dos estancias.  - Cocina office, con península y acceso al porche y a la zona del jardín con piscina.  - Amplio distribuidor donde se encuentran cuatro dormitorios de gran tamaño y dos cuartos de baño completos. Planta primera - Imponente salón, con techo en madera y gigantescos ventanales, de unos 60m².  - Gran despacho/cuarto de estar, amplio y con acceso a la suite principal. - Suite principal con vestidor, gran cuarto de baño y vistas al pantano.  Jardín - Acceso en rampa hasta la puerta entrada y puerta de la cocina.  - Gran garaje para dos coches, trastero y zona de caldera (gasoil). - Jardín consolidado, con arboles frutales y diferentes tipos de vegetación.  - Piscina de 9x5m², de cloro y con escalera romana.  - Amplia zona verde totalmente plana.  - Gigantesco porque que rodea la casa.  La vivienda se encuentra totalmente perfecta para entrar a vivir. Una casa de ensueño en plena naturaleza y con todas las comodidades a 35km de Madrid. Una oportunidad única y muy difícil de encontrar.",True,good,False,,2131.0,False,False,False,False,[],False,False,895000.0,€,,,,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente,Destacado,,True,True,independantHouse,
