propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,neighborhood,parkingSpace.parkingSpacePrice
108527915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/28/ff/1347562856.webp,W-02ZZ7N,22,850000.0,chalet,sale,355.0,7,4,Castillo - Campodón,Madrid,Villaviciosa de Odón,es,40.3661439,-3.8857104,False,https://www.idealista.com/inmueble/108527915/,"Fantástico Unifamiliar a reformar en Campodón Engel&Völkers presenta esta espaciosa propiedad con amplias zonas verdes. ¿Buscas una propiedad para reformar a tu gusto? Esta es tu oportunidad.  Ubicada en una amplia parcela de 1340m2, esta casa ofrece una excelente oportunidad para crear la vivienda de tus sueños. Casa muy luminosa, distribuida en dos plantas, la primera cuenta con un amplio recibidor, cocina, cuarto de baño y salón con acceso directo al jardín. En la segunda planta, se ubica la zona de descanso que en la actualidad cuenta con 7 habitaciones y 3 cuartos de baño. La propiedad cuenta con una extensa superficie de jardín y zonas verdes, ideales para quienes valoran el espacio al aire libre. Dispone además de piscina y zona de barbacoa, perfectas para el esparcimiento y la vida social, que aunque requieren renovación, prometen convertirse en el corazón de cualquier reunión familiar o con amigos. Si bien la casa se encuentra en estado original y necesita reformas integrales, su tamaño y distribución ofrecen infinitas posibilidades de rediseño y modernización. La distancia desde Villaviciosa de Odón a Madrid es de aproximadamente 20 kilómetros, y el trayecto en coche puede tomar entre 20 y 30 minutos, dependiendo del tráfico. La propiedad tiene fácil acceso a la A-5. Hay líneas de autobuses interurbanos que conectan Villaviciosa de Odón con Madrid y localidades cercanas. La zona está dotada, además, de servicios de autobuses que conectan con Estaciones de metro en Madrid y otras áreas. Cercanos, varios colegios privados concertados como Villalkor, privados como el Casvi y colegios públicos que ofrecen educación desde educación infantil hasta secundaria. Cuenta con Centro de Salud, y está a escasos 6 Km. del Hospital Universitario Rey Juan Carlos. La oferta comercial en Villaviciosa de Odón incluye varias cadenas de supermercados. Se pueden encontrar grandes cadenas como Carrefour, Lidl y Mercadona, así como tiendas de proximidad que ofrecen productos frescos y artículos de uso diario.",False,renew,False,2394.0,False,False,False,False,[],False,False,850000.0,€,,,,True,True,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,Destacado,,,Castillo - Campodón,,,
104404869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/ba/06/1219586937.webp,4200,15,110000.0,studio,sale,22.0,0,1,avenida de San Diego,Madrid,Madrid,es,40.3865519,-3.6695852,False,https://www.idealista.com/inmueble/104404869/,"Si buscas una buena inversión, esta es tu oportunidad.  VIVALTA INMOBILARIA vende en EXCLUSIVA, este estudio REFORMADO exterior de 22 m2 construidos distribuidos en un ambiente principal amplio con 2 ventanas al exterior, que le otorga a toda la vivienda una gran luminosidad, cocina americana totalmente equipada con electrodomésticos y cuarto de baño reformado también con plato de ducha. El piso se vende completamente amueblado. Es importante resaltar el altillo de 5,5 m2 (2,81 x 1,98) en donde actualmente se encuentra una cama de matrimonio con acceso por escalera plegable instalada para mayor comodidad.  Debido a la alta demanda de inmuebles en alquiler por la zona se considera una inversión excelente para aquellas personas que quieren rentabilizar al máximo su dinero. Actualmente se encuentra alquilado con fecha de inicio de contrato el 1 de Enero de 2022. Gastos mínimos tanto de comunidad (26€) como de IBI (55€)  El inmueble es exterior y esta situado en la planta baja de un edificio con una rehabilitación completa del mismo en 2005. Los acabados de la vivienda son los siguientes: paredes y techos lisos-carpintería exterior de climalit-carpintería interior de madera maciza-suelos de gres. La calefacción del piso es mediante aire acondicionado con bomba de frío y calor.   Conexiones a través de los autobuses 24/102/144/103/111 y Estación Asamblea de Madrid-Entrevías.  EDIFICIO COMPLETAMENTE RENOVADO EN 2005. 213 m² de parcela-Construido en 1920-Calidad de construcción normal-Edificio de 3 plantas-2 vecinos por planta-Sin ascensor-12 Viviendas-6 Comercios.  Para visitar el inmueble o solicitar más información no dude en contactar con nosotros y estaremos encantados de acompañarles en este nuevo camino a su casa.  AVISO LEGAL: Según Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales compradores en nuestras oficinas sin compromiso ninguno.  Los honorarios a percibir por la agencia son del 4% (Cuatro por ciento) + 21% I. V. A. a cargo del COMPRADOR o 4.000 € + 21% I. V. A en inmuebles inferiores a 100.000 €.",True,good,False,5000.0,True,False,False,False,[],False,False,110000.0,€,,,,,,flat,studio,"San Diego, Madrid",Estudio en avenida de San Diego,Destacado,bj,False,Puente de Vallecas,True,San Diego,
107726315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/74/8c/1320987132.webp,W-02U35B,15,1570000.0,chalet,sale,425.0,5,6,Santo Domingo,Madrid,Santo Domingo,es,40.6234765,-3.5790223,False,https://www.idealista.com/inmueble/107726315/,"Maravilloso chalet individual en Urbanización Santo Domingo Engel and Völkers tiene el placer de presentarles este maravilloso chalet individual en la cotizada urbanización Santo Domingo. Situado estratégicamente dentro de la urbanización en una parcela llana y cercana a todos los grandes servicios que nos ofrece, encontramos esta magnífica construcción que sin duda le encantará. Al entrar a la finca encontramos un magnífico y cuidado jardín totalmente consolidado que da acceso a la vivienda. Accedemos al interior a través de un espacioso recibidor. En esta planta se encuentra el gran salón principal con chimenea y salida directa al jardín, aseo de invitados, biblioteca-estudio y una enorme cocina dividida en dos espacios con salida a uno de los dos espectaculares porches de la parte exterior. Subimos a la primera planta a través de una cómoda escalera donde nos esperan cuatro habitaciones, dos de ellas con baño en suite. La principal además cuenta con vestidor y chimenea. En esta planta tenemos también otro baño completo. En la planta sótano tenemos una sala multiusos, bodega, un amplio garaje, baño con ducha y zona de servicio completa con salón, habitación y baño. En la parte exterior contamos con otro garaje cubierto, espacio para más vehículos. Además, disfrutaremos de una gran piscina, jardín, cenador y zona de barbacoa. Las calidades del chalet son enormes. Destaca la fachada forrada en mármol travertino, ventanas, suelos y puertas de madera, cristales emplomados y contraventanas de PVC. Cuenta con agua del Canal de Isabel II para el interior de la vivienda y de pozo comunitario para el jardín. No deje perder esta oportunidad y visite cuanto antes esta maravillosa vivienda. Santo Domingo es una lujosa urbanización situada al margen derecho de la autovía A-1, en el kilómetro 28. Esta urbanización privada se encuentra muy próxima al Aeropuerto de Madrid y a tan sólo 15 minutos de la capital. Cuenta con los mejores y más amplios servicios de las urbanizaciones de la zona al disponer centro comercial propio con servicios tales como, consultorio médico de la Seguridad Social y privado, oficina de Correos, bancos, farmacia restauración, veterinario, gimnasio, tiendas diversas además de Club Social, totalmente reformado, con campo de entrenamiento de golf, piscina, escuela de tenis, zona de ocio para niños y adultos. Dispone también de colegio público (CEIPS), privados e internacionales (SEK, Trinity College, etc.), residencia para la tercera edad e Iglesia. Su nivel de seguridad es excelente, pues está dotada con seguridad privada y policía local, así como sistema de cámaras perimetrales con control las 24 horas. Remarcar que es la única urbanización en la actualidad que dispone en su totalidad de servicios de gas natural y doble canalización de agua procedente del Canal de Isabel II y de los pozos propios para riego de jardines y piscinas. La urbanización cuenta con una línea regular de autobús (171) que va al intercambiador de Plaza de Castilla y efectúa paradas en lugares como el metro de San Sebastián de los Reyes y junto al Hospital Público Infanta Sofía, al cual también podemos llegar en 10 minutos en coche.",False,good,False,3694.0,False,False,False,False,[],False,False,1570000.0,€,,,,True,True,chalet,independantHouse,Santo Domingo,Casa independiente,Destacado,,,,,,
108392237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/84/e6/1342958901.webp,VO060625,45,549900.0,flat,sale,106.0,4,2,calle de Fermín Caballero,Madrid,Madrid,es,40.4860178,-3.6980552,False,https://www.idealista.com/inmueble/108392237/,"VOhome propiedades vende en exclusiva esta espectacular vivienda en una 5ª planta con una inmejorable ubicación, en el barrio La Paz y muy cerca del Hospital Ramon y Cajal. Compuesta por 4 dormitorios amplios, 2 baños completos, uno de ellos con bañera y el otro con plato de ducha, amplio salón-comedor y cocina independiente con tendedero independiente. Además, el salón cuenta con una amplia terraza con inmejorables vistas que se comunica con un dormitorio.  Superficie de vivienda, incluyendo la parte proporcional de los elementos comunes, según Nota Simple 100 m2. Según nuestras mediciones, podemos confirmar que dispone de 89,46 m2 útiles y 105,56 m2 construidos, contando con las terrazas y el tendedero y sin incluir los 6m2 de elementos comunes. Respecto a calidades, inmueble con suelos de tarima, puertas de origen, gres en los baños y cocina, ventanas en aluminio en cocina y salón; y PVC climalit en dormitorios y baños. Cocina totalmente equipada en muy buen estado de conservación y con un amplio tendedero adaptado como zona de lavado y almacenaje La vivienda dispone de calefacción central de gas natural y respecto a posibilidades de reforma, permite modificar la distribución de la vivienda, adaptándose a las necesidades del nuevo propietario. Respecto al almacenaje, cuenta con armarios empotrados en dos dormitorios y una gran tendedero con armario empotrado. Gran iluminación por su orientación Sur-Norte, y vistas despejadas por su ubicación en una de las zonas más exclusivas y tranquilas del barrio La Paz. La finca dispone de dos ascensores, portero automático, cámaras de seguridad en zonas comunes, puerta de seguridad de acceso al portal y acceso para movilidad reducida. I.T.E. desfavorable desde el 2018 pendiente de registro, y actualmente existe una derrama sobre mejora en la central térmica de tan solo 10,99 Euros mensuales. Incluye gran plaza de garaje a 1 minuto andando del portal, además de estar videovigilado las 24 horas y con portero físico. La plaza de garaje está incluida en el precio. Tan solo 89€ de cuota de comunidad y con 550€ de I.B.I. aproximadamente en total contando con el garaje y la vivienda. Cuenta con las líneas de autobús: 2, 134, 137, 815, entre otros. Con muy buena comunicación con la M-30, M-40, M-11 y M-607. Podemos señalar su proximidad a varios colegios, múltiples escuelas infantiles, centros de salud, hospitales como hospitales como el Universitario La Paz y Hospital Ramón y Cajal entre otros, bancos: Caixabank, BBVA, Santander, entre otros, supermercados como el Carrefour, Mercadona y gran variedad de restaurantes, bares, cafeterías, peluquerías... Informamos que algunas de las imágenes del reportaje fotográfico se han realizado mediante un medio digital, pudiendo diferir del estado actual de la vivienda. ""Te financiamos hasta el 100% del valor de compraventa. "" Tipo de interés fijo: desde 1.80 % Tipo de interés variable: desde Er+0.50 % Infórmese sin compromiso comunicándose con nuestro asesor Matías Barreto – *En el precio de venta no están incluidos los gastos de compra (Impuestos de trasmisiones patrimoniales/Notaría-Gestoría/Registro/Intermediación inmobiliaria y/o financiera)*.",True,good,False,5188.0,True,False,True,False,[],False,False,549900.0,€,,,,True,True,flat,,"La Paz, Madrid",Piso en calle de Fermín Caballero,Destacado,5,True,Fuencarral,True,La Paz,
108594286,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/e4/c7/1349434092.webp,PSDELIC66,26,225000.0,flat,sale,39.0,1,1,Barrio Delicias,Madrid,Madrid,es,40.4010099,-3.6945683,False,https://www.idealista.com/inmueble/108594286/,"Tenemos el placer de presentarles una excepcional vivienda en pleno Barrio de Arganzuela, en el Paseo de las Delicias. Este encantador piso de 39 metros cuadrados es perfecto para quienes buscan un hogar acogedor y bien ubicado en Madrid, tanto para vivir como para invertir. Podremos disfrutar de un dormitorio de matrimonio de buen tamaño, equipado con un armario empotrado, ventilación natural y aire acondicionado, ideal para disfrutar de un ambiente fresco y cómodo. El salón comedor también cuenta con ventilación natural y aire acondicionado, creando un espacio perfecto para relajarse o recibir visitas. La cocina es completamente nueva, americana y ofrece un amplio espacio de almacenaje, y el cuarto de baño es muy cómodo y cuenta con todo lo necesario para su día a día. La vivienda ha sido completamente reformada y está lista para entrar a vivir, con la reforma integral finalizada este mes de junio. Aunque es un piso interior en planta menos uno, da a un pequeño patio que permite tender la ropa y disfrutar de la tranquilidad, evitando los ruidos externos. La reforma ha sido integral, con techos de gran altura que aportan amplitud a los espacios, iluminación indirecta que crea un ambiente acogedor y un toque casual gracias al ladrillo visto en las paredes del salón y del dormitorio. La finca está completamente rehabilitada y cuenta con la ITE pasada, lo que garantiza su buen estado. La finca cuenta con ascensor, aunque hay que bajar un tramo de escaleras para acceder a la vivienda. El barrio de Arganzuela, situado al sur del centro de Madrid, es una zona vibrante y en constante evolución que combina la tradición con la modernidad. En particular, el Paseo de las Delicias es una de las arterias principales del barrio, ofreciendo un ambiente agradable y accesible. Cuenta con excelentes conexiones de transporte público. La estación de metro más cercana es Delicias (Línea 3), que se encuentra a pocos minutos a pie, facilitando el acceso al centro de la ciudad y otras áreas. Además, hay varias paradas de autobús en el Paseo de las Delicias, con líneas que conectan con diferentes puntos de Madrid, lo que hace que moverse por la ciudad sea muy cómodo. La zona es ideal para familias, ya que cuenta con una buena oferta educativa. El barrio también destaca por sus espacios verdes. A pocos minutos se encuentra el Madrid Río, un extenso parque que recorre el río Manzanares, ofrece amplias áreas recreativas, senderos para caminar y andar en bicicleta, así como zonas de picnic. El barrio cuenta con una amplia variedad de servicios, incluyendo supermercados, tiendas, cafeterías y restaurantes, lo que lo convierte en un lugar muy práctico para vivir. La cercanía a la estación de tren de Delicias también permite un fácil acceso a otras ciudades y localidades cercanas. En resumen, es un barrio que ofrece una excelente calidad de vida, con una combinación de buena comunicación, servicios, educación y espacios verdes, lo que lo convierte en una opción atractiva para quienes buscan un hogar en Madrid. Si tienen alguna duda o desean más información sobre esta maravillosa vivienda, no duden en ponerse en contacto con Kason Asesores. ¡Estamos aquí para ayudarles a encontrar su nuevo hogar! [IW].",True,good,False,5769.0,True,True,False,False,[],False,False,225000.0,€,242000.0,17000.0,7.0,,,flat,,"Delicias, Madrid",Piso,Destacado,-1,False,Arganzuela,False,Delicias,
108786347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/9e/d8/1355081042.webp,goy584IV,14,1879000.0,flat,sale,143.0,3,3,Barrio Goya,Madrid,Madrid,es,40.4246561,-3.6725417,False,https://www.idealista.com/inmueble/108786347/,"Olisson Club gestiona la venta de esta exclusiva vivienda reformada por completo, con un estilo único, calidades y acabados de lujo y espectaculares vistas. Se encuentra en el barrio de Salamanca, cerca de todos los comercios. El piso es exterior, en segunda planta y con vistas despejadas, hace que la luz sea el elemento dominante. La vivienda de 143m2 cuanta con 3 dormitorios y 3 baños completos y se distribuyen de la siguiente manera: un espacioso salón en dos ambientes que por sus techos altos aporta una gran sensación de amplitud, junto al salón se encuentra un gran cocina de diseño con isla central, muy cómoda y preparada para poder sentarte y disfrutar del desayuno o para que tus invitados te acompañen mientras cocinas y totalmente equipada con electrodomésticos de alta gama y la zona del comedor. La parte privada de la casa cuenta con tres dormitorios y tres baños. El dormitorio principal cuenta con su baño correspondiente en suite y gran vestidor con armarios empotrados y vestidos que van de suelo a techo. Los otros dos dormitorios también cuentan con armarios empotrados y con sus baños correspondientes. La reforma y el interiorismo de la vivienda se han cuidado hasta el último detalle. El suelo de madera en el salón y dormitorios, los materiales empleados en cocina y baños, el sistema de calefacción por radiadores y el aire acondicionado independiente en cada estancia, la carpintería exterior e interior, o todo el sistema de iluminación con luces directas e indirectas, son detalles pensados y cuidados por el arquitecto para que la vivienda cuente con todos los lujos y comodidades. La vivienda se ubica en una segunda planta de elegante finca del 1930, en perfecto estado y un buen portal y con ascensor. Goya es un barrio del distrito de Salamanca, en Madrid. El distrito de Salamanca, mandado construir por el Marqués de Salamanca a finales del siglo XIX, es el prototipo de ensanche urbano, de ciudad jardín y de barrio aristocrático con grandes avenidas en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente, la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. [IW].",False,good,False,13140.0,False,False,False,False,[],False,False,1879000.0,€,,,,,,flat,,"Goya, Madrid",Piso,Destacado,2,True,Barrio de Salamanca,True,Goya,
108392361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/68/b9/1354382339.webp,LCM36951,51,925000.0,flat,sale,155.0,4,3,calle de Toledo,Madrid,Madrid,es,40.4081283,-3.7115756,False,https://www.idealista.com/inmueble/108392361/,"Amplio piso con Terraza en Calle Toledo.  Presentamos esta magnífica vivienda de 155 metros cuadrados que destaca por su amplitud, luminosidad y distribución funcional. Ubicada en una excelente zona residencial, esta propiedad es ideal para familias que buscan confort, espacio y calidad de vida en una ubicación privilegiada o para inversores que busquen maximizar la rentabilidad de su inversión. La vivienda cuenta con un gran salón comedor, muy luminoso gracias a sus múltiples ventanales que dan acceso directo a una terraza de unos 10 metros cuadrados. La orientación Este/Oeste permite aprovechar al máximo la luz natural durante todo el día, aportando calidez y claridad a toda la vivienda. Dispone de cuatro dormitorios, de los cuales dos cuentan con baño en suite y armarios empotrados, ofreciendo privacidad y comodidad. Además, hay un tercer baño completo de uso general, ideal para invitados o uso familiar. El recibidor da la bienvenida con una sensación de amplitud, y la galería ha sido habilitada como una práctica zona de lavandería, optimizando los espacios para la vida diaria. Cada estancia cuenta con grandes y luminosas ventanas, lo que garantiza una ventilación cruzada y una luminosidad excepcional. El inmueble dispone también de aire acondicionado y suelo de parquet de madera natural. La finca cuenta con doble ascensor y servicio de portería, lo que añade un valor adicional en términos de confort y seguridad. La ubicación es otro de los grandes atractivos de esta propiedad. Situada en una zona bien comunicada y con todos los servicios a mano, colegios, supermercados, transporte público, zonas verdes y comercios, este piso se convierte en una opción perfecta para quienes desean vivir en una de las mejores áreas de la ciudad, con acceso fácil a todo tipo de comodidades. En resumen, una vivienda espaciosa, luminosa y perfectamente distribuida, con terraza y en excelente estado. ¡No dejes pasar esta oportunidad y ven a conocer tu próximo hogar!",True,good,False,5968.0,False,True,False,True,[],False,False,925000.0,€,,,,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Toledo,Destacado,4,True,Centro,True,Lavapiés-Embajadores,
107486491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/96/ce/1331916673.webp,10,18,769000.0,chalet,sale,211.0,2,2,El Bosque,Madrid,Villaviciosa de Odón,es,40.3669172,-3.9342218,False,https://www.idealista.com/inmueble/107486491/,"Espectacular chalet pareado de esquina con 351m en total de terreno y 188m libres de jardín aparte de un amplio 2 porches solados de 27m al que se accede desde 2 grandes ventanales del salón, ubicado en El Monte de la Villa cerca a las dos accesos de coche y cerca de parques, comercios y vía de autobús. La vivienda tiene 211m en total distribuidos en 2 amplias plantas, siendo la planta baja completamente diáfana sin tabiques ni estancias (únicamente esta la zona de escalera) con una superficie total de 77m, teniendo 23m de zona de cocina abierta completamente amueblada y equipada a través de Porcelanosa, salón de 39m con 3 amplios ventanales con acceso por los 3 al jardín, y zona diáfana adicional de 15m. En la primera planta encontramos 2 impresionantes suites, la principal de 38m mas la terraza de 10m, y la secundaria de 18m mas una terraza de 10m. Tiene del mismo modo una zona habilitada como cuarto de lavado o trastero. La vivienda tiene suelos de porcelanico, carpintería interior lacada en blanco, aerotermia con posibilidad de instalar placas solares fotovoltaicas, preinstalación completa para piscina, ventanas con rotura de puente térmico, puerta de garaje corredera dando acceso a 3 plazas y una estética y acabados dignos de revista. Cuenta así mismo con zona comunitaria con amplia piscina, zona verde y ajardinada con un lago artificial, Finalización de obra estimada para finales de 2025. Video de otra vivienda de la misma promocion [IW].",True,good,False,3645.0,True,False,False,True,[],False,False,769000.0,€,,,,True,True,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón",Chalet pareado,Destacado,,,El Bosque,,,
107852602,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/a5/94/1326258629.webp,V-MAD-BLN,43,650000.0,flat,sale,127.0,2,2,calle de Bailén,Madrid,Madrid,es,40.4113737,-3.7121881,False,https://www.idealista.com/inmueble/107852602/,"OPORTUNIDAD INVERSORES DOS PISOS EN CALLE BAILEN ¡ALTA RENTABILIDAD! MADRIDEM VENDE PLANTA BAJA DE DOS APARTAMENTOS TURÍSTICOS EN LA LATINA-ÓPERA �️ Capacidad total: 8 personas (4 por apartamento) � Ubicación: Centro histórico de Madrid, junto al Palacio Real, la Basílica de San Francisco y el Mercado de la Cebada. Una inversión con carácter propio en una de las zonas más codiciadas de la capital. Presentamos esta propiedad con alma, dividida en dos apartamentos turísticos independientes, listos para recibir hasta cuatro huéspedes cada uno. Con licencia turística oficial, distribución optimizada y una ubicación privilegiada, es una oportunidad que combina rentabilidad inmediata y proyección de valor. �️ Apartamento A | 50 m² Salón-comedor luminoso con sofá cama y cocina equipada. Dormitorio principal espacioso con escritorio y grandes ventanales orientados a Calle Bailén. Baño moderno con plato de ducha. �️ Apartamento B | 55 m² Cocina-office y salón comedor con sofá cama y luz natural. Dormitorio doble con buena distribución. Baño completo con plato de ducha. Lo que hay que saber (y nadie suele decir): -Se vende tal cual, con mobiliario incluido si se desea. -Sí, hay que mejorar las ventanas. Son parte del encanto original, pero agradecerían un lavado de cara. -La reforma general se hizo en 2021, así que con una actualización estética ligera, el conjunto puede brillar aún más. ¿Por qué es una inversión inteligente? -Rentabilidad media actual: 120-200 €/noche por apartamento, con excelente ocupación. -Ubicación en plena zona monumental, a pasos de los principales atractivos turísticos. -Alta demanda todo el año, tanto en turismo como en alquiler temporal. Transporte público en la puerta (autobús y metro La Latina, Tirso de Molina y Puerta de Toledo a menos de 10 minutos). ¿Y lo mejor? No es una propiedad impersonal. Tiene historia, estilo, y ese punto de ""esto no lo tiene cualquiera"" que valoran los viajeros con criterio. Contáctanos para visitarlo. Porque los buenos pisos no esperan — y este tampoco debería. Te sorprenderá y te gustará. Puedes visitarlo de manera presencial o virtual. ¡Contacta con nosotros para más información y programar tu visita! Llevamos la gestión turística también, estamos a tu disposición. We speak english. Nous parlons français.",True,good,False,5118.0,False,False,False,True,[],False,False,650000.0,€,,,,,,flat,,"Palacio, Madrid",Piso en calle de Bailén,Destacado,bj,True,Centro,False,Palacio,
107724431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/30/77/1320932258.webp,,51,825000.0,flat,sale,171.0,4,2,calle de Francia,Madrid,Pozuelo de Alarcón,es,40.4307773,-3.8066913,False,https://www.idealista.com/inmueble/107724431/,"Urban Magerit comercializa esta magnífica vivienda de 171 m² ubicado en la exclusiva zona de la Avenida Europa, cuenta con una distribución que maximiza el confort y la luz natural con su orientación este-sur.  La zona de descanso está perfectamente separada del salón y ofrece 4 dormitorios dobles y dos baños completos, siendo uno de ellos en suite, garantizando total privacidad y comodidad.  Calefacción de gas natural y aire acondicionado. La urbanización cuenta con seguridad 24 horas, piscina, parque infantil y amplias zonas verdes, lo que convierte este hogar en un lugar ideal para disfrutar de la tranquilidad y calidad de vida que buscas. La propiedad se complementa con TRES PLAZAS DE GARAJE. Esta casa es ideal para quienes buscan espacios amplios, diseño moderno y un entorno tranquilo con todas las comodidades al alcance. Situada cerca de la prestigiosa Avenida de Europa, una de las zonas más exclusivas y cómodas de Pozuelo de Alarcón, como el del Centro Comercial Zielo con variedad de tiendas, supermercados, El Corte Ingés-Hipercor, colegios internacionales de prestigio como American School, campus universitarios, hospitales, centros de salud, clínicas privadas, guarderías y centros de educación infantil en las inmediaciones. Ocio, gastronomía, cafeterías y un sin fin de alternativas. Fácil acceso a las principales vías como la M-40 Y A-6 y M-503, lo que asegura desplazamientos rápidos hacia el centro de Madrid y otras áreas. Excelentes conexiones mediante transporte público: líneas de autobuses y la estación de Metro Ligero de Avenida de Europa. Vivir en Pozuelo significa disfrutar de un entorno residencial tranquilo, seguro, con la ventaja de tener servicios premium, zonas verdes y transporte envidiable a escasa distancia. Es un lugar perfecto para quien busca calidad de vida. ¡No pierda esta oportunidad de vivir en una de las mejores zonas de Pozuelo!",False,good,False,4825.0,True,False,False,False,[],False,False,825000.0,€,,,,True,True,flat,,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en calle de Francia,Destacado,3,True,Zona Avenida Europa,True,Zona Avenida Europa,
108568872,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/1d/1e/1348715643.webp,VO250625,32,289999.0,flat,sale,54.0,2,1,calle de Ponferrada,Madrid,Madrid,es,40.474323,-3.7109668,False,https://www.idealista.com/inmueble/108568872/,"VOhome propiedades vende en exclusiva esta magnífica vivienda en perfecto estado de conservación y con excelente ubicación, a tan solo 400 metros de la boca de Metro Peñagrande y a 5 minutos andando al Centro Comercial La Vaguada. Compuesto por 2 dormitorios, 1 baño con plato de ducha, salón-comedor y cocina independiente. Superficie de vivienda, según Nota Simple 54 m2. Según nuestras mediciones, podemos confirmar que dispone de 46 m2, sin incluir los 8 m2 de elementos comunes. Dispone de suelos de tarima en las todas las estancias, suelos de gres en baño y cocina, paredes gotelé, puertas de madera maciza de haya, ventanas climalit con puente térmico con persianas. También recalcar que la puerta principal es blindada y el piso cuenta con sistema de alarma. Con orientación Norte-Sur, gran ubicación por su proximidad a la Avenida de Betanzos, una de las vertientes principales del barrio. La finca dispone de ascensor, el cual tendría que abonar a la comunidad un importe de 6.000€ aproximadamente para hacer uso y disfrute, además la finca cuenta con cometida de gas natural, y puerta de seguridad de acceso. En cuanto a gastos de comunidad, tan solo 38,86€ aproximados y de IBI 243,57€, además como información a destacar, finca con I.T.E. pasada y favorable en 2.024. Informamos que algunas de las imágenes del reportaje fotográfico se han realizado mediante un medio digital, pudiendo diferir del estado actual de la vivienda. También cuenta con las líneas de autobús: 42, 49, 126, 128, N22, entre otros. Con muy buena comunicación con la M-30 y M-40. Podemos señalar su proximidad a varios colegios, como el colegio Luis de Góngora, múltiples escuelas infantiles, centros de salud, hospitales como hospitales como el Universitario La Paz y Hospital Carlos La Paz entre otros, bancos: Caixabank, BBVA, Santander, entre otros, supermercados como el Lidl, Carrefour, Mercadona y gran variedad de restaurantes, bares, cafeterías, peluquerías... Otros sitios cercanos son el parque y polideportivo de Agustín Rodríguez Sahagun, parque Cerro Peñabel, entre otros lugares de interés. ""Te financiamos hasta el 100% del valor de compraventa. "" Tipo de interés fijo: desde 1.80 % Tipo de interés variable: desde Er+0.50 % Infórmese sin compromiso comunicándose con nuestro asesor Francisco López – Contamos con todas las medidas de seguridad contra el COVID19. *En el precio de venta no están incluidos los gastos de compra (Impuestos de trasmisiones patrimoniales/Notaría-Gestoría/Registro/Intermediación inmobiliaria y/o financiera)*.",True,good,False,5370.0,True,False,False,False,[],False,False,289999.0,€,,,,,,flat,,"Pilar, Madrid",Piso en calle de Ponferrada,Destacado,bj,True,Fuencarral,True,Pilar,
