propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,detailedType.subTypology
108567201,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/e6/69/1348665675.webp,VM2506087,11,1,1699000.0,flat,sale,144.0,True,2,3,calle de Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.426375,-3.6733089,False,https://www.idealista.com/inmueble/108567201/,"REFORMADO A ESTRENAR EN EL BARRIO SALAMANCA-GOYA Piso ubicado en una de las zonas más vibrantes y demandadas de Madrid. Esta vivienda reformada ofrece una combinación ideal de diseño y funcionalidad. Situada en la primera planta, su distribución optimiza cada metro para brindar un ambiente acogedor y bien aprovechado. Con dos dormitorios en suite y un aseo, este piso amueblado y con cocina equipada está listo para disfrutar desde el primer día. El barrio Salamanca ofrece calles llenas de las tiendas más exclusivas, restaurantes, cafeterías, boutiques independientes y espacios culturales. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11799.0,True,False,False,False,[],False,True,1699000.0,€,flat,"Goya, Madrid",Piso en calle de Goya,Top+,,,,,,,
108727471,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/02/e2/1353335779.webp,VM2507042,30,1,1250000.0,flat,sale,100.0,True,2,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4270518,-3.6789888,False,https://www.idealista.com/inmueble/108727471/,"PISO EN VENTA DE DOS HABITACIONES EN GOYA Aproperties presenta un precioso apartamento de 100 m² en el corazón del barrio de Salamanca, en la calle Ayala, a dos pasos del parque del Retiro y de la conocida Milla de Oro. Está reformado completamente y se entrega sin muebles. Consta de 2 dormitorios, 2 cuartos de baño, uno de ellos en suite y cocina integrada en el comedor equipada y con gran capacidad de almacenaje. El salón es exterior con dos balcones a la calle principal con luz de medio día. La calefacción es central y tiene aire acondicionado por conductos. Ventanas eléctricas y puertas hasta el techo que le aportan elegancia y amplitud. Se encuentra ubicado en una primera planta exterior con buena luz natural de una finca de 1929 con servicio de portería y ascensor.   Un verdadero capricho, en una de las zonas más demandadas de Madrid, el barrio de Goya – Salamanca, con todos los servicios y opciones de ocio y restauración.   ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,12500.0,False,False,False,False,[],False,True,1250000.0,€,flat,"Goya, Madrid",Piso en calle de Ayala,Top+,,,,,,,
108514015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/4d/86/1347163223.webp,DS-P88041,10,5,1075000.0,flat,sale,91.0,True,2,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Niño Jesús,40.4144802,-3.6709587,False,https://www.idealista.com/inmueble/108514015/,"Llave en mano con piscina en Ibiza.  DIZA Consultores les presenta piso recién reformado de lujo en Ibiza, a un paso del Parque del Retiro. En la quinta planta de un edificio representativo construido a mediados del siglo XX, encontramos este piso reformado de 91 metros cuadrados. La vivienda ha sido completamente rehabilitada por un equipo de arquitectura, tratando de conservar su esencia clásica, con las comodidades del siglo XXI.  La zona protagonista de la vivienda es su salón-comedor. Aquí está integrada la cocina con acabados de primeras marcas y electrodomésticos de primera calidad.  La zona de descanso se compone de dos dormitorios dobles, el principal con baño en suite. Además, encontramos un baño completo que da servicio al dormitorio secundario y las visitas para garantizar la privacidad.  Todos ellos tienen gran capacidad de almacenaje con armarios de suelo a techo.  La vivienda ha sido rehabilitada por completo con acabados de lujo. Tiene aire acondicionado por conductos, además de calefacción central con radiadores de última generación con medidores. Además, cuenta con una piscina enorme de reciente construcción súper agradable para disfrutar de los meses de verano y zona verde para juegos y chill out.  La finca es señorial y dispone de portero físico. Situado en el barrio de Ibiza, perteneciente al distrito del Retiro, se trata de uno de los más tranquilos de la capital, siendo su principal atractivo la cercanía al Parque del Retiro. Situado en la zona residencial cerca de todos los comercios, colegios, tiendas y restaurantes. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,11813.0,True,False,False,False,[],False,True,1075000.0,€,flat,"Niño Jesús, Madrid",Piso en calle del Alcalde Sainz de Baranda,Top+,,,,,,,
107320010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/a9/d8/1312791738.webp,VMO2502007,43,,3900000.0,chalet,sale,1532.0,,7,7,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4243901,-3.8414765,False,https://www.idealista.com/inmueble/107320010/,"CHALET INDEPENDIENTE CON PISCINA PISTA DE TENIS Y SEGURIDAD 24 H EN POZUELO Aproperties presenta esta majestuosa y sofisticada residencia en la exclusiva urbanización Montealina Situada sobre una imponente parcela de 3.254 m², esta propiedad única destaca por su elegancia arquitectónica, sus incomparables prestaciones y su excepcional ubicación. Rodeada de jardines consolidados, la finca ofrece un entorno de privacidad absoluta e instalaciones de primer nivel como piscina, pista de tenis y un encantador cenador acristalado. La vivienda, de generosas dimensiones, se distribuye en tres plantas con espacios cuidadosamente diseñados para el confort y el disfrute. Planta principal Un impresionante hall de entrada bañado por luz natural —gracias a un espectacular tragaluz y grandes ventanales— da la bienvenida a esta extraordinaria casa. El amplio salón principal, con chimenea, conecta con un elegante comedor independiente. La cocina, totalmente equipada y con despensa, ofrece acceso directo al jardín. Completan esta planta una acogedora sala de estar, un estudio independiente y dos dormitorios. Planta superior La zona de descanso alberga cuatro amplios dormitorios y tres baños completos. Uno de los grandes atractivos es la zona abuhardillada, que aporta carácter y versatilidad, además de un espectacular vestidor. Planta sótano Dividida en dos áreas independientes, esta planta ofrece una funcional distribución. Una de las zonas cuenta con dos salas polivalentes, un baño completo, aseo y almacén. La otra incluye un salón-bodega, dos cuartos de baño completos, aseo de cortesía, lavandería y sala de máquinas. Desde aquí, se accede directamente al jardín. Zona exterior y equipamiento La propiedad dispone de un garaje subterráneo con capacidad para seis vehículos y diez plazas adicionales para invitados. Está equipada con climatización por conductos, suelo radiante y acabados de alta calidad en toda la vivienda. Ubicación privilegiada Ubicada en una de las urbanizaciones más prestigiosas de la zona noroeste de Madrid, Montealina ofrece seguridad 24 horas, privacidad, amplias zonas verdes, instalaciones deportivas (tenis y pádel) y un entorno familiar incomparable. Dispone además de acceso rápido a la M-40, A-6 y M-50, así como cercanía a centros médicos, comerciales y colegios de primer nivel, incluyendo un colegio internacional americano dentro de la propia urbanización. Una propiedad única, diseñada para quienes buscan exclusividad, confort y calidad de vida. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,2546.0,True,False,False,False,[],False,True,3900000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,Top+,True,True,,,,,independantHouse
108048891,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/c4/aa/1332299480.webp,DS-P77723,13,14,2400000.0,flat,sale,279.0,True,3,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,Estrella,40.4186774,-3.6651923,False,https://www.idealista.com/inmueble/108048891/,"DIZA Consultores presenta ático con más de 100 metros de terrazas de lujo en Retiro. Descubre este espectacular vivienda con una espectacular terraza de 110 metros cuadrados a diez minutos caminando del Retiro. Esta vivienda de ensueño cuenta con tres dormitorios y dos cuartos de baño, el principal con vestido y baño en suite, ideales para una familia que busca confort y exclusividad. La joya de este inmueble es su gran terraza de orientación con magnífica orientación para disfrutarla todos los días del año, perfecta para disfrutar de momentos inolvidables al aire libre. Este ático no solo ofrece espacio y comodidad, sino también una serie de servicios comunitarios que elevan la calidad de vida. Disfruta de un solárium, piscina, gimnasio, spa, sala comunitaria, gastroteca y una zona infantil. Además, cuenta con aparcamiento para bicicletas, recepción de paquetería y preinstalación para recarga de vehículos eléctricos. La memoria de calidades es impresionante: domótica con control de temperatura zonificado, alarma, detección de humos y fugas de agua, aerotermia centralizada y climatización mediante suelo radiante/refrescante por agua con control independiente por estancias. Los solados son Porcelanosa y las ventanas de aluminio Technal con rotura de puente térmico garantizan una eficiencia energética óptima (Clase A). El inmueble, construido en 2024, es nuevo a estrenar y es apto para personas con movilidad reducida. Situado en la planta 14 y con todas las orientaciones, este ático luminoso y exterior incluye dos plazas de garaje y trastero en el precio. Además, cuenta con aerotermia por suelo para asegurar el confort térmico durante todo el año. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,8602.0,True,False,False,False,[],False,True,2400000.0,€,flat,"Estrella, Madrid",Piso en calle del Alcalde Sainz de Baranda,Top+,True,True,,,,,
108777741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/66/b7/1354864782.webp,85319442,42,3,4200000.0,flat,sale,317.0,True,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4360768,-3.6941888,False,https://www.idealista.com/inmueble/108777741/,"BARNES presenta esta joya arquitectónica en el corazón de Almagro-Chamberí, ubicada a pasos de la Plaza de la Villa de París, en pleno Triángulo de Oro madrileño —donde convergen Almagro Prime, Recoletos y Salesas. Esta espectacular propiedad de 317mt² ha sido íntegramente reformada con calidades excepcionales, difíciles de encontrar incluso en el segmento más alto del mercado. Situada en un elegante edificio señorial del siglo XIX con fachada clásica y portero residente, esta vivienda destaca por sus techos altos, cuatro balcones exteriores con orientación sur y una luminosidad natural desbordante en todos sus espacios. Desde el momento en que se accede, un hall de entrada con suelos de roble en media espiga da paso a una secuencia de ambientes amplios y sofisticados: salón, comedor y cocina conectados entre sí mediante elegantes puertas correderas, todos ellos con salida a balcones a la calle. La cocina, revestida con mármol de Carrara, combina diseño contemporáneo con funcionalidad profesional. Dispone además de un espacio anexo ideal como comedor informal, sala de TV o cuarto de juegos, adicional a una biblioteca o despacho independiente. La suite principal es un verdadero refugio urbano, compuesta por dormitorio, zona de trabajo, armarios empotrados, dos vestidores y un impresionante baño en mármol de Carrara con bañera. Completan la zona de descanso tres dormitorios adicionales con baño en suite. Entre los detalles que marcan la diferencia: climatización de última generación con control independiente en cada estancia, cornisas artesanales en yeso en todos los ambientes, zona de lavandería independiente y acceso adicional por un práctico ascensor de servicio. Esta propiedad reúne elegancia atemporal, funcionalidad y un nivel de acabados excepcionales.",True,good,False,True,13249.0,True,False,False,False,[],False,True,4200000.0,€,flat,"Almagro, Madrid",Piso,Top+,,,,,,,
108233426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/96/f6/1347015083.webp,V7201I,43,,1190000.0,chalet,sale,290.0,,5,4,Arroyo de la Vega,Madrid,La Moraleja,Arroyo de la Vega,es,,40.5363125,-3.6238552,False,https://www.idealista.com/inmueble/108233426/,"Venta. Chalet pareado. Arroyo de la vega. Promora ofrece en venta este chalet pareado 290 metros cuadrados aproximados sobre una parcela de 407² con piscina privada, localizado dentro de una urbanización y excelente acceso a los principales colegios de la zona, centros comerciales, zonas deportivas y parques infantiles. La casa es una monada y tiene muchas posibilidades para que quede como tu realmente quieres. Cinco dormitorios. La distribución de la casa se organiza en dos plantas y un sótano, con posibilidad de hacer buhardilla.  En la planta de entrada encontramos cocina, aseo de visitas, cuarto de estar y salón comedor de casi 50m2 con salida al porche y jardín. La primera planta encontramos 4 dormitorios todos muy amplios y 2 baños completos, incluyendo el dormitorio principal en suite.  La plana sótano ofrece un despacho con luz natural, un dormitorio, zona de lavandería y además acceso al garaje.  Calefacción de gas natural.  Aire acondicionado solo en el porche.  Garaje.  Constituye el nexo físico entre La Moraleja y El Soto con el casco urbano de Alcobendas. El Arroyo de la Vega fue creado en su momento para evitar la segregación que La Moraleja pedía y que la ley no contempla al estar unidos los municipios. Extendido a ambos márgenes de la A-1, en El Arroyo de La Vega conviven en armonía los edificios de oficinas con las viviendas en altura -áticos, bajos con jardín y pisos-. Todas las urbanizaciones de esta zona gozan de buenas zonas comunes con piscina y zonas deportivas. Un precioso y ya consolidado parque botánico, el metro de La Moraleja y el Centro de ocio y restauración Herón-Diversia terminan de conformar una ubicación excepcional dotada de todos los servicios y excelentes comunicaciones. El Arroyo de La Vega está especialmente indicado para familias jóvenes con niños pequeños. Su código postal es el 28100. Puedes ver más inmuebles en nuestra página web.",False,renew,False,,4103.0,False,False,False,False,[],False,True,1190000.0,€,chalet,"Arroyo de la Vega, La Moraleja",Casa independiente,Top+,True,True,,,,,independantHouse
108532720,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/00/52/1347699294.webp,W-030IVW,41,3,2990000.0,flat,sale,188.0,True,2,3,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4204876,-3.6901286,False,https://www.idealista.com/inmueble/108532720/,"Exclusivo apartamento de lujo en Recoletos con amenities premium. Engel & Völkers tiene el placer de presentarles este magnífico piso de 200 metros cuadrados, situado en el prestigioso barrio de Recoletos, a escasos pasos del parque del Retiro y de la Calle Serrano, ofrece un estilo de vida inigualable en pleno corazón de Madrid. Reformado con un diseño moderno y elegante, esta propiedad cuenta con dos amplios dormitorios y espacios de estar bañados por luz natural gracias a sus grandes ventanales. El salón principal es un espacio acogedor que se abre a un balcón con vistas a una calle tranquila, ideal para disfrutar del encanto del barrio. La cocina está completamente equipada con electrodomésticos de alta gama y acabados de calidad. Cada uno de los dos dormitorios ofrece armarios empotrados y baños en suite, diseñados con una estética moderna y funcional. El edificio, completamente renovado, pone a disposición de sus residentes una serie de comodidades exclusivas que incluyen una espectacular piscina en la azotea con impresionantes vistas panorámicas de Madrid, un gimnasio completamente equipado, y dos plazas de garaje privadas, lo que proporciona un nivel adicional de confort y conveniencia. Este apartamento es ideal para quienes buscan combinar la tranquilidad de una residencia privada con el lujo y la comodidad de vivir en una de las zonas más codiciadas de la ciudad. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la expansión urbanística llevada a cabo durante el reinado de Isabel II. El antecesor al que debe su nombre fue José de Salamanca y Mayol, marqués de Salamanca, que concibió un nuevo emplazamiento con un cuidado edificio que alberga a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial retícula regular con distribución de calles perpendiculares. Sus edificios son de especial interés por su calidad arquitectónica y la belleza de su fachada. Tradicionalmente, Salamanca fue una zona de uso residencial, habitada especialmente por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, diplomática y sobre todo comercial ya que es una de las zonas de moda de lujo más importantes de la capital.",False,good,False,True,15904.0,False,False,False,False,[],False,True,2990000.0,€,flat,"Recoletos, Madrid",Piso en calle de Recoletos,Top+,True,True,,,,,
107967867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/cf/39/1356330140.webp,VM2504046,13,3,1600000.0,flat,sale,150.0,True,2,3,calle del Molino de Viento,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4243654,-3.7011699,False,https://www.idealista.com/inmueble/107967867/,"PISO A ESTRENAR CON BALCONES EN MALASAÑA aProperties presenta maravilloso piso exterior, con balcones, luminoso, reformado a estrenar, de 150 m² según catastro, en pleno corazón del barrio de Malasaña, en una calle muy tranquila, muy cerca de la estación de metro de Tribunal.   La vivienda está compuesta por: 2 dormitorios dobles, 2 cuartos de baño en suite, aseo, cocina íntegramente equipada, zona de lavandería y un espacioso salón comedor con acceso a dos agradables balcones.   La reforma integral, de altas calidades, ha sido realizada por un estudio de arquitectura. Se ha sabido aprovechar de una manera práctica y elegante todos los espacios con un estilo de líneas depuradas y contemporáneas.     Tiene sistema de aire acondicionado con bomba de frío y calor y calefacción individual. Se vende amueblada.   La vivienda está situada en una cuidada finca clásica de principios del siglo XX, sin barreras arquitectónicas.     ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,10667.0,True,False,False,False,[],False,True,1600000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Molino de Viento,Top+,,,,,,,
106790745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e2/2a/1294101395.webp,DS-P66021,38,2,790000.0,flat,sale,73.0,True,2,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4367452,-3.7003759,False,https://www.idealista.com/inmueble/106790745/,"DIZA Consultores les presenta este encantador piso de 73 metros con dos balcones a la calle. Perfectamente diseñado para ofrecerte comodidad y estilo, este espacio cuenta con 2 acogedores dormitorios y 2 modernos baños. Ubicado en una de las mejores zonas de Madrid. La distribución de los espacios maximiza la luz natural, creando un ambiente cálido y acogedor. La vivienda se distribuye en salón-comedor con cocina abierta. Dos amplias habitaciones, una de ellas con baño en suite.  El distrito de Chamberí, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. No pierdas la oportunidad de visitar este piso que combina confort, funcionalidad y una ubicación inmejorable. ¡Contáctanos hoy mismo para programar una visita y dar el primer paso hacia tu nuevo hogar! Convertimos Sueños en Hogares.",False,good,False,True,10822.0,False,False,False,False,[],False,True,790000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Santa Engracia,Top+,,,,,,,
108559481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/71/d2/1348456944.webp,DS-P88042,27,4,875000.0,flat,sale,107.0,True,2,2,calle de Monteleón,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4265151,-3.7035153,False,https://www.idealista.com/inmueble/108559481/,"DIZA Consultores presenta esta luminosa vivienda en una calle tranquila del centro. En la cuarta planta de un edificio clásico con balcones y techos altos, se encuentra este piso de 107 metros cuadrados. La zona social consta de un salón presidido por tres balcones grandes que iluminan la estancia con vistas ajardiandas. Consta de dos ambientes, zona de sofás con biblioteca y zona de comedor con capacidad para ocho personas.  El comedor conecta con la cocina, semi integrada, con península de buen tamaño y electrodomésticos de alta gama. La zona de descanso se compone de dos dormitorios, el principal de grandes dimensiones con cuarto de baño en suite con dos lavabos y un buen vestidor. El dormitorio secundario tiene espacio para cama doble y el cuarto de baño fuera, ya que también sirve para visitas. La vivienda cuenta con aire acondicionado por conductos y calefacción central con radiadores.  Actualmente la vivienda se encuentra alquilada con un contrato de larga duración firmado en fecha 23 de septiembre de 2024.  La ubicación del inmueble es inmejorable, en la zona más tranquila del centro de Madrid en una calle con muy poco tránsito y libre de locales con ruido.  Convertimos Sueños en Hogares. DIZA Consultores Inmobiliarios.",True,good,False,True,8178.0,False,False,False,False,[],False,True,875000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle de Monteleón,Top+,,,,,,,
