propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108450721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/f4/98/1345285324.webp,27,1,399000.0,flat,sale,42.0,True,1,1,calle de Barcelona,Madrid,Madrid,Centro,es,Sol,40.4162509,-3.7034247,False,https://www.idealista.com/inmueble/108450721/,"PISO A LA VENTA EN PLENO CENTRO DE MADRID!  CON UNA UBICACION INMEJORABLE!  A pocos metros de la PUERTA DEL SOL, rodeado de todo tipo de negocios, museos, teatros, ocio, terrazas, comercio, restaurantes y mucho mas.  Con parkings y transporte público cercano para que puedas desplazarte por la ciudad.  CON UNA RENTABILIDAD DE UN 11% ANUAL (demostrable). Este piso cuenta con una reciente reforma completa y con todo el mobiliario nuevo (demostrable con facturas). Está hecho con mucho gusto y a capricho, todo al detalle y bien distribuido para poder aprovechar cada metro cuadrado.  Un recibidor con armario despensa al entrar.  Salón con balcón y ventanas nuevas de aluminio con doble acristalamiento para insonorizar el ruido externo.  Cocina equipada con nevera, microondas, vitro, campana, lavadora-secadora y todo el menaje necesario para el día a día.  Un rincón comedor muy acogedor.  Una habitación con un gran armario empotrado de pared a pared.  Un amplio baño para mayor comodidad.  El aire acondicionado y el gas cambiados recientemente con la obra.  El edificio cuenta con ascensor.    GRAN OPORTUNIDAD DE INVERSION; tanto para sacarle rentabilidad desde el primer día o como vivienda habitual, ya que está totalmente preparada y lista para ser utilizada.  Si desea mas información o hacer una vista al inmueble NO DUDE EN CONTACTAR CON NOSOTROS  Inmobiliaria Ideal Homes ofrece soluciones a las necesidades de cada uno de sus clientes con el objetivo de conseguir su satisfacción y confianza. SERVICIOS INMOBILIARIOS SOLUCIONES INMOBILIARIAS.",True,good,False,True,9500.0,True,False,False,False,[],False,False,399000.0,€,,,flat,"Sol, Madrid",Piso en calle de Barcelona,,,,,,,
104061270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/ee/bd/1208522480.webp,21,1,1049000.0,flat,sale,115.0,True,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4296337,-3.6740102,False,https://www.idealista.com/inmueble/104061270/,"ÚNICA Inmobiliaria comercializa este inmueble reformado y amueblado en el barrio de Lista.  Los 115 m² se distribuyen en salón, cocina, dos dormitorios con baño en suite, vestidor y un aseo de cortesía.  La vivienda se encuentra en un edificio restaurado recientemente.  Este inmueble está decorado por el estudio de arquitectura ARCTEMPUS, se pueden apreciar muchos detalles que la convierten en una oportunidad para residir en el barrio de Salamanca, con diseño y funcionalidad en todas las estancias.  Se entrega amueblada, lista para entrar a vivir.  Ubicada en una zona magnífica, rodeada de todos los servicios muy próxima a la calle Ortega y Gasset. Una de las calles más demandadas de la capital. La cercanía con el parque del Retiro y con una de las zonas de restauración más solicitada de Madrid representa una gran oportunidad, tanto para residir como para invertir. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9122.0,False,False,False,False,[],False,False,1049000.0,€,,,flat,"Lista, Madrid",Piso,,425935,,,,,
108457561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/eb/d5/1345480742.webp,18,3,150000.0,flat,sale,68.0,True,3,1,calle Méjico,Madrid,Móstoles,Centro,es,,40.3184273,-3.860895,False,https://www.idealista.com/inmueble/108457561/,"Importante, inmueble con inquilino. En caso de compra con financiación, el porcentaje de concesión hipotecaria podrá oscilar entre un 60% - 65% sobre el precio de compra. Se recomienda consultar previamente a su banco. As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva esta oportunidad de inversión.  Te aseguramos el retorno de tu inversión gracias a la gestión profesional de Alquiler Seguro, garantizándote siempre el cobro de tu renta. Contrato en vigor hasta el 30 de septiembre de 2026. Rentabilidad bruta anual 5,07 %. Situado en una zona comercial, rodeado de todo tipo de servicios como supermercados, centros educativos de todas las etapas, centro de salud y una variada oferta de ocio y hostelería. Muy buena comunicación con líneas de autobuses urbanos (1,2, 3) e interurbanos (520, 521 y 523). A 10 minutos de la estación de metro Pradillo (L12). Además de rápida salida a la A-5 y M-50. La propiedad está situada en la tercera planta de un edificio de cuatro alturas. La finca no tiene ascensor. La vivienda de 68 m2 construidos, está distribuida en salón independiente con salida a terraza, 3 dormitorios, cocina amueblada y un baño. Calefacción individual de gas natural. Suelos de gres. Para más información contacta con nosotros.",False,renew,False,False,2206.0,False,False,False,False,[],False,False,150000.0,€,,,flat,"Centro, Móstoles",Piso en calle Méjico,,001/016/008716,,,,,
108432428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/67/f2/1344697895.webp,26,6,1450000.0,flat,sale,232.0,True,5,3,"calle de Meléndez Valdés, 51",Madrid,Madrid,Chamberí,es,Gaztambide,40.4328823,-3.7149939,True,https://www.idealista.com/inmueble/108432428/,"**Piso en Venta en la Mejor Zona de Madrid - ¡No te lo pierdas! ** Descubre este fantástico piso ubicado en una de las zonas más deseadas de Madrid. Con 232 m² construidos, este amplio hogar ofrece un luminoso salón comedor totalmente exterior, ideal para disfrutar de momentos en familia o con amigos. Además, cuenta con cuatro dormitorios de buen tamaño y un dormitorio de servicio, perfectos para adaptarse a tus necesidades. La propiedad incluye una encantadora terraza que se accede desde uno de los dormitorios, un espacio perfecto para relajarse al aire libre. Las increíbles posibilidades de reforma permiten que puedas personalizar cada rincón a tu gusto. La calefacción central con individualizadores y el aire acondicionado en el salón y el dormitorio principal garantizan un confort óptimo durante todo el año. El edificio cuenta con dos accesos, incluyendo una puerta de servicio posterior, y está equipado con portero físico y dos ascensores. Situado en una ubicación privilegiada, tendrás todos los servicios y comercios a tu alcance, así como excelentes comunicaciones por metro y autobús. Este piso es una oportunidad única para crear el hogar de tus sueños en Madrid. ¡No dudes en visitarlo!",True,good,False,True,6250.0,True,False,False,False,[],False,False,1450000.0,€,,,flat,"Gaztambide, Madrid","Piso en calle de Meléndez Valdés, 51",,,1518000.0,68000.0,4.0,,
108879578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/a2/3a/1357756262.webp,20,bj,275000.0,flat,sale,77.0,True,2,2,calle de San Fidel,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4293782,-3.6378317,False,https://www.idealista.com/inmueble/108879578/,"! OPORTUNIDAD DE INVERSIÓN EN PUEBLO NUEVO! Desde CLICKHAUS Pueblo Nuevo te presentamos este piso bajo exterior de 77m2, ubicado en la tranquila y demandada calle San Fidel, en pleno corazón de Pueblo Nuevo (Madrid). Ideal para inversores: La vivienda se encuentra actualmente alquilada, lo que supone una inversión con rentabilidad inmediata. Compra con inquilino ya en activo y empieza a generar ingresos desde el primer día, sin complicaciones ni tiempos de espera. Características principales del inmueble: - 77m2 construidos. -Bajo exterior con buena luminosidad. -Bien distribuido y conservado. - Zona tranquila con servicios a pie de calle. - Edificio cuidado, comunidad estable. Pueblo Nuevo es una zona que combina tradición, vida de barrio y proyección urbana, y desde CLICKHAUS, referentes en el mercado local, te ofrecemos la mejor asesoría para que inviertas con confianza y visión de futuro.",False,good,False,False,3571.0,False,False,False,False,[],False,False,275000.0,€,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de San Fidel,,,300000.0,25000.0,8.0,,
107088664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/4c/12/1302624163.webp,15,4,2019000.0,flat,sale,215.0,False,3,3,calle de Padilla,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4297676,-3.6730443,False,https://www.idealista.com/inmueble/107088664/,"PISO LUMINOSO A ESTRENAR EN LISTA Estrene una vivienda funcional y acogedora en una finca clásica perfectamente cuidada con portal espectacular. Una cuarta planta interior a un amplio patio de manzana que le proporciona una luz fantástica durante todo el día por su orientación sur. Tres dormitorios dobles, dos de ellos con baño en suite, y una amplia zona de día con salón y cocina amueblada y totalmente equipada, la convierten en una opción ideal para vivir en el distrito más representativo de la ciudad, o simplemente invertir en un activo único, perfectamente ubicado, rodeado de todo tipo de servicios para el día a día. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,9391.0,False,False,False,False,[],False,False,2019000.0,€,,,flat,"Lista, Madrid",Piso en calle de Padilla,,VM2501025,,,,,
107427838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/80/c1/937496579.webp,16,,220604.0,flat,sale,113.0,True,3,2,avenida San Isidro s/n,Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/107427838/,"¡Viviendas adaptadas disponibles! (*Para cumplir con este requisito, es necesario tener un 33% de discapacidad reconocida) ¡Comenzamos con las obras de Fase III! Diverso Navalcarnero, es una promoción en régimen de cooperativa VPPB y está pensado para ti, por eso tenemos viviendas con terrazas para los días de sol, áticos con increíbles espacios abiertos para que los conviertas en lo que quieras o bajos con patio para esas cenas de verano que se alargan. Viviendas de 2 y 3 dormitorios con plaza de garaje y trastero incluido, para que tu nueva vida sea sobre todo cómoda. Además, para que puedas disfrutar de tu tiempo de ocio en casa, tendrás zonas comunes ajardinadas y área infantil. En Diverso Navalcarnero, tendrás zonas comunes ajardinadas, área infantil para disfrutar con los más pequeños y piscina comunitaria. Tu vivienda, llevara incorporada aerotermia con suelo radiante y refrescante. Si no conoces la zona te encantará, porque es un área en expansión, pero con todos los servicios para el día a día muy cercanos. Además, el acceso a la A5 es muy fácil. Xanadú está a 10min en coche y a escasos minutos andando tendrás un gran pinar donde pasear. De esta forma, tienes al alcance de tu mano la posibilidad de disfrutar del campo y su tranquilidad o del ritmo activo y cosmopolita de la ciudad. ¡Te invitamos a que descubras que puedes tener la casa que siempre has querido al precio que necesitas! Llámanos para más información o para pedirnos una cita y así poder darte todos los detalles acerca de la promoción.",True,newdevelopment,True,True,1952.0,True,False,False,False,[],False,False,220604.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero",Piso en avenida San Isidro s/n,False,VT 3.4.1 y VT 3.4.2 ,,,,,
99321465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/b1/3b/1348103491.webp,60,,850000.0,chalet,sale,353.0,,4,2,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,,40.6210478,-4.0346425,False,https://www.idealista.com/inmueble/99321465/,"¿Buscas una casa que combine sostenibilidad, confort y una ubicación inmejorable? Esta espectacular vivienda en Colonia España lo tiene todo: diseño moderno, eficiencia energética, amplitud y un entorno natural privilegiado. Recién reformada con visión de futuro, está lista para convertirse en una auténtica Passive House. ESTA PROPIEDAD ES ESPECIAL PORQUE:  La reforma que actualmente se ha realizado recientemente, hace que sea una vivienda preparada para ser una Passive House. La vivienda ha sido reformada integrando parte de las terrazas y reforzando toda la fachada con un sistema de aislamientos Multipor (material no inflamable, ecológico y sostenible) que reduce los puentes térmicos mejorando las prestaciones. A su vez se ha mejorado todo el cerramiento cambiando todas las ventanas y puertas, siendo estas de rotura de puente térmico de más de 30 mm. Preparada para poner energía solar con placas fotovoltaicas y Aerotermia. Se pretende tener gasto energético mínimo o nada. DISTRIBUCIÓN:  Lo mejor de esta vivienda es que se distribuye en tan solo dos plantas. Nada más entrar en planta baja, tenemos un hermoso hall con armario empotrado y desde donde accedemos al gran salón lleno de ventanales y con salida a la piscina y a los porches que tenemos en el jardín. Por otro lado tenemos una habitación que actualmente es la zona de comedor ya que está junto a la cocina, la cula puede ser una habitación en planta baja o ampliar la cocina. También tenemos un baño completo con ducha y el garaje donde caben dos coches. Al lado de la puerta del garaje tenemos salida a la zona de barbacoa, dónde está el ventanal de la cocina. A la planta de arriba accedemos desde el hall de entrada. En esta planta nos encontramos 4 habitaciones que han sido ampliadas con lo que antes eran parte de las terrazas. Tres de ellas con grandes armarios empotrados, y dos de ellas con zona de estudio independiente y con salida a la marivillosa terraza desde donde tenemos unas vistas impresionantes a la sierra. También tenemos un baño completo con bañera de hidrmasaje que le le da servicio a las habitaciones. ES IMPORTANTE SABER:  El exterior cuenta con una magnífica piscina de 12x 5 metros, dos porches ideales para disfrutar al aire libre y una sauna independiente con posibilidad de reconvertirse en habitación de invitados o estudio privado. ENTORNO NATURAL:  Situada en un entorno natural y con zonas recreativas como el área natural del entorno del Arroyo Loco del Río Guadarrama, lugar ideal para disfrutar de preciosas jornadas de senderismo, ciclismo o paseos muy relajantes, Embalse de Valmayor, Cañada Real Segoviana, etc. COMUNICACIONES:  Con una inmejorable ubicación. La parada del autobús interurbano a Madrid, Moncloa, está a 2 minutos andando de la vivienda y tardamos tan solo 40m. La estación de tren de San Yago la tenemos a 5 minutos andando y vamos a Madrid en 45m. Acceso cómodo a la A6 llegando a Madrid en coche en 30 minutos. COMERCIOS Y OCIO:  Mercadona y zona de ocio Planetocio están a 4 minutos en coche. Centros hípicos como el Escudero o Club Hípico San Yago, Paintball Madrid Norte, Área Recreativa de la Ermita del Cerrillo, Club de Piragüismo Los Arroyos, etc. están al lado. El Polígono Industrial de Villalba está situado a escasos 5 minutos en coche, donde tenemos supermercados como Aldi y Dia Supermercados. También en Villalba se pueden encontrar diversas zonas de compras y C.C. Los Valles. COLEGIOS Y HOSPITALES: En las inmediaciones de la vivienda se encuentran algunos centros educativos: Escuela Gredos San Diego El Escorial, Colegio San Agustín Los Negrales, Colegio Santísima Trinidad, así como otros en Collado Villalba. Está situada entre los dos Hospitales más importantes de la zona, Hospital General de Villalba y Hospital de El Escorial, a 12 y 18 minutos respectivamente. A 4 minutos de la vivienda se encuentra el Centro de Salud dLos Arroyos.",True,good,False,,2408.0,True,False,False,False,[],False,False,850000.0,€,True,True,chalet,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Casa independiente,,03371,,,,independantHouse,
108490431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/01/55/1346474318.webp,23,2,237000.0,flat,sale,58.0,True,3,1,calle de Barcelona,Madrid,Alcobendas,Alcobendas Centro,es,,40.5429023,-3.6296315,False,https://www.idealista.com/inmueble/108490431/,"Agencia Inmobiliaria en Ensanche y Centro Alcobendas - Tecnocasa CONSULTING ALCOBENDAS SL; ofrece:  EN VENTA: Piso de 3 dormitorios, totalmente REFORMADO.  Se ubica en la segunda planta de finca sin ascensor, con vistas exteriores y orientación hacia el Este y Oeste.  Este inmueble ha sido reformado totalmente hace 4 años, cambiado su distribución y ampliando la zona de estar y cocina, integrando el salón con la cocina americana, lo que le proporciona zonas con mayor amplitud y luminosidad. Seguidamente tenemos el baño completo con ducha y por último 3 Dormitorios, dos de ellos de tamaño doble y el principal con acceso independiente a la terraza con vistas exteriores.  Se encuentra en excelente estado, ideal para entrar a vivir.  Entre sus características podemos destacar la carpintería interior en PVC Climalit, oscilobatientes y con puente térmico, paredes lisas, puertas lacadas en banco, calefacción individual de gas natural, suelos vinílicos en toda la superficie. Además la vivienda se entrega con todos los Electrodomésticos de cocina.  Se ubica en excelente zona, a 1 minuto andando de la Av. España, y junto a todos los servicios, próximo a paradas de buses, estación de metro y a pocos pasos de todos los comercios y servicios básico de la zona.  Consulte nuestra posibilidad de financiación al 100%. Le asesoramos de forma gratuita y sin compromiso.",False,good,False,False,4086.0,True,False,False,False,[],False,False,237000.0,€,,,flat,"Alcobendas Centro, Alcobendas",Piso en calle de Barcelona,,,245000.0,8000.0,3.0,,
108909839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/74/3b/1358643663.webp,13,3,145000.0,flat,sale,85.0,True,3,1,calle de las Panaderas,Madrid,Fuenlabrada,El Arroyo - La Fuente,es,,40.2777268,-3.7975942,False,https://www.idealista.com/inmueble/108909839/,"Piso de liquidación bancaria, sin comisiones y con financiación hasta el90% del precio de venta. En en periodo de ofertas- pujas desde el 31/07/2025 al 14/08/2025 a las 18:00 la puja mas alta sera la puja mas alta será la que se la adjudique y luego es una compra normal donde se podrá realizar hipoteca Es un piso en tercera planta con ascensor 3 dormitorios. En buen estado y el edificio totalmente reformado (Comunidad muy buena) Piso ideal inversores, debido a su increíble ubicación ( zona tranquila y bien comunicada cerca del metro-cercanías( Fuenlabrada central ) También piso ideal para gente cansada de pagar incomodos alquileres y que quiera tener su propio piso en propiedad y por mucho menos de lo que pagaría por un alquiler y es un edificio totalmente reformado enfrente de colegios  NO DESAPROVECHE LA OPORTUNIDAD Y VEN A VERLO.",False,good,False,True,1706.0,False,False,False,False,[],False,False,145000.0,€,,,flat,"El Arroyo - La Fuente, Fuenlabrada",Piso en calle de las Panaderas,,,,,,,
106543223,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/1a/32/1286283043.webp,39,3,405000.0,flat,sale,50.0,False,2,1,calle del Montserrat,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4267447,-3.7097056,False,https://www.idealista.com/inmueble/106543223/,"¡Descubre tu próximo hogar en la vibrante y bien conectada Calle de Montserrat! Situado en una zona ideal para disfrutar de la vida urbana con todas las comodidades a tu alcance, este luminoso y acogedor piso cuenta con una ubicación privilegiada en un entorno lleno de vida y servicios. Este piso se encuentra en una de las áreas más dinámicas de la ciudad, rodeado de una amplia oferta comercial y de ocio. A pocos pasos encontrarás supermercados, farmacias, cafeterías acogedoras, restaurantes variados y tiendas locales que te harán disfrutar del encanto de un barrio auténtico. Además, los amantes de los espacios verdes podrán disfrutar de parques y zonas ajardinadas ideales para pasear o practicar deporte. En cuanto a la comunicación y transporte, estarás perfectamente conectado con el resto de la ciudad. La zona dispone de varias líneas de metro y autobuses que garantizan una excelente movilidad Este piso de dos habitaciones ofrece el equilibrio perfecto entre funcionalidad y confort. Al entrar, serás recibido por un espacio cálido y en buen estado, donde cada detalle ha sido pensado para proporcionar una experiencia de vida cómoda y moderna. El salón es amplio y luminoso, ideal para momentos de relax o reuniones con amigos. Las habitaciones cuentan con armarios empotrados, proporcionando un amplio espacio de almacenamiento. La cocina está perfectamente integrada y equipada para cubrir todas tus necesidades culinarias. El baño es moderno y práctico, con un diseño limpio y elegante. El piso también dispone de aire acondicionado, garantizando un ambiente fresco en los meses más calurosos, y un sistema de calefacción eléctrica que proporciona calidez y confort durante el invierno. Los suelos y acabados son de buena calidad, ofreciendo un entorno contemporáneo y funcional. ¡Este piso es ideal para quienes buscan comodidad y una ubicación inmejorable! No pierdas la oportunidad de visitar este encantador hogar en una de las mejores zonas de la ciudad.",False,good,False,False,8100.0,True,False,True,False,[],False,False,405000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle del Montserrat,,4078,,,,,
