propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108130896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/98/6d/1334789069.webp,,33,2,500000.0,flat,sale,140.0,True,3,2,calle Asunción Balaguer,Madrid,Rivas-Vaciamadrid,es,40.3407235,-3.5217238,False,https://www.idealista.com/inmueble/108130896/,"¡Descubre tu nuevo hogar en Rivas! Este espectacular piso de 140 m² aprox. se encuentra en una de las mejores zonas de la ciudad, ideal para disfrutar de la comodidad y el estilo de vida que mereces. Con 3 amplios dormitorios y 2 baños, este espacio está diseñado para ofrecerte todo lo que necesitas. La cocina amueblada es perfecta para los amantes de la gastronomía, mientras que el salón independiente, con acceso a una encantadora terraza, se convierte en el lugar ideal para relajarte o recibir a tus amigos. La propiedad cuenta con armarios empotrados que maximizan el espacio de almacenamiento, además de un trastero y plaza de garaje incluida en el precio. Imagina disfrutar de días soleados en la piscina o pasear por el jardín comunitario, todo ello con la tranquilidad que ofrece un portero físico. La vivienda, construida en 2018, ha sido diseñada con excelentes calidades y es apta para personas con movilidad reducida, garantizando así la accesibilidad para todos. Rodeado de todos los servicios necesarios, este piso no solo es un hogar, sino un estilo de vida. Con calefacción por bomba de frío/calor y aire acondicionado, estarás cómodo durante todo el año. No pierdas la oportunidad de vivir en este maravilloso lugar. ¡Ven a visitarlo y enamórate! Posibilidad de adquirir otra plaza de garaje, precio a consultar.",False,good,False,True,3571.0,False,False,False,False,[],False,False,500000.0,€,True,True,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en calle Asunción Balaguer,Destacado,Rivas Futura,,,,,
108776059,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/da/ca/1356646649.webp,,34,4,1150000.0,flat,sale,167.0,True,4,3,avenida del Ventisquero de la Condesa,Madrid,Madrid,es,40.4866915,-3.7154581,False,https://www.idealista.com/inmueble/108776059/,"Descubre las propuestas inmobiliarias de la oficina de Madrid en zona Mirasierra - Arroyofresno - Fuentelareyna.  TECNOCASA ESTUDIO ARROYOFRESNO VENDE: Piso compuesto por 4 dormitorios, 3 baños completos con plato de ducha siendo uno de ellos en suite, amplia cocina, habitación auxiliar, plaza de garaje y trastero en urbanización MONTEVALLE, GRUPO CP. Bomba de aire frío y calor, y calefacción individual por gas natural, radiador. Se entrega con plaza de garaje y trastero bajo la finca. El acceso a la vivienda y al edificio sin barreras arquitectónicas. La urbanización; situada en Ventisquero de la Condesa, entre Mirasierra y Arroyo del fresno, es una urbanización cerrada que dispone de amplias zonas ajardinadas, piscina, ZONA INFANTIL, PORTERÍA Y SEGURIDAD 24 HORAS. La zona cuenta con excelentes comunicaciones tanto por líneas de la EMT, así como Metro de Madrid (Línea 9 / Mirasierra, línea 7 / Lacoma). A 3 minutos en coche del C. C La Vaguada por túnel de Ventisquero de la condesa. Muchos centros educativos tanto públicos, como concertados y privados. Multitud de pequeño comercio, supermercados, sucursales bancarias y centros deportivos, tales como La Masó. Junto al Monte de El Pardo. TECNOCASA, 30 años creando historias, ¡Gracias por su confianza! . Agente inmobiliario inscrito en el RAIN.",False,good,False,True,6886.0,False,False,False,False,[],False,False,1150000.0,€,True,True,flat,,"Arroyo del Fresno, Madrid",Piso en avenida del Ventisquero de la Condesa,Destacado,Fuencarral,Arroyo del Fresno,,,,
108724525,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/7c/96/1353248718.webp,,27,9,185000.0,flat,sale,66.0,True,3,1,calle Orquídea,Madrid,Alcalá de Henares,es,40.4752475,-3.3750842,False,https://www.idealista.com/inmueble/108724525/,"Agencia inmobiliaria TECNOCASA de ALCALÁ DE HENARES - PUERTA DE MADRID - REYES CATOLICOS, vende piso alquilado de 3 dormitorios, con ASCENSOR en CALLE ORQUÍDEA. El piso es totalmente exterior con una superficie construida de 66 m².  Se compone de 3 dormitorios, amplio salón muy luminoso, baño completo y cocina equipada con muebles altos y bajos. La vivienda cuenta con calefacción central y ventanas climalit. La vivienda destaca por estar rodeada de numerosos servicios alrededor: bancos, farmacias, supermercados, colegios, autobuses urbanos de diferentes línea, etc.  A 15 minutos andando de la Plaza Cervantes. No dudes en venir a verla porque puede ser lo que estás buscando. Además te recordamos que te llevamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON.",False,good,False,True,2803.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,"Reyes Católicos, Alcalá de Henares",Piso en calle Orquídea,Destacado,Reyes Católicos,,,,,
108546298,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/b2/e9/1348103959.webp,,42,3,549000.0,flat,sale,148.0,True,4,2,CL PALAU DE LA MUSICA,Madrid,Madrid,es,40.3603476,-3.7638573,False,https://www.idealista.com/inmueble/108546298/,"Inmonieves comercializa inmueble de 148 metros construidos 114 útiles. DISTRIBUCIÓN: Hall de entrada, pasillo distribuidor, salón independiente, cocina ( se vende con muebles y sin electrodomésticos) con acceso a una amplia terraza tendedero, cuatro dormitorios amplios todos ellos con varios armarios empotrados, dos cuartos de baño uno en dormitorio principal completo con bañera y bidet, y otro que da servicio al resto de habitaciones con plato ducha y ventana exterior el cual permite ventilación y luz natural.  ¡Atención al dato! El inmueble si dispone de terraza tendedero en la cocina, única y exclusivamente. MATERIALES: Suelos de parqué en salón dormitorios y pasillo, en baños y cocina porcelánicos carpintería exterior ventanas de aluminio con climalit de muy buena calidad, carpintería interior puerta de madera de roble, pintura lisa. ´ GASTOS  Recibo de comunidad 235 € Recibo de IBI 510.71 € Calefacción y agua caliente por gas natural individual. CONOCER UN POCO MÁS Urbanización cerrada, destacar las amplias zonas comunes, las dos piscinas muy amplias la gran pradera de césped natural rodeada de variedad de arboles, pista de pádel, y columpios. ORIENTACIÓN: Salón, dormitorio principal y dormitorio Oeste, baño secundario Norte, dos dormitorios y cocina Oeste.   SEGURIDAD: Al ser la urbanización cerrada dispones de portero físico 24 horas. COMUNICACIÓN: Varias líneas de autobuses y estación de Metro línea 11 la peseta, acceso directo a M-40  Barrio muy consolidado, colegios, comercios. Trastero y garaje incluido en el precio y tienen acceso directo desde el miso edificio. Es una tercera planta en un edificio de siete alturas y solo tres vecino por planta. Actualmente está alquilado buen inquilino. Para más información llama y reserva una visita. Inmonieves dispone de servicio financiero con las mejores condiciones del mercado actual. IMPORTANTE Por privacidad, no se publicaran fotos de las zonas comunes. Precio 549.000€.",False,good,False,True,3709.0,False,False,False,False,[],False,False,549000.0,€,True,True,flat,,"Pau de Carabanchel, Madrid",Piso en Cl Palau De La Musica,Destacado,Carabanchel,Pau de Carabanchel,,,,
107967378,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/e3/14/1358253288.webp,107967378,41,3,245000.0,flat,sale,83.0,True,3,2,"paseo de la Estación, 20",Madrid,Valdemoro,es,40.192223,-3.6711197,True,https://www.idealista.com/inmueble/107967378/,"**Piso en Venta en Valdemoro - ¡Tu nuevo hogar te espera! ** Descubre este espectacular piso en una de las mejores zonas comunicadas de Valde. Ubicado en una urbanización privada con dos porteros físicos, el acceso a la propiedad se realiza a través de un majestuoso portal que destaca por sus materiales de primera calidad. Este hogar cuenta con una tabiquera tradicional que aporta un toque de elegancia y confort. La vivienda dispone de tres amplios dormitorios, todos ellos equipados con armarios empotrados forrados y vestidos, siendo uno de ellos una suite perfecta para tu privacidad. La cocina independiente es un verdadero deleite, con salida a la terraza y luz natural que inunda el espacio durante todo el día. El salón, acogedor y amplio, también tiene acceso a la terraza, donde podrás disfrutar de vistas despejadas al bulevar. Con dos baños, uno equipado con bañera y otro con ducha, este piso se adapta a todas tus necesidades. La calefacción por hilo radiante y la instalación de gas natural en todas las estancias (solo falta la caldera) garantizan un ambiente cálido y confortable. Además, incluye una plaza de garaje para coche grande, lo que añade un valor extra a esta magnífica propiedad. Con 83 m² construidos y 73 m² útiles, esta vivienda se encuentra en perfecto estado y lista para entrar a vivir. Construida en 1996, cuenta con ascensor. Su orientación Oeste y Norte asegura una luminosidad excepcional. No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar. APITRAMIT, como hemos hecho en nuestra larga trayectoria profesional, te asesoramos y tramitamos, todo lo relativo a la compra ¡Contáctanos para más información y ven a visitarlo! Y LO MEJOR DE TODO POSIBILIDAD DE FINANCIACION AL 100%. Nos adaptaremos a lo que puedas pagar.",False,good,False,True,2952.0,False,False,False,False,[],False,False,245000.0,€,,,flat,,"Zona Estación, Valdemoro","Piso en paseo de la Estación, 20",Destacado,Zona Estación,,,,,
108071244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/5c/fd/1356403471.webp,4399,32,4,220000.0,flat,sale,65.0,True,3,1,"calle de Emilio Martín Encinas, 12",Madrid,Coslada,es,40.424686,-3.5647229,True,https://www.idealista.com/inmueble/108071244/,"Estupendo piso exterior, muy luminoso y soleado, planta cuarta con ascensor. Consta de vestíbulo, salón-comedor, 3 dormitorios, terraza con acceso desde el salón, cocina, un cuarto de baño, aire acondicionado, calefacción eléctrica, suelos de gres. A reformar Ubicado cerca de colegios como el Colegio Público Andrés Torrejón y parques como el Colegio Público Andrés Torrejón. Con todos los servicios básicos a su alcance y comunicado con transporte público. A 550 metros Línea 7 Barrio del Puerto. Consulte sin compromiso. ( NO COBRAMOS COMISION AL COMPRADOR ) HGL INMUEBLES Y ARQUITECTURA.",False,good,False,True,3385.0,False,False,False,False,[],False,False,220000.0,€,,,flat,,"Coslada Pueblo, Coslada","Piso en calle de Emilio Martín Encinas, 12",Destacado,Coslada Pueblo,,,,,
108385048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/68/1f/1342530883.webp,LCM36941-Oporto,41,3,386000.0,flat,sale,95.0,True,4,1,calle de Luis Gómez,Madrid,Madrid,es,40.3878035,-3.7285892,False,https://www.idealista.com/inmueble/108385048/,"¡La Casa Agency se complace en presentar esta increíble y exclusiva vivienda! Situada en una 3da planta exterior sin ascensor, esta propiedad destaca por su luminosidad. La vivienda se encuentra alquilada hasta el 31/10/27. Con una superficie construida de 95m², cuenta con 4 habitaciones, 1 baño la distribución del inmueble incluye un amplio salón-comedor con balcón, ventilación cruzada con la cocina que es independiente está equipada y baño con plato de ducha. El sistema de calefacció de gas natural, los suelos son de gres y las ventanas son de climalit. La propiedad está excelentemente comunicada por transporte público, con las líneas de autobús 34, 35 y 119, así como la estación de metro Oporto (Líneas 5 y 6), lo que facilita el acceso al centro de la ciudad. Contamos con un departamento financiero, FINANZATE (Intermediación Financiera Eurocredit MAD S. L. ), donde podrás recibir asesoramiento gratuito y sin compromiso para explorar tus opciones y aumentar tus posibilidades al momento de comprar. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,4063.0,False,False,False,False,[],False,False,386000.0,€,,,flat,,"Puerta Bonita, Madrid",Piso en calle de Luis Gómez,Destacado,Carabanchel,Puerta Bonita,,,,
108665314,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/dc/c9/1351537483.webp,SIM12253071,22,st,210000.0,duplex,sale,100.0,True,2,2,calle Serracines,Madrid,Camarma de Esteruelas,es,40.5495144,-3.3804721,False,https://www.idealista.com/inmueble/108665314/,"Dúplex en Venta en Camarma de Esteruelas, Madrid VOhome propiedades Simancas/Julián Camarillo/Salvador vende estupendo dúplex en primera planta con ascensor, en Camarma de Esteruelas. Se distribuye en:  Primera planta: pasillo recibidor, amplio salón con acceso a 2 terrazas, aseo, cocina completamente equipada e independiente con terraza lavadero. Segunda planta: dos dormitorios, baño completo.  El dúplex está completamente amueblado.  El inmueble destaca por su excelente ubicación en el centro de Camarma y por su ambiente de tranquilidad por estas ubicada en zonas verdes. A solo 30 minutos del centro de Madrid. Esta ubicado en plena zona comercial del pueblo.  Cuenta con todos los servicios: supermercados, comercios, cafeterías, ayuntamiento y zonas verdes y todas las comodidades al alcance de la mano. Excelente comunicación con el transporte público, la parada de autobús se encuentra a tan solo 50 metros de la vivienda. Oficina Julián Camarillo Calle Alcalá 443, Madrid. Teléfonos: 91 133 619/  No dudes en llamarnos para coordinar una visita a esta maravillosa vivienda. Estamos seguros de que te encantará. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera).",False,good,False,True,2100.0,False,False,False,False,[],False,False,210000.0,€,,,flat,duplex,Camarma de Esteruelas,Dúplex en calle Serracines,Destacado,,,,,,
108653887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/90/60/1351186641.webp,PR99559463,14,bj,624000.0,flat,sale,72.0,True,3,1,Barrio Ibiza,Madrid,Madrid,es,40.4185367,-3.6788108,False,https://www.idealista.com/inmueble/108653887/,"Presentamos este fantástico piso en el Barrio de Salamanca, a pasos del Retiro Se ofrece en venta este magnífico piso de 72 m², situado en la prestigiosa calle López de Rueda, en el codiciado barrio de Salamanca, a escasos metros del Parque del Retiro y de la estación de metro Ibiza. Una ubicación inmejorable, ideal para quienes buscan vivir en una de las zonas más emblemáticas y exclusivas de Madrid. Ubicado en la planta baja de un edificio representativo, con una elegante fachada clásica y portero físico, este inmueble ofrece un gran potencial de reforma para convertirlo en la vivienda de tus sueños o una excelente inversión. La vivienda se distribuye en tres habitaciones (una doble y dos individuales), baño completo, cocina independiente con acceso a un amplio patio de uso y disfrute exclusivo, y techos altos que aportan sensación de amplitud y luminosidad. Ideal para quienes desean personalizar su hogar en una ubicación privilegiada, rodeada de comercios, restaurantes, zonas verdes y todos los servicios. No dejes pasar esta oportunidad única de vivir junto al Retiro y en pleno corazón del barrio de Salamanca.",False,good,False,True,8667.0,False,False,False,False,[],False,False,624000.0,€,,,flat,,"Ibiza, Madrid",Piso,Destacado,Retiro,Ibiza,,,,
107906035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9a/40/b9/1327955890.webp,LCM36152,25,4,183000.0,flat,sale,26.0,False,1,1,calle de Arganzuela,Madrid,Madrid,es,40.4062044,-3.710195,False,https://www.idealista.com/inmueble/107906035/,"¡Oportunidad única en Barrio La Latina! Se pone a la venta este acogedor piso de 26 metros cuadrados situado en una cuarta planta, ideal tanto como primera vivienda como para inversión. El inmueble se encuentra en buen estado y ofrece una distribución muy bien aprovechada: cuenta con un salón funcional, una habitación independiente, cocina separada del resto de estancias y un baño completo con plato de ducha. Una de las principales ventajas de esta propiedad es su excelente ubicación, en una zona muy demandada y con todos los servicios a mano: transporte público, comercios, centros educativos y zonas de ocio, lo que garantiza comodidad y calidad de vida. La buena conexión con el resto de la ciudad convierte esta vivienda en una opción estratégica tanto para residir como para alquilar con alta rentabilidad. Gracias a su distribución práctica, este piso representa una excelente oportunidad para quienes buscan una primera vivienda asequible en una de las mejores zonas de la ciudad, así como para inversores que deseen obtener beneficios con un alquiler seguro. No dejes pasar esta ocasión de adquirir un inmueble con gran proyección y en una localización privilegiada.",False,good,False,False,7038.0,False,False,False,False,[],False,False,183000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Arganzuela,Destacado,Centro,Lavapiés-Embajadores,,,,
101387251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/e7/3c/1120980610.webp,2509d,1,2,2150000.0,flat,sale,191.0,True,4,3,calle de Castelló,Madrid,Madrid,es,40.4297239,-3.6814051,False,https://www.idealista.com/inmueble/101387251/,"Vivienda de lujo a estrenar en la calle Castelló. 2ª Planta. Exterior. Terracita. Muy luminosa. Amplia zona de recibo. Dormitorios en Suite + Aseo de Cortesía. Dormitorio principal exterior a la calle. Despacho. Zona de lavandería. Reforma de diseño con materiales de primeras marcas. Trastero. Buena Finca y Portal Señorial. Muy bien comunicada. Posibilidad de Plaza de Garaje. Ref-2509d. * 2ª Planta * Exterior * 190m2 * 3 Dormitorios en Suite + Despacho * Aseo de Cortesía * Cuarto de Lavandería * Reformado a estrenar * Cocina equipada con todos los electrodomésticos * 2 Terrazas ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid. Teléfono: ”.",False,good,False,True,11257.0,True,False,False,False,[],False,False,2150000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Castelló,Destacado,Barrio de Salamanca,Recoletos,,,,
