propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
108924799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/21/39/1359110288.webp,,33,1150000.0,penthouse,sale,112.0,2,2,CL ALMANSA,Madrid,Madrid,Moncloa,es,40.4495377,-3.7119855,False,https://www.idealista.com/inmueble/108924799/,"Exclusivo ático a reformar en Calle Almansa: 106 m² + 72 m² de terraza. Plaza de garaje incluida. Esta excepcional vivienda se sitúa en la séptima planta con 106 m² de vivienda y 72 m² de TERRAZA PRIVADA con vistas panorámicas a los edificios más emblemáticos de Madrid y la sierra que rodea la ciudad.  Lienzo en blanco: todos los tabiques son abatibles, permitiendo una redistribución a medida. Luz natural, privacidad y posibilidad de diseñar a tu gusto un ático premium. Plaza de garaje en el mismo edificio incluida en el precio, con acceso directo.  Ubicación estratégica en barrio residencial consolidado: a pocos minutos andando de Cuatro Caminos (nudo de transporte), y con acceso inmediato a Avenida Pablo Iglesias y Avenida Reina Victoria. Rodeado de comercios, colegios, centros de salud y hospitales.  Highlights: 106 m² interiores + 72 m² de terraza con espectaculares vistas panorámicas. Reforma libre: tabiques móviles para configuración flexible. Plaza de garaje privada incluida. Excelente conectividad: transporte, servicios y equipamientos a pie de casa. Ideal para quien quiere diseñar su propio espacio en una de las viviendas más exclusivas de Madrid. Te ayudamos con el proyecto de reforma del ático: desde la definición de la distribución hasta la coordinación con arquitectos y proveedores, gestión de permisos, elaboración de presupuestos, selección de materiales y supervisión de obra. Ofrecemos soluciones personalizadas según tus necesidades y que el resultado sea tal y como lo imaginas. ¡Contáctanos para más información!",True,renew,False,10268.0,False,False,False,False,[],False,False,1150000.0,€,flat,penthouse,"Ciudad Universitaria, Madrid",Ático en Cl Almansa,7,True,Ciudad Universitaria,True,,,,True,True,
107143702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/d2/9c/1358122654.webp,C-0A,21,787600.0,flat,sale,121.0,1,1,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/107143702/,"Magnífica vivienda de 121 m² construidos, ideal para disfrutar de un estilo de vida confortable y moderno.  Esta espectacular propiedad cuenta con un amplio dormitorio que incluye su propio baño completo y un vestidor, ofreciendo privacidad y comodidad. Además, el dormitorio tiene acceso directo a un encantador jardín, perfecto para disfrutar de momentos al aire libre. La vivienda también destaca por su luminoso salón con un gran ventanal que da al jardín privado de 68 m2 y una estupenda cocina, complementados con un despacho que brinda un espacio ideal para trabajar o estudiar. El porche de 25 m² es perfecto para relajarse o compartir gratos momentos disfrutando de tu jardín. La climatización se realiza a través de un sistema de suelo radiante y refrescante, utilizando aerotermia individual. Esto no solo garantiza un gran confort en todas las estaciones, sino que también contribuye a un bajo consumo energético, haciendo de esta vivienda una opción sostenible. La urbanización cuenta con pista de pádel, sala comunitaria y piscina salina. Esta vivienda pertenece a la urbanización Monteturia que se entregará en Noviembre 2025. En el precio esta incluido, una plaza de garaje y un trastero, así como el IVA. La vivienda viene totalmente equipada con cocina, luminarias led, y armarios vestidos.",False,newdevelopment,True,6509.0,True,False,False,False,[],False,False,787600.0,€,flat,,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",bj,True,Prado de Somosaguas,True,798600.0,11000.0,1.0,True,True,False
108794569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/40/c3/1355974626.webp,b83905d0-cdd7-4e72-9fb5-00a7f15ab6fe,52,665000.0,penthouse,sale,67.0,2,2,calle de la Sombrerería,Madrid,Madrid,Centro,es,40.4073897,-3.7002202,False,https://www.idealista.com/inmueble/108794569/,"Descubre este espectacular ático en el vibrante barrio de Lavapiés, en pleno corazón de Madrid. Con una superficie de 67 m² y recientemente reformado, esta vivienda combina estilo, funcionalidad y una ubicación inmejorable. El piso cuenta con dos dormitorios y dos baños completos, ideales tanto para vivir en familia como para compartir. La cocina, completamente equipada, está lista para disfrutar al máximo de tu pasión por la cocina. El salón se abre a una encantadora terraza privada, perfecta para desayunar al sol, organizar cenas al aire libre o simplemente relajarte con vistas despejadas y un ambiente tranquilo. Entre sus comodidades se incluyen aire acondicionado con bomba de calor y frío, calefacción central, balcón, y un trastero que aporta espacio extra de almacenamiento. El edificio dispone de ascensor, servicio de portería y acceso cómodo a todas las plantas, lo que aporta practicidad y seguridad en tu día a día. Ubicado en una de las zonas más auténticas y culturales de Madrid, rodeado de teatros, restaurantes, comercios y excelentes conexiones de transporte, este ático es una oportunidad única para vivir con calidad, comodidad y estilo en el centro de la ciudad. ¡No dejes pasar esta oportunidad! Contáctanos y agenda tu visita hoy mismo.",True,good,False,9925.0,True,True,False,False,[],False,False,665000.0,€,flat,penthouse,"Lavapiés-Embajadores, Madrid",Ático en calle de la Sombrerería,1,True,Lavapiés-Embajadores,True,,,,,,
108746263,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/14/fa/1353936586.webp,4bcbe185-f502-4cc8-9769-2a7a8d6bf101,32,175000.0,flat,sale,60.0,1,1,paseo de los Pintores,Madrid,Daganzo de Arriba,,es,40.5451762,-3.458563,False,https://www.idealista.com/inmueble/108746263/,"Las fotografías se publicarán próximamente. ¿Buscas comodidad, luz y ubicación en un solo lugar? Este encantador piso de 55 m² te ofrece todo eso y más, en el corazón de Daganzo de Arriba, en plena plaza del pueblo, con todos los servicios al alcance de la mano y a solo 30 minutos de Madrid. La vivienda cuenta con: Un dormitorio, ideal para una pareja o una persona sola que valore el confort y la tranquilidad. Salón-comedor con acceso directo a una agradable terraza orientada al oeste, perfecta para disfrutar del sol de la tarde y las vistas despejadas. Cocina independiente, funcional y equipada.  Baño completo con buena ventilación. Además, incluye plaza de garaje en el mismo edificio, algo muy valioso en esta ubicación tan céntrica. Daganzo de Arriba es un pueblo lleno de encanto, rodeado de naturaleza y con una vida local activa. Vivir aquí significa disfrutar de la tranquilidad sin renunciar a los servicios: comercios, bares, supermercados, farmacia, centro médico y transporte. Y todo, literalmente, a la puerta de casa.  Este piso es una opción ideal tanto para vivir cómodamente, como para invertir en una zona cada vez más demandada por su cercanía a Madrid y su excelente calidad de vida. ¿Te imaginas viendo el atardecer desde tu terraza en plena plaza del pueblo? Llámanos y ven a verlo. ¡Te encantará!",True,good,False,2917.0,True,True,False,False,[],False,False,175000.0,€,flat,,Daganzo de Arriba,Piso en paseo de los Pintores,1,True,,True,,,,True,True,
107806323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/e8/ef/1324317018.webp,W-02Z1CT,34,1170000.0,penthouse,sale,115.0,3,2,calle del Alcalde Sainz de Baranda,Madrid,Madrid,Retiro,es,40.4159673,-3.6704003,False,https://www.idealista.com/inmueble/107806323/,"Ático con ampliable terraza al sur en Retiro Magnífico y espacioso ático de más de 115 m² habitables, con terraza ampliable, 3 dormitorios y 2 baños. Muchas opciones de decoración y redistribución para tener un coqueto ático moderno, abierto y con bastante luz natural durante todo el día. Cuenta con un diseño funcional y un pasillo distribuidor que separa la zona de noche con la zona social sin perder ni amplitud ni elegancia. Su bonita terraza cuenta con un acceso acristalado que procura bastante luminosidad a su doble salón-comedor con techos de 3 metros creando así un ambiente cálido y acogedor.  El dormitorio principal cuenta con bonitos armarios empotrados y un exclusivo baño en suite de obra. El segundo tiene también armarios empotrados y un espacio escritorio.  Hay espacio para sacar una tercera habitación grande ya que dispone de más de 60m2 orientados al sur entre la terraza, el salón, el comedor y la cocina. La terraza con vistas despejadas al sur de Madrid puede ser ampliada fácilmente. La cocina reformada y de marca, optimizada con armarios empotrados, fusiona estilo y practicidad y tiene suficiente espacio para independizarla del salón.  El edificio cuenta con ascensor y servicio de portería, un portal renovado garantizando comodidad y seguridad. En definitiva, una verdadera oportunidad única en la zona disponible por este precio. Pregúntanos más, no cobramos honorarios al comprador. El barrio de Ibiza en el distrito de Retiro es un barrio residencial, con todas las comodidades de tenerlo todo a un paso, y sobre todo agradable para vivir, con una situación privilegiada muy cerca de la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá y el Museo del Prado. El barrio alterna edificios residenciales con agradables zonas verdes. Cuenta también con una amplia dotación de comercios, restaurantes, cafeterías, lo que convierte a la zona en una de las más animadas de la capital, supermercados, colegios, instalaciones deportivas y centros de salud, así como el Hospital Universitario Gregorio Marañón. Las comunicaciones y medios de transporte son excelentes, tanto por líneas de Metro como autobuses. Es una de las zonas de Madrid mejor comunicadas al disponer de varias estaciones de metro como las de Ibiza, Retiro y Sainz de Baranda y así misma salida directa a la M-30.",True,good,False,10174.0,True,False,True,False,[],False,False,1170000.0,€,flat,penthouse,"Ibiza, Madrid",Ático en calle del Alcalde Sainz de Baranda,8,True,Ibiza,True,,,,,,
108848541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/0c/5a/1356892687.webp,3c3737ce-3f07-49bb-8d29-7669e679590f,22,420000.0,flat,sale,45.0,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4246621,-3.6742231,False,https://www.idealista.com/inmueble/108848541/,"Descubre este encantador piso reformado en el corazón de Goya, Salamanca, Madrid. Con 45 m² bien aprovechados, esta propiedad ofrece un espacio acogedor y moderno.  Cuenta con dos dormitorios luminosos, un baño, cocina moderna totalmente equipada, el piso se vende amueblado con un gusto exquisito, ideal para parejas o pequeñas familias que buscan comodidad en una ubicación privilegiada.  La reciente reforma aporta un toque contemporáneo, asegurando que cada rincón esté listo para disfrutar.  Situado en una zona vibrante, con acceso a tiendas, restaurantes y transporte público, este piso es una oportunidad única para vivir en uno de los barrios más deseados de Madrid.  No dejes pasar esta oportunidad de tener un hogar en un entorno urbano y lleno de vida. ¡Ven a verlo y enamórate de tu nuevo espacio en Goya!",False,good,False,9333.0,False,False,False,False,[],False,False,420000.0,€,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,bj,False,Goya,False,430000.0,10000.0,2.0,,,
108284444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/88/d3/1339513047.webp,475-C,91,2800000.0,chalet,sale,855.0,6,8,calle del Naranjo de Bulnes,Madrid,Ciudalcampo,,es,40.6278988,-3.5946639,False,https://www.idealista.com/inmueble/108284444/,"ABETO COCHES &CASAS - Vivienda completamente reformada a capricho y con inmejorable ubicación. Muy cercana al control de seguridad a la entrada de la urbanización y con vistas al campo de golf de Ciudalcampo. Muy luminosa gracias a su orientación sur que aporta mucha luz natural a toda la casa. Con amplios espacios en concepto abierto, climatización por suelo radiante y refrescante por aerotermia con placas solares Con magnífica parcela de 3622m2 completamente llana y ajardinada. Con zona de fire pit, cenador exterior, piscina privada de orientación sur, y zona de barbacoa. En planta principal de concepto abierto, dispone de un amplio salón comedor dividido en varios ambientes con salida directa al porche, gran cocina abierta con barra central y zona office, cuarto de lavandería, despacho, sala de estar con salida directa a la zona barbacoa, aseo de cortesía, habitación de servicio con su baño en suite, y dormitorio principal de gran tamaño con su vestidor privado y baño en suite, desde el dormitorio principal tenemos salida directa al jardín. En planta superior cuenta con cuatro amplios dormitorios todos ellos con su vestidor privado baño en suite y salida a una terraza privada, en esta misma planta tenemos un aseo de cortesía, y sala de estar con acceso directo a una amplia terraza con preciosas vistas al jardín. Con zona de aparcamiento privado exterior y zona de aparcamiento cerrado. ABETO COCHES & CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO -  ref: 475-C.",True,good,False,3275.0,True,False,False,False,[],False,False,2800000.0,€,chalet,independantHouse,Ciudalcampo,Casa independiente en calle del Naranjo de Bulnes,,,,,,,,True,True,
108656491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/c2/b8/1353047874.webp,95c817a9-8ad3-4bee-9afc-b7fb1e2b8256,113,2800000.0,chalet,sale,951.0,7,10,avenida Gutiérrez Mellado,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,40.3515795,-3.8958281,False,https://www.idealista.com/inmueble/108656491/,"En una de las zonas más codiciadas de Villaviciosa de Odón, se alza este imponente chalet independiente, una vivienda que aúna elegancia, confort y una calidad de construcción excepcional. Más de 900 metros cuadrados distribuidos en tres plantas que ofrecen amplitud, funcionalidad y un estilo atemporal que nunca pasa de moda. Desde el primer momento, esta casa transmite la sensación de hogar. Cada rincón ha sido pensado para el disfrute diario: siete dormitorios amplios y luminosos, diez baños diseñados con mimo y materiales nobles, y espacios comunes que invitan tanto al encuentro como al descanso. El salón principal, con vistas al jardín, se convierte en el corazón de la casa, mientras que la cocina, moderna y equipada con todo lo necesario, es perfecta para la vida familiar. El confort es protagonista gracias a un sistema de climatización por aerotermia con suelo radiante y refrescante independiente por estancia, lo que garantiza una temperatura ideal durante todo el año. Y para los momentos de relax, la piscina climatizada y el jardín privado, amplio y muy cuidado, ofrecen un oasis de tranquilidad y disfrute en cualquier estación. La parcela, de más de 1.300 m², proporciona privacidad sin renunciar a la cercanía con todo lo necesario. A solo unos minutos se encuentra la Universidad Europea, lo que convierte esta zona en un entorno dinámico y bien conectado, ideal para familias que buscan combinar la paz de una zona residencial con servicios de calidad y buena comunicación con Madrid. Esta casa no es solo un lugar para vivir, es una invitación a disfrutar de una vida cómoda, tranquila y rodeada de detalles que marcan la diferencia. Solo hace falta visitarla para sentir que es el sitio perfecto para empezar una nueva etapa.",True,good,False,2944.0,True,True,False,False,[],False,False,2800000.0,€,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en avenida Gutiérrez Mellado,,,,,,,,True,True,
108013318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/80/57/1331269252.webp,,54,1075000.0,chalet,sale,366.0,5,4,avenida de la Armada Española,Madrid,Boadilla del Monte,Cortijo Sur,es,40.4275303,-3.9204422,False,https://www.idealista.com/inmueble/108013318/,"AGENCIA INMOBILIARIA HOGARES BOADILLA DEL MONTE pone a su disposición magnífico chalet adosado con piscina en una de las urbanizaciones más exclusivas de Boadilla del Monte. Una vivienda espectacular, pensada para disfrutar en familia, con espacios amplios, mucha luz natural y todas las comodidades que puedas imaginar. La planta principal te recibe con un elegante hall que da paso a una habitación en planta, amplia y luminosa, ideal como dormitorio de invitados, despacho o zona de juegos, con acceso directo al jardín delantero. En esta misma planta encontramos un baño completo con plato de ducha, una cocina espaciosa con zona de office y gran capacidad de almacenaje, con doble acceso desde el hall y desde el salón, lo que la hace especialmente cómoda tanto para el día a día como para recibir visitas. El salón comedor es simplemente impresionante: amplio, luminoso y con una gran pared de ventanales que conectan con el jardín trasero, donde podrás disfrutar de una piscina privada rodeada de zonas verdes. En la planta superior se encuentran tres habitaciones secundarias, todas con armarios empotrados de pared completa, vestidos y muy espaciosos. Una de ellas cuenta con baño en suite y acceso a una terraza. La habitación principal es un verdadero refugio: dispone de baño completo en suite, zona de vestidor y otra terraza privada que aporta aún más luz y tranquilidad. En el sótano, la vivienda ofrece una gran sala polivalente, actualmente utilizada como zona de cine y estar, perfecta para momentos de ocio o como espacio de trabajo. También en esta planta se ubica la zona de lavandería con almacenaje y un práctico patio inglés que aporta luz natural al espacio. Desde aquí se accede directamente al garaje, con capacidad para tres coches y preinstalación para punto de carga eléctrica. El confort está garantizado gracias al suelo radiante en todas las plantas, un avanzado sistema de domótica y un sistema de geotermia que proporciona alta eficiencia energética. Todo ello en una ubicación privilegiada, muy cerca del centro de Boadilla, de los colegios St. Michael’s y Mirabal Infantil, así como del club deportivo Parque Boadilla. La urbanización, compuesta por más de 300 viviendas, ofrece un entorno tranquilo y familiar, con seguridad 24h, cámaras de vigilancia y acceso controlado. Su doble orientación permite una gran entrada de luz durante todo el día. Además, cuenta con un completo centro social que incluye restaurante, gimnasio, peluquería, zona de estudio, baños, pista de running y amplias zonas comunes, además de plazas de estacionamiento para invitados. Una vivienda exclusiva, lista para entrar a vivir, en una de las zonas más deseadas de Boadilla del Monte.",False,good,False,2937.0,True,False,False,False,[],False,False,1075000.0,€,chalet,terracedHouse,"Cortijo Sur, Boadilla del Monte",Chalet adosado en avenida de la Armada Española,,,,,,,,True,True,
108901174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/6f/66/1358381885.webp,2787,3,2650000.0,penthouse,sale,265.0,3,4,calle de García de Paredes,Madrid,Madrid,Chamberí,es,40.436684,-3.6992631,False,https://www.idealista.com/inmueble/108901174/,"Descubre este espectacular ático a reformar ubicado en una de las zonas más elegantes y codiciadas de Madrid: el barrio de Almagro. Se trata de una pieza única, ideal para quienes buscan una propiedad con carácter, luz, espacios exteriores y una base arquitectónica inmejorable para una reforma de lujo. � Características principales: Ático en finca señorial: edificio representativo, con fachada clásica y portal de gran presencia, perfectamente conservado. Techos altísimos que aportan una sensación de amplitud, elegancia y estilo inigualables. Varias terrazas privadas que rodean parte de la vivienda, con múltiples orientaciones: ideales para crear zonas de estar, jardines urbanos o espacios chill-out. Muy luminoso: gracias a su altura, múltiples ventanas y orientación privilegiada, la luz natural inunda todas las estancias durante todo el día. Distribución versátil y grandes posibilidades de reforma: planta con múltiples opciones para rediseñar una vivienda a medida, con espacios abiertos, cocina integrada o zonas independientes. Superficie generosa, ideal para diseñar una vivienda de alto nivel con varias habitaciones en suite, despacho, salón con salida directa a terraza, etc. Finca tranquila y bien mantenida, con pocos vecinos y ambiente residencial. � Ubicación excepcional – Barrio de Almagro Situado en una de las zonas más emblemáticas de la capital, Almagro es sinónimo de distinción, arquitectura histórica y exclusividad. Rodeado de embajadas, galerías de arte, boutiques de diseño, colegios internacionales y restaurantes de alta gama, ofrece una calidad de vida inmejorable, con excelente conexión al resto de la ciudad.",False,renew,False,10000.0,False,False,False,False,[],False,False,2650000.0,€,flat,penthouse,"Almagro, Madrid",Ático en calle de García de Paredes,6,True,Almagro,False,,,,,,
108798206,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/1b/23/1355445775.webp,W-030RKJ,22,670000.0,flat,sale,57.0,2,1,calle del General Díaz Porlier,Madrid,Madrid,Barrio de Salamanca,es,40.4280447,-3.6748592,False,https://www.idealista.com/inmueble/108798206/,"Piso en el Barrio de Lista con garaje. Engel & Völkers presenta este piso en el corazón del barrio de Lista.  Es una primera planta alta exterior a tan solo unos pasos de la prestigiosa Plaza del Marqués de Salamanca.  Consta de una habitación con balcón, amplio salón, baño y cocina independiente. Anteriormente a la última reforma que se le hizo la propiedad disponía de 2 habitaciones y por ello la versatilidad que ofrece a la hora de realizar una reforma. La plaza de garaje se ubica en la misma finca en la que destaca el elevador de montacoches que da acceso a la plaza. La finca dispone también de ascensor. Esta vivienda está ubicada en el barrio de Lista, por lo que forma parte del distrito de Salamanca. Es una zona residencial cosmopolita de alto standing, muy próxima a la famosa Milla de Oro de Madrid. Tiene un amplio abanico de servicios de gran calidad: boutiques de lujo (calle de Serrano, calle de José Ortega y Gasset), decoración, antigüedades, centros fitness-wellness, exclusivos salones de belleza, excelentes restaurantes de cocina española e internacional, mercados y supermercados. El barrio dispone de múltiples y reconocidos servicios de salud y educativos, tanto públicos como privados.  La zona despliega una amplia oferta de ocio; sirvan como ejemplos el Museo Arqueológico Nacional, la Biblioteca Nacional, el Museo Lázaro Galdiano, el Nuevo Teatro Alcalá, el WiZink Center, galerías de arte… El distrito dispone además de espléndidos espacios verdes (parque de El Retiro, parque Quinta de la Fuente del Berro…). Lista cuenta con cinco estaciones de cinco líneas de metro, y con paradas de autobús de veintiséis líneas urbanas y cinco periurbanas, garantizando una conectividad inmejorable con toda la ciudad de Madrid y su área metropolitana, aeropuerto internacional de Barajas incluido. Es una zona fácilmente accesible en coche por la autopista M-30.",True,renew,False,11754.0,True,False,True,False,[],False,False,670000.0,€,flat,,"Lista, Madrid",Piso en calle del General Díaz Porlier,1,True,Lista,True,,,,True,True,
