propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
95718463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/19/c0/995813378.webp,51,,1695000.0,chalet,sale,420.0,,4,4,avenida de las encinas,Madrid,Ciudalcampo,,es,40.6226112,-3.5930911,False,https://www.idealista.com/inmueble/95718463/,"Moraleja Consulting Inmobiliario les ofrece chalet independiente de 420m² construidos sobre parcela plana de 2875m² Reformado en el 2017. localizado próximo a la entrada de la urbanización.  Impecable estado de conservación de la fachada y del interior del inmueble, en la que destacamos la amplitud de todas sus estancias, una cómoda distribución muy acogedora y funcional. Parcela plana y piscina privada. PLANTA BAJA Hall de entrada. Dormitorio de invitados con baño en suite. amplio salón comedor de 45m² con salida directa al porche c on barbacoa y al jardín, zona de piscina. Cocina moderna con isla central con puerta de acceso al inmueble. Sala de cine o cuarto de estar. Aseo de cortesía. PLANTA PRIMERA  Dormitorio principal con baño en suite y vestidor. Tres dormitorios adicionales, uno de ellos con baño en suite y los otros dos dormitorios comparten baño. EXTERIORES Piscina, Gran porche cubierto con salida desde el salón comedor. Garaje Americano para 4 coches y exterior para 8 vehículos. Jardín muy cuidado y consolidado con un precioso trabajo de paisajismo.",True,good,False,,4036.0,True,False,True,False,[],False,False,1695000.0,€,True,True,chalet,Ciudalcampo,Casa independiente en avenida de las encinas,Destacado,,,independantHouse,,,
108052422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/4f/3e/1333187228.webp,60,,595000.0,chalet,sale,278.0,,4,3,calle de la Bellota,Madrid,Alpedrete,,es,40.6446881,-4.0216296,False,https://www.idealista.com/inmueble/108052422/,"Encantadora propiedad en la tranquila zona esta casa ofrece lo mejor de ambos mundos: la serenidad de un entorno natural y la comodidad de estar bien conectada. A tan solo 5 minutos de la estación de Renfe, de la entrada a la A6 y con acceso a diversas líneas de autobuses interurbanos, disfrutarás de la tranquilidad del campo sin renunciar a la cercanía de servicios esenciales. Además, se encuentra a pocos minutos de colegios y zonas comerciales. Esta vivienda ha sido construida con esmero, cuidando cada detalle en su distribución. Se desarrolla en dos plantas, y una amplia parcela lo que la convierte en un hogar cómodo y funcional. En la planta principal, se encuentra un dormitorio con baño en suite, ideal para visitas o familiares, ofreciendo privacidad y comodidad. La cocina, amplia y luminosa, que cuenta con acceso directo al jardín que además de ser muy discreto, es ideal para disfrutar de la naturaleza y relajarte.  El salón-comedor, separado por una preciosa chimenea de piedra le da un toque acogedor y cálido. Desde aquí, se accede a un porche íntimo y a su vez al jardin, así como a una espectacular piscina cubierta que podrás disfrutar tanto en verano como en invierno. Perfecto para disfrutar de momentos en familia ya que la parcela tiene muchas posibilidades. En la primera planta, se encuentra un espacioso ambiente que actualmente se utiliza como despacho, pero con la posibilidad de cerrarlo y convertirlo en un quinto dormitorio. El dormitorio principal tiene un baño en suite y armarios empotrados, mientras que los otros dos dormitorios son igualmente amplios, con armarios empotrados de grandes capacidades y comparten un baño independiente. Cuenta con un amplio garaje en planta y espacio adicional para estacionar vehículos en la parte delantera de la vivienda.  La calefacción es de gasoil. Esta casa es la opción ideal para quienes buscan una vivienda con un diseño funcional, amplios espacios y una ubicación envidiable. Una propiedad pensada para el disfrute de toda la familia, en un entorno tranquilo y bien comunicado.",True,good,False,,2140.0,True,False,True,False,[],False,False,595000.0,€,True,True,chalet,Alpedrete,Casa independiente en calle de la Bellota,Destacado,MJ3D3T7B,,independantHouse,,,
107327106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/0c/d0/1313219246.webp,47,1,425000.0,flat,sale,201.0,True,5,2,calle Floridablanca,Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,40.5886238,-4.1558299,False,https://www.idealista.com/inmueble/107327106/,"Único y exclusivo piso en el centro de San Lorenzo, en la Calle Floridablanca, la cual es una de las arterias más emblemáticas de San Lorenzo de El Escorial, situada en pleno centro histórico de la localidad. Esta vía destaca por su riqueza arquitectónica y su relevancia en la historia del municipio. A lo largo de la calle, se encuentran edificaciones de gran valor histórico, como la Casa de los Doctores y la Tercera Casa de Oficios. Además, en sus proximidades se ubican el Real Coliseo Carlos III y la Casa de Jacometrezo, entre otros edificios significativos.  La Calle Floridablanca es un punto de referencia para residentes y visitantes, ofreciendo una combinación de patrimonio histórico y servicios locales que la convierten en un lugar destacado dentro de San Lorenzo de El Escorial. Este exclusivo y único piso señorial en el corazón de San Lorenzo de El Escorial, con vistas al Monasterio, está ubicado en un edificio histórico de 1900, cuenta con 201 m² y ofrece una combinación única de elegancia, historia y vistas privilegiadas al Monasterio de El Escorial. Con techos altos, suelos hidráulicos y carpintería de madera original, esta propiedad conserva el carácter de la época, brindando una base excepcional para una reforma con infinidad de posibilidades. Distribución y características: � 4 dormitorios con opción de un quinto. � 2 baños completos. �️ Amplios salones y estancias luminosas, con techos altos que potencian la sensación de espacio. � Gran trastero en la bajo cubierta, ideal para almacenaje adicional. Detalles que marcan la diferencia: ✨ Estructura versátil, con múltiples posibilidades de reforma para adaptarse a cualquier estilo de vida. � Suelos hidráulicos originales, con diseños únicos que realzan su carácter histórico. � Carpintería interior y exterior de madera con posibilidad de restaurar. � Sin garaje, pero con opciones de aparcamiento en la zona. � Edificio sin ascensor, en un enclave de gran valor patrimonial. � Ubicación inmejorable, en pleno centro de San Lorenzo de El Escorial, con todos los servicios, comercios y transporte a pocos pasos. Si buscas un hogar con historia, encanto y la oportunidad de diseñarlo a tu gusto, este piso es la elección perfecta. ¡Contáctanos y agenda tu visita!",True,renew,False,False,2114.0,True,False,True,False,[],False,False,425000.0,€,,,flat,"Abantos - Carmelitas, San Lorenzo de El Escorial",Piso en calle Floridablanca,Destacado,MJ112151,,,,,
108836897,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/ab/0b/1356571751.webp,68,6,229000.0,flat,sale,105.0,True,3,2,calle Riojanos s/n,Madrid,Madrid,Puente de Vallecas,es,40.3877489,-3.6423796,True,https://www.idealista.com/inmueble/108836897/,"Hminmobiliaria tiene Tú PIsO! en c/Riojanos! 6º planta con ASCENSOR! a 150 m de la Avenida de la Albufera y a 5 min Estación de Metro de ""Miguel Hernández! ¡TÚ PROPIEDAD por MENOS de un ALQUILER! COMPRA tú PISO y OLVIDATE del ALQUILER! VER VIDEO! 100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! SIN AVALES! Buena opción como PRIMERA VIVIENDA o como INVERSIÓN! Solo con tus INGRESOS y los gastos de escrituras! NADA más! 8382 - 3 dormitorios (uno en suite), salón-comedor, cocina amueblada, terraza cerrada, baño.  La ubicación es magnífica con todos los servicios de comercios, colegios, institutos, farmacia, a muy poca distancia  Muy bien comunicado con transporte público a 5 min de la estación de Metro de ""Miguel Hernandez"" (linea 1)  ¡ NO te COBRAMOS COMISIÓN, NI por la VENTA de la VIVIENDA NI por la TRAMITACIÓN del PRÉSTAMO! Solo tienes que disponer de los gastos de escritura y el resto te lo financia el banco hasta el 100% del valor de la compra. Cada cliente es ÚNICO, cada Compra es ÚNICA, cada Vivienda es ÚNICA. ¡En proceso de PUJA! 100%! FINANCIACIóN! SIN ENTRADA! Sin COMISIONES, NI por la VENTA, NI por la TRAMITACIÓN de la venta NI del préstamo! Solo con TUS INGRESOS y los gastos de escrituras! NADA más! HMInmobiliaria convirtiendo desde 1.989 los SueÑoS en HoGaReS!",True,good,False,True,2181.0,True,False,True,False,[],False,False,229000.0,€,,,flat,"Palomeras sureste, Madrid",Piso en calle Riojanos s/n,Destacado,8382,Palomeras sureste,,,,
108907981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/64/46/1358581134.webp,30,1,750000.0,flat,sale,100.0,True,2,2,calle de Enrique Larreta,Madrid,Madrid,Chamartín,es,40.4666275,-3.6859547,False,https://www.idealista.com/inmueble/108907981/,"Grupo EXTRA vende en exclusiva piso totalmente reformado a estrenar de 100m2 sobre calle Enrique Larreta, con excelente ubicación a metros de Plaza Castilla y la Estación de Chamartín. Totalmente externo, lo que brinda una luz y ventilación espectacular, cuenta con salón comedor amplio, y cocina integrada, complemente equipada, baño con ducha, y dos dormitorios, secundario con armario empotrado, y principal con baño en suite y vestidor. Reformado a estrenar, con precioso diseño, hermosas terminaciones y grandes calidades. Ubicación Privilegiada, muy bien contactada por buses y metro, cuenta con una oferta comercial variada, desde alimentaciones, restaurantes, farmacias, a centros estéticos o de salud.",False,good,False,True,7500.0,True,False,True,False,[],False,False,750000.0,€,,,flat,"Castilla, Madrid",Piso en calle de Enrique Larreta,Destacado,RM-2168,Castilla,,,,
107696403,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/b9/ca/1320083141.webp,24,2,310000.0,penthouse,sale,82.0,True,3,1,calle Luna,Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,40.446738,-4.0039015,False,https://www.idealista.com/inmueble/107696403/,"Agencia inmobiliaria en Villanueva de la Cañada HOGARES VILLANUEVA DE LA CAÑADA VENDE EN EXCLUSIVA FABULOSO PISO EN EL CENTRO DEL MUNICIPIO. ¡Oportunidad única! Se vende encantador piso reformado de 3 habitaciones, ideal para inversores. Se vende espectacular piso de 3 habitaciones, en perfecto estado y con acabados de alta calidad. La vivienda destaca por su suelo radiante, proporcionando una temperatura confortable en todas las estancias. Todas las habitaciones cuentan con armarios empotrados de gran capacidad. Las paredes lisas aportan un acabado moderno y elegante, mientras que la terraza acristalada ofrece un espacio extra ideal para disfrutar durante todo el año. Las ventanas oscilobatientes garantizan un excelente aislamiento térmico y acústico, permitiendo una ventilación óptima. Ubicado en una zona tranquila y bien comunicada, este piso es la opción perfecta para quienes buscan confort, calidad y funcionalidad. ¡No pierdas la oportunidad de visitarlo! 100% FINANCIACIÓN.",True,good,False,False,3780.0,True,False,True,False,[],False,False,310000.0,€,,,flat,"Villanueva de la Cañada, Villanueva de la Cañada",Ático en calle Luna,Destacado,Luna,,penthouse,,,
107699730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/6c/7a/1326633069.webp,28,6,1295000.0,flat,sale,126.0,False,3,2,calle de Sagasta,Madrid,Madrid,Chamberí,es,40.4292109,-3.7007009,False,https://www.idealista.com/inmueble/107699730/,"Presentamos esta vivienda reformada en el corazón de Chamberí, que destaca por su luminosidad.   Se trata de una sexta planta ubicada en un edificio señorial de principios de siglo XX, con un portal un edificio representativo y en un muy buen estado de conservación. La vivienda fue objeto de una reforma íntegral con buenas calidades hace seis años y ha sido recientemente actualizado. El el precio está inlcuido el mobiliario y menaje de hogar. Sus 126 m² se distribuyen de la siguiente forma:   acceso por un pequeño hall de entrada que da acceso a un amplio y luminoso salón comedor, dividido en dos amplios espacios regados por mucha luz natural ya que da a un enorme patio de manzana. La cocina es independiente pero conectada al salón mediante cristaleras; está completamente amueblada y equipada con electrodomésticos de alta gama. La zona de noche está compuesta por tres dormitorios dobles y dos baños, el principal en suite. Todas las habitaciones tiene armarios empotrados. La vivienda tiene aire acondicionado por conductos y calefacción.  La finca cuenta con portero y tiene un trastero de grandes dimensiones.",True,good,False,True,10278.0,True,False,True,False,[],False,False,1295000.0,€,,,flat,"Trafalgar, Madrid",Piso en calle de Sagasta,Destacado,4826,Trafalgar,,,,
107248950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/57/fe/1307366325.webp,27,4,1400000.0,flat,sale,129.0,True,3,4,travesía del Conde Duque,Madrid,Madrid,Centro,es,40.4247319,-3.7120085,False,https://www.idealista.com/inmueble/107248950/,"Domus Aurea Capital presenta esta vivienda reformada y amueblada a estrenar en la Travesía de Conde Duque. Esta situada en una cuarta planta exterior de un edificio clásico de 1900, se encuentra totalmente reformado y amueblado, listo para entrar a vivir. Sus 129m² se distribuyen en un hall con armario gabanero, aseo de cortesía, salón-comedor con tres balcones a la calle principal y aportando mucha luz natural, cocina incorporada totalmente equipada con electrodomésticos, tres dormitorios con baño en suite, el principal con zona de vestidor independiente y balcón a la calle. La vivienda se entrega totalmente amueblada con muebles de diseño, acabados en madera, iluminación mediante luces LED, calefacción individual por gas natural, sistema de climatización con aire frío y caliente por conductos. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",True,good,False,True,10853.0,True,False,True,False,[],False,False,1400000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en travesía del Conde Duque,Destacado,4841,Malasaña-Universidad,,,,
108027192,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/41/14/1332145005.webp,34,2,1100000.0,flat,sale,174.0,False,4,2,calle de Guzmán el Bueno,Madrid,Madrid,Chamberí,es,40.4381559,-3.7144221,False,https://www.idealista.com/inmueble/108027192/,"CALLE JOAQUÍN MARÍA LÓPEZ. Piso de 174 metros escriturados. Es una segunda planta interior a gran patio de manzana, con mucha luz y tranquilidad.    Tiene cuatro dormitorios, tres de ellos con armarios empotrados y uno de servicio. Dos baños completos.    Buen edificio con portal señorial con acceso de movilidad reducida y portero físico.    El recibidor de entrada es muy amplio y da a un magnífico salón con grandes ventanales.    La cocina está amueblada y equipada con electrodomésticos de alta gama con acceso a una terraza con tendedero.    Tiene aire acondicionado en todas las estancias.    Calefacción central con contador individual.    Cuenta con trastero independiente.    Situado en una de las zonas más demandadas de la capital con muy buena comunicación por metro (Islas Filipinas) y autobús, Cómodo acceso a todos los servicios necesarios: colegios, bibliotecas, farmacias, cerca de todas las universidades, parques, jardines, restaurantes y zonas de ocio, próximo a la estación de metro, Isla Filipina.    Gastos de comunidad: 125€ más calefacción. IBI: 1.100€    SI QUIERE VER MÁS INMUEBLES EN ESTA ZONA VISÍTENOS EN inmuga. com    En Inmuga Homes, resolvemos cualquier duda o consulta fiscal y jurídica que pudiera surgir. Buscamos FINANCIACIÓN. Tramitamos la inscripción de compraventas, herencias, cancelaciones de hipoteca, levantamiento de embargos, C. E. E…. y cualquier trámite relacionado con la transacción de su inmueble. Contáctenos para ampliar información.",True,good,False,True,6322.0,True,False,True,False,[],False,False,1100000.0,€,,,flat,"Gaztambide, Madrid",Piso en calle de Guzmán el Bueno,Destacado,2025010,Gaztambide,,,,
108826452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/54/ce/1356260784.webp,15,3,225000.0,flat,sale,67.0,True,3,1,calle del Concilio,Madrid,Alcobendas,Alcobendas Centro,es,40.5437687,-3.6370948,False,https://www.idealista.com/inmueble/108826452/,"PRIMER NIVEL VENDE piso de 3 dormitorios en una buena zona de Alcobendas, próximo a la estación de Metro ""Marqués de la Valdavia"" y Renfe Avenida de España, también a líneas regulares de autobuses y a todo tipo de servicios y comercios. Consta de: salón independiente con acceso a una terraza, 3 dormitorios espaciosos, cocina y amplio baño con ventana. Está equipado con calefacción individual de gas natural, puertas de roble y parqué. Tiene aire acondicionado en el salón y el dormitorio principal. El estado de conservación es muy bueno, para entrada inmediata La vivienda es exterior, cuenta con luz natural y ventilación cruzada. Gastos de comunidad 45€  Si necesitas financiación, contacta con nosotros y nuestro equipo financiero te asesorará sin compromiso. ¡Más de 20 años nos avalan consiguiendo las mejores condiciones hipotecarias del mercado!",True,good,False,False,3358.0,True,False,True,False,[],False,False,225000.0,€,,,flat,"Alcobendas Centro, Alcobendas",Piso en calle del Concilio,Destacado,25-044,,,,,
108731881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/78/b4/1353492614.webp,63,,450000.0,chalet,sale,180.0,,5,3,La Pizarra,Madrid,San Lorenzo de El Escorial,La Pizarra,es,40.6165577,-4.1205443,False,https://www.idealista.com/inmueble/108731881/,"Grupo Avanza presenta este acogedor y amplio chalet adosado situado en la Urbanización Felipe II, en un entorno privilegiado con vistas directas a la espectacular ladera del Monte Abantos, listo para entrar a vivir. Ubicado en una de las zonas más residenciales y tranquilas de El Escorial, esta vivienda es una excelente oportunidad para quienes buscan espacio, calidad de vida y un entorno natural privilegiado, además de contar con amplios jardines y piscina comunitaria. Cuenta con tres plantas y cinco dormitorios, que ofrecen amplios espacios para disfrutar en familia. Es ideal para familias numerosas por su amplitud y funcionalidad. En la planta baja, te recibe un acogedor hall que da paso a una gran cocina y un luminoso salón comedor con chimenea cerrada y con acceso directo a un enorme y bonito jardín privado, donde disfrutar de momentos inolvidables con familiares y amigos, y con unas espectaculares vistas a la ladera del Monte Abantos. Esta planta además cuenta con un aseo de cortesía.  En la primera planta encontramos tres amplios dormitorios con armarios empotrados, y dos cuartos de baño, uno de ellos en suite y con vestidor. Desde esta planta accedemos por unas cómodas escaleras a la segunda planta, donde nos encontramos con otros dos amplios dormitorios con muchísima luz natural y vistas espectaculares al Escorial. Calidades a destacar: suelos de cerámica y parquet en espiga, puertas de madera, puerta de entrada blindada, ventanas con rotura de puente térmico y oscilobatientes, velux en la segunda planta, chimenea con cassett, calefacción de gas natural, riego automático, iluminación exterior, piscina comunitaria etc. Este acogedor chalet se encuentra junto al casco urbano, en una zona tranquila y con excelente infraestructura: autobuses, polideportivo, colegios, hospital y amplias conexiones a Madrid y localidades cercanas. Esta vivienda se encuentra en la exclusiva urbanización Felipe II, un enclave natural privilegiado que combina tranquilidad, naturaleza y una excelente conexión con Madrid. A tan solo unos minutos del centro del pueblo, con rápido acceso a la capital por la autovía A6, además de contar con dos líneas de autobús directas a Moncloa, y estación de tren de Cercanías a tan solo 5 minutos. ¡APROVECHA ESTA OPORTUNIDAD! No deje de llamarnos, estaremos encantados de ampliarle más información o concertar una visita.",True,good,False,,2500.0,True,False,True,False,[],False,False,450000.0,€,True,True,chalet,"La Pizarra, San Lorenzo de El Escorial",Chalet adosado,Destacado,,,terracedHouse,,,
108420136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/62/00/1344345775.webp,23,bj,535000.0,flat,sale,78.0,False,1,1,calle de Gravina,Madrid,Madrid,Centro,es,40.4213365,-3.6978723,False,https://www.idealista.com/inmueble/108420136/,"Sólo whataspp a cualquier hora del día o de la noche. al seis seis dos cuarenta y tres ochenta sesenta y cuatro Vendo Duplex, sólo el dormitorio esta arriba. con terraza con tumbonas en Chueca En la calle Gravina Salón comedor abajo con terraza para comer tomar el sol etc. Arriba dormitorio con cama de uno sesenta. calefacción Central central por gas natural El edificio dispone de ascensor y para acceso a la vivienda que tiene la altura de entreplanta, salvaescaleras/ plataforma elevadora para personas de movilidad reducida asi Aire acondicionado. Ubicado en zona de Chueca- Justicia y con la posibilidad de disfrutar del silencio incluso en el exterior, gracias a la situación de su terraza. Ideal para moverse tanto a pie como en transporte público, con todo tipo de comercios y servicios a su alrededor. Situado en la calle Gravina entre Barquillo y Luis de Góngora, está a pocos minutos andando del metro de Chueca, de la Estación de Recoletos. Muchas gracias por leer este anuncio. Jose Maria.",True,good,False,True,6859.0,True,False,True,False,[],False,False,535000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Gravina,Destacado,,Chueca-Justicia,,,,
