propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,district,newDevelopmentFinished,neighborhood,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
98483898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/75/23/1013805091.webp,Tipo 1,22,657000.0,chalet,sale,277.0,4,5,"Residencia, 12",Madrid,San Lorenzo de El Escorial,es,40.5960905,-4.1453376,True,https://www.idealista.com/obra-nueva/98483898/,"¡ ÚLTIMA UNIDAD! CHALET PAREADO Magníficas calidades. Aerotermia. Dos plazas de garaje, trastero y piscina. A 5 minutos del centro de San Lorenzo.",False,newdevelopment,True,2372.0,True,False,False,False,[],False,False,657000.0,€,True,True,chalet,semidetachedHouse,"Abantos - Carmelitas, San Lorenzo de El Escorial","Chalet pareado en Residencia, 12",,,,Abantos - Carmelitas,False,,,,,
108465709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/d0/83/1345745547.webp,5de240c8-40f7-44b6-9dc2-1159b8ae6a0e,16,298000.0,chalet,sale,276.0,3,4,rotonda Zaragoza,Madrid,Eurovillas,es,40.3443318,-3.254038,False,https://www.idealista.com/inmueble/108465709/,"Esta singular vivienda se levanta sobre una amplia parcela de 1.000 m², ofreciendo una excelente combinación de confort, funcionalidad y potencial de inversión. La construcción principal cuenta con un acogedor salón-comedor que destaca por su gran ventanal con vistas al exterior, aportando luz natural y amplitud. Dispone de aire acondicionado para mayor confort durante todo el año. La cocina, completamente amueblada y equipada, se integra perfectamente al estilo funcional de la vivienda. Además, la propiedad ofrece dos dormitorios, cada uno con baño completo en suite, lo que garantiza privacidad y comodidad. También se incluye un lavadero independiente y un garaje cerrado con capacidad para dos vehículos. Edificaciones adicionales Dentro de la misma parcela, se encuentran dos edificaciones independientes que añaden un enorme valor a la propiedad. La primera, de 83 m², está distribuida en dos alturas y actualmente se utiliza como estudio. Cuenta con baño completo y entrada independiente, ofreciendo múltiples posibilidades de uso: vivienda auxiliar, oficina o espacio creativo. La segunda, de 57,5 m², está acondicionada como taller, también con baño completo y acceso independiente. Ambas edificaciones pueden mantenerse separadas o unirse a la vivienda principal. Alternativamente, existe la opción de convertirlas en dos viviendas independientes para alquiler, lo cual resulta ideal para inversores. Características constructivas y exteriores La vivienda ha sido construida con materiales de alta calidad que aseguran eficiencia térmica y durabilidad. En el exterior cuenta con un revestimiento con enchapado aislante, mientras que el interior está acabado con paneles Trespa y techos abovedados que aportan carácter y estilo. El entorno exterior es amplio y privado, ofreciendo espacio para jardín, zonas de recreo o incluso nuevas ampliaciones según necesidad. Desde la parte trasera de la parcela, se accede directamente al campo, lo que aporta un entorno natural y tranquilo ideal para desconectar. Ubicación Ubicada en una zona muy tranquila dentro de la urbanización, la propiedad ofrece privacidad y conexión con la naturaleza sin renunciar a la proximidad de servicios. El acceso a la carretera principal se encuentra a tan solo 10 minutos, lo que permite una buena conexión con núcleos urbanos cercanos. Una opción perfecta tanto para quienes buscan una vivienda familiar en un entorno relajado como para quienes desean invertir en una propiedad versátil con múltiples posibilidades de uso.",False,good,False,1080.0,False,False,False,False,[],False,False,298000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente en rotonda Zaragoza,,,,,,,,,,
108886074,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/b7/bd/1357948177.webp,,34,310000.0,flat,sale,96.0,4,2,calle Tomelloso,Madrid,Madrid,es,40.3802844,-3.6995174,False,https://www.idealista.com/inmueble/108886074/,"INMOBILIARIA EL BLOQUE OFRECE EN EXCLUSIVA, MAGNIFICO PISO EN ALMENDRALES. Piso con reforma integral en 2023, con mucho gusto con luz natural abundante y rodeado de jardines. Se distribuye en 4 dormitorios, con posibilidad de habilitar un 5º dormitorio o zona de estudio por su amplio salón-comedor, cocina independiente, un baño completo y un aseo adicional. Dispone de ascensor. La reforma es integral: suelos, ventanas con climalit, instalación eléctrica y fontanería actualizadas, diseño moderno y materiales de primera calidad. La luminosidad es protagonista gracias a su orientación y grandes ventanales que dan al espacio ajardinado que rodea el edificio. Junto al hospital 12 de Octubre. Ubicación y conexiones Metro •Almendrales (Línea 3) – A unos 300 m, ≈4 min caminando. •Legazpi (Líneas 3 y 6) – A unos 1,3 km, ≈17 min a pie. Autobús Paradas muy próximas con acceso a múltiples líneas (47, 59, ): •Avenida de Córdoba – ≈2 min, unos 160 m. •Antonio López–Socuéllamos – ≈2 min. •Cristo de la Victoria–Santuario – ≈3 min. •Hospital 12 de Octubre – ≈5 min. Tren de cercanías •Estación Doce de Octubre (línea C5) – a unos 1,5 km, ≈19 min caminando ￼.  Servicios y zonas próximas •Madrid Río – Espacio verde junto al río Manzanares, ideal para paseos y deporte, a 1,5 km, ≈18–20 min caminando (según ruta). •Hospital 12 de Octubre – Muy cercano, a 5 min a pie, ideal para personal sanitario o residencias próximas. •Centros comerciales y supermercados – Aunque no hay grandes centros comerciales a pie, hay varios supermercados (Mercadona, Dia) y tiendas locales en un radio que va de 5 a 10 minutos andando. Además, el Centro Comercial Plaza Río 2 (en Arganzuela) está a unos 2,5 km (≈30 min andando o 10 min en coche/metro y autobús). •Colegio y guarderías – Varias opciones públicas y privadas en los barrios de Usera y Arganzuela, todos accesibles a pie en unos 10–15 minutos. NO DUDEN EN CONTACTAR Y NO TE QUEDES SIN VISITARLO!",True,good,False,3229.0,True,False,False,False,[],False,False,310000.0,€,,,flat,,"Almendrales, Madrid",Piso en calle Tomelloso,5,True,True,Usera,,Almendrales,,,,
108041694,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/62/01/1332055040.webp,HBSG1039,33,599000.0,countryHouse,sale,398.0,4,3,plaza de la Villa,Madrid,Loeches,es,40.3822566,-3.409909,False,https://www.idealista.com/inmueble/108041694/,"Casa rústica en venta Loeches, Madrid 4 dormitorios, 398 m² HBSG1039 Home Boutique Real Estate ofrece en exclusiva esta bonita casa rústica en la Plaza de la Villa con local alquilado, en el centro de Loeches. Esta vivienda de 398 m² construidos en tres plantas más sótano, 150 m² de jardín, 176 m² de parcela y local. En planta baja nos encontramos recibidor, amplía cocina, salón comedor con chimenea y con acceso al jardín y baño de cortesía. El local de 28 m² fue idea de los propietarios, ya que cuando se construyó se hizo con la idea de tener su negocio en la vivienda, anteriormente estaba unido a la vivienda, ahora está independiente. Actualmente está alquilado y es un local muy demandado en la localidad. Esto permite disfrutar de un ingreso extra al mes. En la primera planta se encuentra la zona de descanso, cuatro amplios dormitorios con terraza, armarios empotrados y dos baños. El dormitorio principal es en suite con jacuzzi, vestidor y una gran terraza. En la planta alta disponemos de un gran espacio abuhardillado, para usar como dormitorio de invitados, zona de trabajo, de juegos, etc, además tiene la posibilidad de hacer baño y terraza. En la planta sótano encontramos tres estancias, dos grandes que ahora están destinadas como trastero, pero se le puede dar el uso que se considere, y la tercera sala es el cuarto de calderas. Destaca el encanto del jardín, la luminosidad, las amplias estancias, su privacidad, excelentes calidades en su construcción y el local. La vivienda tiene la posibilidad de darle uso como hotel boutique con encanto o también restaurante. La propiedad miro al detalle cualquier imprevisto; al tratarse de tres plantas más buhardilla dejo abierta la posibilidad de poner ascensor en el hueco de la escalera, por sí en un futuro se necesitara. La casa está en muy buen estado, lista para entrar a vivir y con muchas posibilidades. Entre otros detalles a destacar están la pintura lisa, suelo cerámico, calefacción radiante, caldera de gasoil nueva de 1.000 litros, gres antideslizante en terrazas, fachada ladrillo rústico… Conexión directa a Madrid y lanzadera a RENFE Coslada. Colegios, servicios y excelentes accesos. Loeches está a 25 minutos en coche de la puerta de Alcalá, con lo que se convierte en una alternativa factible a un pequeño paso de la capital.",False,good,False,1505.0,True,True,False,False,[],False,False,599000.0,€,,,countryHouse,casaDePueblo,Loeches,Casa de pueblo en plaza de la Villa,,,,,,,,630000.0,31000.0,5.0
108704513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/53/4d/1352654965.webp,3433-02854,69,499000.0,chalet,sale,232.0,3,3,calle de los Vivarones,Madrid,Navalafuente,es,40.8264091,-3.6533024,False,https://www.idealista.com/inmueble/108704513/,"EXCLUSIVO CHALET INDEPENDIENTE SOBRE PARCELA DE 1.711 M2 CON PISCINA CUBIERTA, DESARROLLADO EN 2 CÓMODAS PLANTAS, 2 SALONES, COCINA, 3 DORMITORIOS (1 EN SUITE), 3 BAÑOS, AMPLIO JARDIN, APARCAMIENTO EXTERIOR, ZONA DE BARBACOA, CASETA-JARDÍN, Y ÁRBOLES CONSOLIDADOS, EN PLENA SIERRA DE MADRID-NAVALAFUENTE.   ¡NO COBRAMOS HONORARIOS AL COMPRADOR! Algunas fotos son RENDERS con mobiliario para darnos cuenta de lo bonito que pueden quedar las estancias con un cuidado diseño del mobiliario. ¿Te imaginas vivir en un chalet, con amplios espacios, palpando la naturaleza desde casa, y a tan sólo 35 min, en coche de Madrid? Parcela de más de 1.700 m2 ¡ESTA ES TU OPORTUNIDAD! UBICACIÓN PRIVILEGIADA POR LA PROXIMIDAD A MADRID, CON PARADA DE BUS EN LA MISMA PUERTA A PLAZA DE CASTILLA. Este chalet de excelente construcción, se distribuye en 2 cómodas plantas con ventilación cruzada, que favorece el ahorro energético y el bienestar interior. Puedes diseñar cada rincón a tu gusto, transformándolo en la casa que siempre has imaginado, con dependencias llenas de luz, y rodeado de naturaleza, el potencial es ilimitado! La piedra berroqueña y las majestuosas encinas centenarias se entrelazan para crear un paisaje natural y auténtico.  DISTRIBUCION Accediendo desde la puerta peatonal de la parcela, a la derecha disponemos de zona de jardín enorme, a la izquierda subida a la zona de piscina y rocas simulando la montaña, y al fondo, pasada la vivienda, caseta de jardín y zona de barbacoa de grandes dimensiones. La parcela dispone de espacio suficiente para PARKING EXTERIOR de varios vehículos, crear jardines exuberantes, plantar árboles frutales, zonas de ocio para toda la familia, huertos ecológicos o simplemente disfrutar del espacio abierto y la naturaleza que le rodea. Subimos varios peldaños, y llegamos a la zona de entrada, desde donde accedemos a un HALL DE ENTRADA amplio de 7 m2, con entrada de puerta doble a COCINA AMERICANA de 15 m2 y al SALON-COMEDOR de 24 m2, desde el que accedemos a un fantástico SALON DE EVENTOS de 36 m2. A la derecha del hall, tenemos 2 DORMITORIOS de 9 m2 con armario empotrado y 1 BAÑO con ducha de 4 m2, sin olvidarnos del ASEO bajo escalera, Subiendo por la ESCALERA del chalet, llegamos al GRAN DORMITORIO EN SUITE DE 20 m2 y BAÑO CON BAÑERA HIDROMASAJE DE 6 m2. En el JARDIN, disponemos de zona de barbacoa, caseta de aperos de madera, zona de posible escalada y aventuras, PISCINA cubierta, etc. CALIDADES Ventanas de aluminio blancas con doble acristalamiento tipo “Climalit” en salón eventos. Persianas de aluminio lacado en color carpintería. Suelos de gres en toda la vivienda, excepto dormitorio principal de tarima laminada. Paredes de pintura plástica lisa. Armarios empotrados vestidos interiormente con maletero y barras. Agua sanitaria individual, por caldera de gasóleo. Calefacción de gasóleo, a través de radiadores de aluminio y CHIMENEA en salón. SÓLIDA CONSTRUCCIÓN POR MURO EXTERIOR DE BLOQUES DE HORMIGÓN REFORZADO, FACHADA DE REVESTIMIENTO MONOCAPA y ZOCALO GRANULADO. GASTOS IBI anual 972 €. Basuras 60€. Entidad Urbanística, 33 €/mes. UBICACIÓN PRIVILEGIADA El inmueble se encuentra en la sierra de Madrid, Navalafuente, a tan solo 35 min de Madrid, y 1h 30 min en transporte...y a 1 min de la montaña, ya que dispones de ella en la misma parcela. Navalafuente, pueblo que se encuentra sobre terrenos suaves y ondulados en lo que se considera la rampa de la Sierra Madrileña.  Al fondo del término se divisan las montañas de la Sierra de la Morcuera y las estribaciones de la Sierra de La Cabrera.  Su paisaje vegetal se compone de prados y dehesas de encinas y de robles.  Por el término discurre un arroyuelo denominado Gargüeña, que nace en las inmediaciones del término de Bustarviejo y se junta con el arroyo de Guadalix a escasa distancia de esta población.",True,good,False,2151.0,True,True,False,False,[],False,False,499000.0,€,True,True,chalet,independantHouse,Navalafuente,Casa independiente en calle de los Vivarones,,,,,,,,,,
108093912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/93/ab/1333626847.webp,Bajo G,11,245000.0,flat,sale,83.0,2,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108093912/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,2952.0,True,False,False,False,[],False,False,245000.0,€,,,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",bj,True,True,Calle Pinto-San Roque,False,,,,,
108538505,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/1a/92/982767219.webp,Cov3 01 DA,22,815000.0,flat,sale,83.0,2,3,"calle de Covarrubias, 3",Madrid,Madrid,es,40.4287524,-3.6973884,True,https://www.idealista.com/inmueble/108538505/,"PROPERTY PLUS VENDE Extraordinario inmueble, recién reformado y totalmente equipado y amueblado en la mejor zona de Chamberí.  Inmejorable Oportunidad de Inversión!   Vivienda exterior que consta amplio salón comedor con cocina abierta totalmente equipada con electrodomésticos ( lavadora - secadora, horno, micro,.. . ) 2 dormitorios completos con armarios empotrados vestidos y cada uno de ellos con baño en suite con plato de ducha y un tercer aseo de cortesía. Vivienda recién reformada, con aire acondicionado centralizado en toda la vivienda y calefacción por Gas Natural individual. Ubicado en representativa finca con conserje, ubicada en pleno corazón de Chamberí. Contacte con nosotros los 7 dÍas de la semana para concertar una visita sin compromiso.",True,good,False,9819.0,True,False,False,False,[],False,False,815000.0,€,,,flat,,"Trafalgar, Madrid","Piso en calle de Covarrubias, 3",bj,True,True,Chamberí,,Trafalgar,,,,
108652961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/d8/4b/1351151966.webp,FHOG-3060,18,205000.0,flat,sale,83.0,3,1,calle de las Higueras,Madrid,Madrid,es,40.4084516,-3.7419314,False,https://www.idealista.com/inmueble/108652961/,"INMUEBLE ALQUILADO - Actualmente, no es posible realizar visitas al interior del inmueble. Las fotografías pueden no reflejar el estado actual de la propiedad. Fecha de fin de contrato: 03/2027. Piso en Madrid. Dispone de una superficie de 83 m² distribuidos en 3 habitaciones, salón-comedor con estanterías de obra vista, cocina amueblada y 1 baño completo con plato de ducha. Situado en una zona residencial del barrio de Lucero. Cerca de comercios, centros educativos, restaurantes, zonas verdes, supermercados, el centro de salud Cebreros y paradas de autobús. Próximo al Parque de Atracciones de Madrid. Fácil acceso por la carretera A-5 y la estación de metro Alto de Extremadura.",True,renew,False,2470.0,True,False,False,False,[],False,False,205000.0,€,,,flat,,"Lucero, Madrid",Piso en calle de las Higueras,3,True,False,Latina,,Lucero,,,,
96812942,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/6d/90/957230533.webp,MG207,28,699500.0,chalet,sale,834.0,6,4,"avenida Comunidad de Madrid, 22 A",Madrid,Torrelodones,es,40.5854395,-3.9519401,True,https://www.idealista.com/inmueble/96812942/,"Chalet independiente en Torrelodones. Zona La Berzosilla. Proyecto iniciado en fase de construcción. Volumen construido actualmente de un 70%. con una superficie de 834 m² construidos en parcela de 2.023 m².  Dispone de 6 dormitorios, 4 baños y 1 aseo. Distribución de la planta principal: Amplio hall distribuidor que divide la planta principal en dos alas: En una de ellas accedemos a un distribuidor que nos comunica dos dormitorios secundarios, baño, gimnasio, trastero y dormitorio principal en suite con amplio vestido. En el otro ala un amplio salón comedor con salida a una magnífica terraza cubierta, con unas magníficas vistas. Desde el salón se accede a la cocina. Y en esta misma planta tiene acceso a una amplia terraza y piscina cubierta. En primera planta amplio salón polivalente, zona de juegos con terraza, aseo y dos dormitorios que comparte un baño. En planta sótano, cuarto de instalaciones, despensa y dormitorio de servicio y baño. El garaje tiene capacidad para 6 coches. Dispone de canalización de AA/CC. Bomba frio/Calor.  Parada BUS a 100 metros, con conexión con Hoyo de Manzanares, Torrelodones y Madrid Moncloa. Conexión con la Autopista A-6 (Madrid-La Coruña) a 3 minutos en coche.",False,renew,False,839.0,True,False,False,False,[],False,False,699500.0,€,True,True,chalet,independantHouse,"La Berzosilla, Torrelodones","Casa independiente en avenida Comunidad de Madrid, 22 a",,,,La Berzosilla,,,,,,
108883756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/ab/34/1357877566.webp,,57,680000.0,chalet,sale,272.0,4,3,calle el Tomillar,Madrid,Galapagar,es,40.5731735,-3.9885315,False,https://www.idealista.com/inmueble/108883756/,"En una zona tranquila y residencial de Galapagar, en pleno corazón de la Sierra Noroeste de Madrid, te presentamos este espectacular chalet pareado que lo tiene todo: espacio, comodidad, naturaleza y unas vistas que te dejarán sin aliento. Mil metros de parcela privada rodean esta vivienda que enamora desde el primer paso. El jardín, cuidadosamente diseñado, está lleno de encanto, árboles frutales, rincones de sombra y una preciosa piscina con barbacoa para disfrutar en familia o con amigos. Todo en un entorno de paz, privacidad y belleza natural. La vivienda principal se distribuye de forma muy cómoda en dos plantas: Planta baja (principal): Una distribución prácticamente en una sola planta, perfecta para el día a día sin apenas escaleras. 3 dormitorios luminosos, 2 baños completos, acogedor salón con chimenea, cocina funcional con acceso directo al exterior. Planta superior: Una sala diáfana y polivalente de gran tamaño, con vistas al salón principal gracias a su diseño abierto. Dormitorio adicional y baño completo. ¿Lo mejor? Las vistas. Desde casi cualquier rincón de la casa, podrás disfrutar de impresionantes vistas panorámicas de 180 grados a la Sierra de Madrid y a la Sierra de Hoyo de Manzanares. Un espectáculo natural en cada estación del año. Ubicación privilegiada: Situada en una zona muy tranquila de Galapagar, a solo 2 minutos del centro y 12 minutos de Las Rozas, con excelente comunicación y todos los servicios al alcance. Y ahora sí, el secreto mejor guardado… La propiedad incluye un apartamento completamente independiente, con su propia entrada. Ideal para invitados, alquiler o teletrabajo, este espacio cuenta con: Una sala de 50 m², cocina equipada y baño completo, además de jardín delantero casi independiente del resto de la parcela. Una vivienda que lo tiene todo: espacio, funcionalidad, independencia, naturaleza y un entorno privilegiado. No dejes pasar esta oportunidad única de vivir en plena sierra con todas las comodidades. Puedes encontrar más propiedades en nuestra web: veintidosinmobiliaria. es.",True,good,False,2500.0,True,True,False,False,[],False,False,680000.0,€,,,chalet,semidetachedHouse,"Casa Amarilla, Galapagar",Chalet pareado en calle el Tomillar,,,,Casa Amarilla,,,,,,
102184339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/2a/269086481.webp,Ref. 341-A,8,468638.0,flat,sale,130.0,3,2,calle Toledo s/n,Madrid,Getafe,es,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184339/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,3605.0,True,False,False,False,[],False,False,468638.0,€,,,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,1,True,True,San Isidro,True,,,,,
