propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished
106003211,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/42/78/1307902189.webp,1086,94,390999.0,chalet,sale,106.0,3,2,Perales del Rio,Madrid,Getafe,es,40.3199275,-3.6410687,False,https://www.idealista.com/inmueble/106003211/,"OPORTUNIDAD. En Getafe, Perales del Río, chalet perfecto para una familia que busca una casa espaciosa y confortable.  Llámanos y prepararemos una visita para que lo compruebes.  Esta propiedad tipo chalet cuenta con 106 metros construidos, ofreciendo un amplio espacio para vivir y disfrutar en un entorno tranquilo y seguro. Ubicada en una zona residencial muy solicitada, esta casa adosada combina la tranquilidad del campo con la comodidad de estar cerca de todos los servicios necesarios. Además, su diseño moderno y elegante la convierte en una opción ideal para aquellos que valoran la belleza y la funcionalidad en el hogar. Se entrega totalmente amueblada y con electrodomésticos.  El interior de la casa está distribuido en tres plantas, todas bien iluminadas y con acceso directo al jardín desde el salón. En la planta baja se encuentra la cocina totalmente equipada, un amplio salón-comedor y un aseo. En la segunda planta, se encuentran los dos dormitorios, todos con armarios empotrados y baño completo.    En la planta superior, o bajo cubierta, hay un amplio ático o buhardilla, perfecto para convertirlo en una zona de juego, estudio, dormitorio o gimnasio. Tiene una amplia terraza acristalada. Totalmente amueblado y con armarios empotrados que hacen a su vez de trasteros.    La ITE del edificio está pasada recientemente.    En el exterior, encontramos un bonito jardín con espacio para relajarse y disfrutar de comidas al aire libre con familiares y amigos. Tiene mobiliario de jardín y barbacoa.    Puertas de Roble, ventanas de aluminio con climalit abatibles, suelos de gres porcelanico imitacion madera, armarios empotrados y vestidos interiormente, pintura en gotelet y estuco en la entrada, cocina amueblada y con electrodomésticos.     No cuenta con plaza de garaje, aunque es zona de fácil aparcamiento. No cuenta con trastero como tal, pero en la Buhardilla tiene muchos armarios o trasteros empotrados que realizan su función.    Tiene piscina comunitaria con zonas ajardinadas.    No pierdas la oportunidad de adquirir esta magnífica propiedad en una de las mejores zonas de Getafe.    ¡Contáctanos hoy mismo para programar una visita! ¡Te encantará esta maravillosa casa adosada en Perales del Río!    Disponemos de financiera propia para hacerte un estudio personalizado. Pregúntanos por tu hipoteca.    IBI: 361€ anuales    Comunidad de propietarios: 40€ trimestrales incluye piscina comunitaria    Honorarios de intermediación inmobiliaria no incluidos en el precio.    Información válida salvo error tipográfico.",True,good,False,3689.0,True,False,True,False,[],False,False,390999.0,€,,,,chalet,terracedHouse,"Perales del Rio, Getafe",Chalet adosado,,,Perales del Rio,,,,,
108622242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/f6/18/1358000022.webp,,54,2200000.0,penthouse,sale,283.0,4,4,calle del Poeta Joan Maragall,Madrid,Madrid,es,40.4575539,-3.6915199,False,https://www.idealista.com/inmueble/108622242/,"¡ CASAIDONEA les ofrece este magnífico ático de 283 m2, con terraza y amplia plaza de garaje en una ubicación privilegiada! ¡ No cobramos comisión de agencia al comprador! Presentamos esta vivienda única de alto standing en una muy buena finca, en la mejor zona del barrio de Tetuán, lindando con el prestigioso barrio de Hispanoamérica en Madrid. El ático tiene dos plantas, con una muy buena distribución y grandes posibilidades de reforma. Un detalle exclusivo, es su acceso directo desde el portal y el garaje, a la puerta principal de la vivienda, con rellano-hall propios (sin más puertas de otros vecinos), contamos con total privacidad a la hora de entrar y salir del edificio. La planta principal de entrada, cuenta con un acogedor hall-recibidor de bienvenida, que nos conecta con el espectacular salón girando a mano derecha, que cuenta con un inmenso ventanal de más de 7 metros lineales, y la abundante luz natural que proporciona estar a la altura de una décima planta. Junto al gran salón, se encuentra el comedor (que se puede utilizar como despacho o habitación si se quiere). La cocina está desde el hall de entrada, girando a mano izquierda y tiene también puerta de acceso independiente, lavadero-tendedero, y cuarto de servicio con baño. En esta misma planta se encuentra la habitación principal, que cuenta con su propio baño, y hay además un baño de cortesía para invitados. La planta superior está destinada a la zona de descanso y ocio en la casa, contando con una distribución muy cuadrada, perfecta para cualquier reforma que se quiera plantear. Actualmente tiene dos habitaciones y dos baños. Sus dos 2 terrazas una cubierta y otra abierta, ambas de unos 50m2 aproximados cada una, dan una versatilidad absoluta a la casa, pudiendo disfrutar de una cena o desayuno al aire libre con unas buenas vistas, o elegir estar más “indoor” en épocas de otoño o invierno. Como ventajas adicionales, la finca cuenta con portero físico, una amplia plaza de garaje en la propia finca (incluida en el precio) y un cuarto trastero. La zona en donde está ubicada la vivienda, es inmejorable. Tiene justo al lado grandes zonas verdes como los parques de Perón y el de los Pinos, con zona canina y parque de juegos infantil. Además de un amplio abanico de restaurantes, supermercados, tiendas, colegios, centros de educación, centros de salud, y el emblemático estadio Santiago Bernabéu y el Palacio de congresos. Zona excelentemente comunicada por transporte público (autobús y metro). ¡ Llámenos para concertar una visita a la casa de sus sueños!",False,renew,False,7774.0,True,False,False,False,[],False,False,2200000.0,€,,,,flat,penthouse,"Cuzco-Castillejos, Madrid",Ático en calle del Poeta Joan Maragall,10,True,Tetuán,Cuzco-Castillejos,True,True,True,
108549506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/de/79/1350756616.webp,,34,800000.0,duplex,sale,265.0,4,3,calle Francisco Tomás y Valiente s/n,Madrid,Boadilla del Monte,es,40.4138908,-3.8956662,True,https://www.idealista.com/inmueble/108549506/,"MAJESTIC GROUP vende este FANTÁSTICO ATICO DUPLEX en tercera planta ubicado en una de las zonas más demandadas de Boadilla del Monte. Esta vivienda destaca por su luminosidad, amplitud y comodidad. La urbanización cuenta con gran piscina de verano y piscina infantil, grandes zonas verdes comunes donde podrás disfrutar del aire libre, parque infantil para que los pequeños de la casa puedan disfrutar con toda seguridad, pista de pádel, pista de fútbol, piscina cubierta para disfrutar de un baño relajante en invierno y gimnasio privado con todo tipo de máquinas para poder hacer el ejercicio que mejor te convenga, ideal para familias o aquellos que buscan un entorno tranquilo sin renunciar a todos los servicios esenciales, a cinco minutos andando del (sector B) junto a supermercados, bares, centros comerciales y paradas de autobús. Con una distribución práctica y funcional, el piso cuenta con: PLANTA BAJA:  - Habitación principal, perfecta para dormitorios, despacho o sala de juegos.  - Despacho o habitación multifuncional con salida directa a terraza.  - Salón, ideal para momentos de relax.  - Terraza amplia privada, donde podrás disfrutar del aire fresco y unas vistas despejadas increíbles.  - Cocina amplia independiente, con espacio de almacenaje.  - Una pequeña despensa o cuarto de almacenaje   - Cuarto de baño completo, con plato de ducha. PLANTA SUPERIOR: - Dos habitaciones con cuarto de baño suite cada una y salida directa con terraza independiente en cada habitación. TAMBIÉN CUENTA CON: - Tres plazas de garaje muy amplias  - Aire acondicionado por conducto - Trastero amplio Ubicación inmejorable Situado en un barrio consolidado de Boadilla del Monte ( viñas viejas ), el piso goza de excelente comunicación con transporte público y acceso rápido a principales vías de conexión. En los alrededores encontrarás colegios, supermercados, parques, zonas deportivas y restaurantes, todo a pocos minutos caminando al SECTOR B. Si buscas una vivienda bien ubicada y con todo el espacio que necesitas, ¡esta es tu oportunidad! Contáctanos para más información y agenda tu visita.",False,good,False,3019.0,True,False,False,False,[],False,False,800000.0,€,,,,flat,duplex,"Viñas Viejas, Boadilla del Monte",Dúplex en calle Francisco Tomás y Valiente s/n,3,True,Viñas Viejas,,True,True,True,
108229907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/0e/5d/1338476911.webp,MED- cg-25956,43,180000.0,flat,sale,70.0,3,1,calle de los Teatinos,Madrid,Coslada,es,40.440018,-3.533139,False,https://www.idealista.com/inmueble/108229907/,"SOMOS AGENTES OFICIALES, NO COBRAMOS COMISIÓN AL COMPRADOR. SIN ASCENSOR Piso de 69 m² ubicado en Coslada. Se trata de un piso de 69 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Piso se sitúa en el núcleo urbano de Coslada, teniendo buenos accesos por la A-2 y M-21. Cuenta con comunicaciones públicas mediante autobuses y la estación de tren cercana, además de la línea 7 del metro de Madrid. En la zona podemos encontrar servicios como supermercados, restaurantes, instalaciones deportivas y centros educativos. Entre los puntos de interés cercanos se incluyen el Hospital de Henares y el centro comercial Plenilunio. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,2571.0,True,False,False,False,[],False,False,180000.0,€,,,,flat,,"Barrio de la Estación, Coslada",Piso en calle de los Teatinos,3,True,Barrio de la Estación,,False,,,
107837419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/6b/fa/1325837053.webp,ARROYO CULEBRO,21,269900.0,flat,sale,114.0,2,1,calle de Móstoles,Madrid,Leganés,es,40.3167667,-3.7885546,False,https://www.idealista.com/inmueble/107837419/,"¿BUSCAS PISO CON PISCINA DE ""RENTA LIBRE"" EN ARROYO CULEBRO? ¡ESTA ES TU OPORTUNIDAD! Progreso Vende piso en planta baja totalmente adaptado para personas con movilidad reducida. La vivienda cuenta con 2 amplios dormitorios y 1 baño completo de gran tamaño (originalmente 3 dormitorios, baño y aseo – ver planos), un espacioso salón independiente, cocina con tendedero, una estupenda plaza de aparcamiento y cuarto trastero de 6m2. La propiedad se sitúa en una urbanización cerrada con todas las comodidades: piscina, zonas verdes y conserje, ideal para disfrutar en familia. Perfecto para quienes buscan tranquilidad, accesibilidad y calidad de vida en un entorno seguro y bien comunicado. El barrio de Arroyo Culebro en Leganés es una zona residencial bien comunicada, tranquila y familiar, ideal para quienes buscan calidad de vida. Ofrece modernas viviendas, zonas verdes como el Parque de Polvoranca, colegios, centros deportivos y proximidad a hospitales. En cuanto a transporte, está bien conectado con la línea 5 de Cercanías – Renfe (parada “Parque Polvoranca), varias líneas de autobús y acceso rápido a las principales carreteras desde M-50 y A-42.  Te recordamos que Progreso es una empresa multiservicio que pone a tu disposición “todo lo que necesites, en mismo lugar”, gracias a nuestros servicios jurídicos e inmobiliarios propios y a excelentes convenios a nivel financiero. Consulta para más información, sin compromiso.",True,good,False,2368.0,True,False,False,False,[],False,False,269900.0,€,,,,flat,,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Piso en calle de Móstoles,bj,True,Valdepelayo - Montepinos - Arroyo Culebro,Valdepelayo-Montepinos-Arroyo Culebro,True,True,True,
107142082,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/bf/3a/1306146730.webp,,65,1750000.0,penthouse,sale,160.0,3,2,calle de Francisco Silvela,Madrid,Madrid,es,40.4342699,-3.6754325,False,https://www.idealista.com/inmueble/107142082/,"Excelente ático, con amplia y luminosa terraza, en el Barrio de Salamanca, Madrid. Tener en propiedad una vivienda en una zona central, puede considerarse casi estar en posesión un tesoro. Lista es el barrio más pequeño de los 6 en los que está dividido el Distrito de Salamanca, perteneciente a la capital de España, Madrid. Limita al sur con el barrio de Goya, uno de los más lujosos de la ciudad. Edificio emblemático con portero físico, ascensores, montacargas, y acceso para personas con movilidad reducida. Recién reformadas en el año 2024, todas las cubiertas, patios y fachada. El edificio se, encuentra más próximo a los cascos antiguos de Madrid, por lo que se benefician de unos mejores servicios (cantidad y proximidad) debido al modelo urbanístico en el que se construyeron (compacto, complejo e integrador). Actualmente consta de 3 dormitorios, dos con armarios empotrados y uno con vestidor de gran tamaño y baño en suite. Salón exterior con salida a terraza y comedor en cenador acristalado. Cocina con despensa independiente. Incluye plaza de garaje PAR situada en la calle Maldonado. - Amplio salón - Una sala de estar perfecta, maravillosa, - 3 dormitorios - de una medida suficiente para que no existirá ninguna sensación de agobio y se ubican bien repartidos en el espacio. - Cocina grande - Esta cocina te da el espacio que necesitas en todos los sentidos. Nuestra cocina esta completamente equipada con electrodomesticos de alta gama y tiene un diseño muy moderno y muy funcional, con mucho espacio de almacenaje. Su valor estetico consigue crear un espacio de calidez y confortabilidad en todo momento. - 2 baños - uno con bañera otro con plato de ducha. El baño de la bañera este dentro del dormitorio principal. Se trata de una solución muy actual que puede dar un toque muy elegante y intimo a una habitación y hacer de este espacio un lugar para el cuidado de uno mismo y el descanso.  - Vestidor de Gunni & Trentino - que son especialistas en alta decoración.  - 1 terraza grande - Quienes tienen la fortuna de contar con un espacio abierto en casa, sea una terraza, saben que este espacio es un lugar versátil que les permite disfrutar desde momentos de relajación, que es un pequeño oasis en medio de la ciudad. - Cenador acristalado - es la solución más completa en cuanto a ganancia de luz y al mismo tiempo protección del espacio cubierto. El cenador acristalado se convierte en la estancia ideal para disfrutar todo el año, acompañada de un toldo interior o exterior podemos disfrutar en primavera y verano de su sombra; en invierno, gracias al cerramiento de cristal, podremos aprovechar todo el espacio ganado al exterior. - Aire acondicionado - por conductos marca Daikin - Carpinteria aluminio con rotura de puente térmico 70 mm y cristal aislaglassun 6/20/6 persianas de aluminio motorizadas - Suelo de Mármol y Wengue autentico de Congo - La belleza del mármol es innegable: es la combinación perfecta entre resistencia y delicadeza. El laminado wengué ocupa siempre un puesto de privilegio entre los suelos más vendidos. - Griferia marca Porcelanosa - Falsos techos de pladur aislados en toda superficie del piso aplicardo directamente sobre el falso techo. - Armarios empotrados a medida - Puerta entrada acorazada con bombín antibumping - Puertas blancas macizas - Iluminacion de led en toda la casa Ubicado en pleno corazón del distrito de Salamanca, rodeada de una gran variedad de servicios y tiendas de lujo, restaurantes, hospitales y centros educativos de referencia como el IE. Perfectamente comunicada con distintas líneas de autobuses y próxima a la parada de metro de Diego de León y Avenida de América. También es perfecta para los desplazamientos en coche, gracias a su situación cercana al aeropuerto y la entrada a Madrid por la M-30 y A-2.",False,good,False,10938.0,True,False,False,False,[],False,False,1750000.0,€,,,,flat,penthouse,"Lista, Madrid",Ático en calle de Francisco Silvela,8,True,Barrio de Salamanca,Lista,True,True,True,
108881986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/28/c5/1357830267.webp,SRG167,40,515000.0,chalet,sale,169.0,5,3,calle Dulcinea,Madrid,Moralzarzal,es,40.6756416,-3.9591509,False,https://www.idealista.com/inmueble/108881986/,"Sarago Servicios Inmobiliarios pone a la venta en exclusiva este magnífico chalet pareado con una bonita parcela en Moralzarzal, situado en una zona tranquila y con vistas a la sierra. Una vivienda exclusiva de 169 m² construidos en dos plantas sobre una parcela de 511 m². La propiedad se distribuye en dos plantas y cuenta con: - Amplio salón-comedor con chimenea, con salida al porche y al jardín, ideal para reuniones y momentos en familia y amigos. - Cocina independiente completamente equipada. - 5 dormitorios, uno de ellos en planta baja, perfectos para familias numerosas o para quienes necesiten espacio adicional para despacho, invitados, etc. - 3 baños completos, uno de ellos con ducha y en planta baja. - Porche delantero, porche trasero y terraza en la 1º planta. - Jardín  - Garaje  Construida con buenas calidades, esta vivienda ofrece espacios amplios, bien aprovechados y con abundante luz natural en todas sus estancias.  Ubicada en una zona residencial tranquila, pero a solo unos pasos de todos los servicios: comercios, centros educativos, transporte público y zonas verdes. Las excelentes conexiones permiten acceder fácilmente a cualquier punto. Una oportunidad única de vivir en un lugar tranquilo con espectaculares vistas a la sierra y con todas las comodidades y el espacio que necesitas. Si deseas visitarla o ampliar información, no dudes en contactar con nosotros.",True,good,False,3047.0,False,False,False,False,[],False,False,515000.0,€,,,,chalet,independantHouse,"Zona Polideportivo Colonia, Moralzarzal",Casa independiente en calle Dulcinea,,,Zona Polideportivo Colonia,,,True,True,
108368222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/80/cc/1342018933.webp,2201/22010039/320,31,845000.0,flat,sale,98.0,3,1,Barrio Vallehermoso,Madrid,Madrid,es,40.441784,-3.7166895,False,https://www.idealista.com/inmueble/108368222/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de tres dormitorios y un baño. Se encuentra en la 5ª planta de un edificio residencial. Dispone de ascensor. Situado en VALLEHERMOSO en el distrito de Chamberi. La vivienda se distribuye en tres dormitorios, salón-comedor con acceso a terraza, cocina independiente y un baño. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Dispone de calefacción y individual y aire acondicionado. Se encuentra ubicado en Vallehermoso, Chamberi (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Islas Filipinas y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Cristo Rey-San Francisco de Sales y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 370 metros, existen 8 farmacias a menos de 300 metros, existen 3 colegios a menos de 300 metros, la universidad más cercana se encuentra a 270 metros. Además, a menos de 500 metros también puedes encontrar 4 supermercados, 14 bancos, 2 oficinas de correos, una comisaría de policía. La zona cuenta con una amplia oferta de entretenimiento con un teatro, múltiples parques, bares, restaurantes y comercios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Paseo de San Francisco de Sales y la Avenida de la Memoria. Estado de la vivienda: vacante"".",True,good,False,8622.0,True,False,True,False,[],False,False,845000.0,€,,,,flat,,"Vallehermoso, Madrid",Piso,5,True,Chamberí,Vallehermoso,True,,,
108553334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/b0/a2/1348416415.webp,,22,385000.0,flat,sale,83.0,2,1,avenida de Guadalajara,Madrid,Madrid,es,40.4241226,-3.6110022,False,https://www.idealista.com/inmueble/108553334/,"No cobramos honorarios al comprador. Si buscas vivir en una zona tranquila y perfectamente comunicada este piso es para ti. A escasos minutos del metro Avenida de Guadalajara (línea 2), este acogedor piso de dos dormitorios y un baño te ofrece la comodidad de tener todo a tu alcance. Incluye plaza de garaje y trastero. Urbanización cerrada con zonas ajardinadas, área infantil y conserjería. Cocina independiente, totalmente equipada y con tendedero. Dispone de aire acondicionado en salón y dormitorio principal. Suelos de parquet y gres. Excelente comunicación en transporte público tanto en metro como en autobús. Acceso directo a M-30, M-40, m A-2 y R-3. A tan sólo 15 minutos del aeropuerto Adolfo Suárez Madrid-Barajas. Zona dotada de todo tipo de servicios, comercios, zona escolar y Centro Comercial Las Rosas No dudes en llamarnos o escribirnos para más información y concertar visitas.",False,good,False,4639.0,True,False,False,False,[],False,False,385000.0,€,,,,flat,,"Rosas, Madrid",Piso en avenida de Guadalajara,6,True,San Blas,Rosas,True,True,True,
108865991,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/9f/ab/1357539185.webp,013/25,25,470000.0,duplex,sale,127.0,3,3,calle Ángel Alberquilla Polín,Madrid,Torrelodones,es,40.5748706,-3.9253447,False,https://www.idealista.com/inmueble/108865991/,"INMOTORRE VENDE ESTUPENDO PISO DÚPLEX EN EL CENTRO DE TORRELODONES PUEBLO. ACTUALMENTE EL INMUEBLE SE ENCUENTRA ALQUILADO, EXCELENTE OPCIÓN PARA INVERSORES. Le presentamos una excepcional oportunidad de adquirir un magnífico piso dúplex ubicado en una de las mejores urbanizaciones de Torrelodones. Este inmueble destaca por su inmejorable ubicación y por las comodidades que ofrece. El piso se distribuye en dos amplias plantas. En la primera planta, encontramos un acogedor hall de entrada que da paso a una amplia cocina completamente equipada y con acceso al tendedero cubierto. Además, cuenta con un aseo de cortesía y un gran salón-comedor que dispone de una terraza, perfecta para disfrutar de momentos al aire libre. En la segunda planta se encuentran tres luminosos dormitorios, de los cuales uno cuenta con baño en suite, además de un segundo baño completo que da servicio a los otros dormitorios. La urbanización cuenta con amplios espacios verdes y piscina. Adicionalmente, el inmueble incluye en su precio una plaza de garaje y un trastero. Ubicado en una zona estratégica, el piso se encuentra muy cerca de todos los servicios necesarios, así como de parada de autobús, facilitando así la movilidad.",False,good,False,3701.0,False,False,False,False,[],False,False,470000.0,€,,,,flat,duplex,"Casco Antiguo, Torrelodones",Dúplex en calle Ángel Alberquilla Polín,1,True,Casco Antiguo,,False,True,True,
108620806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/dd/c4/1350186114.webp,,41,1400000.0,flat,sale,212.0,4,4,"CL PRECIADOS, 34",Madrid,Madrid,es,40.4197736,-3.7066749,True,https://www.idealista.com/inmueble/108620806/,"Agencia inmobiliaria de MADRID - zona SOL - CALLE PRECIADOS 34 - GRAN VIA - CENTRO HISTORICO MADRID    Consultoría Inmobiliaria Cortés SL ofrece en venta ¡Oportunidad única en el corazón de Madrid!  Te presentamos este encantador piso de 178 m² construidos, DIVIDIDO EN 4 VIVIENDAS INDEPENDIENTES, ubicado en una finca con conserje y ascensor.  IDEAL PARA INVERSORES QUE BUSQUEN ALTA RENTABILIDAD Cada piso se distribuye, pasillo, 1 dormitorio, salón con cocina americana y baño con plato de ducha, todo en buen estado, el balcón se encuentra en el Salón que ofrece vistas a la conocida calle Preciados, permitiéndote disfrutar de la vibrante vida cultural de la ciudad desde la comodidad de tu hogar. Este inmueble se encuentra en buen estado y dispone de armarios empotrados, aire acondicionado y calefacción por bomba de frío/calor, garantizando tu confort durante todo el año.  La ubicación es simplemente inmejorable: a solo escasos pasos de las bocas de metro Santo Domingo, Callao, Sol, Gran Vía, a menos de 10 minutos del Teatro Real y del majestuoso Palacio Real. Además, la icónica Plaza Mayor está muy cercana, ofreciéndote una experiencia única en una de las zonas más emblemáticas de Madrid. No pierdas la oportunidad de vivir en este maravilloso piso exterior, situado en la tercera planta de un edificio con ascensor. Ideal tanto para familias como para inversores que buscan una propiedad en una ubicación privilegiada. ¡Contacta con nosotros y ven a visitarlo!",False,good,False,6604.0,True,False,False,False,[],False,False,1400000.0,€,,,,flat,,"Sol, Madrid","Piso en Cl Preciados, 34",4,True,Centro,Sol,True,,,
