propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology
108491382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/d2/f9/1356165528.webp,07551,26,1,1275000.0,flat,sale,115.0,True,2,3,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4186349,-3.6731739,False,https://www.idealista.com/inmueble/108491382/,"¿Buscas un piso que combine estilo, comodidad y una ubicación inmejorable? Te presentamos esta exclusiva vivienda de 115 m², situada junto al icónico Parque del Retiro, ideal tanto para residentes nacionales como para clientes internacionales que desean disfrutar de lo mejor de Madrid. La propiedad ofrece una distribución práctica y acogedora: ✨ Dos dormitorios amplios y luminosos ✨ Dos baños completos + aseo de cortesía, ideal para visitas y mayor confort ✨ Cocina independiente totalmente equipada, con electrodomésticos modernos ✨ Balcón privado para relajarte o disfrutar de tu café matutino ✨ Aire acondicionado para tu bienestar durante todo el año Ubicada en una zona tranquila pero vibrante, en la reconocida calle Ibiza, este apartamento permite disfrutar de la vida cultural, gastronómica y comercial del centro de Madrid, con el Retiro como pulmón verde a tan solo unos pasos. Perfecto tanto para quienes buscan residencia habitual como para quienes desean una segunda vivienda de alto nivel en la capital. El edificio dispone de ascensor moderno, asegurando plena accesibilidad. No dejes pasar esta oportunidad única de vivir (o invertir) en uno de los barrios más cotizados de Madrid. ¡Contáctanos para concertar una visita!",True,good,False,True,11087.0,False,False,False,False,[],False,False,1275000.0,€,,,,flat,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,,,,
108598287,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/03/b7/1349563049.webp,goy492MSDDD,22,3,2400000.0,flat,sale,181.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.426258,-3.6776505,False,https://www.idealista.com/inmueble/108598287/,"Olisson Club presenta una extraordinaria vivienda completamente reformada, situada en una elegante finca clásica con miradores en el prestigioso Barrio de Salamanca. Esta exclusiva propiedad destaca por su diseño único, una cuidada selección de materiales de primera calidad y acabados de lujo que realzan su sofisticación y distinción. Esta exclusiva residencia, con una superficie de más de 180 m², ha sido diseñada para combinar elegancia, confort y funcionalidad. Su distribución impecable incluye tres amplios dormitorios y tres baños completos, ofreciendo un espacio sofisticado y acogedor. El corazón de la vivienda es un impresionante salón de dos ambientes, donde los techos altos realzan la sensación de amplitud y luminosidad, creando un entorno armonioso y distinguido. Junto a él, una espectacular cocina de diseño se fusiona con la zona de comedor, un espacio cuidadosamente concebido para disfrutar de momentos únicos en un ambiente cómodo y acogedor. La cocina, completamente equipada con electrodomésticos de alta gama, garantiza un rendimiento excepcional y un estilo impecable, convirtiéndose en el lugar perfecto para deleitarse con la gastronomía y compartir experiencias inolvidables. La zona privada de la residencia ha sido diseñada para ofrecer el máximo confort y privacidad. Cuenta con tres elegantes dormitorios, cada uno acompañado de su respectivo baño. El dormitorio principal se distingue por su exclusiva suite, que incluye un baño privado y amplios armarios empotrados, brindando un espacio funcional y sofisticado. Los otros dos dormitorios no solo mantienen el mismo nivel de refinamiento, sino que también disponen de armarios empotrados y baños privados, garantizando comodidad y practicidad en cada rincón. La reforma y el diseño de interiores de esta magnífica vivienda han sido ejecutados con un nivel de detalle excepcional, garantizando una atmósfera de elegancia y confort. Los suelos de madera en el salón y los dormitorios aportan calidez y distinción, mientras que la selección de materiales en cocina y baños refleja un exquisito equilibrio entre estética y funcionalidad. [IW].",True,good,False,True,13260.0,False,False,False,False,[],False,False,2400000.0,€,,,,flat,"Goya, Madrid",Piso,Destacado,,,,
108598230,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/74/4b/1349562157.webp,P-6015,54,2,428000.0,flat,sale,107.0,True,3,2,calle de Elfo,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4332452,-3.6561748,False,https://www.idealista.com/inmueble/108598230/,"LINKCASA PASEO EXTREMADURA VENDE un piso de 3 dormitorios en la calle Elfo (barrio Quintana), a escasos metros de la arteria principal y comercial de la zona como es la calle Alcalá. La vivienda consta de 3 habitaciones (antes 4), un amplio salón-comedor, una cocina espaciosa, baño completo con bañera, aseo, tendedero y terraza descubierta de 4 m². El inmueble es exterior, muy luminoso, se trata de una segunda planta, está para reformar pero cuenta con un gran cantidad de posibilidades de distribución y dispone de calefacción central con contador individual y aire acondicionado. El piso se encuentra a 4 minutos del metro El Carmen (L-5) y de varias líneas de autobuses de la EMT (21, 38, 106, 146, N5 y N7). La finca dispone de ascensor y tiene la ITE favorable (año 2023). La vivienda se encuentra ubicada en una muy tranquila y bien comunicada, con todo tipo de servicios y comodidades a su alrededor (supermercados, restaurantes, entidades bancarias, farmacias, colegios, instalaciones deportivas, zonas verdes.. . etc), lo que hace de la compra del inmueble una gran opción. Para más información, visítanos en nuestra web: linkcasa. es. No dejes de visitarlo. 买卖二手房认准马德里恋家房产 资深的二手房产团队 专业的贷款部门 中西合并的企业文化 欢迎大家联系我们 我们为您量身打造一个方案帮您实现您筑家的梦 添加我们的微信号: pisosventa 关注更多房源.",False,renew,False,True,4000.0,True,False,True,False,[],False,False,428000.0,€,438000.0,10000.0,2.0,flat,"Quintana, Madrid",Piso en calle de Elfo,Destacado,,,,
106228031,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/c1/09/1318060308.webp,1218-1urb,26,en,1589000.0,flat,sale,170.0,True,5,3,"avenida de Menéndez Pelayo, 4",Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4220737,-3.6803494,True,https://www.idealista.com/inmueble/106228031/,"Te presentamos una excelente oportunidad para adquirir un espacioso inmueble de 170 m² aproximados, ubicado a escasos metros del Parque del Retiro. Este espacio diáfano, situado en un edificio clásico, cuenta con dos balcones que dan a la Calle Menéndez Pelayo y más de 12 ventanas que inundan el lugar de luz natural. Además, dispone de entrada principal y de servicio, lo que añade un nivel extra de comodidad y funcionalidad. La característica de ser un edificio clásico aporta elegancia y un toque señorial al inmueble, ofreciendo un ambiente atemporal que nunca pasa de moda. Los altos techos y detalles arquitectónicos de la fachada no solo son visualmente atractivos, sino que también crean una atmósfera acogedora y distinguida. Como vivienda, este inmueble tiene el potencial de convertirse en un hogar excepcional con más de cuatro dormitorios y tres cuartos de baño, ideal para familias que buscan comodidad y amplitud. La disposición del espacio permite crear un salón acogedor, una cocina moderna y zonas de descanso, todo en un ambiente luminoso y ventilado. Por otro lado, como oficina, este espacio es perfecto para diversas actividades: puedes transformarlo en un moderno espacio de coworking, una clínica de estética, un estudio de diseño, una agencia de publicidad o incluso una academia de formación. Su versatilidad permite adaptarlo a tus necesidades específicas, ofreciendo la posibilidad de crear salas de reuniones, áreas de trabajo y zonas de descanso. La ubicación privilegiada asegura un fácil acceso a clientes y empleados, además de estar rodeado de servicios y comodidades. La solidez y el encanto de un edificio clásico añaden carácter y distinción al espacio, convirtiéndolo en una opción atractiva tanto para vivienda como para oficina. ¡No dejes pasar esta ocasión! Contacta para más información y para concertar una visita.",True,renew,False,True,9347.0,True,False,False,False,[],False,False,1589000.0,€,,,,flat,"Recoletos, Madrid","Piso en avenida de Menéndez Pelayo, 4",Destacado,,,,
107715812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/44/89/1320665776.webp,goy545PC,19,1,1200000.0,flat,sale,125.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4246397,-3.6736539,False,https://www.idealista.com/inmueble/107715812/,"Olisson presenta este magnífico piso reformado ubicado en el Barrio Salamanca.  La vivienda, totalmente exterior, ha sido reformada íntegramente aprovechando cada espacio de la casa. Con la reforma, la casa destaca por su diseño moderno, acabados de alta calidad y eficiencia energética, siendo ideal tanto para quienes buscan una ubicación privilegiada, funcionalidad y comodidad. Este piso de 125m², se distribuye de la siguiente manera: nada más entrar tenemos un espacioso salón-comedor. Esta zona social se complementa con una cocina integrada con electrodomésticos de alta gama y una amplia isla. La zona de descanso se compone de dos dormitorios, amplios y muy luminosos con armarios de suelo a techo. Además, el dormitorio principal cuenta con un espacioso vestidor y un baño en suite con un espacio para lavandería. La finca en la que se ubica cuenta con portero de lunes a viernes y es totalmente accesible. Se encuentra ubicado en el distrito Salamanca, al noroeste de Madrid, ofreciendo unas vistas privilegiadas a los edificios más emblemáticos. Su estratégica ubicación ofrece acceso rápido a la M-30, y el centro de la ciudad. Además, la zona se encuentra excelentemente conectada mediante transporte público. Esta zona residencial, urbana y segura, destaca por su alta calidad de vida y una amplia oferta de colegios nacionales e internacionales, así como lugares de restauración y ocio. [IW].",True,good,False,True,9600.0,False,False,False,False,[],False,False,1200000.0,€,,,,flat,"Goya, Madrid",Piso,Destacado,,,,
108350453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/9a/56/1341492825.webp,,28,bj,165000.0,flat,sale,42.0,True,2,1,"calle de Isidro Fernández, 12",Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4843315,-3.686874,True,https://www.idealista.com/inmueble/108350453/,"Local en Venta: Rentabilidad 8% – ¡Ubicación Imbatible! ¿Buscas una inversión rentable y bien ubicada? � Te presentamos este espectacular local en venta en Calle Isidro Fernández 12, con una rentabilidad del 8% y una gestión de alquiler ágil en un máximo de 7 días hábiles. � Ubicación inmejorable: A solo unos pasos del metro Begoña y muy cerca de Plaza Castilla, en una zona residencial con acceso inmediato a supermercados, bancos y otros servicios esenciales. ✨ Diseño moderno y funcional: Recién reformado y a estrenar, este local de 42 m² ofrece un ambiente versátil para adaptarse a múltiples necesidades. � Distribución perfecta: Dos amplios dormitorios Salón acogedor Cocina equipada Baño completo ☀ Luminosidad excepcional: Con orientación norte-sur, disfruta de luz natural todo el día en un espacio cálido y confortable. ❄ Equipado para tu comodidad: Incluye calefacción eléctrica y aire acondicionado, garantizando confort en cualquier época del año. � Comodidades adicionales: Aparcamiento gratuito Acceso a ascensor � Oportunidad única: No pierdas la ocasión de adquirir un local que combina ubicación estratégica, comodidad y alto potencial de rentabilidad. � ¡Contáctanos y ven a verlo! ¿Estás listo para hacer realidad tu inversión? �✨.",True,good,False,False,3929.0,True,False,False,False,[],False,False,165000.0,€,,,,flat,"Tres Olivos - Valverde, Madrid","Piso en calle de Isidro Fernández, 12",Destacado,,,,
108225792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/d7/fc/1340850842.webp,,64,,695000.0,chalet,sale,208.0,,4,3,"calle Amnistía Internacional, 3",Madrid,Getafe,Perales del Rio,es,,40.3200573,-3.6516008,True,https://www.idealista.com/inmueble/108225792/,"HOUX te presenta esta exclusiva vivienda pareada, construida en 2020, ubicada en una tranquila zona residencial de Perales del Río. Con un diseño contemporáneo y acabados de primera calidad, esta propiedad ofrece un estilo de vida cómodo, eficiente y sofisticado. La casa cuenta con una superficie construida de 208 m² sobre una parcela de 160 m² y se distribuye en tres plantas perfectamente aprovechadas. Dispone de cuatro dormitorios amplios y luminosos, tres baños completos y dos terrazas. Entre sus estancias destacan un elegante salón comedor, una cocina funcional, lavadero independiente, trastero, sala de gimnasio y garaje exterior con capacidad para dos vehículos. La vivienda ha sido diseñada para ofrecer el máximo confort durante todo el año, con calefacción por suelo radiante, aire acondicionado por conductos, ventanas con aislamiento térmico, persianas automáticas, placa solar para agua caliente y un sistema de 12 placas solares para autoconsumo eléctrico. En el exterior, el jardín privado es un auténtico oasis: piscina con bomba de calor, jacuzzi con cascada, zona verde para el descanso y una pérgola desmontable que cubre una zona ideal para reuniones al aire libre. Una casa pensada para quienes valoran la calidad, la eficiencia energética y el confort, en un entorno seguro y bien comunicado con Madrid.",False,good,False,,3341.0,True,False,True,False,[],False,False,695000.0,€,,,,chalet,"Perales del Rio, Getafe","Chalet pareado en calle Amnistía Internacional, 3",Destacado,True,True,,semidetachedHouse
108449266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/08/b6/1345216897.webp,RP1362025138703,18,bj,197000.0,duplex,sale,33.0,False,2,1,calle de Juan Pantoja,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4492173,-3.7047837,False,https://www.idealista.com/inmueble/108449266/,"Se vende piso de 32 m² útiles, te ofrece el espacio perfecto para crear el hogar de tus sueños o asegurar una inversión con una alta rentabilidad. La vivienda te sorprenderá con su ingeniosa distribución en dos alturas, optimizando cada rincón para ofrecerte dos dormitorios y un espacio diáfano que integra cocina y salón. Necesita actualización, lo que te brinda la libertad de diseñar y personalizar cada detalle a tu gusto. Ubicado en una auténtica corrala madrileña, disfrutarás del encanto su amplio patio común. Además, la finca cuenta con ascensor, una comodidad indispensable en el día a día. La ubicación es, sencillamente, inmejorable. Estarás a un paso de la Glorieta de Cuatro Caminos y de la estación de metro Cuatro Caminos (L1, L2 y L6), garantizando una conexión rápida y eficiente con toda la ciudad. Múltiples líneas de autobús pasan por la zona, y tendrás a tu alcance todos los servicios esenciales: desde restaurantes y colegios hasta farmacias y el vibrante Mercado de Maravillas. Por si fuera poco, su cercanía a AZCA y la estación de metro Nuevos Ministerios (L6, L8 y L10) te posiciona estratégicamente, con la ventaja añadida de estar a un corto paseo del emblemático Estadio Santiago Bernabéu.",False,renew,False,True,5970.0,True,False,False,False,[],False,False,197000.0,€,207000.0,10000.0,5.0,flat,"Bellas Vistas, Madrid",Dúplex en calle de Juan Pantoja,Destacado,,,,duplex
108240914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/0b/35/1335476178.webp,,24,2,590000.0,flat,sale,70.0,False,2,1,"Cava de San Miguel, 6",Madrid,Madrid,Centro,es,Palacio,40.4149807,-3.7083881,True,https://www.idealista.com/inmueble/108240914/,"Se vende precioso piso de 2 habitaciones y 1 baño completamente reformado, ubicado en pleno centro de Madrid. El piso destaca por su diseño moderno, funcional y acogedor. Cuenta con una cocina americana totalmente equipada, salón, un dormitorio cómodo y baño completo, ideal para descansar tras el ritmo vibrante de la ciudad.  - Ubicado en la emblemática calle de los Mesones, una vía con siglos de historia y uno de los puntos más transitados por turistas y madrileños, este inmueble se sitúa en una zona con altísima proyección y demanda. A escasos pasos de la Plaza Mayor, el Mercado de San Miguel, la Puerta del Sol y el Palacio Real, representa una oportunidad única de acceder a una de las localizaciones más codiciadas de la capital. La zona ofrece una experiencia urbana vibrante, con calles peatonales, gastronomía de calidad, cultura y comercios tradicionales. Su excelente conectividad a pocos minutos de las estaciones de metro Ópera, Sol y La Latina garantiza una movilidad muy cómoda.",False,good,False,True,8429.0,True,False,False,False,[],False,False,590000.0,€,,,,flat,"Palacio, Madrid","Piso en Cava de San Miguel, 6",Destacado,,,,
107331246,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/52/eb/0d/1309809356.webp, Mesón de Paredes ático,40,4,760000.0,penthouse,sale,120.0,True,3,2,"calle del Mesón de Paredes, 56",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4090488,-3.7037572,True,https://www.idealista.com/inmueble/107331246/,"Atico totalmente reformando, en urbanización privada ( cámaras de seguridad 24h ), situado en una de las mejores zonas de Madrid, con amplia oferta gastronómica y cultural. Ubicado entre las plazas de Tirso de Molina y Embajadores, a 10 minutos del triángulo Prado - Thyssen-Reina Sofía. Varias paradas de metro y cercanías (Embajadores ). La vivienda dispone de plaza de garaje con acceso directo en ascensor y trastero. Además la casa ofrece una gran oportunidad de negocio al estar diseñada y preparada para poder alquilar como 2 pisos independientes. Costa de 3 dormitorios, todos con armarios empotrados. El dormitorio principal en suite con más de 30 metros cuadrados. Aire acondicionado en toda la casa. Desde el salón accedemos a la terraza ( orientación este ) que ofrece máxima privacidad.",False,good,False,True,6333.0,True,False,False,False,[],False,False,760000.0,€,770000.0,10000.0,1.0,flat,"Lavapiés-Embajadores, Madrid","Ático en calle del Mesón de Paredes, 56",Destacado,True,True,,penthouse
107438601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/69/65/1312675197.webp,ChaletCampo,30,,550000.0,chalet,sale,238.0,,4,4,calle del Abedul s/n,Madrid,Leganés,San Nicasio - Campo de Tiro - Solagua,es,Campo de Tiro,40.3397931,-3.7734146,True,https://www.idealista.com/inmueble/107438601/,"HOGARES LEGANÉS ofrece Chalet en venta en Campo de Tiro. El inmueble forma parte de una preciosa comunidad de propietarios que cuenta con zonas comunes ajardinadas, parque infantil y piscina. La vivienda se distribuye en CUATRO PLANTAS de la siguiente manera: En la PRIMERA PLANTA encontramos:  - Entradita acristalada como espacio extra.  - Gran recibidor. - Luminosa cocina independiente completamente equipada. - Aseo de cortesía.  - Amplio salón, también independiente, con salida directa a PATIO PRIVADO.  - El patio es perfecto para pasar tiempo de calidad en familia. Gracias a su privacidad podrás disfrutar del exterior como siempre habías soñado. La SEGUNDA PLANTA alberga: - DOS dormitorios individuales, ambos con armario empotrado.  - Baño completo con bañera que da servicio a los dormitorios. - Dormitorio PRINCIPAL, también con armario empotrado y precioso VESTIDOR. Dispone de baño en suite con ducha italiana. En la última planta se encuentra la BUHARDILLA, una estancia con cerramiento para hacerla totalmente independiente. Este espacio se puede aprovechar como dormitorio o zona despacho, ya que cuenta además con baño completo y ducha de esquina, además de terraza privada. Esta forrada de madera, y tiene zona de almacenaje extra.  En la planta SÓTANO contamos con un espacio extra diáfano con chimenea, que podrás usar de zona de juegos o para reuniones familiares. También dispone de zona lavandería y trastero.  La casa cuenta con aire acondicionado por conductos y con garaje cerrado en planta con espacio para 1 coche. Se encuentra en la zona más demandada de Leganés, rodeada de parques para aquellos que adoren la naturaleza. Se sitúa a 10 minutos del metro, cerca de supermercados, centro de salud, restaurantes y colegios. Fácil acceso a carreteras M40 y M30, a 20 minutos del centro de Madrid y a 2 minutos del Centro Comercial Parque Sur. ¡No pierdas esta oportunidad única de adquirir tu nuevo hogar en Leganés! NO DUDES EN SOLICITAR TU VISITA, MEJOR VER! ¡Consulta con nuestro departamento financiero la FINANCIACIÓN 100%!",True,good,False,,2311.0,True,True,False,False,[],False,False,550000.0,€,,,,chalet,"Campo de Tiro, Leganés",Chalet adosado en calle del Abedul s/n,Destacado,True,True,,terracedHouse
107980950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/ab/c1/1330126995.webp,RIOJA-LA FORTUNA ,19,2,183500.0,flat,sale,83.0,True,3,1,calle de Santo Domingo,Madrid,Leganés,La Fortuna,es,La Fortuna,40.3547882,-3.7804965,False,https://www.idealista.com/inmueble/107980950/,"HOGARES LEGANÉS pone a la venta en exclusiva este espectacular piso de 83 m² con 3 habitaciones y 2 terrazas en La Fortuna, Leganés Te presentamos esta fantástica vivienda situada en el barrio de La Fortuna, en Leganés, una zona consolidada con todos los servicios a tu alcance, buena comunicación y ambiente familiar. El piso cuenta con una superficie construida de 83 m², distribuidos de manera funcional para aprovechar al máximo el espacio. La vivienda dispone de tres dormitorios, todos con buena iluminación natural, ideales para familias, parejas que necesiten espacio extra o incluso para habilitar un despacho en casa. El salón-comedor es amplio y acogedor, con acceso directo a una de las dos terrazas. La segunda terraza se encuentra en una de las habitaciones. La cocina está equipada y tiene buen espacio de almacenamiento.  El cuarto de baño cuenta con un plato de ducha y una gran ventana, por lo que encontrarás una gran iluminación natural. La vivienda tienen calefacción individual de gas natural, lo que permite un mayor control del consumo y confort durante el invierno. Ubicado en una finca tranquila, en una zona bien conectada por transporte público, y cerca de supermercados, colegios, zonas verdes y comercios locales. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",True,good,False,False,2211.0,True,True,False,False,[],False,False,183500.0,€,,,,flat,"La Fortuna, Leganés",Piso en calle de Santo Domingo,Destacado,,,,
106777391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/12/24/1293671503.webp,84eb6768-9cfe-483e-9203-d030fdc21799,7,1,850000.0,flat,sale,100.0,True,3,2,calle de los Reyes,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4254925,-3.7099201,False,https://www.idealista.com/inmueble/106777391/,"Descubre este encantador apartamento de 120 m² en el vibrante barrio de Malasaña, Madrid.  Completamente reformado, ofrece un diseño moderno y funcional. Consta de tres amplios dormitorios y dos baños, perfectos para el confort familiar. La cocina está totalmente equipada y lista para inspirar tus habilidades culinarias.  Disfruta de la tranquilidad al aire libre en su balcón o amplia terraza, ideal para momentos de relax.  El edificio es accesible para sillas de ruedas y cuenta con un práctico ascensor.  Entre las comodidades adicionales, el apartamento incluye aire acondicionado y calefacción a gas, asegurando el confort durante todo el año.  Además, ofrece opción de aparcamiento y se vende amueblado para tu conveniencia. No pierdas la oportunidad de vivir en el corazón de Madrid, rodeado de cultura, tiendas y una vibrante vida nocturna.  Malasaña, en el corazón de Madrid, es un barrio vibrante y bohemio conocido por su ambiente alternativo y creativo. Destaca por sus calles llenas de cafeterías, bares, tiendas vintage y galerías de arte, que reflejan una mezcla única de modernidad y tradición. Su rica historia, ligada a la Movida Madrileña, se combina con una atmósfera joven y dinámica, atrayendo a residentes y visitantes. Además, está excelentemente conectado y rodeado de puntos icónicos como la Gran Vía y la Plaza del Dos de Mayo, convirtiéndolo en un lugar lleno de vida y autenticidad. ¡Este apartamento es una joya por descubrir!",False,good,False,True,8500.0,False,False,False,False,[],False,False,850000.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de los Reyes,Destacado,True,True,,
