propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108922338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/bb/13/1359023492.webp,2220,23,,200000.0,flat,sale,74.0,True,3,1,calle Alfonso Fernández,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3675672,-3.7569186,False,https://www.idealista.com/inmueble/108922338/,"Merino pone en venta una vivienda de 74 m2 y tres habitaciones en Carabanchel Alto. Se trata de un piso completamente exterior, lo que garantiza una excelente entrada de luz natural en todas las estancias.   Distribución y características principales:  •Tres dormitorios, bien distribuidos y con buena ventilación. •Salón-comedor amplio y luminoso con aire acondicionado. •Amplia terraza. • Baño con plato de ducha. •Suelos de parqué, en buen estado de conservación. •Paredes con gotelé  •Edificio en entorno tranquilo y bien comunicado  La vivienda ofrece un alto potencial tanto para residencia habitual como para inversión, ya que permite una reforma personalizada manteniendo una base sólida y funcional.  El inmueble se encuentra en una estratégica, próxima a comercios, centros educativos, zonas verdes y transporte público. Concretamente, la estación de Metro de Carabanchel Alto (Línea 11) está a unos 8 minutos a pie. Para más información o concertar una visita, no dudes en ponerse en contacto. Estaremos encantados de atenderte. TRABAJAMOS PARA USTED.",False,good,False,False,2703.0,False,False,False,False,[],False,False,200000.0,€,flat,"Buena Vista, Madrid",Piso en calle Alfonso Fernández,,,,
105743769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/a6/b7/1261728132.webp,Bloque 1 -1B,16,1,325435.0,flat,sale,47.0,True,1,1," Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/105743769/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,,True,True,6924.0,True,False,False,False,[],False,False,325435.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en  Eras de Móstoles, 11",False,True,True,
108651946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/5e/c2/1351105309.webp,1º D,10,1,295911.0,flat,sale,78.0,True,1,1,"Calle Lacedón, 7",Madrid,Villaviciosa de Odón,Centro,es,,40.3583625,-3.9046283,True,https://www.idealista.com/obra-nueva/108651946/,"Viviendas de Renta Libre en Régimen de Cooperativa Calle Lacedón 7-9, Villaviciosa de Odón (Madrid) Fecha estimada de entrega: SEGUNDO TRIMESTRE DE 2028 Nos complace presentarle una exclusiva promoción de 16 viviendas en régimen de cooperativa, ubicadas en el corazón de Villaviciosa de Odón, uno de los municipios más valorados de la Comunidad de Madrid por su excelente calidad de vida, servicios y cercanía a la capital. Características de la Promoción: Viviendas de 1 y 2 dormitorios Plaza de garaje incluida Viviendas en planta baja con amplios patios y otras con terraza Ubicación privilegiada en el centro urbano Ideales como primera vivienda, inversión o para quienes desean mejorar su calidad de vida en un entorno cómodo, accesible y tranquilo. Entorno y Servicios: Ubicadas en una zona consolidada y tranquila, con todos los servicios a pocos pasos: •Supermercados •Restaurantes y cafeterías •Bancos •Paradas de autobús y taxi •Comercios y centros educativos Calidades Destacadas: •Calificación Energética A •Fachada moderna, respetuosa con la estética tradicional del municipio •Sistema de aerotermia para calefacción, refrigeración y agua caliente sanitaria (ACS) •Altos estándares de confort y eficiencia energética ¡Llámenos y venga a conocer esta magnífica promoción! Estaremos encantados de informarle y mostrarle todos los detalles que hacen de esta oportunidad una excelente elección de vivienda.",False,newdevelopment,True,True,3794.0,True,False,False,False,[],False,False,295911.0,€,flat,"Centro, Villaviciosa de Odón","Piso en Calle Lacedón, 7",False,True,True,
108681794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/1e/5f/1351984646.webp,59134,31,1,1079000.0,flat,sale,96.0,True,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4277253,-3.7023723,False,https://www.idealista.com/inmueble/108681794/,"Ana Gómez de la Serna de GV | JUSTICIA comercializa el siguiente inmueble: Magnifico piso en esquina de 90 metros cuadrados construidos situado en calle tranquila del Barrio de Justicia. Cuenta con una magnífica luz natural, que lo hace muy luminoso, gracias a los 5 balcones. Cuenta con trastero  En caso de interesar la venta es llave en mano Se adjunta plano  Distribución:  Salón, tres cuartos de dormir, dos cuartos de baño. Cocina. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,True,11240.0,True,False,False,False,[],False,False,1079000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,,,,
106015188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/ff/25/1269953033.webp,Bloque 2 - 2A,23,2,308290.0,flat,sale,42.0,True,1,1," Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/106015188/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,,True,True,7340.0,True,False,False,False,[],False,False,308290.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en  Eras de Móstoles, 11",False,True,True,
108365887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/2f/13/1309313411.webp,PR-C-616@TipoA ,29,1,922000.0,flat,sale,140.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108365887/,"Terraza de 11,55 m2. Viviendas de 3 y 4 dormitorios en una urbanización cerrada ajardinada con piscinas, sala fitness, sala comunitaria, pista multideportiva, zona de juegos infantiles y jardines. Todas las viviendas dispondrán de plazas de garaje y trastero. Edificio de 4 alturas más ático. Con estancias amplias, completas y funcionales con unas cuidadas calidades, donde el confort y el descanso son objetivos fundamentales del proyecto. Calidades de excelencia. Cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Zonas de encuentro y relax como los amplios jardines y paseos, o el acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness, o la pista multideportiva. Los niños podrán disfrutar de un espacio de juegos pensado para ellos. Todo lo necesario para disfrutar de las horas de ocio sin salir de la urbanización. Con acceso exclusivo al Parque de la Ballena, un espacio privativo, solo accesible para los vecinos de la Isla de Chamartín. En una de las mejores zonas de Madrid, te ofrecemos un proyecto emblemático en la capital. Con una amplia oferta de servicios a solo 3 minutos como zonas verdes, Cercanías, gasolinera, farmacias, cines, colegios y muy próximo al Hospital HM Sanchinarro. Además, un nuevo proyecto de transformación y regeneración urbana, NeXt Madrid, se desarrollará en los próximos años. Este nuevo barrio, junto a Sky Serenity, proporcionará un entorno de innovación, espacios saludables, seguros y confortables y situará a la zona a la vanguardia de la ciudad. Sky Serenity forma parte de un proyecto inmobiliario denominado Sky Pryconsa, donde se desarrollarán dos edificios singulares que compartirán las zonas comunes. Para más información visitar Sky Pryconsa.",False,newdevelopment,True,True,6586.0,True,False,False,False,[],False,False,922000.0,€,flat,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",False,True,True,
108241534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b4/31/1338192270.webp,Bloque 4 -1C,20,1,308619.0,flat,sale,42.0,True,1,1," Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/108241534/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,,True,True,7348.0,True,False,False,False,[],False,False,308619.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en  Eras de Móstoles, 11",False,True,True,
108849042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/84/2d/1333207125.webp,,12,6,296534.0,flat,sale,117.0,True,3,2,"Poligono UZP0202 los Cerros, 354",Madrid,Madrid,Vicálvaro,es,Los Cerros,40.40373,-3.53962,True,https://www.idealista.com/obra-nueva/108849042/,"¡Ha llegado tu momento! NUEVO PROYECTO DE VIVIENDA PROTEGIDA EN LOS CERROS.  Residencial ARA, viviendas protegidas de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible. RESIDENCIAL ARA S.COOP.MAD. TIENE SUSCRITO CONTRATO PRIVADO SOBRE EL SUELO OBJETO DE INTERÉS  Ubicación y accesibilidad Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando. Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas ARA ofrece viviendas de 2, 3 y 4 dormitorio con plaza de garaje y trastero diseñadas para ofrecer confort y sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética y poder reducir el consumo de energía. Además, sin salir de casa, podrás disfrutar de completas zonas comunes que incluyen piscina, áreas ajardinadas y espacios infantiles, pensadas para el ocio y el bienestar de toda la familia. Residencial ARA contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior.  Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros.  Si quieres formar parte de este ilusionante y nuevo proyecto de vivienda protegida, ¡déjanos tus datos y nos pondremos en contacto contigo para mantenerte informado! Nota: Este proyecto se gestiona en régimen de Cooperativa. Residencial ARA S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2534.0,True,False,False,False,[],False,False,296534.0,€,flat,"Los Cerros, Madrid","Piso en Poligono Uzp0202 los Cerros, 354",False,True,True,
108884171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/b0/27/1294156970.webp,2º A,7,2,1230000.0,flat,sale,152.0,True,3,2,"calle Hernández de Tejada, 10",Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.447159,-3.6505592,True,https://www.idealista.com/obra-nueva/108884171/,"Bienvenidos a Hernández de Tejada 10, una exclusiva promoción residencial creada para quienes buscan algo más que una vivienda; un estilo de vida único. Situada en el corazón de Arturo Soria, al norte de Madrid, ofrece 12 viviendas únicas de 2 y 3 dormitorios que combinan diseño y funcionalidad. Cada espacio ha sido diseñado por y para las personas maximizando la comodidad y el bienestar. Cuenta con salones amplios conectados a cocinas de diseño, terrazas que abren el horizonte. de Arturo Soria, dormitorios impregnados de luz natural con dos baños – uno de ellos en suite – y, opciones de bajos con jardín privado o áticos con terraza. Todas las viviendas contaran además con plaza de garaje y trastero. Situado en el corazón de Arturo Soria, Hernández deTejada 10 ofrece una ubicación privilegiada que combina tranquilidad y accesibilidad en una de las zonas más codiciadas de Madrid. Un residencial que ofrece zonas comunes pensadas para el descanso y la privacidadad: una entrada que refleja la exclusividad del proyecto, áreas ajardinadas que invitan a desconectar del ritmo urbano y una terraza común con lámina de agua y solárium que genera una comunidad activa. Arturo Soria es sinónimo de calidad de vida; amplias zonas verdes, excelentes conesxiones de transporte y gran oferta de servicios y comodidades. Vivir aqui significa disfrutar de lo mejor de Madrid, en un entorno dinámico con tiendas y restaurantes de alto nivel, centros sanitarios de referencia y los mejores colegios públicos y privados que ofrecen una educación de calidad como el Liceo Francés, Montessori High Schollo, san José del Parque o el Colegio. Ramón y Cajal, garantizando una experiencia en todos los aspectos de la vida diaria.",False,,True,True,8092.0,True,False,False,False,[],False,False,1230000.0,€,flat,"San Pascual, Madrid","Piso en calle Hernández de Tejada, 10",False,True,True,
106859747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/87/99/1307737677.webp,,19,bj,841000.0,flat,sale,92.0,True,2,2,"calle ARTURO SORIA, 98",Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4456971,-3.6466605,True,https://www.idealista.com/obra-nueva/106859747/,"Exclusiva vivienda de dos dormitorios con jardín privado de 57 m2 en una de las mejores zonas residenciales de Madrid, en edificio de nueva construcción con certificación energética clase ""A"". Climatización por suelo radiante y refrescante mediante aerotermia, asistido por placas fotovoltaicas, lo que minimiza los consumos. Sistema de climatización de ""doble flujo"" Acabados de calidad, con aplacados y solados de Porcelanosa, carpinterías exteriores en aluminio de la marca Cortizo y carpintería interior de madera lacada. Plaza de garaje con capacidad para dos coches, con punto para recarga de vehículo eléctrico. Promoción ya finalizada, disponible para entrega inmediata.",False,newdevelopment,True,True,9141.0,True,False,False,False,[],False,False,841000.0,€,flat,"San Pascual, Madrid","Piso en calle Arturo Soria, 98",False,True,True,
106166814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/a0/2f/1274533040.webp,Bajo C,29,bj,840000.0,flat,sale,123.0,True,3,2,"pasaje del Sur, 2",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4426398,-3.8131022,True,https://www.idealista.com/obra-nueva/106166814/,"OBRAS INICIADAS. Obra nueva Residencial Pasaje del Sur, pisos de 3 habitaciones, amplios jardines y terrazas, piscina comunitaria. Residencial Pasaje del Sur es un exclusivo edificio de obra nueva que consta de 9 viviendas, con varias tipologías: - Bajos de 3 habitaciones, 2 baños y amplios jardines de uso privativo desde 85 hasta 120 metros cuadrados. - Primeros de 3 habitaciones, 2 baños y amplias terrazas. - Segundo de 3 habitaciones, 2 baños y una terraza de grandes dimensiones. - Áticos (dúplex, en planta segunda y ático) de 3 habitaciones, 2 baños, aseo de cortesía y terrazas con vistas panorámicas. Cada una de las viviendas incluye una plaza de garaje y un trastero, con posibilidad de adquirir una segunda plaza. Las zonas comunes incluyen una sala comunitaria y una piscina exterior. La promoción tiene un cuidado diseño que combina estética, alta calidad de materiales y funcionalidad con domótica integrada, y un sistema constructivo que posibilita un aprovechamiento óptimo del espacio en todas las estancias. La climatización de las viviendas será mediante sistema de aerotermia frío-calor que se distribuye por suelo radiante. Las viviendas cuentan con la máxima certificación energética, siendo “A” en proyecto. El proyecto contempla la ampliación de Pasaje del Sur, que pasará a comunicar la calle Guía con la calle Fuente de la Salud, según prevé el PGOU de Pozuelo de Alarcón. La promoción tiene una localización privilegiada, se ubica en una calle muy tranquila en un entorno totalmente consolidado, a escasos 2 minutos andando del Parque Fuente de la Salud y de Camino de las Huertas. Cuenta con gran oferta de servicios a los que acceder andando, como centros educativos (Kensington School, Liceo Sorolla, Escuelas Pías San Fernando, San José de Cluny), supermercados, tiendas, restaurantes, zonas verdes, centro comercial El Torreón, etc. Las viviendas están muy bien comunicadas, con fácil acceso a la A-6, M-40, M-515 y M-503.",False,newdevelopment,True,True,6829.0,True,False,False,False,[],False,False,840000.0,€,flat,"Zona Pueblo, Pozuelo de Alarcón","Piso en pasaje del Sur, 2",False,True,True,
108840815,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/06/29/1356672296.webp,"2,1ºA",31,1,771100.0,flat,sale,143.0,True,3,2,"Miguel Ángel Cantero Oliva, 3",Madrid,Boadilla del Monte,Viñas Viejas,es,,40.41527,-3.89518,True,https://www.idealista.com/obra-nueva/108840815/,"Vivienda de 3 dormitorios en 2º planta, con 2 plazas de garaje y trastero (IVA incluido en el precio publicado). Ubicada en la Calle Miguel Ángel Cantero Oliva, Boadilla del Monte, en un entorno diseñado para la vida en familia.    Esta vivienda de 143 m2 con una terraza muy soleada de 17 m2. Destaca por un diseño enfocado en la optimización de los espacios y la luminosidad de las estancias, con acabados de primeras calidades, con suelo radiante-refrescante, a fin de garantizar el máximo confort, con bajo consumo.   La urbanización, dispuesta a través de dos bloques lineales de viviendas y una planta baja sin barreras. Alberga en su zona central, una gran zona ajardinada con una piscina de sal, dando una sensación de apertura muy soleada. También cuenta con un área de juegos infantiles y una sala polivalente.   Además, para conseguir los mejores resultados, las viviendas de Monteviña cuentan con diversos sistemas de actuación pasiva: suelo radiante- refrescante, sistema de aerotermia individual, recuperador de calor y control domótico de la climatización. Todo ello garantiza un hogar más sostenible y eficiente, una mejor calidad del aire y una reducción en el consumo y el gasto.   Y esto no es todo, pues en Grupo Pinilla le brindamos la oportunidad de personalizar el interior de su vivienda, para que pueda diseñar un hogar que se ajuste perfectamente a sus necesidades y las de su familia. Con el asesoramiento de nuestro estudio de arquitectura, podrá escoger los acabados de su vivienda, añadir elementos extras, así como hacer modificaciones relativas a la distribución interior de su nuevo hogar.   El resultado es una promoción donde el diseño, la sostenibilidad y un entorno sobresaliente se combinan para dar paso a un conjunto de 46 viviendas, donde cada rincón ha sido ideado para ofrecerle una experiencia de vida llena de comodidad y excelencia.   La fecha prevista de entrega de llaves es el cuarto trimestre de 2026. Si desea más información, puede visitar nuestra web o visitarnos en la oficina comercial de Grupo Pinilla (C/ Nuria, 36 – Madrid). Puede solicitar una cita en el siguiente enlace services y estaremos encantados de ampliarle la información.",False,,True,True,5392.0,True,False,False,False,[],False,False,771100.0,€,flat,"Viñas Viejas, Boadilla del Monte","Piso en Miguel Ángel Cantero Oliva, 3",False,True,True,
