propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108913177,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/9c/09/1358754178.webp,,23,1,551350.0,flat,sale,105.0,True,3,2,calle de Servando Batanero,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4293605,-3.6441765,False,https://www.idealista.com/inmueble/108913177/,"Piso en venta – Calle de Servando Batanero, Madrid Primera planta exterior con terraza – 3 habitaciones – 2 baños – 105 m² Características destacadas: Salón exterior amplio, muy luminoso con zona de comedor Cocina americana equipada con electrodomésticos modernos 3 dormitorios con armarios empotrados 2 baños completos Aire acondicionado para máximo confort Recién reformado con acabados de máxima calidad Alrededores y servicios cercanos Transporte público Estaciones de metro La Elipa (línea 2), Ascao y Quintana (línea 5) a 7‑8 minutos caminando  Paradas de autobús a menos de 5 min a pie (líneas 15, 28, 106, 113)  Supermercados y alimentación Ahorramás, Eroski City, Dia y panaderías como Hnos. Mejías en las inmediaciones, a menos de 5 min caminando  Mercado municipal y tiendas locales en calles adyacentes  Salud y bienestar Centro de Salud Ciudad Lineal y múltiples farmacias en un radio de 400 m  Colegios y guarderías Numerosos centros educativos próximos, como el Colegio Leopoldo Alas y guarderías como Mi Primer Cole 3 y Lázaro (a menos de 5 minutos)  Zonas verdes y ocio A poca distancia del Parque de Arriaga, ideal para pasear o entrenar al aire libre  Varias cafeterías, restaurante y un cine Artesiete accesibles en pocos minutos  Servicios y entorno urbano Cajeros y bancos (Caixabank, BBVA, Santander) muy cerca  Cerca del Ayuntamiento local, Biblioteca Pública Pablo Neruda, y otros servicios municipales  Seguridad y ambiente Zona consolidada, mayoritariamente residencial. Según experiencias en redes, Ciudad Lineal se considera segura incluso de noche; los vecinos reportan sentir el barrio tranquilo y bien iluminado.",True,good,False,False,,5251.0,False,False,False,False,[],False,False,551350.0,€,,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de Servando Batanero,,,,
107709742,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/8d/b4/1320481283.webp,COOP-832@V17-4ºPL,16,4,225073.0,flat,sale,100.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709742/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2251.0,True,False,False,False,[],False,False,225073.0,€,True,True,,flat,"Parla Este, Parla","Piso en  Estrella Polar, 601",,,,
108070867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/42/ab/1332929181.webp,COOP-832@VT20-2ªPL,16,3,246880.0,flat,sale,113.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/108070867/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2185.0,True,False,False,False,[],False,False,246880.0,€,True,True,,flat,"Parla Este, Parla","Piso en  Estrella Polar, 601",,,,
108278722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/48/25/1339325946.webp,V5,13,,594000.0,chalet,sale,273.0,,5,4,"Calle Amelia Earhart, 5",Madrid,Valdemoro,Hospital,es,,40.1931024,-3.6965211,True,https://www.idealista.com/obra-nueva/108278722/,"Exclusividad, confort y diseño en una de las zonas más tranquilas de Valdemoro Spacio 4 luxury homes tiene el placer de presentarte una promoción única: 4 elegantes chalets pareados y una vivienda independiente, diseñados para quienes buscan un hogar con alma, estilo y calidad de vida. Situadas en una zona residencial privilegiada, estas viviendas combinan a la perfección arquitectura moderna, espacios amplios y luz natural en cada rincón. El equilibrio ideal entre funcionalidad y estética. Tu hogar, tal como lo soñaste Cada vivienda se distribuye en 3 cómodas plantas: • Planta principal: Un espectacular salón-comedor de concepto abierto con cocina integrada, perfecto para compartir momentos en familia. Además, incluye un dormitorio ideal como despacho o habitación de invitados y un baño completo. • Planta superior: Cuatro dormitorios de gran tamaño, incluyendo una suite principal con baño privado, además de un segundo baño completo. • Planta inferior: Un espacio diáfano con infinitas posibilidades: zona de ocio, gimnasio, bodega, estudio.. . Incluye un baño completo, cuarto de lavandería y una exclusiva terraza con luz cenital de 19 m² que aporta luminosidad y encanto. Extras que marcan la diferencia • Garaje privado con capacidad para dos vehículos • Calidades premium en todos los acabados • Personalización sin coste adicional: elige el estilo de pintura, pavimentos y muebles de cocina. Y para los más exigentes… Paquete Premium opcional • Instalación de piscina privada • Sistema de energía solar fotovoltaica • Mejora de mobiliario y electrodomésticos de alta gama Vive con estilo, invierte con visión Esta es más que una vivienda. Es el espacio donde crearás tus mejores recuerdos. Y si buscas una inversión segura y rentable en una de las zonas con mayor proyección de Valdemoro, esta es tu oportunidad. Contacta con nosotros y agenda tu visita. ¡Tu nuevo hogar te está esperando! LAS INFOGRAFIAS DE LA COCINA NO SON CONTRACTUALES Aviso legal: Este anuncio no incluye los gastos de impuestos, notario, registro de la propiedad, entre otros. Este anuncio es meramente informativo y no constituye una auténtica oferta vinculante ni contractual. Las fotografías y datos incluidos están sujetos a posibles modificaciones, consecuencia de exigencias comerciales, jurídicas, técnicas o por mandato expreso de la propiedad. La información aquí contenida procura reflejar una orientación sobre los inmuebles a la fecha de su publicación.",False,newdevelopment,True,,False,2176.0,True,False,False,False,[],False,False,594000.0,€,True,True,,chalet,"Hospital, Valdemoro","Chalet pareado en Calle Amelia Earhart, 5",semidetachedHouse,,,
108070848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/d7/0d/1332929539.webp,COOP-832@VT10-1ªPL.,16,1,239736.0,flat,sale,108.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/108070848/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2220.0,True,False,False,False,[],False,False,239736.0,€,True,True,,flat,"Parla Este, Parla","Piso en  Estrella Polar, 601",,,,
108528481,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c8/2f/1347579125.webp,PR-C-762@TipoD,7,1,485000.0,flat,sale,155.0,True,4,2,"calle Virgen de Loreto, 12",Madrid,Alcalá de Henares,El Pilar - Bripac,es,,40.5019006,-3.3453506,True,https://www.idealista.com/obra-nueva/108528481/,"CIELO DE ALCALÁ II Un magnífico residencial con grandes zonas comunes El residencial Cielo de Alcalá II está formado por amplias viviendas de 1 a 4 dormitorios. Zonas comunes privadas tanto exteriores como interiores. La piscina dispone de iluminación nocturna, zonas verdes y sistema de cloración mediante electrolisis salina. La zona infantil-recreativa cuenta con suelo amortiguado y está equipada con juegos infantiles. Las zonas comunes incluyen una sala comunitaria y espacios para bicicletas. En el garaje existe una zona con carritos para facilitar la carga y descarga de los vehículos. Vive en Ciudad del Aire, un enclave único en Alcalá de Henares Ciudad del Aire es una de las zonas más prometedoras y consolidadas de Alcalá de Henares, ciudad declarada Patrimonio de la Humanidad por la UNESCO. Situada al este del municipio, este área residencial se caracteriza por su tranquilidad, amplias zonas verdes y excelente conexión con el centro urbano y con Madrid. Conectividad inmejorable. - La zona dispone de rápidos accesos a la A-2, así como estaciones de Cercanías Renfe (líneas C-2 y C-7) que conectan en menos de 30 minutos con el centro de Madrid. También cuenta con varias líneas de autobús urbano e interurbano. Esta accesibilidad convierte a Ciudad del Aire en una ubicación ideal para quienes desean combinar la serenidad de una zona residencial con la cercanía a los principales ejes económicos. Servicios y equipamientos. - Ciudad del Aire está rodeada de centros educativos, sanitarios, deportivos y comerciales, lo que garantiza una vida cómoda y funcional para toda la familia. A pocos minutos se encuentran supermercados, colegios, centros médicos y todo tipo de comercios de proximidad. Además, la cercanía al aeródromo militar y a la Universidad de Alcalá aporta un dinamismo especial al entorno. Entorno natural y calidad de vida. - El urbanismo de la zona ha sido cuidadosamente planificado para potenciar la calidad de vida: calles amplias, zonas ajardinadas, áreas infantiles y senderos peatonales permiten disfrutar de un entorno saludable y seguro. Su cercanía al Parque Natural de los Cerros de Alcalá y al río Henares brinda oportunidades inmejorables para actividades al aire libre y en contacto con la naturaleza.   Entrega de llaves Entre septiembre y noviembre de 2028.",False,newdevelopment,True,True,False,3129.0,True,False,False,False,[],False,False,485000.0,€,,,,flat,"El Pilar - Bripac, Alcalá de Henares","Piso en calle Virgen de Loreto, 12",,,,
108657503,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/77/cf/1351307701.webp,,11,,597000.0,chalet,sale,237.0,,4,3,"calle Cerro de San Pedro, 14",Madrid,Colmenar Viejo,Las Vegas - El Pozanco - Adelfillas,es,,40.6652494,-3.7616304,True,https://www.idealista.com/obra-nueva/108657503/,"Excelentes viviendas en una ubicación privilegiada en Colmenar Viejo, en el sector Arroyo Espino, una zona nueva de Colmenar con paradas de autobús, centros comerciales y grandes supermercados muy cercanos Arroyo Espino es una zona nueva de las mas damenandas y cotizadas en este momento en la población, con muchas zonas verdes, calles muy amplias y con poca altura, ideal para familias.  Esta promoción consta de 2 viviendas pareadas de 237m2 cuadrados, lo que permite un mayor aprovechamiento de la parcela. Dispone de 4 habitaciones, una en planta baja y tres en planta alta, con 3 baños completos amueblados. , salón con cocina americana con grandes ventanales para mayor luminosidad de la vivienda. El dormitorio principal es en suite con baño, vestidor integrado y una terraza privada. El sótano se entrega con terminación industrial diáfano con posibilidad de personalizar. Sistema de climatización con aerotermia, suelo radiante en porcelánica imitación madera y sistema fotovoltaico para un mayor ahorro de energía. Además consta de dos plazas de parking interiores. En estas viviendas se permite la posibilidad de realizar algunas personalizaciones Viviendas con proyecto llave en mano y con sistema de financiación en autopromoción. Debido al acuerdo entre promotara y constructora, los precios, calidades y plazos están cerrados. Por lo que la autopromoción solo se ciñe a la financiación con el banco. Licencia concedida y en tramitación para la limpieza y excavaciones del terreno. Durante los dos primeros meses, la cocina se regalará amueblada.  *Los planos no son contractuales, pueden sufrir alguna variación.",False,newdevelopment,True,,False,2519.0,True,False,False,False,[],False,False,597000.0,€,True,True,,chalet,"Las Vegas - El Pozanco - Adelfillas, Colmenar Viejo","Chalet pareado en calle Cerro de San Pedro, 14",semidetachedHouse,,,
108776271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/b0/8c/1354793950.webp,,32,2,900000.0,flat,sale,145.0,True,4,3,Barrio Peñagrande,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4698787,-3.7195362,False,https://www.idealista.com/inmueble/108776271/,"Exclusiva vivienda reformada en urbanización con piscina y jardines Gilmar presenta esta espectacular vivienda de 145 m² construidos y 127 m² útiles, completamente reformada y con una distribución pensada para el máximo confort. La luminosidad es uno de sus grandes atractivos, gracias a su triple orientación norte, sur y este, que permite disfrutar de luz natural durante todo el día. Cuenta con cuatro dormitorios y tres baños, destacando la suite principal, que dispone de un amplio baño y un gran vestidor. La segunda suite también cuenta con baño en suite, un espacioso armario empotrado y una terraza privada. Los otros dos dormitorios, igualmente luminosos, tienen armarios empotrados, lo que garantiza un excelente espacio de almacenamiento. El salón-comedor es amplio y acogedor, con dos grandes ventanales que inundan la estancia de luz. Uno de ellos da acceso a una terraza de unos 6 metros cuadrados, perfecta para disfrutar del aire libre. La cocina es independiente y está equipada con un gran tendedero. En cuanto a acabados, la vivienda ha sido reformada con materiales de alta calidad. Los suelos de mármol en el salón, pasillo y dormitorios aportan elegancia y calidez, mientras que en la cocina y los baños se ha optado por suelo porcelánico. Las ventanas de PVC con apertura oscilobatiente y rotura de puente térmico garantizan aislamiento y eficiencia energética. Además, dispone de calefacción y agua caliente individual con una caldera de gas nueva y aire acondicionado Daikin con bomba de frío y calor en salón y dormitorios. El piso incluye una amplia plaza de garaje con acceso directo por ascensor. Se encuentra en una urbanización privada con piscina comunitaria, amplias zonas ajardinadas, parque infantil y portero físico, ideal para quienes buscan tranquilidad sin renunciar a todas las comodidades. La ubicación es inmejorable, en una zona residencial tranquila, entre el Parque Rodríguez Sahagún y la Dehesa de la Villa. Además, está perfectamente comunicada: A solo 150 metros de la estación de metro Valdezarza. Con paradas de autobús a 100 metros. Acceso rápido al centro por el Túnel de Valle de Mena y excelente conexión con la M-30 norte y sur a través de la calle Sinesio Delgado. Una vivienda lista para entrar a vivir, con todas las comodidades y en una ubicación privilegiada. No pierdas la oportunidad de visitarla. Contacta con Gilmar para más información.",False,good,False,True,,6207.0,True,False,False,False,[],False,False,900000.0,€,True,False,28000.0,flat,"Peñagrande, Madrid",Piso,,,,
108632555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/b1/95/1350522704.webp,HG210721,22,3,695000.0,flat,sale,97.0,True,3,2,CL LINO,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4579745,-3.6972517,False,https://www.idealista.com/inmueble/108632555/,"Gilmar Consulting Inmobiliario Castellana-Orense, vende vivienda en perfecto estado de conservación, situada en una tercera planta con ascensor y con una superficie aproximada de 98 metros cuadrados, los cuales se distribuyen en salón-comedor, cocina independiente, tres dormitorios, baño y aseo y plaza de garaje con capacidad para coche grande y moto, opcional. Destacamos la gran luminosidad que hay en toda la casa. La distribución de la casa es excelente, invita a disfrutar de cada una de sus estancias; destacamos su salón amplio y muy luminoso; cocina independiente totalmente equipada y con gran capacidad de almacenaje con acceso a espaciosa terraza cerrada; Tres amplios dormitorios, destacando el dormitorio principal con armario empotrado con gran capacidad de almacenaje, cuarto de baño completo con plato de ducha y aseo, ambos en el distribuidor. Sin duda, una casa acogedora, confortable y alegre. Ideal para familias. Entre sus materiales destacamos; suelo de parquet; calefacción central, aire acondicionado repartido en splites por toda la casa, armario empotrado en dormitorio principal y en un secundario y pintura lisa. Se sitúa en finca construida en 1988, con ascensor, muy bien ubicada y muy tranquila, con I.T.E. favorable hasta el 2029. Con parking subterráneo y privado, donde se sitúa la plaza de garaje, opcional por 40.000€, plaza de garaje muy amplia con capacidad para coche grande y moto.  Gracias a la perfecta localización, a cinco minutos de Paseo de La Castellana, dispone de tranquilidad suficiente y a la vez unas magníficas comunicaciones. Bien hacia el exterior de Madrid por carretera, como para la movilidad interna vía Metro, con la estación de Tetuán ( Línea 1 ) a tan solo dos minutos andando o Bus con paradas casi en la puerta. Al pie del edificio tenemos los mejores comercios, tiendas y todo lo que se necesita para cubrir las necesidades básicas y de ocio. Es sin duda, una oportunidad única de vivir o invertir en una de las mejores zonas de Madrid. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontrarás 4.000 oportunidades más.",False,good,False,True,,7165.0,False,False,False,False,[],False,False,695000.0,€,True,False,40000.0,flat,"Cuzco-Castillejos, Madrid",Piso en Cl Lino,,730000.0,35000.0,5.0
107318628,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/d0/48/1309398466.webp,a01Jy00000lYgY2IAK,14,,1535000.0,chalet,sale,370.0,,4,5," Leopoldo Calvo-Sotelo Bustelo, 54",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4544281,-3.7939355,True,https://www.idealista.com/obra-nueva/107318628/,"NUEVA PROMOCIÓN A LA VENTA CALVO SOTELO 54 CUATRO EXTRAORDINARIAS CASAS PAREADAS EN UN ENTORNO EXCLUSIVO  UNA OPORTUNIDAD PARA COMBINAR LUJO y CONFORT, EN UNA DE LAS ZONAS MÁS VALORADAS DE POZUELO DE ALARCÓN Calvo Sotelo 54 te ofrece el privilegio de vivir en una vivienda singular, diferente y única. Cuatro unifamiliares excepcionales que destacan por su diseño moderno y elegante, basados en criterios sostenibles, con acabados de máxima calidad. Cuatro magnificas viviendas con parcelas superiores a 320 m2 que cuentan con una superficie construida interior desde 312 m2 (construida total desde 370 m2), distribuidas en dos plantas sobre rasante y sótano, dotadas, cada una de ellas, de una espectacular piscina privada rodeada de un fantástico jardín.  Distribuciones perfectas, diseñadas hasta el último detalle proporcionando una gran amplitud en todos sus espacios, confort y la máxima luminosidad. Diseñadas con tres o cuatro dormitorios en planta primera, y un estudio en planta baja, cinco baños, y un amplísimo bajo rasante versátil, multifuncional con patios ingleses que permiten una ventilación natural y los inundan de luz. Y espléndidos salones y cocinas, conectados hacia el exterior para que los espacios se prolonguen hasta el jardín y la piscina.  La promoción está localizada en la calle Leopoldo Calvo-Sotelo Bustelo, 54, (prolongación de la calle Osa Mayor en Aravaca) junto al colegio Los Robles, en un enclave privilegiado rodeado de parques, zonas verdes y deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y que se encuentra muy bien comunicado, tanto por transporte público, autobús y Cercanías Renfe de Aravaca y Pozuelo, como por su fácil acceso a carreteras principales como la A-6, M-40, Ctra de Castilla, o M-30. Concierta una visita en nuestras oficinas centrales para ampliar la información, en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,,False,4149.0,True,False,False,False,[],False,False,1535000.0,€,True,True,,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en  Leopoldo Calvo-Sotelo Bustelo, 54",semidetachedHouse,,,
108706129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/c7/80/1352705572.webp,CH 2,13,,1385000.0,chalet,sale,376.0,,6,8,"Camino Bajo, 153",Madrid,Torrelodones,Las Marías,es,,40.56961,-3.93698,True,https://www.idealista.com/obra-nueva/108706129/,"Terrae es un exclusivo conjunto de 6 viviendas independientes y únicas que redefinen el lujo y la armonía con el entorno. Diseñadas con un concepto moderno e innovador, se integran de forma impecable en la naturaleza y la topografía, creando terrazas con vistas espectaculares que capturan lo mejor de cada amanecer en Madrid y atardeceres en la sierra. Espacios amplios y funcionales diseñados para vivir, trabajar y descansar en perfecta armonía con el entorno.  Sinónimo de lujo y exclusividad, su orientación llenará de luz las viviendas y su ubicación excepcional te hará disfrutar de unas vistas espectaculares, sentirás que vives en un lugar único al alcance de muy pocos.  Las parcelas son muy amplias, van desde 1.650 hasta 1.990 m2.  La vivienda cuenta con 6 habitaciones, 6 cuartos de baño y dos aseos de cortesía. En la planta principal se encuentra ubicado un amplísimo salón-comedor, cocina completamente amueblada con isla, un ropero de cortesía, aseo, dormitorio con cuarto de baño en suite y una zona de servicio que incluye un dormitorio-despacho y cuarto de baño. Desde esa misma planta accedes a la zona de ocio de la vivienda donde disfrutarás de una piscina privada, un impresionante jardín, una terraza y un vestuario. En una planta independiente se ubica la zona de noche que incluye cuatro dormitorios, todos con el cuarto de baño en suite y con ventanas de suelo a techo donde disfrutaras de unos amaneceres únicos. Orientación sur. Calidades de primer nivel que incluyen areotermia, carpintería exterior de aluminio, puerta de entrada la vivienda acorazada y certificación energética A. Cuentan con aparcamiento para cuatro vehículos.  Ubicada en La Finca Las Marías tiene un acceso rápido a la A6 y se encuentra a 30 minutos de Madrid. El proyecto se desarrolla en régimen de cooperativa.",False,,True,,False,3684.0,True,False,False,False,[],False,False,1385000.0,€,True,True,,chalet,"Las Marías, Torrelodones","Casa independiente en Camino Bajo, 153",independantHouse,,,
