propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,highlight.groupDescription,newDevelopmentFinished
107433019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/8f/7e/1330710380.webp,3486-05600,67,,840000.0,chalet,sale,418.0,,6,3,Puerto de Galapagar-Las Cuestas,Madrid,Galapagar,Puerto de Galapagar-Las Cuestas,es,,40.5523082,-3.9920441,False,https://www.idealista.com/inmueble/107433019/,"Vídeo con dron. Precioso Chalet independiente que se desarrolla Prácticamente en una sola planta construida por el dueño que era constructor,ubicada en una de las urbanizaciones más exclusiva de la Sierra de Madrid, diseñada con un enfoque moderno y funcional del siglo XXI. Con una parcela de 5.216 m², rodeada de naturaleza autóctona, árboles centenarios y piedra de musgo, la casa ofrece un entorno tranquilo y privilegiado. La construcción principal tiene **418 m² distribuidos de manera inteligente, combinando espacios amplios y luminosos con detalles de alta calidad. Distribución de la vivienda:    - Un majestuoso hall de más de *20 m²* que da la bienvenida y distribuye el acceso a las diferentes zonas de la casa.  - Un amplio salón-comedor de más de *70 m²*, dividido en tres zonas: comedor, estar y un espacio para un gran piano. Desde aquí se disfruta de vistas a los jardines.  - Cocina moderna y funcional de más de *40 m²*, con zona de lavadero independiente, despensa y acceso a un porche exterior con mesa para comidas al aire libre.  - Tres habitaciones dobles de gran tamaño, con armarios empotrados.  - Una suite principal con vestidor, baño completo de lujo (madera, dos lavabos, ducha de *1,70 m²*) y grandes ventanales con vistas al jardín.  - Un baño completo exterior con dos lavabos. En la Segunda planta  - Acceso mediante una escalera de madera a un segundo salón abierto.  - Dos habitaciones de más de *16 m²*que comparten un baño exterior. Garajes y bodega:  - Garaje integrado para tres coches, motos o quads, con tres estancias de almacenaje.  - Bodega con diseño elegante.  - Acceso directo a la parte trasera de la parcela.  Una Casita independiente:  - Una casita adicional con salón, chimenea, cocina y baño, ideal como espacio de relax o para los niños. -Ventanales de 4/6/20 de tamaño personalizado con climalit con cierre de seguridad, persianas térmicas con cierre de seguridad,calefacción de suelo radiante. Fachada de monocapa en liso.  - La urbanización es cerrada, con club social, barrera de seguridad y cámaras de vigilancia. - Está situada en *Los Ranchos*, una zona residencial de alto nivel, desarrollada en los años 60 para familias adineradas de Madrid. - Parcelas grandes (más de *5.000 m²*) y entorno natural privilegiado. Comunicaciones y servicios cercanos: - *A 2 km* del Campus de Colmenarejo de la *Universidad Carlos III de Madrid*, donde se imparten grados en Economía, Empresa, Ingeniería, Derecho, Comunicación, Ciencias Sociales y Humanidades. - Acceso a carreteras *M505* y *M510*, con conexión a Colmenarejo y otras localidades. - Autobuses directos a Moncloa (línea 631), Collado Villalba (630) y Hospital Puerta de Hierro de Majadahonda (633). - Estaciones de Renfe en *La Navata* y *Torrelodones*. Esta propiedad combina lujo, funcionalidad y un entorno natural inigualable, ideal para familias que buscan tranquilidad sin renunciar a la comodidad y la cercanía a servicios esenciales. Si quieres vender la casa conmigo así,contacta conmigo a través del siguiente enlace estaré encantado de atenderte.",True,good,False,,2010.0,True,False,True,False,[],False,False,840000.0,€,,,,chalet,"Puerto de Galapagar-Las Cuestas, Galapagar",Casa independiente,True,True,independantHouse,,
107013668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/9c/96/1330701968.webp,3486-05577,58,,1495000.0,chalet,sale,474.0,,4,4,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,,40.4159912,-3.96082,False,https://www.idealista.com/inmueble/107013668/,"Impresionante chalet independiente de de 474 m² construidos sobre una parcela de 4.376 m²! Ubicado en Guadamonte, una de las urbanizaciones más exclusivas de Villanueva de la Cañada. Este magnífico hogar se encuentra en una de las mejores parcelas de la urbanización, en un fondo saco de una calle, lo que le proporciona una máxima privacidad y seguridad. Rodeado por un entorno natural incomparable, con monte autóctono y especies locales, la propiedad goza de total tranquilidad y un paisajismo espectacular. La parcela, completamente llana, es un auténtico paraíso natural que integra perfectamente la vivienda con su entorno. La distribución de la vivienda está pensada para ofrecer amplios espacios cómodos y funcionales, sin perder la calidez de un hogar.  La planta principal cuenta con un hall de entrada de grandes dimensiones, que conecta con las diferentes estancias de la casa. En esta planta se encuentra un dormitorio principal con grandes ventanales que ofrecen vistas al jardín y la piscina, además de un aseo de cortesía para invitados. También dispone de dos habitaciones de gran tamaño, cada una con baño completo independiente y amplios armarios empotrados, lo que las hace perfectas para que los hijos vivan juntos, pero de forma independiente. La cocina, luminosa y con vistas al jardín, cuenta con una zona de lavadero y acceso directo al comedor. Desde el comedor, se accede al salón principal, que tiene chimenea y salida a un porche totalmente acristalado, ideal para disfrutar de los días más cálidos o incluso en invierno, con vistas a la zona exterior de la piscina, barbacoa y horno de leña. En la primera planta, una elegante escalera abierta nos lleva a una amplia zona que se puede destinar a biblioteca, sala de juegos, zona de lectura o descanso. Además, en esta planta se encuentra una impresionante suite con vestidor, bañera de hidromasaje, zona de televisión y lectura, y una gran cantidad de armarios empotrados para almacenamiento.  La planta semisótano, con acceso independiente desde el exterior y también desde el interior, ofrece unos 300 m² en bruto, lo que permite crear diferentes ambientes como gimnasio, bodega, sala de juegos o cine, según las preferencias del futuro propietario. Lo que distingue a esta propiedad es su ubicación privilegiada, su distribución pensada para maximizar el confort y la privacidad, y, por supuesto, su impresionante parcela rodeada de naturaleza. Sin duda, una vivienda de lujo pensada para aquellos que buscan un estilo de vida exclusivo y tranquilo, rodeados de belleza y comodidad. Si quieres vender la casa conmigo así,contacta conmigo a través del siguiente enlace estaré encantado de atenderte.",True,good,False,,3154.0,True,False,True,False,[],False,False,1495000.0,€,,,,chalet,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,True,True,independantHouse,,
106171511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/e3/12/1315438169.webp,W-02RX06,34,6,1290000.0,penthouse,sale,209.0,True,3,3,Barrio Mirasierra,Madrid,Madrid,Fuencarral,es,Mirasierra,40.4959688,-3.7106265,False,https://www.idealista.com/inmueble/106171511/,"Vivienda exclusiva totalmente reformada en Mirasierra Engel&Volkers Mirasierra - Puerta de Hierro ( ) les presenta este impresionante ático triplex en una de las mejores fincas de todo Mirasierrra. Se trata de un piso exclusivo de más de 200m² con tres dormitorios. Sin duda es una vivienda única ya que hay pocas propiedades con estas características en la zona. Toda la vivienda ha sido reformada con calidades y detalles de lujo. Puede disfrutar de un gran salón comedor en la primera planta con espacios abiertos y gracias a su magnífica orientación de mañana, la vivienda dispone de una gran luminosidad. Cocina de diseño con zona de office y una cristalera para dar más amplitud, espacio de lavandería en la terraza tendedero y una aseo de cortesía. En la planta primera nos encontramos con dos amplios dormitorios en suite y por último, en la planta superior, la casa dispone de una zona disponible para crear otro dormitorio o bien zona de despacho o de recreo con acceso a la maravillosa terraza con preciosas vistas y totalmente equipada idónea para grandes veladas y reuniones La vivienda se vende con una plaza de garaje y trastero, finca con servicio de conserje y seguridad, parque infantil, amplias zonas verdes, sala comunitaria, pista de pádel y piscina. En definitiva, una vivienda exclusiva, muy bien comunicada con transporte público cercano, prestigiosos colegios, hospitales de referencia y buenos accesos con vehículo privado. La colonia Mirasierra es una de las zonas exclusivas pioneras en la ciudad de Madrid. Comenzó a construirse a finales de los años 50 como lugar de veraneo para las altas clases de la capital. Décadas después e integrada dentro de la ciudad de Madrid, Mirasierra ha pasado a ser un barrio residencial de referencia por su cercanía al centro, por su tranquilidad, seguridad y estar dotada de todos los servicios disponibles. Formada en su mayoría por chalets unifamiliares, adosados y pareados, es una de las zonas mas verdes de la capital, creando una atmosfera de relax y paz para poder olvidarse del ruido de la ciudad. Dispone de servicios comerciales, de hospitales como Ruber Internacional y la Clinica Cemtro, clubs deportivos, colegios privados y fáciles conexiones de transporte. Sin duda Mirasierra sigue siendo una zona exclusiva integrada en Madrid capital.",True,good,False,True,6172.0,True,False,True,False,[],False,False,1290000.0,€,,,,flat,"Mirasierra, Madrid",Ático,True,True,penthouse,,
103395234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/01/4a/1265165864.webp,NUEVA,15,,150000.0,chalet,sale,150.0,,3,3,NUEVA,Madrid,Cadalso de los Vidrios,,es,,40.3002437,-4.4418393,False,https://www.idealista.com/inmueble/103395234/,"GARSIERRA. Vivienda unifamiliar adosada de 151 m2 útiles, desarrollada en tres plantas, distribuida en planta de acceso con vestíbulo y acceso al garaje, salón-comedor, cocina independiente amueblada y un baño planta primera con tres dormitorios con armarios empotrados, dos baños y terraza planta segunda con una amplia terraza de 22,76 m2. A la vivienda le corresponde el uso privativo de la zona de patio/jardín a la que tiene acceso al fondo de la casa.",True,good,False,,1000.0,True,False,True,False,[],False,False,150000.0,€,,,,chalet,Cadalso de los Vidrios,Chalet adosado en Nueva,True,True,terracedHouse,,
107615132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/74/20/1326658757.webp,AJ-02957,37,4,388000.0,flat,sale,97.0,True,2,2,Barrio Orcasitas,Madrid,Madrid,Usera,es,Orcasitas,40.3674694,-3.7162015,False,https://www.idealista.com/inmueble/107615132/,"Look & Find Castellana ofrece en venta este luminoso piso en la zona de Orcasitas, Usera, ubicado en una urbanización tranquila y bien equipada. La vivienda es una planta alta, muy luminosa con excelente distribución, con estancias independientes. Se accede a la vivienda por un acogedor hall, que distribuye, a mano derecha, a un agradable salón comedor y a una cocina independiente y completamente equipada con electrodomésticos. Además, cuenta con un práctico tendedero. De frente al hall, se encuentra la zona de descanso formada por dos dormitorios con armarios empotrados, uno de ellos en suite y dos baños completos, uno con bañera y otro con ducha. El piso dispone de calefacción y agua caliente individual por gas natural, además de incluir un trastero y una plaza de garaje en la misma finca. La urbanización ofrece excelentes zonas comunes, incluyendo piscina y área infantil, perfectas para disfrutar en familia. La vivienda se encuentra en muy buen estado, recién pintada, acuchillada, lista para entrar a vivir. Orcasitas, en el distrito de Usera, es una zona residencial en constante crecimiento que combina tranquilidad, servicios y excelentes conexiones de transporte. El barrio destaca por su amplia oferta de infraestructuras deportivas y culturales, ideales para el disfrute de toda la familia. Cuenta con el Polideportivo de Orcasitas, que ofrece instalaciones para diversas disciplinas como fútbol, baloncesto, tenis y natación, además de un completo gimnasio. También dispone de centros culturales como el Centro Cultural Meseta de Orcasitas, donde se organizan actividades, talleres y eventos para todas las edades. A pocos minutos se encuentra el Decathlon Usera, un referente en material deportivo, ideal para los amantes del deporte y la vida activa. La zona cuenta con colegios, centros de salud, supermercados y amplias zonas verdes, además de una excelente comunicación mediante Cercanías Renfe, autobuses y acceso directo a la M-40 y A-42. Todo esto hace de Orcasitas una opción perfecta para quienes buscan calidad de vida en un entorno dinámico y bien equipado.",True,good,False,True,4000.0,True,False,True,False,[],False,False,388000.0,€,,,,flat,"Orcasitas, Madrid",Piso,True,True,,,
108731916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/b5/c8/1353909852.webp,BAJO,20,bj,289000.0,flat,sale,85.0,True,2,1,"calle San Roque, 13",Madrid,Navalcarnero,Centro,es,,40.28663,-4.0135201,True,https://www.idealista.com/obra-nueva/108731916/,"¡REDPISO NAVALCARNERO VENDE EN EXCLUSIVA espectacular bajo de obra nueva en pleno centro de Navalcarnero! Se vende espectacular piso a estrenar, ubicado en planta baja de un edificio moderno con ascensor, situado a escasos metros de la Plaza de Segovia, el corazón de Navalcarnero. La vivienda cuenta con 85 m², distribuidos en: - 2 dormitorios amplios - 1 baño completo - Moderna cocina americana totalmente equipada - Salón-comedor muy luminoso gracias a sus grandes ventanales Incluye plaza de aparcamiento adaptada para coche eléctrico. Construido con calidades de lujo: sistema de aerotermia, excelentes acabados y aislamiento, ideal para quienes buscan eficiencia energética y confort. Sin patio, pero con una orientación excelente que garantiza luz natural durante todo el día. Una oportunidad única para vivir en una zona con encanto, todos los servicios al alcance y excelente.",False,,True,True,3400.0,True,False,True,False,[],False,False,289000.0,€,299900.0,10900.0,4.0,flat,"Centro, Navalcarnero","Piso en calle San Roque, 13",True,True,,,True
108733345,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/26/29/1353905669.webp,DÚPLEX 1B,36,1,385000.0,duplex,sale,130.0,True,3,3,"calle San Roque, 13",Madrid,Navalcarnero,Centro,es,,40.28663,-4.0135201,True,https://www.idealista.com/obra-nueva/108733345/,"¡REDPISO NAVALCARNERO VENDE EN EXCLUSIVA espectacular dúplex de obra nueva en pleno centro de Navalcarnero! Ponemos a la venta este impresionante dúplex de 130 m² en primera planta con ascensor, ubicado en el casco histórico de Navalcarnero, a escasos metros de la Plaza de Segovia. Distribución: Primera planta: - Amplio recibidor de bienvenida - Moderna cocina totalmente equipada con electrodomésticos - Aseo de cortesía - Gran salón-comedor con dos balcones, muy luminoso Planta superior (abuhardillada con buena altura): - 3 dormitorios, uno de ellos en suite - Ventanas tipo Velux que aportan gran luminosidad - Amplios armarios empotrados completamente forrados. Características destacadas: - Aerotermia: máxima eficiencia energética - Plaza de aparcamiento con punto de carga para vehículo eléctrico - Calidades de alta gama - Suelos de gres porcelánico marmolado - Ventanas climalit - Ascensor en el edificio Vivienda elegante, luminosa y diseñada para quienes buscan confort, eficiencia y ubicación privilegiada. Disfruta de una vivienda de lujo en pleno centro. No lo dudes y haz una visita.",False,newdevelopment,True,True,2962.0,True,False,True,False,[],False,False,385000.0,€,395000.0,10000.0,3.0,flat,"Centro, Navalcarnero","Dúplex en calle San Roque, 13",True,True,duplex,,True
108731941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/c7/70/1353908216.webp,DÚPLEX 1A,32,1,389000.0,duplex,sale,135.0,True,3,3,"calle San Roque, 13",Madrid,Navalcarnero,Centro,es,,40.28663,-4.0135201,True,https://www.idealista.com/obra-nueva/108731941/,"¡REDPISO NAVALCARNERO VENDE EN EXCLUSIVA espectacular dúplex de obra nueva en pleno centro de Navalcarnero! Ponemos a la venta este impresionante dúplex de 135 m² en primera planta con ascensor, ubicado en el casco histórico de Navalcarnero, a escasos metros de la Plaza de Segovia. Distribución: Primera planta: - Amplio recibidor de bienvenida - Moderna cocina totalmente equipada con electrodomésticos - Aseo de cortesía - Gran salón-comedor con dos balcones, muy luminoso Planta superior (abuhardillada con buena altura): - 3 dormitorios, uno de ellos en suite - Ventanas tipo Velux que aportan gran luminosidad - Amplios armarios empotrados completamente forrados. Características destacadas: - Aerotermia: máxima eficiencia energética - Plaza de aparcamiento con punto de carga para vehículo eléctrico - Calidades de alta gama - Suelos de gres porcelánico marmolado - Ventanas climalit - Ascensor en el edificio Vivienda elegante, luminosa y diseñada para quienes buscan confort, eficiencia y ubicación privilegiada. Disfruta de una vivienda de lujo en pleno centro.",False,newdevelopment,True,True,2881.0,True,False,True,False,[],False,False,389000.0,€,399000.0,10000.0,3.0,flat,"Centro, Navalcarnero","Dúplex en calle San Roque, 13",True,True,duplex,,True
87697763,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/d3/0f/1169464628.webp,1974,48,,1275000.0,chalet,sale,433.0,,6,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5340838,-3.9247875,False,https://www.idealista.com/inmueble/87697763/,"ACTUALMENTE ALQUILADO. SIN HONORARIOS PARA EL COMPRADOR.  PARA AMPLIAR INFORMACION EN NUESTRAS OFICINAS CON CITA PREVIA. Magnífico chalet independiente Levitt, modelo Cádiz, en la urbanización privada y vigilada Alto Lazarejo. Vivienda de 357 m2, porches y terrazas 66 m2 y parcela de 568 m2. 3 plantas.  Planta principal hall distribuidor, gran cocina con office y salida directa al jardín, salón de 52 m2 con doble orientación amplio, luminoso y con varios ambientes, chimenea y salida a porche cubierto, salita de estar o despacho y aseo de cortesía.  Planta alta dormitorio principal con vestidor, baño completo en suite con bañera hidromasaje y acceso a gran terraza. Esta planta cuenta con 3 dormitorios más y dos baños completos, uno de los dormitorios con baño en suite. Zona semisótano con luz natural. Gran garaje para 4 plazas, cuarto de calderas, zona de lavandería y plancha, dormitorio de servicio y baño completo con plato de ducha. Bonita parcela de 568 m2 totalmente consolidada con gran porche cubierto, toldo y piscina individual (recientemente renovada), jardín muy cuidado con riego automático y programado. Persianas automáticas. Fibra óptica. Armarios empotrados en todos los dormitorios y pasillos. Aire acondicionado por conducto independiente en cada estancia y gas natural por suelo radiante con control de temperatura independiente en cada estancia. Urbanización privada con vigilancia 24h. Zonas comunes deportivas con pistas de tenis y pádel en entorno único y privilegiado en plena naturaleza con espectaculares vistas. Inmejorable ubicación y excelentes comunicaciones a todo tipo de servicios. Parada de autobús en la puerta.  Excelentes calidades en sus materiales. Impecable y muy luminoso. Zona residencial y muy tranquila.",False,good,False,,2945.0,True,False,True,False,[],False,False,1275000.0,€,,,,chalet,"El Cantizal, Las Rozas de Madrid",Casa independiente,True,True,independantHouse,,
101008663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/9c/ea/1107016905.webp,OP-15030423,54,8,400000.0,studio,sale,81.0,True,0,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4196103,-3.7082553,False,https://www.idealista.com/inmueble/101008663/,"CONSORCIO REAL ESTATE OPERA VENDE. Loft distribuido con un hall con armario empotrado, cocina independiente tipo office, baño completo y amplío salón-dormitorio con grandes ventanales.   La vivienda tiene calefacción y aire acondicionado central.  Portero físico y ascensor.  La vivienda se encuentra ubicada en el conjunto histórico y mas concretamente en Monumento de Madrid, frente al Real Monasterio de la Encarnación, convento de monjas agustinas recoletas ubicado en Madrid (España). La institución, a la que pertenecieron damas de la alta nobleza, fue fundada por la reina Margarita de Austria, esposa de Felipe III, a comienzos del siglo XVII. Debido a las colecciones artísticas que alberga es, junto con las Descalzas Reales, uno de los templos más destacados de la ciudad. Fue construido entre 1611 y 1616, aunque reformado varias veces posteriormente.    Las viviendas de la zona Palacio gozan del encanto de barrio histórico, que tras el paso de los años sigue conservando la esencia de la época de los Austrias.    Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid.  A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios.  Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad.",True,good,False,True,4938.0,True,False,True,False,[],False,False,400000.0,€,,,,flat,"Palacio, Madrid",Estudio,,,studio,,
108420136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/62/00/1344345775.webp,,23,bj,535000.0,flat,sale,78.0,False,1,1,calle de Gravina,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4213365,-3.6978723,False,https://www.idealista.com/inmueble/108420136/,"Sólo whataspp a cualquier hora del día o de la noche. al seis seis dos cuarenta y tres ochenta sesenta y cuatro Vendo Duplex, sólo el dormitorio esta arriba. con terraza con tumbonas en Chueca En la calle Gravina Salón comedor abajo con terraza para comer tomar el sol etc. Arriba dormitorio con cama de uno sesenta. calefacción Central central por gas natural El edificio dispone de ascensor y para acceso a la vivienda que tiene la altura de entreplanta, salvaescaleras/ plataforma elevadora para personas de movilidad reducida asi Aire acondicionado. Ubicado en zona de Chueca- Justicia y con la posibilidad de disfrutar del silencio incluso en el exterior, gracias a la situación de su terraza. Ideal para moverse tanto a pie como en transporte público, con todo tipo de comercios y servicios a su alrededor. Situado en la calle Gravina entre Barquillo y Luis de Góngora, está a pocos minutos andando del metro de Chueca, de la Estación de Recoletos. Muchas gracias por leer este anuncio. Jose Maria.",True,good,False,True,6859.0,True,False,True,False,[],False,False,535000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Gravina,,,,,
107896867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/ec/f4/1327648243.webp,,31,,699900.0,chalet,sale,310.0,,5,3,"calle de Bilbao, 51",Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,,40.2653509,-3.9174358,True,https://www.idealista.com/inmueble/107896867/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE CON PISCINA PRIVADA EN LA MEJOR ZONA DEL MUNICIPIO. Ubicado en pleno centro y rodeado de todos los servicios necesarios para el día a día —como supermercados, transporte público y una variada oferta comercial—, este maravilloso chalet destaca por su diseño espacioso y funcional, así como por sus excelentes calidades y luminosidad en cada una de sus estancias. La vivienda se alza sobre una amplia parcela de 560 m², con una cuidada zona ajardinada que enmarca la entrada principal, donde un acogedor porche delantero con toldo invita a disfrutar de agradables momentos al aire libre. Los pasillos laterales rodean la casa y conducen al jardín trasero, donde se encuentra un segundo porche con pérgola y toldos, que da paso a una preciosa piscina privada, ideal para disfrutar en familia o con amigos. En la planta principal, un elegante recibidor da la bienvenida y conecta con una amplia cocina con zona de office, un aseo de cortesía y un espectacular salón a dos alturas con chimenea, que aporta calidez y confort. Desde esta estancia se accede directamente al porche trasero, creando una perfecta continuidad entre interior y exterior. En la primera planta, un luminoso distribuidor conduce a cuatro dormitorios secundarios de generosas dimensiones, todos ellos con armarios empotrados. Uno de los dormitorios dispone de aire acondicionado y dos de ellos cuentan con terraza privada. Un baño completo da servicio a estas habitaciones. El dormitorio principal, por su parte, ofrece un espacio exclusivo con vestidor y baño en suite, brindando la máxima privacidad y comodidad. La planta sótano sorprende con un amplio salón-bodega con chimenea, un ambiente ideal tanto para el ocio como para el almacenamiento, gracias a su gran capacidad. La vivienda se completa con un garaje con espacio para dos vehículos, añadiendo practicidad al conjunto. En definitiva, se trata de una propiedad única por su ubicación, amplitud, distribución y calidad, pensada para disfrutar de cada rincón tanto en el día a día como en ocasiones especiales. ¡No dejes pasar esta oportunidad única!",True,good,False,,2258.0,True,False,False,False,[],False,False,699900.0,€,,,,chalet,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos","Casa independiente en calle de Bilbao, 51",True,True,independantHouse,,
105126468,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/2c/a0/1242554284.webp,426109,36,4,998000.0,penthouse,sale,113.0,True,1,1,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4382894,-3.6826613,False,https://www.idealista.com/inmueble/105126468/,"ÚNICA Inmobiliaria les presenta un magnifico ático en una de las calles más representativas del Barrio de Salamanca, en la zona de Castellana. La superficie de 113 m² se distribuye en 22 m² de fabulosa terraza y 90 m² que corresponden a la vivienda. Al acceder al piso nos encontramos un hall de entrada, a continuación - cocina independiente, equipada con todos los electrodomésticos, gran salón - comedor de acceso a la terraza.  La zona de descanso dispone de un dormitorio doble, con acceso a la terraza u de un cuarto de baño. Hay posibilidades de alquilar una plaza de garaje en la misma finca de acceso directo. Cuenta con seguridad 24 horas, portero físico y fácil acceso para personas con movilidad reducida.  El barrio de Castellana es, un barrio residencial constituido a finales del siglo XIX y caracterizado por el alto poder adquisitivo de sus moradores y por la belleza de sus fachadas, de porte señorial y llamativa arte arquitectónica. Donde hay habitantes así, suelen proliferar también restaurantes buenos, galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos. barrio de Castellana puede ser o quizá aspirar a ser, con mucha razón, uno de los mejores barrios de la capital, un sitio cómodo, con servicios de todo tipo, limpio y seguro. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8832.0,True,False,False,True,[],False,False,998000.0,€,,,,flat,"Castellana, Madrid",Ático en calle de Núñez de Balboa,,,penthouse,,
105047236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/c5/98/1240097244.webp,426090,32,1,990000.0,flat,sale,94.0,True,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4256285,-3.6780291,False,https://www.idealista.com/inmueble/105047236/,"ÚNICA Inmobiliaria presenta esta bonita vivienda situada en una de las zonas más demandadas del prestigioso barrio de Goya, muy próxima a la zona comercial y a escasos minutos del Parque del Retiro.  Se ubica en un edificio con portero físico y portal recientemente reformado.  El inmueble, de 94 m², tiene salón, con balcones a la calle principal, cocina independiente, dos dormitorios dobles, con baño en suite, y un aseo de cortesía.  La vivienda se distribuye a través de pequeño hall - a la izquierda un estiloso baño de cortesía.  A la derecha del hall, el primer dormitorio, con ventana a un tranquilo patio interior.  A continuación, la cocina, abierta y completamente equipada.  A través del hall- la zona de armarios multiusos y el otro dormitorio doble en con bonito baño de diseño, al final - la zona social, un soleado salón comedor con dos balcones a la calle principal.  Son muchos los detalles que hacen de esta vivienda un lugar agradable para residir, entre ellos, la buena distribución, materiales de alta calidad donde predomina la madera y una excelente iluminación. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,10532.0,True,False,False,True,[],False,False,990000.0,€,,,,flat,"Goya, Madrid",Piso en calle del General Pardiñas,,,,,
