propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.parkingSpacePrice,highlight.groupDescription
108045614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/f4/53/1335223748.webp,1º 204,17,1,280000.0,duplex,sale,57.0,True,1,2,"Toscana, 4",Madrid,Galapagar,Parquelagos - Puente Nuevo,es,,40.6004816,-3.9678272,True,https://www.idealista.com/obra-nueva/108045614/,"¡Obra nueva en marcha en Parquelagos! Últimas viviendas disponibles – Apartamentos turísticos con altas calidades y zonas comunes de ensueño Exclusiva promoción de 35 apartamentos turísticos (Categoría 1 Llave) en la Urbanización de Parquelagos, rodeados de naturaleza y a solo 30 min de Madrid.  Obra ya iniciada – ¡No pierdas la oportunidad! ✨ Bloque en venta orientado al sur, con viviendas en planta baja accesibles y dúplex con bajo cubierta. � Urbanización privada de 5.900 m² con piscina, pádel, gimnasio exterior, zonas ajardinadas, lavandería y servicios de vending. � Seguridad con videovigilancia, conserje y acceso controlado. � Calidades premium: Aerotermia + suelo radiante y refrescante Carpintería PVC con Climalit y persianas motorizadas Cocina con encimera de cuarzo y diseño moderno Domótica (clima, persianas, luces desde el móvil) Vídeoportero, cerradura inteligente y preinstalación de alarma Preinstalación para coche eléctrico � Últimas viviendas disponibles. Ideal como inversión o segunda residencia. ¡Contacta ya!",False,newdevelopment,True,True,4912.0,True,False,False,False,[],False,False,280000.0,€,,,flat,"Parquelagos - Puente Nuevo, Galapagar","Dúplex en Toscana, 4",False,duplex,,
103694696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/75/9f/1244280214.webp,P1 2ºB,20,2,506000.0,flat,sale,100.0,True,3,2,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/103694696/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,True,5060.0,True,False,False,False,[],False,False,506000.0,€,True,True,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",False,,,
108102164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/a8/33/1333882288.webp,2ºE,25,2,284000.0,flat,sale,128.0,True,3,2,"Andalucía, 1",Madrid,San Martín de la Vega,,es,,40.2141804,-3.5844886,True,https://www.idealista.com/obra-nueva/108102164/,"Veganatura está ubicado en una zona residencial consolidada y muy tranquila, junto a un gran parque recientemente reacondicionado. La promoción cuenta con una excelente comunicación, salida directa a la M-506 que conecta con la A4 a la altura de Pinto. La urbanización cuenta con una amplia zona verde privada, piscina comunitaria y sala social. Excelente elección de acabados y certificación energética A. Las viviendas en altura cuentan con ascensor, parking subterráneo y trastero.",False,newdevelopment,True,True,2219.0,True,False,False,False,[],False,False,284000.0,€,True,True,flat,San Martín de la Vega,"Piso en Andalucía, 1",False,,,
108391983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/fe/cb/1342746983.webp,2 1 E,18,1,719000.0,flat,sale,83.0,True,2,2,"de San Enrique, 3",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4563269,-3.7010997,True,https://www.idealista.com/obra-nueva/108391983/,"Un lugar que te cambiará la vida.   Magnífico conjunto residencial de Darya Homes en una de las zonas con más proyección de Madrid.    Serentia Gardens es un proyecto de 1 dormitorio con impresionantes zonas comunes, firmado por los arquitectos Cano y Escario, y certificación de sostenibilidad BREEAM.   Una ubicación imbatible, entre Cuzco y Azca, a 10 minutos del Bernabéu.   Zonas comunes:   - Jardín con piscina  - Piscina en azotea con sauna  - Coworking  - Gimnasio  - Sala de cine  - Huertos urbanos  - Garaje Viviendas con amplios ventanales, completamente equipadas con materiales y electrodomésticos de primer nivel.",False,newdevelopment,True,True,8663.0,True,False,False,False,[],False,False,719000.0,€,,,flat,"Cuatro Caminos, Madrid","Piso en de San Enrique, 3",False,,,
106081661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/dc/b3/1285794172.webp,2A 1ºA,69,1,216300.0,flat,sale,46.0,True,1,1,"Torote, 2",Madrid,Soto del Real,,es,,40.7518457,-3.790015,True,https://www.idealista.com/obra-nueva/106081661/,"LEODOMUS REALTORS VENDE sobre plano una nueva promoción de DIEZ viviendas proyectada en pleno corazón de Soto del Real. Las fotografías del interior son de una promoción recién terminada en otro municipio con los mismos acabados. Zona tranquila, con buenos vecinos y bien comunicada por carretera y autobuses, ¿Qué más se puede pedir a Soto del Real? UNA ESTACIÓN DE TREN QUE LLEGARÁ A MEDIADOS DE 2025. Los pisos serán dotados de máximas calidades que otorgarán una calificación energética de doble A (tanto en consumos como en emisiones) para que, disfrutando de un máximo confort, el gasto económico de los suministros sea mínimo para los propietarios. Sistema de climatización por Aerotermia, placas solares, SATE, etc. DISPONEMOS DE MEMORIA DE CALIDADES PARA SU CONSULTA. LAS CALIDADES SON DEMOSTRABLES TOMANDO COMO REFERENCIA LA ÚLTIMA PROMOCIÓN YA CONSTRUÍDA Y VENDIDA.",False,newdevelopment,True,True,4702.0,True,False,False,False,[],False,False,216300.0,€,,,flat,Soto del Real,"Piso en Torote, 2",False,,,
106353790,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/a5/d6/1280284561.webp,V10,15,,555000.0,chalet,sale,248.0,,3,3,calle Benito Pérez Galdós s/n,Madrid,Móstoles,El Soto - Coveta,es,,40.3246111,-3.879796,True,https://www.idealista.com/obra-nueva/106353790/,"CASA GEOSOLAR PERSONALIZABLE EN MÓSTOLES   Grupo INDEX pone a tu alcance un nuevo tipo de viviendas de vanguardia no sólo por su diseño totalmente personalizable, sino también por sus sistemas de producción y ahorro energético. Te presentamos el Residencial ATLANTIS ubicado en Móstoles (Madrid), en las calles Benito Pérez Galdós, María Moliner y Camino de Carrasquillas.  Compuesto por 15 viviendas GEOSOLARES PERSONALIZABLES, todas ellas superan los 246 m2 construidos y están situadas en parcelas que oscilan desde los 155m2 hasta los 295m2.   TODAS LAS VIVIENDAS INCLUYEN EN EL PRECIO: •Garaje con elevador para aparcar 2 vehículos o más. •Sótano ampliable. •Cocina amueblada con electrodomésticos. •Caldera de Geotermia, placas fotovoltaicas y suelo radiante. •Amplio catálogo de cambios sin coste.   El interior de la vivienda es personalizable por completo según tus gustos y necesidades. Elige el número de habitaciones, ubicación de la cocina, si quieres garaje para tres coches o más sótano con cuarto de juegos, suelos, puertas, alicatados, pintura, sanitarios, griferías… También tu decoración, porque en el mismo precio incluye el asesoramiento de un interiorista. ¡Tu nueva Casa Geosolar será única y la más ahorradora!   ¿TE INTERESA? Solicita una cita con nosotros y podrás ver nuestras viviendas ya construidas. Llámanos y nos veremos en nuestra oficina comercial. Vas a comprar la vivienda del mañana hoy.   ¡RESERVA YA LA TUYA!",True,newdevelopment,True,,2238.0,True,False,False,False,[],False,False,555000.0,€,True,True,chalet,"El Soto - Coveta, Móstoles",Chalet adosado en calle Benito Pérez Galdós s/n,False,terracedHouse,,
104622727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/20/4e/1132819349.webp,Atico A,39,3,316950.0,penthouse,sale,68.0,True,1,1,"Fernando Mora, 8",Madrid,Madrid,Carabanchel,es,San Isidro,40.3955979,-3.7375259,True,https://www.idealista.com/obra-nueva/104622727/,"7 viviendas, con siete trasteros y solárium  7 plazas de garaje Edificio de 7 viviendas en altura de cuatro plantas, más garajes y trasteros.  Viviendas exteriores por dos fachadas, anterior y posterior.  Los dormitorios dan a patio ajardinado de 11 metros de largo por 14 de ancho.  La plaza de garaje es opcional.  Edificio de 7 viviendas.  Con solárium  Con aerotermia Con terraza propia y tendedero  Zona de Vía carpetana  Metro: a cuatro/cinco minutos andando tenemos el metro Carpetana.  A 2 minutos en coche conectamos con la radial M-30  Hospital a 1 minuto. Varios centros deportivos de gran tamaño, como el de Gallur o el antiguo canódromo, ahora polideportivo, con pistas de tenis, padel, piscina cubierta, gimnasio, balonmano, otros entrenamientos dirigidos por técnicos o profesores, etc.  Parque grande de arboleda: a dos minutos.  La entrega será en el tercer trimestre del 2024. Para más información pueden contactar con nosotros.",False,newdevelopment,True,True,4661.0,True,False,False,False,[],False,False,316950.0,€,True,False,flat,"San Isidro, Madrid","Ático en Fernando Mora, 8",False,penthouse,12950.0,
107249460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/6b/b9/1096764426.webp,CC26,27,2,666500.0,duplex,sale,227.0,True,4,4,"camino de la Corredera, 3",Madrid,Colmenar Viejo,El Mirador,es,,40.6686678,-3.7731732,True,https://www.idealista.com/obra-nueva/107249460/,"Un refugio para disfrutar, sin necesidad de escapar En Las Cumbres de Colmenar, a solo 5 minutos del centro, te espera unos dúplex excepcionales: 4 habitaciones, 4 baños, dos terrazas (una de ellas enorme) y espacio de sobra para tu día a día… o para desconectar del mundo. Más que un hogar, es un lugar donde tus hijos crecen seguros, donde puedes teletrabajar con vistas o invitar a tus amigos a una barbacoa al atardecer. Y eso no es todo: •Piscina, jardines, pistas deportivas y zona infantil •2 plazas de garaje y trastero incluidos •Una urbanización privada con todo lo que necesitas � El precio no es un gasto, es una inversión en tu bienestar, espacio y libertad. ¡Ven a verlo y redescubre lo que significa “hogar”!",False,newdevelopment,True,True,2936.0,True,False,False,False,[],False,False,666500.0,€,True,True,flat,"El Mirador, Colmenar Viejo","Dúplex en camino de la Corredera, 3",False,duplex,,Destacado
104904977,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/41/52/1235392636.webp,,19,1,285000.0,flat,sale,93.0,True,2,2,"avenida de Madrid, 5",Madrid,El Molar,,es,,40.7305149,-3.5826089,True,https://www.idealista.com/obra-nueva/104904977/,"Residencial LA MOLA es una promoción de 68 viviendas, de 2 y 3 dormitorios, con amplias terrazas, bajos con jardín y áticos. Situada en El Molar, Avenida de Madrid 5. Todas las viviendas son exteriores, luminosas y con terrazas. Las zonas comunes contarán con piscina, área de juegos infantiles y zonas ajardinadas. Adicionalmente contarán con trastero y plaza de garaje incluido en el precio. Esta promoción se ubicará junto al próximo BULEVAR QUE SE VA A CONSTRUIR EN LA ANTIGUA CARRETERA A1, destinado a actuar como una gran avenida articuladora de la ciudad, con carril bici, zonas peatonales y de aparcamiento, y con parada de autobús para el transporte de viajeros situada a pie de calle de la misma promoción. Igualmente se instalarán luminarias, vegetación y diverso mobiliario urbano, que supondrá una mejora muy importante en la imagen urbana de El Molar y en la calidad de vida de sus vecinos. Todas las viviendas cuentan, entre otras, con las siguientes características: -Elegante fachada tipo revestimiento continuo monocapa -Aerotermia y suelo radiante -Cocinas amuebladas -Amplias terrazas y zonas comunes El Molar está situado al norte de Madrid en la carretera de Burgos A1, a 39 km desde el centro de Madrid, a 25 minutos en coche desde la Plaza de Castilla y a 15 minutos desde San Sebastián de los Reyes. Bien comunicada con transporte público (existen varias líneas de autobús). Si estás interesado, no dudes en ponerte en contacto con nosotros para más información.",True,,True,True,3065.0,True,False,False,False,[],False,False,285000.0,€,True,True,flat,El Molar,"Piso en avenida de Madrid, 5",False,,,
105074536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/9c/1c/1058283770.webp,CH-65,54,,965000.0,chalet,sale,251.0,,4,4,"calle Cabo de Palos, 1",Madrid,Boadilla del Monte,El Pastel,es,,40.4192954,-3.9140246,True,https://www.idealista.com/obra-nueva/105074536/,"Visita chalet piloto En construcción. Promoción de 78 viviendas de 4 y 5 dormitorios. Todas incluyen sótano, amplias terrazas y dos plazas de aparcamiento privadas subterráneas con acceso directoa la vivienda. Además, Zimara dispone de piscina infantil y de adultos con carril de nado, área de juegos exterior, aparcamiento exterior de bicicletas, gimnasio y gastroteca con una ludoteca infantil al lado. También tendrás una sala que podrás usar como espacio de coworking para trabajar, como sala de lectura o como despachos.  Igualmente contarás con una pantalla exterior hacia zona de graderío que actúa como cine de verano. En el bajo rasante habrá dos cuartos de bicicletas con bancada para hacer pequeñas reparaciones, uno de los cuartos con zona de lavado. También habrá un cuarto con una lavadora y secadora de tipo profesional para prendas voluminosas (edredones, colchas, etc. ); así como un cuarto de lavado de mascotas. La urbanización dispone de cuidados accesos peatonales y contarás con garita de vigilancia y un circuito de cámaras de videovigilancia. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,newdevelopment,True,,3845.0,True,False,False,False,[],False,False,965000.0,€,True,True,chalet,"El Pastel, Boadilla del Monte","Chalet pareado en calle Cabo de Palos, 1",False,semidetachedHouse,,
