propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.parkingSpacePrice
108381548,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/23/05/1342425875.webp,9171,52,,9800000.0,chalet,sale,1000.0,,6,7,calle de las Liebres,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5144134,-3.6140426,False,https://www.idealista.com/inmueble/108381548/,"REA Inmobiliaria presenta esta magnífica casa independiente con diseño tipo pagoda, situado en una parcela en esquina de 2.500 m², en una de las áreas más consolidadas y exclusivas de Madrid. Esta residencia representa una oportunidad única para quienes buscan privacidad, diseño arquitectónico de autor y un alto nivel de confort. Con una superficie construida de 1.000 m² distribuidos en su mayoría en la planta baja, la vivienda combina una arquitectura contemporánea con elementos que evocan arquitectura asiática. Destacamos la personalidad de la construcción la amplitud de sus estancias y materiales de primera calidad. La casa transcurre en dos plantas.  Se accede a la vivienda a través de un elegante hall longitudinal que deja ver el jardín y la piscina a su través. Este hall distribuye dos alas de la vivienda, una el ""área social "" con las zonas de recibo y otra el ""área privada "" con dormitorios.  En el área social se ubica  - Salón-estar y comedor principal, ambos con techos de doble altura que aportan luminosidad y una sensación de amplitud. - Cocina principal, moderna y completamente equipada, cuenta con amplia isla central y se conecta directamente con el comedor, facilitando el día a día. - Aseo de invitados  - Zona estar - Sala de cine. En el área privada se ubican:  - Family room  - Dormitorio principal con vestidor y cuarto de baño de más de 100m2  - 2 dormitorios adicionales con cuarto de baño  En la planta inferior:  - Zona de gimnasio, jacuzzi, spa, baño y ducha  - Zona de trabajo de 50 m2 con acceso al garaje  - Trastero para almacenaje  - 2 habitaciones de servicio con baño, y zona de salón y cocina y área de lavandería  El exterior de la propiedad está rodeado por un jardín cuidadosamente diseñado alrededor de la piscina, que proporciona un entorno de tranquilidad y exclusividad. La zona exterior también cuenta con una piscina de diseño, zona de barbacoa (BBQ) ideal para el entretenimiento al aire libre y espacio adicional para aparcar más de siete vehículos. En cuanto a las instalaciones, la residencia dispone de calefacción por agua radiante y aire acondicionado por conductos. Además, cuenta con sistema integral de domótica que controla alarma interior y exterior, iluminación, climatización,seguridad y persianas motorizadas en toda la vivienda Aquí en La Moraleja, en el Miniparc I, puedes encontrar nuestras oficinas. Disponemos de otras muchas propiedades similares que no están publicadas en este portal.  Visite nuestra web reainmobiliaria.com La Moraleja es una de las zonas residenciales más exclusivas de Madrid, reconocida por su seguridad, privacidad y excelente calidad de vida. Ubicada a solo 10 minutos de Madrid y 15 del aeropuerto, ofrece un entorno privilegiado con chalets de lujo, amplias zonas verdes y una destacada oferta educativa, con los mejores colegios internacionales del país. Reconocidos centros médicos y amplia variedad de oferta de ocio, centros comerciales, campos de golf, escuela hípica y gran oferta gastronómica completan un estilo de vida único. Vivir en La Moraleja es disfrutar de lo mejor de Madrid, con la tranquilidad y el prestigio de un enclave inigualable.",True,good,False,,9800.0,True,True,False,False,[],False,False,9800000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en calle de las Liebres,True,True,,,,independantHouse,
107110000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/a4/04/1303693884.webp,9101,31,bj,1750000.0,flat,sale,402.0,True,4,3,camino de los Jardines,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5055823,-3.6083224,False,https://www.idealista.com/inmueble/107110000/,"REA ofrece en EXCLUSIVA Fabuloso piso bajo con jardín, impecable, a estrenar de cuatro dormitorios. Junto al Golf de la Moraleja se halla este impecable piso todo nuevo de calidades excepcionales. 402 m², incluyendo 190 m² de vivienda y 212 m² de terrazas. Con acabados de alta calidad, planta baja con espléndida terraza y jardín con mucha luz, dentro de urbanización con excepcionales zonas comunes muy cerca de zona de colegios. Muy luminoso, orientación sur. La vivienda tiene la siguiente distribución: El acceso comienza en un amplio hall que conduce a una moderna cocina abierta al salón-comedor. La cocina, equipada con electrodomésticos de alta gama, incluye una práctica zona de lavadero y un dormitorio de servicio con baño. El salón, con grandes ventanales, conecta con una magnífica terraza y un jardín privado, creando un espacio único para disfrutar al aire libre. La zona de descanso cuenta con cuatro dormitorios y dos baños. El dormitorio principal, en suite, dispone de vestidor y acceso directo al jardín. Los otros dormitorios también disfrutan de acceso a la terraza/jardín, lo que aporta una sensación de amplitud y conexión con el exterior. Además, hay un aseo de cortesía. Climatización y extras: El sistema de climatización por suelo radiante-refrescante cuenta con la máxima calificación de eficiencia energética (A), garantizando así un ambiente cómodo en cualquier época del año. El piso también incluye 2 plazas de garaje y un trastero. Zonas comunes: La urbanización dispone de seguridad 24 horas y áreas comunes de primer nivel, que incluyen: Piscina y zona chill out, Spa climatizado con sauna, Sala de fitness, Kids club con zona exterior y área de juegos infantiles, Elegante lobby y jardines consolidados. Este piso combina lujo, diseño y una ubicación privilegiada, muy cerca de colegios y servicios, en el corazón de La Moraleja. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com La Moraleja es el área residencial de lujo por excelencia de Madrid. Se halla a tan solo 15 minutos del Aeropuerto y 10 minutos del centro de la Ciudad. Está comunicado por autobuses que recorren la zona hasta Plaza Castilla en Madrid, o Alcobendas y San Sebastián de los Reyes. Existen solamente dos tipos de viviendas, bien chalets pareados de lujo dentro de urbanizaciones con vigilancia y grandes zonas comunes que tienen aproximadamente 400 m2 a 600 m2 construidos, o bien casas individuales con parcelas de 10.000m2 a 1.000 m2 dependiendo del área donde se encuentren. La Moraleja está lindando por el sur con el Encinar de los Reyes y por el norte con El Soto de la Moraleja. Es un área que goza de gran seguridad gracias a la seguridad activa de la zona y privilegiada situación. Las parcelas cuentan con numerosas encinas centenarias y los jardines están muy consolidados gracias a que esta área se urbanizó en los años 60 y por tanto la zona goza en la actualidad de gran solera. Prácticamente no quedan parcelas libres para construir, o bien se compra una casa y se reforma o bien se tira la casa si es muy antigua y se construye con los nuevos estándares construcción. En los últimos 5 años se han procedido a reformar y construir muchas casas antiguas de los años 60 convertidas ahora en grandes casas que están ahora en la vanguardia de la construcción actual.  Las parcelas de la Moraleja solo permiten construir chalets unifamiliares, porque es un área totalmente residencial. Dentro de la Moraleja hay varios colegios internacionales y nacionales y su proximidad con el Soto y el Encinar no dista de más de 10 minutos desde cualquier punto. En esta zona existe un centro comercial con todo lo necesario para el día a día, esto es, farmacia, supermercado, peluquería, cafeterías, panadería y diversas tiendas además de un centro de salud.",True,good,False,True,4353.0,True,True,False,False,[],False,False,1750000.0,€,flat,"La Moraleja urbanización, La Moraleja",Piso en camino de los Jardines,True,True,,,,,
108370906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/de/9f/1342108259.webp,2585,74,,4600000.0,chalet,sale,800.0,,5,5,camino Ancho,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5145561,-3.6175853,False,https://www.idealista.com/inmueble/108370906/,"REA Inmobiliaria presente esta gran oportunidad de chalet independiente para reformar en una de las mejores zonas de La Moraleja Ubicado en una de las zonas más emblemáticas de La Moraleja, este chalet independiente se alza sobre una espectacular parcela ajardinada que transmite serenidad y un enorme potencial. Ideal para quienes buscan una reforma integral y crear un hogar personalizado. La vivienda se distribuye en dos plantas más buhardilla, con una organización funcional que facilita la vida familiar en la planta principal. Se accede a través de un hall que conduce a un amplio salón en dos niveles, comedor independiente, despacho, sala de estar y un porche acristalado con vistas al jardín. La cocina cuenta con zona de office, despensa, lavandería y dormitorio de servicio con baño. La zona de descanso ofrece tres dormitorios de gran tamaño y dos baños, uno de ellos en suite. En la planta superior se encuentra un dormitorio adicional con baño y una sala polivalente de más de 70 m², ideal como estudio, sala de juegos o gimnasio. El sótano incluye garaje para dos coches y una piscina climatizada con vestuarios. Además, la propiedad cuenta con piscina exterior, calefacción por gasóleo y aire acondicionado. Una oportunidad única para reformar en una ubicación privilegiada de La Moraleja. Aquí en La Moraleja, en el Miniparc I, puedes encontrar nuestras oficinas. Disponemos de otras muchas propiedades similares que no están publicadas en este portal.  Visite nuestra web reainmobiliaria. com La Moraleja es una de las zonas residenciales más exclusivas de Madrid, reconocida por su seguridad, privacidad y excelente calidad de vida. Ubicada a solo 10 minutos de Madrid y 15 del aeropuerto, ofrece un entorno privilegiado con chalets de lujo, amplias zonas verdes y una destacada oferta educativa, con los mejores colegios internacionales del país. Reconocidos centros médicos y amplia variedad de oferta de ocio, centros comerciales, campos de golf, escuela hípica y gran oferta gastronómica completan un estilo de vida único. Vivir en La Moraleja es disfrutar de lo mejor de Madrid, con la tranquilidad y el prestigio de un enclave inigualable.",True,good,False,,5750.0,True,True,False,False,[],False,False,4600000.0,€,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en camino Ancho,True,True,,,,independantHouse,
108745507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/8a/40/1353873957.webp,9183,37,5,950000.0,flat,sale,156.0,True,4,3,avenida de Francisco Javier Sáenz de Oiza,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4992215,-3.6163313,False,https://www.idealista.com/inmueble/108745507/,"Estupendo piso de 4 dormitorios en urbanización de Valdebebas, muy luminoso y magíficas vistas. En urbanización cerrada de Valdebebas, con portero 24 h, piscina comunitaria, sala de eventos, zonas ajardinadas y área infantil. La vivienda, completamente exterior y con orientación óptima, garantiza una luz natural constante durante todo el día. Cuenta con una distribución práctica: amplio salón-comedor con acceso directo a una terraza exterior desde la que disfrutarás de maravillosas vistas; cocina independiente con office, lavadero y salida también a terraza; zona de descanso compuesta por cuatro dormitorios (el principal en suite) y tres baños. Equipada con aire acondicionado, calefacción por radiadores, dobles ventanas con rotura de puente térmico, mosquiteras y puerta blindada. Incluye dos plazas de garaje contiguas y un amplio trastero en la misma planta del edificio, con accesos adaptados para minusválidos. Su ubicación privilegiada permite pasear o hacer deporte en un entorno natural y disfrutar de conexión rápida a M-11, M-40, M-30, R-2 y A-2; cercanías (Valdebebas), autobuses EMT, aeropuerto Adolfo Suárez Madrid-Barajas y Hospital Isabel Zendal. A pocos minutos encontrarás supermercados, colegios, farmacias, restaurantes y todos los servicios que necesitas para una vida cómoda y segura.",True,good,False,True,6090.0,True,True,False,False,[],False,False,950000.0,€,flat,"Valdebebas - Valdefuentes, Madrid",Piso en avenida de Francisco Javier Sáenz de Oiza,True,True,,,,,
86308196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/0e/a4/690390106.webp,423597,41,1,3290000.0,flat,sale,329.0,True,5,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4282306,-3.6835619,False,https://www.idealista.com/inmueble/86308196/,"En la zona Prime de Recoletos ÚNICA Inmobiliaria presenta vivienda de 329 m² que ocupa toda la planta. Dispone de gran terraza de 100 m² al patio de manzana de acceso y uso exclusivo.  Actualmente el piso está distribuido en 4 dormitorios, el principal el suite, 4 baños, cocina con office, hall, comedor y salón en tres ambientes.  Trastero incluido en el precio, tres plazas de garaje opcionales. Inmejorable ubicación en el Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios donde se pueden encontrar las tiendas más exclusivas de la ciudad. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,10000.0,True,True,True,False,[],False,False,3290000.0,€,flat,"Recoletos, Madrid",Piso,True,False,,,,,65000.0
106958334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/a9/9a/1309789099.webp,VMN2508001,44,1,1480000.0,flat,sale,322.0,True,4,4,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5066458,-3.6089553,False,https://www.idealista.com/inmueble/106958334/,"PISO CON TERRAZA EN URBANIZACIÓN DE LUJO aProperties presenta con 235 m² de superficie, esta vivienda en El Jardín de La Moraleja que combina tecnología, diseño y exclusividad en una de las urbanizaciones más prestigiosas de Madrid. Eficiencia Energética de Máxima Categoría (A+): Ideal para compradores que buscan una inversión sostenible y responsable. Los sistemas de aerotermia y domótica avanzada Zennio aseguran confort con un consumo energético mínimo. Espacios Personalizados: Desde la vinoteca integrada en la cocina hasta la ducha de obra en el baño principal, esta vivienda ha sido cuidadosamente mejorada para satisfacer los gustos más exigentes. Accesibilidad Premium: Dos plazas de garaje amplias, junto al portal y con cargador para vehículo eléctrico, son un beneficio único que añade comodidad y sostenibilidad. Vistas y Naturaleza: Grandes terrazas con vistas despejadas hacia los jardines y acceso directo a zonas comunes que ofrecen una conexión única con la naturaleza. La combinación de paisajismo, estanques y pérgolas crea un ambiente de calma y serenidad. Comodidades de Alta Gama: Con un spa climatizado, piscinas exteriores y un gimnasio totalmente equipado con máquinas Technogym, esta propiedad es más que una casa: es un estilo de vida. Vanguardia Tecnológica para un Hogar Inteligente: Controla la climatización, iluminación y persianas desde cualquier lugar gracias al sistema de domótica Zennio, que convierte tu hogar en un espacio eficiente y personalizado. Las persianas motorizadas y el sistema de iluminación empotrado en cada estancia añaden comodidad y estilo a la vida diaria. Diseño y Materiales Premium:  Suelos de Living Ceramics en toda la vivienda, combinando la calidez del efecto madera con la resistencia de la cerámica. Baños con acabados de DEKTON Zenith y duchas de obra con grifería empotrada de diseño, que brindan una experiencia de spa en tu propio hogar. Cocina moderna abierta, equipada con electrodomésticos Siemens y una isla central con acabados duraderos, diseñada para combinar funcionalidad y estética. Espacios Al Aire Libre Que Sorprenden Ubicación Estratégica: Proximidad a las principales vías de acceso a Madrid, con el añadido de exclusividad y seguridad que La Moraleja garantiza. En pocas palabras, esta vivienda no solo es un lugar donde vivir, sino una inversión en calidad de vida, sostenibilidad y prestigio. Perfecta para familias o inversores que buscan un hogar que combine lujo y funcionalidad en un entorno natural privilegiado. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,4596.0,True,True,False,True,[],False,False,1480000.0,€,flat,"La Moraleja urbanización, La Moraleja",Piso,True,True,1600000.0,120000.0,7.0,,
107148472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/63/cf/1309092617.webp,BHHS-MAD-0556,41,,2450000.0,chalet,sale,1300.0,,8,6,Fuente del Fresno,Madrid,Fuente del Fresno,,es,,40.5896673,-3.5877907,False,https://www.idealista.com/inmueble/107148472/,"Berkshire Hathaway HomeServices presenta este Exclusivo chalet independiente en urbanización Fuente del Fresno. Esta vivienda se caracteriza, tanto por su detallada construcción como por sus extraordinarias vistas. La vivienda está ubicada en una parcela única en la zona de 4.050 m2 (dos unidades) con una edificación total de 1.300 m2. ntre sus detalles arquitectónicos cabe resaltar que toda la construcción está realizada en hormigón blanco con carpintería en abeto de Oregón y con una gran terraza de 200 metros que bordea todo el perímetro del chalet, con 60 jardineras integradas al diseño principal de construcción igualmente en hormigón blanco con cubierta inclinada a dos agua en teja roja. El chalet consta de dos plantas más la planta sótano: El chalet consta de 8 dormitorios, 6 cuartos de baño, cocina con tres estancias, bodega-sótano habitable con chimenea y zona de comedor y de estar, piscina exterior, gimnasio y sauna, garaje interior para 2 vehículos y exterior para 6 vehículos. La vivienda se completa con un cuarto trastero, almacén, una bodega y barbacoa con horno de Perihuela en el jardín. El diseño exclusivo de la vivienda es obra de los arquitectos de renombre D. Javier de Mesones y D. Antonio Miro (Doctores arquitectos). Un proyecto muy innovador para su época de construcción, con grandes espacios y mucha luminosidad prevaleciendo la simetría en su diseño. La escalera principal de acceso al chalet es izable automáticamente, el arquitecto incorpora al chalet esta construcción, característica de las antiguas fortalezas. Dispone de una impresionantes vistas despejadas. El jardín, con un diseño cuidado y vegetación consolidada, cuenta con una magnífica piscina y en la parcela hay instalado un hórreo centenario.",True,good,False,,1885.0,True,True,False,False,[],False,False,2450000.0,€,chalet,Fuente del Fresno,Casa independiente,True,True,,,,independantHouse,
103868673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/3c/2f/1274386641.webp,BHHS-006837,40,2,1395000.0,flat,sale,221.0,True,4,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4166897,-3.7051649,False,https://www.idealista.com/inmueble/103868673/,"Berkshire Hathaway HomeServices Madrid, ofrece un exclusivo inmueble de 221 metros cuadrados reformado integralmente, dividida en dos pisos independientes, lo cual  maximiza el potencial de rentabilidad, El piso exterior consta de amplio salón comedor con balcones exteriores, cocina amueblada y equipada con todos los electrodomésticos de alta gama, 2 habitaciones, 2 baños, la habitación principal con amplio vestidor y baño en suite, La vivienda interior se distribuye en salón comedor, cocina independiente, dos habitaciones con baño en suite y un aseo.   Esta vivienda, se encuentra ubicada en la maravillosa zona de Sol distrito centro, junto a museos referentes de la ciudad, rodeado de todo tipo de teatros, plazas representativas del centro de Madrid. Con una variedad gastronómica de la capital. Y rodeado de la mayor oferta comercial. Es sin duda una excelente opción de inversión, gracias a la alta demanda turística de la zona. Se encuentra perfectamente comunicada por transporte público con toda la ciudad.   Todos los acabados son de excelente calidad. Cuenta con techos de más de tres metros, y toda la carpintería es artesanal, dispone de iluminación de diferentes ambientes. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",True,good,False,True,6312.0,True,True,True,False,[],False,False,1395000.0,€,flat,"Sol, Madrid",Piso,,,,,,,
107683664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/c4/84/1339944956.webp,MG 207825,32,1,730000.0,flat,sale,153.0,False,3,2,Barrio Castilla,Madrid,Madrid,Chamartín,es,Castilla,40.4680262,-3.6839083,False,https://www.idealista.com/inmueble/107683664/,"Descubre tu nuevo hogar en el corazón de Castilla, Chamartín, Madrid. Este amplio piso de 153 m² ofrece un sinfín de posibilidades para crear el espacio de tus sueños. Con tres dormitorios generosos y dos baños completos, cada rincón está diseñado para brindar comodidad y funcionalidad. La cocina, espaciosa y práctica, se convierte en el lugar ideal para disfrutar de momentos en familia. Además, cuenta con una encantadora terraza de 18 m², perfecta para relajarte al aire libre mientras disfrutas de la luz natural que inunda el hogar gracias a su orientación norte. La tranquilidad del ambiente residencial se complementa con la excelente conectividad que ofrece la zona. A pocos pasos encontrarás las estaciones de metro Plaza de Castilla y Duque de Pastrana, así como la estación de cercanías Chamartín, facilitando tus desplazamientos por la ciudad. Este piso, construido en 1970, presenta una oportunidad única para personalizarlo a tu gusto, ya que necesita una reforma total. Imagina diseñar cada espacio según tus preferencias. El edificio cuenta con servicios como ascensor, portero y plaza de garaje incluida en el precio, brindando aún más comodidad. El barrio destaca por sus calles arboladas, parques y zonas verdes que invitan a disfrutar del aire libre. Con una infraestructura y servicios excelentes, vivir aquí significa tener todo lo que necesitas al alcance de la mano. No dejes pasar esta oportunidad y ven a visitarlo. ¡Tu nuevo hogar te espera! Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con un equipo de profesionales altamente capacitados y una amplia experiencia en el sector inmobiliario, GILMAR se ha consolidado como una de las empresas líderes en el mercado. Para más información sobre este inmueble, por favor, facilítanos la referencia 207825. No dudes en contactar con nuestro equipo en la oficina de Viso-Chamartín, ubicada en Paseo de la Castellana, 164. Puedes llamarnos al o enviarnos un correo electrónico a. Estaremos encantados de atenderte y ayudarte a hacer realidad tu proyecto de inversión.",True,good,False,True,4771.0,True,True,False,False,[],False,False,730000.0,€,flat,"Castilla, Madrid",Piso,True,True,,,,,
108104756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/a6/8b/1333959729.webp,W-02ZGN4,29,bj,330000.0,flat,sale,66.0,True,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4122808,-3.7071449,False,https://www.idealista.com/inmueble/108104756/,"Acogedora propiedad exterior de estilo loft en Palacio Engel & Völkers presenta una acogedora propiedad de estilo loft en el popular barrio de La Latina.   La vivienda ubicada en la planta baja de una finca típica del Madrid de los Austrias, brinda un espacio de vida tranquilo y relajado, proporciona una gran sensación de amplitud y conserva características originales en perfecto estado.  Esta propiedad tiene una superficie aproximada de 66m², cuenta con un gran salón-comedor diáfano, cocina, dormitorio y un baño. Además, la calle donde se ubica la vivienda es especialmente tranquila, apenas sin tráfico, ya que sólo pueden acceder residentes. Su excelente ubicación convierte esta propiedad en una ocasión única de compra tanto como primera vivienda o de inversión. Estaremos más que encantados de facilitarle una visita. ¡Póngase en contacto con nosotros para concertar una! La propiedad se encuentra en una de las zonas más populares de la ciudad, La Latina, con innumerables calles, plazas, monumentos, y edificios que han dejado huella en la historia de Madrid. A escasos minutos te encontrarás la calle de la Plaza de la Cebada, Plaza de los Carros y Plaza de la Paja y El Rastro y El Palacio Real. La demanda del distrito está en auge ya que la conservación de la ciudad junto con su historia se mantienen y a su vez se actualiza para las necesidades y lujos de hoy en día. La zona destaca por la gran cantidad de restaurantes, cafeterías, mesones, comercios, hostales y la gran variación cosmopolita. Las comunicaciones son excelentes, ya sea a través del M30, Metro, bus o Renfe.",True,good,False,True,5000.0,True,True,False,False,[],False,False,330000.0,€,flat,"Palacio, Madrid",Piso,,,,,,,
104152121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/4e/b7/1308303710.webp,BHHS-006946,41,,1720000.0,chalet,sale,300.0,,5,4,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4555494,-3.6411396,False,https://www.idealista.com/inmueble/104152121/,"Berkshire Hathaway HomeServices Madrid   presenta magnífico chalet adosado en zona Prime Conde de Orgaz. La construcción de 300 m2 se sitúa en parcela de 270 m2 con piscina privada. Cuenta además con dos jardines. Su estupenda distribución queda reflejada de la siguiente manera: En planta principal, el hall nos da paso a salón comedor con amplios ventanales y dos orientaciones y acceso directo a terraza y jardín. Un dormitorio y baño completo en planta. Siguiendo el recorrido en esta misma planta tenemos gran cocina con office. En planta segunda, tres dormitorios, el principal en suite y los secundarios comparten un baño. En buhardilla, dos amplias salas y terraza. En planta baja, salida directa a jardín, dormitorio de servicio y baño completo, gran bodega, sala de máquinas y acceso a garaje.       RESEÑA:   Berkshire Hathaway HomeServices Madrid   presenta magnífico chalet adosado en zona Prime Conde de Orgaz. La construcción de 300 m2 se sitúa en parcela de 270 m2 con piscina privada.  .",True,good,False,,5733.0,True,True,True,False,[],False,False,1720000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado,True,True,,,,terracedHouse,
108000420,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/c3/b2/1335928145.webp,JM 209037,37,,1890000.0,chalet,sale,522.0,,5,6,calle Pléyades s/n,Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4536141,-3.9054618,True,https://www.idealista.com/inmueble/108000420/,"Con Gilmar de Majadahonda descubre la exclusividad y el confort en este magnífico chalet independiente ubicado en la prestigiosa zona de Los Satélites de Majadahonda, Madrid. Con una extensión de 522 m² construidos sobre una generosa parcela de 1.048 m², esta propiedad redefine el concepto de lujo y elegancia. Diseñado para ofrecer la máxima comodidad, el chalet se distribuye en tres plantas con espacios cuidadosamente diseñados que incluyen cinco dormitorios y seis baños. En el sótano, encontrarás una sala de juegos, un gimnasio privado, un dormitorio adicional, un baño completo, una amplia lavandería y un garaje con capacidad para cuatro vehículos. La planta baja te recibe con un amplio salón que se abre al jardín, una cocina de diseño sofisticado y un dormitorio en suite, ideal para huéspedes. La primera planta alberga tres habitaciones, una de ellas en suite con vestidor, y una principal que se distingue por su despacho privado, dos vestidores y dos terrazas que ofrecen vistas impresionantes. La carpintería interior de madera lacada y la exterior de PVC, aseguran un ambiente cálido y acogedor durante todo el año. Además, la propiedad cuenta con una impresionante piscina y un jardín que invita al relax y al disfrute al aire libre. Este chalet es la oportunidad perfecta para vivir en uno de los barrios más cotizados del noroeste de Madrid, conocido por su seguridad, calidad de vida y entorno natural. GILMAR, desde 1983, se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y de calidad. Para más información sobre este exclusivo inmueble, no dudes en contactarnos. Por favor, facilita la referencia 209037 a nuestro equipo en la oficina de Majadahonda, situada en Avda. Doctor Calero 19 (Centro Comercial Tutti). Llámanos al o envía un correo electrónico a.",True,good,False,,3621.0,True,True,False,False,[],False,False,1890000.0,€,chalet,"Los Satélites - Roza Martín, Majadahonda",Casa independiente en calle Pléyades s/n,True,True,,,,independantHouse,
108813058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/e0/10/1356729939.webp,JE211808,35,2,449000.0,flat,sale,148.0,True,4,4,Barrio Pradolongo,Madrid,Madrid,Usera,es,Pradolongo,40.3793484,-3.7057897,False,https://www.idealista.com/inmueble/108813058/,"Gilmar Madrid Rio vende en el corazón del barrio de Pradolongo, en el distrito de Usera, esta excelente oportunidad de inversión. Este piso de 148 m² construidos está diseñado para maximizar la rentabilidad, ofreciendo cuatro habitaciones con baño en suite, ideales para alquileres individuales, y una zona común que incluye un salón - cocina de 28 m², y un lavadero y una terraza de 30 m² de uso exclusivo en la azotea del edificio. Con una rentabilidad estimada del 8%, este inmueble representa una propuesta especialmente atractiva. Construido en 1976, el piso cuenta con características como aire acondicionado, armarios empotrados, suelos de tarima flotante y una orientación que asegura una luminosidad excepcional.  La zona de Pradolongo, en Usera, es un barrio residencial en constante transformación. Conocido por su multiculturalidad, este distrito cuenta con una amplia oferta de servicios y comercios el Centro Comercial Plaza Río 2 está a pocos minutos, ofreciendo una gran variedad de tiendas, restaurantes y actividades. En términos de transporte, la ubicación es estratégica. Las líneas de metro más cercanas son la 6 (circular) y la 3, con estaciones como Usera y Almendrales a poca distancia. Además, las líneas de autobuses 78, 81 y 116 conectan el barrio con el resto de la ciudad de manera eficiente. Para quienes prefieran el tren, la estación de Cercanías Doce de Octubre (líneas C-5) está a pocos minutos en transporte público. Desde 1983, GILMAR ha sido líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos en la oficina de Madrid Río, ubicada en el Paseo de Extremadura 1, está a tu disposición para ofrecerte un servicio personalizado y profesional. Si deseas más información sobre este inmueble, no dudes en ponerte en contacto con nosotros. Llámanos al o escríbenos a indicando la referencia 211808. Estaremos encantados de atenderte.",True,good,False,False,3034.0,True,True,False,False,[],False,False,449000.0,€,flat,"Pradolongo, Madrid",Piso,,,,,,,
