propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology
108641370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/9d/2f/1350781990.webp,9534 - PEDRO G,27,bj,250000.0,flat,sale,70.0,True,2,2,calle de Tarragona,Madrid,Madrid,Arganzuela,es,40.3999328,-3.6981759,False,https://www.idealista.com/inmueble/108641370/,"Os presentamos una oportunidad de vivienda EXTERIOR de 70 m² distribuidos en dos plantas. La vivienda ha sido completamente reformada con un diseño cuidado y funcional, ideal para quienes buscan comodidad y estilo en pleno centro de Madrid. La vivienda dispone de dos dormitorios con grandes ventanales y armarios empotrados, dos baños completos en suite, una cocina totalmente equipada con electrodomésticos y una luminosa zona de estar. Además, cuenta con aire acondicionado y bomba de calor, lo que garantiza el máximo confort durante todo el año. Todos los espacios están decorados con mucho gusto, combinando modernidad y calidez. Ubicada en uno de los barrios mejor comunicados de Madrid, en el distrito de Arganzuela.  Esta vivienda se encuentra a tan solo dos minutos a pie de la estación de Atocha, así como de las estaciones de Cercanías, metro de Delicias y Embajadores.  Además, está situada a escasos minutos de servicios clave como el centro de salud Embajadores, a solo dos minutos caminando, y el centro de salud Cáceres, a cinco minutos. A diez minutos se accede fácilmente a diversas líneas de autobús en la Ronda de Atocha. Se trata de una zona en pleno crecimiento, con una excelente oferta comercial, todos los servicios al alcance y una vida de barrio activa y en constante evolución. Esta propiedad es ideal para estudiantes, jóvenes profesionales, alquiler temporal o inversión turística. Gracias a su excelente ubicación, distribución funcional y reforma de calidad, se convierte en una oportunidad única para vivir o invertir en un entorno residencial, familiar y tranquilo, a escasos minutos del centro de Madrid. Sin duda, una vivienda lista para entrar a vivir, que reúne diseño, calidad de vida y una ubicación inmejorable. Una oportunidad que no deberías dejar pasar. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",True,good,False,False,3571.0,True,False,True,False,[],False,False,250000.0,€,,,,flat,"Palos de la Frontera, Madrid",Piso en calle de Tarragona,Destacado,Palos de la Frontera,,,
108711014,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/fd/4b/1352850523.webp,9533 - PEDRO B,54,6,920000.0,penthouse,sale,104.0,True,3,2,calle de las Cocheras,Madrid,Madrid,Retiro,es,40.4009507,-3.6754154,False,https://www.idealista.com/inmueble/108711014/,"Utande Real Estate te presenta en exclusiva este ático con 75 metros de terraza y zona de barbacoa para disfrutar en familia. Esta vivienda de amplias estancias cuenta con tres dormitorios, dos cuartos de baño, salón y cocina. Se distribuye en dos plantas aunque la vivienda completa está en la primera donde encontramos un amplio salón, una cocina de grandes dimensiones, dos dormitorios dobles con armarios empotrados y dos baños con ventana.  Esta planta tiene 104 metros construidos y desde el salón accedemos a la planta superior donde hay un pequeño despacho / recibidor, una habitación polivalente (dormitorio, juegos, comedor, etc) desde la que accedemos a una terraza de 100 metros con zona de barbacoa.  La vivienda cuenta además con garaje y trastero y la urbanización con servicio de conserje, dos piscinas, jardines, etc. Ubicación inmejorable, Metro Pacífico. Cerca de Atocha y junto a polideportivo, oficina de correos, policía local y otras instalaciones municipales. En el distrito de Retiro. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,True,8846.0,True,False,True,False,[],False,False,920000.0,€,,,,flat,"Pacífico, Madrid",Ático en calle de las Cocheras,Destacado,Pacífico,True,True,penthouse
107303908,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/98/dc/1309385116.webp,Only House,45,,700000.0,chalet,sale,180.0,,4,2,avenida de la Guardia,Madrid,Madrid,Fuencarral,es,40.5171794,-3.7752483,False,https://www.idealista.com/inmueble/107303908/,"Tu nueva vivienda en El Pardo, dentro de la discreta colonia histórica de San Fernando. Desayunar al aire libre con sol de mañana en invierno es una pasada¡ Pero si te gusta la sombra hay dos parcelas con distinta orientación, de modo que puedes elegir, es un privilegio de unos pocos. Como el de vivir en el monte del pardo, con la parada de autobús a 25m de tu casa y plantarte en Moncloa en 15´ en el bus de la EMT. O en la vaguada y la paz en otro trayecto. Este encantador chalet pareado, construido en 1949, ofrece una combinación de historia y calidad de vida inigualables.  En 15 años han salido a la venta apenas 3 viviendas en esta pequeña colonia de El Pardo. Ahora hay dos a la venta. Con una superficie construida de 180 m² y 150 m² útiles, y muchas posibilidades de ampliación, esta vivienda de dos plantas más bajo cubierta es ideal para familias que buscan un estilo de vida distinto, tranquilo, seguro y con mucha calidad de vida. En la planta baja, te recibe un acogedor hall de acceso tipo colonial, con su ventana ovalada que conduce a un amplio salón con chimenea en dos ambientes, una cocina, un comedor y un aseo. Desde ahí accedes al patio posterior, ideal para tus reuniones de verano. En la planta superior, tres dormitorios muy espaciosos, el principal con un bonito balcón. Un cuarto de baño completo que da servicio a las tres habitaciones. El bajo cubierta, con ventanas tipo troneras, ofrece múltiples posibilidades de uso.  La propiedad cuenta con dos patios, delantero y trasero, el último con garaje, trastero/invernadero y un área ideal para comidas al aire libre. Además, la posibilidad de añadir una piscina y jardín hace de esta casa una joya para vivir. Otra de las virtudes de la vivienda es la cantidad de grandes ventanales por estancia, lo que te aporta una luz natural en toda la vivienda y facilita la rehabilitación a tu gusto. La ubicación es inmejorable: A 50 metros de parada de autobuses EMT hacia Moncloa, Plaza de Castilla y La Vaguada. La cercanía al monte del Pardo, donde podrás disfrutar de actividades al aire libre como mountain bike, hípica y senderismo.  Puedes visitar esta casa a través de dos vídeos en este anuncio y virtual tour y planos en breve.  Dispones de infinidad de zonas verdes, rutas de senderismo, carril bici hasta la casa de campo y Madrid río, complejos deportivos como Somontes, Puerta de Hierro etc. La seguridad en esta colonia es una garantía, y la paz que se vive en te traslada a otro lugar pero... Estás a 15 minutos de Moncloa con transporte público en la puerta de casa¡ Contáctanos de lunes a viernes de 10:00 a 14:00 y de 17:00 a 20:30h para más información. Tu nuevo hogar te espera. queña y.",True,renew,False,,3889.0,True,False,True,False,[],False,False,700000.0,€,,,,chalet,"El Pardo, Madrid",Chalet pareado en avenida de la Guardia,Destacado,El Pardo,True,True,semidetachedHouse
107631187,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/e5/ce/1319194292.webp,2500035,31,6,815000.0,flat,sale,157.0,True,5,2,calle de las Islas Cíes,Madrid,Madrid,Fuencarral,es,40.4806782,-3.7192402,False,https://www.idealista.com/inmueble/107631187/,"Las vistas, el sol, las puestas de sol, el espacio y la amplitud te dan la bienvenida. Cada metro cuadrado de esta casa es un espectáculo. Gran salón. Grandes vistas. Gran cocina-office. Grandes baños. Grandísima habitación principal. Gran terraza. Grandes armarios.  Es difícil encontrar un piso así en pleno Madrid y en perfectas condiciones. Felicidades a los propietarios por mantener este inmueble tan impecable. Puertas macizas de roble, armarios empotrados completamente vestidos, muebles de cocina de gran capacidad, baños con sanitarios de alta gama. La casa está totalmente reformada de principio a fin. Posibilidad de garaje, mediante la cesion de derechos de uso de una plaza del ayuntamiento, a pocos metros.",True,good,False,True,5191.0,True,False,True,False,[],False,False,815000.0,€,,,,flat,"Peñagrande, Madrid",Piso en calle de las Islas Cíes,Destacado,Peñagrande,,,
108897109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/70/83/1358263093.webp,,23,2,465000.0,flat,sale,64.0,True,1,1,calle José Antonio Zapata,Madrid,Madrid,Arganzuela,es,40.3857739,-3.690202,False,https://www.idealista.com/inmueble/108897109/,"¿Imaginas despertar cada mañana en una vivienda elegante, luminosa y lista para entrar a vivir, dentro de una finca señorial con portero físico, piscina y pista de pádel? ¡Ahora es posible!  NEGOHOME MADRID SLU te presenta en exclusiva esta vivienda en una de las zonas más codiciadas de la ciudad, Vivir en el barrio de Legazpi (distrito Arganzuela), significa disfrutar de una combinación ideal entre tranquilidad residencial y vida urbana vibrante. Es un encantador piso de 60 m². La vivienda cuenta con 1 dormitorio amplio, 1 baño completo, cocina independiente y un gran salón en esquina, que le aporta una excepcional luz natural durante todo el día. Dispone de aire acondicionado y calefacción individual, lo que garantiza una temperatura agradable durante todo el año. Situado en una cuidada urbanización privada, ofrece portero físico, piscina comunitaria, pista de pádel y un entorno tranquilo ideal para vivir o invertir. Perfecto tanto como residencia habitual como para inversores, por su buena ubicación y alta demanda. Legazpi, al estar en plena expansión, representa una excelente opción para vivir o invertir con potencial de revalorización. � Legazpi está bien comunicado mediante metro (líneas 3 y 6 en la estación Legazpi) y cercanías (Méndez Álvaro), además de múltiples líneas de autobús y acceso directo a la M‑30. Cercano al Intercambiador de Méndez Álvaro, con conexiones nacionales de autobuses y trenes de cercanías. � Zonas verdes y ocio Justo al lado del imponente Parque Enrique Tierno Galván (45 ha), con planetario, auditorio al aire libre, zonas deportivas, carril bici y áreas infantiles. A pocos minutos encontrarás Madrid Río, ideal para pasear, hacer deporte o relajarte junto al río Manzanares.  � Cultura, gastronomía y ambiente El barrio ha pasado de un pasado industrial a una zona moderna gracias al renovado Matadero Madrid, centro de arte, cultura y diseño. �️ Servicios y calidad de vida Gran cantidad de supermercados, farmacias y centros de salud a pocos minutos caminando. ¡Contáctanos para más información o concertar una visita! NEGOHOME GESTIÓN INMOBILIARIA ✨ Tu nuevo hogar empieza con nosotros. Oficina Embajadores – Tu inmobiliaria de confianza.",True,good,False,True,7266.0,False,False,True,False,[],False,False,465000.0,€,,,,flat,"Legazpi, Madrid",Piso en calle José Antonio Zapata,Destacado,Legazpi,,,
107985848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/17/93/1330270594.webp,ara,34,3,439000.0,flat,sale,100.0,True,2,2,calle de Aracne,Madrid,Madrid,San Blas,es,40.4419859,-3.5905418,False,https://www.idealista.com/inmueble/107985848/,"¡Descubre tu nuevo hogar! Este encantador piso de 2 dormitorios, situado en una urbanización privada, ofrece un espacio ideal para disfrutar de la vida urbana con todas las comodidades. Con 100 m² construidos y 74 m² útiles, cada rincón está diseñado para maximizar el confort. La cocina amueblada y equipada con electrodomésticos te permitirá preparar deliciosas comidas, mientras que el aire acondicionado frío/calor garantiza un ambiente agradable durante todo el año. La vivienda, ubicada en la tercera planta y con acceso adaptado para personas con movilidad reducida, cuenta con dos baños completos y armarios empotrados que optimizan el espacio. Además, incluye una plaza de garaje y un trastero, lo que añade un valor extra a esta propiedad. La urbanización privada dispone de piscina y conserje 24 horas, lo que te permitirá disfrutar de una vida tranquila y segura. Calefacción individual por gas natural y aire acondicionado frio/calor La ubicación es inmejorable: en una zona consolidada rodeada de servicios, restaurantes y zonas verdes. Con fácil acceso a la A2, M21 y M14, así como a varias líneas de autobús (77, 167 y N5), estarás perfectamente comunicado. No te pierdas la oportunidad de vivir cerca del centro comercial Plenilunio, donde encontrarás todo lo que necesitas. ¡Listo para entrar a vivir! Ven a visitarlo y enamórate de tu nuevo hogar.",True,good,False,True,4390.0,True,False,True,False,[],False,False,439000.0,€,,,,flat,"Rejas, Madrid",Piso en calle de Aracne,Destacado,Rejas,True,True,
107446809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/e1/de/1312878719.webp,,37,1,280000.0,flat,sale,46.0,False,2,1,calle de Manzanares,Madrid,Madrid,Arganzuela,es,40.4135864,-3.7207915,False,https://www.idealista.com/inmueble/107446809/,"** JUNTO AL PARQUE DE ATENAS Y MADRID RÍO ** MARCELI pone a la venta esta acogedora vivienda situada a escasos metros del Puente de Segovia y Madrid Río, en una de las zonas más privilegiadas de la capital. Ubicada en una primera planta con ascensor, luminosa y tranquila, la vivienda cuenta con 46 m² excelentemente aprovechados y una distribución cómoda y funcional. Cuenta con dos dormitorios, el principal con gran armario empotrado, salón independiente con dos ventanas, proporcionando luz natural y un ambiente acogedor. Una cocina amueblada e independiente, lista para su uso. Baño completo con plato de ducha y Hall. El piso dispone de suelos de gres, puertas de roble y ventanas de aluminio. Se encuentra en buen estado general, listo para entrar a vivir o para personalizarlo a tu gusto. El edificio cuenta con ascensor y acceso adaptado sin barreras arquitectónicas, lo que aporta comodidad y accesibilidad. Ubicación inmejorable: rodeado de zonas verdes, áreas comerciales y deportivas, con Príncipe Pío y la Calle Mayor a pocos minutos. Perfecto para disfrutar de la tranquilidad sin renunciar a la comodidad del centro de Madrid. ✨¡No dejes pasar esta gran oportunidad! ¡Llámanos y ven a visitarlo! ✨.",True,good,False,True,6087.0,True,False,True,False,[],False,False,280000.0,€,,,,flat,"Imperial, Madrid",Piso en calle de Manzanares,Destacado,Imperial,,,
107335121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/c6/15/1356725046.webp,0056-00578,47,,1890000.0,chalet,sale,703.0,,7,6,calle Playa de Sitges,Madrid,Boadilla del Monte,Bonanza,es,40.4482809,-3.903175,False,https://www.idealista.com/inmueble/107335121/,"Chalet independiente en venta en Playa de Sitges, Bonanza. Magnifico chalet construido en 2001 en excelente estado de conservación.  Ubicado en una parcela de 1.677m2, se distribuye en tres plantas, con amplias y luminosas estancias en su gran mayoría orientadas al sur. La vivienda se vertebra sobre un hall distribuidor de doble altura y luz cenital, simplemente espectacular.  La zona principal de la vivienda se articula en torno a un amplio recibidor que da paso a dos ambientes diferenciados de salón y comedor, ambos con salida al porche y orientación sur, lo que permite que la luz natural inunde todos los rincones. El porche posterior, con vistas despejadas al jardín y la piscina, ofrece un generoso espacio con comedor de verano y área de estar; el entorno perfecto para relajarse o compartir momentos agradables con familia y amigos. Al fondo, la pista de pádel no interfiere con el espacio principal y visual del jardín. En la planta baja también se encuentra una espaciosa cocina con isla central, completamente amueblada, acceso directo al comedor y abierta al jardín, lo que aporta funcionalidad y continuidad visual. Cuenta además con despensa y un dormitorio de servicio con baño en suite. La cocina dispone de una entrada independiente desde el exterior, ideal para facilitar la descarga de la compra directamente desde el coche. Esta planta dispone de una acogedora sala de estar y un aseo de cortesía para invitados. En la planta superior se sitúa la zona de descanso, compuesta por cinco dormitorios. La suite principal destaca por sus amplios ventanales con vistas al jardín, vestidor independiente y un baño en suite exterior equipado con bañera y ducha de obra. Dos de los dormitorios comparten un baño con acceso privado desde cada habitación, mientras que los otros dos comparten un tercer baño, todos ellos exteriores. La planta semisótano alberga una bodega perfecta para reuniones con amigos, un despacho, zona de lavandería, garaje con trastero y un aseo de cortesía. La urbanización Bonanza es una de las más demandadas en Boadilla del Monte, por su calidad de vida y seguridad, la excelente comunicación a través de las carreteras A6- y M50, así como por la oferta de colegios nacionales e internacionales de gran prestigio. Ofrece su propio club social y todo tipo de servicios en proximidad. Esta vivienda fue concebida para una vida familiar con las máximas comodidades: espacios generosos, gran luminosidad y una atmósfera verdaderamente cálida y acogedora. Dispone de suelo radiante y aire acondicionado en el salón y el dormitorio principal.  No pierda la oportunidad, llámenos y venga a visitarla.",True,good,False,,2688.0,True,False,True,False,[],False,False,1890000.0,€,,,,chalet,"Bonanza, Boadilla del Monte",Casa independiente en calle Playa de Sitges,Destacado,,True,True,independantHouse
108628608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/b4/b7/1350403037.webp,1656,21,1,339000.0,flat,sale,42.0,False,1,1,calle de Vallehermoso,Madrid,Madrid,Chamberí,es,40.4411564,-3.7090434,False,https://www.idealista.com/inmueble/108628608/,"Se vende magnífico apartamento para entrar a vivir junto al parque santader, una de las mejores zonas del barrio de chamberi-arguelles, la ubicación se caracteriza por sus excelentes comunicaciones y una amplia oferta de ocio y servicios. Apartamento interior luminoso, distribuido en amplio salón comedor, con cocina abierta al salón, completamente amueblada, cuarto de baño completo y gran habitación doble. Piso reformado para entrar a vivir, con suelos de tarima, pintura lisa, baño y cocina reformado, ventanas climalit y aire acondicionado. Finca rehabilitada con ite favorable en 2021. Mejor ver.",False,good,False,False,8071.0,True,False,True,False,[],False,False,339000.0,€,,,,flat,"Vallehermoso, Madrid",Piso en calle de Vallehermoso,Destacado,Vallehermoso,,,
102898687,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/91/48/1176119085.webp,,67,1,370000.0,flat,sale,136.0,True,4,2,calle de los Carrilejos,Madrid,Colmenar Viejo,Centro,es,40.6624248,-3.7732566,False,https://www.idealista.com/inmueble/102898687/,"B2V InmobiliariA comercializa en EXCLUSIVA Pablo Batres Enrique Vallinas Lázaro Piso en Colmenar Viejo en perfectas condiciones de conservación, listo para entrar a vivir. Ubicación excepcional muy cerca de galerias comerciales, Mercadona, colegios, ambulatorio... Piso de 136 m2 con terraza de 80 m2 Distribución de la vivienda: - Cómodo y espacioso hall de entrada -Amplio salón comedor con terraza -Cocina amueblada -4 dormitorios, dos de ellos tienen acceso a la terraza posterior y uno de ellos con baño incorporado tipo suite. -2 Baños completos Amplia terraza de 80 m2 con caseta de madera para ocio, almacén o el uso que s ele quiera dar. La vivienda se calienta mediante gas canalizado de comunidad con contador independiente y dispone de algunos aparatos de bomba frio/calor en algunas estancias. Ventanas de PVC y climalit COLMENAR VIEJO Educación Colegio bilingüe Tirso de Molina En Colmenar Viejo hay cuatro escuelas infantiles públicas y una casa de niños (cinco públicas y once privadas), nueve colegios públicos de educación infantil y primaria, tres institutos de educación secundaria y dos colegios privados-concertados. Sanidad Dispone de dos centros de salud, uno en el norte y otro en el sur de la ciudad. Una ambulancia municipal no medicada permite traslados urgentes a la capital. Existe un puesto de la Cruz Roja atendido por voluntarios, que dispone de una ambulancia. Las principales vías de acceso a la villa son:  M-607 MadridTres Cantos Colmenar Viejo CercedaNavacerrada  M-609 Colmenar Viejocircunvala a Soto del RealCruce con M-611   M-618 TorrelodonesHoyo de Manzanares Colmenar ViejoCruce con M-607   M-625 Colmenar ViejoGuadalix de la SierraCruce con M-631   M-104 San Agustín de GuadalixColmenar Viejo Autobuses Urbanos Dos líneas de autobuses urbanos que recorren el pueblo y conectan el casco urbano con la Estación de tren: L-1 • Las Adelfillas – Estación FF. CC. L-2 • Av. Remedios – Estación FF. CC. Interurbanos Existen varias líneas de autobuses interurbanos que comunican Colmenar Viejo con Madrid y con los pueblos vecinos: 610 • Torrelodones – Hoyo de Manzanares – Colmenar Viejo SE720 • Colmenar Viejo - Manzanares el Real 720 • Colmenar Viejo – Collado Villalba 721 • Colmenar Viejo (por la Avenida de la Libertad) – Madrid 722 • Colmenar Viejo (por la Ronda Oeste) – Madrid 723 • Colmenar Viejo – Tres Cantos 724 • Madrid – Manzanares el Real – El Boalo. 725 • Madrid – Miraflores – Bustarviejo – Valdemanco 726 • Madrid – Guadalix de la Sierra – Navalafuente 727 • Colmenar Viejo – San Agustín del Guadalix N702 • Madrid – Colmenar Viejo (autobús nocturno) Ferrocarril Estación de Colmenar Viejo (Cercanías C4. svg Cercanías Madrid): trenes cada 20 min de la línea C4 que comunican el municipio con: Tres Cantos: 8 min. El Goloso: 12 min. Cantoblanco Universidad (Universidad Autónoma de Madrid): 15 min. Estación de Madrid-Chamartín: 25 min. Horarios de la línea C-4. Para más información o realizar una visita, póngase en contacto. Pablo Batres Enrique Vallinas Lázaro B2V InmobiliariA, tu inmobiliaria d referencia en la sierra de Madrid y alrededores.",True,good,False,False,2721.0,True,False,True,False,[],False,False,370000.0,€,,,,flat,"Centro, Colmenar Viejo",Piso en calle de los Carrilejos,Destacado,,,,
108901409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/90/e0/1358389659.webp,,19,3,299800.0,flat,sale,77.0,True,3,1,calle de Ramón Esteban,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5454878,-3.6272747,False,https://www.idealista.com/inmueble/108901409/,"""GRUPO HOGARES"" vende en exclusiva esta vivienda en una de las mejores zonas de San Sebastián de los Reyes. El piso está situado en una planta tercera, y cuenta con una distribución lógica, con formas geométricas que hacen fácil su amueblado. Cuenta con tres habitaciones, salón, cocina, un baño y dos terrazas. Gracias a su excelente orientación, la luz natural entra en todas las estancias del piso, aportando una sensación de amplitud y confort. Es ideal para personas que necesitan una vivienda en el centro de la ciudad, para quienes buscan comodidad en un entorno tranquilo, con todos los servicios básicos a pie de calle. Ubicado en una zona muy demandada, cerca de supermercados, centros deportivos, centros de salud, transporte público, colegios, restaurantes y zonas verdes, además de una rápida y fácil incorporación a la A 1. Este inmueble es perfecto tanto para parejas e como para inversores. Nuestro departamento financiero ""FINANHOGAR"" puede conseguir hasta el 100% de financiación. Pregunte para hacer un estudio financiero sin compromiso. ¡NO PIERDA LA OPORTUNIDAD DE VISTAR ESTA EXCLUSIVA VIVIENDA!",False,good,False,False,3894.0,True,False,False,False,[],False,False,299800.0,€,,,,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle de Ramón Esteban,Destacado,,,,
104778245,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/03/4a/1231338898.webp,RIOJA - LA FORTUNA - L,23,bj,122000.0,flat,sale,40.0,True,2,1,calle de la Bureba,Madrid,Leganés,Zarzaquemada,es,40.3310944,-3.7491074,False,https://www.idealista.com/inmueble/104778245/,"HOGARES LEGANÉS pone a la venta en exclusiva este FANTÁSTICO LOCAL EXTERIOR de 2 dormitorios REFORMADO. Local de 40 M2 para realizar el cambio de uso. Cuenta con 2 habitaciones, un cuarto de baño y cocina abierta al salón. Destacar la luminosidad durante todo el día gracias a su disposición completamente exterior. Si buscas una vivienda para entrar a vivir y con los extras más cotizados en la zona, próxima a toda clase de servicios y comercios; parada de metro Julián Besteiro y Carrascal, paradas de autobús, supermercados, colegios, bares y restaurantes. ESTA ES TU CASA. ¡No pierdas la oportunidad de visitar esta vivienda! ¡FINANCIACIÓN AL 100%!",False,good,False,True,3050.0,True,False,True,False,[],False,False,122000.0,€,,,,flat,"Zarzaquemada, Leganés",Piso en calle de la Bureba,Destacado,Zarzaquemada,,,
108191973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/5a/88/1336646650.webp,RIOJA- LA FORTUNA ,34,,589990.0,chalet,sale,245.0,,3,3,calle de Aveiro,Madrid,Leganés,La Fortuna,es,40.3580388,-3.7881635,False,https://www.idealista.com/inmueble/108191973/,"HOGARES LEGANÉS pone a la venta en exclusiva este espectacular Chalet Adosado de Cuatro Plantas con Terraza y Buhardilla. Amplio y luminoso chalet adosado de 245 m² distribuidos en cuatro plantas, ideal para familias que buscan confort y amplitud. La vivienda cuenta con tres dormitorios con armarios empotrados, dos baños completos y un aseo de cortesía. Dispone de un salón con acceso directo a una amplia terraza, perfecto para disfrutar de momentos al aire libre. En la planta superior, una acogedora buhardilla ofrece una segunda terraza privada con excelentes vistas, ideal como zona de relax, despacho o sala polivalente. La propiedad cuenta con calefacción individual y aire acondicionado, garantizando el confort durante todo el año. Además, incluye garaje privado y trastero, aportando espacio adicional de almacenamiento y comodidad. Una oportunidad única para vivir en una zona tranquila sin renunciar al espacio y a todas las comodidades del hogar. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,,2408.0,True,False,True,False,[],False,False,589990.0,€,,,,chalet,"La Fortuna, Leganés",Chalet adosado en calle de Aveiro,Destacado,La Fortuna,True,True,terracedHouse
