propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108476350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/59/83/1346078370.webp,884900,62,5,965000.0,flat,sale,134.0,True,4,2,calle de Bravo Murillo,Madrid,Madrid,Chamberí,es,Arapiles,40.4364851,-3.7036846,False,https://www.idealista.com/inmueble/108476350/,"Housfy vende piso en Chamberí, Madrid, un espacio para disfrutar en tu día a día. Detalles del inmueble: - 5ª planta con ascensor en una finca con encanto, construida en 1935. - Espléndido piso de 134 m² situado en el codiciado barrio de Arapiles. (Metros cuadrados verificados por la Dirección General de Catastro) - Amplio y luminoso salón-comedor con grandes ventanales que llenan el espacio de luz natural, ideal para disfrutar de cada momento del día - Cocina independiente, completamente equipada y con una práctica zona de desayuno, perfecta para el día a día. - Calefacción Central individualizada. - Cuenta con 4 habitaciones de generosas dimensiones y 2 baños completos, pensados para ofrecer comodidad y funcionalidad. - Dispone de armarios empotrados que optimizan el almacenamiento sin restar espacio. - Puerta blindada para mayor seguridad y tranquilidad. - Excelente ubicación, con una comunicación inmejorable gracias a su cercanía a paradas de transporte público. - Y muy importante que se encuentra muy próximo a centros educativos tales como:  Centros educativos Públicos:  * Colegio San Cristóbal  * Colegio Rufino Blanco   * Colegio Claudio Moyano   Centros educativos Concertados y Privados:  * Colegio La Inmaculada Marillac  * Colegio Decroly  * Colegio El Porvenir  * Colegio Internacional G. Nicoli  Institutos:  * IES Fortuny  * IES Santa Engracia   * IES Joaquín Turina   Y escuelas Infantiles:  * Escuela Infantil Municipal Fernando El Católico  * Escuela Infantil Municipal Vallehermoso  * Escuela Infantil Olavide   * Escuela Infantil Montessori Big Litlle School Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,7201.0,True,True,False,False,[],False,False,965000.0,€,flat,"Arapiles, Madrid",Piso en calle de Bravo Murillo,Destacado,,,,980000.0,15000.0,2.0,
108207948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/e3/e9/1337135058.webp,,26,,395000.0,chalet,sale,125.0,,3,2,calle Antonio Machado,Madrid,Miraflores de la Sierra,,es,,40.8048579,-3.7608284,False,https://www.idealista.com/inmueble/108207948/,"¡HOGARES MIRAFLORES VENDE EN EXCLUSIVA ESPECTACULAR CHALET EN MIRAFLORES DE LA SIERRA! ¡Descubre tu nuevo hogar en este impresionante chalet independiente de última construcción! Situado en una zona tranquila, a solo 4 minutos del centro urbano y a 3 minutos de un supermercado, este inmueble ofrece la combinación perfecta de comodidad y accesibilidad. Con 125 m² construidos, la casa cuenta con un acogedor salón que invita a relajarse y disfrutar de momentos inolvidables. La cocina, totalmente reformada, es un sueño para los amantes de la gastronomía, equipada con despensa para mayor funcionalidad. El chalet dispone de dos amplias habitaciones, cada una con su propio baño, lo que garantiza privacidad y confort. Además, el altillo de 18 m² es ideal para convertirlo en una habitación extra o un despacho, adaptándose a tus necesidades. La terraza-porche orientada al sur cuenta con aislamiento en la cubierta, perfecta para disfrutar del sol durante todo el año. Pensando en el bienestar y la sostenibilidad, esta vivienda incorpora estrategias bioclimáticas que maximizan el confort y reducen el uso de sistemas de climatización. Equipado con aerotermia y ventilación de doble flujo, así como carpintería de PVC con cristales de doble cámara de argón, este chalet tiene la máxima calificación energética y contribuye a la reducción de emisiones de CO2 al exterior. Además, cuenta con plazas de aparcamiento y una caseta de madera de abeto exterior de 19,4 m² que puede servir como trastero. Este chalet es una oportunidad única para vivir en un entorno moderno y sostenible. ¡No te lo pierdas! ¡CONSEGUIMOS FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,,3160.0,True,True,False,False,[],False,False,395000.0,€,chalet,Miraflores de la Sierra,Casa independiente en calle Antonio Machado,Destacado,True,True,,,,,independantHouse
107965586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/d0/e0/1329681210.webp,853152,39,,315000.0,chalet,sale,71.0,,4,1,calle de Egipto,Madrid,Madrid,San Blas,es,Simancas,40.4297017,-3.6283409,False,https://www.idealista.com/inmueble/107965586/,"Housfy vende casa en San Blas, Madrid, un espacio con amplias posibilidades de reforma. Características: - A pie de calle, casa de dos alturas, construida en el año 1955  - Maravillosa casa de 71 m2 en Simancas. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Actualmente está distribuida en hall recibidor, con acceso a escalera hacia 2da planta. -4 habitaciones y un baño completo. - Salón comedor y cocina independiente. - amplia terraza en planta superior. -patio trasero de buen tamaño. - Exterior. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,,4437.0,True,True,False,False,[],False,False,315000.0,€,chalet,"Simancas, Madrid",Chalet en calle de Egipto,Destacado,,,,350000.0,35000.0,10.0,
108562218,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/3f/52/1348521731.webp,16754-2025,1,2,214000.0,flat,sale,75.0,,3,1,calle de San Cipriano s/n,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4039464,-3.603378,True,https://www.idealista.com/inmueble/108562218/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADAVivienda de 63 m², según Catastro, y 12 m² de elementos comunes a la venta en el barrio de Vicálvaro, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño, dos terrazas, recibidor y tendedero. Además la vivienda cuenta con trastero. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 2ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (A-3) y transporte público, a menos de cinco minutos andando de la parada de metro de San Cipriano y de las paradas de autobús de la calle San Cipriano. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Villablanca), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,False,2853.0,False,False,False,False,[],False,False,214000.0,€,flat,"Casco Histórico de Vicálvaro, Madrid",Piso en calle de San Cipriano s/n,Destacado,,,,230000.0,16000.0,7.0,
91076089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/a3/8e/1284447308.webp,RED-497V,20,5,285000.0,studio,sale,30.0,True,0,1,travesía Andrés Mellado,Madrid,Madrid,Chamberí,es,Gaztambide,40.4331463,-3.7140438,False,https://www.idealista.com/inmueble/91076089/,"¡Descubre este encantador estudio en venta, ideal para quienes buscan una inversión con rentabilidad asegurada! Situado en la quinta planta de un edificio clásico de 1970, este acogedor espacio de 30 m² ha sido reformado para ofrecerte comodidad y estilo. Su orientación sur-este garantiza luz natural durante todo el día, mientras que el ventanal con vistas a la calle te conecta con la vibrante vida urbana. La cocina integrada y los armarios empotrados optimizan el espacio, haciendo de este estudio un lugar práctico y acogedor. Disfruta de un baño completo y de la ventaja de contar con una terraza y un balcón, perfectos para relajarte al aire libre. La excelente comunicación con el transporte público te permitirá moverte con facilidad por la ciudad, mientras que los comercios cercanos te ofrecen todo lo que necesitas a un paso de casa. Este estudio es una oportunidad única en una zona llena de vida. ¡No dejes pasar esta ocasión de invertir en un hogar lleno de posibilidades!",True,good,False,True,9500.0,True,False,False,False,[],False,False,285000.0,€,flat,"Gaztambide, Madrid",Estudio en travesía Andrés Mellado,Destacado,,,,,,,studio
108517792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/40/03/1347696047.webp,,33,,440000.0,chalet,sale,255.0,,3,2,Hispanoamérica - Comunidades,Madrid,Valdemoro,Hispanoamérica - Comunidades,es,,40.1872227,-3.6846733,False,https://www.idealista.com/inmueble/108517792/,"¡Descubre tu nuevo hogar! Este encantador chalet adosado en venta ofrece todo lo que necesitas para disfrutar de la vida en familia. Con 255 m² construidos, cuenta con un sótano que incluye un garaje, un baño completo y un amplio trastero, ideal para mantener el orden en tu hogar. En la planta baja, la cocina está lista para que la diseñes a tu gusto, además de un acogedor salón y un aseo. El gran patio con toldo es perfecto para disfrutar de momentos al aire libre. En la primera planta, encontrarás tres luminosos dormitorios con armarios empotrados y un baño completo de generosas dimensiones. La buhardilla añade un espacio adicional que puedes utilizar como oficina, sala de juegos o lo que desees. La vivienda está equipada con aire acondicionado asegurando tu confort durante todo el año.  Este chalet es una oportunidad única para adquirir un hogar que combina comodidad y funcionalidad. ¡No dejes pasar la ocasión de visitarlo y enamorarte de cada rincón!",False,good,False,,1725.0,True,False,False,False,[],False,False,440000.0,€,chalet,"Hispanoamérica - Comunidades, Valdemoro",Chalet adosado,Destacado,True,True,,,,,terracedHouse
107352304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/3f/b2/1310410074.webp,7936460,64,,2500000.0,chalet,sale,1000.0,,4,5,M-510,Madrid,Chapineria,,es,,40.3749486,-4.2226038,False,https://www.idealista.com/inmueble/107352304/,"BARNES Madrid ofrece esta fabulosa finca en el término de Chapinería, situada a tan sólo 50 km de Madrid. Se ubica en medio de unas 100 hectáreas de monte y dehesa, cuya cobertura arbórea son encinas y enebros en su mayoría. Cuenta además con viñedo propio y huerto. La casa, totalmente privada, está construida con maderas nobles, granito y con amplios ventanales con unas vistas espectaculares sobre la finca. La Finca cuenta con 4 construcciones con un total de 1.025 m², en una finca de 31 hectáreas. Casa principal de 550 m², el pabellón de 350 m², cuadra, casa multiusos, piscina climatizada, viñedo y huerto, estacionamiento techado para cinco coches y conserje que vive en la finca. Su estilo y motivos decorativos, muchos procedentes de Indonesia, nos hacen sentir como en una sofisticada pagoda de Bali. La casa cuenta con dos construcciones unidas pero diferenciadas, la antigua casa alberga la biblioteca construida a medida con ricas maderas traídas de Bali, un cuarto de estar y un despacho, que interiormente conecta con la edificación que se añadió posteriormente. La vivienda principal más las otras construcciones están enclavadas en un cuidado jardín, con una piscina climatizada estilo infinity pool con vistas al monte y a la dehesa. Los arbustos son fundamentalmente jara y retama. Es tierra de aromáticas: espliego, mejorana, santolina, romero, tojo y ruda. Cuando llueve el campo se convierte en una sinfonía de olores potentes y limpios. El módulo original fue construido a base de granito y adobe en 1904 con el fin de controlar los incendios, por lo que se ubicó en un alto, lo que le aporta vistas panorámicas espectaculares. Un mar de encinas hasta donde la vista puede alcanzar, pudiendo divisar a lo lejos las cuatro torres de Madrid. Sus actuales propietarios fueron creando con gran mimo el jardín, la piscina, la nave, la caseta de motos, el invernadero, la huerta, la bodega, la viña y los olivos, impregnando su sensibilidad e ilusión en cada proyecto de ampliación. Antigüedades de familia francesa del siglo XVII y piezas singulares procedentes de Indonesia. Los más lectores disfrutarán de las joyas que habitan en su biblioteca donde podemos encontrar volúmenes de historia, literatura clásica francesa y española, libros de botánica y de viajes fundamentalmente. La gran chimenea que regenta el salón es una réplica de las antiguas chimeneas francesas de casas de campo del siglo XVIII, construida a partir de una viga de un convento toledano del siglo XV. Las puertas de cuarterones manchegas del siglo XV fueron restauradas con sumo respeto y la de la cocina, de pino, procede de una bodega del siglo XVIII. Propiedad presentada por Barnes.",False,good,False,,2500.0,False,False,False,False,[],False,False,2500000.0,€,chalet,Chapineria,Casa independiente en M-510,Destacado,True,True,,,,,independantHouse
107891528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/49/56/1346154019.webp,MVLD031.2,41,5,437500.0,flat,sale,110.0,True,3,2,calle Carballino,Madrid,Alcorcón,Valderas - Los Castillos,es,Valderas - Los Castillos,40.3494918,-3.8088922,False,https://www.idealista.com/inmueble/107891528/,"Más que una compra: invierte en ti, en tus sueños, en tu futuro. Imagina despertar cada mañana con el sol entrando a raudales por los ventanales, sentir el espacio, la comodidad y la calidad de vida en cada rincón de tu nuevo hogar. Esta magnífica vivienda en Valderas-Los Castillos, Alcorcón, no es solo una casa… es la oportunidad de vivir como siempre soñaste. Desde el primer paso en su amplio salón lleno de luz natural, sentirás la calidez de un hogar pensado para disfrutar. Su cocina, espaciosa y con gran capacidad de almacenaje, te invita a desplegar tu creatividad culinaria sin restricciones. El dormitorio principal es un auténtico refugio de bienestar: amplio, con baño en suite con bañera y un armario empotrado tipo vestidor donde organizar tu ropa sin esfuerzo. ¿Necesitas más espacio? El dormitorio doble con armario empotrado ofrece comodidad y funcionalidad, mientras que el tercer dormitorio, actualmente unido al salón, te da la libertad de crear tu propio despacho, cuarto de juegos o habitación extra. La vivienda cuenta con otro baño con plato de ducha, ideal para el día a día, y se encuentra en una exclusiva urbanización cerrada con vigilancia y conserje, donde la tranquilidad y la seguridad están garantizadas. Además, dispondrás de piscina comunitaria, zonas deportivas y dos ascensores, sin olvidar que el garaje y trastero están incluidos en el precio. Y si hablamos de ubicación… ¡te encantará! A un paso de todos los servicios y con la parada de metro Joaquín Vilumbrales muy cerca, para que moverte sea rápido y cómodo. El pasado no lo podemos cambiar, pero el presente está en tus manos. Ven a visitarla y descubre el futuro que te espera en esta maravillosa vivienda. ¡Llámanos ahora para agendar tu visita!",True,good,False,True,3977.0,True,False,False,False,[],False,False,437500.0,€,flat,"Valderas - Los Castillos, Alcorcón",Piso en calle Carballino,Destacado,True,True,,,,,
107503569,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/b9/92/1344108069.webp,PR99559227,60,,450000.0,chalet,sale,213.0,,4,5,Cerro Alarcón,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4639543,-4.0952191,False,https://www.idealista.com/inmueble/107503569/,"EXCLUSIVIDAD Y NATURALEZA: BONITO CHALET CON PARCELA IMPRESIONANTE Y SEGREGABLE JUNTO AL PANTANO CERRO ALARCÓN Este chalet individual se encuentra en un entorno privilegiado, rodeado de naturaleza y con una parcela segregable de 2.100 metros cuadrados que ofrece privacidad y amplitud. La vivienda, de una sola planta, cuenta con seis habitaciones, un salón espacioso con estufa de leña, cinco baños y dos tragaluces que llenan el espacio de luz natural. Sus tres terrazas ofrecen vistas impresionantes y en la cubierta se encuentra un gran solárium, perfecto para relajarse y disfrutar del paisaje. En la planta baja, además de la zona de almacenamiento, hay un dormitorio independiente con baño propio y acceso directo desde el garaje, ideal para invitados o para disponer de un espacio privado adicional. El exterior de la vivienda es un auténtico refugio natural, con un jardín consolidado que ofrece distintos ambientes y una arboleda frondosa que aporta frescura y sombra. La piscina se integra perfectamente en el paisaje, creando un espacio perfecto para el disfrute en cualquier época del año. La parcela cuenta con dos accesos para vehículos y uno peatonal, lo que facilita la entrada y salida con comodidad. Ubicada en la urbanización Cerro de Alarcón, esta propiedad ofrece la tranquilidad de un entorno residencial con vigilancia las 24 horas, ideal para quienes buscan seguridad y calidad de vida. A pocos minutos se encuentra el pantano Cerro Alarcón, un enclave natural que además de su belleza paisajística, es conocido por su club de esquí náutico, donde se pueden practicar deportes acuáticos o simplemente disfrutar de paseos junto al agua. La zona combina la serenidad del campo con la cercanía a servicios y conexiones, haciendo de este chalet una oportunidad única para vivir rodeado de naturaleza sin renunciar a la comodidad. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^ ***NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,,2113.0,True,False,True,False,[],False,False,450000.0,€,chalet,"Cerro Alarcón, Valdemorillo",Casa independiente,Destacado,True,True,,,,,independantHouse
108406341,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/4f/8e/1343713594.webp,,25,,320000.0,chalet,sale,90.0,,3,2,calle de Murillo,Madrid,Manzanares el Real,,es,,40.7324462,-3.8667225,False,https://www.idealista.com/inmueble/108406341/,"¡HOGARES MANZANARES VENDE EN EXCLUSIVA ESPECTACULAR CHALET! ¡Descubre tu nuevo hogar en Manzanares El Real! Este encantador chalet adosado, situado en una de las urbanizaciones más valoradas de la zona, ofrece un estilo de vida que combina comodidad y naturaleza. Con 90 m² construidos, la vivienda se distribuye en dos plantas, comenzando por una planta baja que cuenta con un amplio salón, una cocina independiente, un aseo y un acogedor patio que da acceso directo a las amplias zonas comunes. Imagina disfrutar de días soleados en la piscina, jugar en las pistas deportivas o relajarte en el parque infantil. Además, el club social con bar-restaurante es perfecto para compartir momentos con amigos y vecinos. En la planta superior, tres dormitorios acogedores y un baño completo te brindan el espacio ideal para descansar. La reforma integral realizada garantiza mejoras en electricidad, fontanería y tejado, mientras que las ventanas de PVC con cristal Climalit aseguran un aislamiento óptimo. Con calefacción de gas propano y suelos de tarima, este chalet es perfecto para quienes buscan tranquilidad sin renunciar a las comodidades modernas. La orientación Este-Oeste permite disfrutar de luz natural durante todo el día. No dejes pasar la oportunidad de vivir en un entorno natural privilegiado, donde cada día se convierte en una experiencia única. ¡Ven a visitarlo y enamórate de tu nuevo hogar! ¡CONSEGUIMOS FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,,3556.0,True,True,False,False,[],False,False,320000.0,€,chalet,Manzanares el Real,Chalet adosado en calle de Murillo,Destacado,True,True,,,,,terracedHouse
108318091,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/ed/77/1340525631.webp,MON MANU,23,1,232000.0,flat,sale,72.0,True,3,1,calle de los Monegros,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3374003,-3.7509957,False,https://www.idealista.com/inmueble/108318091/,"HOGARES LEGANÉS pone a la venta en exclusiva esta FANTÁSTICA VIVIENDA en una de las mejores zonas del barrio de Zarzaquemada. Se vende acogedor y funcional piso de 72 m² construidos, ideal para quienes buscan comodidad y buena distribución en una zona tranquila y bien comunicada. La vivienda cuenta con tres dormitorios, en uno de ellos con armario empotrado. El dormitorio principal es amplio y luminoso, mientras que los otros dos resultan perfectos como habitaciones infantiles, de invitados o despacho. Dispone de un baño completo y el salón-comedor es una estancia muy luminosa, con acceso directo a una terraza abierta, perfecta para disfrutar del aire libre, colocar una mesa pequeña, plantas o crear un rincón de relax. En conjunto, este piso ofrece un equilibrio ideal entre funcionalidad y confort, en una superficie bien aprovechada, con espacios pensados para el día a día y detalles prácticos como los armarios empotrados y la terraza. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,True,3222.0,True,True,False,False,[],False,False,232000.0,€,flat,"Zarzaquemada, Leganés",Piso en calle de los Monegros,Destacado,,,,249900.0,17900.0,7.0,
