propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108006927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/f6/11/1331355150.webp,60,3,450000.0,flat,sale,112.0,True,5,2,calle Torero,Madrid,Madrid,Usera,es,Moscardó,40.3905501,-3.7065257,False,https://www.idealista.com/inmueble/108006927/,"Inmobiliaria Busco Tú Piso, pone a la venta magnifica vivienda en zona Moscardó, próximo al centro comercial Madrid Río, Matadero, Parque de Madrid Río. Zona comercial con todo tipo de servicios: supermercados, restaurantes, cafeterías, bancos.. . bien comunicado con línea 23 de autobús y con acceso a la M30 y A42, boca de metro Almendrales. Piso con muchísimas posibilidades, todas las estancias cuentan con ventana.  Características: - 112 m2 distribuidos en cocina, salón, cuarto de estar, 5 dormitorios y 2 baños. - Exterior. Muy luminoso. - Ventanas instaladas recientemente, sistema climalit y oscilobatientes. - Calefacción individual de gas natural. - Cuenta con amplio salón y también otra dependencia como salita o cuarto de estar, que cabe la opción de unirse con la cocina y hacerla más grande. - Cocina muy luminosa y totalmente equipada. - El dormitorio principal cuenta con un gran armario empotrado. - Dispone de 4 dormitorios más, uno de ellos con armario empotrado. - Cuenta con dos baños amplios, uno con ducha y otro con bañera, ambos con ventana al exterior. - Finca sin ascensor.",False,good,False,False,4018.0,True,False,False,False,[],False,False,450000.0,€,,,flat,,"Moscardó, Madrid",Piso en calle Torero,Top,MB1-3,,,
104578457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/e0/21/1313895214.webp,35,1,1272000.0,flat,sale,202.0,True,5,5,calle de la Ballesta,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4231073,-3.7040739,False,https://www.idealista.com/inmueble/104578457/,"OPORTUNIDA DE INVERSIÓN EN EL CENTRO DE MADRID  HOMLI presenta este magnífico e impresionante apartamento completamente amueblado ubicado en el centro de Madrid, a escasos metros de Gran Vía. Con unos espaciosos 202 m² y situada en el primer piso de un edificio del año 1936, esta propiedad ofrece una experiencia de vida verdaderamente única.  Disfrute de la comodidad de un ascensor, calefacción autónoma con instalación individual eléctrica. El apartamento cuenta con una excelente distribución, brindando infinitas posibilidades tanto para uso familiar como profesional. Se dispone de 5 habitaciones completas, todas ellas con baño y cocina en su interior. Este apartamento se encuentra en el corazón de Madrid, en la zona privilegiada de Gran Vía, donde podrás de disfrutar de comercios, los mejores restaurantes, teatros, espectáculos, arquitectura... así como colegios, universidades, hospitales e instalaciones deportivas.  Además se encuentra en un edificio clásico con todo el encanto de principios del siglo pasado, lleno de historia, completamente rehabilitado, con ascensor. Excelente comunicaciones, junto al metro de Gran Vía, Callao, Puerta del Sol y múltiples autobuses así como fácil acceso a las principales autovías y comunicación con el aeropuerto. Esta amplio apartamento no solo es la casa de sus sueños sino también una oportunidad de inversión ideal. No te lo pierdas y ven a visitarlo cuanto antes! HOMLI, código de propiedad 9205.",False,good,False,True,6297.0,True,False,False,False,[],False,False,1272000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Ballesta,Top,9205,,,
108531980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/42/fd/1347678849.webp,12,8,1975000.0,flat,sale,256.0,True,4,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4582993,-3.6865496,False,https://www.idealista.com/inmueble/108531980/,"ÚNICA Inmobiliaria presenta este maravillosa vivienda de 256m² para reformar, muy luminosa y con maravillosas vistas en pleno corazón de Chamartín; una propiedad con un entorno privilegiado, con todas las comodidades y servicios a tu alcance. Este grandioso inmueble se destaca por su excelente iluminación natural, gracias a sus ventanales exteriores con orientación este, que garantizan excelentes vistas, acompañadas de una amplia y acogedora terraza con vistas despejadas. Dispone de 3 dormitorios dobles (uno de ellos en suite) y 1 dormitorio individual. Cocina muy amplia y tres cuartos de baño. Armarios empotrados en todas las habitaciones, trastero y múltiples posibilidades de reforma.  El inmueble se sitúa en un contexto de excepción, que permite disfrutar del fantástico entorno y el acceso a la oferta más ambiciosa en lo referido a ocio, cultura y gastronomía. No pierdas la oportunidad de vivir en un entorno privilegiado, con todas las comodidades y servicios a tu alcance.",False,renew,False,True,7715.0,False,False,False,False,[],False,False,1975000.0,€,,,flat,,"Nueva España, Madrid",Piso,Top,CH-426754,,,
107063992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/de/c2/1301893148.webp,29,,1950000.0,chalet,sale,532.0,,6,5,Bonanza,Madrid,Boadilla del Monte,Bonanza,es,,40.4460431,-3.9047442,False,https://www.idealista.com/inmueble/107063992/,"En venta, tenemos un espectacular Chalet Independiente en Bonanza, Boadilla del Monte, Madrid. Esta impresionante propiedad cuenta con una superficie de 533 m2 distribuidos en 3 plantas, todo ello en una preciosa parcela de 2.380 m2. Con un diseño elegante y lujoso, este chalet ofrece una vida cómoda y exclusiva para aquellos que buscan lo mejor. Al entrar en la propiedad, te sorprenderá la amplitud y luminosidad de cada una de las estancias. En la planta baja, encontrarás un distribuidor que te llevará a un amplio salón con chimenea y salida a un porche acristalado, perfecto para disfrutar de las vistas al jardín y la piscina. Además, cuenta con una sala de estar, una cocina completamente equipada con despensa, un baño completo y una habitación adicional. En la primera planta, se encuentran 3 habitaciones, 2 baños completos y una habitación principal en suite con un baño privado. Todas las habitaciones cuentan con amplios armarios empotrados y acabados de alta calidad. En el sótano, se encuentra una habitación de servicio, un baño completo, un trastero, un cuarto de calderas y un cuarto de herramientas. Además, cuenta con un amplio garaje con capacidad para 4 coches. Esta propiedad cuenta con una serie de características que la hacen única. La carpintería interior de madera lacada y la carpintería exterior de climalit le dan un toque de elegancia y sofisticación. Además, cuenta con calefacción de depósito de gasoil, aire acondicionado, sistema de alarma y piscina privada. El jardín de esta propiedad es simplemente espectacular. Con una hermosa piscina con cascada, podrás disfrutar de momentos de relax y diversión en compañía de tus seres queridos. Además, cuenta con un cenador y un aseo en el jardín, perfecto para disfrutar de comidas al aire libre. La ubicación de este chalet es inmejorable. Situado en el barrio de Bonanza, en Boadilla del Monte, ofrece una gran tranquilidad y privacidad, así como una excelente conexión con el resto de la ciudad. En definitiva, este Chalet Independiente en Bonanza es una oportunidad única para aquellos que buscan una vida de lujo y exclusividad. No pierdas la oportunidad de visitar esta propiedad y convertirla en tu hogar. Si deseas obtener más información sobre este inmueble, no dudes en ponerte en contacto con nuestro equipo en la oficina de Gilmar en Boadilla del Monte. Desde 1983, Gilmar ha estado ayudando a sus clientes a encontrar la casa de sus sueños, y estamos seguros de que podemos ayudarte a ti también. ¡No dudes en contactarnos y facilitarnos la referencia del inmueble!",False,good,False,,3665.0,False,False,False,False,[],False,False,1950000.0,€,True,True,chalet,independantHouse,"Bonanza, Boadilla del Monte",Casa independiente,Top,NM205253,,,
108747819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/47/2d/1354738648.webp,30,3,839000.0,flat,sale,106.0,True,3,2,CL GALILEO,Madrid,Madrid,Chamberí,es,Arapiles,40.4382068,-3.7092528,False,https://www.idealista.com/inmueble/108747819/,"Redfrin presenta tu nuevo hogar en la calle Galileo, en el Barrio de Chamberí. Vivienda exterior con balcones y haciendo Chaflán. Buena finca. Este espectacular piso exterior en la tercera planta te ofrece una superficie de más de 100 m², ideal para disfrutar de la vida en la ciudad.  Con un diseño en chaflán, el salón cuenta con grandes ventanales que inundan el espacio de luz natural, creando un ambiente acogedor y luminoso.  Además, podrás relajarte en uno de los cuatro balcones que dan a la calle, perfectos para disfrutar del aire fresco. La vivienda cuenta con tres amplios dormitorios, todos exteriores y equipados con armarios empotrados, brindando un espacio práctico y cómodo.  La cocina con office es perfecta para los amantes de la gastronomía, mientras que el baño completo y el aseo añaden funcionalidad a este encantador hogar.  Situado en una magnífica zona rodeada de comercios y con excelentes conexiones de transporte, este piso es una oportunidad única. La finca, bien cuidada y con ascensor, garantiza comodidad y accesibilidad. Aunque necesita algunas reformas, el potencial de este inmueble es enorme.  ¡No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar!",True,renew,False,True,7915.0,False,False,False,False,[],False,False,839000.0,€,,,flat,,"Arapiles, Madrid",Piso en Cl Galileo,Top,RED-3074V,,,
108116603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/57/47/1334339257.webp,52,5,2600000.0,flat,sale,306.0,True,4,4,calle de Joaquín Costa,Madrid,Madrid,Chamartín,es,El Viso,40.4430849,-3.6819385,False,https://www.idealista.com/inmueble/108116603/,"Ref. MV-2942 Embassy Properties presenta una vivienda para REFORMAR en uno de los barrios más exclusivos de la capital, EL VISO. Embassy Properties informa que las imágenes utilizadas en este anuncio corresponden a una propuesta visual de cómo podría quedar la vivienda una vez reformada. El reportaje fotográfico ha sido realizado con fines meramente ilustrativos y no refleja el estado actual del inmueble, que se encuentra sin reformar. La vivienda consta de 286,50M2 construidos en escrituras, plaza de garaje y trastero incluidos. Propuesta de distribucción - Gran hall de entrada, reparte los acesso a la vivienda. - Gran salón está dotado de grandes ventanales por los que recibe mucha luminosidad, actualmente con terraza, cerrada. - Comedor, anexo al salón, con grandes dimensiones. - Zona de estar, habitación anexa al salón comedor, está dotada de grandes ventanales por os que recibe mucha luminosidad, actualmente, terraza abierta. - Aseo de cortesía en el pasillo. - Cocina, muy amplia con puerta de servicio.  - Un (1) dormitorio doble con ventanas a patio interior (hay la posibilidad de que tenga baño). Distribucción zona de noche - Un (1) dormitorio doble principal, recibe mucha luminosidad a través de sus ventanas a patio interior, grande. El dormitorio tiene baño en suite - Un (1) dormitorio doble, recibe mucha luminosidad a través de sus ventanas a patio interior, grande. - Un (1) dormitorio doble, recibe mucha luminosidad a través de sus ventanas a patio interior, grande. - Un (1) baño para dar servicio a los dormitorios anteriores. Plaza de garaje y trastero incluidos en el precio. Finca con servicio de conserjería.",True,good,False,True,8497.0,True,False,False,False,[],False,False,2600000.0,€,True,True,flat,,"El Viso, Madrid",Piso en calle de Joaquín Costa,Top,MV-2942,,,
108833892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/2a/47/1356483885.webp,42,1,510000.0,flat,sale,80.0,True,1,1,calle de la Cava Baja,Madrid,Madrid,Centro,es,Palacio,40.4131644,-3.7080655,False,https://www.idealista.com/inmueble/108833892/,"LISTO PARA ENTRAR A VIVIR Y EXENTO DE IBI. Te presentamos esta atractiva vivienda de 80 m², ubicada en una de las calles con más historia y vida del centro de Madrid: la emblemática Cava Baja. Situada en una finca con ascensor, ITE favorable y perfectamente conservada, esta propiedad aúna el sabor del Madrid más castizo con el confort de la vida moderna. El piso, en excelente estado, se distribuye en un amplio salón diáfano y muy luminoso, gracias a sus dos balcones exteriores que aportan luz natural durante todo el día. El dormitorio independiente también dispone de su propio balcón, ofreciendo un espacio tranquilo y privado. La cocina, separada y totalmente equipada, se presenta como un espacio funcional y práctico. El baño, igualmente en muy buenas condiciones, completa esta cómoda distribución. Entre sus principales ventajas destacan el aire acondicionado y la exención del pago de IBI, lo que supone un notable ahorro anual. Además, existe la posibilidad de adquirir una plaza de garaje, un verdadero privilegio en esta codiciada zona del centro. Una oportunidad perfecta tanto para quienes buscan vivir en el corazón del Madrid más auténtico como para inversores que desean una propiedad lista para rentabilizar, rodeada de cultura, gastronomía, historia y excelentes comunicaciones. No dejes escapar esta oportunidad única. ¡Contáctanos hoy mismo y agenda tu visita!",False,good,False,True,6375.0,False,False,False,False,[],False,False,510000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de la Cava Baja,Top,LCM37702,,,
108746803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/6d/7f/1353917106.webp,43,1,2700000.0,duplex,sale,220.0,True,2,3,calle de Montalbán,Madrid,Madrid,Retiro,es,Jerónimos,40.4183581,-3.6876296,False,https://www.idealista.com/inmueble/108746803/,"¡ULTRA-LUJO! PISCINA, GIMNASIO, EXTERIOR, 2 PLAZAS DE GARAJES INCLUIDAS PROMORA presenta esta impresionante joya inmobiliaria de ultra-lujo en el corazón del prestigioso Barrio de los Jerónimos, a escasos metros del Parque del Retiro y del renombrado Triángulo del Arte de Madrid. Una ubicación inmejorable para quienes buscan calidad de vida, cultura y exclusividad en uno de los enclaves más distinguidos de la capital. Este exclusivo dúplex se encuentra en una ubicación inmejorable en el prestigioso barrio de Los Jerónimos, dentro de un majestuoso edificio que fusiona arte y arquitectura en una innovadora propuesta, convirtiendo esta vivienda en una auténtica obra de arte habitable. Con una superficie de 225 m², ofrece un lujo sólido y elegante distribuido en dos niveles. Dispone de dos dormitorios y tres baños, es exterior y está a escasos pasos del parque del Retiro. En la planta baja se ubican las áreas sociales: salón, comedor, cocina, aseo de cortesía y un bar. En la planta superior se encuentra un dormitorio secundario con baño en suite, y al avanzar por el pasillo, se accede a la espectacular suite principal, que incluye un baño de mármol con puertas de cristal independientes, doble lavabo y detalles exquisitos. Los armarios, de maderas nobles y diseño de revista, incorporan vitrinas para bolsos. Todo el espacio está ambientado con un sistema de sonido Bang & Olufsen. El edificio, cuya fachada histórica está protegida, acoge la primera intervención en Europa del reconocido artista cinético Carlos Cruz-Diez. Sus obras, integradas en el vestíbulo, el ascensor y las plantas del edificio, convierten este inmueble en una auténtica galería habitable, donde el arte y la arquitectura dialogan en perfecta armonía. Las zonas comunes son uno de los mayores atractivos del proyecto, destacando una elegante piscina cubierta, un completo gimnasio con spa y baño turco, una bodega de diseño y un jardín interior que actúa como oasis privado en plena ciudad. Todo ello acompañado de tecnología punta en sistemas de seguridad, eficiencia energética y sostenibilidad. El edificio cuenta con un avanzado garaje robotizado con 32 plazas, cinco de ellas adaptadas para vehículos eléctricos. Esta propiedad en concreto incluye dos plazas de garaje y un trastero, aportando máxima comodidad y funcionalidad. La rehabilitación integral ha sido llevada a cabo por un equipo multidisciplinar compuesto por más de 50 firmas especializadas, que han sabido preservar los elementos arquitectónicos más valiosos —como la fachada, el zaguán y el patio central—, al tiempo que incorporaban soluciones contemporáneas en diseño, confort y eficiencia energética. Al acceder al edificio, el visitante es recibido por una obra envolvente del maestro Cruz-Diez: Induction Chromatique à Double Fréquence, un mural que reacciona a la luz y al movimiento del espectador, generando una experiencia sensorial única. Desde la cabina acristalada del ascensor, se disfruta de una Chromointerférence que transforma los trayectos verticales en un viaje visual a través de ocho gamas cromáticas distintas. Promora, firma especializada en propiedades exclusivas, ofrece a clientes nacionales e internacionales una cuidada selección de viviendas singulares en las zonas más codiciadas de Madrid: Jerónimos, Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Arturo Soria, entre otras. Si está pensando en comprar o vender una propiedad única, confíe en la experiencia y la discreción de Promora. Puedes ver más inmuebles en nuestra página web. Si el barrio de Salamanca tiene una ubicación excepcional, el barrio de los Jerónimos es una zona mimada por la historia. Edificios como la Bolsa, el Palacio de Comunicaciones, la iglesia de los Jerónimos, la Real Academia de la Lengua, el Hotel Ritz o el Museo de Artes Decorativas hacen de éste el enclave más exclusivo de la capital. Un enclave que se encuentra, además, en lo que.",False,good,False,True,12273.0,False,False,False,False,[],False,False,2700000.0,€,True,True,flat,duplex,"Jerónimos, Madrid",Dúplex en calle de Montalbán,Top,MV5861I,,,
108657352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/e8/4a/1351303555.webp,32,2,390000.0,flat,sale,60.0,False,1,1,calle de Don Felipe,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4243115,-3.7013635,False,https://www.idealista.com/inmueble/108657352/,"Edificio con ITE favorable. Te presentamos esta magnífica oportunidad en uno de los barrios más codiciados de Madrid: Tribunal.  Situada en un elegante edificio señorial de 1900, con la ITE favorable desde 2018, esta propiedad combina a la perfección el encanto de la arquitectura clásica con el confort de las comodidades actuales.  Se encuentra en excelente estado de conservación, por lo que no requiere reformas ni inversión adicional, convirtiéndose en una opción ideal tanto para quienes buscan una vivienda lista para entrar a vivir como para inversores que deseen rentabilizarla desde el primer día. La distribución ofrece una amplia zona social con espacio para salón de TV y comedor, iluminada por un gran ventanal que aporta luz natural durante todo el día gracias a su orientación hacia un generoso patio interior. La cocina es independiente y está completamente equipada. El baño, amplio y funcional, complementa un dormitorio que destaca por su práctico vestidor y un altillo que aprovecha la altura de los techos. El inmueble se caracteriza por su luminosidad, techos altos y gran capacidad de almacenaje, elementos que aportan confort y sensación de amplitud. Vivir en Tribunal es disfrutar del epicentro cultural y comercial de Madrid. A pocos pasos encontrarás una variada oferta de ocio, restaurantes de moda, cafeterías con encanto, supermercados y una excelente conexión con toda la ciudad gracias a su cercanía a varias líneas de metro y autobús. Ya sea como residencia habitual o como inversión, esta vivienda ofrece una combinación única de ubicación, calidad y rentabilidad. No dejes pasar la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar tu visita! Nota: Este anuncio no es vinculante; puede contener errores y se muestra con fines meramente informativos y no contractuales.",False,good,False,False,6500.0,False,False,False,False,[],False,False,390000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Don Felipe,Top,LCM37512,,,
108644715,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/c9/da/1350884035.webp,41,1,249990.0,flat,sale,115.0,False,3,2,travesía de la Doctora,Madrid,Navalcarnero,Centro,es,,40.2891826,-4.0154897,False,https://www.idealista.com/inmueble/108644715/,"Descubre este magnífico piso de 115 m², ideal para aquellos que buscan comodidad y estilo en su hogar. Construido en 2005, esta propiedad se encuentra en un excelente estado de conservación, lista para entrar a vivir. El piso cuenta con 3 amplios dormitorios, perfectos para familias o para quienes deseen disponer de un espacio adicional para oficina o invitados. Además, dispone de 2 baños, lo que garantiza la privacidad y comodidad para todos los residentes. La cocina, completamente amueblada, es un espacio funcional y acogedor, ideal para disfrutar de momentos culinarios. El salón, luminoso y bien distribuido, se convierte en el corazón del hogar, donde podrás relajarte y compartir con tus seres queridos. Entre sus características destacadas, el piso cuenta con calefacción de gas natural individual, lo que asegura un ambiente cálido y confortable durante los meses más fríos. Los armarios empotrados ofrecen un amplio espacio de almacenamiento, manteniendo el orden y la organización en tu hogar. La propiedad también incluye un aseo adicional, lo que resulta muy práctico en el día a día. El suelo de gres y la pintura gotelé aportan un toque moderno y elegante a cada rincón. No dejes pasar la oportunidad de visitar este luminoso y acogedor piso, que combina a la perfección confort y funcionalidad. ¡Tu nuevo hogar te está esperando! Descubre nuestras ofertas en.",False,good,False,False,2174.0,False,False,False,True,[],False,False,249990.0,€,,,flat,,"Centro, Navalcarnero",Piso en travesía de la Doctora,Top,NAV4772,,,
108892799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/27/11/1358144483.webp,26,1,298000.0,flat,sale,135.0,True,3,2,calle las Dehesillas,Madrid,Parla,El Nido-Las Fuentes,es,,40.238129,-3.7787052,False,https://www.idealista.com/inmueble/108892799/,"AMR INMOBILIARIA vende PISO con salón muy Grande SEMINUEVO de RENTA LIBRE, con plaza de GARAJE en Urbanización privada y cerrada con PISCINA, en EL NIDO - LAS FUENTES EN PARLA. ” TIPOLOGÍA: PISO con GARAJE. DESCRIPCIÓN: Dispone de 3 dormitorios, 2 baños, salón comedor independiente de 30m², cocina independiente, con plaza de GARAJE, en una de las mejores urbanizaciones de Parla, dispone de zonas comunes, con PISCINA, PORTERO FÍSICO con VIGILANCIA. CALIDADES: Vivienda SEMINUEVA, lista para entrar a vivir, pintura lisa, ventanas abatibles oscilobatientes, armarios empotrados, tarima, puertas de roble, aire acondicionado en salón y suite principal, y cocina con muebles altos y bajos. UBICACIÓN-ORIENTACIÓN: Se encuentra en una zona privilegiada, una zona nueva, a escasos metros de la A-42, con todos los servicios a su alcance, supermercados, farmacias, parques, centro de salud. Vivienda con Orientación ESTE. SOLICITE INFORMACIÓN SIN COMPROMISO. Atendemos también WhatsApp, comercial encargado Damian:  SERVICIOS AL COMPRADOR: - Estudio de financiación GRATUITO. - Nos ocupamos de tú financiación, a través de financieros con titulación cualificada y con la colaboración de distintas entidades bancarias y centros hipotecarios. - Nosotros nos ocupamos de todo lo relacionado con la compra de tu vivienda, desde la primera visita, hasta la entrega de llaves. AMR PROFESIONALES INMOBILIARIOS CON MÁS DE 18 AÑOS DE EXPERIENCIA. Gestionamos todo tipo de inmuebles: herencias, inversiones, segunda mano y obra nueva.",False,good,False,True,2207.0,False,False,False,False,[],False,False,298000.0,€,True,True,flat,,"El Nido-Las Fuentes, Parla",Piso en calle las Dehesillas,Top,AMR - DT1118,,,
108406400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/6b/ba/1343723661.webp,33,bj,259900.0,duplex,sale,65.0,True,2,2,calle Víctor González,Madrid,Madrid,San Blas,es,Canillejas,40.4484803,-3.6076436,False,https://www.idealista.com/inmueble/108406400/,"VOhome vende estupendo dúplex con patio de uso propio en Canillejas. El inmueble cuenta con dos habitaciones, una de ellas con vestidor y dos baños. Salón con acceso a cocina independiente, además de tendedero y un patio de uso propio de unos 13 m2. Construcción del año 2002. La vivienda dispone de ascensor y aire acondicionado. Inmejorable ubicación a dos minutos del metro Canillejas y rodeado de todos los servicios. La zona goza de una comunicación excelente como la línea 5 de metro con sus estaciones Canillejas y Torrearías, Líneas (140/77/153/105/165) e intercambiador de autobuses interurbanos a todo el Corredor de Henares. Todo tipo de comercios cercanos. Cómoda salida a la A2 y M40 con el Aeropuerto Madrid Barajas 5 minutos incluso con autobús directo y Avenida América a 10 minutos, Podremos encontrar todo tipo de comercios, centro de salud y colegios. A escasos minutos se podrá disfrutar del parque Juan Carlos I, uno de los más grandes de la ciudad, el parque El capricho o La Quinta de Los Molinos. Póngase en contacto con VOhome propiedades para solicitar una visita, si necesita financiación ponemos a disposición nuestro departamento financiero. Te informamos que contamos con servicios propios y externalizados, como los de reformas y decoración, los que realizarán tus presupuestos sin compromiso. Al igual que ponemos a tu entera disposición nuestro departamento financiero Te ayudamos a conseguir las mejores condiciones del mercado para tu hipoteca. Te financiamos tu vivienda hasta el 100% del valor de compraventa. No dudes en llamarnos, puedes contactarnos si lo prefieres, en nuestra oficina o al teléfono Te atenderemos con mucho gusto. VOhome propiedades, somos tu inmobiliaria en Madrid. Te ayudamos a encontrar la casa de tus sueños.",True,good,False,True,3998.0,False,False,False,False,[],False,False,259900.0,€,,,flat,duplex,"Canillejas, Madrid",Dúplex en calle Víctor González,Top,Lolvg 25-03-2025,280000.0,20100.0,7.0
107892943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/40/f8/1327521607.webp,46,,2400000.0,chalet,sale,495.0,,5,5,Barrio El Cantizal,Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5302738,-3.9272223,False,https://www.idealista.com/inmueble/107892943/,"Lucas Fox se complace en presentar esta fabulosa villa en una de las áreas más prestigiosas y modernas de Las Rozas una zona residencial rodeada de naturaleza y perfectamente conectada con Madrid. Se asienta sobre la parcela más espectacular y grande de la recién inaugurada urbanización Levitt Lazarejo de las Rozas, con un total de 1686 m² y en esquina. Esta imponente vivienda de tres plantas ha sido diseñada y proyectada con todo lujo de detalle. Ofrece un diseño contemporáneo, materiales de alta calidad y una arquitectura pensada para maximizar la luz natural y la conexión entre el interior y el exterior. Ofrece una combinación perfecta de elegancia, confort y privacidad. La planta principal nos recibe con un refinado vestíbulo de entrada, donde destaca una escalera con peldaños de piedra natural y barandilla de vidrio. A continuación, encontramos una luminosa zona de día con cocina abierta al salón-comedor. Esta planta también alberga un aseo de cortesía y un dormitorio con baño privado completo y espacio de armario o vestidor, ideal como habitación de invitados o dormitorio principal en la planta baja. Actualmente los propietarios lo han acondicionado como oficina. En el exterior, la vivienda dispone de generosos porches que conectan directamente con el salón y la cocina. En las fotos no se aprecia porque se está acondicionado el jardín con césped natural y se están haciendo grandes mejores en la parcela. Se incluirán fotos cuando esté terminado. Contará con riego automático, pérgola climática y se está ampliando el porche para destinarlo a zona chill-out. Finalmente, se dispone la piscina privada que viene revestida en cerámica de diseño. En la planta superior, se encuentra la zona de noche principal, compuesta por un distribuidor con armario empotrado, un amplio dormitorio principal con baño privado y vestidor y una amplia terraza con maravillosas vistas. Encontramos también tres dormitorios adicionales secundarios, con armarios empotrados y dos baños completos. Uno de los dormitorios secundarios tiene baño privado. La funcional planta sótano viene bien equipada y cuenta con garaje subterráneo con punto de recarga para vehículo eléctrico, un cuarto de lavado y zona de instalaciones, además de trasteros que aportan espacio adicional de almacenamiento. El propietario actual ha ampliado también la zona de sótano para aprovechar más el espacio. Esta propiedad representa una excelente oportunidad para quienes buscan una vivienda de diseño a estrenar en un entorno tranquilo, con todas las comodidades modernas y una distribución pensada para el confort diario. también se ofrece la posibilidad de adquirir el mobiliario.Los planos de la vivienda, parcela y memoria de calidades están disponibles bajo petición. Póngase en contacto con Lucas Fox por correo electrónico o por teléfono para concertar una visita y dé el paso hacia la realización de sus sueños de un hogar distintivo y excepcional. Disponemos de planos de proyecto de la vivienda. Estamos disponibles 7 días a la semana para adaptarnos a las necesidades de nuestros clientes. Le damos la bienvenida a un nuevo paradigma de sofisticación residencial. También puede visitar nuestro Lucas Fox Property Lounge en la avenida de Europa 38, Pozuelo, donde podremos conocer sus necesidades en más detalle y ayudarle a encontrar su casa o inversión perfecta.",False,good,False,,4848.0,False,False,False,False,[],False,False,2400000.0,€,,,chalet,,"El Cantizal, Las Rozas de Madrid",Chalet,Top,POZ58828,,,
108651598,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/f2/37/1351102153.webp,24,1,289900.0,flat,sale,88.0,True,2,2,calle José María Pereda,Madrid,Alcalá de Henares,Ensanche,es,,40.5017076,-3.3645019,False,https://www.idealista.com/inmueble/108651598/,"AGENCIA INMOBILIARIA DE ALCALÁ DE HENARES, OFICINA DE TECNOCASA VENDE VIVIENDA EN EL ENSANCHE. ¡Descubre tu nuevo hogar en una ubicación inmejorable! Este magnífico piso de 77 m² útiles te ofrece todo lo que necesitas para vivir cómodamente. Situado en una zona con todos los servicios a tu alcance, disfrutarás de la cercanía a centros de salud, colegios e institutos, así como de una excelente comunicación con la estación de tren a solo 10 minutos a pie y fácil acceso a la nacional A-2. El piso, en buen estado y construido en 2001, cuenta con un hall recibidor que da paso a una amplia cocina y un salón comedor independiente con terraza. Dispone de dos dormitorios, el principal con vestidor y terraza, dos baños completos, uno de ellos en suite con plato de ducha. La calefacción de gas natural individual y el aire acondicionado garantizan el máximo confort durante todo el año. Además, incluye plaza de garaje y trastero en el precio, y cuenta con ascensor para mayor comodidad Y zonas comunes con PISCINA ¡No dejes pasar esta oportunidad! Con la intermediación financiera de KIRON, tienes la posibilidad de conseguir hasta el 100% de financiación. Ven a verlo y enamórate de tu futuro hogar.",False,good,False,True,3294.0,False,False,False,False,[],False,False,289900.0,€,True,True,flat,,"Ensanche, Alcalá de Henares",Piso en calle José María Pereda,Top,,296000.0,6100.0,2.0
