propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
101473635,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/00/0d/1338754540.webp,W-02R2AI,42,960000.0,flat,sale,204.0,5,2,calle de Atocha,Madrid,Madrid,Centro,es,40.4103902,-3.698514,False,https://www.idealista.com/inmueble/101473635/,"Bonito piso en finca clásica en Antón Martín Engel & Völkers presenta este precioso piso en Antón Martín en una finca clásica del 1900, con ascensor y vistas a algunos de los edificios más bonitos de la ciudad. La propiedad se encuentra en una tercera planta y cuenta con 204 m 2 construidos. Está distribuida en un salón exterior con dos balcones a la calle atocha, una amplia cocina con office y despensa, 5 dormitorios y dos baños completos, cuarto de lavandería y habitación de almacenaje. La zona de descanso de la casa da al interior y cuenta con 3 patios interiores, 2 de ellos patios con ventanas balcón, lo que hace que las habitaciones sean muy luminosas. El piso tiene calefacción de gas natural, suelos de tarima y puerta de acceso a la vivienda blindada. Además, el edificio cuenta con acceso adaptado para personas con movilidad reducida y doble entrada de seguridad. Una propiedad con muchas posibilidades, perfecta para reformar. Una excelente oportunidad para hacerse la vivienda ideal a medida. Se encuentra situado en Antón Martín, en la frontera de Cortes y Lavapiés, a pocos minutos de La Puerta del Sol andando. Con la boca del metro de Antón Martin a pocos metros y muy cerca del Museo Reina Sofía, CaiXa Forum, Atocha Renfe y del Parque del Retiro.  Lavapies según la revista Time Out 2019, es El Barrio más cool del mundo; una zona en pleno auge gracias a su diversidad multicultural y su apreciada oferta de eventos e inauguraciones en galerías de arte y centros culturales como La casa encendida o La tabacalera y múltiples teatros. La zona ofrece un ambiente bohemio y la población más cosmopolita de la capital y cuenta con restaurantes y bares de diferentes nacionalidades. El área emergente del Madrid más vivo.",False,good,False,4706.0,False,False,False,False,[],False,False,960000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de Atocha,3,True,True,Lavapiés-Embajadores,,,,
107008884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/f8/c2/1300258261.webp,1º B,2,348744.0,flat,sale,96.0,3,2,"calle SANTA LUCIA, 6",Madrid,Leganés,La Fortuna,es,40.3598379,-3.7801547,True,https://www.idealista.com/obra-nueva/107008884/,"Descubre Residencial Santa Lucía, un exclusivo desarrollo en la zona de La Fortuna, Leganés, que te ofrece la oportunidad de vivir en un entorno privilegiado.  Este proyecto consta de 8 viviendas de 1, 2 y 3 dormitorios, perfectas para adaptarse a diferentes necesidades familiares. Características principales: 6 viviendas con amplias terrazas panorámicas para disfrutar de vistas únicas y momentos al aire libre. Piscina comunitaria y zona de juegos para el disfrute de toda la familia. Plaza de garaje y trastero incluidos en todas las viviendas. Además, el proyecto se desarrolla bajo un régimen de cooperativa libre, brindándote una forma accesible y flexible de adquirir tu nuevo hogar. ¡No pierdas la oportunidad de formar parte de Residencial Santa Lucía!",False,newdevelopment,True,3633.0,True,False,False,False,[],False,False,348744.0,€,True,True,flat,,"La Fortuna, Leganés","Piso en calle Santa Lucia, 6",1,True,True,La Fortuna,False,,,
107808549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/93/f3/1324390769.webp,1,14,430000.0,chalet,sale,135.0,3,2,"calle Arroyo Castañuelas, 24",Madrid,Sevilla la Nueva,,es,40.3652149,-4.0184988,True,https://www.idealista.com/obra-nueva/107808549/,"Descubre Villas de Valdelagua, un exclusivo proyecto de autopromoción conformado por 10 chalets en una sola planta, donde la calidad y el diseño se unen en cada detalle. Las viviendas cuentan con un elegante revestimiento de fachada en mortero monocapa y una carpintería exterior en PVC con persianas en los dormitorios y doble acristalamiento tipo “climalit” o similar, que aseguran un alto rendimiento térmico y acústico. La seguridad y el estilo se reflejan en la puerta de entrada, blindada y con sistema de cierre de tres puntos, mientras que las puertas interiores, lacadas en blanco y adornadas con líneas decorativas, aportan un toque moderno y sofisticado. En el interior, los baños lucen sanitarios vitrificados en color blanco y muebles de lavabo con espejo, y se entregan alicatados con plaquetas de gres de primera calidad. El confort está garantizado con sistemas de aerotermia, suelo radiante y refrigerante, ofreciendo un ambiente ideal durante todo el año. Además, se ofrece la opción de incorporar un paquete fotovoltaico para potenciar la eficiencia energética. Las distribuciones interiores se realizan con tabiquería tipo pladur y se complementan con un suelo de gres porcelánico con imitación madera, que aporta calidez y distinción a cada espacio. En esta urbanización se ofrecen dos tipologías de vivienda que se distinguen por su tamaño y distribución, ambas con un diseño moderno y funcional. Cada una de las dos tipologías cuenta con 3 acogedoras habitaciones, 2 elegantes baños, un espacioso salón-comedor y una cocina. La principal diferencia radica en la superficie: unas viviendas se extienden a 120 m², mientras que otras alcanzan los 138 m², adaptándose así a distintas necesidades y estilos de vida. Además, los chalets se sitúan sobre parcelas que varían entre 316 y 651 m², en un entorno donde la zona comunitaria de 5.172 m² resalta por crear un ambiente de sofisticación y tranquilidad, destacando jardines meticulosamente cuidados y áreas de esparcimiento. La urbanización, cerrada y protegida, cuenta con sistema de videoportero y puertas automáticas para vehículos, garantizando seguridad y comodidad. Villas de Valdelagua es la opción perfecta para quienes buscan un hogar donde cada detalle ha sido pensado para ofrecer calidad, seguridad y confort en un entorno exclusivo.",False,,True,3185.0,True,False,False,False,[],False,False,430000.0,€,True,True,chalet,semidetachedHouse,Sevilla la Nueva,"Chalet pareado en calle Arroyo Castañuelas, 24",,,,,False,,,
108784428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/b1/8e/1355022728.webp,ALCALDE DE MOSTOLES 405K,26,405000.0,flat,sale,111.0,4,2,avenida del Alcalde de Móstoles,Madrid,Móstoles,Norte - Universidad,es,40.3329254,-3.8739248,False,https://www.idealista.com/inmueble/108784428/,"HOGARES VENDE amplio piso totalmente reformado en Estoril II – 111 m² construidos. Descubre esta espectacular vivienda situada en una de las zonas más cotizadas de Estoril II, con una ubicación inmejorable: justo enfrente del metro (Línea 12), a pocos pasos de la Universidad Rey Juan Carlos, y rodeada de hospitales, comercios, centros educativos y todos los servicios esenciales. Excelente comunicación con la A-5 y las principales vías de acceso de la zona. Con 111 m² construidos (103 m² útiles), este piso ha sido completamente reformado con materiales de alta calidad, combinando diseño contemporáneo, funcionalidad y confort. Ubicado en una finca tranquila y bien cuidada, destaca por su gran luminosidad, su excelente orientación y una distribución pensada para aprovechar cada metro. La vivienda dispone de cuatro dormitorios amplios, ideales tanto para familias como para quienes necesiten espacios adicionales como despacho o vestidor. Todos los dormitorios cuentan con toma de antena de TV, lo que permite una mayor versatilidad y comodidad. El dormitorio principal incluye un elegante baño en suite con plato de ducha y acabados actuales. El baño secundario también dispone de plato de ducha, y presenta un diseño moderno y funcional. La cocina independiente ofrece espacio para zona office, perfecta para el día a día. El salón-comedor, amplio y muy luminoso, se convierte en el corazón del hogar gracias a su distribución práctica y grandes ventanales. Calidades destacadas: Suelo de tarima en toda la vivienda Ventanas Climalit oscilobatientes nuevas, con excelente aislamiento térmico y acústico Puertas lacadas en blanco Instalaciones de electricidad y fontanería totalmente renovadas Climatización por aire acondicionado y calefacción Una vivienda lista para entrar a vivir, ideal para quienes buscan espacio, estilo y calidad de vida en una zona residencial consolidada y perfectamente comunicada. ¡No dejes pasar esta oportunidad! Contacta con nosotros y agenda tu visita hoy mismo. F I N A N C I A C I O N 1 0 0 %!",False,good,False,3649.0,True,False,False,False,[],False,False,405000.0,€,,,flat,,"Norte - Universidad, Móstoles",Piso en avenida del Alcalde de Móstoles,5,True,True,,,,,
108528166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/c1/d4/1347569235.webp,1º,14,245000.0,flat,sale,49.0,1,1,"calle Venancio Martin, 17",Madrid,Madrid,Puente de Vallecas,es,40.3980199,-3.6616729,True,https://www.idealista.com/obra-nueva/108528166/,"Modernidad, eficiencia y calidad de vida en un entorno conectado Descubre una nueva forma de vivir en uno de los barrios más consolidados y con mejor proyección de Madrid. Esta exclusiva promoción de obra nueva te ofrece todo lo que necesitas: diseño contemporáneo, eficiencia energética, y la tranquilidad de un hogar pensado para el día a día urbano. Características destacadas: •Viviendas de 1 y 2 dormitorios con distribuciones funcionales y luminosas. •Áticos con terraza y bajo con patio privado. •Cocinas equipadas, armarios empotrados y acabados de alta calidad. •Climatización por aerotermia y materiales sostenibles orientados al ahorro energético. •Zonas comunes amplias, espacios de almacenaje y acceso adaptado. •Edificio de 4 plantas, con estética moderna y detalles cuidados. Ubicación privilegiada: Situado en el corazón de Numancia (Puente de Vallecas), a escasos minutos de: •Metro Línea 1 (Portazgo / Nueva Numancia) y autobuses •Acceso inmediato a M-30 y A-3 •Supermercados, centros de salud, colegios y comercios de proximidad •A 15 min del centro de Madrid y junto al Parque del Cerro del Tío Pío Para quién es ideal esta promoción: •Jóvenes profesionales que buscan calidad y conexión urbana sin renunciar al confort. •Familias que valoran una zona consolidada, bien comunicada y con todos los servicios. •Inversores que quieren rentabilidad en un barrio en plena transformación y revalorización. ¡Reserva ya y sé parte de este nuevo comienzo! Viviendas pensadas para vivir bien, con calidades superiores y todo lo que necesitas al alcance de tu mano. *Las imágenes renderizadas son referenciales. * El presente documento es de carácter informativo y podrá presentar variaciones por exigencias técnicas del proyecto. Todo el mobiliario es decorativo. Las superficies expresadas pueden presentar modificaciones por razones de índole técnica en el desarrollo de la ejecución de las obras.",True,newdevelopment,True,5000.0,True,False,True,False,[],False,False,245000.0,€,,,flat,,"Numancia, Madrid","Piso en calle Venancio Martin, 17",1,True,True,Numancia,False,,,
108528115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/6c/ca/1347569271.webp,Bajo,14,285000.0,flat,sale,62.0,1,1,"calle Venancio Martin, 17",Madrid,Madrid,Puente de Vallecas,es,40.3980199,-3.6616729,True,https://www.idealista.com/obra-nueva/108528115/,"Modernidad, eficiencia y calidad de vida en un entorno conectado Descubre una nueva forma de vivir en uno de los barrios más consolidados y con mejor proyección de Madrid. Esta exclusiva promoción de obra nueva te ofrece todo lo que necesitas: diseño contemporáneo, eficiencia energética, y la tranquilidad de un hogar pensado para el día a día urbano. Características destacadas: •Viviendas de 1 y 2 dormitorios con distribuciones funcionales y luminosas. •Áticos con terraza y bajo con patio privado. •Cocinas equipadas, armarios empotrados y acabados de alta calidad. •Climatización por aerotermia y materiales sostenibles orientados al ahorro energético. •Zonas comunes amplias, espacios de almacenaje y acceso adaptado. •Edificio de 4 plantas, con estética moderna y detalles cuidados. Ubicación privilegiada: Situado en el corazón de Numancia (Puente de Vallecas), a escasos minutos de: •Metro Línea 1 (Portazgo / Nueva Numancia) y autobuses •Acceso inmediato a M-30 y A-3 •Supermercados, centros de salud, colegios y comercios de proximidad •A 15 min del centro de Madrid y junto al Parque del Cerro del Tío Pío Para quién es ideal esta promoción: •Jóvenes profesionales que buscan calidad y conexión urbana sin renunciar al confort. •Familias que valoran una zona consolidada, bien comunicada y con todos los servicios. •Inversores que quieren rentabilidad en un barrio en plena transformación y revalorización. ¡Reserva ya y sé parte de este nuevo comienzo! Viviendas pensadas para vivir bien, con calidades superiores y todo lo que necesitas al alcance de tu mano. *Las imágenes renderizadas son referenciales. * El presente documento es de carácter informativo y podrá presentar variaciones por exigencias técnicas del proyecto. Todo el mobiliario es decorativo. Las superficies expresadas pueden presentar modificaciones por razones de índole técnica en el desarrollo de la ejecución de las obras.",True,,True,4597.0,True,False,True,False,[],False,False,285000.0,€,,,flat,,"Numancia, Madrid","Piso en calle Venancio Martin, 17",bj,True,True,Numancia,False,,,
108765523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/7c/e9/1354487590.webp,69e23ae8-a0b6-45d6-8dab-095cf4c265ff,79,3950000.0,chalet,sale,1068.0,8,7,calle de la Virgen de los Rosales,Madrid,Madrid,Moncloa,es,40.4555681,-3.7711548,False,https://www.idealista.com/inmueble/108765523/,"Descubre esta impresionante casa en Aravaca, Moncloa-Aravaca, Madrid, con 1068 m² de espacio bien distribuido. La propiedad cuenta con 8 dormitorios y 7 baños, ideal para familias numerosas o quienes disfrutan de recibir invitados. En buen estado, este hogar ofrece una cocina equipada, perfecta para los amantes de la gastronomía. Las comodidades incluyen aire acondicionado para los calurosos veranos madrileños, una acogedora terraza y un jardín privado que invita a relajarse. Disfruta de un refrescante baño en la piscina o resguarda tus vehículos en el amplio garaje. Para los meses más fríos, el calefactor de gas asegura un ambiente cálido y confortable.  Esta vivienda representa una oportunidad única para vivir en una de las zonas más codiciadas de Madrid, combinando confort y funcionalidad en un entorno exclusivo. ¡No pierdas la oportunidad de hacerla tuya!",False,good,False,3699.0,False,False,False,False,[],False,False,3950000.0,€,,,chalet,independantHouse,"Aravaca, Madrid",Casa independiente en calle de la Virgen de los Rosales,,,,Aravaca,,,,
108686678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/55/af/1355088630.webp,7712a057-1c61-45de-ab23-f07d816a7b05,29,1560000.0,flat,sale,165.0,4,3,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4478131,-3.7047071,False,https://www.idealista.com/inmueble/108686678/,"Una vivienda espaciosa y luminosa en el corazón de la ciudad. Esta amplia propiedad ubicada en la prestigiosa calle Santa Engracia, cuenta con una excelente distribución que aprovecha al máximo la luz natural en todas las estancias. La vivienda cuenta con un recibidor acogedor con amplios armarios empotrados, un salón comedor espacioso y luminoso, una cocina amplia y funcional con office, 4 dormitorios amplios y luminosos, uno de ellos en suite con baño privado, y dos baños adicionales más un aseo, todos ellos con ventanas que permiten una excelente ventilación y entrada de luz natural. Además, cuenta con un cuarto de almacenaje dentro de la vivienda y techos altos que proporcionan una sensación de amplitud. Ubicada en un entorno tranquilo y céntrico, esta vivienda es ideal para aquellos que buscan un hogar relajante y acogedor en el corazón de la ciudad. La ubicación es inmejorable, en el corazón de la ciudad, con acceso fácil a comercios, restaurantes, colegios y parques, y excelente comunicación por metro y autobús, para una movilidad sin problemas. Esto la hace ideal para vivir o invertir, con un gran potencial de rentabilidad. Con una ubicación privilegiada y una gran demanda de viviendas, esta propiedad es una oportunidad única para invertir en el mercado inmobiliario, y su potencial de reforma y ampliación la hace ideal para aquellos que buscan un proyecto personalizado. No te pierdas esta oportunidad de vivir o invertir en una de las zonas más demandadas de la ciudad. ¡Contacta con nosotros para más información!",False,good,False,9455.0,False,False,False,False,[],False,False,1560000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Santa Engracia,1,False,True,Nuevos Ministerios-Ríos Rosas,,,,
108883346,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/5b/65/1357865075.webp,H-CDD-2,26,520000.0,flat,sale,86.0,2,1,"costanilla de los Desamparados, 12",Madrid,Madrid,Centro,es,40.4121321,-3.6968963,True,https://www.idealista.com/inmueble/108883346/,"ALMANOVA EVOLUCIÓN INMOBILIARIA “Nuestra alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente"". Adecuando los precios a cada momento de mercado. Evolucionamos el barrio desde el año 2004, junto a ti! Ofrecemos en esta ocasión piso de 2 dormitorios, comedor, salón, cocina y baño, con un balcón a la calle. A reformar. Dispone le Licencia CIVUT (Certificado de Idoneidad para Viviendas Turísticas) de la comunidad de Madrid del año 2016. A 100m de la calle Atocha y a 10 minutos andando de Puerta de Sol. En pleno Barrio de Las Letras, que cuenta en sus alrededores con espacios ajardinados como El Paseo del Prado y el Real Jardín Botánico, tiene tráfico reducido a residentes, convirtiendo así la zona en un pulmón para la ciudad, con un aire más limpio y menos ruidoso en un entorno más acogedor. Rodeado por las principales atracciones turísticas, como el Museo del Prado, Caixa Fórum, El Museo Nacional Thyssen-Bornemisza y en Museo Reina Sofia, entre los más concurridos. Sin olvidarnos de la estación Puerta de Atocha, desde la que podrás desplazarte en un par de horas a cualquier punta de España. Cumplimos 20 años en el barrio prestando un servicio sincero y eficaz a nuestros vecinos. Contamos con 2 oficinas a su disposición en las principales columnas vertebrales del barrio, Calle Atocha 28, ""la esquina"" (enfrente de la Parroquia de San Sebastián) y Calle Huertas 57, llegando al Paseo Del Prado. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio.",False,good,False,6047.0,True,False,False,False,[],False,False,520000.0,€,,,flat,,"Huertas-Cortes, Madrid","Piso en costanilla de los Desamparados, 12",2,True,False,Huertas-Cortes,,,,
108590156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/5a/7f/1349318625.webp,,23,649900.0,flat,sale,127.0,3,2,calle Cristóbal Colón,Madrid,Boadilla del Monte,Valenoso,es,40.4139588,-3.9051802,False,https://www.idealista.com/inmueble/108590156/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE presenta espectacular piso en planta con terraza en Valenoso, una de las mejores zonas del municipio. Cercano a zona comercial, a pocos metros de los, supermercados y metro ligero.  Se ofrece amplio y confortable piso ubicado en una moderna urbanización que dispone de piscina comunitaria, pista de pádel, plaza de garaje y trastero, ideal para quienes buscan calidad de vida y comodidad. La vivienda cuenta con un salón-comedor espacioso y muy luminoso, con acceso directo a una terraza exterior, perfecta para disfrutar del buen tiempo. La cocina independiente está totalmente equipada y dispone de un tendedero cubierto, que aporta funcionalidad. Dispone de tres habitaciones, dos de ellas con acceso a un baño completo con bañera, y una habitación principal tipo suite, que incluye un baño privado, armarios empotrados y acceso a un balcón privado. La vivienda está equipada con aire acondicionado por conductos, que garantiza confort durante todo el año. Incluye además dos plazas de garaje y trastero, ambos en la misma finca. Una oportunidad única de vivir en un entorno tranquilo, con todas las comodidades y excelentes zonas comunes.",False,good,False,5117.0,False,False,False,False,[],False,False,649900.0,€,True,True,flat,,"Valenoso, Boadilla del Monte",Piso en calle Cristóbal Colón,1,True,True,,,,,
