propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107251009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/71/c0/1312970218.webp,MC11 01 DA,41,5,1195000.0,flat,sale,115.0,True,2,3,"calle de Manuel Cortina, 11",Madrid,Madrid,Chamberí,es,Trafalgar,40.4309263,-3.6975687,True,https://www.idealista.com/inmueble/107251009/,"PROPERTY PLUS Extraordinario inmueble recién reformado a ESTRENAR, en pleno corazón de Chamberí. Se trata de 5º piso exterior, orientación sur, SUPER LUMINOSO, que cuenta con la siguiente distribución:  Amplio recibidor, con acceso a salón- comedor con acceso a terraza y cocina abierta totalmente amueblada y equipada con electrodomésticos panelados y amplia isla central. 2 dormitorios con armarios empotrados vestidos, con baño en suite cada uno de ellos, + aseo de cortesía y cuarto de lavado.. . todo con extraordinarias calidades y diseño. Inmejorable oportunidad de vivir en el corazón de Chamberí en finca representativa con conserje y ascensor. Contacte con nosotros los 7 días de la semana para concertar una visita sin compromiso.",False,good,False,True,10391.0,True,False,False,False,[],False,False,1195000.0,€,,,flat,,"Trafalgar, Madrid","Piso en calle de Manuel Cortina, 11",,,,,
108487678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/af/63/1346377550.webp,CH-62347-0023,24,,130000.0,flat,sale,44.0,,1,1,calle de Abastos,Madrid,Aranjuez,Centro,es,,40.0326993,-3.598946,False,https://www.idealista.com/inmueble/108487678/,"Vivienda de 1 dormitorio en alquiler ubicadas en Aranjuez, Madrid. Piso de segunda mano en alquiler localizados en edificio residencial construido en 2010, que disponen de cocina amueblada independiente, con suelo tarima, armarios empotrados, radiadores para la calefacción y pre-instalación de aire acondicionado. La vivienda cuenta con superficies des 44 m², distribuidos en 1 dormitorio y 1 baño. Además, incluye una plaza de garaje y un trastero, ambos en planta sótano. Los inmuebles se encuentran bien ubicados, en zona residencial consolidada, en pleno centro de Aranjuez, con acceso a varios servicios en pocos minutos, como parques, centro de salud, centros educativos, supermercados, restaurantes, complejos deportivos, oficinas de banco, de correos, farmacia y plazas entre otros establecimientos comerciales. Cuenta con buen desplazamiento por carretera enlazando en pocos minutos con las carreteras M-305 y N-IV. Con nuestros servicios podrá encontrar la vivienda que necesita. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. La información gráfica es orientativa y ha sido elaborada a partir de una simulación. El mobiliario, la decoración y los elementos de ambientación incluidos son de carácter decorativo y no son objeto de contratación.",False,good,False,True,2955.0,True,False,False,False,[],False,False,130000.0,€,True,True,flat,,"Centro, Aranjuez",Piso en calle de Abastos,,,,,
108352688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/c1/6f/999183434.webp,VT2.2,9,bj,175000.0,flat,sale,67.0,True,2,2,calle Agustina de Aragón s/n,Madrid,Valdemoro,Hospital,es,,40.2009264,-3.6918344,True,https://www.idealista.com/obra-nueva/108352688/,"¡OBRAS INICIADAS! SOLO DISPONIBLES VIVIENDAS ADAPTADAS.  Deben acreditar la necesidad de una vivienda adaptada, ya sea por discapacidad reconocida, movilidad reducida o dependencia, mediante la presentación de la documentación correspondiente.  Promoción de viviendas VPPL en régimen de cooperativa. Viviendas de 2 y 3 dormitorios, con plaza de garaje y trastero, en urbanización privada con zonas comunes.  Dentro del residencial vas a poder darte un baño en la piscina en los calurosos días de verano, tomar el aire y relajarte en las zonas ajardinadas, así como disfrutar con los más peques en la zona infantil. Además, la urbanización cuenta con un local comunitario al que se le pueden dar diferentes usos, una pista polideportiva y una zona street work out.  Todas las viviendas cuentan con amplias terrazas. Los bajos y áticos tienen terrazas espectaculares desde las que no querrás salir de casa. Las viviendas están pensadas para favorecer la iluminación natural, con doble orientación en la mayoría de las viviendas, favoreciendo así la renovación del aire de tu nuevo hogar.  Podrás personalizar tu casa para hacerla única y elegir entre varias opciones de acabados.  Diverso Valdemoro está situado en el la zona conocida como El Postiguillo, una zona de nuevo desarrollo, muy cerca del Hospital Universitario Infanta Elena, con todos los servicios para el día a día muy próximos. Además, está perfectamente comunicado y con fácil salida a las carreteras M423 y A4.  Recuerda que para poder acceder a la compra de una vivienda protegida en régimen de VPPL debes cumplir unos requisitos que puedes consultar aquí.  *Al tratarse de viviendas en régimen de cooperativa, todos los socios contribuirán con una aportación en concepto de capital social.",False,newdevelopment,True,True,2612.0,True,False,False,False,[],False,False,175000.0,€,True,True,flat,,"Hospital, Valdemoro",Piso en calle Agustina de Aragón s/n,,False,,,
106403507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/c6/91/1355321188.webp,KELM605,31,,1180000.0,chalet,sale,602.0,,4,4,calle los Leones,Madrid,Tres Cantos,Soto de Viñuelas,es,,40.6061237,-3.6922431,False,https://www.idealista.com/inmueble/106403507/,"¡NO COBRAMOS AL COMPRADOR! Kensington La Moraleja presenta este excepcional chalet independiente, ubicado en la codiciada urbanización Soto de Viñuelas en Tres Cantos. Este inmueble se extiende a lo largo de tres plantas, diseñado meticulosamente para maximizar el confort y dotado del potencial necesario para una reforma espectacular que refleje sus preferencias personales. En la planta principal encontramos un acogedor recibidor que separa las áreas sociales y privadas; un salón amplio y luminoso con conexión directa hacia una moderna cocina abierta, perfecto para disfrutar momentos inolvidables con familiares o amigos. Además, cuenta con dos amplios dormitorios y dos baños completos muy funcionales. La primera planta ofrece posibilidades ilimitadas: actualmente dispone de un gran salón ideal como área recreativa o convertible fácilmente en apartamento independiente gracias a su baño completo propio. El dormitorio principal incluye vestidor privado y acceso directo a una terraza donde relajarse al aire libre es posible cada día. El sótano añade valor extra al incluir otro dormitorio también con baño ensuite e independentemente accesible—una opción perfecta tanto si desea recibir huéspedes como emplead@s internos—así como zona destinada a lavandería junto al garaje capacitado para varios vehículos más trastero adicional. Este chalé no solo destaca por sus líneas geométricas limpias sino también porque permite aprovechar plenamente luz natural sin limitaciones arquitectónicas visibles dentro del hogar facilitando así amueblados versátiles según gustos particulares. Las características exclusivas son complementadas por ubicación estratégica cerca M-607 brindándole fácil acceso rápido otras localidades Madrid Norte ¡No pierda esta oportunidad única! Visite hoy mismo esta propiedad cautivadora.",False,renew,False,,1960.0,True,False,False,False,[],False,False,1180000.0,€,True,True,chalet,independantHouse,"Soto de Viñuelas, Tres Cantos",Casa independiente en calle los Leones,,,1350000.0,170000.0,13.0
106189703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/c9/68/1315379262.webp,W-02WX99,20,,460000.0,flat,sale,88.0,True,1,1,Barrio Palomas,Madrid,Madrid,Hortaleza,es,Palomas,40.4525356,-3.6119359,False,https://www.idealista.com/inmueble/106189703/,"Excelente piso en urbanización de lujo en Palomas Engel & Völkers comercializa este acogedor piso totalmente exterior con acabados de gran calidad y ochenta y ocho metros cuadrados construidos. constructora CLEMENT piso de unos setenta metros cuadrados útiles, consta de una habitación posibilidad de ampliar con otra habitación) cuarto de baño completo con bañera, vivienda con hall de entrada, salón comedor orientado al sur muy luminoso y acceso independiente a una bonita cocina muy funcional, electrodomésticos integrados, terraza lavadero. plaza de garaje comunicada con la vivienda y trastero. Dispone de mucha luz natural, tiene vistas despejadas, es un piso íntimo y tranquilo en una urbanización con conserje y videovigilancia veinticuatro horas, piscina, zona deportiva, pista de pádel, zona infantil.  Ventanas Climalit, armarios empotrados, calefacción individual por suelo radiante, AC por conductos, Persianas eléctricas, Se encuentra estratégicamente ubicado en una de las principales zonas de expansión/lujo/prime de Madrid capital. Un emplazamiento residencial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marqués Suanzes, El Capricho, etc.), clubes deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAÍS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS) y recintos feriales-IFEMA.",False,good,False,True,5227.0,False,False,False,False,[],False,False,460000.0,€,True,True,flat,,"Palomas, Madrid",Piso,,,,,
108796652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/c1/27/1355399764.webp,N06-JFB-00091,27,6,220000.0,penthouse,sale,27.0,True,1,1,"calle de Galileo, 11",Madrid,Madrid,Chamberí,es,Arapiles,40.4312509,-3.710627,True,https://www.idealista.com/inmueble/108796652/,"Estupendo piso Abuhardillado en el Corazón de Chamberí – Calle Galileo Descubre este acogedor y luminoso piso abuhardillado, ubicado en una de las zonas más cotizadas de Madrid: Chamberí, en plena calle Galileo, a un paso de Alberto Aguilera y a escasos metros de la universidad pontificia de Comillas (ICAI). Ideal para quienes buscan un espacio funcional y confortable para estudiar o teletrabajar en el centro de la ciudad. Su ubicación privilegiada te sitúa cerca de todo: comercios, transporte público y zonas de ocio emblemáticas de la capital. � Características destacadas: *Vivienda abuhardillada con encanto y mucha luz natural. *Equipado con todo lo necesario para entrar a vivir *Perfecto para estudiantes, profesionales o como inversión para rentabilidad en alquiler. *Excelente conexión con metro, autobuses y todo tipo de servicios. Una oportunidad única de vivir en una de las zonas más auténticas y vibrantes de Madrid, rodeado de cultura, gastronomía y vida urbana. Esta propiedad combina carácter, funcionalidad y una ubicación premium en una de las zonas con mayor demanda de Madrid. Ya sea para uso personal o como inversión segura. Te encantará tanto por dentro como por fuera.",True,good,False,True,8148.0,False,False,False,False,[],False,False,220000.0,€,,,flat,penthouse,"Arapiles, Madrid","Ático en calle de Galileo, 11",,,,,
108917034,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/f4/d1/1358869319.webp,SV_60777515,3,2,315000.0,flat,sale,93.0,True,3,1,calle Oriente,Madrid,Majadahonda,Casco Antiguo,es,,40.471592,-3.8753922,False,https://www.idealista.com/inmueble/108917034/,"Se vende piso en Majadahonda, ubicado en la segunda planta exterior de un edificio sin ascensor. Dispone de 93 m² construidos (79 m² útiles), distribuidos en 3 dormitorios, 2 baños, salón-comedor, cocina independiente y terraza. La vivienda está para reformar, ideal si buscas personalizar cada rincón según tus necesidades. Se trata de una propiedad procedente de cartera especializada, con precio competitivo, compra segura y posibilidad de financiación. Situada en una zona residencial consolidada, muy bien comunicada y con todos los servicios a pocos pasos: colegios, supermercados, zonas verdes, bancos, correos y transporte público. Además, cuenta con fácil acceso a las principales vías de entrada y salida de la localidad. Una excelente opción tanto para vivir como para invertir en uno de los municipios más demandados del noroeste de Madrid. Contáctanos y solicita tu visita sin compromiso.",False,renew,False,False,3387.0,False,False,False,False,[],False,False,315000.0,€,,,flat,,"Casco Antiguo, Majadahonda",Piso en calle Oriente,,,,,
107977226,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/b6/12/1330010725.webp,EAV122 AMPARO,23,1,190000.0,studio,sale,27.0,False,0,1,"calle del Amparo, 91",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4070144,-3.7007547,True,https://www.idealista.com/inmueble/107977226/,"¡Descubre este estudio en venta en la zona de Lavapiés-Embajadores! UNA OPORTUNIDAD DE INVERSION. Situado en la Calle Amparo, este acogedor espacio en la primera planta interior ha sido reformado,  listo para entrar a vivir. Con una superficie construida de 31 m² y 23 m² útiles,  el estudio cuenta con un salón que incluye un armario empotrado y dos ventanas que dan al patio de luces,  proporcionando un ambiente tranquilo y acogedor. La cocina independiente está totalmente amueblada y equipada con electrodomésticos,  perfecta para disfrutar de tus momentos culinarios.  Además, el baño cuenta con un práctico plato de ducha.  El altillo de 1 metro de altura se convierte en un dormitorio para descansar después de un largo día.  La calefacción eléctrica mediante split con bomba de calor asegura un confort óptimo durante todo el año. Ubicado a pocos pasos del metro de Lavapiés y cerca de Embajadores, tendrás acceso a una excelente conexión de transporte  y a la oferta cultural que caracteriza esta zona. No pierdas la oportunidad de visitar este estudio único;  puedes concertar una cita por teléfono o email. ¡Este es el hogar que estabas buscando!",True,good,False,False,7037.0,True,True,False,False,[],False,False,190000.0,€,,,flat,studio,"Lavapiés-Embajadores, Madrid","Estudio en calle del Amparo, 91",,,,,
103160675,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/03/e4/1180239457.webp,3937,20,1,959000.0,flat,sale,142.0,True,2,2,calle de la Palma,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4278688,-3.7001003,False,https://www.idealista.com/inmueble/103160675/,"Domus Aurea Capital presenta esta fantástica vivienda en el corazón de la capital, a escasos metros de la puerta del Sol. La vivienda de 142 m² se sitúa en una primera planta exterior. Se encuentra renovada íntegramente por el estudio de Arquitectura Arctempus. La ubicación del inmueble es excelente. Cuenta con dos habitaciones, una de ellas con baño en suite. La cocina está equipada con electrodomésticos de alta gama, se vende completamente amueblado con muebles de diseño hechos a medida, acabados en madera y una excelente iluminación mediante luces LED y decorado.  Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,False,6754.0,True,False,False,False,[],False,False,959000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de la Palma,,,,,
107697153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/5f/36/1358307258.webp,KWONE250217GGG,44,2,1780000.0,flat,sale,243.0,True,5,3,calle de Chinchilla,Madrid,Madrid,Centro,es,Sol,40.4201348,-3.7049532,False,https://www.idealista.com/inmueble/107697153/,"Exclusiva vivienda en pleno centro de Madrid, a un paso de la Gran Vía Ubicada en la prestigiosa Calle Chinchilla, esta magnífica vivienda de 243 m² se encuentra en una segunda planta de un edificio clásico con ascensor y servicio de portería. Destaca por sus techos de más de 3 metros de altura, que aportan una gran sensación de amplitud, y sus cuatro balcones a la calle, que inundan de luz natural cada estancia. Su ubicación es inmejorable: a escasos metros de la Gran Vía, en una de las zonas más vibrantes y turísticas de Madrid. Disfrute de la cercanía a teatros, restaurantes, tiendas y una excelente conexión de transporte público, todo a la puerta de su hogar. Además, la distribución de la vivienda permite la posibilidad de segregación en dos unidades independientes, ofreciendo una oportunidad única tanto para inversión como para quienes buscan dos viviendas en el corazón de la ciudad. No dude en contactarnos para más información o para concertar una visita.",True,good,False,True,7325.0,True,False,True,False,[],False,False,1780000.0,€,,,flat,,"Sol, Madrid",Piso en calle de Chinchilla,,,,,
