propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108644438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/e2/15/1350873006.webp,68,,190000.0,chalet,sale,194.0,,3,1,puente CL,Madrid,Santa María de la Alameda,,es,,40.5670225,-4.2627911,False,https://www.idealista.com/inmueble/108644438/,"¡Descubre tu nuevo hogar en Santa María de la Alameda Estación! Este encantador chalet independiente de 194 m², distribuido en dos plantas, es el refugio perfecto para disfrutar de la tranquilidad y la naturaleza. Con 3 acogedores dormitorios y un baño, este espacio ofrece comodidad y funcionalidad. El salón, dotado de una chimenea, crea un ambiente cálido y acogedor, ideal para compartir momentos inolvidables con familia y amigos. La cocina es el lugar perfecto para dar rienda suelta a tu creatividad culinaria, mientras que el sótano diáfano ofrece múltiples posibilidades: desde un gimnasio privado hasta un área de juegos. El jardín, en excelente estado de conservación, invita a relajarse al aire libre y disfrutar de la belleza del entorno. Además, cuenta con agua de pozo, lo que garantiza un suministro constante. Esta propiedad, construida en 1970 y con una parcela de 573 m², necesita algunas reformas para adaptarse a tu estilo personal. Con armarios empotrados y un trastero adicional, tendrás espacio de sobra para tus pertenencias. No pierdas la oportunidad de hacer de este chalet tu hogar ideal. ¡Ven a visitarlo y déjate enamorar!",False,renew,False,,979.0,False,False,False,False,[],False,False,190000.0,€,chalet,Santa María de la Alameda,Casa independiente en puente Cl,Destacado,,,,independantHouse,06531,,True,True
108108676,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d4/f9/1346231492.webp,57,,535000.0,chalet,sale,243.0,,3,4,Gargantilla del Lozoya,Madrid,Gargantilla del Lozoya,,es,,40.9723659,-3.7021732,False,https://www.idealista.com/inmueble/108108676/,"***ESPECTACULAR CHALET INDEPENDIENTE EN UNA SOLA PLANTA EN PINILLA DE BUITRAGO, CON PARCELA DE 872 M2 Y 243 M2 CONTRUIDOS, CON UN TOTAL DE 3 DORMITORIOS, 4 BAÑOS(2 DE ELLOS EN SUITE), SALÓN COMEDOR CON CHIMENEA DE 35 M2, AMPLIA COCINA, GRAN PORCHE DE ENTRADA, CUARTO DE LAVANDERÍA, GARAJE CON DOBLE ALTURA PARA AL MENOS 2 COCHES, Y PARCELA SOLADA EN SU MAYORÍA CON ARBOLES Y ARBUSTOS ORNAMENTALES, Y CONTRUCCIÓN AUXILIAR CON COCINA Y BAÑO, IDEAL PARA FIESTAS Y BARBACOAS.** Les presentamos una de las viviendas mejor construidas y ubicadas de la zona, con calidades y distribución únicas, perfectas para hacer muy agradable la estancia en ella en cualquier estación del año.  La vivienda distribuida en una sola planta con unos 220 m2, se accede a través de un porche de unos 35 m2 que se encuentra en altura, con 7 peldaños de escalera, para evitar problemas de humedad, desde el distribuidor accedemos a la izquierda al salón comedor con chimenea de 35 m2, con varias ventanas y mucha luz, desde el que se accede directamente a la cocina, aunque ésta dispone también de un acceso independiente desde el pasillo de distribución. Frente a la puerta de entrada al salón-comedor, se sitúa el acceso a la zona de servicio de la vivienda, constituida por el garaje de doble altura y puerta de 5 mts mecanizada, abierto al alzado frontal de la construcción, un almacén( cuarto de caldera y maquina aspiración centralizada) y una zona de lavado y plancha. Estos dos últimas dependencias abiertas al lateral izquierdo. Continuando por el distribuidor central, nos encontramos a la derecha con un cuarto de baño y un dormitorio. Este dormitorio cuenta con un segundo cuarto de baño en su interior. A la izquierda se accede a un segundo dormitorio, y al final del distribuidor se encuentra el dormitorio principal, que dispone de una zona de vestidor, y un cuarto de baño con ducha y mueble doble seno, con acceso desde este espacio. Calidades Destacables: Fachada de ladrillo visto con mampostería y pilastras en porche de piedra de granito pulido de Manjirón, aspiración centralizada en toda la vivienda, caldera de gasoil con acumuladores de agua, suelos de tarima de madera, carpintería interior de roble macizo, carpintería exterior de aluminio con rotura de puente térmico, armarios empotrados en todos los dormitoritos, pinturas en liso, puertas de garaje y exterior mecanizadas, canalón de aluminio en toda la fachada/tejado, toldos en los porches, etc. Parcela: Con 872 m2 solada en casi su totalidad con hormigón prensado, y se accede a ella por puerta principal de peatones o por puerta de garaje mecanizada, cuenta también con grandes arboles y arbustos y la valla perimetral es de piedra y maya.  Encontramos el la parte trasera una zona destinada al ocio, y que cuenta con una segunda vivienda (construcción auxiliar) con cocina y 1 baño, ideal para realizar celebraciones familiares.  Si quieres vivir en la sierra y en una vivienda única con todos los lujos, no dejes pasar esta oportunidad y llámanos.",True,good,False,,2202.0,False,False,False,False,[],False,False,535000.0,€,chalet,Gargantilla del Lozoya,Casa independiente,Destacado,,,,independantHouse,PR99559346,,True,True
108395445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/c3/47/1342896784.webp,15,3,250000.0,flat,sale,58.0,True,1,1,travesía Sacrificio,Madrid,Majadahonda,Casco Antiguo,es,,40.4699234,-3.8731974,False,https://www.idealista.com/inmueble/108395445/,"Piso en VENTA Majadahonda zona Casco Antiguo, 58 m. de superficie construida, 2.00 m2 de terraza, una habitación con armario empotrado con acceso a un balcón, cocina americana con electrodomésticos un baño exterior. Un gran trastero forma parte de esta propiedad. La propiedad con tiene ascensor. Cerca de todo tipo de servicios, colegios, comercios, supermercados, centro médicos, hospitales, parques, zonas infantiles, 4 minutos andando a la Gran Vía. Comunicación excelente con varios opciones de autobuses, tanto urbanos, como a Madrid.  Propiedad De origen, carpintería interior de madera, orientación este oeste, suelo de parquet. Extras: armario empotrado, balcón, calefacción (eléctrica), ojos de buey, terraza ( Balcón), trastero.  Venta: 250000 €.",False,good,False,False,4310.0,False,False,True,False,[],False,False,250000.0,€,flat,"Casco Antiguo, Majadahonda",Piso en travesía Sacrificio,Destacado,,,,,3385-03356,,,
108789926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/7a/29/1355184921.webp,24,2,290000.0,flat,sale,83.0,True,3,1,calle San Robustiano,Madrid,Madrid,Latina,es,Aluche,40.3928113,-3.7449504,False,https://www.idealista.com/inmueble/108789926/,"GLOBALPISO CARABANCHEL VISTA ALEGRE vende en exclusiva estupendo piso en 2º planta de 83 m2 distribuidos en amplio salon con aire acondicionado y salida a terraza abierta exterior, 3 dormitorios amplios con posibilidad de 4, cocina amueblada y equipada, baño con plato de ducha, mampara y ventana. Suelos de parquet, ventanas de aluminio, calefaccion por gas natural individual y tendedero descubierto. Exterior e interior muy luminoso. Excelente zona con todos los servicios, metro carpetana (linea 6) a 2 minutos y metro carabanchel (linea 5) a 8 minutos, tambien la zona cuenta con autobuses EMT (17-N17) Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",False,good,False,False,3494.0,False,False,False,False,[],False,False,290000.0,€,flat,"Aluche, Madrid",Piso en calle San Robustiano,Destacado,,,,,COM1511,,,
108888951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/c9/df/1358022036.webp,28,5,725000.0,flat,sale,110.0,True,3,2,paseo del Marqués de Zafra,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4255118,-3.6610255,False,https://www.idealista.com/inmueble/108888951/,"Redpiso Fuente del Berro ofrece: Estupendo inmueble exterior con magníficas vistas panorámicas a Torrespaña (El Piruli). Piso con amplia terraza, orientación sureste, muy luminoso y portal señorial. A un paso del parque La Quinta de Fuente del Berro. El piso se encuentra distribuido en 110 metros cuadrados con tres dormitorios, un baño, un aseo, cocina independiente completamente equipada y salón. Ventanas climalit, suelos de parquet y calefacción central. La zona cuenta con todos los servicios necesarios, todo tipo de ocio, restaurantes y comercio especializado. Próximo a metro y autobús. En Redpiso ponemos a su disposición nuestro departamento financiero, Dcredit, con asesoramientos gratuitos y posibilidad de financiación de hasta el 100%. Consúltenos sin compromiso. El presente anuncio puede estar sujeto a variaciones en la información.",True,good,False,True,6591.0,False,False,False,False,[],False,False,725000.0,€,flat,"Fuente del Berro, Madrid",Piso en paseo del Marqués de Zafra,Destacado,,,,,RP1242025140362,,,
108255583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/55/c3/1341125641.webp,72,,639000.0,chalet,sale,320.0,,5,3,calle los Chopos,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6181102,-4.0066736,False,https://www.idealista.com/inmueble/108255583/,"¡Descubre el hogar de tus sueños en este impresionante chalet independiente! Con una generosa parcela de 1.046 m², esta propiedad ofrece un total de 306 m² construidos, brindando espacio y comodidad para toda la familia. Con 5 amplios dormitorios, 4 de ellos ubicados en la planta superior, y un dormitorio adicional en la planta baja, ideal para personas mayores o como oficina, cada rincón está pensado para maximizar el confort. La casa cuenta con 3 baños bien distribuidos y armarios empotrados que ofrecen un amplio espacio de almacenamiento. Además, disfrutarás de un trastero y un garaje con capacidad para cuatro coches, lo que facilita la vida diaria. El jardín es un verdadero oasis, con zonas verdes y árboles frutales como higueras y nísperos, perfecto para disfrutar del aire libre y la naturaleza. Relájate en la terraza o en el balcón mientras contemplas las vistas que rodean la propiedad. Con calefacción para garantizar tu comodidad durante todo el año, este chalet, construido en 1991 y en excelente estado, es una oportunidad única para vivir en armonía con la naturaleza sin renunciar a las comodidades modernas. ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,,1997.0,False,False,False,False,[],False,False,639000.0,€,chalet,"Parque de la Coruña - Las Suertes, Collado Villalba",Casa independiente en calle los Chopos,Destacado,649000.0,10000.0,2.0,independantHouse,VCH-3095,,True,True
108901157,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/af/4e/1358381259.webp,58,4,1670000.0,flat,sale,121.0,False,3,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4304937,-3.6779701,False,https://www.idealista.com/inmueble/108901157/,"GENERAL PARDIÑAS, Barrio de Salamanca, junto a la Calle Ortega Gasset, magnífico piso de 121 metros, reformado íntegramente, con un diseño moderno y acabados de alta gama que garantizan confort, funcionalidad y estilo en cada uno de sus espacios.    Se trata de una vivienda de techos altos, interior, pero con mucha luminosidad, ya que da a un gran patio de manzana con bonitas vistas que se aprecian desde su terraza, con mucha luz natural, distribuido en salón, amplio comedor con cocina integrada completamente amueblada y equipada que da una amplitud extraordinaria a este inmueble.     La vivienda destaca por sus materiales de alta calidad, paredes con puertas ocultas de madera, que permite que la puerta se integre completamente con la pared, creando una apariencia continua y sin interrupciones con acceso al baño y a varios armarios empotrados a medida, todos ellos vestidos con luz led en su interior con mucho espacio para almacenamiento.    Cuenta con dos cuartos de baño completos, perfectamente equipados y de diseño moderno, uno de ellos en suite.    Los materiales son de primera calidad, carpintería, iluminación, material cerámico, cocina con electrodomésticos Balay a estrenar, encimeras Ascale, persianas motorizadas, tarima AC5, paredes lisas, puertas alta, macizas, lacadas, ventanas PVC climalit oscilobatientes, bitono.    Garaje acceso directo y trastero.    Muy buena finca clásica de bonita fachada y portal señorial, portero físico y ascensor de servicio.     El piso está ubicado en una zona de las mejores zonas junto a la zona “milla de oro” de Madrid, perfectamente comunicada, con todo tipo de comercios y servicios cercanos a la vivienda, Parque del Retiro, Colegios, hospitales, etc.     COMUNIDAD: 131, € Garaje 78€    En Inmuga Homes, resolvemos cualquier duda o consulta fiscal y jurídica que pudiera surgir. Buscamos FINANCIACIÓN. Tramitamos la inscripción de compraventas, herencias, cancelaciones de hipoteca, levantamiento de embargos, C. E. E…. y cualquier trámite relacionado con la transacción de su inmueble. Contáctenos para ampliar información.",False,good,False,True,13802.0,False,False,False,False,[],False,False,1670000.0,€,flat,"Lista, Madrid",Piso,Destacado,,,,,959,,True,True
95930621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/ed/63/932257003.webp,50,5,375000.0,flat,sale,56.0,True,1,1,calle de Américo Castro,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.501361,-3.6531326,False,https://www.idealista.com/inmueble/95930621/,"Urban Magerit Sanchinarro, comercializa apartamento en una de las mejores urbanizaciones de Sanchinarro del afamado despacho de Touza Arquitectos. La vivienda esta alquilada actualmente con contrato vigente hasta abril de 2026. La vivienda consta de salón comedor, dormitorio con armario de cuatro puertas, totalmente vestido, baño completo. Cocina totalmente equipada. La vivienda tiene aire acondicionado, calefacción por bomba de calor y agua caliente por placas solares. Destaca por su gran luminosidad facilitada por los amplios ventanales en toda la vivienda. Amplio trastero y amplísima plaza de garaje.  Espectaculares zonas verdes, frente al Encinar de los Reyes, Pitch & Putt, piscina, pista de paddle, pista de bolos y petanca, zonas infantiles, gimnasio totalmente equipado, amplio cuarto de bicicletas y local social.  Conserje y seguridad las 24 horas con circuito de cámaras en toda la urbanización.  La vivienda se encuentra situada en Sanchinarro, una zona totalmente consolidada y con todos los servicios a tu alcance. Escuelas infantiles, colegios públicos y privados como St. George ’s International School, Highland, El Valle y Valdefuentes. Centros Comerciales como el Corte Inglés e Hipercor. Hospitales de referencia como el Hospital HM Sanchinarro y Sanitas la Moraleja.  Además, la zona está perfectamente comunicada mediante la A-1, M-40 y M-11, así como por transporte público a través de metro ligero (paradas Virgen del Cortijo, María Tudor y Blasco Ibáñez), línea C10 y C7 de cercanías (estación “Fuente de la Mora”) y línea 10 de metro (estación de “Las Tablas”). Además de numerosas líneas de autobuses que comunican en 10 minutos con la Plaza de Castilla. GESTIONAMOS SIN COBRAR HONORARIOS AL COMPRADOR.",False,good,False,True,6696.0,True,False,False,False,[],False,False,375000.0,€,flat,"Sanchinarro, Madrid",Piso en calle de Américo Castro,Destacado,,,,,,,True,True
107736584,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/71/87/b5/1321337946.webp,34,2,167500.0,flat,sale,75.0,True,2,1,calle Salamanca,Madrid,Parla,Villayuventus-Renfe,es,,40.2403472,-3.7652183,False,https://www.idealista.com/inmueble/107736584/,"Demecon Asesores Inmobiliarios vende Piso TOTALMENTE REFORMADO Y AMUEBLADO en Parla. Vivienda de 75 m2. construidos, 68 m2. útiles. + Inmueble muy luminoso. + Amueblado. + Cocina amueblada y totalmente equipada con electrodomésticos. + Tendedero-lavadero. + Baño con bañera y con ducha, muy amplio. + Dos Dormitorios con armarios empotrados revestidos totalmente. + Suelos de tarima flotante. + Paredes en gotelé, excepto dormitorio principal en liso, paredes en color blanco roto y techos en blanco, pintura plástica. + Ventanas dobles de PVC blanco con mosquiteras. + Puertas de interior en nogal oscuro. + Instalación de calefacción nueva, tubería, radiadores, caldera de gas. + Aire Acondicionado en Salón y dormitorio principal. + Instalación eléctrica renovada también completamente. Este inmueble se encuentra ubicado a solo 5 minutos andando de la estación de Renfe. El barrio dispone de una amplia variedad de comercios, supermercados, colegios, Institutos, centros médicos, entidades bancarias, farmacias, restauración y textil. En Demecon Asesores Inmobiliarios realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, permiso de venta, etc.",True,good,False,False,2233.0,False,False,False,False,[],False,False,167500.0,€,flat,"Villayuventus-Renfe, Parla",Piso en calle Salamanca,Destacado,174990.0,7490.0,4.0,,,,,
107144985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/a8/a9/1310373454.webp,21,4,4000000.0,flat,sale,281.0,True,5,4,calle del General Arrando,Madrid,Madrid,Chamberí,es,Almagro,40.4318094,-3.6951106,False,https://www.idealista.com/inmueble/107144985/,"Inmobiliaria Santa Teresa vende en exclusiva magnífico piso en edificio clásico de 1930 con portal señorial, en una cuarta planta (última) en el barrio de Almagro con balcones a la calle y orientación sur. Techos muy altos de 3,52 metros de altura con molduras. Espacios amplios con mucha luz. Actualmente cuenta con dos salones, comedor, despacho, cocina con zona de office. Dormitorio principal muy grande con cuarto de baño en suite también muy amplio. Otros tres dormitorios de muy buen tamaño con dos cuartos de baño. Muchas posibilidades de reforma.  La finca está bien cuidada y cuenta con portero que vive en el edificio. Tiene un patio central con plantas muy agradable. Entrada principal y de servicio.  Chamberí es uno de los barrios más castizos y elegantes de Madrid, conforma una de las zonas más auténticas de toda la ciudad. Un paseo por sus calles nos hace disfrutar de hermosísimos arbolados, de plazas acogedoras como la de Olavide o Chamberí.",False,renew,False,True,14235.0,False,False,False,True,[],False,False,4000000.0,€,flat,"Almagro, Madrid",Piso en calle del General Arrando,Destacado,,,,,STGOLDC,,,
100132413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/9a/9e/1223158166.webp,23,,310890.0,chalet,sale,97.0,,3,1,calle de Mariano González,Madrid,Navalcarnero,Centro,es,,40.2850002,-4.010278,False,https://www.idealista.com/inmueble/100132413/,"Magnífica casa de pueblo para actualizar en una sola planta y muy cerca de la plaza principal de Navalcarnero, la vivienda cuenta con una superficie de 97 m2 construidos sobre una parcela de 274 m2, y dispone de 3 dormitorios dobles, salón independiente, cocina totalmente amueblada, cuarto de baño completo, y enorme patio privado con algunas edificaciones que actualmente se encuentran como almacén principalmente. Esta inmueble tiene múltiples posibilidades ya sea para vivir en él con una reforma o para la construcción de varias viviendas en altura ya que tiene una superficie de 9 m2 de fachada y más de 27 m2 de fondo. La ubicación es extraordinaria, a un paso de todo tipo de comercios, bancos, transporte público, colegios, etc. Si desea más información puede llamar en horario comercial al o mandar un email a. Descubre nuestras ofertas.",False,good,False,,3205.0,False,False,False,True,[],False,False,310890.0,€,chalet,"Centro, Navalcarnero",Chalet adosado en calle de Mariano González,Destacado,,,,terracedHouse,NAV4384,,,
