propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
96248718,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/90/e4/945342332.webp,DP167608,44,,600000.0,chalet,sale,331.0,,6,4,Mataelpino,Madrid,Mataelpino,,es,,40.73548,-3.95632,False,https://www.idealista.com/inmueble/96248718/,"Venta de chalet independiente en Mataelpino con vistas.  Gilmar Villalba vende chalet Independiente de piedra en Matalelpino con pequeña casa aledaña con encanto. Cuenta con una cómoda parcela, con barbacoa, pozo y una gran parte solada destacando sus magnificas vistas. La casa se distribuye en 3 plantas, destacando una amplia cocina con office, salón y un gran número de dormitorios, ideal para ser una casa familiar de reuniones. Amplio garaje. Zona muy tranquila en la parte superior del pueblo rodeado de Naturaleza, un remanso de paz y campo. DISTRIBUCIÓN: PLANTA BAJA: hall, amplísima cocina de 20m2, salón con chimenea y aseo de cortesía. PRIMERA PLANTA: dormitorio, dormitorio en suite, dormitorio, dormitorio, baño con bañera, dormitorio y dormitorio con baño pegado. SEGUNDA PLANTA: dormitorio con entrada a trastero y salón con salida a terraza con impresionantes vistas CARACTERÍSTICAS: pozo. vivienda de piedra. En GILMAR trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles. En más de 30 años de andadura, Gilmar ha logrado alcanzar un espacio de privilegio dentro del Sector Inmobiliario de alto standing. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Nuestros clientes cuentan con el asesoramiento necesario desde el inicio, para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Estupenda oportunidad, para conseguir su vivienda a la medida de sus sueños. casas en Torrelodones, casas en Villalba, casas en Alpedrete, casas en Moralzarzal, casas en Becerril, casas en Navacerrada, casas en Guadarrama, casas en Los Molinos, casas en El Escorial, casas en Cercedilla, casas en Galapagar, casas en la Sierra, comprar vivienda, comprar piso, comprar casa, comprar chalet, ATICO, VISTAS SIERRA. Carpintería exterior: aluminio Calefacción: gasoil.",False,good,False,,1813.0,True,True,False,False,[],False,False,600000.0,€,True,True,chalet,Mataelpino,Casa independiente,independantHouse,,,,,
107522539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/20/4f/1317294514.webp,4481,59,3,7200000.0,flat,sale,480.0,True,5,6,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4284213,-3.6795284,False,https://www.idealista.com/inmueble/107522539/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece esta propiedad en esquina, ubicada en una única planta y caracterizada por sus 11 ventanas, que proporciona abundante luz natural y agradables vistas. Situada en la tercera planta de un edificio señorial, conserva el carácter original del inmueble, con techos de más de 3,5m de altura. Actualmente utilizado como oficina, presenta un diseño diáfano que permite una fácil adaptación a una distribución de vivienda. Se admite la segregación.  La configuración actual incluye una amplia recepción que organiza los distintos espacios. A la derecha, dos zonas diáfanas, una con acceso a una terraza interior de 11m2, junto a un despacho independiente. A la izquierda, un despacho, otro en el chaflán de igual tamaño, una gran sala con un anexo abierto y salida a otra terraza de 9m2. Desde esta sala se accede a los baños diferenciados ya un área destinada a cocina-office, con ventanas al patio interior y acceso a la segunda terraza. Nuestros arquitectos proponen un diseño funcional y elegante que optimiza cada metro cuadrado de esta propiedad, equilibrando amplitud, comodidad y una distribución. El acceso a la vivienda se realiza a través de un hall de entrada que da paso a un aseo de cortesía, estratégicamente ubicado para mayor comodidad. Desde aquí, se accede a la zona de día, compuesta por varios salones amplios que ofrecen un ambiente luminoso y abierto, con múltiples posibilidades de distribución. Un comedor independiente complementa este espacio. La cocina abierta se plantea como un punto central de la vivienda, con un diseño espectacular con una gran isla central, se integra visualmente con las zonas sociales, creando un espacio fluido y acogedor. Junto a ella, la zona de servicio cuenta con un dormitorio, un baño y una lavandería. El área privada de la vivienda se compone de cuatro dormitorios en suite, cada uno con su propio baño y armarios empotrados.  El edificio cuenta con portero físico y existe la posibilidad de adquirir plazas de garaje en las proximidades. Ese magnifico con posibilidad de ser segregado, ofrece un espacio versátil con múltiples posibilidades de adaptación para que pueda cubrir todas sus necesidades y hacer un espacio único. Álvora Capital Properties con más de 24 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,renew,False,True,15000.0,True,True,False,False,[],False,False,7200000.0,€,True,False,flat,"Recoletos, Madrid",Piso,,,,,,55000.0
107920914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/01/79/1328412083.webp,2º8,17,2,395000.0,duplex,sale,89.0,True,2,2,"avenida de felipe II, 2",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,,40.5905353,-4.1333703,True,https://www.idealista.com/obra-nueva/107920914/,"AS Real Estate, departamento de venta del Grupo Alquiler Seguro, promociona la venta de las últimas viviendas disponibles en Conjunto Residencial El Álamo en El Escorial (Madrid). Este conjunto residencial de lujo situado en una zona inmejorable, con excelentes vistas a la Sierra de Guadarrama te ofrece una oportunidad única de vivir rodeado de naturaleza y armonía cerca de Madrid. Residencial El Álamo está ubicado en una zona privilegiada de El Escorial, a 200 metros de la estación de Cercanías Renfe, con parada de autobús a 5 metros y acceso inmediato a la autovía A6 dirección Madrid y La Coruña. Todo el Residencial está rodeado de amplias zonas comunes ajardinadas, dos piscinas una infantil y otra de adultos para disfrutar de los veranos de la sierra de Madrid. En el edificio, todas las viviendas cuentan con plaza de garaje y trastero situados subterráneamente, contando con ascensor en esta misma planta desde el cual se podrá acceder directamente a las viviendas o salir al exterior. VIVIENDAS DISPONIBLES (precios desde 375.000 € hasta 420.000 €): PLANTA BAJA: Los apartamentos en planta baja disponen de parcela privativa, 2 habitaciones, aseo completo con ducha, baño completo, salón comedor amplio, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Bajo 83,03 m2 construidos61,12 m2 parcela privativa. Bajo 79,45 m2 construidos59,90 m2 parcela privativa SEGUNDA PLANTA: Apartamentos ubicados en la segunda planta y bajo cubierta. Apartamentos dúplex de 2 y 3 habitaciones, aseo completo con ducha, baño completo, amplio salón comedor, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Segunda 90,63 m2 construidos Segunda 89,40 m2 construidos Segunda 93,10 m2 construidos Segunda 89,47 m2 construidos Todas las viviendas cuentan con sistema de climatización aerotérmico formado por una unidad exterior situada en la cubierta del edificio, y un acumulador en el interior de agua caliente en cada vivienda. La instalación de climatización interior de cada una de las viviendas es mediante suelo radiante refrescante. Cada vivienda dispondrá de un termostato programador en el salón para la regulación de temperatura incorporando modo refrigeración y calefacción. Si buscas un espacio para convertirlo en tu refugio personal en una ubicación inmejorable, esta es tu oportunidad. Contacta con nosotros para conocer más detalles y concertar una visita.",True,newdevelopment,True,True,4438.0,True,False,True,False,[],False,False,395000.0,€,True,True,flat,"Jardín de los Reyes - Parque Real, El Escorial","Dúplex en avenida de felipe Ii, 2",duplex,False,,,,
108789447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/9f/2a/1355172085.webp,02.2 OR,53,,1200000.0,chalet,sale,552.0,,5,2,Altos de Jarama,Madrid,Paracuellos de Jarama,Altos de Jarama,es,,40.5274504,-3.540418,False,https://www.idealista.com/inmueble/108789447/,"Chalet singular con alma europea en Paracuellos del Jarama  552 m² construidos · Parcela de 975 m² · Piscina · Jardín con olivos · Construcción artesanal de capricho. Tailor & Key presenta esta extraordinaria propiedad unifamiliar, una vivienda concebida como el sueño personal de su propietario, quien en 2005 impulsó su construcción inspirándose en modelos europeos y utilizando materiales traídos expresamente del continente. Un hogar con carácter, identidad y altas calidades en uno de los entornos residenciales más cotizados del noreste de Madrid: Paracuellos del Jarama. Situado en una tranquila y elevada calle, este chalet de 552 m² distribuidos en 3 plantas se levanta sobre una amplia parcela privada de 975 m². El jardín mediterráneo, con olivos y otros arboles mediterráneos, piscina y zona de barbacoa, rodea una vivienda pensada para el confort, la familia, el disfrute de los espacios y la conexión con la naturaleza y unas vistas increíbles. Distribución: •3 plantas comunicadas de forma cómoda y funcional. •3 Salones, el principal con acceso directo a terraza y jardín. •2 Cocinas independientes una con bodega y comedor. •5 Dormitorios amplios. •2 baños completos uno con jacuzzi y ducha. •5 Espacios versátiles: plancha, limpieza, herramienta, depuradora, etc. •Garaje privado para más de dos vehículos. •Terrazas, porche,  Detalles únicos: •Construcción personalizada, con técnicas y materiales europeos de alta calidad. •Acabados nobles, suelos, puertas y carpinterías seleccionadas con mimo. •Piscina privada con ducha calefactada y jardín consolidado con árboles ornamentales y olivos. •Zona de barbacoa ideal para reuniones y celebraciones al aire libre. •Excelente aislamiento térmico y acústico. •Posibilidad de adaptación para nuevos usos o redistribución interior. Ubicación: En el corazón de una de las urbanizaciones más tranquilas de Paracuellos del Jarama, a pocos minutos del aeropuerto y con excelente acceso a Madrid capital. Entorno tranquilo, familiar, rodeado de naturaleza y dotado de todos los servicios: centros educativos, comercios, instalaciones deportivas y transporte. Una propiedad singular que aúna tradición europea, diseño funcional y entorno privilegiado. Ideal como residencia principal o refugio familiar con identidad propia. Tailor & Key, expertos en viviendas únicas, le ofrece un servicio integral en la compra, venta o reforma de su hogar. Más información en tailorkey.com o contactando con nuestro equipo. Estaremos encantados de atenderle.",False,good,False,,2174.0,True,True,False,False,[],False,False,1200000.0,€,True,True,chalet,"Altos de Jarama, Paracuellos de Jarama",Casa independiente,independantHouse,,,,,
107299974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/fa/15/1309750051.webp,426404,37,7,2700000.0,flat,sale,228.0,True,4,4,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4312676,-3.6726342,False,https://www.idealista.com/inmueble/107299974/,"UNICA Inmobiliaria, les presenta una estupenda vivienda situada en finca Señorial y representativa con paso de Carruajes, completamente reformada con calidades de lujo.  Desde su gran salón disfrutamos de su diseño contemporáneo disfrutando de sus techos altos con vigas vistas, la amplia zona de comedor esta junto a la cocina con un cerramiento perfectamente integrado con el diseño de la vivienda, equipada con todos los electrodomésticos de alta Gama.  En la zona de descanso disfrutamos de 4 amplios dormitorios en suite y 1 aseo de cortesía.  Tanto el diseño, calidades y distribución, harán de esta vivienda, el hogar de tu vida. En cuanto a calidades destacamos: Puerta de acceso acorazada, las puertas de gran altura, suelo de tarima de gran formato. Todos los armarios forrados y vestidos por dentro con iluminación incorporada, regulador individual de temperaturas en cada una de las estancias. Todas las persianas esta motorizadas, tiene incorporado el aire acondicionado.  Dispone de portero físico, y con fácil acceso para personas con movilidad reducida.  Toda la vivienda es muy luminosa, situada en una 7º planta, con orientación Este.  Lista es uno de los barrios que compone el castizo distrito de Salamanca, el cual tiene sus orígenes en el siglo XIX con el reinado de Isabel II. Fue el Marqués de Salamanca quien pidió la construcción de este entramado con el fin de que fuese la residencia de la aristocracia y la burguesía de Madrid. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,11842.0,True,False,True,False,[],False,False,2700000.0,€,,,flat,"Lista, Madrid",Piso en calle de José Ortega y Gasset,,,,,,
100208797,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/38/4b/1073516783.webp,,29,en,930000.0,flat,sale,160.0,True,5,2,calle de Rafael Salgado,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.454809,-3.6887502,False,https://www.idealista.com/inmueble/100208797/,"En una ubicación única y privilegiada a tan solo 50 metros del futuro Estadio Santiago Bernabéu, ponemos a su disposición este magnifico inmueble para actualizar.  Actualmente la propiedad lo utiliza como despacho profesional y así figura en la escritura del inmueble, pero la comunidad permite el cambio de uso. La distribución actual es la siguiente: Según entramos y a mano derecha encontramos 3 estancias muy amplias con vistas hacia el bonito y cuidado jardín comunitario.  Por la parte izquierda tenemos otras tres estancias con orientación norte hacia un patio de manzanas y dos cuartos de baño. A parte de lo mencionado, en la parte trasera del inmueble esta lo que seria la zona de servicio (Cocina, Office y habitación de servicio ) que actualmente tenemos dos estancias y un un cuarto de baño. El inmueble incluye la concesión de una plaza de garaje en el P. A. R de Rafael Salgado con una duración de al menos 20 años (Se haría una cesión a la persona que adquiriese el inmueble ). * Consultar esta condición.. . Ademas de lo dicho, la propiedad incluye un amplio trastero en el sótano del inmueble. El inmueble puede ser comprado y alquilado al día siguiente como se encuentra en la actualidad (Sin necesidad de hacer una reforma ) a un precio mínimo de 2200€. A la futura obra del Estadio Santiago Bernabeu y su entorno mas inmediato, que concluirá en los próximos meses, el inmueble se revalorizara considerablemente.  La Calle Rafael Salgado, según el proyecto urbanístico aprobado para la reforma del estadio Santiago Bernabéu, será peatonal y arbolada de cara a un futuro. Metro y autobús en la puerta, Semi esquina con la Calle Padre Damián, a tan solo 5 minutos andando de la boca de metro De Santiago Bernabéu a dos minutos andando del Paseo de la Castellana y de la Calle Doctor Fleming.",True,good,False,True,5813.0,True,False,True,False,[],False,False,930000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Rafael Salgado,,,,,,
106967582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/a0/84/1299001527.webp,426419,33,3,1450000.0,flat,sale,170.0,True,2,2,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4371858,-3.6870475,False,https://www.idealista.com/inmueble/106967582/,"UNICA Inmobiliaria les presenta esta estupenda vivienda a estrenar, con magnificas calidades situada muy cerca de la Embajada de los Estados Unidos.  3ª planta exterior con superficie de 170 m² y una ventaja muy importante- no tiene vecinos al lado.  El salón - comedor es todo exterior, compuesto de grandes ventanales que aportan mucha luminosidad y una preciosa chimenea decorativa.  Dos dormitorios dobles, el principal en suite, dos cuartos de baños y un aseo de cortesía.  Cocina independiente, completamente equipada con muebles de diseño.  Destacamos las calidades de la vivienda: el aire acondicionado, puertas lacadas en blanco, cerramientos en PVC con doble acristalamiento que garantiza la tranquilidad y ahorro energético. Finca con portero físico y fácil acceso para personas con movilidad reducida.  Excelente ubicación cerca de la plaza del Marqués de Salamanca, en el barrio de Castellana, una área residencial constituida a finales del siglo XIX y caracterizada por la belleza de sus fachadas, de porte señorial y llamativa arte arquitectónica.  Zona con restaurantes buenos, galerías de arte y tiendas creadas para satisfacer los gustos más exquisitos. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8529.0,True,False,True,True,[],False,False,1450000.0,€,,,flat,"Castellana, Madrid",Piso,,,,,,
107990013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/73/a1/1330423588.webp,76740,30,6,2100000.0,flat,sale,190.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4286392,-3.6786248,False,https://www.idealista.com/inmueble/107990013/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria especializada en la gestión de activos prime en Madrid, presenta este ático-dúplex con vistas despejadas, excelentes zonas comunes y plaza de garaje de acceso directo, situado en una ubicación privilegiada del Barrio de Salamanca. La vivienda, distribuida en dos plantas, ofrece una superficie construida de 190m². En la planta principal, se accede a un hall de entrada que da paso a una amplia zona social compuesta por salón, sala de estar y comedor, conectados directamente con la cocina. En este mismo nivel se encuentra un dormitorio en suite. En la planta superior, se disponen dos dormitorios adicionales y dos baños completos. El edificio cuenta con jardín comunitario, gimnasio, sauna, aseos, servicio de portería y vigilancia mediante cámaras de seguridad. Desde el salón, la sala de estar y el dormitorio principal se disfrutan agradables vistas abiertas que aportan. Contamos con propiedades similares en la misma zona, algunas de las cuales están disponibles exclusivamente en nuestra página web por solicitud de los propietarios, y otras se comercializan de forma confidencial en régimen off market. Si desea obtener más información o ver otros inmuebles, puede acceder a los enlaces adicionales al final del anuncio o contactar con nosotros a través de nuestros medios habituales o a través de nuestra página web, ”.",False,good,False,True,11053.0,False,True,False,False,[],False,False,2100000.0,€,True,True,flat,"Recoletos, Madrid",Piso,,,2280000.0,180000.0,8.0,
34836219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/b3/ab/174494784.webp,4017,37,,2890000.0,chalet,sale,431.0,,5,3,Hoyarrasa,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5287752,-3.6039108,False,https://www.idealista.com/inmueble/34836219/,"REA inmobiliaria presenta este moderno chalet independiente situado en La Moraleja con piscina privada sobre una parcela completamente llana. Casa totalmente reformada en el 2003. En la reforma se han incluido buenas calidades y los espacios son amplios. La planta baja, consta de un hall amplio, un aseo de cortesía, un amplio salón con comedor independiente con salida a un agradable porche acristalado que da a la piscina. La cocina es amplia y tiene zona de office, despensa y lavandería. En esta misma planta se sitúa un amplio dormitorio principal con vestidor y un despacho pequeño despacho o salita.  La planta superior alberga 3 dormitorios, con posibilidad de hacer 4 dormitorios en esta planta ya que uno de ellos es muy grande y se podría dividir en dos. En esta planta hay dos cuartos de baño.  Hay un sótano de unos 137 m2 que se puede habilitar como vivienda. En una construcción independiente se sitúa el garaje cerrado con cabida para cuatro coches y un trastero. La parcela es plana y tiene piscina. Hay Alarma perimetral interior y exterior. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com La Moraleja es el área residencial de lujo por excelencia de Madrid. Se halla a tan solo 15 minutos del Aeropuerto y 10 minutos del centro de la Ciudad. Está comunicado por autobuses que recorren la zona hasta Plaza Castilla en Madrid, o Alcobendas y San Sebastián de los Reyes. Existen solamente dos tipos de viviendas, bien chalets pareados de lujo dentro de urbanizaciones con vigilancia y grandes zonas comunes que tienen aproximadamente 400 m2 a 600 m2 construidos, o bien casas individuales con parcelas de 10.000m2 a 1.000 m2 dependiendo del área donde se encuentren. La Moraleja está lindando por el sur con el Encinar de los Reyes y por el norte con El Soto de la Moraleja. Es un área que goza de gran seguridad gracias a la seguridad activa de la zona y privilegiada situación. Las parcelas cuentan con numerosas encinas centenarias y los jardines están muy consolidados gracias a que esta área se urbanizó en los años 60 y por tanto la zona goza en la actualidad de gran solera. Prácticamente no quedan parcelas libres para construir, o bien se compra una casa y se reforma o bien se tira la casa si es muy antigua y se construye con los nuevos estándares construcción. En los últimos 5 años se han procedido a reformar y construir muchas casas antiguas de los años 60 convertidas ahora en grandes casas que están ahora en la vanguardia de la construcción actual.  Las parcelas de la Moraleja solo permiten construir chalets unifamiliares, porque es un área totalmente residencial.",True,good,False,,6705.0,True,False,True,False,[],False,False,2890000.0,€,True,True,chalet,"La Moraleja urbanización, La Moraleja",Casa independiente en Hoyarrasa,independantHouse,,,,,
108735360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/5f/9d/1353606301.webp,001/002/008801,27,2,350000.0,duplex,sale,51.0,True,1,1,calle Campomanes,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4340068,-3.8162132,False,https://www.idealista.com/inmueble/108735360/,"As Real Estate, el departamento de venta del Grupo Alquiler Seguro, te presenta este fantástico dúplex a estrenar en Pozuelo de Alarcón. La vivienda se sitúa en un edificio exclusivo de diseño moderno, con muy pocas viviendas por planta y con ascensor hasta el sótano, lo que garantiza privacidad y comodidad. Ubicada en una zona privilegiada, a tan solo 5 minutos del Ayuntamiento, rodeada de una amplia oferta educativa, todo tipo de servicios, comercios y excelentes conexiones mediante transporte público: Metro Ligero (ML2), estación de Cercanías de Pozuelo (líneas C7 y C10), además de varias líneas de autobuses urbanos e interurbanos. También cuenta con cómodos accesos a las principales vías de comunicación: M-503, A-6, M-500 y M-40. Se encuentra en la segunda planta de un edificio de solo dos alturas, y cuenta con una superficie construida de 51,70 m² y 44,27 m² útiles, distribuidos en dos niveles: Amplio salón con cocina integrada, completamente amueblada y equipada con electrodomésticos de alta gama. En la planta superior, accediendo por una escalera interior, se encuentra la zona de descanso, compuesta por un dormitorio con armario empotrado, techos abuhardillados que aportan carácter y amplitud, y un baño en suite. La vivienda destaca por su alta eficiencia energética, gracias al sistema de aerotermia con suelo radiante y refrescante, que proporciona calefacción y refrigeración mediante un sistema invisible y silencioso, optimizando el confort en todas las estaciones del año. Entre sus calidades, incluye suelos porcelánicos de alta gama, resistentes y elegantes, ventanas de aluminio composite con doble acristalamiento y doble fachada ventilada, que garantiza un excelente aislamiento térmico y acústico. Además, se incluye un trastero de 3,81 m2 construidos y 2,42 m2 útiles, situado en la planta sótano del edificio, ideal para almacenaje adicional. No dejes pasar esta oportunidad de vivir en un entorno inmejorable con todas las comodidades. Llámanos hoy mismo para concertar una visita y descubrir tu nuevo hogar.",True,good,False,True,6863.0,True,False,True,False,[],False,False,350000.0,€,,,flat,"Zona Pueblo, Pozuelo de Alarcón",Dúplex en calle Campomanes,duplex,,,,,
85696877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/79/64/674041666.webp,ch-426807-JL,41,5,1900000.0,flat,sale,180.0,True,4,2,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4464217,-3.6898882,False,https://www.idealista.com/inmueble/85696877/,"ÚNICA Inmobiliaria Chamartín ofrece esta estupenda vivienda con una situación excepcional. Actualmente distribuida en: hall de entrada, gran salón y comedor independientes con acceso a una agradable terraza; cocina con entrada independiente con office, lavadero y dormitorio de servicio con baño, dormitorio principal en suite con vestidor y baño completo, 2 dormitorios dobles, uno de ellos separado en dos ambientes, como despacho y sala de estar. Hispanoamérica es un barrio del Distrito de Chamartín, situado en la zona noreste de Madrid. Sus límites son al norte la avenida de Alberto Alcocer y la avenida de Costa Rica, al sur con la avenida de Concha Espina, al oeste el paseo de la Castellana y al este con la avenida de la Paz (M-30). Ofrece una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, restauración, hospitales y clínicas y un amplio sistema de transporte público; y alberga el Estadio Santiago Bernabéu, varias Embajadas, Administraciones Públicas y la sede de varias de las empresas más importantes de España. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,10556.0,True,False,True,False,[],False,False,1900000.0,€,,,flat,"El Viso, Madrid",Piso,,,,,,
108100877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/a0/69/1333844389.webp,CM-426455,31,3,850000.0,flat,sale,157.0,True,6,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4242488,-3.7019123,False,https://www.idealista.com/inmueble/108100877/,"ÚNICA Inmobiliaria les presenta esta extraordinaria propiedad en Malasaña, uno de los barrios más vibrantes y demandados de la capital, esta vivienda representa una oportunidad única para inversores que busquen obtener una rentabilidad elevada y constante. Gracias a su ubicación privilegiada y su distribución flexible, este inmueble es una excelente opción para rentabilizar a corto, medio y largo plazo. Con una superficie total de 157 m², esta propiedad está dividida en tres inmuebles independientes, cada uno con su propia finca registral, lo que permite una versatilidad absoluta en cuanto a la explotación de los mismos. Este factor es clave para maximizar las opciones de ingresos, ya que se pueden alquilar por separado, generando así tres fuentes de ingresos constantes, ya sea para alquileres temporales, de larga estancia o incluso para ambos tipos simultáneamente. Cada uno de los tres apartamentos está completamente equipado y amueblado con electrodomésticos nuevos de alta calidad, lo que facilita la puesta en marcha inmediata de los mismos. Cuentan con dos habitaciones, baño, cocina y salón, ofreciendo una distribución cómoda y funcional para sus inquilinos. Además, todos los apartamentos disponen de sistemas de calefacción con bomba de frío y calor, lo que asegura un confort óptimo durante todo el año, lo que, a su vez, mejora la satisfacción de los inquilinos y la demanda. El apartamento más grande, con vistas exteriores, ofrece una gran luminosidad natural gracias a sus amplias ventanas, mientras que los otros dos apartamentos, con vistas a un tranquilo y soleado patio interior, garantizan un ambiente de paz y serenidad. La ubicación es inmejorable: a solo unos pasos de la Gran Vía, la Calle San Bernardo y Fuencarral, en el centro de una zona de alta demanda turística, rodeada de todos los servicios esenciales, como supermercados, restaurantes, tiendas, bares y locales de ocio. Esta zona es conocida por atraer tanto a turistas nacionales como internacionales, lo que asegura un flujo constante de demanda de alquileres a precios competitivos. En resumen, esta propiedad ofrece una rentabilidad inmediata, con múltiples flujos de ingresos que aseguran su rentabilidad a largo plazo, todo ello en una de las zonas más icónicas y demandadas de Madrid. No deje pasar esta oportunidad única de inversión. ¡Contáctenos ahora para obtener más información y agendar su visita! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,False,5414.0,True,False,True,False,[],False,False,850000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,,,,,,
