propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108709332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/6d/b0/1352801231.webp,W-030PEA,47,,1100000.0,chalet,sale,510.0,,4,4,La Berzosilla,Madrid,Torrelodones,La Berzosilla,es,,40.5900496,-3.9488108,False,https://www.idealista.com/inmueble/108709332/,"Exclusiva Casa con vistas en Torrelodones Bienvenido a esta impresionante casa con vistas inmejorables ubicada en Torrelodones. Con una superficie total de 510 metros cuadrados, esta propiedad ofrece un espacio generoso y elegante para vivir. Construida en 1989 y totalmente reformada este mismo año, esta residencia de seis habitaciones, cuatro baños y un aseo es un ejemplo perfecto de sofisticación y comodidad. Al entrar, se encontrará con un ambiente que combina a la perfección el lujo y la calidez. La casa cuenta con cinco dormitorios en total, cada uno diseñado para maximizar la luz natural y ofrecer vistas abiertas y verdes que crean una atmósfera de serenidad, unos de los dormitorios con baño cuenta con entrada independiente, otros dos dormitorios son considerados principales debido a su amplio tamaño y baño en suite (uno esta ubicado en la planta principal y otro en la primera planta ), los últimos dos dormitorios también se encuentran en la primera planta y comparten un baño.  La presencia de una chimenea en el salón añade un toque acogedor, mientras que los armarios empotrados y los electrodomésticos de alta gama aseguran la máxima funcionalidad. Entre las características más destacadas de esta propiedad se encuentran su amplia terraza y su hermoso jardín, ideales para disfrutar del aire libre. La piscina privada es un oasis de relajación, complementada por un gimnasio y una cancha de pádel que satisface las necesidades de bienestar de los residentes. Además, la casa cuenta con un patio encantador, ofreciendo múltiples espacios para el entretenimiento y el descanso. Esta propiedad encapsula la esencia de la exclusividad en Torrelodones. Con cuatro garajes, cargador para coche eléctrico, minisplit en toda la casa y paneles solares, esta casa es una oportunidad única para aquellos que buscan un hogar que combine modernidad y belleza natural. Descubra un estilo de vida inigualable en Torrelodones, una de las zonas más exclusivas de la Comunidad de Madrid. Este enclave es ideal para aquellos que buscan un equilibrio perfecto entre la tranquilidad de la naturaleza y la proximidad a la vibrante vida urbana. Con un ambiente sereno y seguro, es el lugar perfecto para familias y profesionales que valoran la privacidad y el lujo. Torrelodones cuenta con una infraestructura de primer nivel, incluyendo colegios internacionales, centros de salud de alta calidad y una excelente red de transporte. La estación de tren de Torrelodones conecta con el centro de Madrid en aproximadamente 30 minutos, mientras que el acceso a la autopista A-6 permite llegar al corazón de la capital en unos 25 minutos en coche. Para los amantes del ocio, la zona ofrece una amplia gama de actividades. Desde el Club de Golf de Torrelodones hasta rutas de senderismo en el Parque Regional de la Cuenca Alta del Manzanares, hay opciones para todos los gustos. Además, el Gran Casino de Madrid, ubicado a solo 10 minutos, ofrece entretenimiento de alto nivel. Una característica especial de Torrelodones es su entorno natural, con vistas panorámicas a la Sierra de Guadarrama y un clima agradable durante todo el año. La combinación de naturaleza y lujo hace de este lugar un refugio exclusivo. En resumen, Torrelodones ofrece una calidad de vida excepcional, combinando la tranquilidad de un entorno natural con la comodidad de estar cerca de Madrid. Este es un lugar donde el lujo y la naturaleza se encuentran, ofreciendo una experiencia de vida única para los más exigentes.",False,good,False,,2157.0,True,False,False,False,[],False,False,1100000.0,€,chalet,independantHouse,"La Berzosilla, Torrelodones",Casa independiente,Top,True,True,,,,,
108654493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/39/74/1351206455.webp,W-030NT7,46,1,1480000.0,flat,sale,234.0,True,4,3,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.507385,-3.6060132,False,https://www.idealista.com/inmueble/108654493/,"Maravilloso piso a estrenar en La Moraleja Engel & Völkers ofrece este maravilloso piso con terrazas, a estrenar, en urbanización de La Moraleja; cuenta con aprox. 234 m² distribuidos en 4 dormitorios, todos ellos con acceso a terraza y 3 baños completos, un amplio salón comedor con cocina americana e isla central inmerso en una urbanización, moderna y reciente, con fabulosos servicios que harán las delicias de exquisitos gustos y necesidades. La vivienda se distribuye en dos espacios bien diferenciados. Al entrar encontramos a mano derecha la zona de día, compuesta por un salón comedor de gran dimensión que incorpora la cocina, abierta, amplia y luminosa, con una gran isla central, ideal para el disfrute con familia y amigos. El salón ofrece unas vistas muy agradables y tranquilas que regala el entorno de la urbanización que rodea a esta vivienda. La cocina presenta acabados de gran calidad y diseño, equipamiento de alta gama y gran estilo en todo su conjunto. Domótica de última generación. Junto a la zona de cocina en espacio independiente encontramos el tendedero y zona de lavado. El salón tiene salida a la gran terraza principal con vistas al interior de la urbanización, muy alegre, con sus zonas verdes y espacios de ocio. Esta gran terraza representa un espacio al aire libre para disfrutar del clima y comidas o reuniones en el exterior, ampliando de alguna manera el salón interior. Hay que destacar la gran luminosidad de la vivienda gracias a los grandes ventanales en todas sus estancias. A la izquierda de la entrada tenemos un aseo de cortesía y a continuación entramos en la zona de descanso compuesta por 4 dormitorios, un amplio dormitorio con baño en suite, dos dormitorios que comparten un baño completo y el gran dormitorio principal con baño en suite y un espacioso vestidor. Todos los dormitorios tienen acceso a una segunda terraza que aporta mucha luminosidad. La vivienda se ha personalizado con diversas y considerables mejoras desde el proyecto original de la promotora. La orientación del piso es Este/Oeste, lo que permite disfrutar del sol y de luz natural, tanto por la mañana como por la tarde. Los materiales son de primera calidad y su diseño sostenible, tanto en el interior como en las zonas comunes. Cabe destacar su fachada ventilada, aislamiento térmico, suelo radiante refrescante, aerotermia, paneles fotovoltaicos y pintura ecológica.  Dos amplias plazas de parking con cargador eléctrico y trastero están incluidas en la propiedad. Este piso representa el icono de una propiedad de alta calidad con muchas comodidades y características de gran atractivo. Ideal para familias con hijos o parejas que quieran disfrutar de grandes espacios y equipamiento de la más alta calidad en sus zonas comunes y con una gran oferta de servicios inmejorables. Ubicado en una urbanización de reciente construcción, rodeada de naturaleza y de amplios y hermosos jardines con ambientes variados para disfrutar individualmente o en familia. Entre ellos, cuenta con piscina exterior e interior, espacios comunes para diferentes actividades tales como sala de lectura, espacios coworking, spa climatizado, sauna, salón para gimnasio y boxeo, sala de baile, lobby, kids club y toboganes. Además, seguridad 24 horas en todo el recinto. La Moraleja es un referente residencial en nuestro país y una zona espléndida para vivir en Madrid. Unas extensas zonas verdes que aportan una envidiable calidad de vida en una ubicación estratégica. Situada al norte del área metropolitana de Madrid, con acceso inmediato a los cinturones de circunvalación M40 y M50, se conecta de forma sencilla con la capital. Además, cuenta también con conexiones a las autovías radiales A1, R2 y próxima R1. A escasos minutos del aeropuerto Adolfo Suarez. Dispone de una gran oferta deportiva (campos de golf, clubes de tenis, de paddel,), numerosos colegios (es el área con más colegios privados e internacionales del país).",False,good,False,True,6325.0,True,False,False,False,[],False,False,1480000.0,€,flat,,"La Moraleja urbanización, La Moraleja",Piso,Top,True,True,,,,,
107303309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/0a/e6/1334708356.webp,W-02YC51,18,2,1589000.0,flat,sale,136.0,True,3,3,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4137752,-3.6978533,False,https://www.idealista.com/inmueble/107303309/,"Piso de lujo en el Barrio de las Letras. ¿Buscas una vivienda que lo tenga todo en el corazón de Madrid? Esta exclusiva propiedad en la Calle Ventura de la Vega, en pleno Barrio de las Letras, es justo lo que necesitas. Con 136 m² catastrales en una segunda planta y una opción adicional de 77 m² en el bajo, este inmueble único combina el encanto clásico de 1934 con las comodidades modernas que no pueden faltar. En la planta principal encontrarás tres habitaciones, tres baños, espacios exteriores llenos de luz natural y un ambiente que te hará sentir en casa desde el primer momento. Totalmente amueblada y con una cocina equipada lista para usar, esta vivienda incluye calefacción de gas individual, aire acondicionado, ascensor, portería y acabados de calidad excepcional. El bajo, con entrada independiente, añade un toque especial: jacuzzi, sauna, aseo y hasta futbolín, ideales para momentos de relax o para disfrutar con amigos. Todo diseñado para garantizar tu comodidad y estilo de vida. Y, por si esto fuera poco, la ubicación es simplemente inmejorable. Cerca de la renovada plaza de Canalejas con su gran centro comercial de lujo y el hotel Four Seasons, subiendo la calle, la famosa Plaza de Santa Ana y bajando, el Paseo del Prado. Vivirás rodeado de teatros, galerías, librerías y una vibrante vida cultural. A solo 5 minutos de la Puerta del Sol, 15 minutos de la Plaza Mayor, y con excelentes conexiones de transporte público (metro líneas 1, 2 y 3; cercanías C3 y C4; autobús 002), tendrás todo Madrid a tu alcance. ¿Te imaginas disfrutando de la vida en este exclusivo rincón del Barrio de las Letras? ¡No dejes pasar esta oportunidad y ven a visitarla! El Barrio de las Letras en Madrid es un lugar lleno de encanto, historia y sofisticación, ideal para quienes buscan vivir en el epicentro cultural y social de la ciudad. Este barrio combina el estilo bohemio con el lujo, al estar cerca de la exclusiva Galería Canalejas, así como de prestigiosos hoteles como el Palace y el Four Seasons. Rodeado de grandes museos como el Prado, el Thyssen y el Reina Sofía, también ofrece un acceso privilegiado al Jardín Botánico y al emblemático Paseo del Prado. Gracias a su ubicación estratégica, las conexiones de transporte son excepcionales, con la estación de tren de Atocha y las paradas de metro de Sol y Antón Martín a pocos pasos. Sus calles peatonales, llenas de cafés, restaurantes y bares, ofrecen una vida gastronómica vibrante y la convierten en una de las zonas prime de Madrid, ideal para inversión. Su patrimonio literario, las antiguas casas-palacio y su proximidad a los principales centros culturales y de ocio lo posicionan como un lugar único y altamente atractivo para vivir.",False,good,False,True,11684.0,True,False,False,False,[],False,False,1589000.0,€,flat,,"Huertas-Cortes, Madrid",Piso,Top,,,,,,,
108177713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/84/51/1354668015.webp,ONM2505001,11,1,4200000.0,flat,sale,416.0,True,3,4,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4369431,-3.6949401,False,https://www.idealista.com/obra-nueva/108177713/,"Descubre esta joya arquitectónica de obra nueva en el corazón de Chamberí, Madrid.  Este exclusivo proyecto residencial redefine el lujo urbano con 8 viviendas únicas, concebidas para quienes exigen lo más alto en calidad, diseño y ubicación. Con superficies que oscilan entre los 232 m² construidos y los 565 m², cada hogar ha sido cuidadosamente diseñado para ofrecer una experiencia de vida amplia, luminosa y sofisticada.  Las viviendas, de 2 o 3 dormitorios más habitación de servicio, disponen de 3 baños completos y un aseo de cortesía, con una cuidada selección de materiales nobles y detalles que marcan la diferencia: suelos de madera natural de gran formato, cocinas de autor completamente equipadas, carpinterías de alta eficiencia térmica y acústica, y sistemas de climatización de última generación.  El proyecto destaca por su arquitectura contemporánea de líneas elegantes y sobrias, donde la luz natural fluye con protagonismo a través de ventanales de suelo a techo, conectando interiores amplios con generosas terrazas privadas que permiten disfrutar del aire libre sin renunciar a la intimidad y el confort.  Además, las viviendas tienen derecho de uso de plaza de garaje y trastero, garantizando funcionalidad y comodidad en el día a día, algo cada vez más valorado en ubicaciones tan céntricas como esta.  Abascal-Zurbano no es solo una dirección privilegiada, es una declaración de estilo. Un edificio de autor que combina modernidad y funcionalidad, en una de las calles más prestigiosas de Madrid, rodeado de servicios, vida cultural, y una exquisita oferta gastronómica.  Un enclave ideal para vivir o invertir con la garantía de un producto exclusivo, atemporal y de alto valor patrimonial.  Bienvenido a este maravilloso proyecto de ocho residencias únicas donde la arquitectura, el diseño y la calidad de vida se encuentran en equilibrio perfecto.  ¿Te imaginas vivir aquí?",False,newdevelopment,True,True,10096.0,True,False,False,False,[],False,False,4200000.0,€,flat,,"Almagro, Madrid",Piso,Top,True,True,,,,,False
108697713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/bb/07/1353564866.webp,W-030Q92,27,1,395000.0,flat,sale,67.0,True,2,1,Norte,Madrid,Alcobendas,Norte,es,,40.5523496,-3.64777,False,https://www.idealista.com/inmueble/108697713/,"Encantador piso con orientación este en Valdelasfuentes Engel & Völkers presenta este maravilloso piso exterior con orientación este en Valdelasfuentes, una oportunidad que no querrás dejar escapar.  Situado en una urbanización con zonas comunes y una refrescante piscina, este hogar combina comodidad y estilo en un entorno privilegiado. Con 59 m² construidos, esta vivienda ofrece un espacio luminoso y acogedor, compuesto por dos dormitorios, un baño completo, un salón con cocina integrada y una encantadora terraza. Al entrar, te recibe un armario empotrado de gran tamaño, perfecto para organizarte con estilo. Desde el hall, se accede fácilmente a todas las estancias, diseñadas para aprovechar al máximo cada metro cuadrado. La cocina presenta muebles en blanco y una encimera de piedra gris, creando un ambiente moderno y funcional. Desde el salón, sales a la terraza, que cuenta con una zona de tendedero a un lado y un espacio de estar al frente, ideal para disfrutar de momentos de relax o momentos especiales con familiares o amigos. Lo que realmente hace especial a esta vivienda es su orientación este, que llena cada rincón de luz natural desde las primeras horas del día, y las vistas a una zona verde en la terraza y en las habitaciones, aportando paz y serenidad a tu día a día. Además, la propiedad incluye un trastero y una plaza de garaje, complementando perfectamente este hogar ubicado en una urbanización con piscina y zonas comunes para disfrutar en familia o con amigos. No dejes pasar la oportunidad de vivir en un hogar lleno de luz, vistas verdes y bien ubicado. ¡Contáctanos y descubre todo lo que esta vivienda tiene para ofrecerte! En el municipio de Alcobendas, en una zona residencial muy bien comunicada con tren, autobuses y metro. Colegios, guarderías y con amplias zonas verdes. Alcobendas también acoge varias sedes empresariales y está posicionada como uno de los destinos más atractivos para la ubicación de empresas en la Comunidad de Madrid.",False,good,False,True,5896.0,True,False,False,False,[],False,False,395000.0,€,flat,,"Norte, Alcobendas",Piso,Top,True,True,,,,,
104588582,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/c2/92/1225456390.webp,1º A,9,1,1000000.0,flat,sale,87.0,True,1,1,"Blanca de Navarra, 4",Madrid,Madrid,Chamberí,es,Almagro,40.4287387,-3.6932683,True,https://www.idealista.com/obra-nueva/104588582/,"Blanca de Navarra 4 es una promoción de obra nueva, en el corazón del barrio de Almagro, junto al Paseo de la Castellana. Consta de 8 viviendas de 1 y 2 dormitorios, con trasteros incluidos en el precio, gimnasio, terraza con piscina y plazas de garaje electrificadas opcionales. Con las calidades y garantía del Grupo Rosales. Entrega de llaves Inmediata. Plaza de garaje opcional desde 60.000 €.",True,newdevelopment,True,True,11494.0,True,False,False,False,[],False,False,1000000.0,€,flat,,"Almagro, Madrid","Piso en Blanca de Navarra, 4",Top,True,False,,,,60000.0,False
105806931,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/87/9a/1263605369.webp,PF.V.045,26,,1850000.0,chalet,sale,550.0,,5,5,"calle Mistral, 2",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.408602,-3.8029141,True,https://www.idealista.com/inmueble/105806931/,"Realizza la Finca, vende este fantástico chalet adosado con reforma en la planta baja con grandes ventanales de salida al jardín, dormitorios y baños y ampliaciones en la zona sótano. La vivienda goza de una gran tranquilidad y privacidad. La vivienda tiene actualmente 580 m2. En la planta baja tenemos la cocina y con un despacho con aseo. Un luminoso salón-comedor con acceso directo a un amplio jardín. En la siguiente planta un dormitorio en suite con vestidor y dos dormitorios que comparten un baño. En la planta superior encontramos un dormitorio junto otro dormitorio que puede ser vestidor y un baño. La vivienda tiene garaje para 6 coches. Realizza La Finca, es una inmobiliaria de lujo ubicada en La Finca, ofrece una amplia selección de viviendas de lujo (adosados, bajos con jardín, áticos y chalets independientes) en compra y en alquiler, ubicadas en La Finca de Pozuelo, y se caracteriza por ofrecer exclusivamente viviendas ubicadas en esta privilegiada zona residencial de Madrid. Con experiencia de más de 10 años en La Finca y con conocimiento profundo de todas las urbanizaciones que la componen. Contamos para ello con un equipo de gran experiencia en el mercado inmobiliario de lujo, y con una relación muy directa con La Finca desde sus inicios hasta hoy. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza.",False,good,False,,3364.0,True,False,False,False,[],False,False,1850000.0,€,chalet,terracedHouse,"La Finca, Pozuelo de Alarcón","Chalet adosado en calle Mistral, 2",Top,True,True,,,,,
108715746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/41/73/1352977513.webp,W-02Y6MP,35,,790000.0,chalet,sale,296.0,,5,3,Sector S,Madrid,Boadilla del Monte,Sector S,es,,40.4019592,-3.885694,False,https://www.idealista.com/inmueble/108715746/,"Magnífico y luminoso pareado en Boadilla del Monte Engel&Völkers presenta en exclusiva este extraordinario chalet en el Sector S, en Boadilla del Monte. Construcción de 2001 en buen estado de conservación, de altas calidades y sólida arquitectura.  296 metros distribuidos en tres alturas, 80 metros de amplia planta principal donde nos recibe un espacioso pasillo distribuidor que da paso a un dormitorio/despacho, cuarto de baño completo, magnifica y soleada cocina con office y un luminoso y espacioso salón comedor con salida directa al jardín, donde se encuentra una terraza-porche cubierta con una pérgola.  Primera planta de 75 metros, distribuida en cuatro dormitorios, el principal con baño en suite y terraza privada.  La planta baja cuenta con 100 metros, donde encontramos la gran sala multidisciplinar, además de una amplia y completa lavandería, y acceso al garaje para 2 coches.  Aire acondicionado por conductos y calefacción de gas natural y persianas eléctricas. Ubicación inmejorable, en calle tranquila y rodeada de todos los servicios. En la mejor ubicación de Boadilla del Monte, excelente municipio por su tranquilidad y seguridad; cercano al casco antiguo, a pocos metros de la entrada al Monte de Boadilla; próximo al Sector B. Con salida inmediata a todas las vías de comunicación y a 400 metros de parada de bus y metro ligero. Dotado de todos los servicios tales como centros de salud, hospitales, zonas verdes, parques y jardines. Cuenta con zonas de ocio y restauración, además de supermercados; y con el resto de dotaciones como colegios, institutos, comercios, todo ello en el entorno próximo a la vivienda.",True,good,False,,2669.0,True,False,True,False,[],False,False,790000.0,€,chalet,semidetachedHouse,"Sector S, Boadilla del Monte",Chalet pareado,Top,True,True,,,,,
108799344,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/6e/b3/1355487068.webp,W-02YTSV,43,bj,690000.0,flat,sale,173.0,True,4,3,Barrio El Pinar- Punta Galea,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5430806,-3.8948509,False,https://www.idealista.com/inmueble/108799344/,"Excelente oportunidad en Punta Galea ¿Buscas un hogar amplio, bien ubicado y con todas las comodidades? Engel &Völkers te lo presenta. Situado en una de las zonas más demandadas, rodeada de servicios, comercios, colegios y excelentes conexiones de trasnporte, este piso destaca por su tamaño y la amplitud de sus estancias  Cuenta con cuatro grandes dormitorios, ideales para familias que valoran el espacio y tres cuartos de baño (uno de ellos ensuite) que aportan funcionalidad y confort al día a día. El luminoso salón con acceso a la terraza de 12m2 invita al descanso y a compartir momentos en buena compañía, mientras que la cocina independiente, con posibilidad de abrirse al salón, ofrece un espacio práctico y bien distribuido ideal para disfrutar en familia. La vivienda se ubica en una urbanización privada que destaca por su excelente mantenimiento y zonas comunes: piscinas, pista de pádel, zona infantil… todo pensado para disfrutar sin salir de casa. La propiedad se completa con plaza de garaje y trastero. Una propiedad perfecta para quienes buscan calidad de vida, amplitud y una ubicación privilegiada. Descubra un estilo de vida sin igual en Las Rozas, una de las zonas más exclusivas de la Comunidad de Madrid. Este enclave privilegiado es ideal para quienes buscan un equilibrio entre la vida urbana y la tranquilidad de la naturaleza, atrayendo a profesionales de alto nivel y familias que valoran la privacidad y el acceso a servicios de calidad.  Las Rozas se destaca por su infraestructura de primer nivel, que incluye colegios internacionales de prestigio, centros comerciales de lujo como Las Rozas Village, y una excelente red de transporte que conecta rápidamente con el centro de Madrid. En coche, se puede llegar a la capital en aproximadamente 25 minutos, mientras que el transporte público ofrece opciones óptimas como el tren de cercanías y varias líneas de autobús. La zona ofrece una amplia gama de actividades de ocio. Los amantes del deporte pueden disfrutar de clubes de golf y centros deportivos de última generación. Para quienes buscan relajarse, el Parque Regional de la Cuenca Alta del Manzanares ofrece un entorno natural perfecto para caminatas y picnics, a solo unos minutos de distancia.",True,good,False,True,3988.0,True,False,True,False,[],False,False,690000.0,€,flat,,"El Pinar- Punta Galea, Las Rozas de Madrid",Piso,Top,True,True,,,,,
106734396,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/4c/48/1291177935.webp,Bj B,13,bj,882358.0,flat,sale,75.0,True,1,1,"calle Santa Engracia, 96",Madrid,Madrid,Chamberí,es,Almagro,40.4381259,-3.699808,True,https://www.idealista.com/obra-nueva/106734396/,"¡Piso bajo en planta de una habitación! ¡Elegante y versátil! Gran opción. En su estilo vanguardista, integral, funcional y de gran calidad te entrega un gran espacio con todo lo necesario, adicionalmente podrás disfrutar de la terraza privada, el amplio espacio y todo lo que el piso te ofrece para una gran comodidad y experiencia diaria, privado y de facil acceso es una magnífica oportunidad para todos. Terraza de 31,81 m2.",False,newdevelopment,True,True,11765.0,True,False,False,False,[],False,False,882358.0,€,flat,,"Almagro, Madrid","Piso en calle Santa Engracia, 96",Top,,,,,,,False
108541692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/d7/3e/1347973495.webp,W-030GI4,65,,2290000.0,chalet,sale,559.0,,6,6,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.460636,-3.7867385,False,https://www.idealista.com/inmueble/108541692/,"Casa - estudio en el corazón de Aravaca Engel & Völkers tiene el placer de presentar en exclusiva esta casa única con estudio profesional independiente en el corazón de Aravaca. Ubicada en pleno centro de Aravaca, junto a todos los servicios, esta singular casa forma parte de un exclusivo proyecto arquitectónico de finales de los años 70, firmado por el reconocido arquitecto Vázquez de Castro.  La casa destaca no solo por sus elementos constructivos y su estilo inconfundible, sino también por una característica excepcional: fue concebida por el arquitecto como casa-estudio, lo que permite al nuevo propietario compatibilizar vida personal y actividad profesional. Distribuida en varias plantas, la propiedad gira en torno a un luminoso patio de luces que actúa como eje central de la vivienda, dotándola de carácter, calidez y personalidad. Planta baja: amplio salón-comedor con salida directa al porche, jardín y a la piscina privada, cocina independiente con zona de office y aseo de cortesía. Primera planta: dormitorio principal en suite y tres dormitorios adicionales que comparten un baño completo. Ático: espacio versátil ideal como zona de juegos, dormitorio de invitados...etc. Cuenta con un cuarto de baño completo Sótano: diseñado originalmente como estudio profesional, al que se accede tanto desde la vivienda como desde la parte de detrás de la casa de manera independiente. Actualmente contamos con sala de espera, recepción, despacho profesional, y baño. Además esta planta ocupa la zona de servicio con dormitorio, baño completo y lavadero. Esta casa es ideal para familias siendo una opción excepcional para aquellas que desempeñan profesiones liberales (arquitectos, abogados, sicólogos, diseñadores, etc.) que busquen un espacio de trabajo en casa sin renunciar a la privacidad de su vida familiar. Una propiedad con alma, con historia, y con posibilidades únicas en una ubicación privilegiada. ¡Contactenos para agendar su visita.! Calidad de Vida a un Paso de Madrid Ubicado en una de las zonas residenciales, más exclusivas y demandadas del noroeste de Madrid, el centro de Aravaca combina el encanto de un núcleo urbano tradicional con la comodidad de todos los servicios a tu alcance. Su privilegiada localización y excelente conexión con la capital lo convierten en un lugar ideal para quienes buscan tranquilidad sin renunciar a la cercanía de la gran ciudad. Conectividad y Accesos Inmejorables:  A solo 10 minutos del centro de Madrid por la A-6 o M-500 (Carretera de Castilla). Estación de Cercanías Renfe (C-7 y C-10) a pocos minutos andando, con acceso directo a Principe Pío, Nuevos Ministerios o Chamartín. Excelente red de autobuses urbanos que conecta Aravaca con distintos puntos de Madrid y municipios cercanos. Fácil acceso a la M-40 y M-30, permitiendo una movilidad rápida hacia cualquier punto de la Comunidad. Educación de Primer Nivel Aravaca destaca por su amplia oferta educativa, tanto pública como privada con colegios de primerísimo nivel nacionales e internacionales. Salud y Bienestar A pocos minutos andando del Hospital La Zarzuela y próximo al Hospital Universitario Puerta de Hierro, ambos referentes en atención médica a nivel nacional El centro de Aravaca conserva el espíritu de un pueblo tradicional, con comercios de proximidad, restaurantes con encanto y terrazas muy animadas. A un paso de grandes zonas verdes como la Casa de Campo o el Monte del Pilar, ideales para practicar deporte al aire libre o disfrutar en familia. Ambiente tranquilo, seguro y familiar, muy valorado por residentes nacionales e internacionales.",False,good,False,,4097.0,True,False,True,False,[],False,False,2290000.0,€,chalet,terracedHouse,"Aravaca, Madrid",Chalet adosado,Top,True,True,,,,,
105409358,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/17/b0/1253104804.webp,9.1,48,,1820000.0,chalet,sale,914.0,,5,6,de Atenas s/n,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.5301485,-3.9117459,True,https://www.idealista.com/obra-nueva/105409358/,"¡NO PIERDA LA OPORTUNIDAD! Disfrute de maravillosos atardeceres en su CASA GEOSOLAR DESENCHUFADA, la casa que usted mismo, de la mano de nuestros técnicos, podrá distribuir y elegir calidades según sus necesidades y gustos. Incluye: - Garaje cubierto - 5 dormitorios - Cocina amueblada y electrodomésticos* - Sótano acabado - Suelo porcelánico - Geotermia - Placas solares - Suelo radiante No tarde en llamar si quiere reservar ya una CASA GEOSOLAR DESENCHUFADA en VILLA LICABETO, Las Rozas.",False,newdevelopment,True,,1991.0,False,False,False,False,[],False,False,1820000.0,€,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en de Atenas s/n,Top,True,True,,,,,False
