propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108825966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/d6/a0/1357184805.webp,1,6,1350000.0,flat,sale,204.0,True,4,3,calle del Aviador Zorita,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4510757,-3.698393,False,https://www.idealista.com/inmueble/108825966/,"Descubre esta impresionante propiedad situada en el prestigioso barrio de Castellana-Orense, en el distrito de Tetuán, Madrid. Una vivienda en altura de 204 metros cuadrados construidos que combina elegancia y comodidad, diseñada para satisfacer las exigencias de quienes buscan un hogar espacioso y bien ubicado. Este piso exterior cuenta con 4 dormitorios, 3 baños (dos principales y uno secundario), y armarios empotrados, ideal para familias que valoran el espacio y la funcionalidad. La distribución permite aprovechar al máximo la luz natural, creando ambientes cálidos y acogedores. La ubicación es uno de los puntos más destacados de este inmueble. Castellana-Orense es una zona conocida por su excelente conectividad y su amplia oferta de servicios. A menos de 100k metros, encontrarás el prestigioso Colegio Patrocinio San Jose, una institución educativa de referencia en Madrid. Para tus compras y ocio, el Centro Comercial Corte Ingles está a pocos minutos, ofreciendo una gran variedad de tiendas, restaurantes y servicios. En cuanto al transporte público, la vivienda está perfectamente conectada. Las estaciones de metro más cercanas son Santiago Bernabéu (Línea 10) y Nuevos Ministerios (Líneas 6, 8 y 10), ambas a corta distancia a pie. Nuevos Ministerios también ofrece acceso a líneas de cercanías como C1, C2, C3, C4, C7 y C8, facilitando el desplazamiento a cualquier punto de la ciudad y sus alrededores. Además, las líneas de autobús 5, 27, 40 y 149 circulan por la zona, ofreciendo alternativas cómodas para moverte por Madrid. El barrio de Castellana-Orense es sinónimo de exclusividad y dinamismo. Situado junto al Paseo de la Castellana, este enclave combina zonas residenciales de alto nivel con centros empresariales, restaurantes de alta cocina y una vibrante vida cultural. Tetuán, como distrito, es conocido por su diversidad y su carácter cosmopolita, ofreciendo un equilibrio perfecto entre tranquilidad y actividad urbana. Esta propiedad, con un precio de venta de 1.350.000 euros, representa una oportunidad única para quienes buscan un hogar en una ubicación privilegiada con amplias posibilidades para personalizar y disfrutar. Es ideal tanto para quienes desean establecerse en una zona de prestigio como para inversores que buscan una propiedad con alto potencial de revalorización. Desde 1983, **GILMAR** ha sido un referente en el sector inmobiliario, ayudando a sus clientes a encontrar la casa de sus sueños. Con una trayectoria sólida y un equipo de expertos, nuestra misión es hacer de tu experiencia de compra o venta un proceso sencillo y exitoso. Para más información sobre este inmueble, no dudes en contactar con nuestro equipo en la oficina de Castellana-Orense, ubicada en C/ Orense, 28 (esquina General Perón). Llámanos al ** ** o escríbenos a ****, indicando la referencia **211307**. Será un placer atenderte y ayudarte a descubrir tu próximo hogar.",True,renew,False,True,6618.0,True,False,False,False,[],False,False,1350000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en calle del Aviador Zorita,SG211307,,,,,,,
108823129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/06/f4/ba/1357977570.webp,42,3,219000.0,flat,sale,69.0,True,3,1,calle Granados,Madrid,Alcalá de Henares,Chorrillo,es,,40.4885626,-3.3772312,False,https://www.idealista.com/inmueble/108823129/,"¡ Oportunidad! Piso de 69 m² para reformar a la venta en el municipio de Alcalá de Henares, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño, terraza y vestíbulo. Cuenta con suelos de parquet, ventanas de aluminio.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 3ª Planta en un bloque residencial con ascensor. Buenas comunicaciones por carretera (A-2) y transporte público, a menos de cinco minutos de la parada de autobús de la calle Pedro del Campo. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Antonio Machado), comercios, supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,renew,False,True,3174.0,True,False,True,False,[],False,False,219000.0,€,flat,,"Chorrillo, Alcalá de Henares",Piso en calle Granados,17370-2025,,,,,,,
108924029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/35/d6/1341637119.webp,12,3,284000.0,flat,sale,65.0,True,1,1,"avenida Provisional Berrocales Sesenta y Siete, 27",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3761235,-3.583366,True,https://www.idealista.com/obra-nueva/108924029/,"OBRAS INICIADAS Dos plazas de garaje incluidas en el precio. Con una magnífica ubicación, próximo a los parques lineales, IRATI es la nueva promoción de vivienda libre, que Construcciones San Martín S. A. está realizando en el desarrollo urbanístico de Los Berrocales.   El proyecto consta de 45 viviendas de 1 y 2 dormitorios con una cuidada distribución, espaciosas, luminosas y complementadas con amplias terrazas en las que disfrutar. Además tanto su diseño arquitectónico como su cuidada ejecución garantizan la eficiencia energética en emisiones y consumo.   En el garaje, con acceso independiente al acceso peatonal, se ubican las plazas de aparcamiento, trasteros y cuartos de bicicleta.   La promoción cuenta con conserjería, sala social – gourmet, zona de aseos y una agradable zona ajardinada que conduce hasta la piscina, en una urbanización totalmente cerrada y con sistema de seguridad. La superficie comercial en el chaflan, completa la promoción.  Entrega prevista a finales del año 2026. Construcciones San Martín S. A. cuenta con una larga trayectoria de más de 100 años en el sector que nos avalan y dan confianza a nuestros clientes. Póngase en contacto con nosotros y le explicaremos con más detalle nuestro proyecto.",False,newdevelopment,True,True,4369.0,True,False,False,False,[],False,False,284000.0,€,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Berrocales Sesenta y Siete, 27",2 3º B,False,True,True,,,,
106823633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/66/dd/1295131279.webp,26,bj,150000.0,flat,sale,50.0,True,1,1,avenida de la Constitución,Madrid,Robledo de Chavela,,es,,40.500391,-4.2393186,False,https://www.idealista.com/inmueble/106823633/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! Inmobiliaria LOCATIVO tiene el placer de presentar este espectacular piso de obra nueva terminado, situado en pleno centro de Robledo de Chavela. Con una superficie de 50 m², esta vivienda es ideal tanto para parejas como para quienes buscan un espacio moderno, cómodo y perfectamente ubicado. El piso cuenta con una cocina americana que se integra perfectamente en el salón, creando un ambiente funcional y acogedor. Dispone de una habitación amplia y un baño completo, diseñados con un estilo actual y práctico. Además, la vivienda está equipada con calefacción por bomba de frío y calor, lo que garantiza confort durante todo el año, y agua caliente mediante termo eléctrico, una solución eficiente y sostenible. Otro de los grandes atractivos de esta propiedad es su terraza, un espacio perfecto para disfrutar de momentos al aire libre en plena tranquilidad, con vistas al encantador entorno urbano de Robledo de Chavela. Ubicada en el corazón del municipio, esta vivienda ofrece acceso inmediato a todos los servicios esenciales, comercios, restaurantes y transporte público, lo que la convierte en una opción inmejorable tanto para vivir como para invertir. No dejes pasar esta oportunidad de estrenar un hogar en una ubicación privilegiada. CONSULTE NUESTRA PÁGINA WEB TENEMOS MÁS VIVIENDAS QUE NO ESTÁN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELÉFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELÉFONO: [IW].",True,good,False,False,3000.0,True,False,False,False,[],False,False,150000.0,€,flat,,Robledo de Chavela,Piso en avenida de la Constitución,VIVEXROB007,,,,,,,
108355601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/a8/bf/1341651132.webp,38,5,630000.0,flat,sale,167.0,True,4,2,calle Laguna Negra,Madrid,Madrid,Moratalaz,es,Horcajo,40.4043669,-3.6310151,False,https://www.idealista.com/inmueble/108355601/,"Arrenda pone en exclusiva impresionante vivienda de 4 dormitorios en urbanización privada en la zona de Horcajo, Moratalaz. Descubre esta fantástica vivienda de 167 metros, con garaje, trastero y piscina comunitaria opcional. En perfecto estado de conservación, la vivienda es toda exterior, con increíbles vistas a parques y zonas verdes. Suelos de parqué, ventanas abatibles, cocina totalmente equipada con tendedero, armarios empotrados y vestidos, y preinstalación de aire acondicionado mediante conductos. La urbanización ofrece gran comodidad y tranquilidad, cuenta con amplios espacios ideales para toda la familia, además de ubicarse en una zona tranquila y residencial. El inmueble con una ubicación inmejorables, tiene acceso directo a la M40, sin atascos de entrada o salida, enfrente está el colegio concertado Gredos San Diego, a 10 minutos andando del metro de Pavones, y de las líneas de autobús que conectan con la puerta del Sol. Una zona totalmente consolidada, residencial y de fácil acceso por cualquier medio.",True,good,False,True,3772.0,True,False,False,False,[],False,False,630000.0,€,flat,,"Horcajo, Madrid",Piso en calle Laguna Negra,VT2541,,True,True,,650000.0,20000.0,3.0
108914566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/d0/80/1358796007.webp,9,,2850000.0,chalet,sale,1093.0,,5,5,"Playa de Ondárroa, 3",Madrid,Boadilla del Monte,Bonanza,es,,40.4512658,-3.892405,True,https://www.idealista.com/obra-nueva/108914566/,"Descubre BONART: 8 villas únicas en la prestigiosa urbanización Bonanza, Boadilla del Monte. BONART es un proyecto único desarrollado por Trinosa que redefine la elegancia arquitectónica en un entorno natural inigualable. Con 8 villas de obra nueva cuidadosamente diseñadas en parcelas de 1.500 m² y 770 m² construidos, BONART ofrece tres tipologías distintas, cada una con características que las hace únicas.  Situadas en uno de los enclaves más exclusivos de Boadilla del Monte, estas villas destacan por sus espacios amplios y luminosos, que se conectan de manera fluida con la naturaleza a través de grandes ventanales y patios interiores acristalados. Las viviendas cuentan con 170 m² de terrazas que amplían los espacios de vida al aire libre, ofreciendo una experiencia única. Cada villa ha sido equipada con una piscina infinita de más de 55 m² de lámina de agua, rodeada de un proyecto de paisajismo individualizado que realza la conexión con el entorno natural. Las cocinas, completamente amuebladas y diseñadas para ser el corazón del hogar, se complementan con una cocina de verano exterior y barbacoa, perfectas para disfrutar de reuniones al aire libre. Atención al detalle y tecnología avanzada: BONART ha sido desarrollado con materiales de primera calidad, desde suelos porcelánicos imitación piedra Campaspero hasta carpintería de madera que se extiende hasta el techo. Las viviendas están equipadas con suelos radiantes para el máximo confort, ventanas con aislamiento térmico y persianas de seguridad motorizadas, todo ello controlado a través de un sistema de domótica avanzado que garantiza comodidad y eficiencia. La seguridad es una prioridad en BONART: el complejo cuenta con una doble valla perimetral, un único camino central para garantizar privacidad y una garita de control de acceso con opción a vigilancia 24 horas. Todo esto en un entorno que combina la tranquilidad de la naturaleza con la cercanía a servicios esenciales como colegios de primer nivel, centros comerciales y conexiones rápidas con Madrid. Descubre lo que hace de BONART un proyecto único. Contáctanos y agenda tu visita para conocer este entorno excepcional.",False,newdevelopment,True,,2608.0,True,False,False,False,[],False,False,2850000.0,€,chalet,independantHouse,"Bonanza, Boadilla del Monte","Casa independiente en Playa de Ondárroa, 3",A - 06,False,,,,,,
101360310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/9d/dd/991780607.webp,12,,825000.0,chalet,sale,280.0,,4,3,"Praga, 2",Madrid,Villaviciosa de Odón,El Bosque,es,,40.3693363,-3.9300567,True,https://www.idealista.com/obra-nueva/101360310/,"LIVING MONTE DE LA VILLA ¡Obras iniciadas!  ¡ULTIMAS UNIDADES A LA VENTA! Esta nueva promoción, ya en construcción estará ubicada en Villaviciosa de Odón, muy cerca de la urbanización El Bosque y la Universidad Europea de Madrid, estará formada por 48 viviendas dentro de una parcela privada con un único acceso con garita para guarda o conserje. Living Monte de la Villa forma parte de la expansión de Villaviciosa de Odón dentro de una nueva urbanización que se está llevando a cabo y que contará con diversas dotaciones. Ofrecemos viviendas con arquitectura moderna e innovadora, viviendas luminosas de 4 y 5 dormitorios con diferentes orientaciones. Salón- comedor con doble altura que permite bañar la planta alta y baja con luz natural que cae desde la cubierta de la vivienda. Espectacular entrada de la vivienda y original escalera que comunica con las habitaciones en planta alta. Disfrutarás de la familia y amigos en la cocina integrada al salón-comedor abierto a la zona del jardín privado. Espacio para aparcamiento de 3 a 4 vehículos con acceso directo a la zona lavadero y cocina. El complejo residencial cuenta con zonas comunes para toda la familia. Es un recinto cerrado que permitirá pasear con la bicicleta por su vial interior, tirar unas bolas en el putting green, caminar sobre una máquina de cinta en el gym o levantar pesas, tomar una clase de yoga y nadar en la piscina de más de 20 metros de largo. Si te gusta competir, podrás disfrutar de una partida de pádel. Viviendas con máxima eficiencia energética y sostenibilidad.",True,newdevelopment,True,,2946.0,True,False,False,False,[],False,False,825000.0,€,chalet,semidetachedHouse,"El Bosque, Villaviciosa de Odón","Chalet pareado en Praga, 2",LMLV-33,False,True,True,,,,
107811631,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/15/bf/1324533341.webp,31,1,890000.0,flat,sale,113.0,True,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4279372,-3.6722666,False,https://www.idealista.com/inmueble/107811631/,"UNICA Inmobiliaria ofrece este inmueble con todas las estancias exteriores a una de las calles más representativas del barrio de Goya.  Se trata de una vivienda de 113 m² y de planta rectangular donde todos los espacios están muy bien utilizados. Entramos a un hall que avoca al salón con dos grandes ventanales.  A la izquierda el dormitorio principal, también con una ventana al exterior.  Si avanzamos por la galería encontramos otros dos dormitorios, los cuartos de baño y al fondo la cocina, totalmente equipada.  La vivienda está para reformar y ofrece, gracias a la planta rectangular, distintas posibilidades de reforma que aumentarían el valor de la propiedad.  La proximidad al parque del retiro, la localización de la vivienda y que se trate de un piso totalmente exterior, convierten a este inmueble en una oportunidad para residir en una zona privilegiada y cada ver más rentable de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,7876.0,True,False,False,False,[],False,False,890000.0,€,flat,,"Goya, Madrid",Piso,426601,,,,,,,
102467979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/3d/d0/1157224930.webp,41,4,1250000.0,flat,sale,140.0,True,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.424172,-3.6760789,False,https://www.idealista.com/inmueble/102467979/,"ÚNICA Inmobiliaria presenta la perfecta simbiosis entre elementos clásicos y modernos en esta magnífica vivienda situada en la zona de Goya, en el exclusivo barrio Salamanca.  Se ubica en edificio con amplio portal representativo de la época.  El inmueble tiene 138 m² distribuidos en salón, cocina, 4 dormitorios y 2 baños.  Entrando al hall, a la izquierda encontramos el dormitorio principal con baño en suite y con un amplio vestidor. La ventada da a un gran patio de luces que recibe luz natural por la tarde.  Avanzando encontramos otros dos dormitorios dobles, con grandes ventanales a patio y con mucha luz. Seguidamente - un amplio cuarto de baño.  El salón, de planta cuadrada, tiene orientación sur y está soleado gran parte del día.  Unas originales vidrieras separan el salón de la cocina, aunque, gracias a su diseño, puede integrarse.  Calefacción por suelo radiante, la finca dispone de calefacción central. Gran oportunidad de disfrutar de una de las zonas más demandadas de Madrid, situada a escasos metros del Parque del Retiro y de los espacios culturales, comerciales y de ocio más exclusivos de la capital.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8929.0,True,False,False,False,[],False,False,1250000.0,€,flat,,"Goya, Madrid",Piso,425458,,,,,,,
102189591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/64/72/1147684687.webp,59,1,1580000.0,flat,sale,182.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4217142,-3.6748307,False,https://www.idealista.com/inmueble/102189591/,"Presentamos estupendo inmueble reformado con acabados de lujo y dos terrazas. 182 m² distribuidos en amplio salón con vistas a la terraza que da a una tranquila calle muy conocida del barrio de Goya. La cocina está semi-integrada al salón con posibilidad de aislarse. A continuación, un estupendo comedor que comunica con el salón. Una de las terrazas, la interior que da al patio, está equipada con espacio para lavandería y estanterías. La otra terraza tiene espacio para mesa y sillones y así disfrutar de una zona al aire libre. El área de descanso cuenta con tres magníficos dormitorios, todos con baño en suite, y dos de ellos dobles.  Excelente ubicación en pleno Barrio Goya, muy próximo del Parque del Retiro, zona con pequeños comercios y todo tipo de servicios. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8681.0,True,False,False,False,[],False,False,1580000.0,€,flat,,"Goya, Madrid",Piso,425664,,,,,,,
103059705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/99/20/1176688351.webp,31,3,2550000.0,flat,sale,305.0,True,5,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4243097,-3.6785957,False,https://www.idealista.com/inmueble/103059705/,"ÚNICA Inmobiliaria comercializa esta estupenda vivienda con balcones a una de las calles más solicitadas del barrio de Salamanca.  Se trata de una vivienda de 305 m², distribuidos en salones con distintos ambientes, 5 dormitorios y 3 baños.  Toda la vivienda es exterior y muy luminosa, gracias a los huecos de los balcones que permiten la entrada de la luz natural gran parte del día.  Actualmente, la vivienda está dividida, y parte de los dormitorios se dedican a consulta privada. La última reforma fue hace 10 años y se conserva en buen estado y con diseño muy funcional, creando un gran espacio en los salones con la cocina semi-integrada.  Los materiales utilizados en la reforma son de alta calidad, en parte de la vivienda se ha mantenido el suelo de pino melis original.  Esta fantástica vivienda representa una gran oportunidad para residir en la zona más demanda y en auge del barrio de Salamanca a escasos minutos del Parque del Retiro.  En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 20 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza. En Única Inmobiliaria cada cliente es “Único”.",True,good,False,True,8361.0,True,False,False,False,[],False,False,2550000.0,€,flat,,"Goya, Madrid",Piso,425774,,,,,,,
