propertyCode,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,floor,exterior,hasLift,thumbnail,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
102890425,60,1600000.0,chalet,sale,556.0,6,5,GUADARRAMA,Madrid,Ciudalcampo,,es,40.6321932,-3.5927629,False,https://www.idealista.com/inmueble/102890425/,"GILMAR pone a su disposición una villa tradicional de estilo rústico de 500 metros en una parcela de 4000 m2. La vivienda permite disfrutar de la misma en una sola planta con la comodidad que conlleva este planteamiento. El chalet se sitúa en una parcela llana cercana a la entrada de la urbanización. El jardín cuenta con multitud de árboles frutales consolidados y un precioso huerto de más de 70 metros. La piscina destaca por su gran tamaño, 20x9 metros, y está dotada de una zona de vestuarios y estancia diáfana. También dispone de una pista de tenis reglamentaria así como diversos porches, solárium y zona de barbacoa. El garaje cerrado para 2 coches se complementa con otro espacio techado para 4 coches adicionales.  La villa se desarrolla, casi en su totalidad, en una sola planta. Desde un gran recibidor se accede al salón comedor con chimenea y acceso directo a un precioso porche. La cocina independiente también tiene una salida al porche y está dotada con zona de office. En la misma planta se ubican también el dormitorio principal -con vestidor y baño en suite 5 dormitorios de gran tamaño, 3 baños completos y un aseo de cortesía. Desde el salón se accede a través de una bonita escalera de caracol a una estancia diáfana de 50 metros que puede ser utilizada como biblioteca o sala de juegos con acceso a una terraza de la que disfrutar de unas excepcionales vistas.  En el sótano se ubica una zona de bodega y celebraciones de 100 metros equipado con horno de leña y barbacoa.  La urbanización Ciudalcampo es una de las mejores zonas residenciales de Madrid. Se ubica en un excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, perteneciente a los municipios de San Sebastián de los Reyes y Colmenar Viejo. Vivir en Ciudalcampo es acceder a un entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid en el que se mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. El acceso es cómodo, rápido y directo en el Km 28 de la A1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte el Hospital Infanta Sofía. Ciudalcampo dispone de excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Pádel, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo. Además de 6,5Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza. Cuenta, además, con un sistema de cámaras y vallado perimetral con servicio de seguridad 24 horas, patrullas de vigilancia y control de barrera a la entrada.",True,good,False,2878.0,True,True,False,True,[],False,False,1600000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en Guadarrama,,CG190450,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/60/fa/1176768565.webp,,,,
108711934,33,1450000.0,penthouse,sale,221.0,4,3,CL LERIDA,Madrid,Madrid,Tetuán,es,40.4574673,-3.6992659,False,https://www.idealista.com/inmueble/108711934/,"Gilmar Consulting Inmobiliario Castellana-Orense en la zona de Cuatro Caminos vende espectacular Ático - Duplex en urbanización cerrada con piscina, gimnasio, sala de eventos y fiestas y parking privado, trastero y dos plazas de garaje incluidos en el precio, situado en una tercera planta exterior, con ascensor, de cuatro dormitorios, terraza de 60 metros, tres cuartos de baño, salón - comedor y cocina. Cuenta con una superficie aproximada de 221 metros cuadrados perfectamente aprovechados y con una excelente distribución; En la planta baja nos encontramos con amplio hall de entrada con espacioso armario empotrado; Cocina independiente, totalmente equipada y con gran capacidad de almacenaje por inducción, con acceso a tendedero cerrado; El salón dispone de un amplio espacio tanto de zona de estar como de comedor, es muy luminoso con ventanal hacia las zonas comunes, tiene acceso a la planta alta mediante escalera de caracol muy cómoda; Cuatro dormitorios (uno en suite) todos con armario empotrado y ventanales al exterior; Tres cuartos de baño, uno en suite con plato de ducha y dos en el distribuidor, uno con plato de ducha y otro con bañera; En la planta alta disfrutamos de impresionante terraza de 60 metros con pérgola bioclimática totalmente instalada y zona chill out. Sin duda, una casa acogedora, confortable y alegre, ideal para familias. Con excelentes calidades, destacando sus ventanales de doble cristal con rotura de puente térmico y oscilobatientes, su sistema de climatización con calefacción por suelo radiante y aire acondicionado por conducto, armarios empotrados en todos los dormitorios, puertas y armarios lacados en blanco, sistema de luces de led y pintura lisa.  Situada en una urbanización privada, con conserje, ascensor, piscina comunitaria exterior, gimnasio equipado, sala de eventos y sala de fiestas, parking privado de la finca con acceso directo desde el ascensor, donde se sitúan las dos plazas de garaje incluidas en el precio y zona de trasteros, donde se sitúa el trastero incluido en el precio. Situado a tan solo unos minutos andando la actualizada y ampliada zona ajardinada de la Avenida del General Perón mejorando el uso peatonal y las zonas verdes. Igualmente a unos minutos andando está el Paseo de la Castellana, el Estadio Santiago Bernabéu, la Torre Picasso, la zona de Azca que comenzará con el proyecto Renazca que remodela/optimiza/mejora toda la zona con una inversión de más de 40 millones de euros. El futuro propietario del inmueble, dispondrá de todos los servicios necesarios a unos metros del edificio, así como la mayoría de los tipos de comercios necesarios para la vida diaria, varios supermercados, múltiples empresas que pueden ofrecer cercanía al puesto de trabajo, numerosas cafeterías, bares y prestigiosos restaurantes. Igualmente a unos metros caminando desde el edificio dispone de más de 10 líneas de autobús y la parada de metro Estrecho ( Línea 1 ) a tan solo 4 minutos andando de la vivienda. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontrarás 4.000 oportunidades más.",True,good,False,6561.0,True,True,False,False,[],False,False,1450000.0,€,True,True,flat,penthouse,"Cuatro Caminos, Madrid",Ático en Cl Lerida,,HG212037,Cuatro Caminos,3,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/2b/22/1353449601.webp,,,,
106065853,38,599900.0,flat,sale,80.0,2,1,calle de San Bartolomé,Madrid,Madrid,Centro,es,40.4209901,-3.6988654,False,https://www.idealista.com/inmueble/106065853/,"Sacamos al mercado este bonito inmueble en una ubicación inmejorable del distrito de Chueca-Justicia.  Una casa muy singular con dos balcones hacia el exterior, techos muy altos cocina americana totalmente equipada y dos habitaciones, una de ellas con cuarto de baño en semi suite.  IDEAL PARA GOLDEN VISA Según entramos en la propiedad tenemos a mano derecha la primera estancia que en la actualidad es una zona de estar / despacho que utiliza la propiedad para trabajar o para leer. Inicialmente era una habitación y se podría revertir a su estado original ya que tiene una ventana muy grande que da hacia el patio interior de la comunidad.  Avanzamos por el pasillo distribuidor y llegamos a la segunda estancia del piso que es la habitación principal. Como se puede ver en las fotos hay dos pilares recubiertos de aluminio que sostienen el techo de la misma, haciendo que sea una habitación única y singular. Esta habitación tiene un acceso al cuarto de baño y una ventana grande que da hacia el patio interior de la comunidad.  El cuarto de baño tiene una magnifica ducha de suelo a techo que hace que el mero acto de ducharte sea toda una experiencia. Su impresionante espejo culmina este bonito WC. Al fondo del mismo esta el cuarto de lavandería. El salón es una estancia muy bonita debido entre otra, a sus dos balcones hacia el exterior, los techos de mas de tres metros que tiene y una cocina americana equipada. Tal y como se ve en las fotos el salón se puede dividir en zona de comedor y zona de televisión. La casa ha sido saneada de electricidad y fontanería. Es la única vivienda del bloque que tiene acometida de gas natural.  Para concertar una visita llámenos sin compromiso. Trabajamos todos los días.",True,good,False,7499.0,True,True,False,True,[],False,False,599900.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de San Bartolomé,,,Chueca-Justicia,1,True,False,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/8f/1c/1271799083.webp,,,,
107379110,33,860000.0,flat,sale,126.0,2,2,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,40.4389067,-3.6392401,False,https://www.idealista.com/inmueble/107379110/,"Suma Inmobiliaria vende exclusivo piso en la prestigiosa zona de Arturo Soria, Madrid.  La vivienda se distribuye de manera funcional y elegante, con un amplio hall de entrada que da paso a dos espaciosos dormitorios y dos modernos baños. La cocina, de estilo semi-abierto, está completamente equipada, mientras que el salón-comedor, de generosas dimensiones, ofrece un ambiente luminoso y acogedor. El piso tiene suelo de tarima cerámica, aporta un toque de sofisticación. El sistema de calefacción y aire acondicionado es de última tecnología, con climatización por aerotermia (frío-calor), y placas solares en la azotea del edificio, lo que garantiza una significativa reducción del consumo energético. El inmueble cuenta con dos plazas de garaje, equipada con cargador para vehículo eléctrico, y un trastero, lo que añade comodidad y funcionalidad. Este exclusivo piso cuenta con excelentes zonas comunes, incluyendo una piscina, que ofrece un entorno privado y seguro para el disfrute de los residentes. Se encuentra ubicado en una de las zonas más privilegiadas y mejor comunicadas de la ciudad, esta vivienda se encuentra a escasos metros de la estación de metro Ciudad Lineal, lo que garantiza un acceso rápido y cómodo a todo Madrid. Además, la propiedad está rodeada por una amplia oferta de servicios, como líneas de autobuses, farmacias, centros deportivos, escuelas, parques públicos, supermercados, entre otros. Una oportunidad única para vivir en una de las áreas más cotizadas de la ciudad, con una conectividad excepcional y todo tipo de comodidades a su alcance. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,6825.0,True,True,False,True,[],False,False,860000.0,€,True,True,flat,,"Quintana, Madrid",Piso,,14438,Quintana,2,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/1f/b7/1311185434.webp,,,,
108694739,20,2495000.0,flat,sale,271.0,5,3,calle de Ferraz,Madrid,Madrid,Moncloa,es,40.4271692,-3.7170131,False,https://www.idealista.com/inmueble/108694739/,"271m2 Piso en uno de los MEJORES edificios de la calle Ferraz y Paseo Pintor Rosales. Finca clásica galardonada en un certamen de arquitectura, con portal y ascensor de madera representativos. 4º planta de techos altos, muy luminosa. Actualmente es un piso de 5 dormitorios con 3 baños. Salón en tres ambientes. Cocina con office Con varios balcones a la calle, este piso también da un patio de manzana ajardinado. Posibilidad de comprar el piso de al lado y hacerse con la planta entera y una vivienda de 588m2.",True,renew,False,9207.0,True,True,False,False,[],False,False,2495000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de Ferraz,,,Argüelles,4,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/a8/2e/1352376224.webp,,,,
108786498,53,995000.0,chalet,sale,593.0,5,6,calle del Cerro,Madrid,Santo Domingo,,es,40.6411053,-3.5754984,False,https://www.idealista.com/inmueble/108786498/,"ABETO COCHES Y CASAS - En Exclusiva - Vivienda para reformar con muchas posibilidades. Con cómoda distribución que permite hacer la vida en una sola planta, muy luminosa gracias a su orientación sur, y con amplios espacios. Muchas posibilidades de reforma para hacer la casa a tu medida. Ubicada en una zona muy tranquila de la urbanización, cuenta con bonitas vistas, gran terraza y jardín con piscina privada de orientación sur. En planta principal dispone de hall de entrada, salón comedor con salida directa a la terraza con bonitas vistas, despacho, aseo de cortesía, cocina office con salida al jardín trasero, dormitorio principal con su baño en suite, dos habitaciones que comparten un baño, y otro dormitorio con baño.  En planta baja cuenta con garaje privado para dos coches, habitación de servicio con su baño en suite, sala de juegos, aseo, bodega y cuarto de almacenaje.  ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO  ref: 485-C.",True,good,False,1678.0,True,True,False,False,[],False,False,995000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle del Cerro,,485-C,,,,,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/aa/64/1355085164.webp,,,,
106987049,29,1750000.0,penthouse,sale,257.0,4,3,camino de los Jardines,Madrid,La Moraleja,La Moraleja urbanización,es,40.5055094,-3.6065582,False,https://www.idealista.com/inmueble/106987049/,"Rea inmobiliaria presenta luminoso y espectacular ático de 4 dormitorios y 257 m², incluyendo 237 m² de vivienda y 20 m² de terrazas. El piso es totalmente exterior, con una fantástica distribución. Desde el amplio hall de entrada se accede por un lado a la cocina y al salón y por otro a la zona de descanso con 4 dormitorios y tres baños+ aseo. DISTRIBUCION: Cocina muy amplia, luminosa y totalmente equipada, con zona de office y terraza lavadero. Salón comedor de 50m2 con salida a una maravillosa terraza de 20m2 con maravillosas vistas donde poder tener otra agradable zona de estar. La zona de descanso cuenta con cuatro dormitorios y tres baños, dos de ellos en suite, el principal además con fantástico vestidor. Todos los dormitorios tiene salida a un balcón con vistas despejadas. El piso tiene climatización por aerotermia por suelo radiante-refrescante. Tiene dos plazas de garaje y un trastero. Urbanización con seguridad 24 h, fantásticas zonas ajardinadas y de juegos infantiles, tres piscinas, spa, sauna y gimnasio y espacio co-working. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com La Moraleja es el área residencial de lujo por excelencia de Madrid. Se halla a tan solo 15 minutos del Aeropuerto y 10 minutos del centro de la Ciudad. Está comunicado por autobuses que recorren la zona hasta Plaza Castilla en Madrid, o Alcobendas y San Sebastián de los Reyes.  Existen solamente dos tipos de viviendas, bien chalets pareados de lujo dentro de urbanizaciones con vigilancia y grandes zonas comunes que tienen aproximadamente 400 m2 a 600 m2 construidos, o bien casas individuales con parcelas de 10.000m2 a 1.000 m2 dependiendo del área donde se encuentren. La Moraleja está lindando por el sur con el Encinar de los Reyes y por el norte con El Soto de la Moraleja.  Es un área que goza de gran seguridad gracias a la seguridad activa de la zona y privilegiada situación. Las parcelas cuentan con numerosas encinas centenarias y los jardines están muy consolidados gracias a que esta área se urbanizó en los años 60 y por tanto la zona goza en la actualidad de gran solera. Prácticamente no quedan parcelas libres para construir, o bien se compra una casa y se reforma o bien se tira la casa si es muy antigua y se construye con los nuevos estándares construcción. En los últimos 5 años se han procedido a reformar y construir muchas casas antiguas de los años 60 convertidas ahora en grandes casas que están ahora en la vanguardia de la construcción actual.  Las parcelas de la Moraleja solo permiten construir chalets unifamiliares, porque es un área totalmente residencial. Dentro de la Moraleja hay varios colegios internacionales y nacionales y su proximidad con el Soto y el Encinar no dista de más de 10 minutos desde cualquier punto. En esta zona existe un centro comercial con todo lo necesario para el día a día, esto es, farmacia, supermercado, peluquería, cafeterías, panadería y diversas tiendas además de un centro de salud.",True,good,False,6809.0,True,True,False,True,[],False,False,1750000.0,€,True,True,flat,penthouse,"La Moraleja urbanización, La Moraleja",Ático en camino de los Jardines,,9096,,3,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/09/c5/1299617021.webp,,,,
107921017,18,395000.0,flat,sale,79.0,2,2,"avenida de felipe II, 2",Madrid,El Escorial,Jardín de los Reyes - Parque Real,es,40.5905353,-4.1333703,True,https://www.idealista.com/obra-nueva/107921017/,"AS Real Estate, departamento de venta del Grupo Alquiler Seguro, promociona la venta de las últimas viviendas disponibles en Conjunto Residencial El Álamo en El Escorial (Madrid). Este conjunto residencial de lujo situado en una zona inmejorable, con excelentes vistas a la Sierra de Guadarrama te ofrece una oportunidad única de vivir rodeado de naturaleza y armonía cerca de Madrid. Residencial El Álamo está ubicado en una zona privilegiada de El Escorial, a 200 metros de la estación de Cercanías Renfe, con parada de autobús a 5 metros y acceso inmediato a la autovía A6 dirección Madrid y La Coruña. Todo el Residencial está rodeado de amplias zonas comunes ajardinadas, dos piscinas una infantil y otra de adultos para disfrutar de los veranos de la sierra de Madrid. En el edificio, todas las viviendas cuentan con plaza de garaje y trastero situados subterráneamente, contando con ascensor en esta misma planta desde el cual se podrá acceder directamente a las viviendas o salir al exterior. VIVIENDAS DISPONIBLES (precios desde 375.000 € hasta 420.000 €): PLANTA BAJA: Los apartamentos en planta baja disponen de parcela privativa, 2 habitaciones, aseo completo con ducha, baño completo, salón comedor amplio, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Bajo 83,03 m2 construidos61,12 m2 parcela privativa. Bajo 79,45 m2 construidos59,90 m2 parcela privativa SEGUNDA PLANTA: Apartamentos ubicados en la segunda planta y bajo cubierta. Apartamentos dúplex de 2 y 3 habitaciones, aseo completo con ducha, baño completo, amplio salón comedor, cocina completamente equipada con electrodomésticos, amplia plaza de garaje y trastero. Segunda 90,63 m2 construidos Segunda 89,40 m2 construidos Segunda 93,10 m2 construidos Segunda 89,47 m2 construidos Todas las viviendas cuentan con sistema de climatización aerotérmico formado por una unidad exterior situada en la cubierta del edificio, y un acumulador en el interior de agua caliente en cada vivienda. La instalación de climatización interior de cada una de las viviendas es mediante suelo radiante refrescante. Cada vivienda dispondrá de un termostato programador en el salón para la regulación de temperatura incorporando modo refrigeración y calefacción. Si buscas un espacio para convertirlo en tu refugio personal en una ubicación inmejorable, esta es tu oportunidad. Contacta con nosotros para conocer más detalles y concertar una visita.",True,newdevelopment,True,5000.0,True,True,False,False,[],False,False,395000.0,€,True,True,flat,,"Jardín de los Reyes - Parque Real, El Escorial","Piso en avenida de felipe Ii, 2",,Bajo 6,,bj,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/c5/4c/1328410162.webp,,,,False
107849116,46,915000.0,flat,sale,138.0,2,2,"calle del Doctor Zamenhof, 22",Madrid,Madrid,San Blas,es,40.4466777,-3.6273987,True,https://www.idealista.com/inmueble/107849116/,"Gilmar Consulting Inmobiliario presenta un exclusivo bajo con jardín a estrenar en una urbanización de lujo situada junto al emblemático Parque de la Quinta de los Molinos, en Madrid. Esta propiedad de 82 m2 destaca no solo por su excelente ubicación, sino también por sus calidades y su amplio jardín privado de 56 m2 cuadrados, un auténtico oasis en plena ciudad. Diseñada por el prestigioso estudio Morph y la firma Amenabar, este hogar combina elegancia, confort y sostenibilidad en un entorno privilegiado dentro de Madrid. La vivienda cuenta con dos dormitorios espaciosos y dos baños completos, diseñados con un estilo moderno y funcional. La distribución interior ha sido cuidadosamente pensada para ofrecer comodidad y luminosidad en cada rincón, con un salón acogedor que se abre directamente al jardín, perfecto para disfrutar de momentos al aire libre, comidas con amigos o simplemente relajarse rodeado de vegetación. La cocina, equipada con materiales de alta gama, se integra de manera armónica en el espacio, ofreciendo tanto estilo como practicidad. Todo en este piso transmite una sensación de tranquilidad, elegancia y confort, desde los acabados hasta la calidad de la construcción. Además, vivir aquí es disfrutar de una urbanización de alto nivel, concebida como un auténtico refugio urbano. Las zonas comunes son simplemente espectaculares: en la azotea encontrarás una piscina infinity con vistas panorámicas, un solárium donde relajarte al sol, una elegante zona chill out para desconectar, y un gimnasio totalmente equipado para mantenerte en forma sin salir de casa. Todo ello en un entorno cuidado al detalle, seguro y con un diseño contemporáneo. Si buscas un hogar moderno, con espacio exterior privado y acceso a servicios de primer nivel en una de las zonas más agradables y bien conectadas de la capital, esta es sin duda una oportunidad única. El Barrio de Arturo Soria es uno de los más prestigiosos y lujosos de Madrid con una estupenda localización próxima al centro urbano y a todos los servicios, por lo que es perfecto para disfrutar de la tranquilidad sin renunciar a la cercanía de una gran ciudad.  Este entorno privilegiado es sede de múltiples embajadas y algunos de los mejores centros educativos nacionales e internacionales tanto privados como públicos con una amplia oferta (Colegio Arturo Soria, Liceo Francés [Lycee Francais], Centro Bilingüe Concertado Nuestra Señora del Buen Consejo, Colegio San José del Parque (Maristas), Colegio Ramón y Cajal, Colegio Nuestra Señora de Santa María, Colegio Parque Conde Orgaz, International School of Madrid, Escuela de negocios ESIC, Colegio Stella Maris, Colegio Mater Inmaculada, Colegio Brains, etc.).  La cobertura hospitalaria es un factor añadido de la zona (Nuestra Señora de América, la Clínica Belén, Hospital Ramón y Cajal, Hospital de la Paz y la M.D Anderson). En sus inmediaciones encontramos el recinto Ferial IFEMA, el Centro Comercial Arturo Soria Plaza, Palacio de Hielo, Hipercor, Corte Inglés, y Centro Comercial Gran Vía de Hortaleza. Además disponemos de centros deportivos como Club de natación, Club de tenis Chamartín, Clubs de golf como el “Golf Olivar de la Hinojosa” y preciosos parques de los cuales destacamos Juan Carlos I y Juan Pablo II. La cercanía al metro Arturo Soria-Línea 4 y a diversas líneas de autobús como 9, 11, 70, 122 o N3 nos garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40, M11 y NII es inmediata. La proximidad al Aeropuerto Internacional Adolfo Suarez Madrid Barajas y a la Estación de Chamartín es un valor añadido. Una oportunidad única para vivir en uno de los enclaves residenciales más privilegiados de Madrid.",True,good,False,6630.0,True,True,False,False,[],False,False,915000.0,€,True,True,flat,,"Salvador, Madrid","Piso en calle del Doctor Zamenhof, 22",,IV208157,Salvador,bj,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/cf/05/1327112194.webp,,,,
106845930,44,695000.0,flat,sale,113.0,2,2,calle Mahonia,Madrid,Madrid,Hortaleza,es,40.4576334,-3.6197515,False,https://www.idealista.com/inmueble/106845930/,"Este magnífico bajo (altura de primero) se encuentra en Piovera, uno de los barrios más exclusivos y demandados de Madrid. Con una superficie de 113 m2, este inmueble cuenta con 2 dormitorios, 2 baños, una cocina totalmente equipada y una espaciosa terraza de 11,00 metros. Además, es un piso exterior, lo que garantiza una gran luminosidad durante todo el día. La orientación sureste de este bajo en Piovera permite disfrutar de una agradable luz natural y de unas vistas despejadas. Además, el suelo radiante proporciona una calefacción perfecta para los meses más fríos del año. También cuenta con aire acondicionado para mantener una temperatura óptima en verano. El edificio dispone de ascensor, lo que facilita el acceso a la vivienda. Además, cuenta con un jardín comunitario, dos piscina, pista de pádel cubierta y zona infantil ideales para disfrutar del tiempo libre sin salir de casa. Portero físico disponible las 24 horas del día, garantizando así la máxima seguridad y comodidad. En cuanto a la ubicación, este bajo se encuentra en Piovera, un barrio residencial tranquilo y seguro, donde podrás disfrutar de una amplia variedad de tiendas, restaurantes y servicios. En cuanto a las conexiones de transporte, las líneas de metro más cercanas son la línea 4 (Estación de Esperanza) y la línea 8 (Estación de Colombia). Además, la estación de cercanías Fuente de la Mora se encuentra a pocos minutos en coche. También hay varias líneas de autobuses que pasan cerca de la zona, lo que facilita el desplazamiento por la ciudad. En resumen, este bajo en Piovera es una oportunidad única para vivir en un barrio exclusivo y disfrutar de todas las comodidades que ofrece. No pierdas la oportunidad de visitarlo y descubrir todo lo que este inmueble tiene para ofrecerte. GILMAR es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el sector. Desde 1983, hemos ayudado a miles de clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente cualificados está comprometido en ofrecer un servicio personalizado y de calidad. Si estás interesado en obtener más información sobre este inmueble en Piovera, no dudes en contactarnos. Facilítanos la referencia 204481 y estaremos encantados de proporcionarte todos los detalles que necesites. Puedes visitarnos en nuestra oficina en Avda. Machupichu, 35 o llamarnos al ¡Esperamos poder ayudarte a encontrar tu nuevo hogar!",True,good,False,6150.0,True,True,False,False,[],False,False,695000.0,€,True,True,flat,,"Conde Orgaz-Piovera, Madrid",Piso en calle Mahonia,,MM204481,Conde Orgaz-Piovera,en,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/f5/65/1296615004.webp,,,,
107832415,33,360000.0,flat,sale,39.0,1,1,avenida de Machupichu,Madrid,Madrid,Hortaleza,es,40.4593066,-3.6266706,False,https://www.idealista.com/inmueble/107832415/,"Descubra una excelente oportunidad de inversión en el prestigioso barrio de Conde Orgaz, situado en el distrito de Hortaleza, Madrid. Este estudio de 39 m², ofrece un potencial incomparable en una de las zonas más exclusivas de la capital. El inmueble cuenta con un dormitorio, un baño, cocina y un salón independiente. Su orientación noreste le proporciona una gran luminosidad durante todo el día. Además, es un piso exterior, lo que asegura ventilación y luz natural en cada rincón. Las características adicionales incluyen aire acondicionado, calefacción de frío-calor, armarios empotrados y puerta blindada, garantizando confort y seguridad. El edificio dispone de ascensor, jardín, piscina, pistas de tenis y pádel, tendedero y portero de seguridad las 24 horas, brindando una vida cómoda y segura. Cuenta con plaza de garaje, lo que es un gran atractivo en una ciudad donde el aparcamiento puede ser un desafío. Conde Orgaz es una zona residencial de alto standing, conocida por su tranquilidad y exclusividad. Además, en los alrededores se localiza el Centro Comercial palacio de hielo, gran via de Hortaleza y Arturo Soria Plaza, que ofrece una amplia variedad de tiendas, restaurantes y servicios. El distrito de Hortaleza ofrece una combinación perfecta de zonas verdes, como el Parque Juan Carlos I y el Parque de Valdebebas, junto con una excelente infraestructura de servicios, convirtiéndolo en un lugar ideal tanto para vivir como para invertir. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Con una trayectoria de más de 40 años en el sector inmobiliario, GILMAR se ha consolidado como una de las empresas líderes en el mercado. Para más información sobre este inmueble, por favor, contacte con nuestro equipo de la oficina de Orgaz-Naciones en Avda. Machupichu, 35. Puede llamarnos al o enviarnos un correo electrónico a  No olvide facilitarnos la referencia número 204425 para poder atenderle mejor. Discover an excellent investment opportunity in the prestigious neighbourhood of Conde Orgaz, located in the district of Hortaleza, Madrid. This 39 m² studio apartment offers unparalleled potential in one of the most exclusive areas of the capital. The property has one bedroom, a bathroom, a kitchen and a separate living room. Its northeast orientation gives it great luminosity throughout the day. Furthermore, it is an exterior flat, which ensures natural light and ventilation in every corner. Additional features include air conditioning, hot and cold heating, fitted wardrobes and armoured door, guaranteeing comfort and security. The building has a lift, garden, swimming pool, tennis and paddle tennis courts, drying room and 24-hour security porter, providing a comfortable and safe living. It has a garage space, which is a great attraction in a city where parking can be a challenge. Conde Orgaz is an upmarket residential area, known for its tranquillity and exclusivity. In addition, the surrounding area is home to the Centro Comercial Palacio de hielo, Gran Via de Hortaleza and Arturo Soria Plaza, which offer a wide variety of shops, restaurants and services. The district of Hortaleza offers a perfect combination of green areas, such as the Juan Carlos I Park and the Valdebebas Park, together with an excellent infrastructure of services, making it an ideal place both to live and to invest. For more information about this property, please contact our team at the Orgaz-Naciones office in Avda. Machupichu, 35. You can call us on or send us an email to. Don't forget to provide us with the reference 204425 so that we can better assist you.r.",True,good,False,9231.0,True,True,False,False,[],False,False,360000.0,€,True,True,flat,,"Conde Orgaz-Piovera, Madrid",Piso en avenida de Machupichu,,MM204425,Conde Orgaz-Piovera,4,True,True,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/1f/56/1327104749.webp,,,,
