propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107349284,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/6e/0b/1325053158.webp,15385,44,,259900.0,chalet,sale,169.0,,5,3,Orusco,Madrid,Orusco,,es,40.2878751,-3.2107399,False,https://www.idealista.com/inmueble/107349284/,"¡OPORTUNIDAD ÚNICA EN ORUSCO DE TAJUÑA! IMPRESIONANTE CHALET PAREADO Descubre esta espectacular vivienda ubicada en una tranquila y encantadora zona de Orusco de Tajuña. Se trata de un chalet pareado sobre una parcela de 235 m², con 169 m² construidos y 140 m² útiles, diseñado para ofrecer el máximo confort y luminosidad Distribución perfecta para toda la familia: Planta principal: Accedemos a la vivienda a través de un acogedor porche con toldos. En su interior encontramos un salón independiente lleno de luz gracias a su excelente orientación y grandes ventanales, una amplia cocina independiente totalmente amueblada con despesa, un dormitorio doble ideal para invitados o despacho y un baño completo. Primera planta: Aquí se encuentran cuatro amplios dormitorios dobles, perfectos para toda la familia. El dormitorio principal cuenta con su propio baño en suite, mientras que los demás dormitorios comparten un segundo baño completo. Además, esta planta dispone de una gran terraza con toldos unas vistas inmejorables del entorno. Calidades y detalles que marcan la diferencia: La vivienda fue construida con materiales de primera calidad, ventanas climalit, escalera de mármol, puertas de madera maciza, paredes lisas, cuidando cada detalle para crear un hogar acogedor, funcional y elegante. Si buscas un chalet espacioso, con una distribución inmejorable y en una zona tranquila pero bien comunicada, ¡esta es tu oportunidad! Contacta con nosotros y ven a visitarlo. ¡Te encantará! *Certificación Energética: ""F"" *Impuestos y gastos NO INCLUIDOS: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,,1538.0,True,False,True,False,[],False,False,259900.0,€,,,chalet,semidetachedHouse,Orusco,Chalet pareado,Destacado,,,,,
107829438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/ca/c1/1331250034.webp,VIS-391,55,,1600000.0,chalet,sale,625.0,,5,5,Ciudalcampo,Madrid,Ciudalcampo,,es,40.6182269,-3.6100874,False,https://www.idealista.com/inmueble/107829438/,"VISTA HOMES presenta un impresionante CHALET INDEPENDIENTE completamente REHABILITADO en 2021, situado en CIUDALCAMPO, una de las zonas residenciales más prestigiosas del norte de Madrid, combinando privacidad, seguridad y un entorno natural único.  La vivienda, con una superficie construida de 625 m², se ubica sobre una parcela llana de 2.600 m² en la que podemos encontrar un cuidado jardín consolidado con riego automático, y una elegante piscina con fuente ornamental. Se distribuye en tres plantas con un práctico y funcional diseño que facilita la vida familiar y social en planta baja, y la privacidad en la superior. PLANTA BAJA Luminoso salón comedor con chimenea desde el que se accede al agradable porche exterior y a la piscina. Práctica cocina office con isla de moderno diseño, completamente amueblada y aseo de cortesía. Dos amplios dormitorios de invitados, ambos con cuarto de baño en suite y con salida al jardín. En esta planta se encuentra además el dormitorio de servicio con baño en suite y entrada auxiliar independiente. SEGUNDA PLANTA Gran suite principal acompañada de sala de estar, amplio vestidor, cuarto de baño en suite y terraza compartida con otro gran dormitorio también con baño privado. PLANTA SÓTANO Garaje privado con espacio suficiente para cinco vehículos. Cuarto de lavandería, y una espaciosa sala que puede ser destinada a despacho, sala de juegos o gimnasio. La vivienda se climatiza por suelo radiante y splits de aire acondicionado en todas las estancias. La Urbanización Ciudalcampo es sinónimo de calidad de vida y entorno natural. Ubicada en plena naturaleza, ofrece control de accesos y vigilancia las 24 horas, además de espectaculares vistas al encinar y a la Sierra de Madrid. Dentro del recinto, se encuentra el Club Deportivo RACE, un referente por sus completas instalaciones deportivas y de ocio que incluyen Campo de golf profesional de 18 hoyos, Centro ecuestre con más de 66.000 m² de instalaciones, Pistas de tenis y pádel con entrenadores profesionales, Pistas para hockey, fútbol y patinaje, Gimnasio, Piscinas cubiertas y al aire libre, etc. Dispone de un cómodo y rápido acceso en el Km 28 de la N-1 y se encuentra muy próxima al aeropuerto de Madrid Barajas, IFEMA y a grandes parques empresariales con múltiples empresas multinacionales así como a centros educativos de prestigio. ¡TE INVITAMOS A CONOCERLO!, ¿HABLAMOS? En VISTA HOMES contactamos contigo en el horario que mejor te venga. Llámanos o déjanos tu teléfono, estaremos encantados de ayudarte.",True,good,False,,2560.0,True,False,True,False,[],False,False,1600000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente,Destacado,,,,,
108430992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/30/d8/1344659356.webp,UGI-0003,15,1,379000.0,flat,sale,81.0,True,3,2,calle de Vicente Espinel,Madrid,Madrid,Ciudad Lineal,es,40.4351815,-3.6392781,False,https://www.idealista.com/inmueble/108430992/,"Descubre este espectacular piso a estrenar que combina modernidad y confort en cada rincón. Con una superficie de 77 metros cuadrados, este hogar cuenta con tres amplios dormitorios, ideales para familias o para aquellos que buscan espacio adicional para trabajar o recibir visitas. Los dos baños, diseñados con un estilo contemporáneo, ofrecen comodidad y funcionalidad. La cocina americana, perfectamente integrada en el salón, es un espacio luminoso y acogedor, ideal para disfrutar de momentos en familia o con amigos. Este piso destaca por su luminosidad, gracias a sus ventanas climalit que permiten la entrada de luz natural, creando un ambiente cálido y agradable. La pintura lisa y el suelo de tarima aportan un toque elegante y moderno a la decoración. Además, cuenta con aire acondicionado y calefacción individual mediante bomba de frío/calor, garantizando un clima perfecto en cualquier época del año. La seguridad está asegurada con un sistema de alarma, brindando tranquilidad a sus habitantes. Ubicado en una zona tranquila y exterior, este piso es el lugar perfecto para disfrutar de la vida urbana sin renunciar a la paz y el confort. No dejes pasar la oportunidad de hacer de este piso tu nuevo hogar. ¡Ven a visitarlo y enamórate de cada detalle!",False,good,False,False,4679.0,True,False,True,False,[],False,False,379000.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Vicente Espinel,Destacado,Pueblo Nuevo,389000.0,10000.0,3.0,
101151224,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/80/45/1120454347.webp,558,62,,330000.0,chalet,sale,163.0,,3,1,Zarzalejo,Madrid,Zarzalejo,,es,40.5392369,-4.1589995,False,https://www.idealista.com/inmueble/101151224/,"NOVOCASA10. Vende estupendo Chalet Independiente en parcela de 600 m2, consta de 2 viviendas individuales, cada una con su propio acceso, más un almacén. La casa principal de 163 m2 se distribuye en salón comedor, tres dormitorios, un baño y cocina, y la planta baja, también independiente, con diferentes posibilidades, pudiéndose utilizar como garaje, sala de juegos, etc. La segunda vivienda se divide en; vivienda de 40 metros cuadrados distribuidos en salón, dormitorio grande, cocina y baño, Terraza/ Jardín de 80 metros cuadrados y Garaje cerrado y privado de 33 metros cuadrados. La tercera vivienda, se utiliza como almacén, es de 37 metros cuadrados distribuidos en 2 dormitorios, salón y cocina. Posibilidad de rentabilizar alquilando varias propiedades. Magnífica oportunidad de vivir en el centro de Zarzalejo, muy próximo a la estación de tren, en un entorno natural donde se pueden realizar excursiones, hacer senderismo, rutas en bicicleta, o simplemente pasear por sus campos y montañas. Con cercanía a 15 minutos en coche del casco urbano de El Escorial.  Para ver más inmuebles visite la oficina virtual o nuestra página web.",False,good,False,,2025.0,True,False,True,False,[],False,False,330000.0,€,True,True,chalet,independantHouse,Zarzalejo,Casa independiente,Destacado,,,,,
108904986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/68/26/1358496097.webp,00220MBR01,40,3,599000.0,flat,sale,222.0,True,3,2,calle Federico Chueca,Madrid,Pinto,Teneria i - Teneria Ii,es,40.2598572,-3.6934151,False,https://www.idealista.com/inmueble/108904986/,"A-House le ofrece este piso EXTERIOR REFORMADO con TERRAZA de 60m2 en la zona de Pinto. La propiedad está distribuida en un amplio salón-comedor con salida a balcón, cocina americana con acceso a la zona de galería y a terraza, tres habitaciones dobles exteriores (una de ellas con baño en SUITE y vestidor) y un baño completo. La vivienda está lista para entrar a vivir, siendo muy luminosa debido a su altura y doble orientación. El inmueble dispone de armarios empotrados, doble ventana tipo climalit oscilobatiente, suelos de tarima, climatización por conductos, suelo radiante, puerta blindada y domótica. Finca moderna del año 2018, con SERVICIO DE CONSERJERÍA, VIGILANCIA 24H, ASCENSOR, DOS PISCINAS COMUNITARIAS (una de verano y otra de invierno climatizada), DOS PLAZAS DE PARKING INCLUIDAS (equipada con cargador para coches eléctricos y domótica), DOS PISTAS DE PÁDEL, TRASTERO DE 13m2, PLACAS SOLARES, GIMNASIO, ZONA DE JUEGO PARA NIÑOS, SALA SOCIAL y GIMNASIO. Pinto es una localidad situada al sur de la Comunidad de Madrid, a aproximadamente 20 km de la capital. Es un municipio tranquilo, bien urbanizado y con todos los servicios necesarios: centros educativos, sanitarios, zonas verdes y una buena oferta comercial y de ocio, muy cerca del C. C. Nassica, con todos los servicios y ocio a un paso. "" Su ambiente residencial y familiar lo convierte en una opción atractiva tanto para quienes buscan primera vivienda como para quienes desean una zona más relajada cerca de Madrid. En cuanto a transporte, Pinto cuenta con estación de Cercanías Renfe (línea C-3), que conecta directamente con el centro de Madrid (Atocha, Sol y Chamartín). Además, dispone de varias líneas de autobuses interurbanos (principalmente la 412, 413 y 421) que lo comunican con otras localidades del sur y con Madrid. El acceso por carretera es cómodo a través de la A-4 y la M-50. Aproveche esta oportunidad.",False,good,False,True,2698.0,True,False,True,False,[],False,False,599000.0,€,True,True,flat,,"Teneria i - Teneria Ii, Pinto",Piso en calle Federico Chueca,Destacado,,,,,
108408075,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/40/d5/1344055359.webp,,28,,2800000.0,chalet,sale,865.0,,6,8,Ciudalcampo,Madrid,Ciudalcampo,,es,40.6298415,-3.5952581,False,https://www.idealista.com/inmueble/108408075/,"HALFEN REL ESTATE VENDE EXCLUSIVO, Chalet independiente de lujo en primera línea del campo de golf del RACE, en la exclusiva urbanización Ciudalcampo. Parcela de 3.800 m² y vivienda de 865 m² totalmente reformada en 2023 con materiales de alta gama. Distribución muy cómoda con zonas de día y noche claramente diferenciadas. Planta principal: Gran salón con doble ambiente: zona de estar + zona de TV Cocina abierta de diseño, completamente equipada Comedor independiente y family room Despacho Dormitorio principal en suite con vestidor, baño completo y salida directa al jardín Dormitorio de servicio con baño Lavandería y aseo de cortesía Primera planta: 4 dormitorios en suite, todos con vestidor y baño Salón auxiliar Aseo de cortesía Amplia terraza con vistas abiertas al golf SE VENDE CON COCINA EQUIPADA Y CASA SIN MUEBLES Sótano: Trastero y cuarto de instalaciones Exterior: Jardín consolidado con varias zonas para diferentes momentos del día Piscina climatizada de obra (nueva en 2023) Zona de barbacoa 4 Plazas de Garagen Extras: Sistema de aerotermia (frío/calor) Aire acondicionado Placas solares Seguridad 24h en urbanización privada Ubicación ideal: A solo 20 min de Madrid, con acceso directo a la A1. Autobuses a Plaza de Castilla y minibuses internos por la urbanización. Servicios de la urbanización: Club social RACE: golf 18 hoyos, hípica, tenis, pádel, piscina, gimnasio Zonas recreativas para niños y adultos SEK International School dentro de la urbanización Colegios públicos y concertados muy próximos (Santo Domingo y Trinity College) Una propiedad única, lista para entrar a vivir. Disponemos de una gran oferta de propiedades que no están publicadas en portales inmobiliarios. Consulte nuestro Instagram: @halfen_realestate.   HALFEN REAL ESTATE, Inmobiliaria de lujo en Madrid especializada en alquilar y vender inmuebles en las mejores zonas de Madrid. También trabajamos como Personal Shopper Inmobiliario, donde asesoramos y guiamos a nuestros clientes en todo el proceso con un servicio muy personalizado y exclusivo.",True,good,False,,3237.0,True,False,True,False,[],False,False,2800000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente,Destacado,,,,,
108181922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/a6/c2/1348095249.webp,LG7,74,1,2390000.0,duplex,sale,372.0,True,4,6,Barrio La Finca,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4052936,-3.7992505,False,https://www.idealista.com/inmueble/108181922/,"Spacio4 Luxury Homes presenta este exclusivo ático de lujo ubicado en la prestigiosa urbanización La Finca, en Pozuelo de Alarcón. Una propiedad única que combina diseño vanguardista, confort absoluto y vistas privilegiadas, todo ello en un entorno de máxima seguridad y bienestar. Un diseño contemporáneo con alma de refugio privado Este ático de obra nueva ha sido diseñado para ofrecer una experiencia residencial inigualable. Sus espacios amplios, acabados de alta gama y terrazas orientadas al disfrute al aire libre lo convierten en una joya arquitectónica. Características principales · 4 dormitorios en suite, amplios y luminosos, todos con baño privado y acabados de primer nivel. · 3 plazas de aparcamiento · 2 terrazas privadas, ideales para disfrutar de la luz natural y el entorno verde de La Finca. "" Tercera terraza con piscina desbordante privada y pérgola bioclimática, perfecta para relajarse en un espacio íntimo con el máximo confort. Vivienda de obra nueva, con eficiencia energética, diseño moderno y materiales de última generación. Servicios y entorno · Urbanización con vigilancia 24 horas, control de accesos y sistema de videovigilancia. · Gimnasio completamente equipado, para mantenerse en forma sin salir de casa. ·Piscina comunitaria, rodeada de zonas verdes. · Zona infantil, ideal para familias con niños. Una elección perfecta para un estilo de vida moderno y exclusivo Este ático es la opción ideal para quienes buscan una vivienda contemporánea, con privacidad, seguridad y servicios premium. Su ubicación en una de las urbanizaciones más cotizadas de Madrid lo convierte en una inversión residencial de alto valor. Contáctenos para más información y organizar una visita privada. AVISO LEGAL: Este anuncio no incluye gastos de impuestos, notaría, registro ni otros costes asociados. Las imágenes, planos y datos pueden estar sujetos a modificaciones. Este documento es meramente informativo y no constituye una oferta contractual.",True,good,False,True,6425.0,True,False,True,False,[],False,False,2390000.0,€,,,flat,duplex,"La Finca, Pozuelo de Alarcón",Dúplex,Destacado,La Finca,,,,
104688772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/d7/73/1228588662.webp,5 1 A,16,1,450000.0,flat,sale,96.0,True,2,2,calle Vicente Aleixandre s/n,Madrid,Villanueva del Pardillo,Los Llanos - Valle Pardo,es,40.4965003,-3.9613198,True,https://www.idealista.com/obra-nueva/104688772/,"Bienvenido a Residencial San Juan Bautista, la promoción de viviendas más exclusiva de Villanueva del Pardillo. Con una ubicación privilegiada frente a una zona verde protegida de 500.000 m2, Residencial San Juan Bautista te ofrece una oportunidad única para vivir en armonía con la naturaleza y disfrutar de la tranquilidad.  Nuestro proyecto consta de 54 viviendas, con 14 tipologías diferentes para que encuentres el hogar que se adapte perfectamente a tus necesidades y estilo de vida. ¿Qué hace que Residencial San Juan Bautista sea tan especial? Ubicación Excepcional: Situado en la mejor zona de Villanueva del Pardillo, nuestro residencial está cercano a todos los servicios que necesitas, mientras disfrutas de la belleza y serenidad de una zona verde protegida de 500.000 m2. Variedad de Viviendas: Desde viviendas de dos dormitorios, bajos con grandes jardines, hasta espaciosos áticos dúplex con grandes terrazas de 4 dormitorios, en Residencial San Juan Bautista encontrarás diferentes opciones, asegurándote que encuentres el hogar perfecto para ti y toda tu familia. Calidad y Diseño: Esta promoción ha sido cuidadosamente diseñada con materiales de primera calidad para garantizar tu comodidad y bienestar en todo momento. Refleja nuestro compromiso con la excelencia y el buen gusto. Eficiencia Energética: Aerotermia para frío y calor. Reduce significativamente el consumo de energía, lo que se traduce en ahorro en tus facturas y un menor impacto ambiental. Oportunidad Única: Ya sea que estés buscando tu primer hogar o una inversión segura, Residencial San Juan Bautista es la elección perfecta para construir el futuro que deseas. ¡Contáctanos hoy mismo para obtener más información y reservar tu visita! En Residencial San Juan Bautista, tu hogar ideal te está esperando.",True,,True,True,4688.0,True,False,False,False,[],False,False,450000.0,€,True,True,flat,,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Piso en calle Vicente Aleixandre s/n,Destacado,,,,,False
108680519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/69/eb/1353328493.webp,W-030PTP,19,3,850000.0,flat,sale,74.0,True,1,1,calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4200666,-3.6889053,False,https://www.idealista.com/inmueble/108680519/,"Exclusiva propiedad Recoletos – Ideal pied-à-terre En una de las ubicaciones más codiciadas del barrio de Salamanca, Engel & Völkers presenta en exclusiva esta luminosa y tranquila vivienda interior situada en la tercera planta de una finca con portero, ascensor y posibilidad de garaje. La propiedad cuenta con 67 m² construidos según catastro, distribuidos en un amplio salón-comedor, una cocina independiente, un dormitorio doble con armarios empotrados y un baño completo con zona de lavandería. Gracias a su orientación sur y a su ubicación frente a un gran patio de manzana, el piso goza de una excelente luz natural durante todo el día, ofreciendo un ambiente sereno y acogedor, ideal tanto como residencia habitual como pied-à-terre. Se entrega amueblado y equipado, listo para entrar a vivir. Una oportunidad única para vivir o invertir en una de las calles más exclusivas de Madrid, a escasos pasos del Parque del Retiro y de la calle Serrano El barrio de Salamanca, mandado construir por el marqués de Salamanca a finales del siglo XIX y en el que gastó prácticamente toda su fortuna, es el prototipo de ensanche urbano, de ciudad jardín, de barrio aristocrático con grandes avenidas en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. Al pasear por las calles de este exclusivo barrio, da la sensación de entrar en un mundo destinado exclusivamente a la aristocracia. Firmas como Loewe, Lubaloo, adalid de la moda infantil, Prada, Valentino, Miu Miu, Cartier y tantas otras que hacen las delicias de los bolsillos más afortunados se dan cita en la Milla de Oro. La máxima expresión del lujo, en lo que a restauración se refiere, corresponde al reciente inaugurado Centro de Ocio Platea, un espacio único con restaurantes como el de Ramón Freixa o Sinergias, surgido de la unión de tres de los mejores chefs españoles con renovadas recetas y los más codiciados dulces de Mamá Fambroise, entre otras tantísimas delicias. Para todo aquel que venga de fuera y sea un amante de la comida tradicional, el barrio Salamanca es el mejor lugar para disfrutar de las más exquisitas tapas de Madrid. El restaurante-cervecería Casa Dani, en el Mercado de la Paz, Qué tapas, en el Mercado de Torrijos, o la Cervecería Santa Bárbara, son algunos de los ejemplos en los que degustar deliciosas raciones de pulpo, jamón serrano, tortilla o patatas bravas. En definitiva, un barrio construido a imagen y semejanza de la maravillosa París en el que el lujo y el glamour son los principales protagonistas.",False,good,False,True,11486.0,True,False,True,False,[],False,False,850000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle de Recoletos,Destacado,Recoletos,895000.0,45000.0,5.0,
107423796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/56/88/1350709129.webp,V1421MAC,20,2,860000.0,flat,sale,126.0,True,2,2,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,40.4380826,-3.638649,False,https://www.idealista.com/inmueble/107423796/,"John Taylor pone en venta este estupendo piso de 2 dormitorios y 2 baños de 126m² construidos, ubicado en un edificio de nueva construcción del año 2020 en la zona de Arturo Soria. La vivienda destaca por su diseño contemporáneo, sus calidades de alta gama y su eficiencia energética gracias a su sistema de aerotermia y la preinstalación de domótica. Desde el recibidor accedemos a un amplio y luminoso salón-comedor con grandes ventanales, que aportan una excelente entrada de luz natural. La vivienda cuenta con una cocina semi-abierta, totalmente equipada con electrodomésticos de última generación, y un espacio de lavadero. La zona de descanso se distribuye en un espacioso dormitorio principal con baño en suite y un segundo dormitorio con armarios empotrados, acompañado de un segundo baño completo. Toda la vivienda cuenta con persianas y toldos motorizados, aportando comodidad y funcionalidad. El edificio dispone de excelentes zonas comunes, con un amplio jardín y piscina, ideales para disfrutar del aire libre. Además, la vivienda incluye dos plazas de garaje, una de ellas doble y equipada con cargador para vehículos eléctricos. La zona donde se ubica junto a la calle Arturo Soria es una zona tranquila, a pocos pasos de transporte público, comercios y prestigiosos colegios como el Colegio Brains.",False,good,False,True,6825.0,True,False,True,False,[],False,False,860000.0,€,True,True,flat,,"Quintana, Madrid",Piso,Destacado,Quintana,,,,
26454150,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/ae/e8/42285675.webp,468,37,,898000.0,chalet,sale,451.0,,4,4,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,40.5456335,-3.915945,False,https://www.idealista.com/inmueble/26454150/,"Chalet pareado en parcela de 450 metros en venta en Las Villas del Golf, en la urbanización cerrada y con vigilancia las 24 horas del golf de Las Matas. Tiene 450 m2 construidos repartidos en 3 plantas más buhardilla. Semisóntano con garaje, trastero y despensa y zona de servicio (habitación y baño), planta baja con cocina reformada, salón con salida a terraza, sala de estar con chimenea y subida a la planta primera. En primera planta hay 4 habitaciones y 2 baños completos. La habitación principal en suite con el baño incorporado. Buhardilla diáfana de 34 m2. Zonas comunes: Piscina y 20.000 m2 de zona verde y tenis. En urbanización cerrada, dentro de la urbanización del Golf de Las Matas. Club social e instalaciones deportivas.",False,good,False,,1991.0,True,False,True,False,[],False,False,898000.0,€,True,True,chalet,semidetachedHouse,"Club de Golf, Las Rozas de Madrid",Chalet pareado,Destacado,Club de Golf,,,,
