propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107829438,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/ca/c1/1331250034.webp,VIS-391,55,,1600000.0,chalet,sale,625.0,,5,5,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6182269,-3.6100874,False,https://www.idealista.com/inmueble/107829438/,"VISTA HOMES presenta un impresionante CHALET INDEPENDIENTE completamente REHABILITADO en 2021, situado en CIUDALCAMPO, una de las zonas residenciales más prestigiosas del norte de Madrid, combinando privacidad, seguridad y un entorno natural único.  La vivienda, con una superficie construida de 625 m², se ubica sobre una parcela llana de 2.600 m² en la que podemos encontrar un cuidado jardín consolidado con riego automático, y una elegante piscina con fuente ornamental. Se distribuye en tres plantas con un práctico y funcional diseño que facilita la vida familiar y social en planta baja, y la privacidad en la superior. PLANTA BAJA Luminoso salón comedor con chimenea desde el que se accede al agradable porche exterior y a la piscina. Práctica cocina office con isla de moderno diseño, completamente amueblada y aseo de cortesía. Dos amplios dormitorios de invitados, ambos con cuarto de baño en suite y con salida al jardín. En esta planta se encuentra además el dormitorio de servicio con baño en suite y entrada auxiliar independiente. SEGUNDA PLANTA Gran suite principal acompañada de sala de estar, amplio vestidor, cuarto de baño en suite y terraza compartida con otro gran dormitorio también con baño privado. PLANTA SÓTANO Garaje privado con espacio suficiente para cinco vehículos. Cuarto de lavandería, y una espaciosa sala que puede ser destinada a despacho, sala de juegos o gimnasio. La vivienda se climatiza por suelo radiante y splits de aire acondicionado en todas las estancias. La Urbanización Ciudalcampo es sinónimo de calidad de vida y entorno natural. Ubicada en plena naturaleza, ofrece control de accesos y vigilancia las 24 horas, además de espectaculares vistas al encinar y a la Sierra de Madrid. Dentro del recinto, se encuentra el Club Deportivo RACE, un referente por sus completas instalaciones deportivas y de ocio que incluyen Campo de golf profesional de 18 hoyos, Centro ecuestre con más de 66.000 m² de instalaciones, Pistas de tenis y pádel con entrenadores profesionales, Pistas para hockey, fútbol y patinaje, Gimnasio, Piscinas cubiertas y al aire libre, etc. Dispone de un cómodo y rápido acceso en el Km 28 de la N-1 y se encuentra muy próxima al aeropuerto de Madrid Barajas, IFEMA y a grandes parques empresariales con múltiples empresas multinacionales así como a centros educativos de prestigio. ¡TE INVITAMOS A CONOCERLO!, ¿HABLAMOS? En VISTA HOMES contactamos contigo en el horario que mejor te venga. Llámanos o déjanos tu teléfono, estaremos encantados de ayudarte.",True,good,False,,2560.0,True,False,True,False,[],False,False,1600000.0,€,chalet,Ciudalcampo,Casa independiente,,independantHouse,True,True
108381484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/08/30/1342418168.webp,Atico B,12,,638000.0,penthouse,sale,230.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381484/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,2774.0,True,False,False,False,[],False,False,638000.0,€,flat,"Los Berrocales, Madrid","Ático en calle Parcela 6.18.2 Etapa, 3",False,penthouse,True,True
108201202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/db/15/1336950185.webp,1927,93,,698000.0,chalet,sale,317.0,,3,4,Algete,Madrid,Algete,,es,,40.6110977,-3.5429081,False,https://www.idealista.com/inmueble/108201202/,"Chalet adosado en ""Urbanización Soto del Duque"" en perfectas condiciones de mantenimiento por sus propietarios, de fácil acceso a la A1 tanto en dirección a Madrid como a la Sierra Norte. La urbanización cuenta con piscina comunitaria y parque infantil La propiedad cuenta con 317 m2 construidos y registrados (91 m2 el semisótano con buena luz natural, 98 m2 la planta principal, 76 m2 en planta 1, 48 m2 la buhardilla y 4 m2 de elementos comunes), además del garaje abierto que no está contabilizado) Como se aprecia en las fotos la vivienda esta impecable para entrar a vivir; con madera en el suelo de todas las estancias, cómoda escalera de mármol en toda la casa, buena luz en todas las plantas. Por supuesto se han acometido importantes reformas en semisótano, baños, escalera, cocina, etc. Descripción: - Plata calle con garaje descubierto al frente para dos vehículos, subiendo 6 escalones tenemos la planta principal con hall de distribución, aseo de invitados a la izquierda, cocina a la derecha totalmente equipada con mesa independiente para comer fuera de la cocina y no tener que hacer uso del salón comedor, cuarto de lavado y caldera de gas natural, la cocina es de vitro (tanto los electrodomésticos como la caldera han sido cambiados recientemente); bajando un par de escalones tenemos el salón comedor con chimenea de leña, estantería para libros que a la vez le han colocado una lona para hacer proyecciones de cine con altavoces y así aprovechar el espacio, salida al jardín. - Planta primera subiendo las escaleras de mármol tenemos hall de distribución con tres habitaciones y dos baños (habitación principal con baño y vestidor). - Buhardilla diáfana usada como oficinas, tiene conexión para instalar un baño y por el cómodo y alto espacio se podría distribuir, con un mínimo coste, en dos o tres habitaciones más si fuera necesario. - Semisótano con luz natural y muy amplio tenemos, al fondo, cómodo aseo y lavabo, cuarto de juegos, cuarto de planchado, cuarto de bicicletas y trastero. Gastos de comunidad son 70 euros Gastos anuales de IBI sobre 980 euros Está todo legalmente registrado NO HAY GASTOS DE GENCIA.",False,good,False,,2202.0,True,False,True,False,[],False,False,698000.0,€,chalet,Algete,Chalet adosado,,terracedHouse,True,True
108458836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/11/68/1345536114.webp,a01Jy00000jvuWeIAI,15,5,992000.0,flat,sale,135.0,True,3,3,"Fernández Caro, 7",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4424991,-3.6474042,True,https://www.idealista.com/obra-nueva/108458836/,"DESCUBRE EN MOSAIK, LA COMPOSICIÓN PERFECTA 22 VIVIENDAS EXCLUSIVAS DE OBRA NUEVA CON TERRAZA DE 1, 2 Y 3 DORMITORIOS (PLAZAS DE GARAJE Y LOCKERS INCLUIDOS EN EL PRECIO)   MOSAIK es un proyecto innovador y vanguardista, donde prima diseño y funcionalidad, que se ubica en la calle Fernández Caro, 7, a pocos metros de la calle Arturo Soria, una de las principales arterias de Madrid. El complejo residencial dispone de unos espacios comunes para hacer tu día a día más agradable: piscina, solárium panorámico, gimnasio y zona de coworking. Las viviendas están perfectamente orientadas, con amplios ventanales que garantizan una alta luminosidad, dotadas de una cuidada selección de materiales, y cocinas totalmente equipadas con elegante diseño y excelentes calidades. Además, cuentan con un innovador sistema de climatización por aerotermia y geotermia, suelo radiante y suelo refrescante, ventilación mecánica de doble flujo con intercambiador de calor, elementos que nos proporcionarán el máximo confort y eficiencia energética. MOSAIK te ofrece diseño y equipamiento con todos los servicios disponibles, en una de las mejores zonas de Madrid. Un residencial, enfocado a ofrecerte una alta calidad de vida para hacer tu día a día más cómodo y sencillo.  Para ampliar la información, puedes concertar una visita a nuestras oficinas centrales en la calle Alcalá 96, 5º-Dcha. frente a El Corte Inglés de Goya.",False,,True,True,7348.0,True,False,False,False,[],False,False,992000.0,€,flat,"Concepción, Madrid","Piso en Fernández Caro, 7",False,,True,True
107799331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/15/cb/1330394658.webp,1290,64,,1100000.0,chalet,sale,667.0,,5,4,Pinosol - El Alcor - Peralejo,Madrid,El Escorial,Pinosol - El Alcor - Peralejo,es,,40.5561343,-4.1227424,False,https://www.idealista.com/inmueble/107799331/,"**Casa en Venta en El Escorial - Urbanización Pinosol** Representada en exclusiva por Casa Direct, a través de su Consultor Inmobiliario de confianza en El Escorial: Tomás Vitoria, le invitamos a descubrir esta impresionante casa independiente en la prestigiosa Urbanización Pinosol, en El Escorial. Con una generosa superficie construida de 667 m² y una parcela de 1800 m², este hogar es el refugio perfecto para quienes buscan comodidad y elegancia. La distribución en tres plantas ofrece un hall de entrada acogedor, un gran salón comedor con chimenea y amplios ventanales que inundan de luz natural el espacio. La cocina, amplia y luminosa, cuenta con zona de comedor, ideal para disfrutar de momentos en familia. La planta primera alberga otro salón con zona de despacho, perfecto para trabajar desde casa. La propiedad dispone de cinco dormitorios, destacando el gran dormitorio principal tipo suite con vestidor y baño privado. Además, hay dos dormitorios tipo suite con baño incorporado y armarios empotrados, junto a otros dos dormitorios adicionales que también cuentan con armarios empotrados.  En el sótano, encontrarás un garaje para cuatro vehículos, una bodeguilla con barra de bar y sala de estar, así como un cuarto de lavado y plancha. El jardín, muy cuidado y dotado de riego automático, presenta una variedad de plantas y árboles ornamentales, además de un estanque que aporta un toque especial. También cuenta con un comedor cubierto de verano, barbacoa y zona de cocina, ideal para disfrutar de las noches estivales. Piscina privada. La urbanización es señorial y prestigiosa, ofreciendo todos los servicios necesarios. La parada de autobús está justo en la puerta, y la estación de RENFE se encuentra a solo 8 minutos en coche. No pierdas la oportunidad de vivir en este maravilloso hogar que combina lujo, confort y ubicación privilegiada. Más que una casa, es un estilo de vida donde el lujo y la comodidad se fusionan. ¡Ven a visitarlo!",False,good,False,,1649.0,True,False,True,False,[],False,False,1100000.0,€,chalet,"Pinosol - El Alcor - Peralejo, El Escorial",Casa independiente,,independantHouse,True,True
108664837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/40/e8/1184328690.webp,a0P9L000000Xkwn,19,bj,587000.0,flat,sale,214.0,True,3,2,"calle Provisional Berrocales Ochenta y Dos, 1",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3708499,-3.5841591,True,https://www.idealista.com/obra-nueva/108664837/,"Incluye dos plazas de garaje. Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales. La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chill out, además de una zona especifica destinada a calistenia. Sinán será un proyecto icónico en Berrocales ya que se encuentra en una de las pocas parcelas singulares que permiten edificar edificios en altura. El nuevo proyecto será un icono en el sector. Por el este la promoción linda con la continuación de la Avenida de la Gran Vía del Sureste (la “Castellana del Sureste”) que conecta directamente con el Ensanche de Vallecas y que enlazará con el resto de nuevos sectores a desarrollar en los próximos años.  Por el lado oeste Sinan se ubica junto al nuevo Parque lineal que sigue el arroyo de la Marañosa, un parque ajardinado y peatonal con mucha vegetación y libre de coches donde tú y tu familia podréis correr, montar en bici, etc.",False,newdevelopment,True,True,2743.0,True,False,False,False,[],False,False,587000.0,€,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Dos, 1",False,,True,True
108801066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/de/fe/1260479234.webp,Esc 1 4ºC,20,4,435100.0,flat,sale,102.0,True,3,2,"avenida Provisional Ahijones Berrocales, 62",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3757717,-3.5792752,True,https://www.idealista.com/obra-nueva/108801066/,"Dos plazas de garaje incluidas en el precio. Vivienda de obra nueva en Berrocales, al sureste de Madrid, entre Ensanche de Vallecas y Santa Eugenia. Célere Bifaz es una promoción moderna e innovadora. Con una oferta de 87 viviendas distribuidas en uno, dos y tres dormitorios, Célere Bifaz promete ser el hogar de quienes buscan un estilo de vida moderno y exclusivo. Luminoso y espacioso, este piso te brinda la amplitud y la luz natural que necesitas para crear tu propio hogar. Cada rincón está pensado para tu comodidad, desde la cocina totalmente equipada hasta el salón con terraza, perfecto para relajarte o disfrutar con amigos y familiares. Célere Bifaz contará con una calificación energética doble A, garantizando eficiencia tanto en emisiones como en consumos. Disfruta de tu plaza de garaje y trastero para mayor comodidad. El proyecto cuenta con una agradable piscina para adultos y de niños, zona de aseos, zona de bicicletas. En la última planta, y para poder disfrutar de las vistas, cuenta con una sala social-gourmet y un gimnasio. Además, la promoción ha incluido una zona exterior de juegos para niños, donde puedan disfrutar jugando en un entorno protegido. Un entorno que te encantará: Naturaleza a tu alcance, rodeado de zonas verdes y un parque infantil, este es el lugar perfecto para disfrutar del aire libre y crear momentos inolvidables en familia. Ubicación ideal, situada a pocos minutos del centro de Madrid y perfectamente comunicado por transporte público y privado, podrás disfrutar de todas las comodidades de la ciudad sin renunciar a la tranquilidad. La integración de viviendas, zonas verdes, comercios y servicios públicos asegura que los residentes disfruten de una calidad de vida inigualable.",False,,True,True,4266.0,True,False,False,False,[],False,False,435100.0,€,flat,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales, 62",False,,True,True
108213106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/51/52/1347498242.webp,5,19,4,335000.0,flat,sale,107.0,True,2,2,"Calle París, 12",Madrid,Móstoles,Sur,es,,40.3155266,-3.8632648,True,https://www.idealista.com/obra-nueva/108213106/,"Imagina despertar cada mañana en tu nuevo hogar, donde la luz entra por la terraza, el aire es limpio, y el silencio solo se rompe con los sonidos de una urbanización viva, tranquila, pensada para disfrutar. ¡viviendas de Renta Libre en Régimen de Cooperativa! En Calle París 12, en Móstoles, nace un nuevo proyecto: una comunidad de 28 familias que, como tú, sueñan con un espacio propio, moderno, cómodo y lleno de futuro. Aquí encontrarás viviendas de 2 y 3 dormitorios con 2 baños, todas con terraza, pensadas para adaptarse a cada etapa de la vida. Tal vez prefieras un bajo dúplex con jardín, donde los niños puedan jugar o tú desconectar al final del día. O un ático dúplex con una gran terraza, perfecto para ver atardeceres, recibir amigos o simplemente disfrutar del cielo. Cada vivienda incluye su plaza de garaje y trastero, porque el confort también está en los detalles. La urbanización ofrece zonas comunes, piscina y espacios para compartir, donde los vecinos se convierten en amigos. Y todo con una calificación energética A y unas calidades excepcionales. Este no es solo un edificio. Es el comienzo de una nueva historia. La tuya. Una oportunidad que no se presenta todos los días. Una decisión que cambia tu vida. Calle París 12, Móstoles  ¿Y si el próximo capítulo empieza aquí?",True,newdevelopment,True,True,3131.0,True,False,False,False,[],False,False,335000.0,€,flat,"Sur, Móstoles","Piso en Calle París, 12",False,,True,True
107307745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/38/d1/1324545804.webp,,22,3,399900.0,duplex,sale,185.0,True,3,2,"avenida de la Unión Europea, 96",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2872924,-3.9173837,True,https://www.idealista.com/inmueble/107307745/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR ÁTICO DÚPLEX DE RENTA LIBRE EN PLENO BULEVAR. Este maravilloso piso se encuentra en plena zona Europa (Bulevar); cerca de todos los servicios (supermercado, centro de salud, transportes, comercios), frente al NUEVO PARQUE COMERCIAL y próximo a la salida a la autovía A-5. Este increíble piso de TRES HABITACIONES se distribuye de la siguiente manera: PLANTA PRINCIPAL Según accedemos a la vivienda encontramos la cocina americana de buen tamaño junto al salón. Los suelos son de tarima y el salón cuenta con un equipo de aire acondicionado. Desde el salón accedemos a la zona de dormitorios, donde encontramos dos dormitorios de buen tamaño con armarios empotrados además de un cuarto perfecto para hacer las veces de tendedero y un armario empotrado de cortesía. En la planta baja de la vivienda encontramos también un baño completo para dar servicio a dichas estancias. Este baño también se ha reformado. PRIMERA PLANTA En la primera planta encontramos un pasillo recibidor que nos da acceso al dormitorio principal y a otro baño completo para dar servicio a esta planta. Este dormitorio de buen tamaño tiene armarios empotrados y cuenta con aire acondicionado y salida directa a la terraza. Desde el recibidor, también tenemos acceso a la joya de la corona: la GRAN terraza de 40 metros. La terraza es una maravilla, con vistas al pleno bulevar y un tamaño perfecto para disfrutar con familia o amigos y con capacidad para disponer de una gran mesa comedor o incluso de una barbacoa. La vivienda cuenta también con todos los radiadores cambiados recientemente, El precio incluye DOS PLAZAS DE GARAJE y TRASTERO. La urbanización cuenta con ZONAS COMUNES con PISCINA, parque infantil y ZONAS VERDES. ¡NO DUDES EN VENIR A VISITARLO! ¡FINANCIACIÓN HASTA EL 100%!",True,good,False,True,2162.0,True,True,False,False,[],False,False,399900.0,€,flat,"Las Castañeras - Bulevar, Arroyomolinos","Dúplex en avenida de la Unión Europea, 96",,duplex,True,True
108148117,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/de/f4/1335289678.webp,,19,1,269900.0,flat,sale,71.0,True,2,1,"calle Alemania, 4",Madrid,Arroyomolinos,Zona Europa,es,,40.2835952,-3.9196128,True,https://www.idealista.com/inmueble/108148117/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR PISO EN PLENO BULEVAR. Te presentamos este encantador piso ideal tanto para parejas como para pequeñas familias. La vivienda cuenta con dos habitaciones luminosas (una de ellas con un pequeño balcón), perfectas como dormitorio principal y cuarto adicional para invitados, despacho o habitación infantil, ambas equipadas con armarios empotrados. El salón-comedor es amplio y cómodo, con acceso directo a una acogedora terraza privada, ideal para disfrutar de desayunos al aire libre o relajarse al atardecer. La cocina, de estilo funcional, está equipada con todo lo necesario para el día a día, disponiendo además de una amplia zona de tendedero. El baño completo da servicio a las habitaciones y cuenta con bañera.  El piso se encuentra en una finca con piscina, con buena comunicación y servicios cercanos: transporte público, supermercados, colegios y zonas verdes…A demás se incluye una plaza de garaje y trastero. Esta vivienda se encuentra en proceso de descalificación. ¡No dejes pasar esta ocasión y ven a conocer tu nuevo hogar!",True,good,False,True,3801.0,True,True,False,False,[],False,False,269900.0,€,flat,"Zona Europa, Arroyomolinos","Piso en calle Alemania, 4",,,True,True
107600148,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/94/fa/1317238997.webp,,18,1,259900.0,flat,sale,66.0,True,2,1,"calle de Marbella, 15",Madrid,Arroyomolinos,Zona el Caño,es,,40.2778562,-3.9165497,True,https://www.idealista.com/inmueble/107600148/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR PISO EN ZONA BULEVAR.  Presentamos este fantástico piso de 65 m², ubicado en la tranquila y bien comunicada zona de El Caño, rodeado de todos los servicios esenciales. Destaca por su doble orientación, lo que garantiza mayor luminosidad, ventilación natural y eficiencia energética durante todo el año. Al acceder, encontramos un acogedor recibidor que da paso a una amplia cocina totalmente equipada, con un gran tendedero cubierto, ideal como espacio extra de almacenamiento y zona de lavandería. El salón-comedor, exterior y muy luminoso, ofrece un espacio amplio y bien distribuido, con zona de comedor y zona de estar. La zona de descanso cuenta con dos dormitorios de gran tamaño, ambos con armarios empotrados y dimensiones propias de un dormitorio principal, asegurando comodidad y amplitud. El baño completo, de buen tamaño, dispone de una amplia bañera. Este hogar cuenta con preinstalación de ventilación por conducto, además de aire acondicionado en el salón y en el dormitorio principal. Los suelos de tarima de alta calidad y las mosquiteras en todas las ventanas añaden confort y funcionalidad al día a día. Las zonas comunes ofrecen piscina, parque infantil y amplias áreas verdes, perfectas para el disfrute familiar. Además, el precio incluye plaza de garaje y trastero, brindando un extra de comodidad y almacenamiento. Si buscas un hogar con excelente distribución, luz natural y en una ubicación inmejorable, ¡este piso es para ti!",True,good,False,True,3938.0,True,True,False,False,[],False,False,259900.0,€,flat,"Zona el Caño, Arroyomolinos","Piso en calle de Marbella, 15",,,True,True
106268025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/8d/c4/1277714920.webp,Tipo 8,7,,760000.0,flat,sale,135.0,True,3,2,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106268025/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,newdevelopment,True,True,5630.0,True,False,False,False,[],False,False,760000.0,€,flat,"Sector S, Boadilla del Monte","Piso en avenida Isabel Farnesio, 7",False,,True,True
108249758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/99/da/1338446429.webp,,57,,896000.0,chalet,sale,313.0,,2,1,"Mirador de la Cabreriza, 13",Madrid,Collado Mediano,,es,,40.6960225,-4.0357959,True,https://www.idealista.com/obra-nueva/108249758/,"Chalet de Obra OBRA NUEVA “ THE GRASS HOME “ EN COLLADO MEDIANO ( MADRID ) Ático 10 comercializa esta magnífica oportunidad de adquirir una Vivienda Única, ubicada en una parcela con unas vistas privilegiadas de la vertiente Sur de la Sierra de Guadarrama. THE GRASS HOME es el resultado de la más reciente colaboración entre el estudio de arquitectura EME 157 y la empresa constructora LUMAN EDIFICACION Y RESTAURACION, S.L. Se combina la arquitectura bioclimática con el diseño contemporáneo y la experiencia constructiva para ofrecer soluciones funcionales sostenibles y personalizables. Se encuentra en Collado Mediano, en pleno corazón de la Sierra de Guadarrama y ofrece una vista panorámica inmejorable que incluye el Monasterio de El Escorial. Esta a tan solo 30 minutos en coche desde Moncloa, además cuenta con una Estación de Cercanías a solo 6 minutos a pie y conexión directa en autobús con Madrid y otros puntos clave de la Sierra. La vivienda parte de una distribución diáfana, sencilla, amplia y luminosa, pensada para facilitar la adaptación a las necesidades del comprador final. Se entrega con una dotación esencial que incluye: cocina completa, baño, lavadero y armarios modulares y por otro lado preinstalación oculta de climatización y fontanería. El diseño de la vivienda responde a los principios de la arquitectura bioclimática, incorporando una gran terraza abierta al horizonte y soluciones pasivas que garantizan el confort térmico y la eficiencia energética durante todo el año. Amplios ventanales orientados a sur capturan la radiación solar en invierno, maximizan la entrada de luz natural y reducen el consumo energético. Aleros diseñados estratégicamente bloquean la incidencia del sol en verano y permiten su entrada en invierno. Por su parte, los cerramientos opacos en las fachadas Norte, Este y Oeste, protegen del calor estival y minimizan la perdida de energía en los meses fríos. Cuenta con materiales y calidades exclusivas, aerotermia con suelo radiante refrescante en verano y cálido en invierno, ventanas de aluminio con rotura de puente térmico doble acristalamiento con cámara deshidratada y estores motorizados. Se accede a las tres plazas estacionamiento mediante puerta motorizada de 8.5m, de longitud.   Se han ajardinado las zonas en contacto con la vivienda con un paisajismo respetuoso con el entorno y de bajo mantenimiento. En la fachada Este existe una escalera exterior que comunica el acceso con la zona de piscina y con el resto del jardín. La piscina, de 20.5x2.26m. está junto a un amplio porche cubierto en el que cabe la posibilidad de construir una cocina exterior para los meses de verano. CARACTERISTICAS BASICAS Chalet unifamiliar independiente  2 plantas 313 m2 construidos 2 habitaciones 1 baño Terrazas Parcela de 770 m2 Promoción de Obra Nueva Certificación energética A EQUIPAMIENTO Cocina amueblada y equipada  Armarios Jardín Piscina de 20 ml x 2,25 ml 3 Plazas de parking incluidas en el precio.",False,,True,,2863.0,True,False,False,False,[],False,False,896000.0,€,chalet,Collado Mediano,"Casa independiente en Mirador de la Cabreriza, 13",True,independantHouse,True,True
106267964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/28/2e/1277714907.webp,Tipo 6,7,,710000.0,flat,sale,125.0,True,3,2,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267964/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,newdevelopment,True,True,5680.0,True,False,False,False,[],False,False,710000.0,€,flat,"Sector S, Boadilla del Monte","Piso en avenida Isabel Farnesio, 7",False,,True,True
