propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108912120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/86/2d/1358731143.webp,C1CER,21,bj,220000.0,flat,sale,101.0,True,3,1,CL SAN ANDRES,Madrid,Cercedilla,,es,,40.7370621,-4.0651852,False,https://www.idealista.com/inmueble/108912120/,"*****INMOPARQUE****La inmobiliaria que no te cobra comisión, ofrece este estupendo piso en Cercedilla, cerca de todos los servicios. Se trata de una planta baja pero con altura de primero compuesta por un recibidor desde el que se accede por un lado a la cocina; amplia y luminosa gracias a su terraza/tendedero, por el otro lado al salón comedor; muy espacioso también y que disfruta de una preciosa terraza con vistas a los jardines de la urbanización. De frente un pequeño pasillo distribuidor nos lleva a los tres dormitorios, todos dobles y con grandes armarios empotrados y el cuarto de baño con ducha y una buena ventana para ventilar. Se entrega incluida en el precio una plaza de garaje CERRADA (diferenciar de una plaza de aparcamiento, esto es un habitáculo independiente cerrado con puerta). La calefacción es de por gas propano canalizado con la caldera prácticamente nueva. La localización de la vivienda es ideal por estar muy cerca d la entrada a la estación Renfe, con aparcamiento también en la calle sin problema y muy cerca de cualquier servicio que el pueblo ofrezca. Aunque es antiguo, es habitable, VEN A VISITARLO!",False,renew,False,False,,2178.0,False,False,False,False,[],False,False,220000.0,€,flat,Cercedilla,Piso en Cl San Andres,,True,True,,,
107091587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/2b/3c/1272177807.webp,V11,14,2,379000.0,flat,sale,75.0,True,2,1,"calle Cometa, 7",Madrid,Madrid,Barajas,es,Casco Histórico de Barajas,40.4737885,-3.5763638,True,https://www.idealista.com/obra-nueva/107091587/,"CONTACTAR CON LA EXTENSIÓN NÚMERO 3.  ¡Últimas viviendas disponibles!  Promoción de 11 viviendas, trasteros y garajes en pleno centro histórico de Barajas, con multitud de servicios y conexiones con el centro de Madrid, dotado con las mejores calidades y con posibilidad de personalización. Transportes Cercanos A pocos metros de Plaza Mayor Barajas (con parada autobús conexión directa con terminales aeropuerto e intercambiador de Canillejas), y junto a la boca de metro Barajas (línea 8 directa a Nuevos Ministerios).  Información Relevante Instalación de las últimas tecnologías en ahorro energético, empleando los sistemas de producción de energía más eficientes, como es el caso de la aerotermia y el suelo radiante-refrescante, consiguiendo calificación energética A. Control individualizado de consumo a través de contadores de caudal y de energía, y termostatos individuales con control mediante App. Empleo de los mejores materiales especificados para la solución constructiva concreta, como es el caso de los materiales con mejor resistencia térmica en los aislamientos, los más durables en los revestimientos, como es el caso de porcelánicos en suelos en acabado premium, o la mejor calidad en espesores en los perfiles de carpinterías de aluminio. Zonas comunes ajardinadas con un alto nivel de factor verde, complementado con espacio para estacionamiento de bicicletas. Acercamiento del producto al cliente, que puede personalizar su vivienda eligiendo acabados sin coste adicional o haciendo uso de los paquetes Premium, todo ello dentro de las opciones que ponemos a su disposición.",False,,True,True,False,5053.0,True,False,False,False,[],False,False,379000.0,€,flat,"Casco Histórico de Barajas, Madrid","Piso en calle Cometa, 7",,,,,,
108819630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/70/8f/1319813366.webp,"Portal 1, Primero B ",15,1,460000.0,flat,sale,120.0,True,3,2,"avenida de los Abogados de Atocha, 11",Madrid,Móstoles,Norte - Universidad,es,,40.33137,-3.87974,True,https://www.idealista.com/obra-nueva/108819630/,"Descubre Cadmia Residencial 2, el nuevo proyecto del grupo Asentis en Móstoles. Una promoción de 51 viviendas, en un área consolidada y en constante crecimiento, con buenas conexiones de transporte, cercanía a centros de servicios, hospitales, y centros de educación. Te ofrecemos una amplia variedad de tipologías de viviendas, podrás elegir entre viviendas de 2, 3 o 4 dormitorios, bajos con jardín y áticos, todas ellas con plaza de garaje y trastero. Estas viviendas cuentan con sistemas de Aerotermia, suelo radiante y refrescante. Asegurando un clima agradable todo el año y reduciendo el consumo energético. En esta promoción podrás disfrutar de zonas comunes para toda la familia: piscina para adultos, piscina infantil, zonas ajardinadas, zona de juegos infantiles y conserjería en el acceso principal. Solicita una cita para ampliar información a través de la inmobiliaria Novogar. También puedes visitar sus oficinas en Calle del Pintor el Greco, 2, 28932 Móstoles.",True,,True,True,False,3833.0,True,False,False,False,[],False,False,460000.0,€,flat,"Norte - Universidad, Móstoles","Piso en avenida de los Abogados de Atocha, 11",,True,True,,,
108321750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/bd/21/1340639084.webp,Bajo A,14,bj,238000.0,flat,sale,58.0,True,1,1,"calle Duquesa de Tamames, 3",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3730729,-3.7497012,True,https://www.idealista.com/obra-nueva/108321750/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda.  Una vivienda amplia, cómoda y respetuosa con el medioambiente.  La promoción la forman 14 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Tamames 3, se distribuye en 4 plantas con 3 viviendas por planta y 2 en la planta baja, plazas de garajes en las plantas -1 y -2 y con piscina en la zonas comunes. Viviendas de 1, 2 y 3 dormitorios.",False,newdevelopment,True,True,False,4103.0,True,False,False,False,[],False,False,238000.0,€,flat,"Buena Vista, Madrid","Piso en calle Duquesa de Tamames, 3",,,,,,
108766086,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/83/f8/1334142004.webp,V1-3DOR,9,,1830000.0,chalet,sale,482.0,,3,5,"calle Perseo, 27",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4518271,-3.9150781,True,https://www.idealista.com/obra-nueva/108766086/,"¡40% DE LA PROMOCIÓN VENDIDA! Promoción exclusiva de 9 chalets de lujo en Los Satélites (Majadahonda) Ubicación privilegiada entre las calles Perseo, Almendros y Leonides Descubre esta exclusiva promoción de 9 viviendas unifamiliares independientes en una de las zonas más cotizadas de Majadahonda: Los Satélites. Situadas entre las calles Perseo, Almendros y Leonides, estas viviendas ofrecen una combinación perfecta de diseño, amplitud y calidad de vida, en un entorno residencial tranquilo y bien comunicado. Cada chalet cuenta con una parcela privada de más de 700 m² y una superficie construida superior a los 400 m², con distribución de 3, 4 ó 5 dormitorios y estancias amplias y luminosas. Las viviendas se entregan con las mejores calidades y ofrecen múltiples opciones de personalización (consultar condiciones y precios). Características destacadas: •Piscina privada y jardín individual •Aparcamiento en superficie dentro de la parcela •Dormitorio principal tipo suite con vestidor •Salón con grandes ventanales y acceso directo al porche y al jardín •Altos estándares en aislamiento, climatización y acabados La zona de Los Satélites – Majadahonda Se trata de una de las urbanizaciones más consolidadas del noroeste de Madrid, con fácil acceso a la M-503 y M-40, transporte público cercano, centros educativos de prestigio, áreas deportivas, centros comerciales como Gran Plaza 2 y Equinoccio, y todos los servicios necesarios a pocos minutos. Una oportunidad única para vivir en una vivienda independiente de alto nivel, con espacio, privacidad y diseño en una ubicación privilegiada. Contáctanos para conocer más información.",False,,True,,False,3797.0,True,False,False,False,[],False,False,1830000.0,€,chalet,"Los Satélites - Roza Martín, Majadahonda","Casa independiente en calle Perseo, 27",independantHouse,True,True,,,
108923529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/42/b6/1359065743.webp,IE02-VIAN9,10,bj,350000.0,flat,sale,58.0,True,2,1,Barrio Berruguete,Madrid,Madrid,Tetuán,es,Berruguete,40.4619246,-3.6980435,False,https://www.idealista.com/inmueble/108923529/,"Inmobiliarias Encuentro vende este acogedor piso totalmente reformado, ubicado en el demandado barrio de Tetuán.  Con una superficie de 58 m², esta vivienda combina diseño actual, comodidad y una ubicación estratégica, ideal tanto para vivir como para invertir. El piso dispone de un salón luminoso y cálido, con ventana que aporta agradable luz natural y una distribución que invita al descanso. La cocina americana, integrada al espacio, está diseñada para optimizar cada metro y facilitar la vida diaria, creando un ambiente funcional y moderno. Cuenta con dos habitaciones bien distribuidas, perfectas como dormitorio principal y segundo dormitorio para invitados, despacho o espacio polivalente. El cuarto de baño completo está equipado con plato de ducha y acabados de calidad.  Entre sus características, destacan los suelos de tarima, que aportan calidez y un toque contemporáneo a la vivienda. La finca se encuentra en buen estado de conservación y su ubicación es uno de sus grandes atractivos: a pocos minutos de estaciones de metro, lo que permite una excelente conexión con el resto de la ciudad.  Además, el barrio de Tetuán ofrece una amplia variedad de comercios, supermercados, zonas de restauración, centros educativos y todos los servicios necesarios para el día a día, así como proximidad a zonas verdes y espacios de ocio. Una oportunidad única para disfrutar de un piso moderno, listo para entrar a vivir, en una de las zonas con mayor proyección de Madrid. ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente.  Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del sistema: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar!",False,good,False,True,,6034.0,False,False,False,False,[],False,False,350000.0,€,flat,"Berruguete, Madrid",Piso,,,,,,
108433501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/45/0d/1278852225.webp,1 A 3 1º B,32,1,761000.0,flat,sale,150.0,True,4,3,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433501/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,False,5073.0,True,False,False,False,[],False,False,761000.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,True,True,,,
108433579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/45/0d/1278852225.webp,2 B 2 2 E,32,2,825000.0,flat,sale,171.0,True,4,3,"de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,El Pinar- Punta Galea,40.529377,-3.8892393,True,https://www.idealista.com/obra-nueva/108433579/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,True,False,4825.0,True,False,False,False,[],False,False,825000.0,€,flat,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en de Servicio A6, salida 24 s/n",,True,True,,,
108918061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/5d/08/1358898650.webp,,26,2,629900.0,flat,sale,94.0,True,2,2,calle de Villafranca,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4356704,-3.6644204,False,https://www.idealista.com/inmueble/108918061/,"Agencia inmobiliaria de MADRID zona VENTAS - GUINDALERA - Oficina Tecnocasa: EN VENTA: Vivienda exterior ubicada en URBANIZACIÓN cerrada, con PORTERO y JARDINES. Totalmente exterior, ubicado en una segunda planta con ascensor. Esta vivienda destaca por su luminosidad ya que cuenta con una terraza de más de 7m² que tiene acceso desde el salón. Cuenta con 94 m² distribuidos actualmente en dos dormitorios, dos baños, salón y una amplia cocina con acceso a otra terraza de servicio. Ofrece múltiples posibilidades de reforma y redistribución según las necesidades. Situada en una zona muy bien comunicada, a escasos metros de las estaciones de metro de Ventas (Líneas 2 y 5) y Manuel Becerra (Líneas 2 y 6), con una excelente conexión mediante autobuses y fácil acceso a la M-30, M-40 y A-2. El entorno cuenta con todo tipo de servicios: zonas verdes, supermercados, centros educativos, instalaciones deportivas, biblioteca y centros de salud. Una buena opción en una de las zonas más consolidadas de Madrid.",False,renew,False,True,,6701.0,False,False,False,False,[],False,False,629900.0,€,flat,"Guindalera, Madrid",Piso en calle de Villafranca,,,,,,
108914830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/d9/91/1358803062.webp,NP2107251640,13,1,180000.0,flat,sale,61.0,True,2,1,calle del Talco,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3499462,-3.7134917,False,https://www.idealista.com/inmueble/108914830/,"NEO Patrimonial ofrece piso en la zona de Villaverde Alto. 1º exterior sin ascensor. El inmueble consta de 61m² de superficie construida según catastro, de los cuales 58m² corresponden a la vivienda.  Dispone de salón-comedor muy luminoso, cocina independiente y totalmente amueblada con acceso a lavadero, 2 dormitorios y 1 baño.  Detalles de las calidades: Carpintería exterior de PVC, con ventanas abatibles y doble acristalamiento tipo climalit, carpintería interior de madera y suelos de tarima excepto en zonas de agua que son de gres. Agua caliente por termo eléctrico y calefacción eléctrica. Puerta blindada. Ubicado en zona residencial, consolidada y con todos los servicios de primera necesidad al alcance: Colegios, Centros de Salud, Farmacias, Supermercados, Pequeño Comercio, etc. Excelente comunicación de transporte público. Diferentes paradas de autobuses regulares de la EMT, “Alberto Palacios-Aladierna L22 y L79. Renfe Cercanias y metro Villaverde Alto a 5min. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,False,,2951.0,False,False,False,False,[],False,False,180000.0,€,flat,"Villaverde Alto, Madrid",Piso en calle del Talco,,,,,,
108321769,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/03/0a/1340639083.webp,1ºA,14,1,380000.0,flat,sale,106.0,True,2,2,"calle Duquesa de Tamames, 3",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3730729,-3.7497012,True,https://www.idealista.com/obra-nueva/108321769/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda.  Una vivienda amplia, cómoda y respetuosa con el medioambiente.  La promoción la forman 14 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Tamames 3, se distribuye en 4 plantas con 3 viviendas por planta y 2 en la planta baja, plazas de garajes en las plantas -1 y -2 y con piscina en la zonas comunes. Viviendas de 1, 2 y 3 dormitorios.",False,newdevelopment,True,True,False,3585.0,True,False,False,False,[],False,False,380000.0,€,flat,"Buena Vista, Madrid","Piso en calle Duquesa de Tamames, 3",,,,,,
108096303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/15/41/1354076172.webp,PRUBIO3,20,3,330000.0,flat,sale,70.0,True,3,1,calle del Padre Rubio,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4685777,-3.6916068,False,https://www.idealista.com/inmueble/108096303/,"ESTUDIO HOME MADRID OFRECE piso de 70 m² según catastro, en tercera planta completamente exterior (altura de segundo) sin ascensor, con orientación Norte-Sur, en Tetuán, a un paso de Plaza Castilla. La vivienda según la distribución actual, dispone de salón-comedor, cocina independiente con doble entrada, por distribuidor y salón (terraza añadida a la superficie útil del salón, ganando mayor espacio), tres dormitorios exteriores, dos de ellos con salida a una segunda terraza, cuarto de baño completo y distribuidor. En cuanto a sus calidades cuenta con puerta de entrada blindada, suelos de tarima, cerramientos exteriores de PVC con acristalamiento climalit, calefacción gas natural, aire acondicionado con bomba de calor-frio en salón y en dos dormitorios, pintura en liso y puertas de sapelly. Está ubicada en la zona norte de la ciudad de Madrid, dentro del distrito municipal de Tetuán, en el barrio de Ventilla. Zona muy bien ubicada, cercano a Plaza Castilla, a la estación de trenes de Chamartín Clara-Campoamor y a las cuatro torres Business Área. Zona con todos los servicios, como supermercados, restaurantes, farmacias, guarderías, cercano al Centro de Salud La Ventilla y a los hospitales como el Universitario La Paz - Carlos III, el Hospital Universitario La Paz y el Hospital Universitario Ramón y Cajal y con diferentes colegios como el IES Tetuán de las Victorias, CEIP Felipe II o Colegio Pío XII. Zona muy bien comunicada con el centro de la ciudad por transporte público, con varias líneas de la EMT (líneas 42, 47,176, 177, N23…), a siete minutos andando de la estación de Metro La Ventilla (línea 9) y a ocho minutos andando de la estación de metro de Plaza Castilla (líneas 1, 9 y 10), muy cerca del intercambiador de Plaza de Castilla, que conecta las líneas de autobuses interurbanos que acceden a Madrid por la carretera de Burgos A1 y la carretera de Colmenar M607, varias líneas de autobuses de EMT y líneas de autobuses de largo recorrido. Hay que destacar su fácil acceso en coche a las carreteras M40, M30, M11 y A1. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,good,False,False,,4714.0,True,False,False,True,[],False,False,330000.0,€,flat,"Ventilla-Almenara, Madrid",Piso en calle del Padre Rubio,,,,,,
