propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108721650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/2c/a7/1353162398.webp,16  4,7,,297534.0,flat,sale,79.0,True,1,1,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721650/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3766.0,True,False,False,False,[],False,False,297534.0,€,flat,,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",,,False,
108926398,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/33/5b/1359159291.webp,IE23-TERE,18,1,470000.0,flat,sale,83.0,True,3,1,Ensanche,Madrid,Alcobendas,Ensanche,es,,40.5493384,-3.6456747,False,https://www.idealista.com/inmueble/108926398/,"VIVIENDA DE ENSUEÑO EN EL CORAZÓN DEL ENSANCHE DE ALCOBENDAS Presentamos una propiedad excepcional, una oportunidad única para quienes buscan confort, estilo y calidad de vida en una de las zonas más consolidadas y cotizadas del norte de Madrid. � Un hogar que enamora desde el primer instante Esta espléndida vivienda se distribuye en: �️ Tres dormitorios amplios y luminosos, perfectos para crear espacios íntimos y acogedores. �️ Un gran salón que invita a la vida en familia y al descanso, con salida directa a una terraza privada donde disfrutar de tus momentos de desconexión. �️ Cocina completamente reformada y amueblada, con acabados modernos y funcionalidad impecable. � Baño completo con bañera de hidromasaje tipo jacuzzi, para regalarte un oasis de relax sin salir de casa. � Calidades superiores que marcan la diferencia ✔️ Suelos de tarima AC7, elegancia y resistencia al máximo nivel ✔️ Puertas de roble francés macizo, lacadas en blanco, que aportan distinción y luminosidad ✔️ Puerta principal acorazada, para tu máxima seguridad y tranquilidad ✔️ Ventanas de aluminio con rotura de puente térmico, que aseguran aislamiento y eficiencia energética ✔️ Radiadores de aluminio de alta calidad ✔️ Calefacción central incluida en el precio de la comunidad � Comodidades adicionales: Incluye plaza de garaje en superficie dentro de la finca y un amplio trastero, ideales para tu día a día. � Ubicación estratégica con todos los servicios a tu alcance A un paso del Ayuntamiento de Alcobendas, rodeado de comercio de cercanía, centro médico, farmacias y el centro comercial Gran Manzana. � ¿Tienes que vender tu vivienda para comprar esta joya? Con nuestro servicio exclusivo ""Cambia y Descansa"", nos encargamos de todo el proceso para que solo te preocupes de estrenar tu nuevo hogar. � ¿Necesitas financiación? Gracias a Finmoo, nuestro servicio financiero, podemos ayudarte a conseguir hasta el 100% de la hipoteca, con las mejores condiciones del mercado. � No dejes pasar esta oportunidad irrepetible. Llámanos hoy mismo y descubre tu próxima vivienda con Inmobiliarias Encuentro.",False,good,False,True,5663.0,False,False,False,False,[],False,False,470000.0,€,flat,,"Ensanche, Alcobendas",Piso,True,True,,
108559234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/86/3f/1345659661.webp,Tipo 000,20,bj,897000.0,flat,sale,206.0,True,3,2,"bulevar Picos de Europa, 34",Madrid,San Sebastián de los Reyes,Tempranales,es,,40.5565853,-3.6522393,True,https://www.idealista.com/obra-nueva/108559234/,"Dos plazas de garaje incluidas el precio. Olea de Tempranales, un complejo residencial único en una de las zonas más exclusivas de San Sebastián de Los Reyes.  Le presentamos Olea de Tempranales, una promoción de vivienda libre estratégicamente ubicada en San Sebastián de Los Reyes: una apuesta decidida por la calidad de vida. En Tempranales podrá encontrar numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. En entorno tranquilo y perfectamente conectado con Madrid. La promoción dispone de 52 viviendas en torno a un gran espacio central con numerosas zonas verdes y un cuidado paisajismo. Olea de Tempranales contará con numerosos equipamientos comunes que permitirán disfrutar de todo tipo de actividades para toda la familia:        _Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día.       _Jardín florar, la arquitectura y el paisajismo te envuelven guiándote en un recorrido único donde las pérgolas y la vegetación generan distintas áreas de descanso.       _Club social, completamente equipado. Un espacio destinado al ocio y la convivencia de los residentes.       _Gimnasio, totalmente equipado, permite entrenamientos intensivos. Con una zona exterior para el bienestar al aire libre.       _Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil y mesas de Ping Pong para su diversión y desarrollar su aprendizaje. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen distintas tipologías de vivienda de 3, 4 y 5 dormitorios, todas ellas con doble o triple orientación y con una cuidada distribución interior con dos plazas de garaje y trastero.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",True,newdevelopment,True,True,4354.0,True,False,False,False,[],False,False,897000.0,€,flat,,"Tempranales, San Sebastián de los Reyes","Piso en bulevar Picos de Europa, 34",True,True,False,
108721738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/7b/13/1353162458.webp,16  5,7,,277399.0,flat,sale,74.0,True,1,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721738/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3749.0,True,False,False,False,[],False,False,277399.0,€,flat,,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",,,False,
108585819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/92/2f/1349196444.webp,W-030I4G,30,bj,795000.0,duplex,sale,120.0,True,2,2,calle de Juan de la Hoz,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4381087,-3.6752538,False,https://www.idealista.com/inmueble/108585819/,"Singular dúplex estilo loft en Guindalera Engel & Volkers le presenta este único dúplex de dos dormitorios, dos baños, gimnasio, garaje y un gran patio interno, en el barrio de Guindalera, Salamanca. En un particular edificio de estilo industrial con una bonita fachada, este piso de diseño de autor y toques neoyorquinos, ofrece la posibilidad de vivir en el corazón de la capital Española. Suelo de hormigón pulido, ventanas de vidrio U-glass que permiten una iluminación constante, unido a la máxima privacidad. Vigas y estructura de hormigón armado visto, cocina de acero inoxidable, techos de más de tres metros abovedados y suelo de madera en la habitación principal.  La iluminación es magnífica durante todo el día, debido a sus cristaleras. Cuenta con cámara de aire para mayor aislamiento, así como pequeñas rendijas entre cristales para una buena ventilación.  Luces en el perímetro del techo así como diferentes puntos de luz para una perfecta y agradable iluminación en cada rincón.  Gimnasio, amplia plaza de garaje en finca y gran patio exterior donde se han rodado escenas cinematográficas y realizado catas de vino. Un lugar pintoresco y magnífico para disfrutar de días soleados, tardes de verano y naturaleza en casa.  Aire acondicionado, calefacción individual y placas solares para un mayor ahorro energético.  La habitación principal tiene una altura de dos metros, aunque apenas se aprecia en las fotografías. Excelente ubicación en el distrito Salamanca, junto a Parque de las Avenidas, Cartagena y avenida de América, rodeado de calles anchas, zonas ajardinadas y de esparcimiento con abundante arbolado y unas modernas instalaciones deportivas. La zona posee varios parques, para su disfrute en familia o práctica de diferentes deportes. El grado de comunicación con el resto de la ciudad es muy completo con red de metro a un paso (línea 7) y autobuses línea 74. La avenida principal es avenida de Camilo José Cela. En la avenida de Bruselas con Camilo José Cela, nos encontramos con las líneas 43, 48 y N3. Supermercado debajo del mismo edificio, se encuentra Alcampo. El aeropuerto, el AVE y el Ifema se alcanzan en apenas 15 minutos, y se tiene acceso directo a la M-30, NII (A-2) y las diferentes arterias de la ciudad.",True,good,False,True,6625.0,True,False,True,False,[],False,False,795000.0,€,flat,duplex,"Guindalera, Madrid",Dúplex en calle de Juan de la Hoz,True,False,,35000.0
108715460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/1a/9e/1240054363.webp,RU-08-2,14,,423000.0,chalet,sale,114.0,,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,Espartales,es,,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715460/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,,3711.0,True,False,False,False,[],False,False,423000.0,€,chalet,terracedHouse,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",True,True,False,
108715461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/b9/a6/1240054365.webp,RU-07-3,14,,435000.0,chalet,sale,117.0,,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,Espartales,es,,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715461/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,,3718.0,True,False,False,False,[],False,False,435000.0,€,chalet,terracedHouse,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",True,True,False,
108911707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/35/d7/1358707903.webp,GA-V-3758,22,bj,420000.0,flat,sale,45.0,False,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4242616,-3.6741157,False,https://www.idealista.com/inmueble/108911707/,"+PISO ofrece precioso apartamento a estrenar. Amplia zona de salón comedor, con cocina integrada, totalmente amueblada y equipada con electrodomésticos de primeras marcas. Un dormitorio doble, segunda estancia pequeña que puede ser utilizada como dormitorio, estudio o como vestidor, con salida a un muy buen patio de uso exclusivo de unos 12 metros cuadrados y un baño completo. Todas las estancias disponen de ventanas que aportan ventilación natural. Situado en un edificio clásico sin barreras arquitectónicas en una inmejorable ubicación, en pleno barrio de Goya, a escasos metros de la Plaza Felipe II, a 10 minutos andando al parque del Retiro, a 5 minutos del Metro Goya. Muy buena oportunidad para vivir en uno de los mejores y más demandados barrios de la capital. También es una buena oportunidad de inversión para rentabilizar en alquiler, dada la alta demanda de alojamiento en la zona y los bajos gastos de mantenimiento. Solicite su cita para visitarlo.",False,good,False,True,9333.0,False,True,False,False,[],False,False,420000.0,€,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,,,,
108496777,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f7/a8/1346648797.webp,W-030H0T,16,bj,920000.0,flat,sale,74.0,True,1,1,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4272552,-3.6783168,False,https://www.idealista.com/inmueble/108496777/,"Exclusiva Vivienda de Lujo en Calle Hermosilla Engel & Volkers tiene el placer de presentarle en exclusiva esta espectacular vivienda de 74m² ubicada en un edificio de nueva construcción en la prestigiosa Calle Hermosilla, en pleno corazón del Barrio de Salamanca. La propiedad cuenta con un dormitorio amplio y luminoso, una elegante sala de estar con acceso a una acogedora terraza privada de unos 25 metros cuadrados, perfecta para disfrutar del aire libre en plena ciudad. Incluye plaza de garaje en el mismo edificio por 70.000€ adicionales y ofrece acceso a unas completas zonas comunes: piscina, sauna, gimnasio totalmente equipado y pista de pádel, ideales para quienes valoran el bienestar y un estilo de vida activo sin salir de casa. Un hogar moderno, cómodo y funcional, diseñado con materiales de alta calidad y pensado para quienes buscan exclusividad en una de las zonas más deseadas de Madrid. ¡No dejes pasar esta oportunidad única! La zona de Goya, situada en el prestigioso barrio de Salamanca, es una de las áreas más codiciadas de Madrid por su combinación de elegancia, servicios y excelente comunicación. Se caracteriza por sus amplias avenidas arboladas, arquitectura señorial y una oferta comercial de primer nivel, con tiendas exclusivas, grandes firmas, centros comerciales como El Corte Inglés y una variada propuesta gastronómica. Además, cuenta con todos los servicios necesarios para la vida diaria —colegios, centros de salud, instalaciones deportivas y espacios culturales— y una excelente conexión mediante varias líneas de metro (Goya, Lista, Velázquez) y autobuses. Su proximidad al parque del Retiro y a las principales arterias de la ciudad, como la calle Alcalá, la Milla de Oro o la plaza de Felipe II, la convierten en una ubicación privilegiada, ideal tanto para residir como para invertir.",True,good,False,True,12432.0,True,False,True,False,[],False,False,920000.0,€,flat,,"Goya, Madrid",Piso en calle de Hermosilla,True,False,,70000.0
108584678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/d1/b1/1349602436.webp,W-030KHI,55,bj,544500.0,flat,sale,123.0,True,3,3,paseo de la Dirección,Madrid,Madrid,Tetuán,es,Berruguete,40.4578953,-3.7106454,False,https://www.idealista.com/inmueble/108584678/,"Impresionante loft de diseño moderno Engel & Völkers presenta este moderno loft en el codiciado barrio de Tetuán, específicamente en la encantadora zona de Berruguete. Esta propiedad representa la perfecta combinación entre diseño contemporáneo y comodidad, ofreciendo una experiencia de vida única en el corazón de Madrid. El loft ha sido meticulosamente diseñado para ofrecer un espacio de vida amplio y funcional, cuenta con salón, cocina y aseo/lavadero en planta baja y tres dormitorios más dos baños en la palnata alta. Encontrarás un ambiente luminoso y acogedor gracias a los amplios ventanales que permiten la entrada de luz natural durante todo el día. Con sus altas calidades, acabados de primera calidad y ubicación privilegiada, ofrece una oportunidad única para aquellos que buscan lo mejor en términos de comodidad, estilo y conveniencia en el corazón de Madrid. Berruguete es un barrio del Distrito de Tetuán, situado en la zona noroeste de la ciudad de Madrid. Sus límites son al norte la calle Marqués de Viana y el Paseo de la Dirección, al sur la calle Francos Rodríguez, al este con la calle y Bravo Murillo y al oeste con la calle Ofelia Nieto. Posee dos estaciones de metro en la línea 1, Tetuán y Estrecho y en la línea 7, la estación Francos Rodríguez. Además, tiene gran cobertura con diferentes líneas de autobús (L. 11, 44,66, 126, 177). Berruguete es un barrio tradicional, con comercios y tiendas clásicas, que combinan con arquitecturas y servicios más modernos y en el que convive la gente joven, que ha ido llegado en los últimos años, con los vecinos de siempre. Un barrio céntrico y acogedor.",True,good,False,False,4427.0,True,False,True,False,[],False,False,544500.0,€,flat,,"Berruguete, Madrid",Piso en paseo de la Dirección,,,,
108785056,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/8f/30/1355034002.webp,W-030O02,28,3,2200000.0,flat,sale,300.0,True,6,3,Barrio Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.4388135,-3.7116962,False,https://www.idealista.com/inmueble/108785056/,"Exclusiva propiedad con garaje y apartamento independiente en Gaztambide Engel & Völkers, tiene el placer de presentarles esta exclusiva propiedad en Gaztambide. Ofrece una combinación sobresaliente de espacio, luz natural y funcionalidad, ideal tanto para uso residencial como para inversión.  La vivienda principal se caracteriza por sus grandes ventanales, que aportan una excelente luminosidad en todas las estancias. La distribución es amplia y equilibrada, con zonas de día y de noche bien definidas. Un salón principal de grandes dimensiones, cocina con office, dormitorios, el principal con baño en suite y amplio espacio de almacenaje en todos ellos. Uno de los mayores atractivos de esta propiedad es que incluye un apartamento independiente con acceso propio, ideal para alquiler, visitas o como espacio profesional. Esta unidad adicional representa una excelente oportunidad de rentabilidad.   Además, cuenta con plaza de garaje y trastero, elementos muy valorados que completan la funcionalidad del conjunto. La finca cuenta con portero y está adaptada para movilidad reducida.  En definitiva, se trata de una propiedad versátil, luminosa y lista para habitar, con el valor añadido de ofrecer una vivienda complementaria independiente. Está situada en Gaztambide, barrio residencial con mucha personalidad, en el corazón de Chamberí. Es una de las zonas más valoradas de Madrid por su equilibrio entre vida urbana, tranquilidad residencial y amplias zonas verdes.  Es un barrio consolidado y muy bien cuidado, con una gran variedad de servicios, comercios de proximidad, colegios, universidades, centros de salud y una excelente oferta gastronómica.  Uno de sus grandes atractivos es la cercanía al Parque del Oeste, uno de los pulmones verdes de la capital, ideal para pasear, practicar deporte o disfrutar de sus vistas y jardines históricos. La conexión por transporte público es excelente, con varias líneas de metro y autobuses que permiten llegar a cualquier punto de la ciudad. Así como un fácil acceso a la A-6 y M-30.  En resumen, una ubicación inmejorable para quienes buscan vivir en el centro de Madrid sin renunciar a la tranquilidad, la naturaleza y todos los servicios al alcance.",True,good,False,True,7333.0,True,False,True,False,[],False,False,2200000.0,€,flat,,"Gaztambide, Madrid",Piso,True,True,,
