propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108914411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/05/64/1358792098.webp,,36,544900.0,chalet,sale,230.0,4,3,calle del Barco de Ávila,Madrid,Soto del Real,es,40.7477141,-3.779195,False,https://www.idealista.com/inmueble/108914411/,"¡VENDE EN EXCLUSIVA HOGARES SOTO DEL REAL CHALET INDEPENDIENTE! Descubre este impresionante chalet independiente de 230 m², ubicado en la tranquila Urbanización La Solana. Con una parcela de 500 m², esta propiedad ofrece un estilo de vida ideal para familias que buscan comodidad y tranquilidad. A solo 10 minutos a pie de la plaza del Ayuntamiento, supermercados y colegios, disfrutarás de la conveniencia sin renunciar a la paz que brinda la naturaleza. Las vistas a la majestuosa Sierra de la Pedriza y al Parque Nacional son simplemente espectaculares. La distribución de la casa es perfecta. En la planta baja, un luminoso salón de 35 m² con chimenea te invita a relajarte y disfrutar de momentos inolvidables con amigos y familiares. Desde aquí, accedes directamente a la piscina y al porche, creando un espacio ideal para el entretenimiento. La amplia cocina, con vistas a la Pedriza, es un sueño para los amantes de la gastronomía. Además, cuenta con un práctico aseo. En la planta primera, la habitación principal se convierte en un refugio personal, equipada con baño en suite, armario empotrado y vistas a la piscina. Dos habitaciones adicionales son perfectas para hijos o invitados, acompañadas de otro baño completo con plato de ducha y un guardarropa independiente que maximiza el espacio. El semisótano es un verdadero hallazgo: un amplio salón/habitación con ventanas que aportan luz natural y calefacción, ideal para crear un espacio adicional de ocio o trabajo. También incluye un trastero y un cuarto para la caldera y depuradora de la piscina. El garaje tiene capacidad para dos coches, asegurando que siempre haya espacio para tus vehículos y el deposito de gasoil de 750 litros. El exterior es un oasis privado. La parcela cuenta con una zona ajardinada y otra solada, donde disfrutar del clima al aire libre. La piscina de 9x4 m² es perfecta para refrescarse en los días calurosos, mientras que el porche ofrece un lugar ideal para relajarse. Además, podrás deleitarte con una variedad de árboles frutales como ciruelos, higueras y granados. No pierdas la oportunidad de vivir en este chalet que combina confort, belleza y funcionalidad. ¡Ven a visitarlo y enamórate de tu nuevo hogar! ¡PODEMOS CONSEGUIR FINANCIACIÓN DE HASTA 100%, NO DUDES EN CONSULTAR CONDICIONES!",True,good,False,2369.0,True,True,False,False,[],False,False,544900.0,€,True,True,chalet,independantHouse,Soto del Real,Casa independiente en calle del Barco de Ávila,Destacado,,,,,,,,,
107942934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/6e/0b/1329027005.webp,VPLL,40,720000.0,flat,sale,120.0,4,2,calle del Valle de Pinares Llanos,Madrid,Madrid,es,40.4865806,-3.7230437,False,https://www.idealista.com/inmueble/107942934/,"ESTUDIO HOME MADRID OFRECE piso de 120m2, en primera planta exterior, para actualizar, con orientación este y oeste, en la zona de Arroyofresno.  Según la distribución actual, la vivienda consta de gran salón comedor con mirador, cocina con terraza tendedero cerrado, cuatro dormitorios con ventana al exterior, dos cuartos de baño completos, hall de entrada y pasillo distribuidor. Dispone una plaza de garaje, de acceso directo desde el ascensor y fácil maniobrabilidad, y de trastero incluidos en el precio. En cuanto a sus calidades, la vivienda cuenta con puerta de entrada blindada; suelos de parquet en toda la vivienda, excepto en cocina y baño, siendo de gres; cerramientos exteriores con ventanas de aluminio con rotura de puente térmico y acústico tipo “Climalit”; carpintería interior de roble; pintura en gotelé; aire acondicionado en toda la vivienda por conducto; etc. La vivienda cuenta con calefacción y agua caliente por gas natural. En urbanización cerrada, con rampa y ascensor desde la calle para personas con movilidad reducida, dispone de servicio de conserjería/seguridad las 24 horas del día, los siete días de la semana, con circuito cerrado de cámaras de seguridad. Cuenta con zonas comunes, con piscina, zona infantil, sala de reuniones y sala comunitaria. Está ubicada en la zona norte de la ciudad de Madrid, dentro del distrito municipal de Fuencarral-El Pardo, en el barrio de Arroyofresno. Se trata de una zona residencial muy tranquila, junto a la Real Federación Española de Golf, rodeada de parques, muy cerca de las zonas verdes de El Pardo. Zona con todos los servicios, como supermercados, farmacias, guarderías, …, junto al Centro de Salud Fuentelareyna y con diferentes colegios, como C.C.E. Fuentelareyna, C.P. Alhambra, … Resaltar la cercanía a los Hospitales de referencia como son Ramón y Cajal, La Paz, las clínicas Cemtro I, II, III, la Ruber Internacional y el centro ORPEA especializado en rehabilitación. Bien comunicada por transporte público, con varias líneas de la EMT (líneas 67, 82, 49, 64, N20) junto al edificio, a unos 5 minutos andando de la estación de Metro Lacoma (línea 7) y muy cercano a la estación de Cercanías de Renfe de Pitis. Hay que destacar su fácil acceso en coche a las carreteras M40, M30 y M607. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa.  Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,good,False,6000.0,True,False,True,False,[],False,False,720000.0,€,True,True,flat,,"Arroyo del Fresno, Madrid",Piso en calle del Valle de Pinares Llanos,Destacado,1,True,True,Fuencarral,Arroyo del Fresno,,,,
107852313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/89/4b/1326249906.webp,C.C.,38,825000.0,flat,sale,106.0,3,2,calle de Carmen Cobeña,Madrid,Madrid,es,40.4017857,-3.713154,False,https://www.idealista.com/inmueble/107852313/,"ESTUDIO HOME MADRID OFRECE piso de 106 m2 construidos según Catastro, de obra nueva del año 2022, totalmente exterior, con orientación este, en urbanización cerrada, ubicada en el distrito de Arganzuela. LA VIVIENDA SE ENCUENTRA ALQUILADA HASTA FEBRERO DE 2028. Según su distribución actual, la vivienda dispone de salón-comedor con mirador y grandes ventanales, con cocina americana totalmente equipada, con acceso a terraza-tendedero y electrodomésticos de primeras marcas; tres dormitorios, el principal con acceso a pequeña terraza; dos cuartos de baño completos, uno en suite; y hall de entrada. Dispone de plaza de garaje con preinstalación de cargador para coches eléctricos y trastero incluidos en el precio. En cuanto a sus calidades, el inmueble dispone de puerta de entrada blindada; suelos de tarima; la carpintería exterior de aluminio anodizado de alta gama con rotura de puente térmico, doble ventana con cámara de alta eficiencia acústica y energética; carpintería interior de madera lacada en blanco y herrajes cromados, además dispone de vestidor en el dormitorio principal y armarios empotrados en dos habitaciones y hall de entrada, todos ellos con puertas lacadas y manetas cromadas; calefacción por suelo radiante y aire acondicionado por conductos en falso techo. Urbanización con servicio de conserjería 12 horas, almacén para recibir paquetería a domicilio, cuarto de bicicletas en cada portal, dos piscinas, zonas verdes, zona infantil y gimnasio. Está ubicada en la zona centro de la ciudad de Madrid, dentro del distrito municipal de Arganzuela, en el barrio de Acacias. A escasos minutos de la Plaza de Embajadores y Puerta de Toledo. A un paso de las zonas verdes de Madrid Rio. Zona con todos los servicios, como supermercados, farmacias, restaurantes …, junto al Centro de Paseo Imperial. Cuenta con diferentes colegios, como CEIP Joaquín Costa, IES Gran Capitán …. Bien comunicada por transporte público. A un paso de la estación de Metro Pirámides (línea 5) y de la estación de cercanías Pirámides (C1 y C10), 5 minutos caminando encontramos la estación de Metro de Embajadores (línea 3) y varias líneas de la EMT (líneas 34, 36, 62, 116, 118…). Hay que destacar su fácil acceso en coche a las carreteras M30 y A42. ESTUDIO HOME MADRID, agencia inmobiliaria con 20 años de experiencia en el sector, les ofrece asesoramiento jurídico, fiscal y financiero, realizando un seguimiento personalizado durante todo el proceso de compraventa. Agencia inmobiliaria inscrita en el RAIN (Registro de Agentes Inmobiliarios de la Comunidad de Madrid).",False,good,False,7783.0,True,False,True,False,[],False,False,825000.0,€,True,True,flat,,"Acacias, Madrid",Piso en calle de Carmen Cobeña,Destacado,1,True,True,Arganzuela,Acacias,,,,
107932852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/58/c6/1335106452.webp,3454-07127,26,945700.0,flat,sale,135.0,2,2,paseo de la Castellana,Madrid,Madrid,es,40.4573609,-3.6893784,False,https://www.idealista.com/inmueble/107932852/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso de 135 m² construidos y 123 m² útiles te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Con dos amplias habitaciones y dos baños, es perfecto tanto para parejas como para familias que buscan un espacio acogedor y funcional. La cocina, completamente equipada, se convierte en el lugar ideal para preparar deliciosas comidas y compartir momentos inolvidables. Ubicado en uno de los mejores barrios de la capital, este inmueble te brinda un emplazamiento inmejorable. Imagina despertar cada mañana en un entorno vibrante y lleno de vida, con todos los servicios a tu alcance. La orientación este garantiza que disfrutes de luz natural durante la mayor parte del día, creando un ambiente cálido y acogedor en cada rincón de tu nuevo hogar. Situado en la sexta planta de un edificio con ascensor, este piso de segunda mano se encuentra en buen estado, listo para que lo personalices a tu gusto. No pierdas la oportunidad de vivir en una de las zonas más deseadas de Madrid. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,7005.0,True,False,True,False,[],False,False,945700.0,€,,,flat,,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,Destacado,6,False,True,Tetuán,Cuzco-Castillejos,965000.0,19300.0,2.0,
107696005,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/37/0c/1350317736.webp,VIVEXROB013-1,46,198500.0,duplex,sale,140.0,2,1,Robledo de Chavela,Madrid,Robledo de Chavela,es,40.4968766,-4.2412481,False,https://www.idealista.com/inmueble/107696005/,"¡VENDE CON NOSOTROS DESDE SOLO EL 1,9 %! ¡CONSEGUIMOS HASTA EL 100% DE FINANCIACIÓN! � CASA CON BUHARDILLA INDEPENDIENTE Y ACCESO EXCLUSIVO – VISTAS INMEJORABLES  ¿Buscas una vivienda con encanto, vistas impresionantes y espacio para crear tu propio hogar? ¡Esta casa es para ti! Con acceso completamente independiente desde la calle, esta encantadora casa en el corazón de Robledo de Chavela se distribuye en dos plantas, combinando funcionalidad, privacidad y mucho potencial. Con 140 m² construidos, la vivienda principal cuenta con: ✨ Salón-comedor muy luminoso con balcón y vistas despejadas ✨ Cocina independiente con espacio de almacenamiento ✨ 2 habitaciones amplias ✨ Baño completo ✨ Detalles con encanto y muchísima luz natural La buhardilla puede ser ideal como apartamento de invitados, estudio, zona de trabajo, espacio creativo o incluso una tercera habitación independiente ¡Cualquier idea que imagines, está a tu alcance! Separada del resto de la vivienda, permite una total autonomía y privacidad. Con 140 m² construidos, esta casa ofrece la proyección y comodidad de una vivienda unifamiliar, en pleno casco urbano, con todos los servicios cerca y rodeada del entorno natural de Robledo de Chavela. � ¡No dejes escapar esta oportunidad! Llámanos y agenda tu visita.   � AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 ☎️ TELÉFONO:  � PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 ☎️ TELÉFONO: [IW].",True,good,False,1418.0,True,False,True,False,[],False,False,198500.0,€,,,flat,duplex,Robledo de Chavela,Dúplex,Destacado,,True,False,,,,,,
107525333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/07/bc/1315037495.webp,,27,390000.0,flat,sale,95.0,2,2,Fuente Santa,Madrid,Colmenar Viejo,es,40.6688575,-3.7786271,False,https://www.idealista.com/inmueble/107525333/,"EXCLUSIVAS ARAGON, su Agencia Inmobiliaria desde 1978, le ofrece un MAGNIFICO PISO EN VENTA COMPLETAMENTE REFORMADO en planta segunda con ascensor, situado en una de las mejores zonas residenciales de Colmenar Viejo, el Conjunto Residencial FUENTE SANTA, al norte de esta localidad.  Piso de unos 95m2. construidos registrales. Distribuido en: recibidor con armario empotrado; amplio y luminoso salón comedor con espaciosa terraza con vistas a la sierra y al Pico de San Pedro. La cocina tipo americana, incorporada a dicho salón, está completamente amueblada, y dispone de terraza para lavadero y tendedero. Amplio dormitorio principal con dos armarios empotrados y baño incorporado; y un segundo dormitorio también con armario empotrado. Dispone además de otro baño con plato de ducha. Carpintería exterior de aluminio con rotura de puente térmico, cristal climalit y persianas. Suelos de tarima y gres; carpintería interior en madera de lacada en blanco. Calefacción por caldera individual de gas natural, e instalación de aire acondicionado canalizado por conductos en el techo, con sensores individualizados en cada dependencia.  Dispone de plaza de garaje en el mismo conjunto residencial y de cuarto trastero (a los que no accede el ascensor).  El Conjunto Residencial dispone de servicios de conserjería, y vigilancia por cámaras, y agradables y espaciosas instalaciones deportivas y ajardinadas. Todo ello en amplio espacio cerrado con un magnífico entorno medioambiental.  El Conjunto Residencial Fuente Santa, con inmejorables expectativas, está correctamente comunicado mediante varias líneas de autobuses urbanas e interurbanas. El piso está próximo a la Plaza de Santa Teresa de Avila y al Centro Comercial El Mirador. Cuenta en sus alrededores con comercios, farmacias, colegios, guarderías, instituto, parques infantiles, espacios deportivos, auditorio, biblioteca y zonas de ocio. Algo más distante, a 5-10 minutos en coche, se sitúa la estación de Renfe Cercanías.  Colmenar Viejo se encuentra comunicado con Madrid y Tres Cantos por la carretera M-607, por diferentes líneas de autobuses del consorcio de la CAM y por tren de Cercanías C-4, que permite acceder al centro de Madrid en casi media hora. Carril bici (paralelo a la M-607) que une la Sierra con la Ciudad de Madrid. En el precio de venta indicado no se incluye impuestos, ni gastos de escrituración. Consúltenos a este respecto.  EXCLUSIVAS ARAGÓN NO COBRA COMISIÓN A LOS COMPRADORES.",True,good,False,4105.0,True,False,True,True,[],False,False,390000.0,€,True,True,flat,,"Fuente Santa, Colmenar Viejo",Piso,Destacado,2,True,True,Fuente Santa,,405000.0,15000.0,4.0,
108473620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/9f/a5/1345982567.webp,MD3B01V21,40,450000.0,penthouse,sale,75.0,2,2,paseo de la Dirección,Madrid,Madrid,es,40.4589544,-3.710267,False,https://www.idealista.com/inmueble/108473620/,"Extraordinario ático-dúplex LISTO PARA ENTRAR A VIVIR, en finca seminueva (año 2007), en el Paseo de la Dirección, próximo a calle Villaamil y calle Ofelia Nieto, 4ª planta, ascensor, exterior y MUY LUMINOSO (Orientación Sur) 75 m2 útiles distribuidos en dos plantas: PLANTA DE ACCESO de 52 m2 útiles con hall-recibidor, amplio salón-comedor con grandes ventanales, cocina americana completamente amueblada y equipada, un dormitorio con armarios empotrados y cuarto de baño con plato de ducha. PLANTA SUPERIOR de 23 m2 con un gran espacio diáfano y abuhardillado con dos ventanas velux y con acceso a terraza cuadrada de 10 m2 apróx. , y cuarto de baño con plato de ducha de obra. Además la vivienda cuenta con cuarto trastero incluido en el precio y plaza de garaje opcional en la misma finca. EXCELENTE ESTADO DE CONSERVACIÓN, paredes lisas y recién pintadas, suelos de parquet recién acuchillados, ventanas de aluminio lacado con cristal climalit, carpintería interior de madera, split de aire acondicionado en el salón, agua caliente y calefacción individuales por gas natural. Zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a menos de cinco minutos de estación de Metro de Francos Rodríguez (L7) y a diez minutos de estación de Metro de Estrecho (L1) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas en los distritos de Tetuán y Chamberí con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario.  Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,good,False,6000.0,True,False,True,False,[],False,False,450000.0,€,,,flat,penthouse,"Berruguete, Madrid",Ático en paseo de la Dirección,Destacado,4,True,True,Tetuán,Berruguete,460000.0,10000.0,2.0,
108903786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/15/07/1358463193.webp,,40,149990.0,chalet,sale,66.0,1,1,Daganzo de Arriba,Madrid,Daganzo de Arriba,es,40.5458694,-3.4580359,False,https://www.idealista.com/inmueble/108903786/,"^**^PRECIOSO ADOSADO EN DAGANZO DE ARRIBA, DE RECIENTE CONSTRUCCIÓN EN PLENO CENTRO^**^ Te presentamos esta encantadora vivienda adosada situada en el corazón de Daganzo de Arriba, en una ubicación inmejorable dentro del municipio. Se trata de una construcción reciente que combina funcionalidad y encanto, ideal tanto como primera vivienda como para inversión. La vivienda cuenta con 1 dormitorio, un amplio salón con gran entrada de luz natural, cocina independiente que ofrece la posibilidad de ser amueblada a tu gusto, y una cómoda terraza. En la última planta dispone de una zona de solárium privada con vistas despejadas a los tejados del centro histórico, un espacio perfecto para relajarse o disfrutar del aire libre. La propiedad se encuentra a escasos metros de todos los servicios esenciales, comercios, colegios, zonas verdes y transporte público, lo que facilita una vida cómoda sin necesidad de desplazamientos largos. Una excelente oportunidad para vivir en un entorno tranquilo y consolidado o para invertir con alta demanda de alquiler en la zona. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. NO COBRAMOS COMISIÓN AL COMPRADOR.",True,good,False,2273.0,True,True,False,False,[],False,False,149990.0,€,,,chalet,terracedHouse,Daganzo de Arriba,Chalet adosado,Destacado,,,,,,,,,
108325309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/9c/1e/1340746527.webp,,23,237900.0,flat,sale,109.0,3,2,"avenida de la Hispanidad, 4",Madrid,Ciempozuelos,es,40.16264,-3.62656,True,https://www.idealista.com/inmueble/108325309/,"ARANKEY REAL ESTATE VENDE EN CIEMPOZUELOS; ¡Descubre tu nuevo hogar en Ciempozuelos! Este espectacular piso de 109 m² es perfecto para quienes buscan comodidad y estilo. Con un amplio salón de 36 m², disfrutarás de momentos inolvidables con familia y amigos. La cocina, completamente amueblada, está lista para que des rienda suelta a tu creatividad culinaria. El inmueble cuenta con tres acogedores dormitorios, todos equipados con armarios empotrados, lo que garantiza un excelente aprovechamiento del espacio. La habitación principal incluye un baño en suite, brindando privacidad y confort. Además, hay un aseo adicional para mayor comodidad. Ubicado en una urbanización con piscina comunitaria, podrás relajarte y disfrutar del sol en los días calurosos. La plaza de garaje incluida en el precio y el trastero son un gran plus para quienes necesitan espacio extra. El edificio cuenta con ascensor y la calefacción es mediante bomba de frío/calor, asegurando un ambiente agradable durante todo el año. Situado en una excelente ubicación, este piso de segunda mano se encuentra en buen estado y es ideal para entrar a vivir. No dejes pasar la oportunidad de hacer de este lugar tu nuevo hogar. ¡Contáctanos para más información y ven a visitar tu futuro piso!",True,good,False,2183.0,True,False,True,True,[],False,False,237900.0,€,True,True,flat,,"San Benito - Soledad - Hispanidad, Ciempozuelos","Piso en avenida de la Hispanidad, 4",Destacado,3,True,True,San Benito - Soledad - Hispanidad,,,,,
98269933,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/da/35/1006167237.webp,VM1903005,23,2621000.0,flat,sale,399.0,6,5,calle de Alberto Aguilera,Madrid,Madrid,es,40.4297361,-3.7101616,False,https://www.idealista.com/inmueble/98269933/,"Magnífico piso señorial situado en Arapiles, cerca del centro comercial de Princesa. Se encuentra en un edificio de siete plantas de fachada clásica. El piso consta de 399m² construidos y 350m² útiles. Se accede a la vivienda por un fantástico distribuidor que da paso a un amplio despacho comunicado con el salón-comedor por puertas correderas. El salón está dividido en dos ambientes de grandes dimensiones destacando las maderas nobles, bonitas molduras y grandes ventanales con persianas eléctricas que aportan a las estancias una gran luminosidad gracias a su orientación sureste. A continuación pasamos a una de las habitaciones también con un gran ventanal y armario empotrado. Coincidiendo con  el chaflán de la finca encontramos otra estupenda estancia y la más luminosa de la casa. Justo al lado se encuentra la habitación principal con vestidor y un baño  con bañera redonda en cabina e hidromasaje. Contiguo a este, otro amplio dormitorio con baño incorporado. La cocina tiene unas dimensiones estupendas, con un magnífico office que da a una galería situada en uno de los patios interiores de la finca. La zona de servicio está compuesta por dos habitaciones con armarios empotrados y baño completo. La finca tiene un gran hall de entrada muy cuidado, servicio de portería y vigilancia con cámaras. La vivienda incluye trastero y plaza de garaje en la misma finca al que se accede directamente por el ascensor montacargas.  Contacte con nosotros para ver más inmuebles similares.",False,good,False,6569.0,False,False,True,False,[],False,False,2621000.0,€,True,True,flat,,"Arapiles, Madrid",Piso en calle de Alberto Aguilera,Destacado,4,True,True,Chamberí,Arapiles,,,,
108258539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/d5/c7/1338782627.webp,,28,484900.0,chalet,sale,257.0,4,2,calle Pinos,Madrid,Brunete,es,40.4007691,-3.9969495,False,https://www.idealista.com/inmueble/108258539/,"Agencia Inmobiliaria en Brunete. HOGARES VENDE EN EXCLUSIVA! Hogares Brunete presenta: CHALET INDEPENDIENTE EN PLANTA EN VENTA EN EL CENTRO DE BRUNETE: ENCANTO Y COMODIDAD. Te presentamos este encantador chalet independiente, ubicado en pleno centro de la población, donde tendrás todos los servicios a mano. Ideal para quienes buscan un hogar luminoso, funcional y con estilo, esta propiedad cuenta con 3 habitación y una buhardilla que podrás adaptar a tus necesidades, ya sea como habitación, oficina, sala de lectura o espacio adicional. En la planta baja nos encontramos con 3 habitaciones amplias con armarios empotrados y dos cuartos de baño completos.  Un salón amplio y luminoso con chimenea para disfrutar de momentos de tranquilidad.  cocina amplia totalmente equipada y muy completa de armarios para un almacenaje perfecto. Uno de los grandes atractivos de este Chalet es la luminosidad que inunda todos sus espacios gracias a sus amplias ventanas, que permiten la entrada de luz natural a todas las estancias. Además, la propiedad incluye un trastero para que puedas guardar todo lo que necesites y garaje privado para tu comodidad y seguridad, algo que realmente marca la diferencia. Piscina privada de obra en una parcela de 450m2 lo que nos da libertad y disfrute. Contamos con un equipo financiero altamente cualificado que te ayudará a gestionar tu hipoteca de manera sencilla. Podrás acceder a hasta el 100% de la financiación para que puedas cumplir tu sueño de tener tu propio hogar sin complicaciones. Nuestro equipo se encargará de ofrecerte las mejores opciones adaptadas a tu perfil y necesidades. Este Chalet es ideal para personas que buscan un hogar cómodo, bien comunicado y listo para entrar a vivir. La ubicación es inmejorable, en el corazón del centro, con todos los servicios a tu alcance: supermercados, centros de salud, tiendas, restaurantes y transporte público. ¡Todo lo que necesitas a solo unos pasos de tu hogar! No dejes pasar esta oportunidad de vivir en un lugar único y con todas las comodidades. ¡Tu nuevo hogar te está esperando! Para más información o para concertar una visita, no dudes en contactarnos. Estaremos encantados de ayudarte en todo el proceso.",True,good,False,1887.0,True,False,True,False,[],False,False,484900.0,€,True,True,chalet,independantHouse,Brunete,Casa independiente en calle Pinos,Destacado,,,,,,,,,
108213943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/c9/c1/1337804310.webp,,34,349900.0,flat,sale,115.0,3,2,calle de Gandía,Madrid,Arroyomolinos,es,40.2721703,-3.9050317,False,https://www.idealista.com/inmueble/108213943/,"CAPITAL HOME ARROYOMOLINOS vende en EXLUSIVA espectacular piso de tres habitaciones en una urbanización privada de Zarzalejo con piscina y pista de pádel. La vivienda destaca por su excelente distribución, amplitud y estado de conservación, ideal para quienes buscan comodidad, funcionalidad y calidad de vida en un entorno tranquilo pero bien comunicado. Al entrar nos recibe un elegante hall con armario empotrado de cortesía y un práctico cuarto de despensa anexo. Desde allí accedemos a un salón muy amplio y luminoso, perfecto para disfrutar en familia o con invitados, con espacio suficiente para crear diferentes ambientes. La cocina, con zona de office, resulta especialmente cómoda para el día a día, y al fondo cuenta con una práctica zona de tendedero independiente. La zona de descanso se distribuye en tres dormitorios: dos secundarios, ambos con armarios empotrados, que comparten un baño completo con plato de ducha, y un dormitorio principal con una agradable zona de vestidor y un baño en suite con ventana y bañera. Una amplia terraza aporta un plus de desahogo y confort, perfecta para disfrutar del exterior sin salir de casa. Además, la vivienda incluye plaza de garaje y trastero en el precio, lo que completa una oferta muy atractiva. La urbanización dispone de zonas comunes muy cuidadas, con piscina comunitaria y pista de pádel, ideales para disfrutar en familia. Próximamente se instalará un moderno videoportero, lo que incrementará aún más la seguridad y comodidad del edificio. Una vivienda luminosa, bien cuidada y lista para entrar a vivir, que ofrece todo lo necesario para disfrutar del hogar que siempre has buscado. ¡Contáctenos para más información y para concretar una visita! 100% DE FINANCIACIÓN!",False,good,False,3043.0,True,False,True,False,[],False,False,349900.0,€,True,True,flat,,"Urbanización Mediterráneo, Arroyomolinos",Piso en calle de Gandía,Destacado,1,True,True,Urbanización Mediterráneo,,,,,
102837633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/0f/19/1231384435.webp,,58,1190000.0,flat,sale,102.0,2,2,via Gran,Madrid,Madrid,es,40.4228397,-3.7107569,False,https://www.idealista.com/inmueble/102837633/,"ESPECTACULAR PISO EXTERIOR EN VENTA EN LA CALLE GRAN VIA. El inmueble se encuentra ubicado en la segunda planta del edificio y cuenta con más de 100 metros cuadrados construidos, en una sola planta, que se distribuyen en un hall de entrada, un amplio y luminoso salón comedor independiente con una gran cristalera desde la que tenemos unas increíbles vistas de la calle Gran Vía; a continuación encontramos la cocina amueblada y completamente equipada con electrodomésticos, y por último dispone de dos dormitorios dobles con armarios empotrados, forrados y vestidos, y dos cuartos de baño completos uno de ellos con plato de ducha. El dormitorio principal cuenta con baño en suite con bañera. Edificio completamente reformado en el año 2019 con las mejores calidades como carpintería exterior de aluminio lacada en blanco, con ventanas tipo Climalit de doble acristalamiento con rotura de puente térmico, carpintería interior de madera lacada en blanco, suelos de tarima, paredes lisas, persianas y estores eléctricos. La calefacción es individual suministrada por Gas Natural con suelo radiante y aire acondicionado por conductos. Cabe destacar la gran amplitud y luminosidad del inmueble como características principales, además de disponer de plaza de garaje en el mismo edificio, piscina, gimnasio, terraza con vistas panorámicas y conserje. El precio de la vivienda no incluye la plaza de garaje, la cual será obligatorio comprar junto con la vivienda por un valor de 90.000€.  La Gran Vía es una de las principales calles de la capital y la más conocida. Siempre ha sido un referente desde el punto de vista comercial, turístico y de ocio. En este último aspecto es famosa por sus cines y teatro musical, por lo que también es conocida como el Broadway madrileño. También alberga en la actualidad numerosas tiendas de cadenas internacionales de moda. No pierda esta increíble oportunidad y solicite visita sin compromiso. NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,11667.0,True,False,True,False,[],False,False,1190000.0,€,True,False,flat,,"Malasaña-Universidad, Madrid",Piso en via Gran,Destacado,2,True,True,Centro,Malasaña-Universidad,1395000.0,205000.0,15.0,90000.0
