propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108675533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/8a/b0/1351816984.webp,54,4,625000.0,flat,sale,94.0,False,2,2,calle de Isabel Clara Eugenia,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4864138,-3.6502219,False,https://www.idealista.com/inmueble/108675533/,"KD SERVICIOS Vende, vivienda de 2 dormitorios, 94 m2 construidos, 80 m2 útiles. Orientado al este y al jardín de la urbanización.  Vivienda en buen estado.  Salón con gran ventanal. 2 baños completos, con bañera y ventana al exterior. Cocina amplia, amueblada y equipada. Tendedero cubierto y cerrado. Plaza de Parking incluida en el precio y opcional una segunda plaza Amplio trastero. Zona ajardinada, gran piscina adultos y piscina infantil, ideal bebes. Local de celebraciones Portero físico 24 horas, Cámaras de seguridad. VISITAS TODOS LOS DIAS DE LA SEMANA DE 09.30 A 16 HORAS. INCLUIDOS FINES DE SEMANA Y FESTIVOS.",False,good,False,True,,6649.0,True,False,False,False,[],False,False,625000.0,€,True,True,,flat,"Sanchinarro, Madrid",Piso en calle de Isabel Clara Eugenia,,,650000.0,25000.0,4.0
107470365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/c9/39/1313740985.webp,15,4,1600000.0,penthouse,sale,112.0,True,2,2,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470365/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,True,False,14286.0,False,False,False,False,[],False,False,1600000.0,€,True,True,,flat,"Huertas-Cortes, Madrid","Ático en Fucar, 5",Ático 4,penthouse,,,
107321573,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/99/2e/1309486856.webp,37,,469900.0,chalet,sale,282.0,,4,4,"calle de Almería, 147",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.279546,-3.9088999,True,https://www.idealista.com/inmueble/107321573/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA TECNOCASA NUEVO ARROYOMOLINOS VENDE ESPECTACULAR CHALET DE RENTA LIBRE EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. ¡Descubre el hogar de tus sueños en este impresionante chalet adosado! Con 282 m² construidos, esta joya arquitectónica ofrece todo el lujo y confort que buscas. La propiedad cuenta con cuatro amplios dormitorios, cada uno con armarios empotrados, y cuatro baños, asegurando espacio y privacidad para toda la familia. La buhardilla, con su baño completo y terraza, es el lugar perfecto para relajarte y disfrutar de las vistas. El exterior no se queda atrás: un patio muy grande te invita a disfrutar del aire libre, mientras que el garaje permite aparcar en paralelo con facilidad. La ubicación es inmejorable, rodeada de negocios y servicios que facilitan tu día a día. Construido en 2009 y mantenido en excelente estado. ¡Ven a visitarlo y enamórate de tu futuro hogar!",True,good,False,,,1666.0,True,True,False,False,[],False,False,469900.0,€,True,True,,chalet,"Las Castañeras - Bulevar, Arroyomolinos","Chalet adosado en calle de Almería, 147",,terracedHouse,,,
107939357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/78/c8/1328912422.webp,24,1,1566536.0,flat,sale,176.0,True,3,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4126425,-3.6925725,False,https://www.idealista.com/inmueble/107939357/,"Luminosa vivienda a estrenar en edificio clásico rehabilitado Engel & Völkers presenta esta preciosa vivienda a estrenar en un edificio clásico totalmente rehabilitado. La vivienda de 176m2 construidos con una zona espectacular formada por un bonito espacio de zonas ajardinadas, además de un área de piscina climatizada, spa y gimnasio. Las obras han comenzado ya y está prevista la entrega a partir de enero de 2026. La vivienda consta de un salón, comedor y cocina, que se funden en un amplio y acogedor espacio para compartir con familiares y amigos. Cuenta además con tres dormitorios y dos baños, para ofrecer el máximo confort y privacidad. La vivienda cuenta con acabados de madera cálida en pasillos, con tonos neutros y cuidada iluminación y decoración en todas las estancias. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""Huertas del Prado"" que se encontraban en el siglo XVII en el actual Paseo del Prado, que forma parte del Patrimonio Mundial de la UNESCO y que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación de la vivienda es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y JW Marriott. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por transporte público. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También colegios, cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,good,False,True,,8901.0,False,False,False,False,[],False,False,1566536.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,W-02ZOWG,,,,
107314793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/74/81/1309482308.webp,55,,540000.0,chalet,sale,308.0,,6,4,"avenida Valdelacea, 125",Madrid,Arroyomolinos,Zona el Caño,es,,40.2774703,-3.9195261,True,https://www.idealista.com/inmueble/107314793/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA TECNOCASA NUEVO ARROYOMOLINOS VENDE ESPECTACULAR CHALET DE RENTA LIBRE EN UNA DE LAS MEJORES ZONAS DE ARROYOMOLINOS. ¡Descubre el hogar de tus sueños en este impresionante chalet adosado! Con 309 m² construidos, esta joya arquitectónica ofrece un estilo de vida inigualable. Imagina disfrutar de tu propia piscina privada en los días calurosos de verano, rodeada de un entorno tranquilo y acogedor. Los ventanales enormes permiten que la luz natural inunde cada rincón, creando un ambiente cálido y luminoso. El gran salón, con acceso directo a una cocina moderna, es el corazón del hogar, perfecto para reuniones familiares o cenas con amigos. En la planta baja, encontrarás una habitación y un baño completo, ideal para invitados o para quienes prefieren evitar escaleras. Además, el garaje enorme proporciona espacio suficiente para varios vehículos y almacenamiento adicional. El sótano alberga una sala versátil, perfecta para convertirla en tu gimnasio personal. Con seis dormitorios y cuatro baños, esta casa es ideal para familias numerosas. Los armarios empotrados ofrecen soluciones de almacenamiento prácticas y elegantes. Construido en 2004 y en buen estado, este chalet combina comodidad y funcionalidad. ¡No pierdas la oportunidad de hacer de este lugar tu hogar!",True,good,False,,,1753.0,True,True,False,False,[],False,False,540000.0,€,True,True,,chalet,"Zona el Caño, Arroyomolinos","Chalet adosado en avenida Valdelacea, 125",,terracedHouse,,,
106827944,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/21/8e/1323509900.webp,30,1,800000.0,flat,sale,94.0,True,3,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4155151,-3.7029793,False,https://www.idealista.com/inmueble/106827944/,"Vivienda con 5 balcones en Plaza de España - Madrid Engel & Völkers presenta gran oportunidad de inversión a 100 metros del Hotel Riu Plaza de España. Edificio clásico de principios del siglo XX, con ascensor y acceso a personas de movilidad reducida. Una ubicación inmejorable, a dos pasos de Plaza de España y GranVía. Rodeado de comercios, unidad educativa, medios de transporte, centros de interés cultural e histórico, multiple propuesta gastronómica y mucho más. Sus cinco balcones clásicos, garantiza el disfrute del encanto único de Madrid histórico. A pocos metros andando de la verde y renovada Plaza España se encuentra el distrito de Universidad-Conde Duque. Por su discreta ubicación y sus características de área tranquila y residencial, resulta ser una joya en el centro de Madrid. Cuenta con accesibilidad a todos los servicios: colegios, universidades, toda variedad de comercios esenciales, centros de asistencia sanitaria, centros culturales de renombre y áreas verdes. Zona estratégica, muy solicitada por familias, profesionales, estudiantes e inversores.",False,good,False,True,,8511.0,False,False,False,False,[],False,False,800000.0,€,,,,flat,"Sol, Madrid",Piso,W-02Y3WY,,,,
108623349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/80/6b/1350248108.webp,21,2,2800000.0,flat,sale,200.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4241068,-3.6737568,False,https://www.idealista.com/inmueble/108623349/,"DIZA Consultores les presenta esta exclusiva vivienda haciendo esquina, a un paso de Goya y el Parque del Retiro. En la tercera planta de un edificio construido a principios del siglo XX, se encuentra esta luminosa propiedad de 200 metros cuadrados. La zona social se caracteriza por su amplitud y luminosidad, ya que tiene grandes ventanas y hace esquina. De concepto abierto, se trata de un espacio diáfano con salón independiente, recibidor, comedor y cocina integrados. Esta está equipada con electrodomésticos integrados. La zona de descanso cuenta con tres dormitorios y tres baños completos, todos ellos en suite. Todos los dormitorios disponen de armarios con una gran capacidad de almacenaje. Además, cuenta con un aseo de cortesía. La vivienda ofrece acabados de alta gama: piedra y madera natural, luminarias de primeras marcas tipo LED, carpintería exterior de aluminio hoja oculta con rotura de puente térmico, grifería empotrada. Además, cuenta con calefacción central y zona independiente para lavadora y secadora. Situada a pocos pasos del Parque del Retiro, esta vivienda combina la elegancia de lo clásico con las comodidades más actuales, en una de las zonas más demandadas y con mejor calidad de vida de Madrid. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares.",False,good,False,True,,14000.0,False,False,False,False,[],False,False,2800000.0,€,,,,flat,"Goya, Madrid",Piso,DS-P77753B,,,,
107939338,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/a4/1f/1328911537.webp,24,1,1260250.0,flat,sale,127.0,True,3,1,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4132996,-3.6958421,False,https://www.idealista.com/inmueble/107939338/,"Luminosa vivienda a estrenar en edificio clásico rehabilitado Engel & Völkers presenta esta preciosa vivienda a estrenar en un edificio clásico totalmente rehabilitado. La vivienda de 127m2 construidos con una zona espectacular formada por un bonito espacio de zonas ajardinadas, además de un área de piscina climatizada, spa y gimnasio. Las obras han comenzado ya y está prevista la entrega a partir de enero de 2026. La vivienda consta de un salón, comedor y cocina, que se funden en un amplio y acogedor espacio para compartir con familiares y amigos. Cuenta además con tres dormitorios y un baño, para ofrecer el máximo confort y privacidad. La vivienda cuenta con acabados de madera cálida en pasillos, con tonos neutros y cuidada iluminación y decoración en todas las estancias. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""Huertas del Prado"" que se encontraban en el siglo XVII en el actual Paseo del Prado, que forma parte del Patrimonio Mundial de la UNESCO y que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación de la vivienda es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y JW Marriott. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por transporte público. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También colegios, cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,good,False,True,,9923.0,False,False,False,False,[],False,False,1260250.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,W-02ZOTD,,,,
106328825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/75/a3/1292667285.webp,29,,475000.0,chalet,sale,174.0,,3,3,Luxemburgo s/n,Madrid,Velilla de San Antonio,,es,,40.3785621,-3.4789689,True,https://www.idealista.com/obra-nueva/106328825/,"FASE II YA A LA VENTA. Consulta nuestras facilidades de pago que te ayudarán a conseguir la casa que siempre has soñado, muy cerca de Madrid y en un entorno natural. Licencia de Obras concedida. Te presentamos Living Villas de Luxemburgo by Sacresa, una exclusiva promoción de chalets unifamiliares pareados en Velilla de San Antonio. Estos Chalets se construirán en la Manzana U-12 Calle Praga. Cada chalet se asienta en una amplia parcela independiente. Estos chalets pareados cuentan con tres dormitorios y una buhardilla terminada y habitable. Cada parcela tiene 253m², con una superficie construida de 174,00 m² y 136 m2 útiles. Además, cada chalet dispone de un amplio espacio destinado a terraza y jardín de 108,00 m², así como un porche cubierto y solado de 15 m², perfecto para disfrutar al máximo de tu nuevo hogar. La optimización en la distribución de los espacios, la orientación, los sistemas de aislamiento térmico y acústico empleados, junto con una cuidada selección de los materiales y acabados de las viviendas, crean un ambiente luminoso y moderno. Están diseñados con una distribución funcional que los hace amplios y confortables. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a escasos minutos de la capital te espera! Las viviendas son eficientes y sostenibles, incorporando el sistema de Aerotermia para la climatización, suelo radiante-refrigerante, y una cocina amueblada con electrodomésticos según nuestra Memoria de Calidades. Además, cada parcela dispone de un espacio de 37m² destinado a aparcamiento para 2 vehículos, en superficie, equipado con instalación para recarga de vehículos eléctricos. Estos chalets cuentan con la Calificación Energética A. Su privilegiada localización permite un rápido acceso al centro de la capital, situado a solo 20 km. Está a tan solo 5 minutos del Cañaveral y a 12 minutos de la calle O´Donnell por la Radial 3 (R-3). Además, ofrece un rápido acceso por carretera a la M-50, M-45 y M-40. La zona cuenta con una completa oferta de servicios, incluyendo colegios, institutos, escuelas infantiles y un centro de salud. Todo ello en un entorno natural ideal para disfrutar de la naturaleza, el ocio y los deportes al aire libre. ¡Una vida en familia cómoda y tranquila, a escasos minutos de la capital te espera! En los precios indicados no se incluyen los impuestos ni gastos de formalización aplicables pudiendo ser modificados sin previo aviso.  Todas las imágenes que contiene esta documentación son recreaciones virtuales. En los precios de venta de las viviendas, no se incluye el mobiliario, vegetación, ni los elementos decorativos presentes en las imágenes que, en ningún caso, serán objeto de la compraventa. Para una misma tipología de vivienda, los precios difieren en función de la localización y orientación. Esta documentación puede sufrir modificaciones por exigencias técnicas, jurídicas o comerciales. Viviendas disponibles a 17/10/2025. Toda la información a la que se refiere el RD 515/1989, de 21 de abril, y demás normativa de aplicación se encuentra a disposición de los consumidores en las oficinas del vendedor sitas en Avda. de los Castillos, 17 – Alcorcón (Madrid).",True,newdevelopment,True,,False,2730.0,False,False,False,False,[],False,False,475000.0,€,True,True,,chalet,Velilla de San Antonio,Chalet pareado en Luxemburgo s/n,Calle Praga,semidetachedHouse,,,
104179577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/79/20/1326663307.webp,32,5,2800000.0,flat,sale,239.0,True,4,5,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4166657,-3.6995514,False,https://www.idealista.com/inmueble/104179577/,"Propiedad de lujo junto a Hotel Four Seasons Engel & Völkers inmobiliaria de lujo, tiene el placer de presentarle esta vivienda a estrenar, óptima para residencia y también para inversión y alquiler. La vivienda está recién reformada y amueblada en altas calidades y diseñada al más puro estilo vanguardista, con una estética depurada buscando a la vez aprovechar el espacio sin perder un ápice de estilo. El edificio data de 1901 conservando todo el encanto de la época y se encuentra en una de las calles más demandadas del barrio de Las Cortes, junto al complejo de lujo Canalejas, al lado del Hotel Four Seasons y en el centro de la “nueva milla de oro hotelera”. Se localiza en la planta quinta, con grandes ventanales en el salón con orientación a la calle y amplias ventanas en el resto de las estancias que le otorgan luz natural todo el día. La vivienda se compone de un gran salón con cocina integrada, cuatro dormitorios dobles (todos con baño en suite y dos de ellos, además con vestidor), cuatro baños completos y un aseo de cortesía. La reforma de la vivienda, además del exquisito proyecto de arquitectura de la misma, le otorga el privilegio de ser tranquila y silenciosa, al haber previsto un óptimo sistema de aislamiento en toda la propiedad. Todo un lujo en el centro del Madrid histórico y en pleno barrio de Las Cortes y en el centro de la “nueva milla de oro hotelera”, una de las zonas más activas del Madrid cultural y rodeado de los principales museos, El Prado, Thyssen-Bornemisza y Reina Sofía y del nuevo epicentro del lujo de Madrid como el Centro Canalejas, Hotel Four Seasons y el JW Marriott Hotel. Sin duda una gran oportunidad de vivir en una espectacular y lujosa vivienda en el corazón de Madrid. Ubicado en el barrio de Las Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y el JW Marriott Hotel. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad. El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por metro y autobús. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,good,False,True,,11715.0,False,False,False,False,[],False,False,2800000.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,W-02UWHI,,,,
103788887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/4f/b5/1200167223.webp,7,1,1250000.0,flat,sale,100.0,True,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4232611,-3.6778013,False,https://www.idealista.com/inmueble/103788887/,"Fortuny Real Estate ofrece exclusivo inmueble ubicado en un edificio clásico junto al parque del Retiro. Se encuentra en proceso de reforma con un proyecto de lujo. El diseño contempla la creación de una zona social con tres balcones que ofrecen vistas despejadas a la calle, dos habitaciones en suite, manteniendo el carácter clásico del espacio y combinándolo con una moderna reforma de lujo. Destaca por su reforma de diseño y su ubicación cercana al Parque del Retiro. Este hogar fusiona elegancia clásica con comodidades contemporáneas. El resultado será un espacio amueblado que refleje la armoniosa combinación entre lo tradicional y lo moderno. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,True,,12500.0,True,False,False,False,[],False,False,1250000.0,€,,,,flat,"Goya, Madrid",Piso en calle del General Pardiñas,pis3029,,,,
107213734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e6/d9/1306350618.webp,27,,499900.0,chalet,sale,257.0,,4,3,"calle Río Tajuña, 81",Madrid,Arroyomolinos,Zona el Caño,es,,40.2755233,-3.9249533,True,https://www.idealista.com/inmueble/107213734/,"¡Descubre el hogar de tus sueños en Arroyomolinos! Este chalet adosado es una joya por descubrir, ofreciéndote la oportunidad de reformarlo a tu gusto y convertirlo en el espacio ideal para tu familia. Con 257 m² construidos, cuenta con 4 amplios dormitorios y 3 baños, perfectos para acomodar a todos con comodidad. Los armarios empotrados y el trastero proporcionan un almacenamiento extra que siempre es bienvenido. Construido en 2004, este chalet se encuentra en buen estado. La orientación sur y oeste asegura una excelente iluminación natural en todas las estancias. Además, disfrutarás de una plaza de garaje para tu vehículo. La comunidad ofrece una piscina y zonas de parque, ideales para relajarte y disfrutar del aire libre. La ubicación es inmejorable, rodeada de numerosos servicios que facilitan el día a día. No pierdas la oportunidad de hacer realidad tus ideas en este espacio lleno de potencial. ¡Ven a conocerlo y enamórate de su encanto!",True,good,False,,,1945.0,True,True,False,False,[],False,False,499900.0,€,True,True,,chalet,"Zona el Caño, Arroyomolinos","Chalet adosado en calle Río Tajuña, 81",,terracedHouse,,,
107939371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/85/2b/1328913780.webp,24,2,1777590.0,flat,sale,180.0,True,3,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4107086,-3.693176,False,https://www.idealista.com/inmueble/107939371/,"Luminosa vivienda a estrenar en edificio clásico rehabilitado Engel & Völkers presenta esta preciosa vivienda a estrenar en un edificio clásico totalmente rehabilitado. La vivienda de 180m2 construidos con una zona espectacular formada por un bonito espacio de zonas ajardinadas, además de un área de piscina climatizada, spa y gimnasio. Las obras han comenzado ya y está prevista la entrega a partir de enero de 2026. La vivienda consta de un salón, comedor y cocina, que se funden en un amplio y acogedor espacio para compartir con familiares y amigos. Cuenta además con tres dormitorios, dos baños y espacio de lavadora, para ofrecer el máximo confort y privacidad. La vivienda cuenta con acabados de madera cálida en pasillos, con tonos neutros y cuidada iluminación y decoración en todas las estancias. Ubicado en el barrio de Cortes, su nombre oficial se debe a que dentro de este barrio se encuentra el Congreso de los Diputados, cámara baja de las Cortes Generales de España. El sobrenombre, más popular entre la población, se debe a las ""Huertas del Prado"" que se encontraban en el siglo XVII en el actual Paseo del Prado, que forma parte del Patrimonio Mundial de la UNESCO y que también dan nombre a la principal calle del barrio: la calle de las Huertas, muy próxima a la Plaza Neptuno y a la plaza Platería Martínez. La situación de la vivienda es excelente, no sólo por estar en el centro de Madrid, junto a los grandes museos, sino porque está dentro del circuito con más oferta gastronómica y de servicios de la ciudad. Una de las zonas de visita obligada a Madrid para disfrutar el ambiente que ofrece la ciudad. En la zona se ubican los museos del Prado y Thyssen-Bornemisza y en sus inmediaciones se halla el Centro de Arte Reina Sofía, promocionados turísticamente bajo la denominación de Paseo o Triángulo del Arte. Está rodeado de zonas verdes como el Jardín Botánico, y muy próximo al parque del Retiro, lo que lo hace perfecto para quienes quieren vivir en el centro de Madrid pero sin dejar de lado el contacto con la naturaleza. También se encuentra en el nuevo área del lujo del Centro Canalejas, Four Seasons y JW Marriott. Es el barrio simbólico donde se funde tradición y vanguardia, el foco cultural de la ciudad El nivel de infraestructuras y servicios en la zona es excelente. Está muy bien comunicada por transporte público. Posee una amplia dotación de pequeños locales de moda: restaurantes, bares, cafés, librerías, tiendas, galerías de arte y talleres coworking. También colegios, cines, teatros y salas de espectáculos se pueden encontrar por la zona.",False,good,False,True,,9876.0,False,False,False,False,[],False,False,1777590.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso,W-02ZOXD,,,,
