propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108589841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/91/2c/1349329762.webp,EXP10067,61,3,890000.0,duplex,sale,97.0,True,2,3,calle de la Libertad,Madrid,Madrid,Centro,es,40.4196949,-3.697675,False,https://www.idealista.com/inmueble/108589841/,"Este singular ático dúplex + apartamento, se encuentra situado en una 3ª y última planta, de un edificio clásico con un toque moderno. Está ubicado en el tan demandado barrio de Justicia. La vivienda ofrece un espacio único, funcional y lleno de encanto. La orientación y la gran cantidad de luz natural hacen de este espacio un rincón acogedor y brillante. El inmueble está compuesto por dos espacios independientes que comparten un hall distribuidor. A la derecha, nos encontramos con un apartamento muy luminoso, orientado al oeste que se distribuye en un salón-comedor con cocina integrada, una habitación doble y un baño completo. Frente al hall se ubica el ático-dúplex. En la planta baja se entra la cocina, independiente, y totalmente equipada con electrodomésticos de alta gama. El salón-comedor tiene techos altos y orientación sur. Esta planta cuenta también con baño completo, con bañera. Se accede a la planta superior mediante una original escalera que conduce a un amplio espacio versátil, muy luminoso gracias a sus grandes ventanales y ventanas tipo Velux. Este espacio puede funcionar como despacho, zona de descanso o chill-out, adaptándose a diferentes necesidades. La habitación principal es abuhardillada, dispone de un vestidor y baño completo de diseño, con un original cerramiento, creando un ambiente moderno y elegante. Los suelos son de madera de ébano, aportando calidez y sofisticación. Además, la propiedad cuenta con aire acondicionado por conductos, con domótica y está totalmente insonorizada. Desde esta planta accedemos a una acogedora terraza de 15 metros, con unas vistas maravillosas a los tejados del centro de Madrid, perfecta para disfrutar del aire libre. Esta vivienda está diseñada para ofrecer un espacio residencial cómodo y funcional, ideal para vivir, y además cuenta con un apartamento que puede ser utilizado como despacho o espacio de trabajo adjunto. De esta manera, puedes disfrutar de un hogar acogedor y, al mismo tiempo, tener un espacio profesional en el mismo lugar, facilitando el trabajo desde casa o la gestión de tu negocio en un entorno cómodo y práctico. El edificio destaca por su entrada elegante y sofisticada, y cuenta con ascensor. Su amplio portal transmite una sensación de bienvenida y solidez. El barrio de Justicia es una zona ubicada en el centro de Madrid, conocida por su carácter histórico y su ambiente animado. Tiene calles estrechas y edificios antiguos que reflejan su historia, además de tiendas, cafés y restaurantes que le dan vida. Es un barrio con mucha tradición, lleno de tiendas de moda, librerías y lugares con encanto, ideal para pasear y disfrutar de un ambiente urbano y cultural. Además, está muy bien comunicado.",True,good,False,True,9175.0,True,False,False,False,[],False,False,890000.0,€,,,flat,"Chueca-Justicia, Madrid",Dúplex en calle de la Libertad,Destacado,Chueca-Justicia,duplex,,,
108656053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/b6/5c/1351264496.webp,,104,,119900.0,chalet,sale,150.0,,3,1,"camino de la Rosa, 4",Madrid,Estremera,,es,40.1419349,-3.1099015,True,https://www.idealista.com/inmueble/108656053/,"INMOTORREJON A. DE PASCUAL VENDE EN EXCLUSIVA FANTASTICO CHALET INDEPENDIENTE EN ESTREMERA (MADRID). El inmueble se distribuye en: 3 amplios y luminosos dormitorios, 1 baño completo con bañera y ventana exterior, amplia cocina, amplio salón comedor con chimenea y buhardilla con terraza. Además el inmueble posee garaje independiente de 17 m2 totalmente techado. Todas las estancias del chalet están distribuidas en una sola planta. La vivienda es muy luminosa y totalmente exterior, está en BUEN ESTADO y PARA ENTRAR A VIVIR. Como características más reseñables cabe destacar: - Puerta de entrada de hierro / chapa. - Puertas interiores de contrachapado. - Suelos de plaqueta en toda la vivienda. - Baño completo con bañera y ventana a exteriores. - Amplio Salón comedor independiente con chimenea.  - Aire acondicionado con bomba de calor en salón. - Agua caliente por termo eléctrico. - Calefacción por caldera de gasoil. - Agua corriente de pozo de gran profundidad. - Vivienda totalmente exterior con sol tanto de mañana como de tarde. - Con garaje independiente y techado. - Vivienda con todas las estancias en una sola planta. - Tiene buhardilla con salida a una amplia terraza - mirador. - Con piscina de obra (no prefabricada) y sistema de depuración. Si necesita financiación, en INMOTORREJON tenemos a FINANSAL SOLUCIONES HIPOTECARIAS, nuestro propio departamento de intermediación financiera que concede hasta el 100% de hipoteca. Venga a visitar esta estupenda vivienda e infórmese sin ningún tipo de compromiso por su parte. Le haremos un estudio financiero personalizado en el cual estudiaremos su perfil socio económico y le informaremos de cual es la hipoteca que mejor se adapta a sus necesidades para la compraventa de vivienda. Solicite una visita al inmueble o venga a nuestra oficina, estamos ubicados en CALLE DE ENMEDIO 14 - TORREJON DE ARDOZ (MADRID) Gracias por la atención que me ha prestado. Reciba un cordial saludo.",False,good,False,,799.0,False,False,False,False,[],False,False,119900.0,€,True,True,chalet,Estremera,"Casa independiente en camino de la Rosa, 4",Destacado,,independantHouse,219900.0,100000.0,45.0
105544668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/ed/c4/1355620240.webp,Luna991,23,2,220000.0,flat,sale,84.0,False,3,1,"calle Ferrocarril, 1",Madrid,Getafe,Getafe Centro,es,40.30698,-3.73463,True,https://www.idealista.com/inmueble/105544668/,"OBRAS INICIADAS DEL ASCENSOR. ¡Sin comisiones a compradores! Vivienda con una ubicación privilegiada, a 300 metros de la Plaza de la Constitución y la Calle Madrid, el centro neurálgico de la ciudad; y también a 300 metros de la estación de Getafe Central, con Cercanías, Metrosur y paradas de autobús urbanos e interurbanos. El piso se encuentra en una segunda planta, y está distribuido en 3 dormitorios, cuarto de baño completo y amplio salón con cocina americana de 23 m2. Tiene suelos de tarima y ventanas de aluminio blanco correderas. Las puertas son de roble y las paredes están pintadas en liso. Tiene aire acondicionado en 2 de los dormitorios y el salón; y calefacción centralizada en toda la vivienda, con el consiguiente ahorro que supone en los meses de invierno. El precio incluye un amplio TRASTERO de mas de 15 m2 en el mismo edificio. Como no somos franquicia, NO COBRAMOS COMISIÓN a compradores ni por la compra ni por la búsqueda de financiación, nosotros lo hacemos gratis. Trabajamos en Getafe desde hace 25 años, pásate a conocernos o pregunta por nosotros.",False,good,False,True,2619.0,True,False,False,False,[],False,False,220000.0,€,,,flat,"Getafe Centro, Getafe","Piso en calle Ferrocarril, 1",Destacado,,,,,
108748264,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/e6/35/1353965119.webp,JO29,43,2,610000.0,flat,sale,118.0,True,2,2,avenida Lazarejo,Madrid,Las Rozas de Madrid,El Cantizal,es,40.5178454,-3.9306094,False,https://www.idealista.com/inmueble/108748264/,"**Piso en Venta en Las Rozas - El Cantizal** Descubre este fantástico piso en una urbanización privada de Las Rozas, en la codiciada zona de El Cantizal. Con 118 m² construidos y 93 m² útiles, este hogar ofrece un ambiente acogedor y moderno. Disfruta de 2 amplias habitaciones, cada una con armarios empotrados de roble, y 2 baños completos, uno de ellos en suite. La cocina es amplia y funcional y cuenta con un práctico tendedero y office. El salón independiente es el lugar perfecto para relajarte, equipado con aire acondicionado y acceso directo a una espectacular terraza de 18 m², donde podrás disfrutar de momentos al aire libre bajo la pérgola de madera y el riego automático. Además, el piso incluye un trastero y una plaza de garaje amplia y bien ubicada, con acceso directo desde el portal, lo que añade comodidad a tu día a día. La urbanización cuenta con excelentes servicios: piscina, pista de pádel, parque infantil y vigilancia vigilancia por control de accesos y cámaras de circuito cerrado. La comunidad tiene un coste de 170€, lo que garantiza un entorno seguro y bien mantenido. La ubicación es inmejorable, con colegios, centros de salud y centros comerciales a pocos minutos. A solo 5 minutos de Herón City Las Rozas y Las Rozas Village, tendrás todo lo que necesitas al alcance de la mano. Además, la comunicación es excelente, con una parada de autobús (línea 628 Moncloa - El Cantizal) justo enfrente y fácil acceso a las principales vías como M-505, M-50 y A-6. está construido con materiales de alta calidad por Ferrovial. No dejes pasar esta oportunidad única de vivir en un entorno privilegiado. ¡Contáctanos para más información y ven a visitarlo!",True,good,False,True,5169.0,True,False,False,False,[],False,False,610000.0,€,True,True,flat,"El Cantizal, Las Rozas de Madrid",Piso en avenida Lazarejo,Destacado,El Cantizal,,,,
105130679,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/c9/ac/1245753690.webp,,53,5,450000.0,penthouse,sale,146.0,False,3,2,"calle de Bulgaria, 1",Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.4816119,-3.3768589,True,https://www.idealista.com/inmueble/105130679/,"HOUX presenta este espectacular ático de 146 metros cuadrados construidos, recién reformado con altas calidades, situado en una gran urbanización con todas las amenidades en Los Almedros.  La propiedad cuenta con una excelente distribución, dividendo el acceso de la zona de día y la zona de noche. Al acceder nos encontramos con el recibidor principal, el cual da paso al amplio salón comedor y a la cocina, la cual cuenta con gran capacidad de almacenamiento. El segundo recibidor ubica toda la zona de noche dando paso a las 3 amplias habitaciones, una de ellas en suite, brindando así más confort. Todas las estancias tienen la orientación Oeste.  El inmueble fue reformado hace 5 años. cuenta con puertas lacadas en blanco, tarima flotante resistente al agua, ventanas climalit de aluminio; los armarios son empotrados y están totalmente vestidos que cuentan con puertas correderas lacadas en blanco. La cocina y los baños también han sido actualizados. Incluye aire acondicionado por conductos con bomba de frío y calor y calefacción individual por Gas Natural. Cuenta además con plaza de garaje y trastero.  En la urbanización podemos disfrutar de servicios como conserje, una amplia piscina, pista de pádel, parque y zona de juego para niños y agradables zonas verdes.  Próximo a la urbanización, tenemos un supermercado, la parada de autobús, local y de medio recorrido a tan solo 2 minutos y la estación de Renfe a 10 minutos aproximadamente andando. Tenemos también el centro de salud, colegios e institutos muy cercanos.",False,good,False,True,3082.0,True,False,False,False,[],False,False,450000.0,€,True,True,flat,"San Isidro - Los Almendros, Alcalá de Henares","Ático en calle de Bulgaria, 1",Destacado,,penthouse,,,
92126714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/bc/19/1003372608.webp,CASMIN0000061196,57,9,968560.0,penthouse,sale,142.0,False,2,2,paseo de San Francisco de Sales,Madrid,Madrid,Chamberí,es,40.4428144,-3.7138248,False,https://www.idealista.com/inmueble/92126714/,"Piso ÁTICO TRIPLEX con trastero y piscina anejos en venta en el barrio de Vallehermoso, perteneciente al distrito de Chamberí, de Madrid capital (Madrid). Piso de 2 habitaciones, con 2 baños, cocina y salón-comedor. Dispone de un atractivo diseño de corte moderno y funcional. La finca cuenta con portero automático y ascensor. Se encuentra en el edificio Mindanao, en pleno centro de Madrid, con acceso a todos los servicios básicos: comercios, supermercados, centros educativos, deportivos y de salud, transporte público, servicios de hostelería y restauración, etc. Está entre el parque de Santander y el Hospital Clínico San Carlos, muy cerca de Ciudad Universitaria y del intercambiador de Moncloa. Goza de rápido acceso a la A-6 y a la M-30. Cuenta con un trastero en la planta sótano y piscina en la azotea como anejos inseparables incluidos en el precio. ¿Te interesa? Contacta con nosotros.",True,good,False,True,6821.0,True,False,True,False,[],False,False,968560.0,€,True,True,flat,"Vallehermoso, Madrid",Ático en paseo de San Francisco de Sales,Destacado,Vallehermoso,penthouse,,,
107788266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/a1/f6/1344430935.webp,LCM35699,37,5,970000.0,flat,sale,142.0,True,3,1,calle de Concepción Jerónima,Madrid,Madrid,Centro,es,40.4154252,-3.7054256,False,https://www.idealista.com/inmueble/107788266/,"ESPECTACULAR VIVIENDA EXTERIOR CON GRAN POTENCIAL EN CONCEPCIÓN JERÓNIMA En el corazón de Madrid, sobre la emblemática Calle de Concepción Jerónima, se encuentra esta luminosa vivienda exterior situada en la penúltima planta de una majestuosa finca señorial con ascensor. Destaca por su amplitud, su orientación sur y su enorme potencial de reforma.  Con techos de 3 metros y grandes ventanales en todas las estancias, la luz natural inunda cada rincón, ofreciendo vistas privilegiadas de la ciudad. La distribución actual -en su mayoría compuesta por tabiques- incluye un amplio recibidor, tres generosos dormitorios, dos salones de gran tamaño, cocina independiente y un baño con ventana, lo que permite una ventilación cruzada ideal y múltiples posibilidades de rediseño. Además, cuenta con calefacción individual por gas natural, aportando confort y eficiencia energética durante todo el año. Su ubicación es inmejorable: a pocos pasos de la Plaza Mayor, el Mercado de San Miguel, la Puerta del Sol y el vibrante barrio de La Latina. Una oportunidad única para vivir o invertir en una de las zonas más icónicas y con más vida de la capital. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,renew,False,True,6831.0,True,False,True,False,[],False,False,970000.0,€,,,flat,"Sol, Madrid",Piso en calle de Concepción Jerónima,Destacado,Sol,,,,
108612953,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/88/b7/1350620725.webp,EXP10309,54,5,1400000.0,flat,sale,145.0,True,3,3,calle de Raimundo Fernández Villaverde,Madrid,Madrid,Chamberí,es,40.4463341,-3.6992105,False,https://www.idealista.com/inmueble/108612953/,"Descubre con eXp esta amplia y luminosa vivienda de 130 m² + plaza de garaje, situada en la exclusiva y prestigiosa urbanización Géminis, una de las más valoradas de Nuevos Ministerios, en el corazón de Chamberí. A un paso de la mas conocida zona comercial de Madrid y perfectamente comunicada. Esta propiedad es ideal tanto como residencia habitual, como inversión de alta demanda. Originalmente de 4 dormitorios, la vivienda ha sido reformada para ofrecer 2 dormitorios amplios + 1 distribuidor ganando en espacio y confort. La distribución actual potencia la luz y la amplitud de todas las estancias. Características destacadas: •145 m² construidos (garaje incluido) •Vivienda con dos accesos de entrada. •3 dormitorios (4 en origen) •Amplio salón comedor orientación oeste. Con dos ambientes y casi 30 m2 •Instalaciones de electricidad y fontanería actualizadas recientemente •Suelos de tarima de madera en excelente estado •Armarios empotrados en dormitorios y distribuidor •Toldos motorizados •Cocina independiente espaciosa, totalmente equipada con zona de despensa y lavado y planchado. •2 baños completos + 1 aseo con gran potencial de personalización •Edificio con portero físico, amplias y confortables zonas comunes cuidadas y alta seguridad 24 horas •Plaza de garaje en la misma finca  Ubicada en un enclave inmejorable, en plena calle Raimundo Fernández Villaverde a escasos metros del Paseo de la Castellana y rodeada de comercios, zonas infantiles, restauración, zonas verdes y transporte público (Metro y Cercanías a menos de 3 minutos). Una oportunidad única de vivir en una zona premium de Madrid, rodeada de centros comerciales, colegios, restaurantes, en su zona mejor comunicada (Metro Nuevos Ministerios, Cuatro Caminos), con todo a tu alcance y en una comunidad servicial consolidada y tranquila.",True,good,False,True,9655.0,True,False,False,False,[],False,False,1400000.0,€,True,True,flat,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Raimundo Fernández Villaverde,Destacado,Nuevos Ministerios-Ríos Rosas,,,,
108487948,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/0e/c2/1346387478.webp,,38,3,598000.0,flat,sale,129.0,True,3,2,calle Victoria Kent,Madrid,Madrid,Vicálvaro,es,40.3976967,-3.5587806,False,https://www.idealista.com/inmueble/108487948/,"PISO de 3 HABITACIONES y 2 BAÑOS en urbanización con PISCINA, GARAJE y TERRAZA en EL CAÑAVERAL.  ¡Descubre el hogar de tus sueños en esta espectacular urbanización privada! Este amplio piso de 129 m² cuenta con 3 luminosas habitaciones y 2 baños, perfectos para disfrutar de la comodidad y el espacio que mereces.  Entramos en la moderna urbanización privada con portero físico y todo lo necesario para disfrutar tanto en invierno como en verano por sus zonas verdes, piscina de adultos y de niños, pista de pádel, Citibox y gimnasio.  Al atravesar la puerta de la vivienda te recibe un amplio hall que te guía hacia una moderna cocina con muebles de diseño en color blanco brillo y encimeras de piedra Silestone. La cocina, equipada con un sistema de apertura invisible, se conecta con un acogedor salón-comedor que ofrece impresionantes vistas a las torres de Madrid. Imagina relajarte en tu terraza, equipada con cortina de cristal Lumon y estores regulables, todo exterior, disfrutando de la tranquilidad del entorno. Las ventanas oscilobatientes con mosquiteras y toldos en todas las habitaciones garantizan un ambiente fresco y agradable.  Este piso también incluye una plaza de parking y un trastero de gran altura, lo que añade aún más valor a esta maravillosa propiedad. No dejes pasar la oportunidad de vivir en este magnífico hogar, donde cada rincón ha sido diseñado para ofrecerte el máximo confort y calidad de vida.  ADEMAS HAY QUE DESTACAR: - Trastero de gran altura. - Tendedero cubierto.  - Ascensor. - 1 plaza de parking incluida en el precio. - Ventana oscilobatientes con mosquiteras y toldos. - Terraza con cortina de cristal Lumon y estores regulables. - Armarios empotrados. - Pintura lisa en color blanco. - Suelo de tarima en toda la casa. - Aire acondicionado por conductos.  ¡Pero aún hay más! Con VIVAHOME no solo te ofrecemos esta magnífica vivienda, sino también una excepcional variedad de servicios adicionales para compradores y propietarios. Con VIVAHOME estas en buenas manos. ¿Necesitas vender para comprar? ¿Estás vendiendo tú piso con hipoteca?, nosotros te ayudamos en todo. Desde la compra de tu casa hasta la coordinación con la venta de tu piso o la gestión de herencias y divorcios. Nuestro equipo profesional está aquí para asesorarte y hacer que todo sea más fácil. No pierdas esta oportunidad única de vivir donde más te gusta. Contáctanos hoy mismo para ampliar la información o para programar una visita. ¡Recibe un trato personal en nuestra oficina! (Atendemos en toda la Comunidad de Madrid)   SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano.",True,good,False,True,4636.0,True,False,False,False,[],False,False,598000.0,€,True,True,flat,"El Cañaveral, Madrid",Piso en calle Victoria Kent,Destacado,El Cañaveral,,,,
108019844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/92/e7/1331410377.webp,8005,44,5,395000.0,flat,sale,71.0,True,2,2,avenida de José Hierro,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,40.3425606,-3.5236515,False,https://www.idealista.com/inmueble/108019844/,"PISO de 2 HABITACIONES, 2 BAÑOS, TERRAZA, 2 PLAZAS de garaje y TRASTERO en Futura Arena Center.    Lujoso piso de 2 habitaciones, 2 baños, terraza con vistas, dos plazas de garaje y trastero en el edificio Futura Arena Center, junto al Metro de Rivas Futura, Residencia Valdeluz, Hospital HM Rivas y al lado del CC H20.  Con una ubicación inmejorable en pleno corazón de Rivas Futura, Viva Home pone a la venta este precioso apartamento de concepto moderno y futurista integrado en la quinta planta del complejo Futura Arena Center, nueva forma de vida innovadora, sostenible y comprometida con el medio ambiente cumpliendo todos los exigentes estándares para ser certificado con el sello Breeam que lo acredita como eficientemente sostenible. Además, el complejo está formado por espacios pensados para vivir y trabajar, con todos los servicios al alcance como Lobby, Sala de Reuniones, Gimnasio, Piscina, Spa, Solárium de Césped Artificial, Lavandería, Conserje 24 h, Zona Infantil, espacios verdes y una gran oferta comercial. La vivienda destaca por sus acabados interiores de Porcelanosa y materiales de vanguardia, calidad y Diseño.  Dispone de: - Aire acondicionado por conductos. - Calefacción por Suelo radiante.  - Ventanas de Climalit blancas con rotura de puente térmico. - Puertas lacadas en blanco. - Puerta de entrada blindada con sistemas de seguridad. - Pintura lisa, con paredes decoradas con papel pintado de diseño. - Terraza con césped artificial, vistas infinitas al horizonte y atardeceres de postal. - Cocina de elegante diseño con electrodomésticos encastrados y encimera de piedra integrada en salón, concepto abierto. - Dos plazas de garaje incluidas en el precio - Trastero - Amueblada, si lo desea. - Lista para entrar a vivir. Su distribución es muy cómoda y funcional, entrando al hall encontramos a la izquierda, el luminoso y gran salón con cocina abierta, decorado y diseñado para enamorarte con salida a la preciosa terraza en donde te hipnotizarán sus vistas, también encontramos a la derecha un baño complemente equipado con ducha y las dos habitaciones, provistas con armarios empotrados, además de otro baño completo con ducha en la suite principal. Esta vivienda está lista para entrar a vivir, completamente amueblada, si lo deseas. Pueden ampliar más información para esta vivienda en nuestra web En VIVAHOME, Tienes Visitas guiadas. Te ayudamos a gestionar tu compra. Y aseguramos tu plena satisfacción. SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano. HIPOTECA EXPRESS. Acceda sin compromiso a financiación con nuestro sistema de crédito personalizado. No deje pasar ésta oportunidad y si puede permitírselo no dude en contactarnos para hacer una visita a la vivienda de sus sueños.",True,good,False,True,5563.0,True,False,False,False,[],False,False,395000.0,€,True,True,flat,"Rivas Futura, Rivas-Vaciamadrid",Piso en avenida de José Hierro,Destacado,,,,,
108829279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/28/bd/1356347830.webp,JMC212,19,3,225000.0,flat,sale,84.0,True,2,1,"calle de San Raimundo, 8",Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5497972,-3.6320786,True,https://www.idealista.com/inmueble/108829279/,"INMUEBLE EN VENTA POR PUJA AL ALZA PARTIENDO DEL PRECIO PUBLICADO. SE RECIBIRAN PUJAS HASTA EL 5 DE AGOSTO Se vende piso en la calle San Raimundo, exterior y recién reformado, listo para entrar a vivir. El piso tiene un gran salón comedor con la cocina incorporada, la cocina esta completamente amueblada y equipada. En el salón hay una pequeña terraza a la calle San Romualdo. Dos amplias habitaciones perfectamente amuebladas y un amplio cuarto de baño. Situado en el centro urbano de San Sebastián de los Reyes, cuenta con todos los servicios alrededor y esta bien comunicado con Madrid por la N-1 y con la zona norte con la M-607 además de líneas de autobús, metro y cercanías. Si quieres concertar una visita contacta con nosotros sin compromiso.",False,good,False,False,2679.0,False,False,False,False,[],False,False,225000.0,€,,,flat,"Centro Urbano, San Sebastián de los Reyes","Piso en calle de San Raimundo, 8",Destacado,,,,,
106940878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/26/2f/1309311107.webp,EXP08832,40,2,225000.0,penthouse,sale,76.0,True,1,1,calle Juan de Toledo,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,40.5932805,-4.1441967,False,https://www.idealista.com/inmueble/106940878/,"Si quieres vivir en un precioso Ático abuhardillado, en la mejor zona de San Lorenzo del Escorial, junto a todos los servicios y red de transporte público, a escasos metros del Real Monasterio y disfrutar de las mejores vistas al Monte Abantos, este será tu hogar ideal. Se encuentra en un edificio rehabilitado hace 25 años y cuenta con 76 m2 construidos de los cuales 70 m2 son útiles con la siguiente distribución: A la entrada, nos encontramos con un espacioso y bonito salón de 35 m2, con ventanales Velux que proporcionan a la vivienda luz natural y desde los que puedes contemplar unas maravillosas y únicas vistas al monte Abantos. A la derecha, la cocina totalmente independiente, luminosa y muy bien dotada con muebles altos y bajos, con electrodomésticos y zona de despensa. En frente tenemos el hall vestidor con armarios empotrados. Desde él, podemos acceder a la derecha al dormitorio, muy espacioso también con armarios empotrados y otro ventanal en el tejado que le da un aire íntimo y acogedor y siguiendo de frente accedemos al elegante baño completo de mármol con bañera.  Toda la vivienda esta abuhardillada, con ventanas Velux con toldos y cortinas transparentes en todas las estancias (salón, dormitorio y cocina). Muy bien aprovechados los techos inclinados de la bajo cubierta para sacar espaciosos trasteros/ maleteros por diversas estancias ganando zona de almacenaje. Materiales de muy alta calidad en toda la vivienda, suelos de parquet de madera recién barnizado, tejado renovado, puertas de madera.  La Calefacción es individual de gas natural con caldera nueva de reciente instalación. Vivienda situada en la mejor zona de San Lorenzo del Escorial, en frente de la estación de Autobuses, a solo 2 minutos andando del Real Monasterio y de la zona histórica. Al lado del parque Terreros, Auditorio, etc y muy próximo a colegios, farmacias, supermercados, restaurantes, etc.  Ideal también para inversores. Buena rentabilidad.",False,good,False,False,2961.0,True,False,False,False,[],False,False,225000.0,€,,,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Ático en calle Juan de Toledo,Destacado,,penthouse,,,
108840852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/45/a3/1356669476.webp,THH3436,30,1,420000.0,flat,sale,111.0,True,2,2,calle de Emilio Ortuño,Madrid,Madrid,Puente de Vallecas,es,40.4008426,-3.6666755,False,https://www.idealista.com/inmueble/108840852/,"Esta propiedad es muy especial, porque está distribuida en dos pisos distintos que pueden alquilarse de manera separada. Aquí, las posibilidades son muchísimas, así que es una oportunidad para aprovechar, de esas que no pasan más veces.   111 m² distribuidos en dos pisos exteriores con balcón, con 41 m² y 45 m² útiles respectivamente. Ambos se alquilan de forma temporal con alta rentabilidad. Situados en una primera planta real exterior, cada piso cuenta con 1 habitación, 1 baño, salón-comedor, balcón y cocina abierta y equipada. Disponen de aire acondicionado frío/calor, suelo de madera de pino y ascensor. Se entregan amueblados y se ubican en un edificio rehabilitado completamente en 2022. Ya disponibles.   Ref: THH3436.",True,good,False,True,3784.0,True,False,False,False,[],False,False,420000.0,€,,,flat,"Numancia, Madrid",Piso en calle de Emilio Ortuño,Destacado,Numancia,,,,
