propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,newDevelopmentFinished
108508999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/81/94/31/1350399455.webp,07560,59,495000.0,penthouse,sale,197.0,5,3,El Guijo - Colonia España - Colonia San Antonio,Madrid,Galapagar,El Guijo - Colonia España - Colonia San Antonio,es,40.6061949,-4.0269296,False,https://www.idealista.com/inmueble/108508999/,"Estás pensando en disfrutar de la vida en una urbanización con amplios jardines, zonas deportivas y conserjería 24 horas? No dejes pasar la ocasión de disfrutar de este espectacular ático con dos preciosas terrazas con vistas. DESCRIPCIÓN Atico de 192 m2 construidos, con amplio salón con chimenea y salida a una de las terrazas, comedor independiente con chimenea, cinco dormitorios, el principal con baño en suite, otro baño y un aseo. Tiene dos grandes terrazas con acceso desde el salón, comedor y dormitorios.  Cada terraza cuenta con un amplio trastero y en el interior de la casa, con entrada desde el salón y el comedor, también hay otros dos trasteros. La cocina de buen tamaño y con terraza tendedero, tiene entrada independiente a la casa. ESTE PISO ES ESPECIAL PORQUE cuenta con un salón amplio y luminoso con chimenea, una cocina con entrada independiente, los dormitorios tienen armarios empotrados. Tiene ventanas de aluminio lacado con rotura de puente térmico abatibles y oscilobatientes. Caldera individual de gas natural para calefacción y agua caliente.  El piso se encuentra en una segunda planta en la zona central de la urbanización, a un paso de la zona de piscinas y club social. Dispone de plaza de garaje privada individual en los bajos del edificio. SITUACIÓN Situada en una de las mejores urbanizaciones de la sierra, muy familiar y con unas zonas comunes espectaculares, con tres piscinas, pistas deportivas de todo tipo, club social con restaurante, gimnasio, farmacia y conserjería las 24 horas. Muy buena comunicación mediante autobuses a Villalba y Madrid muy frecuentes con parada en la misma entrada de la urbanización. SERVICIOS La urbanización cuenta con conserjería 24 horas, recinto de piscinas de verano (tres piscinas) con bar y amplísimos jardines y zonas de sombra, club social, gimnasio, pistas de pádel, tenis, frontón, baloncesto, fútbol sala, fútbol 7, voley playa, amplios jardines consolidados y bien cuidados, parques infantiles. También cuenta con un pequeño supermercado y farmacia. La población más cercana es Collado Villalba con los servicios que ofrece, tanto comerciales y de ocio (CC Los Valles, Planetocio, P-29), como sanitarios con el Hospital de Villalba y con acceso directo a la A-6 en la salida 39, estación de autobuses y cercanias RENFE. COMUNICACIÓN A 2 km de Villalba y Galapagar, cuenta con una parada de autobús en la entrada de la urbanización que la comunica tanto con las estaciones de cercanías de Villalba y La Navata, así como con Moncloa. COLEGIOS En la zona hay numerosos colegios e institutos, tanto públicos como concertados o privados y muchos de ellos tienen ruta con parada en la urbanización. ENTORNO A los pies de las sierra de Guadarrama, supone un lugar ideal para el contacto con la naturaleza y la práctica del deporte: senderismo, bicicleta, equitación, deportes de raqueta y de balón, esquí en invierno y deportes de montaña.  Una urbanización tranquila y familiar en un entorno privilegiado.",True,good,False,2513.0,True,False,True,False,[],False,False,495000.0,€,,,,True,True,flat,penthouse,"El Guijo - Colonia España - Colonia San Antonio, Galapagar",Ático,3,True,,False,
108511834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/a4/f3/1347096360.webp,,33,555000.0,flat,sale,114.0,4,2,calle de Juan Duque,Madrid,Madrid,Arganzuela,es,40.4107539,-3.7193157,False,https://www.idealista.com/inmueble/108511834/,"TECNOCASA PRESENTA GRAN OPORTUNIDAD EN CALLE JUAN DUQUE Si estás buscando una vivienda amplia, luminosa y con muchas posibilidades para reformar a tu gusto, esta puede ser la oportunidad que esperabas. Te presentamos este piso exterior de 114 m² en la calle Juan Duque, en pleno corazón del barrio Imperial, una zona tranquila, bien comunicada y cada vez más valorada por quienes buscan calidad de vida en Madrid. La vivienda se encuentra en una segunda planta con orientación oeste, lo que le aporta mucha luz natural durante todo el día. Actualmente cuenta con 4 habitaciones, un baño completo, un aseo, cocina independiente, salón con salida a una agradable terraza, y un balcón adicional. También dispone de un trastero anexo, perfecto para almacenamiento extra, y calefacción central de gas natural. Aunque necesita reforma, su distribución ofrece múltiples opciones para diseñar un espacio moderno y funcional, adaptado completamente a tus necesidades. Ya sea que busques tu primera vivienda, un proyecto de hogar familiar o una inversión con potencial, aquí tienes una base sólida sobre la que construir. Imperial es uno de esos barrios que enamoran poco a poco: calles tranquilas, vida de barrio, y al mismo tiempo, muy cerca del centro de Madrid. A dos pasos del Madrid Río, rodeado de parques, zonas deportivas, colegios, tiendas, supermercados y con excelentes conexiones de transporte. Es un lugar ideal para vivir con calma, pero sin renunciar a tener todo cerca. Este piso lo tiene todo para convertirse en el hogar que siempre has querido. Ven a verlo y descúbrelo por ti mismo.",False,renew,False,4868.0,True,False,True,False,[],False,False,555000.0,€,578000.0,23000.0,4.0,,,flat,,"Imperial, Madrid",Piso en calle de Juan Duque,2,True,Imperial,True,
108424151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/0a/fd/1344474048.webp, CH-SNAN,18,499000.0,flat,sale,95.0,1,1,calle de San Andrés,Madrid,Madrid,Centro,es,40.4261763,-3.7035582,False,https://www.idealista.com/inmueble/108424151/,"Grupo inmobiliario Ares vende buhardilla exterior con vigas de madera en el distrito de Malasaña en la calle de San Andrés El piso de 94 m2 está situado en una tercera planta sin ascensor y se compone de 1 dormitorio, salon, cocina y 1 baño. Muy luminoso con 6 Velux en techo - IBI anual: 535 € - Cuota comunidad: 68 € Solicita visita sin compromiso. *Anuncio provisional no contractual, puede contener errores. Grupo Inmobiliario Ares fue fundado en 2007 y está dirigido por profesionales con más de 20 años de experiencia en el sector. Desde el principio nos hemos guiado por una idea clara: aplicar las mejores técnicas de venta, siempre basándonos en los principios de honradez, integridad y ética profesional.  Apostamos por la innovación constante, incorporando herramientas tecnológicas avanzadas a través de nuestra división AresProptech, lo que nos permite ofrecer un servicio más ágil, transparente y adaptado a las nuevas necesidades del mercado.  Nuestra política de mejora continua se centra en escuchar y analizar la satisfacción de cada cliente, porque entendemos que su confianza es nuestro mayor valor. Gracias a esta filosofía, hemos logrado un crecimiento sostenido en los últimos años, tanto en volumen de operaciones realizadas como en la ampliación de nuestro equipo.  En Grupo Inmobiliario Ares encontrarás una empresa consolidada, eficaz y comprometida, con un método de trabajo único y avalado por nuestros clientes. Te acompañamos en todas las fases de la compraventa para garantizar tu tranquilidad y hacer que la compra de tu nueva vivienda sea una experiencia segura y satisfactoria.  Te damos la bienvenida a tu nuevo hogar! [IW].",False,good,False,5253.0,True,False,True,False,[],False,False,499000.0,€,,,,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Andrés,3,True,Malasaña-Universidad,False,
108241727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/6b/c6/1350385067.webp,3486-05647,27,210000.0,duplex,sale,81.0,2,1,calle la Erilla,Madrid,Quijorna,,es,40.4269622,-4.0571994,False,https://www.idealista.com/inmueble/108241727/,"REMAX TERMES VENDE dúplex reformado, con plaza de garaje incluida en el precio, en el centro de Quijorna, a escasos metros del Ayuntamiento, del colegio, de la zona de restauración, parques y zonas infantiles. Ubicado en una zona tranquila pero bien comunicada, este dúplex es una excelente opción tanto para parejas que buscan su primer hogar como para inversores que desean una propiedad con alta rentabilidad.  Descubre este encantador dúplex reformado, donde la luz natural y el sol es protagonista en cada rincón. Distribuido en dos cómodas plantas, ofrece una atmósfera cálida y acogedora, perfecta para quienes buscan confort y funcionalidad en un entorno moderno y tranquilo.  La planta principal cuenta con un amplio espacio open-kitchen, bañado por el sol y la luz natural, todo el día, gracias a sus grandes ventanales. La cocina, de diseño actual y con una cómoda isla, se integra de forma elegante en el espacio del salón comedor, ideal para disfrutar tanto del día a día como de cenas y reuniones con amigos. En la planta superior se encuentran los dos dormitorios y el baño para compartir, ambos espaciosos y bien aprovechados, con armarios empotrados y una excelente ventilación, donde vuelve a ser protagonista la luz.  El dormitorio principal ofrece una atmósfera íntima y relajante, perfecta para el descanso.  No necesitarías nada mas que traer tus cosas personales y empezar a vivir. Si te gusta no dudes en solicitarnos una cita para visitarlo!",True,good,False,2593.0,True,False,True,False,[],False,False,210000.0,€,215000.0,5000.0,2.0,True,True,flat,duplex,Quijorna,Dúplex en calle la Erilla,1,True,,True,
108924121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/60/19/1359088471.webp,OFICINA MORATALAZ ,23,279000.0,flat,sale,64.0,3,1,avenida de Moratalaz,Madrid,Madrid,Moratalaz,es,40.4051228,-3.6466253,False,https://www.idealista.com/inmueble/108924121/,"Agencia inmobiliaria de MADRID – zona MORATALAZ – CAMINO DE LOS VINATEROS - PICO DE ARTILLEROS - CORREGIDOR DE JUAN DE BOBADILLA – TECNOCASA - VENDE - GRAN OPORTUNIDAD. ¡Oportunidad única en Moratalaz! Este encantador piso en buen estado para entrar a vivir de 64 m², ubicado en una zona verde y tranquila, te ofrece todo lo que necesitas para vivir cómodamente. Con tres habitaciones amplias y luminosas y un baño, esta vivienda exterior en la cuarta planta cuenta con un salon y cocina perfecta para disfrutar del aire libre con mucha luz natural, son ideales para compartir momentos en familia o con amigos. La propiedad destaca por sus ventanas climalit, dispone de un tendedero independiente cerca de la cocina. La calefacción es individual con gas natural, garantizando una temperatura agradable durante todo el año. La vivienda cuenta con: - 3 Habitaciones - 1 baño  - Salón y cocina muy amplio con mucha luz y zona comedor. - cuarta planta con ascensor La ubicación es inmejorable: a solo 4 minutos de la estación de metro de Pico de Artilleros y con buena comunicación con transporte público. En los alrededores encontrarás supermercados, gimnasios, un centro de salud, restaurantes y bares. También está cerca del colegio Senara, lo que lo convierte en una opción perfecta para familias. ¡No dejes pasar esta oportunidad y ven a visitarl.",False,good,False,4359.0,False,False,False,False,[],False,False,279000.0,€,,,,,,flat,,"Vinateros, Madrid",Piso en avenida de Moratalaz,4,True,Vinateros,True,
108921476,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/44/da/1352430579.webp,199-1,12,539800.0,chalet,sale,348.0,3,3,calle Denébola s/n,Madrid,Móstoles,Sur,es,40.3113574,-3.8513404,True,https://www.idealista.com/obra-nueva/108921476/,"Diverso Móstoles | Chalets de 3 y 4 dormitorios con jardín privado, en régimen de cooperativa, ¡Obras iniciadas!  Descubre Diverso Móstoles, una nueva promoción de chalets adosados de 3 y 4 dormitorios, diseñados para ofrecer el máximo confort y calidad de vida.  Viviendas espaciosas, luminosas, aerotermia y con jardín privado.  El proyecto está ubicado en una zona tranquila y bien comunicada de Móstoles. Estas viviendas destacan por su excelente distribución, amplitud de estancias y calidades pensadas para tu bienestar. En el entorno encontrarás todos los servicios necesarios para el día a día: centros educativos como el Instituto Juan Gris, supermercados, zonas verdes, instalaciones deportivas, transporte público y acceso rápido a vías principales.  Contacta ahora y forma parte del proyecto Diverso Móstoles. ¡Las viviendas son limitadas!",False,newdevelopment,True,1551.0,False,False,False,False,[],False,False,539800.0,€,,,,True,True,chalet,semidetachedHouse,"Sur, Móstoles",Chalet pareado en calle Denébola s/n,,,,,False
108325444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/d6/39/1340749462.webp,4223,40,280000.0,flat,sale,80.0,1,1,calle Trole,Madrid,Madrid,Puente de Vallecas,es,40.3820742,-3.6332067,False,https://www.idealista.com/inmueble/108325444/,"TORALIA CAPITAL OFRECE: ¿Buscas una vivienda cómoda, bien ubicada y con servicios completos? ¿O una inversión con ingresos asegurados desde el primer momento? ¡Este piso en la mejor zona de Vallecas Palomeras lo tiene todo!  1 habitación amplia  Baño completo  Salón luminoso y acogedor  Cocina independiente equipada  8ª planta con ascensor  Aire acondicionado y calefacción central  Acceso adaptado para personas con movilidad reducida  Forma parte de un conjunto residencial muy completo, con:  Piscina comunitaria  Gimnasio privado  Zonas verdes y espacios comunes cuidados  El piso está en muy buen estado y actualmente alquilado, lo que lo convierte en una opción perfecta para inversores.  Rentabilidad inmediata garantizada. Ubicación ideal: zona tranquila, segura y con todos los servicios cerca (transporte, supermercados, centros médicos, zonas deportivas y parques). ¡No dejes pasar esta oportunidad!",False,good,False,3500.0,True,False,True,False,[],False,False,280000.0,€,,,,True,True,flat,,"Palomeras sureste, Madrid",Piso en calle Trole,bj,True,Palomeras sureste,True,
108921055,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/17/47/1358979272.webp,SLZN478,59,285000.0,flat,sale,75.0,2,2,calle Pablo Palazuelo,Madrid,Pinto,Teneria i - Teneria Ii,es,40.2523164,-3.7023989,False,https://www.idealista.com/inmueble/108921055/,"Precioso piso en Pinto, en el barrio de la Tenería I. Soluziona Inmobiliaria te ofrece en exclusiva este piso en venta en Pinto, en una de las zonas más demandadas de la Tenería I. Ubicado en una primera planta con ascensor dentro de un edificio construido en 2005, este piso destaca por su buen estado de conservación, su luz natural y una distribución muy cómoda para el día a día. Este precioso piso en Pinto dispone de 75 m² construidos (según Catastro) y 66 m² útiles, y están perfectamente repartidos en recibidor, salón comedor de paso, cocina con salida a terraza-tendedero cubierta, dos dormitorios y dos cuartos de baño completos. La vivienda ha sido descalificada y se vende como vivienda libre. Incluye plaza de garaje con acceso directo desde el ascensor y trastero en el mismo edificio. La vivienda cuenta con calefacción individual de gas natural y agua caliente sanitaria. Además, cuenta con una máquina de aire acondicionado en el salón. La vivienda es interior, aunque da a la urbanización. Su orientación Oeste garantiza luz por la tarde y una temperatura agradable durante todo el año. La finca cuenta con cámaras de seguridad en las zonas comunes. Situado en una zona moderna, familiar y tranquila, rodeada de zonas verdes y con todos los servicios a mano: biblioteca, colegios, pequeños comercios y supermercados. En coche estás a solo 5 minutos de la estación de Renfe y del centro comercial Nassica. Una oportunidad para quienes buscan un piso en venta en Pinto con ascensor, trastero y plaza de garaje, en una ubicación privilegiada. Solicita más información o concierta una visita con nuestro equipo por email, redes sociales o visitando nuestra oficina en persona. Se solicitará al cliente comprador documentación que justifique y acredite su identificación, así como el origen lícito de los fondos que utilice en la compraventa, en cumplimiento de la Ley 10/2010 de 28de abril, de Prevención del Blanqueo de Capitales y Financiación del Terrorismo. Impuestos (compraventa sujeta al 6% de ITP) y gastos (notaría e inscripción en el Registro de la Propiedad y honorarios) no incluidos. La información y característicasque se describen en este anuncio son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambio de precio y/o retirada del inmueble. Salvo error u omisión, los datos que se muestran en este espacio son correctos. Toda la documentación legal relevante sobre la propiedad se halla a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compra-venta y arrendamiento de viviendas.",False,good,False,3800.0,True,False,False,False,[],False,False,285000.0,€,,,,True,True,flat,,"Teneria i - Teneria Ii, Pinto",Piso en calle Pablo Palazuelo,1,False,,True,
105259405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/4a/b7/1350364555.webp,06152,58,675000.0,chalet,sale,235.0,3,3,Alpedrete,Madrid,Alpedrete,,es,40.6516427,-4.0361961,False,https://www.idealista.com/inmueble/105259405/,"ESTA CASA ES ESPECIAL PORQUE: La casa cuenta con un diseño moderno y funcional que combina comodidad y eficiencia energética. La distribución en una sola planta facilita el acceso y el movimiento por toda la vivienda. También tenemos que destacar que tiene placas solares instaladas, que aseguran un importante ahorro en el consumo eléctrico y contribuyen al cuidado del medio ambiente. Esta propiedad es perfecta tanto para residencia habitual como para segunda vivienda, ofreciendo todas las comodidades necesarias en un entorno natural y tranquilo. DISTRIBUCCIÓN: Entramos y encontramos un espacio acristalado, con un gran armario ideal para dejar abrigos, paraguas… A continuación, entramos al primero de los salones, es un salón con 33 metros cuadrados. Tiene una chimenea de leña y una puerta que tiene acceso al lateral del jardín, donde tenemos un horno de leña, barbacoa y una pila con grifo. La unión de los dos salones la hace una cocina abierta que sirve de nexo. Continuamos y tenemos el amplio salón-comedor de 46 metros, con una chimenea de pelets, con tres enormes puertas que dan acceso a la piscina y, al mismo tiempo dan una gran luz a la casa. El suelo de este salón es el mismo y está a la misma altura que el del jardín, con la piscina, haciendo el efecto de que esta parte exterior está integrada en la casa. Pasamos el salón y a mano izquierda encontramos unas escaleras que suben a la azotea, preparada para hacer, si se considera otra altura a la vivienda, ya que se han dejado todos los suministros preparados. Tiene instaladas placas solares, con lo cual el gasto del IBI sería la mitad. Dato a tener en cuenta. Al fondo encontramos una puerta donde esta el garaje, el propietario actual lo usa para zona de lavandería con un tendedero eléctrico y una gran zona de almacenaje. Además, hay un aseo en su interior. Volvemos a la entrada de la casa, donde tenemos a mano izquierda la zona de descanso, con dos dormitorios bastante amplios, con un baño completo, con ducha y al fondo, la suite principal, con vestidor y un baño abierto con una amplia ducha y una bañera de hidromasaje, también tiene una cabina con el inodoro independiente. El jardín amplio y bien cuidado, ofrece un espacio perfecto para actividades al aire libre, reuniones familiares o simplemente relajarse. Toda la parcela de 1300m es totalmente plana.  Tenemos la parte techada con capacidad para cuatro coches. Al fondo se encuentra una caravana con una habitación de invitados, con una zona chill out. La casa tiene un pozo, con agua y en funcionamiento, que nos serviría para regar. Los suelos de la casa son de madera y porcelánico, como en el exterior. Las ventanas y puertas son de doble cristal, de gran grosor, de seguridad y con rotura de puente térmico. Todas tienen persianas eléctricas y los toldos también con motor eléctrico. Las paredes son lisas, sin gotelé. ES IMPORTANTE SABER QUE: Es una zona muy demandada, se encuentra en un entorno muy bonito, con la montaña muy cerca, con muchos caminos para poder disfrutar y practicar senderismo. COMUNICACIONES: A 10 minutos tenemos el tren y a la entrada de la urbanización paradas de autobús que van a Madrid. La salida a la carretera de la coruña la tenemos a cinco minutos. COMERCIOS Y SERVICIOS: En el pueblo tenemos gran variedad de comercios, supermercados, panaderías, pastelerías, etc. A 10 minutos tendríamos Carrefour y Mercadona. El Hospital de Villalba estaría también a 10 minutos. COLEGIOS E INSTITUTOS: En Alpedrete esta el Montessori, concertado, el colegio público Santa Quiteria, San Agustín, concertado, guardería pública y tres institutos. En esta operación no cobramos honorarios al comprador.",True,good,False,2872.0,True,False,True,False,[],False,False,675000.0,€,,,,True,True,chalet,independantHouse,Alpedrete,Casa independiente,,,,,
108246995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/72/85/1338352368.webp,4229,55,650000.0,chalet,sale,500.0,8,3,calle Alemania,Madrid,Villalbilla,,es,40.4469617,-3.3716578,False,https://www.idealista.com/inmueble/108246995/,"ALTOR ASESORES OFRECE: Exclusivo Chalet en la Mejor Zona de Villalbilla – Espacio, Confort y Seguridad Presentamos este magnífico chalet independiente ideal para familias, ubicado en la zona más prestigiosa, tranquila y segura de Villalbilla. Perfecta para disfrutar de la vida en armonía, comodidad y calidad de vida. La vivienda cuenta con amplios espacios interiores luminosos y exteriores, con 500 m² construidos y 460 m² útiles, esta propiedad se alza sobre una sólida construcción del año 1994, mantenida en excelente estado. Dispone sistema de aire acondicionado, ventanas Climalit doble, que garantizan aislamiento térmico y acústico, placas solares, que aportan eficiencia energética y ahorro, trastero, piscina privada, garaje.  8 amplias habitaciones y 3 baños completos, lo que la convierte en una opción perfecta para familias grandes, teletrabajo o proyectos residenciales de alta capacidad. Dispone de terraza y balcón, ideales para disfrutar del aire libre y las vistas de una zona tranquila y bien comunicada. El inmueble cuenta con múltiples comodidades: Portero físico Servicio de seguridad 24H Jardines Piscina comunitaria Centro comercial interno Pista de Pádel Ofrece un entorno perfecto y privilegiado, para compartir en familia o relajarse al aire libre con detalles de calidad que lo convierten en el lugar ideal para crear recuerdos inolvidables en familia.",False,good,False,1300.0,True,False,True,False,[],False,False,650000.0,€,,,,True,True,chalet,terracedHouse,Villalbilla,Chalet adosado en calle Alemania,,,,,
108924706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/50/8f/1359112826.webp,,31,460000.0,flat,sale,125.0,3,2,calle de Oña,Madrid,Madrid,Hortaleza,es,40.4875358,-3.6627767,False,https://www.idealista.com/inmueble/108924706/,"TECNOCASA ESTUDIO PINAR DE CHAMARTIN VENDE vivienda en la calle Oña - Virgen del Cortijo, piso luminoso de 3 dormitorios, 2 baños, hall, salón con terraza. Cuenta con armarios empotrados en todas las habitaciones y trastero. Trastero Cocina  3 Habitaciones 4 de origen 2 Baños Terraza Calefacción individual (gas) VIVIENDA A REFORMAR Instalaciones cercanas: todo a menos de 3 minutos andando Lavado de mascotas, gasolineras, farmacias, floristerías, gimnasio, campo de futbol, polideportivo, estanco, osteopatía, cines, centro comercial, alimentacion Dia, Carrefour Expres, en el mismo barrio disponemos de la mejor panaderia ganadora del premio al mejor pan: Marea Bread, no necesitaras salir del barrio para realizar la compra o cualquier otra labor. La construcción del edificio es sobre pilares con posibilidad de cualquier tipo de reforma. Calle Oña en su mejor tramo de comercios y servicios. El inmueble cuenta con inmejorable comunicación, tanto por transporte público con varias líneas de BUS al centro en la puerta y a tres minutos del Metro ligero: L1 - L4 y ML En transporte privado tiene acceso directo a la M11 - M30 y A1. Virgen del Cortijo, Caleruega, Arturo Soria, Avenida de San Luis, Jazmín, Arte, Condado de Treviño, Oña y Costillares. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita.",False,renew,False,3680.0,True,False,False,False,[],False,False,460000.0,€,,,,,,flat,,"Virgen del Cortijo - Manoteras, Madrid",Piso en calle de Oña,9,True,Virgen del Cortijo - Manoteras,True,
