propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108840807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/9b/b8/1356668326.webp,VCB077,25,285000.0,flat,sale,99.0,3,1,Suroeste,Madrid,Móstoles,es,40.3137519,-3.877649,False,https://www.idealista.com/inmueble/108840807/,"""Cuenta la leyenda que, tras mil búsquedas y mil dudas, una pareja encontró un lugar donde la vida les sonreía cada mañana... "" Y no, no hace falta una lámpara mágica para descubrir esta joya. Solo abrir bien los ojos y dejarse llevar. Porque sí: este piso es totalmente exterior, como si el sol tuviera las llaves de casa. Y no hablamos de un piso cualquiera: hablamos de un hogar con historia, con alma, pero también con un buen lavado de cara. Reforma reciente, de las de verdad: cocina amplia y luminosa donde desayunar tranquilos un domingo, baño moderno donde empieza (o termina) el día con calma, y una instalación eléctrica y fontanería nuevas, para que todo fluya… como debe ser. Los tres dormitorios te dan libertad para imaginar: el vuestro, claro; otro para las visitas, para el peque que viene, para el despacho de los sueños o ese vestidor que por fin será realidad. Tú eliges. ¿Y si te digo que el salón comedor tiene una terraza cerrada donde ver la lluvia sin mojarse, o leer con vistas mientras se hace la cena? Una pequeña burbuja de paz dentro de casa. Y por si fuera poco, calefacción y agua caliente centrales, para olvidarse del “sube la caldera” y centrarse en lo importante: disfrutar. Además, la comunidad ha hecho los deberes: fachada SATE para aislarte del frío (y del ruido), tejados nuevos y todo al día para que tú solo pienses en decorar, no en reformar. Y lo mejor de todo: estás en la zona del Hospital de Móstoles, con todo lo que necesitas cerca, pero sin el bullicio de otros barrios. Como decimos nosotros.. . vivir bien, sin complicarse. Si llevas tiempo esperando “ese piso que sí”, este podría ser tu cuento con final feliz. ¿Te vienes a escribir el primer capítulo? Llámanos y ven a verlo.",False,good,False,2879.0,True,False,True,False,[],False,False,285000.0,€,,,flat,,"Suroeste, Móstoles",Piso,4,True,Suroeste,,True,,,,
108829818,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/3d/0b/1356345826.webp,P5 Bajo A,15,1198100.0,duplex,sale,207.0,3,3,"calle Cantalejo, 19",Madrid,Madrid,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829818/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,5788.0,True,False,False,False,[],False,False,1198100.0,€,,,flat,duplex,"Peñagrande, Madrid","Dúplex en calle Cantalejo, 19",bj,True,Fuencarral,Peñagrande,True,False,,,
108829105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/b6/8c/1356345734.webp,P2 Bajo A,15,926009.0,duplex,sale,146.0,2,2,"calle Cantalejo, 19",Madrid,Madrid,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829105/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,6343.0,True,False,False,False,[],False,False,926009.0,€,,,flat,duplex,"Peñagrande, Madrid","Dúplex en calle Cantalejo, 19",bj,True,Fuencarral,Peñagrande,True,False,,,
104744180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/98/66/1230322894.webp,MAEZTU,59,499000.0,flat,sale,156.0,2,2,paseo de María de Maeztu,Madrid,San Sebastián de los Reyes,es,40.56132,-3.6234058,False,https://www.idealista.com/inmueble/104744180/,"¡ EN PROCESO DE TRAMITE DE DESCALIFICACIÓN! PUEDE TARDAR 5 O 6 MESES. VERALSA INMOBILIARIA OFRECE EN EXCLUSIVA Les presentamos este encantador piso de 156 metros cuadrados, ubicado en una zona privilegiada, como es la Dehesa vieja. Construido en 2006, luminoso y soleado cuenta con dos dormitorios y vestidor, dos baños y una serie de comodidades que lo convierten en un hogar ideal. Al ingresar a la propiedad, te recibirá un hall de entrada con armario empotrado con amplias y luminosas estancias, que cuentan con suelo de tarima y pintura lisa en paredes. La cocina, completamente amueblada y equipada, es perfecta para disfrutar de agradables momentos culinarios con zona de office y salida a tendedero.   El salón independiente, con acceso a terraza de 46 metros privada con toma de agua, toldo y zona de césped y solado hace que sea exclusiva. El dormitorio principal cuenta con baño en suite y vestidor. quieres vivir en dehesa vieja, y tener una terraza exclusiva. Además, el piso cuenta con acceso para personas con movilidad reducida, aire acondicionado, armarios empotrados, ascensor, calefacción individual de gas natural, orientación NOROESTE, trastero y ventanas climalit. La propiedad también incluye una plaza de garaje, lo que garantiza la comodidad y seguridad de tu vehículo. La puerta blindada brinda tranquilidad y privacidad, mientras que el buen estado en el que se encuentra la vivienda asegura una experiencia de vida placentera. Este piso es una oportunidad única para aquellos que buscan un hogar acogedor, bien equipado y en una ubicación inmejorable. No pierdas la oportunidad de visitarlo y descubrir el lugar donde podrías comenzar una nueva etapa de tu vida. Trabajamos por y para tu tranquilidad.",True,good,False,3199.0,True,False,True,False,[],False,False,499000.0,€,True,True,flat,,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso en paseo de María de Maeztu,1,True,Dehesa Vieja-Puente Cultural,,True,,,,
108506094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/b8/e5/1346920289.webp,,47,870000.0,flat,sale,105.0,2,2,calle de Hortaleza,Madrid,Madrid,es,40.4195491,-3.7008192,False,https://www.idealista.com/inmueble/108506094/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso recién reformado, ubicado en la emblemática Calle de la Hortaleza, te ofrece una experiencia de vida inigualable. Con una superficie de 105 m², cuenta con dos amplias habitaciones, dos modernos baños y una excelente iluminación natural que resalta cada detalle de su diseño moderno y acogedor. Además de sus acabados de alta calidad, este piso incorpora tecnología domótica que eleva tu comodidad al siguiente nivel: sistema conectado con Alexa, tablet de control centralizado para luces, temperatura y persianas, y climatización por bomba de frío/calor. Disfruta de las vistas urbanas desde el balcón, ideales para relajarte al final del día. El piso se encuentra en la primera planta de un edificio sin ascensor, y dispone de armarios empotrados y aire acondicionado. Vivir aquí es disfrutar del equilibrio perfecto entre confort, tecnología y ubicación: rodeado de restaurantes, comercios, cultura y transporte público. No pierdas la oportunidad de conocer este hogar único. ¡Te encantará!",False,good,False,8286.0,True,False,True,False,[],False,False,870000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,1,True,Centro,Chueca-Justicia,False,,,,
108829305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/51/80/1356345775.webp,P4 2ºD,15,627264.0,flat,sale,78.0,2,2,"calle Cantalejo, 19",Madrid,Madrid,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829305/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,8042.0,True,False,False,False,[],False,False,627264.0,€,,,flat,,"Peñagrande, Madrid","Piso en calle Cantalejo, 19",2,True,Fuencarral,Peñagrande,True,False,,,
108293707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/fb/bc/1339781542.webp,FERRAZ,20,1170000.0,flat,sale,130.0,3,2,calle de Ferraz,Madrid,Madrid,es,40.4313249,-3.7235015,False,https://www.idealista.com/inmueble/108293707/,"SIF (Soluciones Inmobiliarias y Financieras) VENDE esta Exclusiva vivienda PARA REFORMAR EN CALLE FERRAZ a menos de 100m del parque de oeste. Esta espectacular vivienda de 130 m² está situada en la 1º planta del edificio con ascensor, cuenta con un cuarto trastero incluido en el precio. Distribuida en holl de entrada, salón independiente de 33m2 orientado a la calle Ferraz, pasillo distribuidor con un gran armario empotrado, cocina de 11m2 mas sala de plancha y lavandería independiente, tres dormitorios, 1 baño completo y un aseo de cortesía zona de lavandería.  Una oportunidad única para quienes buscan vivir en el corazón de Madrid. Rodeado de naturaleza y servicios, Moncloa ofrece una vida cultural, gastronómica y de ocio incomparable. Zona mejor comunicada de Madrid, con hospitales, supermercados, Plaza de España, Gran Vía y el Parque del Oeste a 2 minutos andando. Mejor ver. Consúltenos sin compromiso. NO COBRAMOS COMISION DE AGENCIA.",False,renew,False,9000.0,True,False,True,False,[],False,False,1170000.0,€,,,flat,,"Argüelles, Madrid",Piso en calle de Ferraz,1,True,Moncloa,Argüelles,True,,,,
108594834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/b6/02/1350479740.webp,,54,1395000.0,chalet,sale,269.0,4,3,Barrio Canillas,Madrid,Madrid,es,40.4613863,-3.6540034,False,https://www.idealista.com/inmueble/108594834/,"OPORTUNIDAD de vivir en un hogar con encanto en Arturo Soria. Descubre esta acogedora vivienda situada en una de las zonas más exclusivas y tranquilas de Madrid, junto a Arturo Soria. Un chalet lleno de luz y personalidad, ideal para quienes buscan confort y privacidad en un entorno residencial privilegiado. Se accede a través de un amplio jardin delantero, perfecto como espacio de bienvenida o para disfrutar al aire libre. Al entrar en la casa, un elegante hall de entrada nos da la bienvenida y paso a un amplio salón con salida directa a una terraza trasera ideal para reuniones o momentos de relax; dispone además de comedor independiente con excelente luz natural y cocina con otra terraza ideal para zona de lavado. En esta misma planta también encontramos el dormitorio principal con zona de vestidor y cuarto de baño en suite con ventana exterior brindando máxima comodidad. A través de unas cómodas escaleras encontramos 2 luminosos y amplios dormitorios con armarios empotrados y un cuarto de baño completo que da servicio a ambos dormitorios. En la planta ático, segundo salón abuhardillado, pensado como espacio versátil que puede usarse como zona de ocio, despacho o dormitorio adicional. Dispone además de zona de aparcamiento cubierta. Una oportunidad única para vivir en una zona bien comunicada, rodeada de servicios, colegios y zonas verdes. Cerca de colegios (Hastings School, Ramon y Cajal, Arturo Soria), centro comercial Arturo Soria Plaza y a 10 minutos en coche del aeropuerto internacional Adolfo Suarez de madrid Barajas.  ¡Llámanos para concertar una visita y enamórate de tu próximo hogar!",False,good,False,5186.0,True,False,True,False,[],False,False,1395000.0,€,True,True,chalet,independantHouse,"Canillas, Madrid",Casa independiente,,,Hortaleza,Canillas,,,,,
108214577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/2a/cb/1338281835.webp,EM-133,84,1065000.0,flat,sale,261.0,4,3,calle Cierzo,Madrid,Pozuelo de Alarcón,es,40.4061906,-3.7942642,False,https://www.idealista.com/inmueble/108214577/,"Inmueble en exclusiva en una de las urbanizaciones privadas más lujosas de Prado de Somosaguas en Pozuelo de Alarcón con amplias zonas verdes, piscina de adultos e infantil, área de juegos infantiles, dos pistas de pádel, pista de tenis, campo de fútbol, sala de reuniones y/o cumpleaños. Vivienda de esquina en cuarta planta, con orientación noreste, muy luminosa, con una superficie de 184m2 útiles con vistas a la urbanización. La distribución es la siguiente: Hall, amplio salón con acceso a una terraza con vistas al jardín y a Madrid, amplia cocina con office amueblada con tendedero. Desde el salón se accede a un dormitorio que hace de despacho. A continuación desde el pasillo hay un baño completo, y dos dormitorios, ambos con baño completo en suite y con ventana. En el precio se incluyen dos plazas de garaje, una al lado de otra, y trastero. Memoria de calidades: Persianas eléctricas en el salón y dormitorio principal. Doble acristalamiento en todas las ventanas. Tendedero con cerramiento y abierto al jardín de la urbanización. Aire acondicionado por split de la marca Daikin en salón y tres dormitorios. Terraza con cerramiento en el techo y toldo. Balcón-terraza con toldo en habitación principal. Armarios empotrados en toda la casa, y también en los pasillos y hall. Parqué en toda la vivienda.  Calefacción individual de gas natural. Puerta principal y de servicio. Vigilancia 24 horas. Ascensor. Está perfectamente comunicado con la capital, gracias a la autopista A-6, la M-500, la M-503 (carretera de Castilla), M-30 y M-40. Cercano a colegios, supermercados, gimnasios, centros comerciales y Hospital Quirón.",False,good,False,4080.0,True,False,True,False,[],False,False,1065000.0,€,True,True,flat,,"Prado de Somosaguas, Pozuelo de Alarcón",Piso en calle Cierzo,4,True,Zona Prado de Somosaguas - La Finca,Prado de Somosaguas,True,,,,
108668548,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/3c/6e/1351661570.webp,River flat,26,395000.0,penthouse,sale,87.0,2,1,"CL MIRA EL RIO, 13",Madrid,Madrid,es,40.5193681,-3.7783721,True,https://www.idealista.com/inmueble/108668548/,"Precioso ático para entrar a vivir.  En un edificio realmente bonito, a la orilla del río manzanares. Puedes escuchar el río casi desde la ventana. Se trata de una finca moderna, con ascensor, aire acondicionado y bomba de calor por conductos en toda la casa, con unas terminaciones de ventanas, cocina, suelo y baño muy actuales. Para entrar a vivir sin reforma. Dispone de dos habitaciones, salón, cocina independiente y bonito cuarto de baño.  La vivienda tiene 3 balcones, uno en el salón y otro por cada dormitorio, un armario empotrado en uno de ellos. El agua caliente es por un termo. La vivienda está para entrar a vivir como pocas en El Pardo, dado que cuesta encontrar pisos en edificios tan nuevos, y tan cuidados como éste.  Gastos de comunidad 80€ IBI 500€ A 150 metros de parada de autobuses EMT hacia Moncloa, Plaza de Castilla y La Vaguada, en la misma plaza del Pardo, donde además dispones de terrazas, comercios, y varios servicios. En pleno monte del Pardo, donde podrás disfrutar de actividades al aire libre como mountain bike, hípica y senderismo, hacen posible vivir en el auténtico pulmón verde de madrid, a 15´en transporte público de Moncloa, Plaza de Castilla, el barrio del Pilar, etc. Puedes visitar este piso a través de un vídeo ya mismo, en este anuncio y virtual tour y planos en breve. Dispones de infinidad de zonas verdes, rutas de senderismo, carril bici hasta la casa de campo y Madrid río, complejos deportivos como Somontes, Puerta de Hierro etc. La seguridad en el barrio es una garantía, y la paz que se vive te traslada a otro lugar pero.. . Estás a 15 minutos de Moncloa con transporte público en la puerta de casa¡ Contáctanos de lunes a viernes de 10:00 a 14:00 y de 17:00 a 20:30h para más información.",True,good,False,4540.0,False,False,True,False,[],False,False,395000.0,€,,,flat,penthouse,"El Pardo, Madrid","Ático en Cl Mira El Rio, 13",3,True,Fuencarral,El Pardo,True,,,,
108423751,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/9b/19/1346288796.webp,,31,1350000.0,flat,sale,127.0,3,2,calle de Hermosilla,Madrid,Madrid,es,40.4271715,-3.6773113,False,https://www.idealista.com/inmueble/108423751/,"EXCLUSIVO Y MUY LUMINOSO PISO EN SALAMANCA - GOYA CON PLAZA DE GARAJE. Urban Domus presenta esta magnífica vivienda exterior ubicada en una finca representativa de la codiciada zona de Salamanca - Goya, con portero físico y ascensor. El piso destaca por su gran luminosidad y amplitud, gracias a su excelente orientación y su condición de totalmente exterior, lo que lo convierte en un espacio acogedor y lleno de vida. Uno de sus grandes atractivos es su espectacular salón de casi 30 m², con ventanales de suelo a techo que inundan la estancia de luz natural durante todo el día, creando un ambiente único y muy agradable. La vivienda se distribuye en tres dormitorios, dos baños, cocina independiente y el ya mencionado salón. Aunque requiere una actualización, su distribución sin muros de carga ofrece un sinfín de posibilidades para adaptarla a tus gustos y necesidades. Incluye plaza de garaje para coche mediano o pequeño, un verdadero plus en esta exclusiva zona. Situado en una ubicación privilegiada, rodeado de todo tipo de servicios, comercios, restaurantes, cafeterías y oferta cultural, y a tan solo unos pasos del Parque del Retiro. Además, cuenta con excelentes conexiones de transporte público. Una oportunidad única para vivir o invertir en una de las mejores zonas de Madrid. Reserve su visita.",False,renew,False,10630.0,True,False,True,False,[],False,False,1350000.0,€,True,True,flat,,"Goya, Madrid",Piso en calle de Hermosilla,3,True,Barrio de Salamanca,Goya,True,,1450000.0,100000.0,7.0
108620601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/53/77/1350180206.webp,PLA_839,18,155000.0,flat,sale,75.0,3,1,Centro,Madrid,Navalcarnero,es,40.2924901,-4.0059906,False,https://www.idealista.com/inmueble/108620601/,"Vivienda en Planta Baja - Esquinada, Reformada y lista para entrar a vivir. Acogedor Piso en Planta Baja a pie de calle, esquinado y semi-aislado, con entrada independiente. Vivienda de 75 m², completamente reformada (aprox. en 2012), luminosa y buen estado. Dispone de 3 dormitorios, amplio salón de 18 m², cocina amueblada, baño completo y trastero integrado en el salón. Se entrega amueblado, con cocina equipada y sistema de alarma instalado, sin terraza, pero con excelente accesibilidad para personas con movilidad reducida. Ubicado en una zona tranquila del Barrio de la Estación, rodeado de zonas verdes, parques, un lago, y todos los servicios: parada de autobús, supermercados Ahorramas y Mercadona, entre otros.  ref: PLA_839.",False,good,False,2067.0,True,False,True,False,[],False,False,155000.0,€,,,flat,,"Centro, Navalcarnero",Piso,,True,Centro,,False,,,,
108915986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/4c/25/1358835723.webp,6356a105-94db-4ef6-978f-37a1404ada64,5,810000.0,flat,sale,167.0,2,2,calle de María de las Mercedes de Borbón,Madrid,Madrid,es,40.4988733,-3.623096,False,https://www.idealista.com/inmueble/108915986/,"Descubre este impresionante y moderno piso, en perfectas condiciones para ocupar hoy, en Valdebebas-Valdefuentes. Con una superficie de 167 m2 construidos, 78 habitables, esta propiedad ofrece 2 dormitorios 2 baños uno de ellos en suite, cocina abierta al salón ideales para un estilo de vida moderno y cómodo. Ambos dormitorios disponen de armarios empotrados. El edificio cuenta con servicios excepcionales como servicio de vigilancia las 24 horas del día, ascensor, gimnasio compartido, piscina comunitaria, jardín, pista de pádel, zona infantil y sala común. El piso es accesible para silla de ruedas y está equipado aerotermia suelo radiante y refrescante tiene una maravillosa terraza. Además cuenta con 2 amplias plazas de garaje y trastero. Valdefuentes, en el distrito de Hortaleza, es un barrio moderno y en constante crecimiento que combina zonas residenciales de alta calidad con una excelente oferta de servicios. Su ubicación privilegiada en el norte de Madrid lo convierte en una opción ideal para quienes buscan tranquilidad sin renunciar a la conectividad y las comunidades urbanas. Este barrio destaca por sus amplios espacios verdes, como el Parque de Valdebebas, ideales para el ocio y el deporte al aire libre. Además cuenta con centros educativos, sanitarios, zonas comerciales y restaurantes, ofreciendo una gran calidad de vida a sus residentes. Una oportunidad única en una ubicación privilegiada de Madrid. ¡No dejes pasar esta oportunidad!",False,good,False,4850.0,False,False,False,False,[],False,False,810000.0,€,True,True,flat,,"Valdebebas - Valdefuentes, Madrid",Piso en calle de María de las Mercedes de Borbón,3,True,Hortaleza,Valdebebas - Valdefuentes,True,,,,
