propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,floor,exterior,neighborhood,status,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108306231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/18/cf/1340297551.webp,a01Jy00000jvuWeIAI,26,1450000.0,chalet,sale,366.0,4,4,"calle Duero, 1",Madrid,Pozuelo de Alarcón,es,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/108306231/,"NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.  Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,True,False,3962.0,True,False,False,False,[],False,False,1450000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",Zona Estación,,,Zona Estación,newdevelopment,,,,,
106510500,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/18/f3/1287231003.webp,2342,52,380000.0,chalet,sale,575.0,6,2,Torremocha de Jarama,Madrid,Torremocha de Jarama,es,40.8341878,-3.495967,False,https://www.idealista.com/inmueble/106510500/,"Casa adosada con 575 m2 construidos (según catastro), de 2 Plantas. En planta baja dispone de Amplio hall de entrada, Salón de paso con chimenea. Comedor de paso. Cocina de paso con office y despensa. 6 Dormitorios, uno de ellos con chimenea y armarios empotrados, otro de los dormitorios con acceso a patio trasero. 1 Baño completo con plato de ducha. 1 Aseo. En primera planta dispone de amplia buhardilla sin habilitar con capacidad para dos alturas. Dispone de ventanas de aluminio con sus contraventanas, puertas de madera, suelos de gres y terrazo, paredes lisas, Amplio patio privado con cuadras, trastero, plaza de garaje para 3 ó 4 vehículos, amplia habitación para la zona de la colada. Calefacción de gasoil. Una nave. A lo largo de todo el pueblo, prácticamente en cada esquina, encontrarás monumentos que hacen mención al pasado tradicional de la villa. Torremocha de Jarama es una zona con poco tránsito, ideal para disfrutar de la paz y tranquilidad en familia en este paraje tan particular de la comunidad de Madrid. A sólo 5 minutos de Torrelaguna. No pierda la oportunidad de visitar esta vivienda.",False,False,,661.0,False,False,True,True,[],False,False,380000.0,€,True,True,chalet,terracedHouse,Torremocha de Jarama,Chalet adosado,,,,,good,,,,,
107228557,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/f6/af/1308906136.webp,MAD55570,22,1150000.0,flat,sale,108.0,2,1,glorieta de Ruiz Giménez,Madrid,Madrid,es,40.4284308,-3.7069602,False,https://www.idealista.com/inmueble/107228557/,"Lucas Fox presenta este magnífico ático situado en un edificio clásico con encanto, en el barrio de Trafalgar en Madrid.  La vivienda ofrece una amplia terraza privada con vistas increíbles de la ciudad, ideal para disfrutar de atardeceres inolvidables. Consta de dos dormitorios, un salón, una cocina independiente y un baño completo.  El piso se ofrece con una reforma funcional y moderna, en la que se han mantenido elementos originales, como las vigas vistas de madera en algunas zonas.  Se trata de una opción ideal tanto como residencia, como para inversión. Póngase en contacto para más información.",False,False,,10648.0,True,False,False,True,[],False,False,1150000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en glorieta de Ruiz Giménez,Centro,5,True,Malasaña-Universidad,renew,False,,,,
107555644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e0/3e/94/1316027914.webp,130,50,530000.0,penthouse,sale,107.0,2,2,Barrio Pueblo Nuevo,Madrid,Madrid,es,40.4162775,-3.6243928,False,https://www.idealista.com/inmueble/107555644/,"¡Exclusivo ático en zona Pueblo nuevo con gran terraza y buenas vistas! Pegado al centro comercial Las Rosas. Si buscas un hogar único en la capital, este ático es para ti. Situado en la zona de Pueblo Nuevo, cuenta con 2 habitaciones, 2 baños, uno con plato de ducha y el otro con bañera situado en el dormitorio principal. La amplia terraza perfecta para disfrutar de las vistas de Madrid. Características destacadas: 107 m² construidos de superficie, 61 m² útiles. Dispone de armarios empotrados en las habitaciones y cuenta con dos splits en el salón y en el dormitorio principal. Terraza soleada ideal para relajarse o reuniones. Dispone de armario de gran capacidad para almacenaje extra. Luminoso y moderno, con acabados de alta calidad, reformado al gusto. La vivienda cuenta con plaza de garaje incluido en el precio En lo que respecta a seguridad y servicios cuenta con portero físico de lunes a domingo.  Ubicación inmejorable ya que dispone al lado centro comercial Las Rosas, con todos los comercios a la mano. Ubicación privilegiada, situado en zona residencial tranquila, rodeada de amplios espacios verdes, parques y carril bici. Encontrándose esta propiedad cerca de todos los servicios necesarios como supermercados, farmacias, colegios e institutos. Tres centros de salud atención primaria y especialidades.  La estación de metro es Alsacia (línea 2) a tan sólo dos minutos a pie, así como varias paradas de autobuses frente al domicilio como el E2,140 y 106, intercambiador de Pza. Alsacia metro/bus con autobuses n. ° 70 a Pza. Castilla n°159 Cañaveral, n. ° 165 Hospital Ramón y Cajal, n°287 Madrid/Coslada. N7 y el N203. Teniendo fácil acceso al centro de Madrid, como a M-30, M-40, R-3 y aeropuerto, garantizando una excelente conexión con otras zonas de la ciudad. ¡No pierdas esta oportunidad! Contacta con nosotros para más información o para concertar una visita. Pis-Pas-Inmobiliaria está inscrita con el N. º 000941/24 en el Registro de Agentes Inmobiliarios (RAIN) de la Comunidad de Madrid.",True,False,,4953.0,False,False,True,True,[],False,False,530000.0,€,True,True,flat,penthouse,"Pueblo Nuevo, Madrid",Ático,Ciudad Lineal,5,True,Pueblo Nuevo,good,True,,540000.0,10000.0,2.0
107887229,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/3c/9e/1327323795.webp,W-02ZFXZ,29,1200000.0,flat,sale,147.0,3,3,calle de Garibay,Madrid,Madrid,es,40.4050531,-3.6711666,False,https://www.idealista.com/inmueble/107887229/,"Exclusivo y moderno piso en Retiro con piscina y 2 plazas de Garaje. Engel & Völkers presenta en exclusiva este moderno apartamento de lujo ubicado cerca del parque del Retiro. Con una superficie total de 147 m2, diseñado por el reconocido arquitecto Rafael De La Hoz, este impresionante inmueble ofrece tres amplias habitaciones con armarios empotrados, tres baños, un salón muy amplio que es la joya de la casa, hall de entrada, cocina equipada con electrodomésticos de alta gama y un área de servicio separada. Con un trastero y dos plazas de garaje subterráneas incluidas en el precio. Construido en 2018, este apartamento de primera categoría combina modernidad y elegancia en cada rincón. Al entrar, se percibe una atmósfera de sofisticación y amplitud. Diseño interior y exterior meticulosamente cuidado. Los espacios están bañados de luz natural, gracias a sus enormes ventanales con doble acristalamiento asegurando el máximo confort térmico y acústico. La climatización es domotizada. Con vistas abiertas y verdes que rodean el edificio, creando un ambiente de serenidad en pleno centro urbano que reflejan el compromiso con el lujo y la funcionalidad, asegurando el máximo confort y privacidad para sus residentes. Entre las características más destacadas de esta propiedad se encuentran un precioso jardín y 2 piscinas, una de ellas infantil, ideales para disfrutar de momentos de relax. Tiene accesibilidad para personas con movilidad reducida, portero 24h, además, el edificio cuenta con ascensor, calefacción individual a gas, bomba de calor y frio, suelos radiantes, así como un sistema de seguridad de última generación con vigilancia 24 horas, alarmas y puerta de seguridad.  Esta propiedad es una verdadera joya y una oportunidad única para quienes buscan combinar el confort moderno con la ventaja de vivir en una de las ciudades más vibrantes del mundo. No deje pasar esta oportunidad. ¡Contáctanos y venga a visitarlo! Ubicada en el barrio de Adelfas-Retiro, a tan solo 10 minutos a pie se encuentra el emblemático Parque del Retiro, un oasis de tranquilidad ideal para paseos matutinos o tardes de ocio. Esta es una zona con infraestructura excepcional, con múltiples opciones de transporte público que incluyen estaciones de metro de Pacífico y Conde de Casal, líneas 1 y 6, autobuses que conectan eficientemente con el resto de la ciudad. Rodeada de servicios como supermercados, colegios, parques infantiles, biblioteca, agencias bancarias, hotel y restaurantes. Proximidad a algunos de los destinos más codiciados de la ciudad. Este enclave privilegiado ofrece a los compradores de alto nivel un equilibrio perfecto entre la vida urbana vibrante y la serenidad de espacios verdes.  Para los amantes de la cultura, el Triángulo del Arte, compuesto por el Museo del Prado, el Museo Reina Sofía y el Museo Thyssen-Bornemisza, se encuentra a menos de 20 minutos en transporte público. Asimismo, la oferta gastronómica es inigualable, con restaurantes de alta cocina y acogedores cafés que invitan a disfrutar de la auténtica experiencia madrileña. Vivir aquí es disfrutar de un estilo de vida exclusivo, rodeado de cultura lo que convierte a esta propiedad en una oportunidad única para los compradores más exigentes.",True,False,,8163.0,True,False,True,False,[],False,False,1200000.0,€,True,True,flat,,"Adelfas, Madrid",Piso en calle de Garibay,Retiro,1,True,Adelfas,good,True,,,,
108915871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/3d/be/1358832351.webp,1680577000365346019,37,870000.0,flat,sale,103.0,2,2,calle de Bravo Murillo,Madrid,Madrid,es,40.4360596,-3.7030218,False,https://www.idealista.com/inmueble/108915871/,"Este espectacular piso de 103 m² construidos ha sido recientemente reformado con calidades modernas y un diseño funcional y acogedor. Se encuentra en una tercera planta exterior de un edificio clásico, justo a la altura de la Glorieta de Quevedo, una de las zonas más cotizadas y vibrantes de Chamberí. Características principales: Superficie construida: 103 m² Distribución: 2 habitaciones: La principal, amplia y luminosa, con armarios empotrados y baño en suite. La segunda habitación, versátil, ideal tanto como dormitorio de invitados como home office. 2 baños completos, totalmente reformados con materiales de primera calidad y diseño contemporáneo. Salón-comedor amplio y exterior, con salida directa a dos balcones que dan a la calle Bravo Murillo, lo que garantiza una excelente luminosidad y vistas despejadas. Cocina independiente totalmente equipada con electrodomésticos integrados. Trastero privado de 10 m² incluido, ideal para almacenaje adicional. Otros detalles: Exterior con 2 balcones a calle Bravo Murillo Reformado con materiales de alta gama Techos altos, suelos de tarima natural y carpintería lacada en blanco Calefacción individual y aire acondicionado por split. El inmueble se sitúa en una de las arterias más dinámicas de Madrid, justo en el límite entre los barrios de Chamberí y Trafalgar, a escasos metros de la Glorieta de Quevedo y muy cerca de la calle Fuencarral y la zona de Alonso Martínez. Conectividad excelente: acceso inmediato a varias líneas de metro (Quevedo, Iglesia, San Bernardo) y numerosas líneas de autobuses. Rodeado de tiendas, supermercados, librerías, farmacias y todos los servicios necesarios para la vida cotidiana. Amplísima oferta de cafeterías, bares, terrazas y restaurantes de todos los estilos. Muy cerca del Mercado de Chamberí y zonas gourmet.",True,False,,8447.0,True,False,False,False,[],False,False,870000.0,€,,,flat,,"Arapiles, Madrid",Piso en calle de Bravo Murillo,Chamberí,3,True,Arapiles,good,True,,,,
105712892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/0f/33/1319030677.webp,,16,327500.0,flat,sale,73.0,2,2,"calle Durazno, 9",Madrid,Madrid,es,40.375583,-3.7485258,True,https://www.idealista.com/obra-nueva/105712892/,"¡OBRAS INICIADAS! Descubre la comodidad y el estilo de vida moderno en nuestro innovador residencial con piscina que ofrece viviendas con terrazas de 2 y 3 dormitorios y 2 baños, áticos y bajos con jardín con unas vistas espectaculares de Madrid. ¿Conoces la climatización por suelo radiante/refrescante? En Durazno Residencial podrás disfrutar de las sensaciones que da pisar un suelo calentito en invierno y fresco en verano, acomodando tu casa para que tengas el confort que buscas en tu hogar. En Durazno Residencial, podrás acondicionar la vivienda a tu personalidad, pudiendo elegir los acabados que mejor se adapten a ti y a tu estilo de vida, además tendrás cocinas completas con muebles de gran capacidad y diseños diferentes para que encuentres la combinación perfecta que refleje tu personalidad. Pensando en la sostenibilidad y la eficiencia energética, nuestro edificio cuenta con paneles solares que minimizan el consumo de energía para el suministro de agua caliente, proporcionándote un hogar más ecológico. Durazno Residencial es un edificio pensado para gente joven como tú, en el que podrás disfrutar de nuestras modernas instalaciones, incluyendo una zona común con piscina para refrescarte en los días soleados y disfrutar con tu gente o descansar del bullicio de la capital. Cada vivienda en Durazno Residencial viene con trastero, y si lo deseas, la opción de garaje con pre instalación para cargador eléctrico en cada plaza. ¿Buscas obra nueva en Carabanchel? ¿Te interesa encontrar pisos nuevos en Carabanchel? Descubre la calidad, el confort y la innovación en Durazno Residencial, cerca del centro de salud de Puerta Bonita. Te invitamos a ser parte de esta experiencia única y moderna. ¡No pierdas la oportunidad de asegurar tu lugar en este emocionante proyecto! Contáctanos ahora para obtener más información y dar el primer paso hacia tu nuevo hogar en Durazno Residencial. ¡Bienvenido a tu vida mejorada en Carabanchel!",True,True,False,4486.0,True,False,False,False,[],False,False,327500.0,€,,,flat,,"Puerta Bonita, Madrid","Piso en calle Durazno, 9",Carabanchel,3,True,Puerta Bonita,,True,,,,
107491747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/02/f9/1314231968.webp,ONM2411005,23,995000.0,flat,sale,136.0,2,2,Barrio Fuente del Berro,Madrid,Madrid,es,40.4239652,-3.6643265,False,https://www.idealista.com/obra-nueva/107491747/,"El exclusivo bloque de 10 viviendas de lujo en Jorge Juan 171, en pleno centro de Madrid. Este proyecto ofrece 2 áticos con impresionantes vistas y amplias terrazas, 2 bajos con jardín privado y 6 elegantes apartamentos con balcones. - Viviendas con Calefaccion y refrigeracion por Geotermia - Cocinas completamente equipadas con electrodomésticos y muebles de alta gama. - Planta superior con piscina y solárium como parte de sus zonas comunes. - Cada vivienda tiene incluido en el precio 2 plazas de Garaje y un Trastero. Vive la excelencia en un entorno privilegiado, rodeado de todas las comodidades y con acabados de vivienda de primera calidad. ¿Te imaginas vivir aquí? Fuente del Berro es muy similar a la Urbanización “La Finca”, aunque con una ubicación más céntrica en pleno corazón de Madrid. Su ubicación no puede ser más perfecta, se encuentra en plena Barrio de Salamanca, entre la Calle Goya y la Calle de Doctor Esquerdo y es la zona elegida como residencia de muchos políticos y artistas. Es un barrio residencial, tranquilo y seguro, con zonas ajardinadas ideales para familias con niños.",False,True,False,7316.0,True,False,False,False,[],False,False,995000.0,€,True,True,flat,,"Fuente del Berro, Madrid",Piso,Barrio de Salamanca,bj,True,Fuente del Berro,newdevelopment,True,,,,
108746940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/ce/a0/1354468163.webp,868c27b0-e4da-4ff2-8744-be4713a59bb6,85,569000.0,chalet,sale,270.0,5,2,calle Hermanos Machado,Madrid,Daganzo de Arriba,es,40.5441883,-3.4620608,False,https://www.idealista.com/inmueble/108746940/,"Las fotografías se publicarán próximamente. Te presentamos esta magnífica oportunidad en Daganzo de Arriba: un chalet independiente, versátil y lleno de posibilidades, ubicado en la calle Hermanos Machado, una de las zonas más tranquilas y mejor comunicadas del pueblo, a pocos minutos caminando del centro. La vivienda se distribuye en dos plantas principales, cada una funcionando como una vivienda independiente, ideal tanto para familias numerosas como para quienes buscan vivir y alquilar al mismo tiempo. Planta principal:  Cuenta con un amplio salón muy luminoso, cocina independiente de gran tamaño, tres dormitorios, un baño completo y acceso a una acogedora terraza perfecta para disfrutar al aire libre. Primera planta:  Dispone de un dormitorio, con su terraza privada orientada al sur, un salón con terraza orientada al norte (puedes elegir sol o sombra a tu gusto), cocina independiente, un baño completo y acceso a una buhardilla de aproximadamente 30 m², perfecta como zona de juegos, despacho o dormitorio adicional. Además, la vivienda cuenta con aerotermia y placas solares, lo que permite un importante ahorro energético y una mayor sostenibilidad. Sótano de más de 130 m²:  Espacioso y funcional, con capacidad para aparcar hasta tres vehículos cómodamente, además de ofrecer espacio más que suficiente para crear un gimnasio, sala de cine, trastero o lo que necesites. Daganzo de Arriba es un pueblo con encanto, rodeado de naturaleza y con todos los servicios a mano: colegios, supermercados, centros deportivos y restaurantes. Su cercanía a Madrid, a menos de 30 minutos, lo convierte en una excelente opción tanto para residir como para invertir. Este chalet se encuentra en una de las zonas más cotizadas y tranquilas del municipio, lo que garantiza calidad de vida sin renunciar a la cercanía de la capital. Una casa con infinitas posibilidades: como vivienda habitual, como inversión para alquiler, como hogar multigeneracional o simplemente para disfrutar de amplitud, independencia y bienestar. No dejes pasar esta oportunidad única. ¡Ven a visitarlo!",True,False,,2107.0,True,True,False,False,[],False,False,569000.0,€,True,True,chalet,independantHouse,Daganzo de Arriba,Casa independiente en calle Hermanos Machado,,,,,renew,,,,,
108815508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/7d/55/1252144661.webp,PR-C-644@TipoM ,36,621000.0,flat,sale,104.0,2,2,"calle Adolfo Pérez Esquivel, 2",Madrid,Las Rozas de Madrid,es,40.5265329,-3.8938796,True,https://www.idealista.com/obra-nueva/108815508/,"Urbanización situada en la calle Adolfo Pérez Esquivel, junto a la calle Camilo José Cela en el Parque Empresarial de Las Rozas de Madrid. Perfectamente comunicado por su privilegiado acceso a la A6 y M-50. Zona residencial completamente consolidada rodeada de tan importantes espacios como Heron City, Las Rozas Village o la Ciudad del Fútbol de Las Rozas y cerca de centros sanitarios, deportivos y de ocio. Viviendas con vistas al magnífico enclave natural de El Encinar de Las Rozas, pero a minutos de la estación de Cercanías Pinar de Las Rozas. Las viviendas tienen acabados y soluciones constructivas de primera calidad, destacando las terrazas amplias, que son las auténticas protagonistas del Residencial Amaranta, convirtiéndose en el elemento de enlace entre el confort interior y el insuperable entorno natural de El Encinar de Las Rozas. Aprovecha el relax de una urbanización diseñada para disfrutar de un espacio privado y familiar que cubre todos los deseos de pequeños y mayores. Da un salto cualitativo en la eficiencia y confort que te proporcionará tu hogar, disfrutando de un sistema de producción de energía mediante bomba de aerotermia, para agua caliente sanitaria y calefacción y refrigeración mediante suelo radiante-refrescante. Además, la vivienda dispondrá de sistema domótico, haciéndote la vida más fácil y poniendo a tu alcance una tecnología inmejorable para tu hogar. Lo tendrás todo cerca: Ciudad del Fútbol de la RFEF, Encinar de Las Rozas, Real club de Golf Las Rozas, Las Rozas Village, Heron City, Style Outlet, Parque Empresarial.",False,True,False,5971.0,True,False,False,False,[],False,False,621000.0,€,,,flat,,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Adolfo Pérez Esquivel, 2",Parque Empresarial,1,True,Parque Empresarial,newdevelopment,True,,,,
