propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,newDevelopmentFinished,detailedType.subTypology
104499278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/74/ce/1222518788.webp,,36,1,397000.0,flat,sale,70.0,True,2,1,"Antonia Ruiz Soro, 16",Madrid,Madrid,Barrio de Salamanca,es,40.4380113,-3.6659879,True,https://www.idealista.com/obra-nueva/104499278/,"EDIFICIO RESIDENCIAL DE OBRA NUEVA, FINALIZACIÓN DE OBRAS PREVISTA PARA EL SEGUNDO TRIMESTRE DE 2025. FECHAS DE ENTREGA, PENDIENTE DE CONFIRMAR PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS. La promoción consta de plantas sótano, baja, primera, segunda y ático retranqueado, está compuesta por 2 áticos de 1 dormitorio, con terraza en planta de 15 m2 y solarium de 35 m2 en cubierta, 4 viviendas de 2 dormitorios y una vivienda estudio/1 dormitorio con patio privado de 20 m2. Cuenta con 6 plazas de garaje en planta sótano anejas a las viviendas. Las viviendas se entregan con cocinas completamente equipadas con electrodomésticos incluidos. La propiedad está ubicada en el distrito Salamanca, barrio de la Guindalera, Parque de las Avenidas, una de las zonas más emblemáticas y exclusivas de la ciudad. El carácter residencial del barrio, convive con la actividad comercial, lo que le hacen un lugar idóneo para vivir. Por su situación tiene accesos directo a la M-30 en ambos sentidos, así como comunicaciones con todo Madrid, destacando las salidas hacia la A-2, calles de Alcalá, Diego de León y la Avenida de América entre otras, existe en la zona una amplia dotación de transporte público, así como colegios, guarderías y escuelas infantiles, y todo tipo de supermercados. FACHADA Fachada a base de SATE de última generación. CARPINTERÍA EXTERIOR La carpintería de las ventanas será de PVC marca KOMMERLING. DISTRIBUCIÓN INTERIOR La división entre viviendas estará compuesta por un muro de doble sistema de cartón yeso con aislante acústico y chapa metálica anti-intrusión. CARPINTERÍA INTERIOR Puertas de acceso a la vivienda será acorazada con premarco metálico y cerradura multipunto de alta seguridad. Puertas interiores lacadas en color blanco, con picaporte de acero inoxidable SOLADOS Todo el pavimento de la vivienda se realizará con gres porcelánico de alta resistencia y durabilidad, de PORCELANOSA. FONTANERÍA Y APARATOS SANITARIOS Desagües y bajantes estarán insonorizados. Los platos de ducha serán de gran formato en baños principales, y la grifería de duchas y bañeras monomando. Los aparatos sanitarios serán en color blanco de PORCELANOSA. Las viviendas dispondrán de llave de corte general y de corte independiente en cocina y baños. COCINA Cocinas completamente instaladas con electrodomésticos panelados de PORCELANOSA CALEFACCIÓN Y AGUA CALIENTE Producción comunitaria de calefacción y A.C.S mediante sistema de Aerotermia con contadores individuales. Instalación a base de suelo radiante-refrescante. ELECTRICIDAD Y TELECOMUNICACIONES La Instalación de telecomunicaciones según reglamento de infraestructuras comunes de Telecomunicación. HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA, NO INCLUIDOS EN EL PRECIO.",False,newdevelopment,True,True,5671.0,True,False,False,False,[],False,False,397000.0,€,flat,"Guindalera, Madrid","Piso en Antonia Ruiz Soro, 16",,,Guindalera,False,
107391923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/ca/1d/1347010583.webp,POZ41326,26,,1598000.0,chalet,sale,400.0,,5,5,"calle Nalón, 4",Madrid,Pozuelo de Alarcón,Zona Estación,es,40.4532837,-3.8004243,True,https://www.idealista.com/obra-nueva/107391923/,"Lucas Fox se complace en presentarles esta oportunidad fantástica: ¡Dos (2) casas pareadas de obra nueva con diseño excepcional!, contáctenos hoy mismo para organizar una visita y podamos enviarle el dossier completo y los planos. ENTREGA DE LLAVES EN UN MES - (JULIO 2025) Dado que las casas de esta promoción solo están conectadas por la parte trasera, la experiencia será la de una villa independiente, cada una con su entrada independiente en los extremos opuestos. En esta promoción prima la funcionalidad y la luminosidad y se ofrecen espacios diáfanos para proporcionar mayor amplitud. Además, destacamos su cuidado diseño y la elección de materiales de altísima calidad y larga duración. Las viviendas presumen de un bonito jardín y piscina privados. Además, cuenta con una distribución muy práctica. Dispone de dos plantas principales y la planta semisótano, donde tendremos la posibilidad de adaptarla a nuestras propias necesidades, en función de lo que necesite. En la planta principal, nos encontraremos con el armario gabanero, el aseo de cortesía y la zona principal de día. Esta dispone de un gran salón-comedor con su cocina abierta con grandes ventanales de suelo a techo para disfrutar de unas vistas inmejorables al jardín. La planta superior alberga la zona de noche con cuatro y cinco dormitorios: el principal, que cuenta con una zona de vestidor y un baño; un segundo dormitorio con gran zona de armario y baño privado; y otro que igualmente cuenta con su propio baño y zona de armarios en una de las casas y la otra contará con dos dormitorios que comparten un baño. En la planta cubierta se ofrece una terraza solada en cada una de las casas, con barandilla, tomas de luz y agua. Se pueden personalizar e incluir un jacuzzi de última generación, una pérgola retráctil, tomas de TV y fibra óptica. En la planta semisótano, se dispone una sala de ocio, tendríamos un dormitorio para uso de servicio incluyendo un baño completo adicional. En ambas, se incluye un cuarto lavadero. Para que disfruten del máximo confort en su nueva casa, la vivienda estará dotada de un sistema de aerotermia con instalación completa de suelo radiante y refrigerante en todas las estancias habitables de la vivienda. Además, las casas cuentan con paneles solares para maximizar la eficiencia energética, así como también, cuenta con cocinas totalmente equipadas, con electrodomésticos BOSCH clase A++ o similar, lavavajillas integrable, horno eléctrico y microondas integrados en columna, placa de inducción con campana extractora integrada en falso techo y fregadero con grifería monomando. Adicionalmente incluidas:  -Persianas de seguridad motorizadas.  -Domótica: Pantalla táctil para control de iluminación, persianas motorizadas, detección de inundaciones, intrusión, incendio, manejo desde el móvil. -Sistema de iluminación LED en todas las estancias, incluido terrazas con barandilla de cristal con vistas al horizonte. -Alarma -Inclusión de ajardinamiento, incluido arbolado, ocultación de vallado y riego automático por goteo. -Inclusión de iluminación led jardín -Instalación toma exterior vehículo eléctrico. -Instalación de mamparas en Baños perfilaría aluminio negro.  -Equipo de filtración con clorador salino en piscinas, equipo de climatización, piscina, ampliación temporada. Póngase en contacto con nosotros hoy mismo, Estaremos encantados de atenderles por teléfono, correo electrónico o en persona en nuestro lounge, en la avenida de Europa 38, Pozuelo de Alarcón.",True,newdevelopment,True,,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Nalón, 4",True,True,Zona Estación,False,semidetachedHouse
108923474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/ae/d3/1359064939.webp,IE02-CALPARO9,16,3,665000.0,flat,sale,100.0,True,2,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4055546,-3.7059757,False,https://www.idealista.com/inmueble/108923474/,"Inmobiliarias Encuuentro vende Espectacular vivienda exterior situada en una ubicación inmejorable en pleno centro de Madrid, junto a la Casa Encendida.  Con 100 m² construidos, esta propiedad ofrece amplitud, luminosidad y todas las comodidades que buscas para tu hogar. La vivienda se encuentra situada en una tercera planta y se distribuye en un elegante salón-comedor exterior que recibe abundante luz natural, ideal para crear un espacio acogedor y perfecto para compartir momentos con familia y amigos.  La cocina es independiente, amplia y luminosa, con ventana al exterior, ofreciendo un ambiente agradable para el día a día. Dispone de dos dormitorios de generosas dimensiones, pensados para el descanso y con espacio de almacenamiento.  Los dos baños completos, equipados con acabados de calidad, aportan funcionalidad y confort a la vivienda. Entre sus atractivos, cuenta con una plaza de garaje, un valor añadido en pleno centro de Madrid. Además, la finca dispone de piscina comunitaria, perfecta para relajarse y disfrutar en los días más cálidos. La ubicación es simplemente excepcional: a pocos pasos de la Casa Encendida y rodeada de todos los servicios necesarios, como comercios, restaurantes, centros culturales, colegios y zonas verdes. La excelente comunicación está garantizada gracias a su cercanía a varias líneas de metro L1, L3, autobuses y estaciones de cercanías, facilitando el acceso a cualquier punto de la ciudad. Un hogar completo que combina amplitud, luz, ubicación y comodidad en el corazón de Madrid.  Ideal para quienes desean vivir en un entorno céntrico sin renunciar a la tranquilidad y las prestaciones de una finca moderna. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del sistema: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble ¡Sin complicaciones, sin esperas! ¡Contáctenos y comience el camino hacia su nuevo hogar! ¡Financiación a tu medida! Con FINMOO tendrás los mejores tipos de interés y hasta el 100% de financiación. ¡Consulta nuestras condiciones! En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente.",False,good,False,True,6650.0,False,False,False,False,[],False,False,665000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,True,True,Lavapiés-Embajadores,,
108899845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/89/24/1358359210.webp,,24,2,410000.0,flat,sale,146.0,True,4,3,AV FRANCISCO FDEZ ORDOÑEZ,Madrid,Getafe,Getafe norte,es,40.316914,-3.7134729,False,https://www.idealista.com/inmueble/108899845/,"¡Ideal para familias numerosas! Piso exterior en Getafe Norte con orientación sur y todos los servicios para los más pequeños. ¡SIN HONORARIOS AL COMPRADOR! Si buscas una vivienda amplia, luminosa y en una zona diseñada para crecer en familia, este piso en Getafe Norte, a solo unos minutos de la estación de Cercanías El Casar, es perfecto para ti. Con 146 m² construidos (112 m² pertenecen al piso), esta propiedad se distribuye en: � 4 dormitorios amplios, � 2 baños completos (uno en suite), � 1 aseo adicional, Todo ello en un piso completamente exterior con orientación sur, lo que garantiza una excelente entrada de luz natural durante todo el día. Se encuentra en una urbanización cerrada y tranquila, ideal para familias con niños. El edificio dispone de ascensor y la vivienda incluye una plaza de garaje de gran tamaño, con espacio para dos coches pequeños y punto de carga eléctrica para vehículos. ☀️ Calefacción individual por gas natural, � Doble ventana de aluminio con cristal Climalit en todas las estancias, asegurando aislamiento térmico y acústico y un mayor confort durante todo el año. En las inmediaciones encontrarás:  Colegios, institutos, guarderías y centros deportivos,  Grandes zonas verdes y parques infantiles,  El campus de la Universidad Carlos III,  Excelentes conexiones mediante transporte público y 2 estaciones de Cercanías. Acceso rápido a A-42 y M-45. El estado del piso es bueno, aunque requiere algunos arreglos y pequeñas actualizaciones, lo que te permitirá adaptarlo a tus gustos y necesidades. Una vivienda pensada para ofrecer espacio, tranquilidad y calidad de vida a familias que buscan un hogar para toda la vida. ¡Llámanos y agenda tu visita! Tu nuevo hogar te espera.",False,good,False,True,2808.0,True,False,False,False,[],False,False,410000.0,€,flat,"Getafe norte, Getafe",Piso en Av Francisco Fdez Ordoñez,True,True,,,
108153985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/95/fb/1335475666.webp,Primero B,17,1,335000.0,flat,sale,92.0,True,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108153985/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,3641.0,True,False,False,False,[],False,False,335000.0,€,flat,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,Buena Vista,False,
108760700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/5e/14/1354349576.webp,E-3A,18,3,1276000.0,flat,sale,223.0,True,4,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108760700/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,True,5722.0,True,False,False,False,[],False,False,1276000.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",True,True,Prado de Somosaguas,False,
108663472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/08/2a/1244280180.webp,B3 Bajo B,20,bj,280000.0,flat,sale,54.0,True,1,1,"calle Albaricoque, 11",Madrid,Madrid,Carabanchel,es,40.3726289,-3.7488666,True,https://www.idealista.com/obra-nueva/108663472/,"FASE 2 YA A LA VENTA Brooklyn es un exclusivo residencial de obra nueva de Kronos Homes en Carabanchel que ofrece 143 viviendas de 1, 2 y 3 dormitorios y estudios ubicadas en un edificio moderno y vanguardista.  Ubicación:  Su emplazamiento en el barrio de Buenavista, en Carabanchel, te permite disfrutar de un entorno consolidado en uno de los barrios con mayor proyección de la capital, cerca de colegios, hospitales, instalaciones deportivas, redes de transporte y a un paso del centro de Madrid.  Las viviendas:  Con obras ya avanzadas, las viviendas han sido diseñadas por el reconocido arquitecto Manuel Clavel, donde ha combinado la arquitectura tradicional madrileña con detalles singulares, aportando personalidad y dinamismo al conjunto. Estas destacan por su luminosidad, su óptima distribución y su calidad de materiales y acabados. Gracias a ello, los interiores se abren a la ciudad a través de ventanales que respetan la estética de balcones típica del entorno y generan unos ambientes acogedores y con carácter propio.  Zonas comunes:  Los residentes tienen acceso exclusivo al espacio comunitario de la azotea, donde se encuentra la piscina con solárium, un gimnasio y un espacio gourmet. Todo con unas vistas privilegiadas del skyline de Madrid. Horario de oficina de ventas:  De lunes a viernes, desde las 10:00 a 14:00 y 16:00 a 19:00 y sábados de 10:00 a 14:00. Dirección: C/ Albaricoque 2, 28044, Madrid  Estaremos encantados de recibirte y ampliarte todos los detalles del proyecto.",False,newdevelopment,True,True,5185.0,True,False,False,False,[],False,False,280000.0,€,flat,"Buena Vista, Madrid","Piso en calle Albaricoque, 11",True,True,Buena Vista,False,
108170181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/10/2d/6b/1335475663.webp,Tercero C,17,3,328000.0,flat,sale,75.0,True,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108170181/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,4373.0,True,False,False,False,[],False,False,328000.0,€,flat,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,Buena Vista,False,
108106546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,2ºB,20,2,398400.0,duplex,sale,66.0,True,1,1,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,Fuencarral,es,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106546/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,newdevelopment,True,True,6036.0,True,False,False,False,[],False,False,398400.0,€,flat,"Tres Olivos - Valverde, Madrid","Dúplex en calle Nuestra Señora de Valverde, 16",,,Tres Olivos - Valverde,False,duplex
106753411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/1b/59/1338767108.webp,W-02Y1F1,35,,640000.0,flat,sale,45.0,True,1,1,calle de Javier Ferrero,Madrid,Madrid,Chamartín,es,40.4497961,-3.6723533,False,https://www.idealista.com/inmueble/106753411/,"Piso de lujo en Chamartín Excepcional apartamento de lujo, de construcción reciente en 2024, ubicado dentro de un exclusivo complejo residencial con una amplia gama de servicios. Este complejo ofrece vigilancia las 24 horas, conserjería, lavandería, espacios de coworking, gimnasio, piscina al aire libre, un spa de 350 metros cuadrados (piscina de nado contracorriente, jacuzzi, piscina de 5º, baño turco, sauna,... ) y un majestuoso hall de 180 metros cuadrados. Al ingresar a la vivienda, te recibirá un espacioso salón de 18 metros cuadrados, accesible mediante una puerta con sistema de huella digital. Además, el apartamento cuenta con un dormitorio doble con armarios empotrados.  La cocina, integrada en el salón, está equipada con mobiliario de alta gama y electrodomésticos de primeras marcas, incluyendo horno-microondas, lavavajillas y una nevera de ancho especial. Las persianas exteriores son ajustables para controlar la entrada de luz según tus preferencias.  La climatización se realiza mediante un sistema de geotermia, proporcionando calefacción desde el suelo y refrigeración desde el techo. La gestión de residuos se simplifica mediante un conducto en el pasillo de acceso, equipado con botones para clasificar los distintos tipos de basura. Los pasillos de acceso, el hall y los ascensores presentan acabados de excelente calidad. El precio incluye una plaza de aparcamiento, y otra opcional por 25.000€, y un trastero de 6 metros cuadrados. La propiedad se ubica en el barrio residencial de Ciudad Jardín, dentro del Distrito de Chamartín, al norte de la capital. Ciudad Jardín es un oasis dentro de la ciudad, sin apenas tráfico, pero con acceso directo a la M-30. Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid.  Chamartín alberga varias Embajadas y Administraciones Públicas importantes. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías. La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacía el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,good,False,True,14222.0,True,False,False,False,[],False,False,640000.0,€,flat,"Ciudad Jardín, Madrid",Piso en calle de Javier Ferrero,True,True,Ciudad Jardín,,
107786775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/fd/63/1323714085.webp,467-C,53,,950000.0,chalet,sale,320.0,,4,4,calle Villagolf,Madrid,Ciudalcampo,,es,40.6212803,-3.5908471,False,https://www.idealista.com/inmueble/107786775/,"ABETO COCHES Y CASAS - Estupendo adosado en la urbanización privada MADRESELVA con muchas posibilidades e inmejorable ubicación, junto al colegio internacional SEK y con estupendas zonas comunes, piscina, gran pradera de césped, zona infantil y pista de tenis. Ideal para familia con niños. Vivienda de amplios espacios y muy luminosa. En planta principal dispone del hall de entrada que da paso a un gran salón comedor con chimenea y salida directa al jardín privado, desde el jardín privado tenemos acceso a las zonas comunes, completan esta planta el aseo de cortesía y una amplia cocina office con acceso directo a la terraza delantera. En planta superior el dormitorio principal de gran tamaño con su baño en suite, y otros dos dormitorios que comparten un baño. En planta baja tenemos una habitación de servicio o de invitados, cuarto de baño completo, cuarto de lavandería con salida directa al jardín y garaje privado con trastero. La urbanizaciónMadreselva se encuentra a escasos metros andando del colegio SEK y dispone de estupendas zonas comunes con piscina comunitaria, pista de tenis, zona infantil y amplia pradera de césped. Ideal para familia con niños. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 467-C.",False,good,False,,2969.0,True,False,False,False,[],False,False,950000.0,€,chalet,Ciudalcampo,Chalet adosado en calle Villagolf,True,True,,,terracedHouse
104688973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/fc/96/1228588723.webp,4 3 B,16,3,650000.0,duplex,sale,221.0,True,4,3,calle Vicente Aleixandre s/n,Madrid,Villanueva del Pardillo,Los Llanos - Valle Pardo,es,40.4965003,-3.9613198,True,https://www.idealista.com/obra-nueva/104688973/,"Bienvenido a Residencial San Juan Bautista, la promoción de viviendas más exclusiva de Villanueva del Pardillo. Con una ubicación privilegiada frente a una zona verde protegida de 500.000 m2, Residencial San Juan Bautista te ofrece una oportunidad única para vivir en armonía con la naturaleza y disfrutar de la tranquilidad.  Nuestro proyecto consta de 54 viviendas, con 14 tipologías diferentes para que encuentres el hogar que se adapte perfectamente a tus necesidades y estilo de vida. ¿Qué hace que Residencial San Juan Bautista sea tan especial? Ubicación Excepcional: Situado en la mejor zona de Villanueva del Pardillo, nuestro residencial está cercano a todos los servicios que necesitas, mientras disfrutas de la belleza y serenidad de una zona verde protegida de 500.000 m2. Variedad de Viviendas: Desde viviendas de dos dormitorios, bajos con grandes jardines, hasta espaciosos áticos dúplex con grandes terrazas de 4 dormitorios, en Residencial San Juan Bautista encontrarás diferentes opciones, asegurándote que encuentres el hogar perfecto para ti y toda tu familia. Calidad y Diseño: Esta promoción ha sido cuidadosamente diseñada con materiales de primera calidad para garantizar tu comodidad y bienestar en todo momento. Refleja nuestro compromiso con la excelencia y el buen gusto. Eficiencia Energética: Aerotermia para frío y calor. Reduce significativamente el consumo de energía, lo que se traduce en ahorro en tus facturas y un menor impacto ambiental. Oportunidad Única: Ya sea que estés buscando tu primer hogar o una inversión segura, Residencial San Juan Bautista es la elección perfecta para construir el futuro que deseas. ¡Contáctanos hoy mismo para obtener más información y reservar tu visita! En Residencial San Juan Bautista, tu hogar ideal te está esperando.",True,newdevelopment,True,True,2941.0,True,False,False,False,[],False,False,650000.0,€,flat,"Los Llanos - Valle Pardo, Villanueva del Pardillo",Dúplex en calle Vicente Aleixandre s/n,True,True,,False,duplex
108761518,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/70/50/1354371334.webp,E-1A,18,1,1256200.0,flat,sale,223.0,True,4,3,"José Ribera, 4",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4033639,-3.7873758,True,https://www.idealista.com/obra-nueva/108761518/,"¡Bienvenidos a Monteturia! La nueva promoción de Grupo Pinilla. Monteturia se ubica en la c/José Ribera, 4-6, en Pozuelo de Alarcón. Un conjunto residencial de 58 viviendas, de 1 a 5 dormitorios, con dos plazas de garaje y trastero (IVA incluido). Las viviendas de la promoción tienen un diseño enfocado a la vida familiar, con espacios amplios y distribuciones optimizadas al máximo, primeras calidades en los acabados, abundante luz natural y unos niveles de comodidad y eficiencia difícilmente superables. Las cocinas se entregarán totalmente equipadas con mobiliario, encimeras y electrodomésticos. Todas las viviendas de Monteturia cuentan con lo último en eficiencia energética como aerotermia, recuperador de calor, suelo radiante-refrescante … es decir, un hogar más sostenible y eficiente, mejor calidad del aire y de vida, así como una reducción de consumo y gasto. ¡Todo ventajas! El proyecto se compone por dos edificios simétricos, en una urbanización cerrada, que cuenta con zonas comunes pensadas para el disfrute de todos los miembros de la familia: piscina, zona de juegos infantiles, pista de pádel, amplias zonas verdes, sala comunitaria.. . lugares donde puedan ""construir familia"". Para este nuevo proyecto apostamos por Pozuelo de Alarcón, un entorno tranquilo y de carácter residencial que cuenta con todas las comodidades necesarias a su alcance. Además, está en una de las zonas más exclusivas de Madrid, junto a la Finca, por lo que cuenta con un entorno rodeado de zonas verdes (campo de golf de Somosaguas, Casa de Campo y áreas con zonas deportivas) y buenas conexiones de carretera y transporte público. La fecha prevista de entrega de llaves es el tercer trimestre de 2025.  Si desea más información, puede visitar la web de la promoción o visitarnos en la oficina comercial del Grupo Pinilla (C/ Nuria, 36 – Madrid), o bien, en la Caseta de Ventas en Pozuelo de Alarcón (C/ José Ribera 4 – Madrid).",False,newdevelopment,True,True,5633.0,True,False,False,False,[],False,False,1256200.0,€,flat,"Prado de Somosaguas, Pozuelo de Alarcón","Piso en José Ribera, 4",True,True,Prado de Somosaguas,False,
