propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108914428,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/88/67/1358791908.webp,V2344MA,34,2,7200000.0,flat,sale,344.0,True,3,3,Barrio Jerónimos,Madrid,Madrid,Retiro,es,Jerónimos,40.4179977,-3.6914286,False,https://www.idealista.com/inmueble/108914428/,"Excepcional propiedad de 344 m² en Los Jerónimos, con 5 balcones con orientación sur.  Totalmente a estrenar con un estilo elegante y contemporáneo del prestigioso arquitecto Federico Rio. Increíble zona social compuesta por salón y comedor para 8 comensales, con 4 ventanas a la calle que inundan de luz toda la vivienda. Además, cuenta con una magnífica cocina independiente, con zona de servicio y lavandería. La zona de noche incluye, además de un TV-room o salita de familia, tres suites; la principal, exterior y con vestidor. Dos suites adicionales completan esta vivienda de ensueño en el codiciado barrio de Los Jerónimos. Conserje en la finca y trastero bajocubierta son el colofón de este sueño en la capital. Los Jerónimos es un barrio del distrito madrileño de Retiro. En él se encuentran el Parque del Retiro y la iglesia de los Jerónimos, de donde proviene su nombre. Se creó a partir de 1865, sobre terrenos que pertenecieron al desaparecido Palacio del Buen Retiro y que fueron vendidos al Estado por parte de la reina Isabel II), para ser urbanizados. Forma parte del denominado Paisaje de la Luz junto al Paseo del Prado, declarado Patrimonio de la Humanidad el 25 de julio de 2021. Se trata de uno de los barrios más elegantes y aristocráticos de Madrid y sus viviendas alcanzan los precios más altos por metro cuadrado de la capital. Entre sus edificios más emblemáticos destacan el Museo del Prado, la iglesia de San Jerónimo el Real, la Real Academia Española, el Ayuntamiento de Madrid, el Hotel Ritz, el Palacio de la Bolsa de Madrid, el Cuartel General de la Armada y el Museo Nacional de Artes Decorativas. En el barrio de Los Jerónimos, además del Parque del Retiro, se ubica desde el siglo XVIII y frente a la fachada sur del Museo del Prado, el Real Jardín Botánico.",False,good,False,True,20930.0,True,False,False,False,[],False,False,7200000.0,€,flat,"Jerónimos, Madrid",Piso,Top,True,True,,,,,
107359680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/73/7b/1310619772.webp,bo.v.001h,34,,950000.0,chalet,sale,361.0,,4,3,Valdepastores - Las Encinas,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4256224,-3.8903751,False,https://www.idealista.com/inmueble/107359680/,"Realizza, vende este fantástico chalet pareado en urbanización cerrada con seguridad 24h, con seguridad y privacidad que hace de este complejo una de las mas exclusivas urbanizaciones de la zona, con sistema de video vigilancia y control de accesos. Nada más entrar a la vivienda nos encontramos con el hall de entrada, a mano derecha hay una zona de despacho con mucha luz y una ventana al jardín exterior, a mano izquierda tenemos la cocina con luz natural, seguidamente se encuentra el aseo de visitas, y el salón con un fantástico tamaño para un comedor y una zona de tv con chimenea, desde el salón se accede al porche cerrado, para desfrutarlo en épocas de verano y al jardín el más grande la urbanización y goza de una fantástica piscina, zona de barbacoa y una pérgola para las comidas o cenas en verano que la hacen única. En la primera planta hay cuatro dormitorios y un baño, en la planta segunda nos encontramos con una bajo cubierta que se puede utilizar como zana de juegos y una pequeña terraza. En la planta sótano, nos encontramos con un garaje para dos coches, un zona de ocio co una barra y una lavandería.",True,renew,False,,2632.0,False,False,False,False,[],False,False,950000.0,€,chalet,"Valdepastores - Las Encinas, Boadilla del Monte",Chalet pareado,Top,True,True,,semidetachedHouse,,,
107900498,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/e3/0e/1311838370.webp,799-CR-18-Parcela 18,36,,795000.0,chalet,sale,234.0,,4,4,"avenida Víctimas del Terrorismo, 16",Madrid,Boadilla del Monte,Valenoso,es,,40.416791,-3.9135478,True,https://www.idealista.com/obra-nueva/107900498/,"¡VEN A VISITARNOS EN NUESTRO CHALET PILOTO! PONTE EN CONTACTO CON NOSOTROS PARA RESERVAR TU CITA. OBRA NUEVA ENTREGA INMEDIATA. Boadilla Class es la nueva propuesta residencial de Asentis en el municipio de Boadilla del Monte. 114 chalets, pensados por y para ti. Diseñados con precisión y dedicación para poder satisfacer y cubrir las necesidades de toda la familia. Ubicados en tres parcelas diferenciadas, Asentis pone a su alcance una amplia oferta de tipologías y soluciones de chalets de 5 dormitorios, configurados en tres plantas para que el espacio sea el protagonista de vuestra nueva casa. Para completar esta experiencia en la que el espacio es el verdadero articulador cada vivienda, todos los chalets de la promoción cuentan con amplias zonas exteriores privadas con superficies abarcan desde los 73 m2 a 370 m2, en las que poder disfrutar sin riesgos y a lo grande de la familia y los amigos. Calidad y distinción en cada acabado, donde la PIEDRA NATURAL es la auténtica protagonista de la fachada, ordenando y configurando el diseño exterior de los chalets, donde los últimos avances en energías limpias proporcionan el máximo confort climático mediante un sistema de SUELO RADIENTE Y REFRESCANTE, ubicado bajo un SOLADO PORCELÁNICO efecto madera de PORCELANOSA. Así mismo este sistema de suelo radiante y refrescante irá acompañado de una preinstalación de climatización compuesta por una RED DE CONDUCTOS y rejillas ubicados en el falso techo de la vivienda que darán servicio al salón-comedor así como a los dormitorios tanto de planta baja como de planta primera. De este modo, la eficiencia energética y la minimización de la huella de carbono han inspirado todas nuestras soluciones constructivas. Déjate sorprender por unas zonas comunes (gimnasio, juegos infantiles, pádel, piscina y zonas verdes) diseñadas en cada detalle para que tanto los mayores como los más pequeños puedan disfrutar en un espacio seguro de múltiples actividades. Tu nueva casa te está esperando en la mejor zona de Boadilla del Monte, ven a descubrirla.",False,newdevelopment,True,,3397.0,True,False,False,False,[],False,False,795000.0,€,chalet,"Valenoso, Boadilla del Monte","Chalet adosado en avenida Víctimas del Terrorismo, 16",Top,True,True,False,terracedHouse,,,
107980926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/96/22/1330124615.webp,F2260,24,2,466300.0,flat,sale,119.0,True,3,2,"de la Ilusión, 52",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4053859,-3.5539684,True,https://www.idealista.com/obra-nueva/107980926/,"Edificio Tabit IV cuenta con 89 viviendas de 2 y 3 dormitorios, todas con terrazas, bajos con jardín y espléndidos áticos. Todas las tipologías disponen, además, de trastero y plaza de garaje, con preinstalación eléctrica para carga de vehículos. Un complejo con unas zonas comunes espectaculares: bonitos jardines, piscina, área infantil, una zona social polivalente dotada de gimnasio para desarrollar una vida saludable, y gastroteca, donde promover los encuentros.  Los interiores de cada hogar se han cuidado al detalle, con un diseño inteligente de los espacios, y con la incorporación de las calidades constructivas y decorativas más exigentes: doble placa de yeso laminado, armarios vestidos con acabado textil, cuartos de baño alicatados por completo, cocinas equipadas con muebles altos y bajos, placa de inducción, campana extractora, horno y microondas.  Hogares eficientes, dotados de ventanales de gran tamaño para aprovechar al máximo la luz natural. Hogares comprometidos con el medio ambiente que, mirando al futuro y la sostenibilidad, incorporan la aerotermia en la climatización por suelo radiante y refrescante, proporcionando un ahorro máximo y un confort óptimo Situado en una ubicación excepcional, en la zona este de Madrid capital, en El Cañaveral, a tan solo 15 minutos de Atocha. Edificio Tabit IV ofrece un entorno que dispone de una gran variedad de supermercados, centros educativos, sanitarios y deportivos, además de una creciente oferta gastronómica y comercial, también cuenta con amplias zonas verdes como el Parque Central y el Bosque Metropolitano. Dispone de excelentes conexiones con varias líneas de autobuses, cercanías y acceso directo a la M-45 y R-3. ¡Contacta con nosotros y descubre los detalles de tu nuevo hogar!",False,newdevelopment,True,True,3918.0,True,False,False,False,[],False,False,466300.0,€,flat,"El Cañaveral, Madrid","Piso en de la Ilusión, 52",Top,True,True,False,,,,
108304652,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/12/c1/1340123004.webp,THH3359,33,bj,555000.0,duplex,sale,127.0,True,1,2,calle del Doctor Espina,Madrid,Madrid,Carabanchel,es,Opañel,40.3889919,-3.7283147,False,https://www.idealista.com/inmueble/108304652/,"Este piso tiene mucha historia, ya que eran las antiguas cristalerías Oporto. El propietario actual, cuando era niño, se pasaba horas jugando aquí con sus amigos. Es increíble los pasados que pueden tener los pisos, todo lo que esconden. En este caso, una historia llena de cariño, tradición y familiaridad.   Este piso duplex tipo loft tiene 127m² construidos (54m² en planta superior y 64m² en planta inferior). Cuenta con un dormitorio doble con vestidor, dos baños completos, amplio salón-comedor, cocina abierta con isla equipada (y encimeras Dekton), despensa y una sala de lectura y/o despacho. El piso tiene preinstalación para aire acondicionado, persianas eléctricas y domotizadas, calefacción por gas natural y grandes ventanales oscilobatiente con vidrio triple. Está orientado al este/oeste, cuenta con suelo de microcemento y carpintería de hierro y escalera hecha a mano y tiene puerta de seguridad, así como dos entradas independientes. Se reformó en 2020. La finca es de 1965.   Ref: THH3359.",True,good,False,True,4370.0,True,False,True,False,[],False,False,555000.0,€,flat,"Opañel, Madrid",Dúplex en calle del Doctor Espina,Top,,,,duplex,,,
106405491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/46/12/1335343362.webp,M000461,30,5,3290000.0,flat,sale,195.0,True,3,4,calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4271168,-3.6812639,False,https://www.idealista.com/inmueble/106405491/,"Moro Real Estate presenta en la exclusiva zona de Recoletos, en pleno corazón del Barrio de Salamanca, calle Don Ramón de la Cruz, este piso de 200 m² situado en una cuarta planta destaca por su elegancia, amplitud y luminosidad. Completamente reformado con materiales de alta calidad, esta propiedad es la opción ideal para quienes buscan un estilo de vida exclusivo en una de las áreas más prestigiosas de la capital. La distribución incluye un amplio y luminoso salón que se conecta con un gran comedor y una moderna cocina integrada, creando un espacio perfecto para la vida en familia o para recibir invitados. Cuarto de lavandería. La vivienda cuenta con tres habitaciones, cada una con su baño en suite, proporcionando privacidad y confort, además de un aseo de cortesía para visitas. Existe la posibilidad de plaza de garaje en el mismo edificio, una ventaja inigualable en esta zona tan demandada. Una oportunidad única de vivir en un entorno exclusivo, con todas las comodidades modernas, en una de las zonas más emblemáticas de Madrid. Moro Real Estate es una boutique inmobiliaria especializada en vivienda de lujo en zonas prime. Ofrecemos un servicio exclusivo donde prima la confidencialidad y el trato personalizado. Te acompañaremos en la búsqueda de tu vivienda soñada.",True,good,False,True,16872.0,True,False,True,False,[],False,False,3290000.0,€,flat,"Recoletos, Madrid",Piso en calle de Don Ramón de la Cruz,Top,True,True,,,,,
105503320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/36/fd/1334612731.webp,1001,45,1,1260000.0,flat,sale,149.0,True,3,2,Calle del Desengaño,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4218816,-3.704661,False,https://www.idealista.com/inmueble/105503320/,"20punto20 Realty Boutique presenta esta exclusiva propiedad en el corazón de Chueca! Descubre esta impresionante vivienda de 150m2 ubicada en un encantador edificio histórico de 1900 en el vibrante barrio de Chueca. Recientemente reformada con acabados de alta gama, esta propiedad destaca por su elegancia y modernidad, sin perder el encanto del pasado. Características destacadas: Espacios Luminosos: Disfruta de una increíble luminosidad gracias a sus cinco balcones que dan a la calle, proporcionando una atmósfera única y llena de personalidad. Amplia Distribución: La vivienda cuenta con 3 habitaciones, incluyendo una suite principal con baño privado. Las otras dos habitaciones comparten un baño completos, asegurando comodidad y privacidad para todos los residentes. Reforma de Alta Calidad: La reciente reforma ha dotado a la propiedad de materiales y acabados de primera calidad, creando un hogar sofisticado y funcional. Exención de IBI: Al encontrarse en un edificio histórico, esta propiedad está exenta de pagar el Impuesto sobre Bienes Inmuebles (IBI), ofreciendo un ahorro significativo. Existe la posibilidad de comprarla amueblada tal y como se muestra en las fotos.  Ubicada en una de las zonas más deseadas de Madrid, esta propiedad es perfecta para aquellos que buscan vivir en el centro de la ciudad con todas las comodidades modernas. La vida urbana se combina con la tranquilidad de un hogar lleno de luz y estilo. ¡No pierdas la oportunidad de visitar esta joya única en Chueca!",False,good,False,True,8456.0,True,False,True,False,[],False,False,1260000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en Calle del Desengaño,Top,,,,,,,
108901394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/dd/89/1358389730.webp,VM2507081,5,5,670000.0,flat,sale,55.0,False,1,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4273967,-3.6999057,False,https://www.idealista.com/inmueble/108901394/,"EXCLUSIVA VIVIENDA A ESTRENAR EN PLENO BARRIO DE JUSTICIA Presentamos esta magnífica propiedad reformada integralmente, ubicada en una de las zonas más codiciadas de Madrid: la calle Sagasta, en el corazón del barrio de Justicia. Se trata de una quinta planta interior, pero muy luminosa gracias a su ubicación en la última planta del edificio y a sus ventanas que ofrecen encantadoras vistas despejadas a los tejados de las históricas fincas de la zona. La vivienda, de diseño contemporáneo y materiales de alta calidad, se distribuye en un acogedor salón-comedor con cocina integrada, un dormitorio principal con un amplio vestidor (con posibilidad de crear un segundo ambiente independiente), y un baño completo. Además, incluye un trastero de 6 m² en la planta superior (sexta), que se podría conectar directamente al piso, aportando aún más funcionalidad y valor a la propiedad. Situada en una finca señorial de 1910, con ascensor y servicio de portería física, esta propiedad combina el encanto clásico de los edificios históricos madrileños con las comodidades del diseño moderno. La ubicación no puede ser más privilegiada: el barrio de Justicia es sinónimo de exclusividad, estilo de vida cosmopolita y alta demanda tanto para residencia habitual como para inversión. Rodeado de boutiques de autor, galerías de arte, restaurantes de moda y perfectamente comunicado, este piso representa una oportunidad única en una de las zonas más vibrantes y sofisticadas de la capital. Ideal tanto para vivir como para invertir, en uno de los enclaves con mayor proyección y rentabilidad de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,12182.0,True,False,False,False,[],False,False,670000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Top,,,,,,,
107995867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/61/15/1330589709.webp,100091073,16,1,872100.0,flat,sale,125.0,,2,2,"calle de Mesena, 80",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4660328,-3.6628069,True,https://www.idealista.com/obra-nueva/107995867/,"¡En construcción! “Obra nueva en Madrid, Mesena 80” Mesena 80 es un proyecto de viviendas premium en una de las zonas más privilegiadas de Madrid, muy próximo a Arturo Soria. Consta de 96 magníficas viviendas de 1,2, 3 y 4 dormitorios distribuidas en dos edificios de vanguardia y cuidado diseño. Situada en un entorno urbano consolidado y con una inmejorable situación dada su cercanía a centros escolares, asistenciales y comerciales. Está dotada de excelentes servicios comunes como piscina exterior, piscina interior climatizada, gimnasio, salón social, zona de juegos infantiles y zonas de descanso rodeado de zonas verdes en un entorno privado totalmente cerrado. Son edificios de 7 plantas con impresionantes áticos con terraza y magníficas vistas. Adaptadas a las nuevas necesidades que exige el mercado actual, las viviendas contarán con grandes terrazas, plazas de garaje y trastero. Los salones cuentan con grandes ventanales para crear ambientes agradables y luminosos y generosas terrazas para disfrutar de unas vistas despejadas. Los cuidados interiores se mezclan con la vanguardia y el diseño de sus zonas comunes.  Las viviendas diseñadas por el arquitecto Carlos Lamela utilizan elegantes materiales, en consonancia con su moderno estilo. Aúnan un óptimo mantenimiento y durabilidad con altas prestaciones de confort térmico y acústico: máxima calificación de eficiencia energética Nivel A, certificado BREEAM, suelo radiante refrescante, excelentes aislamientos termo-acústicos, doble orientación, recuperador de calor, geotermia, cocinas y armarios totalmente equipados ¡Y mucho más!",True,,True,True,6977.0,True,False,False,False,[],False,False,872100.0,€,flat,"Pinar del Rey, Madrid","Piso en calle de Mesena, 80",Top,True,True,False,,,,
106842892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/6f/68/1295943051.webp,,78,,1390000.0,chalet,sale,697.0,,6,6,calle de Algete,Madrid,Santo Domingo,,es,,40.6370461,-3.5753932,False,https://www.idealista.com/inmueble/106842892/,"Excepcional Chalet, con muy buena distribución y espléndidas vistas a la sierra. Las piscinas se ubican en una zona independiente de la parcela.  Vivienda unifamiliar aislada, de tres plantas, una planta semisótano destinada a garaje, instalaciones y servicio, una planta baja destinada a vivienda con hall, despacho y aseo, salón comedor, cocina con despensa y sala de estar, y una planta primera destinada a vivienda con dos salas de estar, cinco dormitorios y cuatro cuartos de baño y cuatro terrazas cubiertas y cerradas.  Cada una de las plantas se divide en dos entresuelos conectados por un tramo de escaleras. Existen además seis porches cubiertos, uno en planta semisótano en el patio de acceso, y cinco en planta baja.  La superficie construida total de la vivienda es de 659,22 m2, distribuidos de la siguiente manera: 213,87 m2 en planta semisótano, de los cuales 15,56 m2 corresponden al porche del patio de acceso; 238,93 m2, en planta baja, de los cuales 74,09 m2 corresponden a los porches y 206,42 m2 en planta primera.  La parcela también cuenta con dos piscinas con una superficie aproximada de 71 y 12 m2 respectivamente. Dispone de barbacoa.  Podemos enviarle los planos y los detalles de las superficies de cada planta.  Ciudad Santo Domingo es una urbanización situada al noreste de Madrid, a la que se accede directamente desde la carrera nacional N1, en la salida del Km28. Fue fundada en 1976 por un conjunto de ingenieros de caminos -de ahí su nombre- con una indudable visión técnica y de futuro, que le ha permitido convertirse en el actual conjunto residencial, muy apreciado y consolidado, y que, actualmente, integran un millar de chalets. Ciudad Santo Domingo cuenta con su propio equipo de seguridad 24/7 y vigilancia perimetral, así como con la presencia de una patrulla policía municipal de proximidad. Mediante un sistema de pozos, regulados informáticamente con energía fotovoltaica, Santo Domingo, dispone de red propia de abastecimiento y distribución de agua, junto con su ciclo completo de depuración (EDAR). El suministro se complementa con una segunda red de agua del Canal CYII. La urbanización está dotada de un punto limpio y de un sistema de recogida de poda, ambos de titularidad Municipal. La Comunidad mantiene un botiquín de primeros auxilios abierto todas las tardes y noches del año. En su zona comercial, sin salir de la urbanización, los vecinos de Ciudad Santo Domingo encuentran múltiples servicios: supermercado, frutería, pescadería, banco, librería, estanco, tiendas de complementos, peluquerías, taller mecánico, agencias inmobiliarias, clínica veterinaria, consultorio de seguros médicos, oficina de correos, centro médico de atención primaria de la Seguridad Social, entre otros, así como una amplia oferta de hostelería. La parroquia de Santo Domingo de la Calzada dota de servicios religiosos con su iglesia dentro de la urbanización. El ayuntamiento de Algete dispone igualmente de una oficina de atención al vecino en la propia urbanización. El conjunto residencial se complementa con varios parques y encinares de gran extensión; y para los más jóvenes: un parque infantil y deportivo y un skate park. Club de tenis con campo de entrenamiento de golf, club social….  Muy buena oferta educativa, incluido bachillerato. Autobús privado con destino a Plaza de Castilla, Alcobendas y San Sebastián de los Reyes. El moderno Hospital Infanta Sofía se encuentra a 15 minutos en coche.  Estamos a su disposición para enseñarle la finca. Rogamos contacten por mail.",False,renew,False,,1994.0,True,False,True,False,[],False,False,1390000.0,€,chalet,Santo Domingo,Casa independiente en calle de Algete,Top,True,True,,independantHouse,,,
108592921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/a9/0c/1349397438.webp,V08143.3,29,,899500.0,chalet,sale,350.0,,6,4,Barrio El Burgo,Madrid,Las Rozas de Madrid,El Burgo,es,El Burgo,40.4905625,-3.8792296,False,https://www.idealista.com/inmueble/108592921/,"LAS ROZAS, BURGO. GRAN CHALET ADOSADO con 350 m² construidos, 6 dormitorios, salón de mas de 45 m2 con chimenea, cocina con office, 3 cuartos de baño + aseo, zona de servicio, garaje para varios coches y jardín privado de 40 m². En una de las mejores urbanizaciones de Las Rozas con amplios y cuidados jardines, salones sociales, gimnasio, sauna, grandes piscinas, 2 pistas de Paddle y gran variedad de servicios al lado.",False,good,False,,2570.0,True,False,True,False,[],False,False,899500.0,€,chalet,"El Burgo, Las Rozas de Madrid",Chalet adosado,Top,True,True,,terracedHouse,915000.0,15500.0,2.0
108358058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/52/c7/1341716549.webp,1057,84,2,1680000.0,penthouse,sale,312.0,True,5,4,calle del Carril de los Caleros,Madrid,Madrid,Moncloa,es,Aravaca,40.4604388,-3.7967722,False,https://www.idealista.com/inmueble/108358058/,"20Punto20 Realty Boutique  Pone a la venta en EXCLUSIVA este espectacular Ático Dúplex de diseño en una de las mejores urbanizaciones de Aravaca.   La vivienda presenta una superficie construida de 312 m², incluyendo zonas comunes, y una superficie útil de 200 m². Más una terraza en la planta ático de 106 m2. La planta baja se distribuye en cinco dormitorios, cuatro cuartos de baño completos, salón-comedor, cocina equipada y una terraza de 18,7 m².   En la planta ático se encuentra la impresionante terraza que ha sido diseñada y reformada íntegramente.   Tiene 106 m2, consta de tres ambientes diferenciados y una segunda cocina de 10m2 que da servicio a esta zona de la vivienda. Tiene unas vistas espectaculares.   El dormitorio principal dispone de vestidor y cuarto de baño en suite. La vivienda cuenta con tres dormitorios adicionales y dos cuartos de baño completos. La cocina está totalmente equipada y la zona de servicio está compuesta por un dormitorio con cuarto de baño en suite. La urbanización dispone de una amplia gama de instalaciones de lujo: piscina tipo lago, pista de pádel, gimnasio, campo de golf de lanzamiento, zona deportiva con campo de fútbol sala, cancha de baloncesto/pista de patinaje, parque infantil y sala común. Todo ello con la tranquilidad que proporciona la vigilancia 24 horas. El inmueble incluye dos plazas de garaje y un trastero en el precio. La vivienda cuenta con domótica, aire acondicionado por conductos y calefacción individual por suelo radiante.",False,good,False,True,5385.0,True,False,True,False,[],False,False,1680000.0,€,flat,"Aravaca, Madrid",Ático en calle del Carril de los Caleros,Top,True,True,,penthouse,,,
108348550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/85/05/36/1341428021.webp,VI-1-BJ-D,23,bj,1367000.0,flat,sale,130.0,True,3,2,"avenida de Europa, 19",Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.441855,-3.7883879,True,https://www.idealista.com/obra-nueva/108348550/,"TU NUEVO HOGAR EN POZUELO DE ALARCÓN. Te esperamos en la Avenida de Europa 24.  Bienvenido a ARGIS North Park, una exclusiva promoción de OBRA NUEVA en Pozuelo de Alarcón que redefine el concepto de hogar. Viviendas diseñadas para un estilo de vida único que ofrecen el equilibrio perfecto entre confort, calidad y serenidad en este residencial exclusivo.  Ubicado en un entorno privilegiado, ARGIS North Park te invita a descubrir viviendas de 2, 3 y 4 dormitorios con amplias terrazas, jardines privados y acogedores áticos que te conectan con el exterior en un ambiente tranquilo y privado. Cada detalle ha sido pensado para crear un espacio que inspire calma y armonía, lejos del ruido y el estrés.  Disfruta de momentos de desconexión en la exclusiva piscina exterior, un auténtico oasis de tranquilidad. Mantén tu rutina saludable en el gimnasio completamente equipado o crea recuerdos inolvidables en la gastroteca, ideal para compartir con amigos y familiares en un ambiente acogedor. Todo ello en un residencial concebido para ofrecer privacidad, comodidad y una vida en armonía con el entorno.  La sostenibilidad es parte esencial de ARGIS North Park. Equipado con avanzados sistemas de aerotermia, este residencial no solo garantiza un bajo consumo energético, sino que también respeta y cuida el medio ambiente. Aquí, confort y sostenibilidad se encuentran en perfecta sintonía.  Situado en plena Avenida de Europa, ARGIS North Park combina accesibilidad y tranquilidad. Una ubicación privilegiada que ofrece excelentes conexiones al centro de Madrid y la comodidad de tener a escasos metros de tu hogar tiendas, servicios, espacios verdes junto a bulevares arbolados o el Centro Comercial Zielo, que convierten a esta promoción en la elección perfecta para quienes buscan vivir en una de las mejores zonas de Pozuelo de Alarcón.  ARGIS North Park no es solo un hogar, es un refugio exclusivo donde la serenidad, la privacidad y la comodidad se unen para ofrecer una experiencia inigualable. Tu futuro oasis para desconectar.  Ven a visitarnos a nuestro punto de venta oficial situado en la Avenida de Europa 24 o llama para concertar una cita con nuestro equipo de atención al cliente.",False,,True,True,10515.0,True,False,False,False,[],False,False,1367000.0,€,flat,"Zona Avenida Europa, Pozuelo de Alarcón","Piso en avenida de Europa, 19",Top,True,True,False,,,,
107828315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/28/cd/1325535409.webp,FRP-4507,41,3,949000.0,flat,sale,132.0,True,2,2,calle Mayor,Madrid,Madrid,Centro,es,Palacio,40.4137725,-3.712025,False,https://www.idealista.com/inmueble/107828315/,"CON TODO EL SABOR DE MADRID.   PRÁCTICAMENTE A ESTRENAR, COQUETA VIVIENDA EN TERCERA PLANTA DE DOS DORMITORIOS DOBLES Y DOS AMPLIOS CUARTOS DE BAÑO. Exquisito piso exterior en la exclusiva zona de Palacio, una de las zonas mas emblemáticas de Madrid. Finca representativa y rehabilitada exenta de IBI. SI TIENE ASCENSOR. El PISO Piso exterior completamente reformado con orientación sur-este de dos dormitorios, despacho, vestidor y dos baños, uno en suite. De origen tres dormitorios. El salón-comedor con mas de cuarenta metros se convierte en el corazón de la vivienda.  La cocina con todos los electrodomésticos (Nevera, lavavajillas, extractor decorativo, horno y microondas). Espacioso cuarto en office oculto para lavadora, secadora y aperos. Agua caliente por gas natural, calefacción individual, aire acondicionado por conducto en todas las estancias.   Dispone de dos amplios dormitorios, uno en suite con amplio vestidor y despacho en estudio biblioteca, el otro doble con gran armario empotrado. Ventanas con rotura de puente térmico y acústico climalit. Suelos de madera maciza. Altas calidades.  Conserje en finca representativa completamente rehabilitada. Exenta de IBI. Gastos de comunidad: 240€ LA ZONA   La Calle Mayor de Madrid es una de las vías más emblemáticas y apasionantes de la ciudad, cargada de historia, anécdotas y tradición. Animado punto de encuentro tanto para madrileños como para turistas, es una de las arterias principales de la ciudad desde su fundación. Su historia se remonta al Madrid medieval, cuando la ciudad aún era una pequeña urbe amurallada. Durante siglos, fue la vía que conectaba el centro político y religioso, el Alcázar Real y la Iglesia de Santa María, con las salidas a la ciudad y el campo. Se extiende desde la Puerta del Sol hasta el Parque del Emir Mohamed I, donde empieza la Cuesta de la Vega, formando parte del casco antiguo de la ciudad y en su recorrido se encuentran algunos de los monumentos más importantes del centro histórico.  A lo largo de sus 500 metros, es posible descubrir palacios, iglesias, edificios modernistas y rincones que maravillan y cuentan la historia de Madrid, desde sus orígenes medievales hasta su modernización en el siglo XX.  Este es el sitio en que se encuentra este piso alto con orientación sur este. Finca rehabilitada. Consta de Salón comedor. Dos dormitorios dobles, y dos baños uno de ellos en suite. Estudio biblioteca. Cocina independiente totalmente equipada y pequeño office. Estar en Madrid, vivir Madrid.",False,good,False,True,7189.0,True,False,True,False,[],False,False,949000.0,€,flat,"Palacio, Madrid",Piso en calle Mayor,Top,,,,,,,
104863547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/47/c1/1309832594.webp,5ºB,30,5,3300000.0,penthouse,sale,287.0,True,4,4,"calle Padilla, 66",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309256,-3.6744854,True,https://www.idealista.com/obra-nueva/104863547/,"Ubicada en Be Grand Distrito Salamanca, un residencial de obra nueva en un elegante edificio rehabilitado de los años 30. La propiedad ofrece 4 dormitorios, 4 baños, cocina equipada, 2 plazas de garaje, trastero y una terraza privada con jacuzzi. Dispone de doble altura en el salón, comedor y cocina, así como una excepcional luminosidad en todos sus espacios. El edificio cuenta con zonas comunes de alto nivel: piscina y gimnasio, para disfrutar de confort y exclusividad en pleno corazón de Madrid.",True,newdevelopment,True,True,11498.0,True,False,False,False,[],False,False,3300000.0,€,flat,"Lista, Madrid","Ático en calle Padilla, 66",Top,True,True,False,penthouse,,,
