propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
104391061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/8c/9e/1253346622.webp,FRUSEBRU001,54,,664000.0,chalet,sale,300.0,,5,3,Brunete,Madrid,Brunete,,es,40.4042554,-4.0054022,False,https://www.idealista.com/inmueble/104391061/,"LOCATIVO vende finca en Brunete de aproximadamente 15.000 m2, ideal para aquellos que buscan una vida tranquila en contacto con la naturaleza. Esta propiedad cuenta con una amplia gama de comodidades y estructuras, que la hacen perfecta para diversas actividades y estilos de vida. La finca está compuesta por dos viviendas, una principal de dos alturas y otra destinada al servicio. La vivienda principal ofrece amplitud y confort, distribuida en dos plantas para proporcionar un espacio óptimo para la vida familiar. La casa de servicio brinda la posibilidad de alojar al personal de mantenimiento o a invitados, manteniendo la privacidad de la vivienda principal. Además de las viviendas, cuenta con varias casas pequeñas de madera, que pueden utilizarse como espacios adicionales para alojamiento, estudio o actividades recreativas. Estas estructuras añaden versatilidad y encanto al conjunto de la propiedad. Entre las instalaciones destacadas se encuentran las naves, que ofrecen espacio de almacenamiento para maquinaria agrícola, herramientas u otros equipos. Esto facilita la gestión y mantenimiento de la finca, permitiendo llevar a cabo diversas actividades. Para el disfrute y el relax, dispone de una piscina, perfecta para refrescarse y disfrutar del aire libre en un entorno privado y tranquilo. Además, cuenta con una huerta bien cuidada y árboles frutales, que ofrecen la posibilidad de cultivar productos frescos y disfrutar de la gastronomía local. En cuanto a los servicios básicos, cuenta con agua corriente y luz, garantizando un suministro estable. Además, se ha instalado un sistema de placas solares en funcionamiento, lo que permite un uso más sostenible y eficiente de la energía. En resumen, esta finca en Brunete ofrece una oportunidad única para aquellos que buscan un estilo de vida tranquilo en un entorno natural, con todas las comodidades necesarias para disfrutar al máximo de su espacio y realizar diversas actividades tanto de ocio como de trabajo agrícola. La vivienda principal se extiende en dos plantas con un total de 300 m² construidos, ofreciendo un amplio espacio para la vida familiar. Consta de 3 habitaciones y con posibilidad de habilitar más y dos salones, uno de ellos es un gran salón bodega. Además, cuenta con 2 baños completos, lo que garantiza comodidad y funcionalidad para los residentes. Una característica destacada de la vivienda es su terraza, que ofrece un espacio al aire libre donde disfrutar de las vistas panorámicas del entorno natural que rodea la finca. Es ideal para relajarse, disfrutar de comidas al aire libre o simplemente contemplar la belleza del paisaje. La propiedad se encuentra en buen estado de segunda mano, lo que garantiza que los futuros propietarios puedan instalarse y comenzar a disfrutar de su nuevo hogar sin necesidad de realizar grandes inversiones en renovaciones. Además de las estructuras principales, cuenta con un trastero, proporcionando espacio adicional para almacenamiento de herramientas, equipos o cualquier otro artículo que se desee mantener fuera de la vista. El jardín, cuidado y bien mantenido, añade un encanto natural al entorno, proporcionando un espacio verde donde disfrutar del aire libre y conectar con la naturaleza. En resumen, esta finca en Brunete ofrece no solo una vivienda amplia y cómoda, sino también una variedad de comodidades y equipamientos que garantizan una experiencia de vida placentera y satisfactoria para sus residentes. [IW].",True,good,False,,2213.0,False,False,False,False,[],False,False,664000.0,€,True,True,chalet,independantHouse,Brunete,Casa independiente,,,,,
108915794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/33/bd/1358832739.webp,,4,,85900.0,chalet,sale,172.0,,3,1,Torres de la Alameda,Madrid,Torres de la Alameda,,es,40.406744,-3.3637916,False,https://www.idealista.com/inmueble/108915794/,"INMOAJALVIR | ALQUILER CON OPCIÓN A COMPRA  Se ofrece chalet adosado ubicado en una zona inmejorable, en pleno centro del pueblo. Una propiedad para reformar integralmente, con múltiples posibilidades, ideal tanto para quienes desean diseñar su hogar desde cero como para inversores con visión de futuro. Modalidad: alquiler con opción a compra. Excelente ubicación, con todos los servicios al alcance: comercios, colegios, transporte y zonas verdes. No dejes pasar esta oportunidad única. Contacta con INMOAJALVIR y agenda tu visita hoy mismo.",False,renew,False,,499.0,False,False,False,False,[],False,False,85900.0,€,True,True,chalet,terracedHouse,Torres de la Alameda,Chalet adosado,,,,,
105432537,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/2a/d1/1252003908.webp,2866,16,3,820000.0,flat,sale,95.0,True,2,2,calle de Hartzenbusch,Madrid,Madrid,Chamberí,es,40.4299807,-3.7038839,False,https://www.idealista.com/inmueble/105432537/,"Vivienda de diseño en Chamberí. Junto a la Glorieta de Bilbao. 3ª Planta. Exterior. Muy luminosa. Dormitorio Principal en Suite. Amplia zona de recibo. Trastero. Completamente reformada con materiales de primeras marcas. Amueblada. Finca Clásica y Buen Portal. Muy bien comunicada. Junto a los principales comercios de la zona. Ref-2866. ""AP de Propiedades, somos un grupo inmobiliario que opera en todos los campos del sector desde hace más de 20 años. Nuestra actividad se ha centrado fundamentalmente en Madrid capital, en donde hemos desarrollado diferentes promociones de obra nueva y de rehabilitación de edificios singulares, sin olvidar la prestación del servicio de intermediación inmobiliaria tanto en la compra como en la venta de inmuebles, con el único fin de ofrecer a nuestros clientes todo lo necesario para su completa satisfacción que también ha sido y será la nuestra. Nuestras oficinas se encuentran en la calle Castelló, 23 - 3ºIzq. Madrid”.",False,good,False,True,8632.0,True,False,False,False,[],False,False,820000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Hartzenbusch,Trafalgar,,,,
101665195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/56/8d/1178638357.webp,estudioVG6,12,2,180000.0,studio,sale,45.0,True,0,1,"calle Víctor González, 6",Madrid,Madrid,San Blas,es,40.4474582,-3.6085749,True,https://www.idealista.com/inmueble/101665195/,"ALTERNATIVA INMOBILIARIA CANILLEJAS Vende estudio en rentabilidad, actualmente alquilado. Inquilino solvente y demostrable, el piso esta alquilado hasta el día 31 de enero de 2029. El inmueble es tipo estudio, con espacio diáfano, aire acondicionado con bomba de calor, armario empotrado, muy luminoso y video portero, en una finca de 2008 con ascensor. Ubicado en el barrio de Canillejas con todos los servicios en sus proximidades (supermercados, bancos, centro de salud, parques.. . ) A tan solo 2 minutos del metro Canillejas y del intercambiador de autobuses, muy buena comunicación con aeropuerto, recinto ferial y principales carreteras de la capital.",False,good,False,True,4000.0,True,False,False,False,[],False,False,180000.0,€,,,flat,studio,"Canillejas, Madrid","Estudio en calle Víctor González, 6",Canillejas,,,,
108120140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/c6/75/1335686601.webp,IE07-GUADALETEM,16,3,305000.0,flat,sale,68.0,True,2,1,calle de Guadalete,Madrid,Madrid,Carabanchel,es,40.3904643,-3.7146094,False,https://www.idealista.com/inmueble/108120140/,"Inmobiliarias Encuentro vende ¡Oportunidad única en el barrio de Comillas! Se vende estupendo piso en una tercera planta, en buen estado, ideal tanto para familias como para inversión. La vivienda cuenta con una distribución muy funcional: Dos habitaciones luminosas, un salón acogedor con acceso a una terraza perfecta para disfrutar del aire libre, cocina independiente y un baño completo. El piso destaca por sus suelos de tarima, que aportan calidez a todas las estancias, y sus ventanas de tipo climalit, que garantizan un excelente aislamiento térmico y acústico, mejorando el confort y la eficiencia energética. Ubicado en una zona tranquila pero con una magnífica comunicación, el inmueble se encuentra a pocos minutos del centro de Madrid, con acceso rápido a la M-30 y excelente conexión por transporte público: varias líneas de autobús y la estación de metro más cercana facilitan la movilidad diaria. El barrio de Comillas es uno de los más consolidados y en auge de Carabanchel, con todo tipo de servicios a pie de calle: colegios, supermercados, centros de salud, zonas verdes y comercios tradicionales que conservan el sabor de barrio. Una zona con identidad propia, vida de barrio y creciente demanda. No pierdas la oportunidad de vivir o invertir en una zona con futuro. ¡Llámanos y ven a visitarlo! si necesita vender su inmueble para adquirir este u otro inmueble publicado contacte con nosotros disponemos del servicio //""CAMBIA DESCANSA""// la solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. Financiación a tu medida con fimoo tendrás los mejores tipos de interés y hasta el cien por cien de financiación. Consulta nuestras condiciones  Entra en nuestra web y reserva este piso en tan solo 2 minutos con nuestro servicio ireserva. *Imagen renderizada por un programa de diseño*.",True,good,False,False,4485.0,True,False,False,False,[],False,False,305000.0,€,,,flat,,"Comillas, Madrid",Piso en calle de Guadalete,Comillas,,,,
106084508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/47/c5/1312796540.webp,1541,25,4,795000.0,flat,sale,130.0,True,5,2,calle de Raimundo Fernández Villaverde,Madrid,Madrid,Tetuán,es,40.4469877,-3.702102,False,https://www.idealista.com/inmueble/106084508/,"¡Oportunidad única en el corazón de la ciudad! Se vende estupendo piso para reforma total en una finca clásica con fachada protegida. Este inmueble de 130m² construidos y 120m² útiles ofrece múltiples posibilidades de distribución, ideal para diseñar la casa de tus sueños. Cuenta con cinco dormitorios, un baño y un aseo, además de un amplio salón comedor perfecto para reuniones familiares. Disfruta de dos balcones con vistas a la calle y de la comodidad del servicio de portería de lunes a viernes. Ubicado en una zona totalmente consolidada, tendrás a tu alcance todo tipo de servicios comerciales, religiosos y educativos. La amplia red de transportes en la puerta te conectará fácilmente con cualquier punto de la ciudad, y estarás a solo cinco minutos caminando del emblemático Paseo de la Castellana. Este piso, situado en la cuarta planta con ascensor y orientación este, fue construido en 1925 y cuenta con calefacción por bomba de frío/calor a gas natural. Los gastos de comunidad son de 130€ y el IBI es de 725€ al año. No pierdas esta oportunidad de vivir en una zona privilegiada y darle tu toque personal a este espacioso piso. ¡Ven a visitarlo y descubre todas sus posibilidades!",False,renew,False,True,6115.0,True,True,False,False,[],False,False,795000.0,€,,,flat,,"Cuatro Caminos, Madrid",Piso en calle de Raimundo Fernández Villaverde,Cuatro Caminos,,,,
107966910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/da/04/1329722660.webp,402827,5,,2900000.0,flat,sale,3048.0,,1,1,calle de los Almendros,Madrid,Anchuelo,,es,40.4675253,-3.2644313,False,https://www.idealista.com/inmueble/107966910/,"Vendemos 35 viviendas en Anchuelo, Madrid. Los inmuebles están situados en una promoción de 51 viviendas, en el centro de la localidad. La posición cuanta con 15 pisos en planta baja (entre 122m² y 83m²), muchos de ellos con patio y 20 dúplex en la primera planta del edificio (entre 60m² y 90m²).    Anchuelo es una localidad que cuenta con todos los servicios (restaurante, centro de salud, supermercados, centro educativo, polideportivo), está situada a 18 minutos (13 km) de Alcalá de Henares y a 50 minutos (50km) de Madrid capital. No disponemos de la posesión física de los inmuebles, por lo que no es posible realizar visita a los inmuebles. La transmisión de la posición se realizaría en esta situación. Consulta nuestras condiciones de financiación hechas a tu medida a través de nuestro intermediario Twinkloo.   Entra en Nolon para ver todos los inmuebles en venta. Visita por videollamada también disponible. Referencia interna: 402827.",False,good,False,,951.0,True,False,False,False,[],False,False,2900000.0,€,True,True,flat,,Anchuelo,Piso en calle de los Almendros,,,,,
108648418,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/83/5f/1350991070.webp,,23,1,260000.0,flat,sale,80.0,True,3,1,"calle Santa Marta, 2",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,40.5958962,-4.1392849,True,https://www.idealista.com/inmueble/108648418/,"EXCELENTE OPORTUNIDAD INVERSORES: Se vende piso para reforma integral con muchas posibilidades. Al piso se accede por planta baja, pero en gran parte del mismo es una primera planta. La vivienda tiene la posibilidad de hacer un trastero con acceso directo desde la calle. Asimismo tiene un patio de uso privativo de 50 m2 aproximadamente. Situado en LA CASA DEL RELOJ, próximo al casco histórico y a zonas comerciales NOTA INFORMATIVA: No cobramos comisión al comprador.",False,renew,False,False,3250.0,True,False,False,False,[],False,False,260000.0,€,,,flat,,"Abantos - Carmelitas, San Lorenzo de El Escorial","Piso en calle Santa Marta, 2",,,,,
108369519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/10/db/1342059605.webp,PINTOR VELAZQUEZ 325K,25,2,325000.0,flat,sale,100.0,True,4,2,calle Pintor Velazquez,Madrid,Móstoles,Norte - Universidad,es,40.3308232,-3.8751763,False,https://www.idealista.com/inmueble/108369519/,"HOGARES MOSTOLES VENDE este espectacular piso completamente reformado, con una superficie útil de 95 m², te ofrece todo lo que necesitas para disfrutar de la vida en un entorno tranquilo y acogedor. Con cuatro amplios dormitorios, este espacio es ideal para familias o para quienes buscan tener un estudio o habitación extra.  El baño completo con plato de ducha y el aseo adicional garantizan comodidad para todos. Además, la habitación principal cuenta con armarios hechos a medida, perfectos para mantener todo en orden. Disfruta de la calidez del hogar con la calefacción de gas natural, asegurando un ambiente agradable durante todo el año. Ubicado en la segunda planta, este piso es accesible para personas con movilidad reducida y cuenta con dobles ventanas y doble pladur en todas las estancias, lo que proporciona un excelente aislamiento acústico y térmico. La terraza ofrece vistas panorámicas perfectas para relajarse al final del día. El entorno comunitario incluye acceso a pistas de fútbol, baloncesto, tenis y una refrescante piscina comunitaria, ideal para disfrutar en familia o con amigos. No pierdas la oportunidad de vivir en un lugar donde cada detalle ha sido pensado para tu confort. ¡Ven a verlo y enamórate! F I N A N C I A C I O N 100%! ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,3250.0,False,False,False,False,[],False,False,325000.0,€,,,flat,,"Norte - Universidad, Móstoles",Piso en calle Pintor Velazquez,,,,,
108766096,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/c5/45/1354502759.webp,,35,5,154900.0,flat,sale,37.0,False,2,1,calle del Espíritu Santo,Madrid,Madrid,Centro,es,40.4269936,-3.7041915,False,https://www.idealista.com/inmueble/108766096/,"Agencia inmobiliaria de Madrid-Tecnocasa Consulting Estudio Tribunal, vende estupenda vivienda en pleno corazón de Madrid, ubicada en la calle Espíritu Santo. Oportunidad única en pleno Malasaña: acogedora quinta planta sin ascensor, ideal para quienes desean vivir en una de las zonas con más personalidad y vida de Madrid. Rodeada de cultura, comercios con encanto y una oferta gastronómica inigualable, esta vivienda es perfecta tanto como inversión como para disfrutar del estilo de vida más genuino de la capital. La vivienda ofrece dos dormitorios llenos de luz natural, un salón acogedor, una cocina muy luminosa con ventana y un baño cómodo y funcional con plato de ducha. En cuanto a las calidades, la vivienda está equipada con aire acondicionado frío/calor para garantizar confort en todas las estaciones. La entrada se realiza a través de una doble puerta, una principal de madera y otra adicional en el pasillo, lo que proporciona mayor seguridad y privacidad. Además, al estar ubicada en una quinta planta, ofrece tranquilidad y exclusividad dentro del edificio. Esta propiedad se encuentra en una de las zonas más codiciadas de Madrid, un enclave donde la historia se entrelaza armoniosamente con la modernidad cosmopolita de la ciudad. Situada en pleno corazón de Malasaña, próxima a emblemáticas calles como Gran Vía, Fuencarral, San Bernardo y Carranza, esta área destaca por su carácter distintivo y su capacidad para reinventarse sin perder su esencia tradicional. Un entorno ideal para disfrutar de una exquisita oferta gastronómica, descubrir comercios exclusivos o relajarse en sus encantadoras terrazas, disfrutando de la auténtica vida madrileña. Comunicado por las estaciones de TRIBUNAL (L1 y L10), GRAN VÍA (L1 y L5) y CALLAO (L3 y 5), BILBAO (L4 Y L1) SAN BERNARDO (L2 y L4) y con todos los servicios próximos a la vivienda como líneas de autobús, bancos, comercios etc. Una oportunidad exclusiva para vivir en una de las zonas más demandadas y prestigiosas del centro de Madrid.",True,renew,False,False,4186.0,True,False,True,False,[],False,False,154900.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle del Espíritu Santo,Malasaña-Universidad,,,,
