propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,exterior,neighborhood,hasLift,floor,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108615535,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/c3/8b/1350023349.webp,,20,895000.0,flat,sale,90.0,3,2,"CL ALCALDE SAINZ DE BARANDA, 20",Madrid,Madrid,Retiro,es,40.4167255,-3.6758717,True,https://www.idealista.com/inmueble/108615535/,"Con 84 m2 útiles y techos de 2.85 m, este luminoso y moderno piso combina comodidad, calidad y una distribución elegante, situado en uno de los bulevares más agradables del barrio de Ibiza-Retiro. La luz natural, la altura de los techos y los acabados cuidados lo convierten en una opción ideal para quienes buscan vivir cerca del Retiro en un entorno tranquilo y bien conectado. Esta vivienda de 90 metros construidos ofrece una distribución práctica y luminosa, con estancias elegantemente diseñadas y una agradable sensación de amplitud gracias a sus techos altos. El salón-comedor, amplio y con buena luz natural, se integra con una cocina abierta totalmente equipada, con electrodomésticos y materiales de alta calidad. Dispone de tres dormitorios: dos de ellos dobles y un tercero individual. El dormitorio principal cuenta con baño en suite y un maravilloso vestidor con luz natural. El segundo baño completo da servicio al resto de la vivienda. Todos los espacios están diseñados para ofrecer comodidad y funcionalidad en el día a día. Situada en una quinta planta interior, la vivienda disfruta de tranquilidad y buena entrada de luz a lo largo del día, gracias a sus orientación sur, este y norte, además de sus amplias ventanas. La finca cuenta con portero físico, lo que aporta un extra de seguridad y atención para los residentes. Se encuentra en la calle del Alcalde Sainz de Baranda, en pleno barrio de Ibiza, a pocos pasos del Parque del Retiro. Una zona muy consolidada, con vida de barrio, buenos restaurantes, terrazas, comercios de proximidad y excelentes conexiones. Un entorno cuidado y agradable, cada vez más demandado por quienes valoran la calidad de vida sin salir del centro de Madrid.",True,good,False,9944.0,True,True,False,False,[],False,False,895000.0,€,,,flat,,"Ibiza, Madrid","Piso en Cl Alcalde Sainz De Baranda, 20",Top,False,Ibiza,True,5,,,,,
108809307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/5b/34/1355774199.webp,Chalet_Las_Rozas,62,1289000.0,chalet,sale,515.0,5,4,calle Valdemosa,Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5348214,-3.8956484,False,https://www.idealista.com/inmueble/108809307/,"Exclusivo chalet independiente en Punta Galea, Las Rozas. 5 dormitorios, 3 baños completos y un aseo, amplio jardín, piscina privada y pista de juegos. Vivienda luminosa y en excelente estado, lista para entrar a vivir. ABA Expertos Inmobiliarios les presenta este impresionante chalet independiente situado en una de las zonas más distinguidas y demandadas de Punta Galea, en Las Rozas. Esta elegante propiedad se ubica dentro de una selecta urbanización que destaca por su tranquilidad, seguridad y proximidad a servicios, supermercados, centro comercial, farmacia, colegios y principales vías de acceso. Construida sobre una generosa parcela de 1.200 m², ofrece un entorno residencial único, rodeado de naturaleza y con total privacidad. La vivienda combina amplitud, funcionalidad y un diseño cuidado, ideal para familias que buscan confort y espacio tanto en interiores como en exteriores. Entre sus grandes atractivos se encuentra una piscina privada, zona solarium, una zona ajardinada consolidada y una completa área de juegos con pista de baloncesto. Distribución: Planta principal: Recibidor con porche cubierto con amplio hall de entrada. Cocina de gran capacidad, luminosa y bien distribuida Amplio Salón con chimenea, dividido en dos ambientes, por una parte el salon y por otra el comedor, este último con salida directa a una terraza cerrada con vistas al jardín. Gran dormitorio muy luminoso con armarios empotrados Baño completo Zona de lavado y despensa independiente Primera planta: Cuatro dormitorios de excelentes dimensiones, todos con armarios empotrados Dormitorio principal en suite con amplio vestidor y salida a terraza con vistas al jardin Baño completo compartido Armarios extra en el pasillo Planta sótano: Garaje cerrado con capacidad para varios vehículos Estancias adicionales: trasteros, bodega, sala técnica, aseo y una habitación polivalente para múltiples usos, sala de juegos, gimnasio,etc... Salida directa al jardín desde esta planta Porche cubierto con zona de estar y vistas a la piscina Zona exterior: Piscina de uso privado rodeada de vegetación consolidada Jardines frontal y posterior con diseño cuidado Zona de huerto Espacio deportivo con cancha de baloncesto Aparcamiento techado adicional Esta propiedad ha sido construida con materiales de calidad, cuidando cada detalle para ofrecer una experiencia de vida inmejorable. Se encuentra en buen estado, lista para entrar a vivir, y es ideal para quienes buscan una vivienda con estilo y carácter en un entorno exclusivo de Las Rozas. Anuncio informativo, no contractual. Puede contener errores. Consulte con nuestro equipo para más detalles.",True,good,False,2503.0,True,False,True,False,[],False,False,1289000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid",Casa independiente en calle Valdemosa,Top,,El Pinar- Punta Galea,,,,,,,
108478700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/bd/75/1352671816.webp,Calle Jose del Pino,23,230000.0,flat,sale,115.0,3,1,calle de José del Pino Jiménez,Madrid,Madrid,Villaverde,es,40.3465555,-3.7142225,False,https://www.idealista.com/inmueble/108478700/,"Futurocasa vende piso, 2ª planta completamente exterior a chaflan y tres balcones a la calle, salón, tres dormitorios, cocina independiente y un baño completo, cuenta con Aire acondicionado en el salón y una de las habitaciones. Exposición sur, norte y oeste  Zona con todos los servicios en las proximidades y en pleno desarrollo: correos, supermercados escuelas, farmacias, gimnasio y restaurantes, cerca del centro comercial Parque Sur.  A 650 mts de la parada del metro Villaverde alto y numerosas líneas de autobús y cercanías. Conexión con accesos a M-30 y M-40.",False,renew,False,2000.0,True,False,False,False,[],False,False,230000.0,€,,,flat,,"Villaverde Alto, Madrid",Piso en calle de José del Pino Jiménez,Top,True,Villaverde Alto,False,2,270000.0,40000.0,15.0,,
108623511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/4e/ac/1350270392.webp,XAL_8793,39,695000.0,chalet,sale,281.0,5,4,calle Lirio,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,40.3548942,-3.538948,False,https://www.idealista.com/inmueble/108623511/,"CHALET PAREADO de 5 HABITACIONES y 4 BAÑOS y 3 PLANTAS en Rivas Urbanizaciones   Esta vivienda unifamiliar se encuentra en una de las mejores zonas de Rivas, en pleno centro, cerca de supermercados, farmacia, colegios, transporte público, club deportivo, parques y todos los servicios necesarios. Accedemos a este chalet de tres plantas por su porche delantero que da paso también al garaje con puerta automática. Ya dentro de la vivienda, nos recibe un amplio hall con armario empotrado, perfecto para los abrigos y enseres del día a día. Del hall pasamos al salón de 25 metros cuadrados con salida al porche trasero acristalado con cortina de cristal Lumon y estores a medida, un espacio extra para disfrutar tanto en verano como en invierno. En la planta baja se encuentra también un aseo con ventana y dos cocinas, la interior con muebles en color blanco y totalmente equipada, y otra cocina cubierta exterior con zona de colada. Por las escaleras subimos a la primera planta con cuatro dormitorios, todos con armarios empotrados, y 2 baños, uno de ellos en suite en la habitación principal.  La buhardilla, la última planta de la vivienda, se encuentra totalmente acondicionada como habitación principal con aislamiento térmico insuflado, baño completo, vestidor y múltiples armarios empotrados. ADEMÁS: - Aire acondicionado en salón, terraza acristalada y buhardilla. - Suelo de tarima en toda la casa. - Zonas comunes con pistas deportivas, zonas verdes y piscina. - Barbacoa de obra en el jardín. - Ventanas Velux en buhardilla. - Mosquiteras en todas las ventanas. - Toldos. - Punto de recarga para vehículo eléctrico. Pero aún hay más! Con VIVAHOME no solo te ofrecemos esta magnífica vivienda, sino también una excepcional variedad de servicios adicionales para compradores y propietarios. Con VIVAHOME estas en buenas manos. ¿Necesitas vender para comprar? ¿Estás vendiendo tú piso con hipoteca?, nosotros te ayudamos en todo. Desde la compra de tu casa hasta la coordinación con la venta de tu piso o la gestión de herencias y divorcios. Nuestro equipo profesional está aquí para asesorarte y hacer que todo sea más fácil. No pierdas esta oportunidad única de vivir donde más te gusta. Contáctanos hoy mismo para ampliar la información o para programar una visita. ¡Recibe un trato personal en nuestra oficina! (Atendemos en toda la Comunidad de Madrid) SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano.",True,good,False,2473.0,True,False,False,False,[],False,False,695000.0,€,True,True,chalet,semidetachedHouse,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Chalet pareado en calle Lirio,Top,,,,,,,,,
108308528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/94/db/1340245617.webp,1301835,25,475000.0,flat,sale,95.0,3,2,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4064138,-3.65157,False,https://www.idealista.com/inmueble/108308528/,"Inmobiliaria VOhome Moratalaz vende. Magnifica propiedad, junto a la PLAZA DEL ENCUENTRO! Es una vivienda exterior, compuesta de 3 dormitorios, todos con armarios empotrados, dormitorio principal con pequeña terraza y baño completo en suite, amplio salón con acceso a terraza exterior, cocina, un segundo baño completo y trastero en planta sótano. También cuenta con armarios empotrados en pasillo, suelos de parquet, carpintería de roble, ventanas de doble acristalamiento oscilobatientes, paredes lisas, aire acondicionado con bomba de calor en el salón, calefacción y agua caliente centralizada con contadores individuales. La finca cuenta con ascensor y portero físico. La zona esta rodeada de comercios, zona Marroquina, zona Las Lonjas, calle hacienda de pavones, bancos, múltiples servicios, zonas verdes. Comunicación con autobuses líneas 20, 30, 32 N8. metro vinateros a 8 min andando, m30- a3, m 40, m 45, m 50 prolongación de O'Donnell. No dude en visitarlo, puede contactar con nosotros en el teléfono o en nuestra oficina de Avenida de Moratalaz 92, estaremos encantados de atenderles. Horario de oficina de Lunes a Viernes de 10:00 a 14:00 y de 16:30 a 20:30. Sábados de 10:00 a 14:00 horas. Contamos con departamento financiero para poder brindarle un servicio completo. Además somos especialistas en realizar cambios de vivienda, por si en su caso necesita vender para comprar, disponemos de 20 oficinas en la comunidad de Madrid y podemos asesorarle sin compromiso de como se realiza el proceso, gastos, mudanza, etc.. . *En el precio de venta no están incluidos los gastos de compra (Impuesto de transmisiones patrimoniales / notaría - gestoría / registro/ intermediación inmobiliaria y/o financiera).",True,good,False,5000.0,True,False,True,False,[],False,False,475000.0,€,,,flat,,"Vinateros, Madrid",Piso en calle de la Hacienda de Pavones,Top,True,Vinateros,True,1,,,,,
108600579,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/9b/ff/1349631101.webp,MA-701,52,790000.0,flat,sale,179.0,5,1,calle de San Joaquín,Madrid,Madrid,Centro,es,40.4231735,-3.7017526,False,https://www.idealista.com/inmueble/108600579/,"MUNDOAREA Vende_ piso exterior en la calle San Joaquín. Muy buena ubicación, en pleno barrio de Chueca, junto a la calle de Fuencarral. La vivienda está a reformar en su totalidad y se distribuye en: - Luminoso y amplio salón. - Cocina. - Cinco dormitorios. - Un cuarto de baño reformado, de buen tamaño. - Tres Salas auxiliares, (despachos, comedor, etc. ) La casa tiene dos balcones a la calle. Sobre la finca: La finca es bastante familiar. Sobre la zona y el transporte: Es un enorme enclave cultural y de ocio a la par que comparte el espacio con comercios tradicionales, ocio nocturno, etc. Tiene infinidad de transportes públicos además de ser zona de todos los trasportes alternativos como coches eléctricos de alquiler, bicicletas, etc. La zona es familiar, tiene todo tipo de comercios, colegios, supermercados y buena comunicación con metro y autobuses las 24h. El metro está a tres minutos andando del piso. Posibilidad de financiación. Si desea más información contacte con el departamento comercial de MUNDOAREA.",True,renew,False,4413.0,True,True,False,False,[],False,False,790000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Joaquín,Top,True,Malasaña-Universidad,False,2,,,,,
108513748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/be/1d/1349331631.webp,LCM37172,59,550000.0,flat,sale,96.0,3,2,ronda de Segovia,Madrid,Madrid,Arganzuela,es,40.4091525,-3.7160829,False,https://www.idealista.com/inmueble/108513748/,"COMODIDAD Y ENCANTO EN EL CORAZÓN DE MADRID Descubre esta luminosa vivienda de 96 m² que combina a la perfección amplitud, funcionalidad y calidez en pleno centro de la capital. Ubicada en una 2ª planta exterior con ascensor, esta propiedad ofrece un hall independiente que da paso a un acogedor salón con salida a terraza, tres dormitorios exteriores, dos baños (uno reformado y otro aseo funcional) y una cocina independiente totalmente equipada. Con techos altos de 2,60 m y un excelente estado de conservación, este piso te ofrece una sensación de hogar desde el primer instante. Ubicada en una zona privilegiada, disfrutarás del equilibrio ideal entre la tranquilidad residencial y la energía del Madrid más auténtico. A escasos pasos de La Latina, Madrid Río y el Madrid de los Austrias, contarás con acceso inmediato a transporte público, comercios, servicios, colegios y una amplia oferta cultural y gastronómica. Vivir aquí es sumergirse en la historia y el dinamismo de la ciudad sin renunciar al confort diario. Construida en 1968, la finca se encuentra en excelente estado y muy próxima al Parque de Madrid Río y a la Casa de Campo. Cada estancia del hogar ha sido diseñada para adaptarse a tus necesidades: desde el dormitorio principal con armario amplio, hasta un espacio adicional perfecto para visitas. Ideal para quienes buscan calidad de vida en el corazón de Madrid, sin renunciar al encanto de lo tradicional y la comodidad contemporánea. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,5729.0,True,False,True,False,[],False,False,550000.0,€,,,flat,,"Imperial, Madrid",Piso en ronda de Segovia,Top,True,Imperial,True,2,,,,,
108729335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/17/fc/1353412468.webp,2440,31,1900000.0,chalet,sale,312.0,5,6,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.4529856,-3.6303549,False,https://www.idealista.com/inmueble/108729335/,"QUARTIERS Expertos Inmobiliarios. Agents Inmobiliers Français. Real Estate Services. Quartiers presenta este bonito chalet adosado en Conde de Orgaz, con una agradable zona exterior con un porche al que se accede desde el salón y que al estar acristalado se puede disfrutar todo el año, y una estupenda piscina privada. La vivienda, que cuenta con 3 plantas sobre rasante, tiene 312 m2, con una parcela de 273 m2.  DISTRIBUCIÓN: PLANTA PRINCIPAL: Amplio hall de entrada, aseo de invitados, cocina con office, despacho, salon comedor con salida a un porche acristalado y al jardín con piscina individuial.  PLANTA PRIMERA: 3 grandes dormitorios con 2 baños. PLANTA ATICO: Buhardilla diáfana con chimenea, dormitorio y baño.  PLANTA BAJA: Cuarto de servicio con baño, cuarto de lavandería y plancha, bodeja, 1 plaza de Garaje interior + 1 en rampa, trastero. CALIDADES: Calefacción de gas natural y aire acondicionado. Placas solares. Suelos de mármol y tarima. Carpintería interior lacada en blanco, chimenea en el salón.",True,good,False,6090.0,False,False,False,False,[],False,False,1900000.0,€,True,True,chalet,terracedHouse,"Conde Orgaz-Piovera, Madrid",Chalet adosado,Top,,Conde Orgaz-Piovera,,,,,,,
107444856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/c2/72/1338531669.webp,28003,8,180900.0,flat,sale,50.0,2,1,calle Achuri,Madrid,Madrid,Ciudad Lineal,es,40.4296545,-3.6417716,False,https://www.idealista.com/inmueble/107444856/,"Piso REFORMADO compuesto por salón-comedor independiente, dormitorio principal, dormitorio individual, cocina amueblada y equipada con electrodomésticos, baño con plato de ducha y hall de entrada. La vivienda cuenta con suelos de tarima flotante, ventanas con sistema de cierre CLIMALIT, agua caliente y calefacción a Gas Natural. La finca cuenta con una excelénte ubicación, junto a calle de Ascao. Zona muy transitada, con gran variedad de comercios, supermercados, entidades bancarias, varios colegios e institutos. A 300 metros de L7 de Metro Ascao. LA VIVIENDA ESTÁ ALQUILADA Y SE VENDE ALQUILADA HASTA JULIO DE 2028.",False,good,False,3618.0,False,False,False,False,[],False,False,180900.0,€,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle Achuri,Top,True,Pueblo Nuevo,False,bj,,,,,
108591792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/55/6b/1349374441.webp,8013,63,545000.0,flat,sale,133.0,3,2,calle Luis García Berlanga,Madrid,Rivas-Vaciamadrid,Rivas Centro,es,40.3547255,-3.5216217,False,https://www.idealista.com/inmueble/108591792/,"PISO muy LUMINOSO de 3 HABITACIONES, 2 BAÑOS y TERRAZA, en lujosa URBANIZACIÓN PRVADA, construido en 2019.    Si quieres vivir en la impresionante urbanización que Vía Célebre construyó hace tan solo unos años, en éste maravillo piso con calidades extraordinarias, piscina de agua salada, parques infantiles, 2 pistas de pádel, gimnasio, sala grumete para reuniones con amigos y familia, grandes zonas privadas de esparcimiento, caminos llenos de flores, césped natural para poder tomar el sol alrededor de las piscinas y conserje 24 horas, no dudes en ponerte en contacto con VIVAHOME para agendar una visita. - 133 m2 construidos. - 97 útiles. - 1 terrazas de 8 m2. - 1 tendedero en la cocina. - 3 habitaciones. - 2 baños completos ducha y bañera. - Salón comedor. - Cocina con muebles lacados blancos y encimera Silestone de color gris. Electrodomésticos integrados de gran capacidad, zona para colada en la terraza tendedero anexionada. La vivienda está situada en una de las zonas más modernas y dinámicas de Rivas Vaciamadrid, con edificaciones nuevas, población joven, y con todos los servicios a tu alcance, cerca del Parque Regional del Sureste, con bancos, colegios, comercios, transporte y todo lo que puedas necesitar para tu día a día. La vivienda se compone de:  - 3 habitaciones, una de ella con baño en suite, provista de ducha.  - Otro baño completo con bañera y mampara que da servicio a las otras dos habitaciones.  - Salón independiente con salida a una impresionante terraza cuadrada de 8 m2, con unas maravillosas vistas a la urbanización.  - Cocina moderna, completamente amueblada con mobiliario de gran diseño y almacenamiento, con electrodomésticos de alta gama y encimera de Silestone. Además la cocina dispone de una amplia zona para comer y terraza tendedero.   Sus Calidades y extras hacen de ella una adquisición inigualable: -Sistema de climatización individual por bombas de frio y calor mediante conductos. -Edificio con placas solares, caldera comunitaria con consumo individual para la calefacción por radiadores y agua caliente sanitaria. -Aerotermia Aire F/C por conducto. -Ventilación cruzada. -Suelo de tarima de madera de altísima calidad en toda la casa, menos en cocina y baños que son porcelánicos. -Pintura lisa en toda la casa. -Puertas blancas lacadas. -Ventanas de Climalit gris oscuro oscilobatientes con rotura de puente térmico. -Amplios armarios empotrados en hall y dormitorios. -Trastero -1 plaza de garaje incluida en el precio -Orientación NOROESTE -Ascensor. -Exterior muy luminoso. ¡Pero aún hay más! Con VIVA HOME no solo te ofrecemos esta magnífica vivienda, sino también una excepcional variedad de servicios adicionales para compradores y propietarios. Con VIVA HOME estas en buenas manos. ¿Necesitas vender para comprar? ¿Estás vendiendo tú piso con hipoteca?, nosotros te ayudamos en todo. Desde la compra de tu casa hasta la coordinación con la venta de tu piso o la gestión de herencias y divorcios. Nuestro equipo profesional está aquí para asesorarte y hacer que todo sea más fácil. No pierdas esta oportunidad única de vivir donde más te gusta. Contáctanos hoy mismo para ampliar la información o para programar una visita. ¡Recibe un trato personal en nuestra oficina! (Atendemos en toda la Comunidad de Madrid) SACAMOS EL MEJOR PARTIDO A TU PRESUPUESTO. Pregúntanos por nuestro exclusivo Servicio Integral de Proyecto y Reformas, una solución profesional llave en mano.",True,good,False,4098.0,True,False,False,False,[],False,False,545000.0,€,True,True,flat,,"Rivas Centro, Rivas-Vaciamadrid",Piso en calle Luis García Berlanga,Top,True,,True,3,,,,,
106509352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/1f/b8/579042062.webp,,62,4750000.0,flat,sale,396.0,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.42435,-3.6809849,False,https://www.idealista.com/inmueble/106509352/,"ATENDEMOS TAMBIEN SABADOS Y DOMINGOS BERNADO LUXURY HOUSES vende esta espectacular vivienda en de la mejor zona de Madrid, a pocos metros del Parque del Retiro. Situada en un espectacular edificio, el precioso diseño del estilismo, hacen de este hogar una joya única en el mercado.  Reformada de lujo por prestigiosa arquitecto de interiores, la vivienda cuenta con las mejores calidades. La distribución es espectacular, nada mas entrar en la vivienda tenemos el gran salón-comedor junto con una sala de TV, un espacio diáfano que recibe luz y ventilación de la fachada, el aseo de invitados. La zona de descanso dispone de tres espectaculares dormitorios en suite con impresionantes baños y vestidor. Desde dos de las habitaciones y la espectacular cocina tenemos acceso a una impresionante terraza de 65 m2.",True,good,False,11995.0,True,True,False,True,[],False,False,4750000.0,€,True,False,flat,,"Recoletos, Madrid",Piso,Top,True,Recoletos,True,1,,,,100000.0,
107981502,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/e6/39/1330191956.webp,,27,1700000.0,flat,sale,157.0,4,3,calle de Bailén,Madrid,Madrid,Centro,es,40.4204023,-3.7142352,False,https://www.idealista.com/inmueble/107981502/,"Exclusiva vivienda con vistas privilegiadas al Palacio Real y Jardines de Sabatini ""Batuecas Real Estate"" presenta esta extraordinaria propiedad ubicada en pleno corazón del barrio de Palacio. Situada en una finca señorial de 1910, esta elegante vivienda de 150 m² combina a la perfección el encanto clásico con el confort contemporáneo. Ubicada en una segunda planta de un edificio de cuatro alturas más buhardilla (con solo un vecino por planta), la vivienda se asoma a la emblemática calle Bailén a través de dos balcones con orientación oeste, ofreciendo impresionantes vistas frontales a los Jardines de Oriente y el Palacio Real. Totalmente reformado en 2021 con acabados de primera calidad y un diseño interiorista a medida, el piso se entrega completamente amueblado y listo para entrar a vivir.  La distribución incluye: 4 amplios dormitorios, uno de ellos en suite, todos con armarios empotrados y ventanas que aportan luz natural. 3 baños completos con ducha, dos de ellos con ventana. Una cocina abierta de diseño, totalmente equipada con electrodomésticos de alta gama, integrada de forma armoniosa con un luminoso salón-comedor de concepto abierto. Climatización por Aire acondicionado por conductos en todas las estancias Calefacción individual Situado en una zona tranquila y cargada de historia, este piso ofrece una ubicación inmejorable a pocos pasos de los principales teatros, museos, restaurantes y espacios culturales de Madrid. Una joya única en el centro de la ciudad, ideal tanto como residencia habitual como inversión de alto nivel. ¿Por qué elegir Batuecas Real Estate? Batuecas Real Estate es una empresa comprometida con la transparencia en el sector inmobiliario. Nuestro equipo está formado por profesionales expertos en inversión y en la obtención de la máxima rentabilidad inmobiliaria. Cada inmueble es único y exclusivo, por lo que merece una gestión personalizada y diseñada a medida.",False,good,False,10828.0,True,False,False,False,[],False,False,1700000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Bailén,Top,True,Palacio,True,2,,,,,
