propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
95000465,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/b6/01/1135689821.webp,45,2,310000.0,flat,sale,102.0,True,3,2,urbanización La Orotava s/n,Madrid,Hoyo de Manzanares,,es,,40.6206617,-3.9154735,True,https://www.idealista.com/inmueble/95000465/,"PROMOCIÓN Y GESTIÓN INMOBILIARIA HOYO DE MANZANARES vende, sin cobrar honorarios al comprador, piso en SEGUNDA planta muy luminosa en la Urbanización La Orotava, con plaza de garaje, no asignada, debajo del mismo edificio y un trastero de 3 m2 aproximadamente en planta baja.    El piso se distribuye en: Salón comedor muy amplio de 23 m2 con chimenea, cocina, tres habitaciones y dos baños. La habitación principal tiene el baño incorporado tipo suite.  La urbanización cuenta con zonas comunes, club social con restaurante, piscinas, parque infantil, dos pistas de tenis, cancha deportiva y pérgola para el disfrute de los residentes.   El piso se encuentra muy cerca del centro del pueblo y tiene parada de autobús 611 a la entrada de la urbanización que comunica Hoyo de Manzanares con Madrid.",True,good,False,False,3039.0,True,True,False,False,[],False,False,310000.0,€,flat,Hoyo de Manzanares,Piso en urbanización La Orotava s/n,,,,,True,True,,,
107694738,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/b8/38/1320156325.webp,46,bj,3950000.0,flat,sale,550.0,True,4,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107694738/,"ClubHome360 aquila amueblado o sin amueblar, este espectacular y único bajo con Jardín y piscina privada de obra nueva a estrenar en "" PRIMERA LINEA DE GOLF, en el mas lujoso y exclusivo complejo enclavado dentro de la Urbanización LGC7 denominado Sky Villas La Finca, situado en la Avenida Luis García Cereceda, 7. La vivienda cuenta con 330 m2 construidos en una sola planta, cuenta con un gran salón-comedor, un gran cuarto de estar ambos con salida directa al espectacular porche y jardín con piscina privada que tiene una superficie de 230m2 El salón-comedor conecta con la espectacular cocina que desde ella se accede la gran zona de servicio que incluye despensa, lavadero, tendedero, dormitorio de servicio, baño de servicio y aseo de cortesía, para independizar la zona de servicio y trabajo con la zona familiar de la vivienda. En el otro ala de la vivienda se accede atraves de su distribuidor a la zona familiar que cuenta con 2 dormitorios con sus baños completos, una habitación principal con una espectacular habitación anexa con gran vestidor y baño incorporado y por ultimo un espectacular dormitorio principal con baño doble y varias zonas destinadas al espectacular vestidor. La vivienda cuenta con cinco plazas de garaje, y un trastero. Gastos aparte.",True,good,False,True,7182.0,True,False,False,False,[],False,False,3950000.0,€,flat,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",,,,,True,True,,,
108539698,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/cb/21/92/1347911433.webp,18,bj,845000.0,flat,sale,88.0,True,2,3,calle de Covarrubias,Madrid,Madrid,Chamberí,es,Trafalgar,40.4298091,-3.6976741,False,https://www.idealista.com/inmueble/108539698/,"PROPERTY PLUS VENDE Precioso Apartamento recién reformado en la mejor zona de Chamberí-Trafalgar  EXTRAORDINARIA OPORTUNIDAD DE INVERSION! Se trata de apartamento de 2 dormitorios con 2 baños en suite, más Aseo de cortesía. Precioso Salón comedor con cocina abierta totalmente amueblada y euipadqa con electrodomésticos ( lavadora/ secadora, lavavajillas, horno, micro, frigo,... ) Dormitorio 1 con cama de matrimonio, armario empotrado vestido y baño en suite. Dormitorio 2 con cama de matrimonio, armario empotrado vestido y baño en suite. Ubicado en representativa finca con conserje físico y acceso con movilidad reducida. Contacte con nosotros los 7 días de la semana para concertar una visita sin compromiso.",True,good,False,True,9602.0,True,False,False,False,[],False,False,845000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Covarrubias,Cov3 Dcha 01 DA,,,,,,,,
107256520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/dc/b1/1307589118.webp,82,,800000.0,chalet,sale,388.0,,4,4,"Urbanizacion Monte de la Villa M-27, 2",Madrid,Villaviciosa de Odón,El Bosque,es,,40.36799,-3.92462,True,https://www.idealista.com/inmueble/107256520/,"¡Descubre tu nuevo hogar en Villaviciosa de Odón! Este chalet pareado a estrenar! ENTREGA INMEDIATA! es la combinación perfecta de comodidad, estilo y sostenibilidad. Con una superficie total de 388 m² distribuidos en tres plantas, ofrece un entorno espacioso y luminoso gracias a sus 4 dormitorios y 3 baños completos, además de un aseo adicional. La cocina moderna, equipada con muebles Schmidt, y los suelos porcelánicos de alta resistencia son solo algunas de las características que hacen de esta vivienda un lugar excepcional. La eficiencia energética es clave en este chalet, con un sistema fotovoltaico que genera 5,85 kWp y una bomba de calor geotérmica para calefacción y agua caliente. La clasificación energética A en consumo y emisiones asegura un hogar sostenible y respetuoso con el medio ambiente. Además, las ventanas de aluminio con doble acristalamiento y persianas motorizadas garantizan confort y seguridad. Ubicado en una zona residencial tranquila, este chalet ofrece fácil acceso a la M-506 y está rodeado de servicios esenciales. Disfruta del aire libre en la parcela de 350 m², que incluye jardines bien cuidados y capacidad para 3 plazas de garaje. La comunidad cuenta con piscina, área infantil y calles privadas decorativas en hormigón, creando un ambiente ideal para toda la familia. ¡No pierdas la oportunidad de vivir en esta joya arquitectónica!",False,good,False,,2062.0,True,False,False,False,[],False,False,800000.0,€,chalet,"El Bosque, Villaviciosa de Odón","Chalet pareado en Urbanizacion Monte de la Villa M-27, 2",V-Edomus,,,,True,True,semidetachedHouse,,
108124377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/59/b2/1359019897.webp,43,,3575000.0,chalet,sale,756.0,,6,7,calle de Prado del Rey,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.41614,-3.7951475,False,https://www.idealista.com/inmueble/108124377/,"Chalet de Lujo en Prado del Rey, Pozuelo de Alarcón Descubra este exclusivo chalet ubicado en una de las zonas más prestigiosas de Pozuelo de Alarcón, dentro de una urbanización privada con vigilancia 24 horas y acceso restringido, ideal para quienes buscan seguridad, privacidad y un estilo de vida excepcional.  Distribución y Características Principales: - Planta principal:  - Elegante salón principal con techos altos que maximiza la luminosidad y la sensación de amplitud.   - Amplio comedor independiente, perfecto para reuniones familiares o sociales.   - Gran cocina totalmente equipada, diseñada para satisfacer a los más exigentes.   - Segundo salón acogedor para disfrutar de momentos más íntimos.  - Planta superior:  - Majestuosa habitación principal con baño en suite y vestidor, un verdadero refugio privado.   - Tres habitaciones adicionales, cada una con baño en suite, asegurando comodidad y privacidad  - Espacio tipo buhardilla, ideal para usar como despacho, dormitorio adicional o sala polivalente según sus necesidades.  - Planta sótano:   - Garaje con capacidad para 4 coches.   - Salón de juegos amplio para el entretenimiento de toda la familia.   - Cuarto de almacenamiento, cuarto de lavandería y plancha, que ofrecen funcionalidad extra.   - Dormitorio de servicio con baño privado para mayor comodidad del personal.  Exteriores y Urbanización: La urbanización cuenta con amplias zonas verdes, servicios comunitarios exclusivos y vigilancia permanente, asegurando tranquilidad y un entorno seguro para toda la familia.  Climatización por suelo radiante, y aire acondicionado por conductos frio/calor. Piscina exterior, con cobertor automático, y amplio jardín con césped natural. Este chalet representa el equilibrio perfecto entre lujo, comodidad y ubicación privilegiada.  ¡Una oportunidad única para disfrutar de un hogar diseñado con cada detalle pensado para su bienestar!  Contáctanos para ampliar información.",False,good,False,,4729.0,True,False,True,False,[],False,False,3575000.0,€,chalet,"La Finca, Pozuelo de Alarcón",Casa independiente en calle de Prado del Rey,3610-00820,,,,True,True,independantHouse,,
107834225,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/71/90/1359124594.webp,58,7,2990000.0,penthouse,sale,360.0,True,4,4,calle de Fernández de los Ríos,Madrid,Madrid,Chamberí,es,Gaztambide,40.4362717,-3.712205,False,https://www.idealista.com/inmueble/107834225/,"Descubre una joya en el corazón de Madrid: un impresionante ático dúplex de 360 m2 que redefine el lujo y la exclusividad. � Distribución excepcional: •3 amplios dormitorios dobles, incluyendo una majestuosa suite principal con vestidor, baño privado con ducha y bañera, y un acogedor espacio de oficina. •2 baños completos con diseño moderno y acabados de alta calidad. •Cocina totalmente amueblada y equipada, con elegantes puertas correderas de cristal templado que la integran con el espectacular salón de más de 70 m2. •Salón con dos ambientes diferenciados: zona de comedor y acogedora zona de estar, bañada en luz natural gracias a sus ventanales panorámicos. •Terraza perimetral con acceso directo desde el salón, ideal para disfrutar del aire libre y de las vistas despejadas. •Aire Acondicionado en todas las estancias. Calefacción central. Ascensor. Conserje. �️ La joya de la vivienda: su terraza superior En la planta alta, un oasis privado te espera: una terraza de ensueño con vistas 360º a Madrid. Disfruta de: •Un espectacular porche donde relajarte o recibir invitados. •Una cocina exterior completamente equipada para tus celebraciones. •Un cuarto de baño para mayor comodidad. •El lugar perfecto para organizar inolvidables fiestas veraniegas, noches de descanso bajo las estrellas y barbacoas con la ciudad a tus pies. � Estudio independiente, perfecto para tu hijo adolescente o alquilar, familiares/huéspedes o empleados del hogar. Además, la vivienda cuenta con un estudio independiente con: •Cocina americana totalmente equipada. •Baño completo con acabados de alta calidad. •Salón-dormitorio funcional y acogedor. •Terraza privada de 40m² con espectaculares vistas de todo Madrid, ideal para relajarse y desconectar. �️ Ubicado en una de las mejores zonas de Chamberí, con una conexión inmejorable y rodeado de todos los servicios, comercios y zonas verdes. � Si buscas una propiedad exclusiva, espaciosa y con las mejores vistas de Madrid, ésta es tu oportunidad! ✨ Llama ahora y ven a visitar el cielo de Madrid. ✨  El comprador tendrá un coste adicional correspondiente al servicio de gestión, asesoramiento y acompañamiento en todo el proceso de compra. Dicho importe, el mobiliario, la decoración y los impuestos no están incluidos en el precio publicado.",False,good,False,True,8306.0,True,False,True,False,[],False,False,2990000.0,€,flat,"Gaztambide, Madrid",Ático en calle de Fernández de los Ríos,01281,,,,,,penthouse,,
108796812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/f7/8f/1355982073.webp,23,2,220000.0,flat,sale,85.0,True,3,1,glorieta mirasierra,Madrid,Colmenar Viejo,Centro,es,,40.6614692,-3.76963,False,https://www.idealista.com/inmueble/108796812/,"¡Descubre tu nuevo hogar! Este encantador piso en venta, ubicado en una segunda planta de esquina, ofrece una distribución ideal y una luminosidad excepcional. Con 85 m² construidos, cuenta con un pasillo distribuidor que te lleva a un acogedor salón, donde dos amplias ventanas y una puerta te dan acceso a una terraza perfecta para disfrutar del aire libre. La cocina está amueblada, equipada con vitrocerámica y campana, ideal para los amantes de la gastronomía. El piso tiene tres dormitorios, uno de ellos con un práctico armario empotrado de cuatro puertas, proporcionando un amplio espacio de almacenamiento. Además, el baño cuenta con bañera y mampara, ofreciendo comodidad y funcionalidad. La calefacción es de gas natural, complementada por radiadores que garantizan un ambiente cálido en invierno. Las ventanas dobles de aluminio y el suelo de parquet añaden un toque de elegancia y confort. Las zonas comunes incluyen jardines donde podrás relajarte y disfrutar de la naturaleza. La ubicación es inmejorable, con paradas de bus cercanas que conectan con todas las líneas de los pueblos aledaños. Además, estás a pocos minutos del centro comercial El Mirador, ambulatorio norte y diversos parques. Este piso es una oportunidad única para personalizar tu nuevo hogar a tu gusto.  ¡No dejes pasar esta ocasión y ven a visitarlo!",True,renew,False,False,2588.0,True,False,False,False,[],False,False,220000.0,€,flat,"Centro, Colmenar Viejo",Piso en glorieta mirasierra,,,,,,,,,
108427462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/1f/ef/1344559091.webp,6,3,4550000.0,flat,sale,310.0,True,6,3,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.42543,-3.6767426,False,https://www.idealista.com/inmueble/108427462/,"Vivienda señorial en Goya. Engel & Volkers tiene el placer de presentarle esta maravillosa propiedad de 310 m² ubicada en una finca clásica de 1900 en la prestigiosa zona de Goya, en el distrito de Salamanca. Se trata de una vivienda señorial con techos altos, molduras originales y amplios ventanales que aportan gran luminosidad a todas las estancias. Conserva elementos arquitectónicos de época que le otorgan un carácter único, ideal para quienes buscan una propiedad con encanto y potencial. Su distribución versátil permite múltiples posibilidades de reforma tanto para uso residencial como profesional. Situada en una de las zonas más cotizadas de Madrid, rodeada de servicios, comercios, restaurantes y perfectamente comunicada por transporte público. La zona de Goya, situada en el prestigioso barrio de Salamanca, es una de las áreas más codiciadas de Madrid por su combinación de elegancia, servicios y excelente comunicación. Se caracteriza por sus amplias avenidas arboladas, arquitectura señorial y una oferta comercial de primer nivel, con tiendas exclusivas, grandes firmas, centros comerciales como El Corte Inglés y una variada propuesta gastronómica. Además, cuenta con todos los servicios necesarios para la vida diaria —colegios, centros de salud, instalaciones deportivas y espacios culturales— y una excelente conexión mediante varias líneas de metro (Goya, Lista, Velázquez) y autobuses. Su proximidad al parque del Retiro y a las principales arterias de la ciudad, como la calle Alcalá, la Milla de Oro o la plaza de Felipe II, la convierten en una ubicación privilegiada, ideal tanto para residir como para invertir.",False,good,False,True,14677.0,False,False,False,False,[],False,False,4550000.0,€,flat,"Goya, Madrid",Piso en calle de Ayala,W-030DZE,,,,,,,,
107282801,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/e4/cd/1308408629.webp,23,bj,220000.0,flat,sale,51.0,True,1,1,"calle de la Alfalfa, 30",Madrid,Madrid,Tetuán,es,Valdeacederas,40.4684552,-3.7015333,True,https://www.idealista.com/inmueble/107282801/,"Alquila Mejor ofrece este Apartamento amueblado de 51 m2: Dormitorio principal con vestidor, salón comedor con cocina integrada con electrodomésticos, un baño, y un magnífico patio de casi 40 m2. APARTAMENTO ESTÁ ACTUALMENTE ALQUILADO LEGALMENTE. Carpintería interior en madera acabado roble y suelos de cerámica, carpintería exterior en PVC con rotura de puente térmico con acabado imitación madera y acristalamiento tipo climalit. Calefacción individual eléctrica con difusores de calor (radiadores eléctricos).  Ubicado en el distrito de Tetuán, en la zona de Valdeacederas, está bien comunicado: Tiene cerca las estaciones de Metro de Ventilla (L9) y Valdeacederas (L1), tiene cerca todo lo necesario (hospitales, colegios, supermercados, correos, iglesia, tiendas varias, restaurantes) por ser un barrio bien consolidado. Datos del alquiler:  - Rentabilidad Bruta anual del 4% - Los inquilinos están en su tercer contrato de alquiler, con garantía de impago de alquiler - Renta mensual de 800 € (suministros por cuenta del inquilino). - Comunidad… menos de 20 €/mes - IBI.. . 225 € Con Alquila Mejor tiene total seguridad en compra y alquiler y estará tranquilo en todo momento debido a su compromiso total.",True,good,False,True,4314.0,True,False,False,False,[],False,False,220000.0,€,flat,"Valdeacederas, Madrid","Piso en calle de la Alfalfa, 30",,,,,,,,,
105997367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/8d/0f/1269388673.webp,1,bj,155000.0,flat,sale,86.0,True,3,2,calle de Sor María de Ágreda s/n,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4300869,-3.648615,True,https://www.idealista.com/inmueble/105997367/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 86 m², según Catastro, y 7 m² de elementos comunes. Es una planta baja en un bloque sin ascensor. Está situado en el distrito de Ciudad Lineal, Madrid. Buenas comunicaciones por carretera (M-30), y transporte público. Junto a la estación de metro 'Ascao' y 'Quintana' y varias paradas de autobús en 'Francisco Villaespesa'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (CEIP Leopoldo Alas), instalaciones deportivas (Polideportivo San Lamberto), comercios, supermercados, restaurantes... SIN COMISIÓN.",False,good,False,False,1802.0,False,False,False,False,[],False,False,155000.0,€,flat,"Ventas, Madrid",Piso en calle de Sor María de Ágreda s/n,13401-2045,,,,,,,,
