propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,newDevelopmentFinished,detailedType.subTypology
102116112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/14/cb/1217699520.webp,83035567,45,7,1339000.0,penthouse,sale,160.0,True,3,1,calle de Alustante,Madrid,Madrid,Chamartín,es,Prosperidad,40.4415614,-3.6692656,False,https://www.idealista.com/inmueble/102116112/,"Barnes Madrid presenta vivienda señorial de 160 m² construidos, con 3 habitaciones, una de ellas tipo despacho, y 1 cuarto de baño completo. DISTRIBUCIÓN DE LA VIVIENDA La finca tiene acceso por la puerta principal con dos ascensores a su disposición. El piso es único debido a su excelente distribución y reforma en 2021, manteniendo el estilo retro-vintage con un toque moderno, y conservando el suelo de parquet original combinándolo con algunas paredes en piedra natural. La entrada al piso comunica desde un pequeño vestíbulo a un salón-comedor espacioso junto a la cocina office, totalmente equipada y amueblada, la cual está revestida con baldosas cerámicas de acabado brillante, silente y llena de luz natural por su neta orientación noroeste. Sus excelentes vistas despejadas, su terraza llena de encanto y su característico estilo le hacen muy singular. Es de resaltar en su reciente reforma, el jacuzzi en la terraza con su excelente barbacoa argentina, la ampliación del salón-comedor con cocina office y tres amplios ventanales retractiles de PVC dobles que aportan una gran luminosidad al comedor, con instalación de nebulización en toda la zona de la terraza para refrescar el ambiente y poder disfrutar de la misma durante todo el año. Continuando por el pasillo se accede a la zona de dormitorios. La reestructuración supuso el sacrificio de un dormitorio por un pequeño despacho para teletrabajar o para espacio funcional, pero también supuso ganar más espacio y luminosidad.  El dormitorio principal goza de vistas a la terraza, y está revestido con la misma pared de piedra natural que el comedor. El segundo dormitorio, es un poco más amplio que el principal y tiene vistas al patio interior. LOS ALREDEDORES El piso cuenta con una excelente ubicación, justo en la zona de corazón de María (Prosperidad) muy próximo al centro de la capital.  En su entorno predomina la tranquilidad, la seguridad y la naturaleza, y se encuentra cerca de todos los servicios; como supermercados, bancos, colegios, tiendas y de estación de metro.",False,good,False,True,8369.0,True,False,True,False,[],False,False,1339000.0,€,,,,,,,flat,"Prosperidad, Madrid",Ático en calle de Alustante,Top,,penthouse
107822371,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/d5/b1/1324989080.webp,85657241,26,1,800000.0,flat,sale,84.0,True,3,2,calle de los Reyes,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4258628,-3.7083154,False,https://www.idealista.com/inmueble/107822371/,"Esquina Soleada con Cinco Balcones Barnes presenta esta elegante residencia de 94 m², perfectamente ubicada en el corazón de Madrid y diseñada para ofrecer comodidad y funcionalidad. El apartamento cuenta con tres dormitorios, una acogedora sala de espera, un amplio salón y una cocina de concepto abierto. Dos baños completos garantizan el máximo confort y una vida moderna. Con cinco balcones, este apartamento está lleno de luz natural y ofrece vistas impresionantes a la Plaza de España y la Plaza de los Mostenses. Situado en una ubicación privilegiada, este hogar es ideal para quienes desean sumergirse en la vida dinámica de la ciudad. El edificio cuenta con ascensor y es accesible para personas con movilidad reducida. Ideal como residencia principal o como oportunidad de inversión, este apartamento ofrece una oportunidad única de poseer un hogar luminoso y espacioso en el centro de la ciudad. Además, se encuentra disponible una plaza de aparcamiento opcional para mayor comodidad. Para descubrir más propiedades exclusivas, explore el portal de BARNES Madrid.",True,good,False,True,9524.0,True,False,False,False,[],False,False,800000.0,€,,,,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de los Reyes,Top,,
107934601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/d0/55/1328782528.webp,85645201,48,1,2100000.0,flat,sale,274.0,True,6,3,calle de Covarrubias,Madrid,Madrid,Chamberí,es,Trafalgar,40.4319678,-3.6984056,False,https://www.idealista.com/inmueble/107934601/,"Piso Exterior en Trafalgar Le invitamos a descubrir esta vivienda de lujo, un exquisito piso que se despliega en todo su esplendor en una de las calles más prestigiosas de Chamberí. Este maravilloso espacio, completamente exterior, ha sido diseñado con un enfoque meticuloso en la distribución, logrando un ambiente no solo funcional, sino también lleno de encanto y sofisticación. Con siete amplios ventanales que se asoman a la calle, cada rincón de esta propiedad está impregnado de luz natural, creando una atmósfera cálida y acogedora que invita a disfrutar de cada momento pasado en su interior. Al ingresar, se esconde un elegante hall de entrada que da la bienvenida y conecta armoniosamente con un salón espacioso y un despacho ideal, perfecto para quienes buscan trabajar desde la comodidad de su hogar. Un pasillo, amplio y cómodo, nos guía hacia cuatro dormitorios, uno de ellos destinado al servicio, y tres baños completos que han sido diseñados con un estilo contemporáneo y funcional. La cocina, por su parte, se presenta como una joya completamente equipada, que incluye un encantador office y una despensa, garantizando así que cuente con todo lo necesario para disfrutar de la máxima comodidad y funcionalidad en el día a día. Este magnífico hogar también cuenta con la comodidad de una plaza de garaje y acceso a aparcamiento para residentes, un auténtico lujo en esta deseada zona. Situado en una de las áreas más cotizadas de Chamberí, esta propiedad combina la tranquilidad y la exclusividad con la proximidad a servicios de primera calidad, boutiques de lujo, restaurantes gourmet y excelentes conexiones de transporte público. Con un total de 274 m² construidos, esta vivienda ofrece no solo amplitud, sino también un estilo de vida inigualable. Con cuatro dormitorios, tres baños, armarios empotrados y en un estado impecable, este piso representa una oportunidad única para aquellos que buscan un hogar que refleje elegancia y confort en una de las mejores localizaciones de la ciudad. Las imágenes presentadas han sido creadas por BARNES Interiors mediante home staging virtual para ilustrar el potencial de la vivienda. Es importante destacar que el inmueble se vende sin amueblar. BARNES Interiors también ofrece servicios de interiorismo para esta propiedad por un coste adicional.",True,good,False,True,7664.0,True,False,False,False,[],False,False,2100000.0,€,,,,,,,flat,"Trafalgar, Madrid",Piso en calle de Covarrubias,Top,,
108520186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/ed/21/1347377080.webp,4250,64,en,2650000.0,flat,sale,370.0,True,4,5,calle Madrigal,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4636692,-3.7284952,False,https://www.idealista.com/inmueble/108520186/,"Altor presenta en Exclusiva, Impresionante vivienda de lujo de obra nueva que combina confort, diseño y tecnología, ubicada en una de las urbanizaciones más exclusivas y seguras de Madrid. La propiedad cuenta con 4 dormitorios, todos con baños en suite, además de un aseo de cortesía. La cocina está completamente equipada con electrodomésticos de alta gama y se integra perfectamente con el diseño moderno del salón-comedor, que ofrece acceso directo al jardín privado con piscina. Todas las estancias tienen salida al jardín, lo que proporciona gran luminosidad y conexión con el exterior. Los acabados son de primerísima calidad y el diseño interior ha sido cuidado al detalle. Las primeras tres fotografías son imágenes virtuales (renders) que muestran una propuesta de decoración alternativa para el inmueble. Entre sus características destacan: Materiales y acabados de primera calidad en toda la vivienda. Puerta de entrada blindada Persianas y toldos automáticos Sistema de aerotermia con suelo radiante en toda la vivienda Sistema de domótica integral 2 amplias plazas de garaje y trastero La propiedad se encuentra dentro de una elegante urbanización privada con vigilancia 24 horas, zonas verdes, piscina comunitaria y gimnasio. Una vivienda única para quienes buscan privacidad, exclusividad y calidad de vida en el corazón de Madrid.",True,good,False,True,7162.0,True,False,True,False,[],False,False,2650000.0,€,2750000.0,100000.0,4.0,True,True,,flat,"Ciudad Universitaria, Madrid",Piso en calle Madrigal,Top,,
108536317,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/dd/91/1347799061.webp,31,19,,1200000.0,chalet,sale,579.0,,5,3,"calle Rio Guadalete, 4",Madrid,Boadilla del Monte,Parque Boadilla,es,,40.4378032,-3.9215413,True,https://www.idealista.com/obra-nueva/108536317/,"¿BUSCAS VIVIENDA DE OBRA NUEVA EN BOADILLA DEL MONTE? ¡LA ACABAS DE ENCONTRAR! Diseña el interior, elige la distribución y los acabados. Nuestro equipo de arquitectos e interioristas te ayudarán con el diseño de la vivienda. Incluye cocina amueblada, caldera de geotermia y placas fotovoltaicas. Más de 570 m2 construidos y 678 m2 de parcela para tener tu propia piscina en la calle Jorge Juan de Boadilla del Monte. Haz la casa de tus sueños realidad. ¡LLÁMANOS!",False,,True,,2073.0,False,False,False,False,[],False,False,1200000.0,€,,,,True,True,,chalet,"Parque Boadilla, Boadilla del Monte","Casa independiente en calle Rio Guadalete, 4",Top,False,independantHouse
108789856,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/68/83/1355183088.webp,VMN2507010,52,,1250000.0,chalet,sale,334.0,,8,5,Vega de la Moraleja,Madrid,San Sebastián de los Reyes,Vega de la Moraleja,es,,40.5419856,-3.6226345,False,https://www.idealista.com/inmueble/108789856/,"ADOSADO DE OCHO DORMITORIOS EN VEGA DE LA MORALEJA Chalet en venta de 334 m² distribuidos en cuatro plantas Magnífico chalet adosado con una superficie construida de 334 metros cuadrados, organizado en cuatro plantas funcionales: En la planta baja nos encontramos con un amplio salón comedor muy luminoso con gran ventanal de salida a una estupenda y acogedora terraza de 45 m², cocina independiente equipado con todos los electrodomésticos y con zona de lavadero. En la misma planta un aseo de cortesía y armario gabanero.   En la primera planta dispone de cuatro dormitorios espaciosos y dos baños completos, uno de ellos en-suite. En planta alta, tres dormitorios adicionales y un baño completo con splits de aire acondicionado  En planta sótano: garaje con cierre privado y trastero. Un dormitorio y un baño completo. La vivienda tiene pres instalación para aire acondicionado por conductos. La vivienda forma parte de una urbanización privada con zonas ajardinadas, dos piscinas y pistas de pádel, ofreciendo un entorno ideal para toda la familia. Además, se incluye una planta de garaje adicional dentro del precio. Ubicación inmejorable en Vega de la Moraleja, zona exclusiva y de máximo lujo dentro de San Sebastián de los Reyes.   La zona ofrece una magnífica dotación de parques públicos, amplias zonas verdes, colegios, institutos y universidades tanto públicas como privadas, instalaciones deportivas, centros de salud entre los que destaca el Hospital Público Infanta Sofía, numerosos centros comerciales y grandes superficies como Megapark con el gran centro comercial Plaza Norte 2 Allegra ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,3743.0,True,False,False,False,[],False,False,1250000.0,€,,,,True,True,,chalet,"Vega de la Moraleja, San Sebastián de los Reyes",Chalet adosado,Top,,terracedHouse
108890671,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/44/f7/1358076161.webp,LCM37988,36,6,459000.0,flat,sale,55.0,True,2,1,plaza de Canalejas,Madrid,Madrid,Centro,es,Sol,40.4153998,-3.7010816,False,https://www.idealista.com/inmueble/108890671/,"Descubre este exclusivo piso exterior en una sexta planta con ascensor, bañado por una magnífica luz natural que inunda cada rincón con energía y confort. Desde sus ventanas podrás disfrutar de unas impresionantes vistas a los icónicos tejados de Madrid, en el corazón de una de las zonas más emblemáticas de la capital. La vivienda cuenta con dos dormitorios con armarios empotrados, un baño completo y está equipada con aire acondicionado en el salón y ambos dormitorios. Todas las estancias son exteriores, lo que garantiza una excelente ventilación cruzada y una luminosidad extraordinaria durante todo el día. Además, el edificio dispone de la ITE favorable, lo que asegura su buen estado de conservación. Ubicada junto al prestigioso Hotel Four Seasons, esta propiedad se sitúa en pleno centro de Madrid, a escasos pasos de la Puerta del Sol, la Plaza Mayor y el renovado Centro Canalejas. Una zona que combina el encanto histórico con el lujo contemporáneo, rodeada de cultura, gastronomía, comercios y una vibrante vida urbana. Todo ello con excelente conexión a metro, tren y múltiples servicios. Ideal tanto como residencia habitual como inversión en una de las áreas más deseadas de la ciudad. No dejes pasar esta oportunidad única. Contáctanos hoy mismo y agenda tu visita.",True,good,False,True,8345.0,True,True,False,False,[],False,False,459000.0,€,,,,,,,flat,"Sol, Madrid",Piso en plaza de Canalejas,Top,,
107111392,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/1c/97/1306803855.webp,BHHS-MAD-0549,12,5,725000.0,flat,sale,113.0,False,3,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4222732,-3.7108923,False,https://www.idealista.com/inmueble/107111392/,"Te presentamos esta excelente vivienda interior, ubicada en la quinta planta de un edificio sin ascensor, con una superficie de 113 metros cuadrados catastrales y parcialmente reformada. Se entrega amueblada, lista para entrar a vivir. La propiedad se encuentra en una ubicación privilegiada, en el barrio de Palacio, entre la Gran Vía y Plaza de España. En sus alrededores, disfrutarás de una amplia oferta de servicios, tiendas, restaurantes y excelentes conexiones de transporte público, lo que asegura comodidad y accesibilidad en todo momento. La vivienda se distribuye de manera funcional, comenzando por un amplio hall de entrada con un práctico gabanero que nos conduce a la zona de estar. El espacioso salón-comedor, iluminado por tres ventanales, ofrece una agradable sensación de amplitud. La cocina independiente, totalmente equipada, cuenta con una zona de comedor para el día a día. En la zona de descanso, encontramos tres dormitorios. Uno de ellos es en suite y dispone de un amplio vestidor y una zona de estudio, mientras que otro es exterior, con vistas a un patio de luces. Además, la vivienda cuenta con un segundo baño completo que da servicio a los otros dos dormitorios. Este inmueble es una excelente opción tanto para vivir como para invertir, ya que se encuentra en una de las zonas con mayor rentabilidad de Madrid. Se vende amueblada y equipada con menaje, lo que te permitirá disfrutarla desde el primer momento. Además, disponemos de varios inmuebles similares que solo pueden ser visualizados en nuestra web por expreso deseo de sus propietarios. Si te interesa conocerlos, puedes acceder al enlace al final de este anuncio. ¡No dejes pasar esta oportunidad!",False,good,False,False,6416.0,True,False,False,True,[],False,False,725000.0,€,,,,,,,flat,"Palacio, Madrid",Piso,Top,,
107432639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/e4/ea/1315385646.webp,W-02YYXS,60,5,2000000.0,flat,sale,143.0,True,3,2,calle de María de Molina,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4371891,-3.6867791,False,https://www.idealista.com/inmueble/107432639/,"Piso en Barrio de Salamanca en proceso de reforma ENGEL & VÖLKERS presenta esta impresionante y luminosa propiedad en proceso de reforma situada en la prestigiosa calle María de Molina, en una finca de 1935.  La vivienda ofrece 143 m² de espacio versátil y funcional. Cuenta con tres amplios dormitorios dobles, dos baños completos, y un gran salón-comedor lleno de luz natural, gracias a sus amplios ventanales que crean un ambiente cálido y acogedor. La cocina completamente equipada y en perfectas condiciones destaca por sus armarios en tonos claros, amplio espacio de almacenamiento y una zona ideal para desayunos o comidas rápidas. Además, la propiedad incluye un práctico trastero, perfecto para almacenamiento adicional. Ubicada a tan solo unos pasos de la IE University, esta vivienda goza de una ubicación inmejorable, con excelente conexión a servicios, transporte público y zonas comerciales. Combinando estilo, comodidad y una localización privilegiada, esta propiedad es una oportunidad excepcional para quienes buscan un estilo de vida sofisticado y práctico. Y está previsto la finalización de dicha reforma en unos meses. La vivienda se sitúa en el barrio de Salamanca, en la zona de Castellana, distrito eminentemente residencial y comercial. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas de Madrid y de Europa. El lugar ocupa un enclave estratégico: a un paso de la calle Serrano y de la Castellana, tenemos una excelente comunicación con el resto de la ciudad gracias a la arteria principal de Madrid, la Castellana, ya sea a pie, en coche, en autobús o en metro. Muy cerca de la Embajada de EE. UU. y del Instituto de Empresa. En esta zona, en la misma calle y a lo largo de la calle Serrano, a unos pasos podemos encontrar una extensa variedad de restaurantes estupendos, la mayoría con terraza, donde relajarse y comer fuera, simplemente pasear o tomar un café. Ofrece además de todo el comercio de lujo, todos los servicios típicos del barrio a pocos metros, farmacias, centros de salud, supermercados, tintorerías, etc. El placer de vivir en una zona confortable en la mejor zona de Madrid.",False,renew,False,True,13986.0,False,False,False,True,[],False,False,2000000.0,€,,,,,,,flat,"Castellana, Madrid",Piso en calle de María de Molina,Top,,
107838857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/35/4b/1325879311.webp,06f7307c-06b8-4ef7-85e2-95fe17d455fb,26,1,400000.0,studio,sale,40.0,True,0,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Almagro,40.4391815,-3.699373,False,https://www.idealista.com/inmueble/107838857/,"Descubre este encantador apartamento de 40 m² en el corazón de Almagro, Chamberí, Madrid. Recién reformado, ofrece una combinación perfecta de confort y estilo. La propiedad cuenta con un dormitorio acogedor y un baño moderno, ideal para una vida urbana práctica. Ubicado en un edificio clásico con ascensor, este apartamento es accesible para sillas de ruedas, garantizando comodidad para todos. Disfruta del aire acondicionado durante los cálidos veranos de Madrid y relájate en el balcón privado, un espacio perfecto para disfrutar de un café matutino. Totalmente amueblado, este hogar está listo para recibirte sin complicaciones. Aprovecha esta oportunidad única de vivir en uno de los barrios más codiciados de la ciudad, con una ubicación inmejorable cerca de servicios, tiendas y transporte público. ¡No dejes pasar esta oportunidad de vivir en Almagro! La propiedad se encuentra en el exclusivo barrio de Almagro, dentro del distrito de Chamberí, una de las zonas más elegantes de Madrid, que por algo es también conocido como el Triángulo de Oro. Muy cerca del emblemático Paseo de la Castellana, goza de una excelente comunicación gracias a la cercanía de varias estaciones de metro y autobuses. La zona dispone de una amplia oferta educativa con colegios concertados y privados. Está próximo a algunos de los más representativos puntos de interés turístico y zonas comerciales y de negocio de la capital, todo ello unido a la gran oferta de espacios gastronómicos muy de moda en Madrid. En el barrio de Almagro encontramos, además, varias embajadas y galerías o centros culturales tales como el Instituto Goethe, Centro Cultural Coreano, Fundación Norman Foster o el Instituto de cine.",True,good,False,False,10000.0,False,False,False,False,[],False,False,400000.0,€,415000.0,15000.0,4.0,,,,flat,"Almagro, Madrid",Estudio en calle de Santa Engracia,Top,,studio
105433094,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ee/f3/1344720899.webp,VM2506027,11,1,819000.0,flat,sale,76.0,False,2,2,calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4264237,-3.6809184,False,https://www.idealista.com/inmueble/105433094/,"PISO REFORMADO A ESTRENAR EN RECOLETOS Estrene una acogedora vivienda en pleno Recoletos. Situada en una primera planta interior de un edificio sin ascensor, su planta distribuida en dos dormitorios, uno doble con baño en suite y otro individual, su cocina abierta y su salón, y un segundo baño completo, la convierten en una opción perfecta como vivienda habitual o inversión. Una vivienda tranquila, diseñada al detalle y bien pensada, amueblada y decorada por interioristas para disfrutar de residier en la zona más demandada de la couidad. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,False,10776.0,True,False,False,False,[],False,False,819000.0,€,,,,,,,flat,"Recoletos, Madrid",Piso en calle del Príncipe de Vergara,Top,,
108855855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c7/da/1357117115.webp,W-030WJS,34,4,950000.0,penthouse,sale,100.0,True,2,1,calle de Espoz y Mina,Madrid,Madrid,Centro,es,Sol,40.4137163,-3.7020614,False,https://www.idealista.com/inmueble/108855855/,"Atico histórico con 2 terrazas en el Corazón de Madrid Engel & Volkers tiene el placer de comercializar este exclusivo atico en el corazón de la Capital, a un minuto andando de la famosísima Puerta del Sol Con una excelente ubicación,es una joya arquitectónica construida en 1900 que ofrece una experiencia de vida única. Con una superficie total de 100 metros cuadrados incluidas sus dos maravillosas terrazas, desde las que podemos ver las vistas de esta inquietante ciudad, la vivienda ha sido totalmente reformada combinando el encanto del pasado con las comodidades de la vida moderna.  Al entrar en el apartamento nos encontramos con un cálido, luminoso y elegante salón, que ha sabido conservar la esencia histórica y el espíritu de Madrid gracias a la conservación de sus vigas de madera que junto con sus altos techos nos transmiten una maravillosa sensación de amplitud y luminosidad de esta última planta  Un salón elegante, separado en dos ambientes que junto con la chimenea nos invita en los meses de invierno a disfrutar de esa deseada calidez  La zona de descanso la componen dos dormitorios cada una con salida a una terraza inundada de plantas y únicas en el corazón de Madrid  La cocina independiente con salida también a una de esas dos terrazas y el cuarto de baño con ducha y bañera completan este maravilloso apartamento. Cada rincón de esta propiedad ha sido diseñado para maximizar el confort y el lujo.  Atmósfera tranquila y privacidad en una de las zonas más vibrantes de la ciudad. Fantástica ubicación en zona centro, Sol es el corazón de Madrid y la Puerta del Sol la más famosa de toda la capital, este lujoso inmueble se encuentra en un área ideal para aquellos que buscan una vida sofisticada en una de las ciudades más vibrantes de Europa. El barrio es perfecto para profesionales, amantes del arte y la cultura, y entusiastas de la gastronomía que desean estar en el centro de la acción. La infraestructura en la zona es inmejorable, con acceso inmediato a una red de transporte público que incluye varias líneas de metro y autobús, garantizando un desplazamiento eficiente por toda la ciudad. Además, se encuentra a solo 15 minutos a pie del famoso Parque del Retiro, ofreciendo un escape verde en medio del bullicio urbano. Para los que buscan actividades de ocio, la ubicación es inmejorable. A pocos pasos se encuentran el Palacio Real, el Palacio De la ópera,el Museo del Prado, ofreciendo una rica agenda cultural. La zona está repleta de restaurantes de alta cocina y bares de tapas que satisfacen los paladares más exigentes. Además, el icónico Mercado de San Miguel está a solo 10 minutos caminando, perfecto para explorar los sabores locales. La oferta hotelera inmejorable rodeada de hoteles de alto nivel como el lujoso Four Season junto con la elegante Galería Canalejas  Una característica especial de esta ubicación es su proximidad a la Puerta del Sol, a solo 1 minuto a pie, uno de los puntos más emblemáticos de Madrid, donde se respira la historia y el dinamismo de la ciudad. Esta cercanía convierte al inmueble en un epicentro de la vida madrileña. Este enclave excepcional en Madrid ofrece una experiencia de vida inigualable, donde la historia y la modernidad se fusionan para crear un ambiente único. La propiedad en Calle de Espoz y Mina es la puerta de entrada a una vida de lujo en el corazón de una de las capitales culturales.",False,good,False,False,9500.0,False,False,False,False,[],False,False,950000.0,€,,,,,,,flat,"Sol, Madrid",Ático en calle de Espoz y Mina,Top,,penthouse
108836767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/7c/0b/1356567429.webp,W-0307G0,25,6,810000.0,flat,sale,99.0,True,2,2,calle de Emilio Carrere,Madrid,Madrid,Chamberí,es,Arapiles,40.4324719,-3.7086417,False,https://www.idealista.com/inmueble/108836767/,"Luminoso y acogedor ático para reformar en el corazón de Chamberí - Arapiles Engel & Völkers presenta este magnífico ático exterior para reformar, en uno de los barrios más emblemáticos de Madrid, Chamberí - Arapiles. Está ubicado en la sexta planta de un edificio construido en 1988, con bonita fachada representativa de la arquitectura residencial madrileña de los últimos años del siglo XX. La finca está en muy buen estado y cuenta con conserje, ascensor y garaje.  La vivienda se distribuye en las siguientes estancias: un amplio salón - comedor, cocina independiente, dos dormitorios y dos baños completos.  Al entrar, se encuentra con un ambiente acogedor y elegante, donde cada rincón está diseñado para maximizar la luz natural y la funcionalidad.  A partir de un amplio hall de entrada se accede al salón de la vivienda que dispone de un frente acristalado, con fachada orientada al sur, proporcionando una gran luminosidad. La misma orientación tiene la cocina. La distribución actual tiene incorporada la terraza al salón y cocina respectivamente, ofreciendo la posibilidad de recuperarla y disfrutar de un excelente espacio exterior en la propia vivienda. Desde el hall, un distribuidor nos introduce en la zona más privada de la vivienda, el dormitorio principal con baño en suite. Los dos dormitorios abren a un amplio patio de manzana, proporcionado ventilación cruzada a la vivienda, contribuyendo a un ambiente más agradable y saludable, mejorando la calidad del aire interior. Todos los dormitorios cuentan con armarios empotrados. Vivienda muy luminosa, con excelente ubicación, múltiples posibilidades de reforma para diseñar la vivienda que mejor se adapte a las necesidades y gustos personales. Este excelente ático es ideal para vivir en un lugar privilegiado en el corazón de Chamberí a escasos metros de la calle Alberto Aguilera y a un paso del extraordinario Parque del Oeste.  En el precio se incluye una plaza de garaje. Arapiles es un barrio perteneciente al distrito de Chamberí. Está delimitado por las calles Cea Bermúdez, al norte, Bravo Murillo y San Bernardo, al este, Alberto Aguilera, al sur y Blasco de Garay, al oeste, situándose al sur del distrito. Caminando se llega en un agradable paseo de quince minutos al centro de la ciudad. El nombre del barrio procede de la calle de Arapiles, que va desde la Glorieta de Quevedo hasta su encuentro con la calle de Meléndez Valdés, justo en el cruce con la calle de Vallehermoso.  Excelentemente comunicado con el resto de la ciudad mediante las líneas 2, 4 y 7 de Metro y numerosas líneas de autobús de la EMT: líneas 2,3,12,16,21,37,61,147,149, cuenta con una ubicación privilegiada por su proximidad al centro, junto con excelentes servicios y centros culturales y artísticos. Entre los primeros destaca el Mercado de Vallehermoso, además de otros conocidos supermercados, como Mercadona y Dia. Otros productos de calidad, de reconocidas marcas, a buen precio lo encontramos en el outlet de El Corte Inglés en el centro del barrio.  Además de excelentes espacios para hacer deporte y pasear como el próximo Parque del Oeste y Parque Santander. Excelente oferta cultural: El Teatro de La Abadía, la sala Galileo Galilei, la casa de México conocida por sus exposiciones y los Teatros del Canal. Para los amantes del cine, en Arapiles se encuentra un lugar con encanto, el Pequeño Cine Estudio.  Arapiles cuenta con excelentes restaurantes y bares para degustar una excelente comida. Finalmente, destacar que en la calle Alberto Aguilera se encuentra la prestigiosa Universidad Pontificia Comillas, ICAI- ICADE. Además, el Aeropuerto Adolfo Suárez Madrid-Barajas está a solo 20 minutos en coche, facilitando conexiones internacionales. Este enclave especial también destaca por su arquitectura histórica, con elegantes edificios que narran la historia de Madrid. La cercanía al Paseo de la Castellana y sus negocios de alta gama añade un toque.",False,good,False,True,8182.0,False,False,False,False,[],False,False,810000.0,€,,,,,,,flat,"Arapiles, Madrid",Piso en calle de Emilio Carrere,Top,,
