propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,neighborhood,parkingSpace.parkingSpacePrice
108494289,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/7a/cc/1346584801.webp,p4-Ático B,31,340655.0,penthouse,sale,112.0,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108494289/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,False,3042.0,True,False,False,False,[],False,False,340655.0,€,True,True,flat,penthouse,"Parque de la Coruña - Las Suertes, Collado Villalba","Ático en Galapagar, 30",3,True,True,,
108493413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/ea/7a/1346549942.webp,p1-1ºA,28,298263.0,flat,sale,105.0,2,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237203,-4.0073316,True,https://www.idealista.com/obra-nueva/108493413/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,False,2841.0,True,False,False,False,[],False,False,298263.0,€,True,True,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",1,True,True,,
107170213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/db/0c/1305078831.webp,P2 Ático B,29,346746.0,penthouse,sale,113.0,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170213/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,False,3069.0,True,False,False,False,[],False,False,346746.0,€,True,True,flat,penthouse,"Parque de la Coruña - Las Suertes, Collado Villalba","Ático en Galapagar, 30",3,True,True,,
96799853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/c8/ff/171439751.webp,2,38,340000.0,chalet,sale,174.0,4,3,"Urbanización Parque Miraflores - Calle Miguel Hernandez, 5",Madrid,Miraflores de la Sierra,,es,40.80084,-3.76542,True,https://www.idealista.com/obra-nueva/96799853/,"Alquiler con opción a compra.  Chalet pareado de 174,20m2 construidos en dos alturas (28.43 m2 de porches no incluidos), sobre parcela de 436,98m2. Este chalet se une con el vecino en la pared del garaje solamente. La planta baja consta de: recibidor, cocina con despensa, aseo, habitación-despacho y salón-comedor con chimenea y porche al jardín además de garaje cerrado. La planta primera consta de: dormitorio principal con terraza y baño con columna de hidromasaje. Otro baño completo y dos dormitorios más, uno de ellos con terraza. Preciosas vistas de la sierra.  Todos los dormitorios disponen de armarios forrados en madera. Cocina equipada con muebles, vitrocerámica, horno y campana. Agua caliente y calefacción por caldera de gas propano canalizado en toda la urbanización con contador individual. Equipamiento de domótica con alarma, conexión y desconexión de calefacción y riego desde el móvil, a distancia.",False,newdevelopment,True,True,1954.0,True,False,False,False,[],False,False,340000.0,€,True,True,chalet,semidetachedHouse,Miraflores de la Sierra,"Chalet pareado en Urbanización Parque Miraflores - Calle Miguel Hernandez, 5",,,,,
107170447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/48/23/1305537323.webp,P4 1º B,29,377736.0,flat,sale,139.0,3,2,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170447/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,False,2718.0,True,False,False,False,[],False,False,377736.0,€,True,True,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",1,True,True,,
106144578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/75/3c/1218229330.webp,PR-C-680@tipoAH,48,2100000.0,penthouse,sale,291.0,4,2,"calle de la Costa Brava, 13",Madrid,Madrid,Fuencarral,es,40.4946368,-3.7013616,True,https://www.idealista.com/obra-nueva/106144578/,"Más de 5.000 m² de zonas comunes. Situado en la calle Costa Brava, Residencial Mirasierra es un lugar único en un entorno seguro donde se ha tenido muy en cuenta la confortabilidad de las familias. En su diseño se ha concebido cada detalle, buscando emparejar el lujo con la vanguardia, creando un lugar con amplias zonas verdes que combina sitios de recreo de mayores y niños, con su original área de juegos, el gimnasio equipado con las máquinas más modernas, sala comunitaria y las piscinas. El edificio está rodeado de jardines, diseñados para el deleite de adultos y niños, con bancos donde pasar la tarde mientras los pequeños juegan en el singular parque infantil de la serpiente. Todo ello en un entorno cerrado y seguro donde el confort está asegurado. Las calidades de lujo del Residencial Mirasierra son un distintivo que lo diferencia de otros proyectos inmobiliarios en Madrid. Las viviendas cuentan con acabados y materiales de alta calidad que aseguran una experiencia de alto nivel. Los espacios interiores se han diseñado con gran atención al detalle y al confort, empleando materiales nobles como el cristal, la madera y el acero, que crean un ambiente elegante y sofisticado. Todo ello acompañado de la última tecnología aplicada a la construcción: sistemas domóticos avanzados y soluciones en eficiencia energética como la geotermia. Los espectaculares áticos con piscina privada del Residencial Mirasierra son un sueño hecho realidad para cualquier persona que busca la combinación perfecta de confort y privacidad. En el entorno destaca la amplia oferta educativa, (colegios como Fomento El Prado, Centro Concertado de Enseñanza la Salle Sagrado Corazón, NACE Schools, Colegio Madre del Divino Pastor, Santa María La Blanca, …), y también la oferta educativa universitaria. La cercanía al centro de la ciudad mediante transporte privado o público, a escasos metros de la parada de Metro Paco de Lucía y junto a la estación de Cercanías que conecta con Atocha, Ave y Aeropuerto, o la oferta de servicios públicos y comerciales; y todo en un barrio seguro, y con baja densidad de vivienda.",True,newdevelopment,True,True,7216.0,True,False,False,False,[],False,False,2100000.0,€,True,True,flat,penthouse,"Mirasierra, Madrid","Ático en calle de la Costa Brava, 13",,True,True,Mirasierra,
108425107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/b6/e2/1344537455.webp,BA,15,730000.0,flat,sale,84.0,1,1,"calle de la Espada, 1",Madrid,Madrid,Centro,es,40.4118631,-3.7047112,True,https://www.idealista.com/inmueble/108425107/,"En un lugar estratégico, situado en el epicentro de Madrid, en medio de los barrios más castizos, destaca por la gran oferta cultural, gastronómica y comercial, tan próxima a la ubicación de este edificio palaciego. 8 viviendas exclusivas, ahora disponibles, en un palacio señorial del siglo XVII completamente rehabilitado en la Plaza de Tirso de Molina nº 8, que llega para recuperar lo mejor del pasado y combinarlo con diseños modernos en sus zonas comunes. Las 8 exclusivas viviendas disponibles, de 1 y 2 dormitorios, han sido diseñadas de forma personalizada, cuidando cada detalle para ofrecer un ambiente único y acogedor. Todas ellas se entregan completamente equipadas y amuebladas, listas para entrar a vivir o rentabilizar desde el primer día.",False,good,False,,8690.0,True,False,False,False,[],False,False,730000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle de la Espada, 1",bj,True,True,Lavapiés-Embajadores,
104949549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/b8/29/1237107039.webp,VM2405041,18,360000.0,flat,sale,30.0,1,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4398582,-3.7017201,False,https://www.idealista.com/inmueble/104949549/,"PISO REFORMADO DE TECHOS ALTOS EN NUEVOS MINISTERIOS-RIOS ROSAS Ubicada en la calle Santa Engracia en un edifico de 1930 muy bien conservado con ascensor recientemente puesto, se encuentra en la primera planta este acogedor apartamento de 30 m² construidos.  La vivienda estareformada íntegramente, dejando un espacio abierto, salón-comedor, cocina, con ladrillo visto original y la estructura de madera tratada que hace de ambos espacios diferentes y muy agradables. Desde el salón se accede al baño completo y a través de este se accede al dormitorio doble con armarios empotrados. La vivienda cuenta con detalles como la encimera de Neolith acabado Calacatta, puerta de paso de 3,10 m de altura, el baño con un alicatado con apariencia Calacatta también, haciendo de este muy luminoso. La altura de techos es mayor a 3,10 m. El apartamento no es exterior, da a una corrala con mucho encanto, gracias a esto tiene abundante luz.  La bonita reforma, junto con la ubicación, siendo a la altura de Bretón de los Herreros, la zona de Ponzano con todo tipo de restaurantes y bares, el parque de Canal de Isabel II justo en la puerta, el metro a escasos metros, y gran variedad de comercio. Sistema de calefacción y aire acondicionado a través de Split.  Actualmente está alquilado hasta noviembre de 2027 ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,,12000.0,True,False,False,False,[],False,False,360000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Santa Engracia,1,False,True,Nuevos Ministerios-Ríos Rosas,
107170405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/60/99/1305079095.webp,P3 1º C,29,204082.0,flat,sale,74.0,1,1,"Galapagar, 30",Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,40.6237685,-4.0073562,True,https://www.idealista.com/obra-nueva/107170405/,"Nueva Promoción de Viviendas LOS ALTOS DE VILLALBA.  Oportunidad única en una Zona de Alto Potencial, Calle Gabriel García Márquez esquina Avda. de Galapagar, Collado Villalba. Edificio Residencial de 54 viviendas todas con 1 o 2 terrazas, de 1, 2 y 3 dormitorios, con una o dos plazas de garaje y trastero incluido.  Los diferentes tamaños de las viviendas que van desde los 56m² hasta los 166m² construidos se ajustan a cada tipo de familia. Cada vivienda cuenta con una o dos terrazas. El conjunto de edificios formarán una urbanización privada proporcionando una total tranquilidad tanto a ti como a tu familia y contará con piscina, sala multifuncional. Una de las zonas más demandadas de Villalba, al lado de la estación de Renfe, facilita una conexión rápida y directa con el centro de la ciudad, la solución perfecta para quienes buscan comodidad y facilidad en sus desplazamientos diarios. Bien comunicado, ideal para disfrutar con la familia o como inversión.  La zona dispone de una variada oferta de servicios, incluyendo colegios, áreas de ocio y comercios, todo en un ambiente tranquilo y de fácil acceso. Además, destacamos la eficiencia energética del proyecto y los criterios de seguridad y accesibilidad que hemos seguido a la hora de diseñarlo. La promoción de viviendas está sujeta a la obtención de las licencias y autorizaciones necesarias por parte de las administraciones competentes, por lo tanto, las imágenes, planos y descripciones pueden estar sujetas a cambios necesarios. Mobiliario, decoración y electrodomésticos no incluidos.",False,newdevelopment,True,False,2758.0,True,False,False,False,[],False,False,204082.0,€,True,True,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba","Piso en Galapagar, 30",1,True,True,,
108913676,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/96/f9/1358768509.webp,MVMG048,31,310000.0,penthouse,sale,82.0,2,1,Zona el Caño,Madrid,Arroyomolinos,Zona el Caño,es,40.2730971,-3.9221136,False,https://www.idealista.com/inmueble/108913676/,"Te presentamos este encantador ático de 82 m² construidos, ideal para quienes buscan tranquilidad, luz natural y un espacio exterior donde desconectar. Ubicado en una urbanización cerrada con piscina y zona recreativa, este piso ofrece comodidad y calidad de vida en un entorno residencial muy agradable. La vivienda cuenta con dos habitaciones con armarios empotrados, un baño completo, una cocina y salón independientes con acceso a la terraza, donde podrás tomar un café al amanecer, una siesta al medio día y una copa al atardecer.  Es una segunda planta sin ascensor, pero cuenta con una plaza de garaje y trastero, aunque el piso cuenta con almacenamiento nunca viene mal un extra.  Este hogar se encuentra en una zona residencial tranquila de Arroyomolinos, bien comunicada y con todos los servicios a mano. Colegios, supermercados, centros deportivos, zonas verdes ¡Además! cuenta con buenas conexiones por carretera con Madrid y municipios cercanos como Móstoles, Alcorcón o Fuenlabrada, así como líneas de autobús que facilitan el transporte público. Es un entorno ideal para quienes buscan calidad de vida sin renunciar a la cercanía con la ciudad.  ¡No dejes de pasar la oportunidad! Ven a visitarlo y descubre si es el hogar que estabas buscando.",False,good,False,,3780.0,False,False,False,False,[],False,False,310000.0,€,True,True,flat,penthouse,"Zona el Caño, Arroyomolinos",Ático,2,True,False,,
107762375,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/88/26/1323045495.webp,BAJO A CON JARDÍN,20,331000.0,flat,sale,86.0,1,1,"Germán Perez Carrasco, 42",Madrid,Madrid,Ciudad Lineal,es,40.4358765,-3.6440599,True,https://www.idealista.com/obra-nueva/107762375/,"Boss Inmobiliaria comercializa el proyecto Germán Pérez Carrasco, 42 consta de 5 viviendas de 1 dormitorio, áticos con amplias terrazas y vivienda en planta baja con jardín privado. Situado en el Barrio de Pueblo Nuevo-Quintana, el proyecto Germán Pérez Carrasco 42 se ubica en la calle de nombre homónimo, uno de los barrios más emblemáticos de Madrid, cercano a la calle Alcalá, zona de gran ámbito comercial. A escasos metros de estación de metro, varias líneas de bus y con unas excelentes comunicaciones por carretera cercana a la M-30 y M-40 hacen que esta promoción un auténtico privilegio en cuanto a su situación. Las soluciones adoptadas en la construcción buscan conseguir unos niveles óptimos en cuanto a eficiencia energética y de confort, lo que redundará en un menor consumo y por tanto menor gasto económico, un comportamiento del edificio más respetuoso con el medio ambiente, así como una mejora de la habitabilidad de las viviendas. Además, su doble orientación y el uso de luminarias led en cocinas, baños, distribuidores y terrazas aseguran una eficiencia energética óptima y un ambiente lleno de luz natural y confort. Los salones con amplios ventanales permiten potenciar la iluminación natural de la vivienda además de reducir las necesidades de refrigeración de la misma. La climatización por aerotermia, energía limpia que genera un claro ahorro energético y económico así como un mayor respeto por el medio ambiente, es a través de suelo radiente/refrescante por agua, hace que el sistema trabaje a menor temperatura que los sistemas tradicionales y permite un reparto más homogéneo y racional del calor/frío. Además, favorece la mejor calidad del aire por mantener un nivel de humedad adecuado evitando producir sequedad en el ambiente o la proliferación de ácaros, al disminuir las corrientes de aire que favorecen la aparición de polvo. Todo esto redunda en un claro aumento del confort interior de las viviendas. Las cocinas se entregarán amuebladas con muebles altos y bajos. Incluirá: Placa de inducción, horno, grupo filtrante para extracción y fregadero con grifería de acero inoxidable. Ubicación única, diseño excepcional, confort y eficiencia se unen en este proyecto. Germán Pérez Carrasco, 42 no es solo un lugar para vivir, para invertir en tu futuro y crear tu nuevo hogar, es una oportunidad única para ser parte de una comunidad vibrante y disfrutar de un estilo de vida moderno en el corazón de una de las ciudades más dinámicas de Europa.",False,newdevelopment,True,False,3849.0,True,False,False,False,[],False,False,331000.0,€,,,flat,,"Quintana, Madrid","Piso en Germán Perez Carrasco, 42",bj,True,True,Quintana,
