propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106782422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/bb/90/1345135606.webp,REF_31744,41,457500.0,chalet,sale,297.0,6,2,calle del Arroyo de San José,Madrid,Paracuellos de Jarama,es,40.5202064,-3.5371547,False,https://www.idealista.com/inmueble/106782422/,"Una casa, dos mundos, infinitas posibilidades  Dos plantas independientes: Cada nivel tiene su propia distribución completa, con cocina, baño, dormitorios y zonas de estar.  ¡Descubre la versatilidad de esta vivienda en Paracuellos del Jarama! Esta propiedad única en Paracuellos del Jarama te ofrece la oportunidad de diseñar un estilo de vida a medida. Con 297 m² construidos en una amplia parcela de 682m2 con jardín, piscina y zona de garaje, esta casa es ideal para familias que buscan espacio e independencia o para quienes desean combinar hogar y rentabilidad. Las plantas no están conectadas interiormente, lo que ofrece total independencia entre niveles. Es ideal si buscas un espacio para tus hijos mayores, para acoger a familiares o incluso para alquilar uno de los pisos y generar ingresos adicionales. La distribución por plantas es la siguiente: Planta baja: Amplio salón-comedor, tres dormitorios, cocina funcional, cuarto de baño completo y porche con acceso directo al jardín. Primera planta: Salón-comedor espacioso con acceso a una terraza que ofrece vistas despejadas, cuatro dormitorios adicionales para más comodidad. Segunda cocina totalmente equipada y baño completo. Amplio jardín con árboles maduros y una piscina privada, en una zona tranquila y sin ruidos. A solo 10 minutos de Madrid y el aeropuerto, y con acceso rápido a importantes vías como la M-111, M-50 y R-2, cuenta con paradas de autobús cercanas que conectan con Madrid, San Sebastián de los Reyes y el núcleo urbano de Paracuellos. ¡Haz tuya esta oportunidad!  ¡Llámame ahora y programa tu visita!",True,renew,False,1540.0,True,False,True,False,[],False,False,457500.0,€,True,True,chalet,independantHouse,"Altos de Jarama, Paracuellos de Jarama",Casa independiente en calle del Arroyo de San José,Destacado,,,,Altos de Jarama,,,,
108421941,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/fc/7d/1344403220.webp,RP1672025138648,37,254000.0,chalet,sale,154.0,5,2,Cercedilla,Madrid,Cercedilla,es,40.7445011,-4.0543304,False,https://www.idealista.com/inmueble/108421941/,"Se vende estupenda casa adosada de 4 plantas en el encantador municipio de Cercedilla, en plena Sierra de Guadarrama. Esta espaciosa vivienda cuenta con 5 habitaciones mas buhardilla diafana y 2 baños completos con ducha, ideal para familias grandes o quienes buscan espacio adicional para oficina, invitados o actividades personales. Características Clave: -Construida en el 2001 -Gracias a su Orientación Oeste, disfrutaras de sol natural en cada rincón. -Cuenta con excelentes calidades; Suelos de gres, puertas interiores de Roble, puerta exterior blindada, ventanas de aluminio con doble cristal y mosquiteras. -Armarios empotrados vestidos en dos de las habitaciones, asegurándote espacio para tu comodidad. Ubicada en una zona tranquila pero privilegiada, la propiedad se encuentra a tan solo: 2 minutos andando del centro del pueblo, donde encontrarás tiendas, servicios y ambiente local. 3 minutos de la parada de autobús con conexión directa a Madrid-Moncloa, perfecta para desplazarse cómodamente a la capital. 2 minutos a pie de bares y restaurantes, ideales para disfrutar de la gastronomía local sin necesidad de coche. 15 minutos caminando de la estación de tren de Cercedilla, con acceso a líneas de cercanías y rutas hacia la sierra. 5 minutos de supermercados y comercios de primera necesidad. La vivienda está distribuida en cuatro alturas, ofreciendo amplias posibilidades de aprovechamiento y confort. Es luminosa, acogedora y se encuentra en un entorno natural único, perfecto tanto para residencia habitual como para segunda vivienda. Una oportunidad excelente de vivir rodeado de naturaleza sin renunciar a la comodidad y conexiones con Madrid. ¡No dejes pasar esta oportunidad!",False,good,False,1649.0,True,False,False,False,[],False,False,254000.0,€,,,chalet,terracedHouse,Cercedilla,Chalet adosado,Destacado,,,,,,259000.0,5000.0,2.0
108471389,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/5f/e2/1345904837.webp,ORCASUR,17,330000.0,flat,sale,110.0,3,2,calle del Alerce,Madrid,Madrid,es,40.3662625,-3.6960749,False,https://www.idealista.com/inmueble/108471389/,"La empresa DG Real Estate, VENDE este MAGNIFICO y espectacular piso en la zona de 12 DE OCTUBRE-ORCASUR La vivienda dispone de 110 m2 distribuidos en: Hall de entrada que da acceso a las diferentes zonas de la vivienda: El SALON, de generosas dimensiones, destaca por su gran luminosidad gracias a su amplio ventanal que da acceso a un balcón. La COCINA, totalmente equipada con electrodomésticos, horno, campana extractora y cocina vitrocerámica, en perfectas condiciones y con gran capacidad de almacenaje. TRES HABITACIONES con armarios empotrados, dos de ellas dispone de buen tamaño para ubicar una cama doble y en la otra con posibilidad de ubicar una cama individual, las VENTANAS son de climalit. Cuenta con DOS BAÑOS completos y con ventanas para una mejor ventilación. El piso dispone con CALEFACCIÓN INDIVIDUAL y AÍRE ACONDICIONADO, perfecto para el confort durante todo el año. Excelentemente comunicado con paradas de autobuses: 76, 116 a tan solo 2min. y 18, 22, 59, 79, 85, N13, N14 a 5min. En la Avenida de Andalucía, tendrás acceso a todos los transportes y servicios que necesitas. Metro San Fermín(Línea 3) a tan solo 5min y a 8 min de cercanías. Ubicado en una zona muy tranquila con espacios ajardinados, colegios, zonas verdes, centros de salud, polideportivos, centros comerciales y de ocio en todo el entorno. Zona muy consolidada con todos los servicios. Si estás interesado en obtener más información sobre esta propiedad, no dudes en contactarnos. Nuestro equipo de expertos, estarán encantado de ayudarte. La compra de una casa siempre marca un momento especial en la vida de las personas.",True,good,False,3000.0,True,False,False,False,[],False,False,330000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid",Piso en calle del Alerce,Destacado,1,True,True,Usera,12 de Octubre-Orcasur,,,
106206222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/d7/c2/1275761456.webp,935,33,830000.0,flat,sale,117.0,2,2,calle Alfonso VIII,Madrid,Madrid,es,40.4660784,-3.6766947,False,https://www.idealista.com/inmueble/106206222/,"¡Descubre tu nuevo hogar en el corazón de Chamartín!  Este encantador bajo exterior te ofrece la oportunidad de vivir rodeado de luz natural, con vistas a un precioso jardín y una orientación inmejorable al este, sur y oeste. Ubicado en una urbanización tranquila con piscina, este piso de 117 m² está diseñado para aprovechar al máximo cada rincón. La sensación de amplitud te hará sentir como si vivieras en un chalet, con un gran salón comedor y una cocina office donde incluso podrías crear una tercera habitación. El piso cuenta con dos amplias habitaciones y dos baños completos, además de calefacción central con contadores para tu confort durante todo el año. El edificio, de solo tres alturas y dos pisos por planta, garantiza un ambiente tranquilo y exclusivo. También disfrutarás de una plaza de garaje de acceso directo y un trastero incluidos en el precio.  Situado en el barrio de Nueva España, estarás bien comunicado con el resto de Madrid gracias a las cercanas estaciones de metro y múltiples líneas de autobús. Con un entorno compuesto principalmente por viviendas unifamiliares, este es el lugar ideal para quienes buscan tranquilidad sin renunciar a las comodidades urbanas. ¡No pierdas la oportunidad de visitar este magnífico piso! El barrio de Nueva España forma parte del distrito de Chamartín de Madrid y tiene una superficie de 179,01 hectáreas. Hasta enero de 2022, este barrio registraba una población de 24.366 habitantes. Nueva España está delimitado por las calles de Mateo Inurria y Caídos de la División Azul al norte, la avenida de la Paz (M-30) al este, la avenida de Alberto Alcocer y la calle de Costa Rica al sur y la calle del Doctor Esquerdo al oeste. Los barrios vecinos son Ciudad Jardín, Hispanoamérica, Prosperidad, El Viso y Castilla. Las estaciones de metro de Madrid con parada en el barrio de Nueva España o en sus calles aledañas son Plaza de Castilla (líneas 1, 9 y 10), Pío XII (línea 9), Duque de Pastrana (línea 9) y Cuzco (línea 10). Algunas de las líneas de autobús con parada en este barrio son: 5, 11, 14, 16, 29, 40, 42, 49, 51, 52, 07, 124, 129, 134, 135, 147, 149, 150, 1 76, 177, 178, N1, N22, N23, N24 y SE704. Junto a los jesuitas, metro duque pastrana. Inmobiliaria Medem tiene una larga trayectoria profesional en el distrito de Chamartín, llevamos más de 25 años vendiendo propiedades en este distrito. Aseguramos su tranquilidad. Contamos al frente con un Agente de la Propiedad Inmobiliaria (A. P. I. ) y Abogado en ejercicio. La satisfacción de nuestros clientes nos avalan. LLAMENOS SIN COMPROMISO. "".",True,good,False,7094.0,True,False,False,False,[],False,False,830000.0,€,True,True,flat,,"Nueva España, Madrid",Piso en calle Alfonso Viii,Destacado,bj,True,True,Chamartín,Nueva España,,,
108763066,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/b1/6c/1354417813.webp,AC129,29,1359000.0,flat,sale,141.0,3,3,calle del Cardenal Cisneros,Madrid,Madrid,es,40.434637,-3.7047056,False,https://www.idealista.com/inmueble/108763066/,"SEVENDAYS les presenta esta vivienda única en el corazón de Chamberí, donde diseño y ubicación se encuentran en equilibrio. En la segunda planta de un edificio clásico, esta vivienda exterior reúne lo que pocos pisos en Chamberí ofrecen: amplitud, funcionalidad y una distribución pensada para disfrutar. El corazón de la casa es su zona social: un salón-comedor amplio y luminoso con acceso directo a la terraza, perfecto para abrir las puertas en las tardes soleadas. La cocina, abierta al salón, suma diseño y comodidad, y se complementa con un cuarto de lavado independiente. Cuenta con tres dormitorios, dos de ellos en suite y con vestidor. El dormitorio principal destaca por su gran vestidor y el acceso directo a la terraza, un verdadero plus de privacidad y confort. Una casa que funciona tanto para vivir como para invertir en una de las zonas más buscadas de Madrid.",True,good,False,9638.0,True,False,False,False,[],False,False,1359000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle del Cardenal Cisneros,Destacado,2,True,True,Chamberí,Trafalgar,,,
108256099,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/ff/5b/1338645771.webp,Juan de Austria-Sin honorarios,23,498000.0,flat,sale,70.0,2,1,calle de Juan de Austria,Madrid,Madrid,es,40.4330634,-3.6982449,False,https://www.idealista.com/inmueble/108256099/,"SIN HONORARIOS- Precioso piso de 63 metros catastrales, con patio privado de 7 metros, entre la Plaza de Olavide y la Plaza de Chamberí, en finca clásica con ascensor. Reforma reciente de lujo. Se vende amueblado, con muebles de diseño y alta calidad. Consta de salón con cocina integrada ( nevera, inducción, horno, lavadora, microondas) y salida a un luminoso patio de uso y disfrute, dos dormitorios con armarios empotrados y un baño completo con plato de ducha. Paredes lisas, puertas lacadas en blanco, muchísimos armarios empotrados y espacio de almacenaje, calefacción y agua caliente individual por gas natural. Metro Iglesia, Quevedo o Bilbao. Buses: 3, 16, 37, 40, 61, 147, 149, N23. Alquilado temporalmente a estudiantes hasta agosto.",True,good,False,7114.0,True,False,False,False,[],False,False,498000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Juan de Austria,Destacado,bj,False,True,Chamberí,Trafalgar,520000.0,22000.0,4.0
108765462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b4/9b/c0/1354485612.webp,AC003,51,2650000.0,flat,sale,240.0,3,4,calle de Maldonado,Madrid,Madrid,es,40.4345875,-3.6814692,False,https://www.idealista.com/inmueble/108765462/,"SEVENDAYS presenta este espectacular piso exterior reformado de 240 m², ubicado en la calle Maldonado, en el Barrio de Salamanca. Con una orientación sur, disfrutarás de una gran luminosidad durante todo el día, realzando la amplitud de sus estancias.  El inmueble cuenta con tres amplios dormitorios, cada uno equipado con armarios empotrados, y cuatro baños completos, incluyendo un aseo de cortesía para mayor comodidad.  Su distribución funcional se complementa con varios balcones que abren a la calle, aportando luz natural y amplitud a las estancias principales.",True,good,False,11042.0,True,False,False,False,[],False,False,2650000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Maldonado,Destacado,1,True,True,Barrio de Salamanca,Castellana,,,
108443043,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/7d/ca/1350742929.webp,863,17,279000.0,duplex,sale,111.0,3,2,Centro,Madrid,Valdemoro,es,40.1875187,-3.6800757,False,https://www.idealista.com/inmueble/108443043/,"Le presentamos esta magnífica vivienda tipo dúplex, ubicada en pleno centro de Valdemoro, una zona con acceso inmediato a todos los servicios esenciales: comercios, transporte público, centros educativos, sanitarios y zonas de ocio. Una oportunidad única para quienes buscan comodidad, amplitud y calidad de vida sin renunciar a la ubicación. Distribuida en dos plantas, esta propiedad destaca por su funcionalidad, luz natural y posibilidades de personalización. - PLANTA BAJA - Al acceder a la vivienda nos recibe un hall distribuidor, que organiza de manera eficiente todas las estancias. - Cocina independiente de generosas dimensiones, con salida a un tendedero propio. Su disposición permite la instalación de barras laterales o zona desayunador, optimizando el espacio y creando un ambiente acogedor y práctico. - Salón comedor con dos ambientes diferenciados, ideal para zona de estar y comedor. La estancia cuenta con dos amplios ventanales, lo que proporciona una excelente iluminación natural durante todo el día. - Dormitorio doble en planta baja, perfecto como habitación principal o de invitados, que cuenta con baño en suite completo con plato de ducha. - Aseo de cortesía, ideal para visitas y uso diario sin necesidad de acceder a zonas privadas. - PRIMERA PLANTA - Accedemos a través de una cómoda escalera a un segundo hall distribuidor que conecta con: - Dos amplios dormitorios, ambos con armarios empotrados que maximizan el almacenamiento sin restar espacio útil. El dormitorio principal en planta alta, con ventanal tipo Velux, que proporciona encanto, luz y ventilación natural. - Baño completo con bañera y funcional, ideal para el uso familiar. Extras Incluidos: - Plaza de garaje amplia, incluida en el precio, con acceso directo desde el edificio. - Trastero privado, ideal para almacenaje adicional. Esta vivienda ofrece el equilibrio perfecto entre ubicación céntrica, amplitud y comodidad, adaptándose a las necesidades de familias, parejas o incluso como inversión de alta demanda.",False,good,False,2514.0,True,False,False,False,[],False,False,279000.0,€,True,True,flat,duplex,"Centro, Valdemoro",Dúplex,Destacado,1,True,False,Centro,,,,
108008276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/48/bd/1331003372.webp,9489 - LAURA,44,1600000.0,flat,sale,113.0,2,3,calle de O'Donnell,Madrid,Madrid,es,40.422531,-3.6773748,False,https://www.idealista.com/inmueble/108008276/,"Este espectacular piso de lujo reformado y amueblado consta de 113 m², en una 3ª planta EXTERIOR. Con grandes ventanales, totalmente equipado, una ubicación excelente, con PORTERO. Diseño y calidad de vida en un entorno único. Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor, cocina integrada con isla hecha de porcelanato italiano, electrodomésticos Bosch, múltiples opciones de almacenamiento y una amplia vinoteca. La vivienda cuenta una zona de lavandería y paneleada. Toda la vivienda reformada con las mejores calidades, el suelo es de madera de roble natural. Tiene 2 dormitorios, uno de ellos con vestidor, 2 baños completos en suite y un aseo de cortesía. Las ventanas están aisladas acústicamente para mayor confort y tranquilidad de la vivienda. Desde el salón se pueden disfrutar de unas vistas privilegiadas a toda la calle Goya y a escasos metros del parque del Retiro. El edificio es de 1930. Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir. Orientación SUR, recibe luz durante todo el día. Tiene espacios muy amplios con grandes posibilidades de distribución. Es exterior, muy luminosa, con techos altos, molduras, frisos, paredes lisas y puertas anchas. La fachada del edificio está muy cuidada. El portal tiene ascensor y está en muy buen estado. La calefacción es central y cuenta con aire acondicionado por conductos. Comunidad: 250 €/mes. IBI: 1200 €/año. Tiene PORTERO. Ubicación inmejorable. Próximo al Parque del Retiro. Buena comunicación con transporte: Autobuses, metros y colegios. Centro comercial El Corte Ingles de Goya. Farmacia a escasos metros. Centros de salud. Todos los servicios en la puerta para ir andando. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en una de las zonas premium de la capital, El Barrio de Salamanca. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,good,False,14159.0,True,False,True,False,[],False,False,1600000.0,€,,,flat,,"Goya, Madrid",Piso en calle de O'Donnell,Destacado,3,True,True,Barrio de Salamanca,Goya,,,
108670001,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/e0/dd/1351683253.webp,1901-541,72,665000.0,chalet,sale,410.0,4,4,calle Tauro,Madrid,Guadarrama,es,40.6525119,-4.0509398,False,https://www.idealista.com/inmueble/108670001/,"¡LA VIVIENDA QUE ESTÁS BUSCANDO PARA TU FAMILIA! ESPECTACULAR CHALET INDEPENDIENTE DE 400 M2 CON PISCINA SOBRE PARCELA DE 1.000 M2 EN ZONA CABEZUELAS (GUADARRAMA) Alfa Home presenta en exclusiva este espectacular chalet de ladrillo visto y construido en dos plantas está situado en la zona de Las Cabezuelas en el término municipal de Guadarrama. Muy luminoso y con extraordinarias vistas desde cualquier estancia del chalet, dispone de una entrada peatonal y dos entradas de vehículos con puertas automatizadas a diferentes alturas, que dan acceso a una bonita y cuidada parcela con piscina cubierta que permite su utilización todo el año, zona de césped junto a la piscina, árboles, huerto, zona habilitada para animales, zona de almacenaje y un pozo de 150 metros de profundidad con almacenamiento en un depósito de 6.000 litros. La planta inferior consta de varias estancias, una dedicada a garaje y zona de almacén y de herramientas. Un espacio dónde está la caldera de gasoil y un depósito de 1.000 litros. Una amplia bodega que dispone de una amplia cocina, zona de televisión y tiene un comedor anexo con chimenea ideal para celebraciones con acceso directo al jardín a la zona de la piscina. La bodega igualmente dispone de una estancia dedicada a despensa, una amplia habitación y cuarto de baño completo con ducha en estancia separada. En esta misma zona, en la salida al jardín, se encuentra el cuarto donde está ubicada la depuradora de la piscina, la cual tiene muy fácil acceso. La planta principal consta de hall de entrada distribuidor que da acceso a un gran salón con chimenea con grandes ventanales, un amplio aseo y a 3 magníficas habitaciones, una habitación actualmente es utilizada como sala de estar y con un gran armario empotrado, otra de las habitaciones dispone de un cuarto de baño integrado en suite, con armarios empotrados; la amplísima habitación principal igualmente dispone del cuarto de baño en suite, con dos lavabos, bañera de hidromasaje, ducha y sala de sauna, y con un gran armario vestidor.  Desde el distribuidor también tenemos acceso a la cocina que es muy funcional y con una zona de lavado, desde la cual da acceso a un fantástico porche cubierto con ventanales de climalit y una zona de solárium. Esta planta dispone de una gran terraza perimetral que se accede desde el salón y las dos habitaciones principales. La planta principal consta de aire acondicionado por conductos en el techo para una perfecta distribución del aire. Puertas de paso de madera maciza. Carpintería exterior es en blanco con cristal climalit y con persianas eléctricas en habitaciones, salón y distribuidor. Suelos de gres en salón, distribuidor y cocina. Suelos de tarima en habitaciones. Toda la planta principal tiene iluminación led empotrada en el techo. Situado en zona tranquila de residencia unifamiliar, pero con una excelente comunicación, con salida muy cercana a la A6 y a pocos minutos de las poblaciones de Guadarrama, Alpedrete y de Collado Villalba, poblaciones que disponen de todos los servicios necesarios, estaciones de ferrocarril y estaciones de autobuses, hospitales, centros médicos, centros comerciales, guarderías, colegios, institutos, comercios, restaurantes, zonas de ocio, etc… …LLÁMANOS Y TE LA ENSEÑAMOS… EN ALFA HOME NO COBRAMOS HONORARIOS AL COMPRADOR *El precio ofertado de este inmueble no incluye el mobiliario interno de la vivienda. La superficie del inmueble ha sido facilitada por el vendedor, consultada en la Sede Electrónica de Catastro o Registro de la Propiedad, pudiendo haber alguna variación con la superficie real. Les comunicamos que, en el precio ofertado de venta, no están incluidos los gastos de compraventa: notariales, registrales, gestoría, ITP (Impuesto de Transmisiones Patrimoniales) y/o gastos bancarios que pudieran generarse. ¡Si tienes cualquier duda o pregunta o quieres programar una visita, no dudes en ponerte en contacto con nosotros! Si neces.",True,good,False,1622.0,True,False,False,False,[],False,False,665000.0,€,True,True,chalet,independantHouse,Guadarrama,Casa independiente en calle Tauro,Destacado,,,,,,,,
