propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
108726269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/60/c3/1353280966.webp,N02-CMP-14419,38,3,349000.0,flat,sale,88.0,True,3,1,"calle de Valle Inclán, 97",Madrid,Madrid,Latina,es,Águilas,40.3761955,-3.7746348,True,https://www.idealista.com/inmueble/108726269/,"REFORMADO, CON TERRAZA Y MUY LUMINOSO ¿Sueñas con una vivienda para entrar a vivir? Presentamos este increíble piso único en la zona. Cuenta con materiales de gran calidad en suelos, puertas, ventanas y mucho más. Mobiliario de cocina incluido hecho a medida. Aire acondicionado y plaza de garaje en cesión. LUZ NATURAL EN TODAS SUS ESTANCIAS. 3 habitaciones con armarios empotrados y 1 baño con plato de ducha. Amplio salón comedor y terraza. A lo largo de todo el pasillo encontramos dos armarios de gran tamaño y altura. Su inmejorable orientación hará que disfrutes un piso con luz natural todo el día, ganando calidad de vida y proporcionándote gran ahorro energético. Rodeado de todo tipo de servicios, Centro de Salud y Deporte. Comercios, supermercados, parques y zonas de ocio y restauración. Gran despliegue de medios de transporte a tu alcance y conexiones directas con las principales carreteras. A escasos metros encontramos gran abanico de posibilidades en oferta educativa, tanto pública como privada. En el mismo edificio se encuentra el Centro de Salud Valle Inclán. Has encontrado la mejor vivienda de la zona y única por su luz natural y características. No dejes pasar esta oportunidad a un precio inmejorable. ¡Ven a visitar la que, sin duda, será la casa de tus sueños! NO COBRAMOS AL COMPRADOR ASESORAMIENTO FINANCIERO GRATUITO.",True,good,False,True,3966.0,False,False,False,False,[],False,False,349000.0,€,True,True,flat,"Águilas, Madrid","Piso en calle de Valle Inclán, 97",,,,,,
108010007,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/fe/5e/1331065669.webp,R10137,18,2,247000.0,flat,sale,53.0,True,1,1,calle de Puentedey,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3695382,-3.6125532,False,https://www.idealista.com/inmueble/108010007/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuido en un amplio comedor con armario empotrado, para añadir espacio adicional a tu hogar, y acceso a la cocina totalmente amueblada y con electrodomésticos de excelente calidad, que dispone también de una zona de aseo con lavadora y termo. La vivienda cuenta también con un amplio salón muy luminoso gracias a sus ventanales a lo largo de la estancia. Además, dispone de 1 dormitorio con armarios empotrados de madera blanca para ofrecer más amplitud a la estancia, con cajonera y balda maletero. Además, la vivienda cuenta con 1 baño amueblado, con plato de ducha y mampara, incorporado en suite a la habitación principal. La vivienda dispone de calefacción individual en todas las estancias a través de conducto. Cuenta con suelo laminado, ventanas de aluminio en gris con Climalit; y baños con porcelánico y lavabo flotante. En sus zonas comunes dispone de una zona deportiva, parking comunitario, zona infantil, sala social, gimnasio, espacios ajardinados y piscina. Además, cuenta con servicio de portería y vigilancia 24h. ¡Todo a tu alcance con tu nuevo hogar! El inmueble está muy bien ubicado en el Ensanche de Vallecas, a pocos minutos del acceso a la M-45, y del C. C. La Gavia, también en la zona cuenta con distintas opciones de restauración, colegios, institutos, centros comerciales, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación de metro de La Gavia, al igual que una amplia multitud de líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4660.0,False,False,True,False,[],False,False,247000.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en calle de Puentedey,,,,,,
108012833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/4a/a1/1331176454.webp,R10151,23,7,735000.0,flat,sale,119.0,True,3,2,avenida del Planetario,Madrid,Madrid,Arganzuela,es,Legazpi,40.3956334,-3.6785454,False,https://www.idealista.com/inmueble/108012833/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuidos en un pasillo que da acceso a las diferentes estancias de la vivienda, con un pequeño armario empotrado que ofrece un espacio de almacenaje adicional. Además dispone de un luminoso salón con amplios ventanales de techo a suelo La cocina totalmente amueblada y con electrodomésticos de excelente calidad, que además dispone de una zona de aseo cerrada con celosía.  La vivienda dispone de 3 dormitorios con amplios ventanales y armarios empotrados en el principal. Cuarto de baño principal con bañera, muebles y mampara. El baño secundario, dispone de acabados en porcelánico, plato de ducha y muebles. La vivienda dispone de calefacción individual en todas las estancias a través de conducto. Cuenta con suelos parqué, ventanas de aluminio en gris con Climalit y persianas motorizadas; y baños con cerámica y lavabo flotante. ¡Plaza de garaje y trastero incluidos en el precio de la vivienda! El inmueble está muy bien ubicado en Méndez Álvaro, muy próximo al acceso de la M-30, al lado del parque Tierno Galván, y rodeado de distintas opciones de restauración, colegios, institutos, centros comerciales, etc. Además dispone de fácil acceso a transporte público gracias a su cercanía a la estación de metro, cercanías e intercambiador de buses de Méndez Álvaro. *No se admiten visitas a la vivienda En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,6176.0,False,False,False,False,[],False,False,735000.0,€,True,True,flat,"Legazpi, Madrid",Piso en avenida del Planetario,,,,,,
108025162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/da/52/1331540142.webp,R10159,27,5,238000.0,flat,sale,104.0,True,3,1,avenida de Las Lagunas,Madrid,Parla,Laguna Park,es,,40.245997,-3.7744328,False,https://www.idealista.com/inmueble/108025162/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuida en un hall de acceso con armario empotrado, a través del cual acceder al amplio salón-comedor y la cocina, semi-equipada con electrodomésticos de máxima calidad, ambas estancias muy luminosas gracias a sus amplios ventanales; la cocina además dispone de acceso a una terraza tendedero. La vivienda dispone de 3 dormitorios, con armarios empotrados, la habitación principal cuenta con baño en suite, con bañera. El aseo secundario dispone de plato de ducha. La vivienda dispone de climatización a través de Fancoils y calefacción a través de caldera individual. El inmueble cuenta con suelo cerámico blanco en toda la vivienda, y ventanas disponen de acristalamiento tipo Climalit. El inmueble está muy bien ubicado en Parla, a pocos minutos del acceso a la A-42 y la R-4; la vivienda se encuentra rodeada por diversos parques y distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación cercanías de Parla (C4) al igual que varias líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2288.0,False,False,False,False,[],False,False,238000.0,€,True,True,flat,"Laguna Park, Parla",Piso en avenida de Las Lagunas,,,,,,
108002061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/b1/56/1346806689.webp,,20,6,2385000.0,penthouse,sale,194.0,True,3,4,calle de García de Paredes,Madrid,Madrid,Chamberí,es,Almagro,40.4354647,-3.6949153,False,https://www.idealista.com/inmueble/108002061/,"Velzia Homes presenta este impresionante ático en proceso de reforma, de aproximadamente 194 m², en el barrio de Chamberí. La vivienda dispone de 3 dormitorios, 3 baños completos, 1 aseo, un gran salón-comedor con acceso directo a una terraza, cocina equipada y lavandería. Además, cuenta con aire acondicionado, trastero, ascensor y portero físico.  La vivienda se encuentra actualmente en reforma; Las imágenes mostradas son renders ilustrativos. Se entrega amueblada y decorada. Ubicada en la 6ª planta del edificio los 194m² se distribuyen en 3 amplios dormitorios con armarios empotrados, dos de ellos con baño en suite, 1 baño completo, un gran salón-comedor con terraza, un aseo y una cocina abierta totalmente equipada y una lavandería.  El edificio residencial, construido en 1963, ofrece todas las comodidades modernas, incluyendo ascensor y portero físico. La vivienda cuenta con calefacción central de gas, aire acondicionado y un sistema domótico avanzado, lo que permite controlar de manera eficiente la climatización, iluminación y otros elementos del hogar, garantizando un alto nivel de confort y ahorro energético. Además, la propiedad dispone de trastero, aportando un espacio de almacenaje adicional.  Situada en el prestigioso barrio de Chamberí, esta vivienda combina la tranquilidad de una zona residencial de alto nivel con la cercanía a servicios de primera clase. Gracias a estar rodeada de edificios señoriales, embajadas, y espacios culturales destacados como el Museo del Romanticismo o el Frontón Beti Jai.   A esto se le suma la amplia oferta de restaurantes exclusivos, tiendas boutique, gimnasios y supermercados. Su ubicación excepcional próxima al Paseo de la Castellana hace que puedas ir andando al Museo Sorolla y al Parque del Retiro.  A pocos minutos se encuentran las estaciones de metro Rubén Darío (L5) y Alonso Martínez (L4, L5, L10), además de múltiples líneas de autobús que garantizan una excelente conexión con el resto de la ciudad.",False,good,False,True,12294.0,True,False,False,False,[],False,False,2385000.0,€,,,flat,"Almagro, Madrid",Ático en calle de García de Paredes,,,,penthouse,,
109152274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/59/f8/1365831616.webp,,18,4,649000.0,flat,sale,104.0,True,2,2,"calle del Amparo, 103",Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4063317,-3.7002443,True,https://www.idealista.com/inmueble/109152274/,"Piso exterior en venta en edificio emblemático en el centro de Madrid – 104 m², 2 dormitorios, garaje y piscina Se vende luminosa vivienda en cuarta planta exterior, situada en un edificio moderno con altas calidades constructivas y conserje. Cuenta con 104 m² construidos distribuidos en 2 dormitorios (el principal con vestidor), 2 baños completos, cocina independiente con terraza lavadero y salón-comedor exterior. Incluye plaza de garaje. La finca dispone de piscina comunitaria, solárium, zonas comunes ajardinadas y ascensor. Calefacción central y aire acondicionado por conductos. Ubicación privilegiada en pleno centro de Madrid junto a la Casa Encendida, muy bien comunicada y con todos los servicios a pie de calle. Precio: 649.000€ Contáctanos para más información o visita.",False,good,False,True,6240.0,True,False,False,False,[],False,False,649000.0,€,True,True,flat,"Lavapiés-Embajadores, Madrid","Piso en calle del Amparo, 103",,,,,,
108167986,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/27/62/1335886326.webp,10241,23,5,235000.0,flat,sale,94.0,False,3,1,avenida de Las Lagunas,Madrid,Parla,Laguna Park,es,,40.2475262,-3.7739481,False,https://www.idealista.com/inmueble/108167986/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Parla? ¡Testa Homes lo hace posible! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Este hogar de 94m² de 3 dormitorios y un baño, está diseñado para ofrecer el máximo confort y calidad de vida. Se distribuye en un hall de acceso con armario empotrado, que da paso a un amplio salón-comedor y una cocina semi-equipada con electrodomésticos de alta calidad. Ambas estancias destacan por su luminosidad gracias a sus amplios ventanales. La vivienda dispone de tres dormitorios con armarios empotrados. El inmueble se encuentra en una ubicación privilegiada en Parla, rodeado de diversos parques y con acceso a una amplia oferta de restauración, colegios, institutos y hospitales. Además, cuenta con excelentes conexiones de transporte, con acceso rápido a la A-42 y la R-4, así como cercanía a la estación de cercanías de Parla (C4) y varias líneas de autobuses que facilitan la movilidad. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2500.0,False,False,False,False,[],False,False,235000.0,€,,,flat,"Laguna Park, Parla",Piso en avenida de Las Lagunas,,,,,,
109165486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/1f/e5/1366207728.webp,,44,3,1680000.0,flat,sale,193.0,True,5,4,calle de Fuencarral,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4198158,-3.7021984,False,https://www.idealista.com/inmueble/109165486/,"**Piso en Venta en Fuencarral, a pocos metros de la Gran vía de Madrid - ¡Una Oportunidad Única! **dos balcones al exterior con doble ventanas TECHOS ALTOS  Descubre este espectacular piso totalmente reformado en la vibrante calle Fuencarral. Con 193 m² construidos y 160 m² útiles, este hogar cuenta con cinco amplias habitaciones, con cuatro baños, lo que garantiza la máxima comodidad y privacidad. La cocina está completamente equipada, lista para que prepares tus platillos favoritos, mientras que el salón ofrece un espacio acogedor con mesa de comedor y TV, ideal para compartir momentos inolvidables. Este inmueble no solo es perfecto para vivir, sino que también representa una excelente oportunidad de inversión, ya que actualmente está en rentabilidad con estudiantes universitarios y de máster. Disfruta de dos balcones que dan a la animada calle Fuencarral, donde podrás respirar el ambiente cosmopolita de Madrid. Con techos altos y acabados de calidad, cada rincón de este piso refleja un estilo moderno y funcional. Además, cuenta con armarios empotrados, trastero y calefacción de gas natural. bomba de frío/calor Ubicado en una tercera planta con ascensor, este piso exterior ofrece luminosidad y confort en cada estancia. No dejes pasar la oportunidad de vivir en una de las zonas más deseadas de la ciudad. ¡Contáctanos para más información y ven a verlo!",True,good,False,True,8705.0,False,False,False,False,[],False,False,1680000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de Fuencarral,,,,,,
107857473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/b6/75/1326399100.webp,apar1cas,31,bj,260000.0,flat,sale,49.0,True,1,1,calle del Castillo,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3556896,-3.895869,False,https://www.idealista.com/inmueble/107857473/,"INMODON VENDE APARTAMENTO DE 1 DORMTORIO ¡Descubre este encantador apartamento en VENTA en la exclusiva Urb. El Castillo! Con un diseño acogedor y funcional, este piso de 49 m² construidos cuenta con 1 dormitorio y 1 baño, ideal para disfrutar de la tranquilidad y comodidad que ofrece la zona. La cocina amueblada se integra perfectamente con el salón comedor en dos alturas, creando un espacio luminoso y acogedor. Además, podrás relajarte en la terraza o el balcón mientras contemplas las impresionantes vistas al Castillo de Villaviciosa de Odón. Situado a solo 5 minutos a pie del casco urbano, este apartamento ofrece la combinación perfecta de tranquilidad y accesibilidad. La calefacción por bomba de calor y el aire acondicionado garantizan un ambiente agradable durante todo el año. Incluye una plaza de garaje en el precio, lo que añade un plus de comodidad. La vivienda está en buen estado y lista para entrar a vivir, con armarios empotrados que optimizan el espacio. Actualmente esta alquilado.  Este piso es ideal para quienes buscan un hogar en una zona privilegiada y muy tranquila, rodeada de naturaleza, ya que está junto al jardín histórico y el forestal. No dejes pasar la oportunidad de vivir en este maravilloso apartamento. ¡Contáctanos para más información y ven a verlo!",True,good,False,False,5306.0,True,False,False,False,[],False,False,260000.0,€,True,True,flat,"Castillo - Campodón, Villaviciosa de Odón",Piso en calle del Castillo,,,,,,
108102273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/cf/fa/1333888828.webp,AHV069,27,1,162000.0,studio,sale,31.0,True,0,1,calle de Santa Ana Baja,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4944008,-3.6888015,False,https://www.idealista.com/inmueble/108102273/,"Venta de Piso con Terraza en Santa Ana Baja, Tres Olivos – ¡Tu Nuevo Hogar Te Espera! ASÍ Hogar tiene el placer de presentar esta excelente oportunidad en la venta de un acogedor piso tipo estudio ubicado en la tranquila y céntrica calle Santa Ana Baja, en Tres Olivos. Este piso de 34 metros cuadrados está perfectamente distribuido para aprovechar al máximo cada rincón, ofreciendo comodidad y funcionalidad. El espacio se distribuye en salón-comedor-habitación, cocina y un baño ideal para tus momentos de relajación y convivencia. Con una orientación Norte, la vivienda disfruta de una agradable frescura natural durante todo el día. Una de las joyas de esta propiedad es su terraza de 50 metros cuadrados, un espacio exterior que no solo ofrece un lugar perfecto para disfrutar del aire libre, sino que también permite la entrada de luz natural, brindando luminosidad y creando una atmósfera cálida y acogedora. Oportunidad atractiva para inversores, la vivienda está actualmente alquilada, inquilino al corriente de pagos, posibilidad de revisar renta a la finalización del contrato. También es atractivo para compradores que no tengan prisa en instalarse en la vivienda, comprar a buen precio y obtener unas rentas hasta ese momento. ¡Consúltanos! Zonas y servicios cercanos: Esta propiedad se encuentra rodeada de una amplia variedad de servicios que harán tu día a día mucho más cómodo. En la zona podrás disfrutar de restaurantes como Casa Pedro o el Kebab Fuencarral para tus momentos de ocio. También contarás con varias farmacias cercanas como Farmacia Casero Carretero, Farmacia Vega y Farmacia Ramos Juárez Francisco. Para las familias, hay excelentes opciones educativas como el Centro Privado de Educación Infantil, Primaria y Colegio de Educación Especial Francisco del Pozo, Colegio concertado Sagrado Corazón, garantizando una gran oferta escolar a pocos pasos de tu nuevo hogar. En cuanto a supermercados y comercios de proximidad, podrás visitar El Obrador de Valentín Baena, Frutería Fuencarral o el Mini supermercado, todos a pocos minutos de la propiedad, para hacer tus compras diarias de forma fácil y rápida. Por si fuera poco, en cuanto a servicios médicos, tendrás a tu disposición el Hospital Universitario Ramón y Cajal, uno de los principales hospitales de la zona, para cualquier necesidad de salud. El transporte público es también una de las grandes ventajas de esta ubicación. Estarás muy cerca de paradas como Nuestra Señora de Valverde-Sumatra, Afueras a Valverde, y Nuestra Señora Valverde Manuel Villarta, facilitando tus desplazamientos a cualquier punto de la ciudad. En las estaciones cercanas a Santa Ana 21 y Tres Olivos, podrás tomar diversas líneas de autobuses, como el bus 154, bus 66 y bus 137 que conectan rápidamente con otras zonas de Madrid. También contarás con la cercanía de la estación de metro de Fuencarral y la estación de Renfe de Fuencarral, lo que te permitirá moverte de manera eficiente tanto dentro de la ciudad como hacia otras localidades. Si lo tuyo es disfrutar de la naturaleza, tendrás a tu disposición varios parques cercanos como el Parque Fuente Chica, el Parque de Santa Ana y el Parque Fuencarral, perfectos para paseos y actividades al aire libre. Esta propiedad es una oportunidad única tanto si buscas tu primer hogar como si deseas invertir en una excelente ubicación. ¡No dejes pasar esta ocasión! Contáctanos para más información o para agendar tu visita. ¡Este puede ser el hogar que estabas buscando! NOTA: Contamos con más propiedades disponibles además de las que ves en Idealista. Te invitamos a descubrirlas visitando nuestra página web. Atención: La información contenida en este anuncio es orientativa, no contractual, y puede estar sujeta a cambios por parte de la propiedad.",True,good,False,False,5226.0,True,False,False,False,[],False,False,162000.0,€,,,flat,"Tres Olivos - Valverde, Madrid",Estudio en calle de Santa Ana Baja,,,,studio,,
108460858,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/47/20/1345596739.webp,GO66,24,5,2700000.0,flat,sale,208.0,True,3,3,"calle del General Oráa, 66",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4357312,-3.6783807,True,https://www.idealista.com/inmueble/108460858/,"Lumier presenta esta vivienda de 208 m², ubicada en una quinta planta de una finca clásica madrileña con plaza de garaje, trastero, portero físico, portal señorial y ascensor de época en plena calle General Oráa, en el corazón del barrio de Salamanca. Actualmente en fase de reforma integral a cargo del estudio de arquitectura de Mónica Diago, el proyecto propone una reinterpretación contemporánea del piso clásico madrileño, cuidando la proporción, la luz y la elegancia sobria de cada estancia. EL PLANO, LA FACHADA DEL EDIFICIO Y LOS RENDERS DE LAS IMÁGENES INICIALES SON DE ESTA PROPIEDAD. EL RESTO DE FOTOGRAFÍAS SON A MODO DE REFERENCIA PARA EL RESULTADO FINAL, Y CORRESPONDEN A OTRO PROYECTO SIMILAR. La vivienda se organiza en torno a una zona social amplia y fluida, compuesta por salón y comedor en un mismo espacio, con dos balcones y un mirador a la calle General Oráa que aportan vistas despejadas y una luz excepcional, acentuada por la altura de la planta. La orientación norte-sur y la posición en esquina maximizan la entrada de luz natural durante todo el día en el inmueble. El salón conecta con la cocina mediante embocaduras de madera estriada, y ambas estancias cuentan con techos de hasta 2,80 metros y unas elegantes balconeras de 2,60 metros de alto, lo que refuerza la sensación de amplitud y verticalidad. La cocina, con isla central, se integra con naturalidad en el conjunto gracias a un diseño sobrio y funcional. Estará equipada con electrodomésticos Siemens de alta gama e incluirá una placa de inducción con sistema de extracción integrado en la propia isla. La zona de lavandería queda separada, con un espacio específico en el pasillo reservado para lavadora y secadora. La zona privada cuenta con tres dormitorios dobles, todos con baño en suite con luz natural y armarios empotrados hechos a medida. El dormitorio principal se completa con un amplio vestidor, un cabecero de diseño propio, y una sala privada que se abre a un amplio patio de manzana con orientación sur, lo que garantiza luz y tranquilidad. Esta sala puede funcionar como salón privado, rincón de lectura o incluso existe la posibilidad de habilitarlo como cuarta habitación si se desea. Como es habitual en los proyectos firmados por el estudio de Mónica Diago, la reforma contempla materiales nobles y elementos de autor: suelos de roble natural en punta Hungría, ventanas de madera que replican el diseño original, contraventanas restauradas, lavabo de diseño propio en el baño principal, carpintería a medida en puertas y armarios, así como molduras en pared, cornisas y plafones de escayola, y una cuidada iluminación en toda la vivienda. La propiedad incluye además un trastero en el edificio y una plaza de garaje en finca colindante incluida en el precio, completando así una propuesta residencial que combina carácter, diseño y funcionalidad. Situada en uno de los tramos más residenciales de General Oráa, esta vivienda ofrece una ubicación privilegiada dentro del barrio de Salamanca, a escasos pasos de las calles Príncipe de Vergara y Diego de León. Un entorno consolidado, elegante y bien conectado, donde conviven comercio local, gastronomía de calidad y tradición arquitectónica. Un enclave perfecto para quienes buscan una experiencia residencial de alto nivel en el centro de Madrid.",True,good,False,True,12981.0,True,False,False,False,[],False,False,2700000.0,€,True,True,flat,"Lista, Madrid","Piso en calle del General Oráa, 66",,,,,,
108944334,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/52/76/1359675054.webp,,29,1,499000.0,flat,sale,103.0,False,3,2,paseo de la Esperanza,Madrid,Madrid,Arganzuela,es,Acacias,40.3983519,-3.7036678,False,https://www.idealista.com/inmueble/108944334/,"Agencia inmobiliaria de MADRID calle Tomas Borras 11 - zona DELICIAS- EMBAJADORES. CLICKHAUS. Se vende fantástico piso en paseo de la esperanza, en una zona inmejorable. La construcción es del año 1980 Distribuido en: - 3 dormitorios con armarios empotrados - Salón con terraza - 2 baños - Cocina totalmente equipada con office Características de la vivienda: - Calefacción central -Agua caliente centralizada Datos de la finca: - Ascensor. El barrio de Arganzuela se caracteriza por la variedad y tipología de sus viviendas, se pueden encontrar modernas viviendas en excelentes comunidades a escasos minutos del Matadero y Atocha y excelentemente comunicado con parque del retiro. Es la zona mejor comunicada del distrito, teniendo salidas por carretera y por calles principales. Además cuenta con diversidad de comercios como supermercados, farmacias, hospitales, hoteles, etc. Las líneas de metro que dan servicio a este barrio son la 3 y la 6. Excelente comunicación de autobuses fácilmente comunicados con Atocha, Méndez Álvaro, Madrid Rio y el centro de Madrid. Cualquier pregunta, no dude en contactar con nosotros. Asesor: Borja 6 4 6 7 8 2 0 6 2.",True,renew,False,True,4845.0,True,False,False,False,[],False,False,499000.0,€,,,flat,"Acacias, Madrid",Piso en paseo de la Esperanza,,,,,,
107675730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/0d/7b/1319473339.webp,VÀTI_4135,25,6,1475000.0,penthouse,sale,130.0,True,3,2,"calle de Fernando el Católico, 4 -6",Madrid,Madrid,Chamberí,es,Arapiles,40.4338214,-3.7065106,True,https://www.idealista.com/inmueble/107675730/,"Home Select vende espectacular ático en la zona de Quevedo combina lujo y comodidad en un entorno privilegiado. Situado en el Barrio de Chamberí - Arapiles, se caracteriza por su ambiente residencial y su proximidad al centro de la ciudad. Delimitado por las calles Blasco de Garay, Cea Bermúdez y San Bernardo y Alberto Aguilera, ofrece una ubicación estratégica para quienes buscan combinar tranquilidad y accesibilidad. Con tres habitaciones dobles y dos baños, uno de ellos en suite, ofrece un espacio amplio y bien distribuido. Su cocina totalmente equipada y su salón cómodo y luminoso crean un ambiente acogedor. Destacan sus dos terrazas, ideales para disfrutar tanto en invierno como en verano, convirtiéndolo en un hogar exclusivo y versátil en pleno centro de Madrid.  ref: VÀTI_4135.",False,good,False,True,11346.0,False,False,False,False,[],False,False,1475000.0,€,,,flat,"Arapiles, Madrid","Ático en calle de Fernando el Católico, 4 -6",,,,penthouse,,
109057189,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/ab/23/1363101978.webp,8908HPG-AM,4,3,177000.0,flat,sale,70.0,True,3,1,calle de San Onofre,Madrid,San Sebastián de los Reyes,Centro Urbano,es,,40.5493826,-3.6293416,False,https://www.idealista.com/inmueble/109057189/,"MR HOUSE REAL ESTATE VENDE! INMUEBLE ALQUILADO. NO SE PUEDE VISITAR. ¡Descubre este luminoso piso de 70 metros cuadrados que combina comodidad y funcionalidad en un espacio exterior lleno de luz natural. Construido en 1967, esta vivienda cuenta con tres dormitorios equipados con armarios empotrados, ideales para aprovechar al máximo el espacio de almacenamiento. La cocina, te permitirá preparar tus comidas con facilidad y comodidad. Con un baño completo, esta propiedad es perfecta para familias o inversores que buscan una vivienda práctica y bien situada. No pierdas la oportunidad de comprar este acogedor piso que te ofrece un hogar cálido y luminoso en una ubicación conveniente. Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. MR HOUSE ES GARANTÍA DE ÉXITO!",False,good,False,False,2529.0,False,False,False,False,[],False,False,177000.0,€,,,flat,"Centro Urbano, San Sebastián de los Reyes",Piso en calle de San Onofre,,,,,,
