propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108777278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/fc/53/1354822475.webp,W-030GYA,22,2,725000.0,flat,sale,81.0,True,3,1,Barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4419146,-3.7003805,False,https://www.idealista.com/inmueble/108777278/,"Luminoso piso exterior en Chamberí Engel & Völkers presenta este acogedor piso en Chamberí, a pocos metros del Parque Santander. Ubicada en una segunda planta exterior de un edificio clásico, esta luminosa propiedad de 81 metros cuadrados destaca por su orientación sur, que asegura luz natural durante todo el día, y por su distribución eficiente, diseñada para combinar confort, funcionalidad y estilo. Completamente reformada en el año 2010 con materiales de calidad, la vivienda se conserva en excelente estado, lista para entrar a vivir o para actualizar al gusto del comprador. Al acceder, nos da la bienvenida un agradable salón-comedor, el corazón de la vivienda. Sus dos balcones exteriores estilo francés, aportan una sensación de amplitud y luminosidad excepcional. La cocina, totalmente independiente, está equipada con electrodomésticos modernos y eficientes sistemas de almacenaje. Aunque mantiene su independencia, su ubicación permite una conexión práctica con el área social del piso. El pasillo conduce al área privada: la vivienda cuenta con tres habitaciones. La habitación principal, exterior y bañada en luz natural, se complementa con dos habitaciones adicionales que dan hacia el patio interior, ambas funcionales y bien distribuidas para aprovechar al máximo el espacio disponible. Un cuarto de baño completo, perfectamente equipado, da servicio a toda la zona de descanso. Situada en el corazón del exclusivo barrio de Ríos Rosas, esta propiedad representa una oportunidad única para quienes desean vivir en una de las zonas más privilegiadas de la capital, disfrutando de una vivienda elegante, versátil y con múltiples posibilidades de adaptación. Ríos Rosas es un barrio céntrico y residencial en Madrid, ubicado en el distrito Chamberí. Conocido por sus calles arboladas y fincas de estilo clásico. Este barrio ofrece una excelente calidad de vida para sus residentes al contar con espacios verdes como el Parque de Santander, parque de Ríos Rosas y Jardines del canal. Ríos Rosas cuenta con una amplia variedad de servicios y comercio, dentro de los cuales destacan centros comerciales como el Corte Inglés de Castellana y la zona comercial de calle Orense, así como tiendas, supermercados, centros educativos, centros de salud y una gran oferta de restaurantes y ocio, tales como cines, teatros, el Museo Sorolla, el Museo de Ciencias Naturales.  Además cuenta con excelentes conexiones de transporte público, autobuses, estaciones de metro como Alonso Cano, Gregorio Marañón y Nuevos Ministerios, la mejor conexión al aeropuerto y cercanías. En resumen, Ríos Rosas es un barrio tranquilo, con excelentes servicios y bien comunicado, ideal para aquellos que buscan un lugar céntrico y a la vez residencial en Madrid.",False,renew,False,True,,8951.0,False,False,False,False,[],False,False,725000.0,€,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso,,,,,
105236067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/ea/a2/1345977237.webp,TIPO A,13,,1425000.0,chalet,sale,320.0,,6,6,Hermanos San Román s/n,Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4497489,-3.8072152,True,https://www.idealista.com/obra-nueva/105236067/,"“ALTOS DEL PARQUE” es una promoción de 11 exclusivos chalets adosados, con parcela privada, y urbanización con jardín y piscina. Viviendas con grandes posibilidades. ESPACIOS PERSONALIZABLES para adaptarse a las necesidades de cada familia. En el corazón de Pozuelo, con vistas al Parque Alcalde José Martín Crespo-Díaz, y junto a la Plaza de la Constitución y al Parque Prados de Torrejón, “ALTOS DEL PARQUE” se encuentra en un entorno privilegiado, con gran oferta de servicios, centros educativos, comerciales y de ocio. Una zona consolidada y bien comunicada con los principales ejes de la ciudad. Las viviendas, de hasta 6 dormitorios, cuentan con amplios espacios distribuidos en cuatro plantas. En planta baja está el salón, comedor, cocina, aseo de cortesía, y zonas exteriores de la vivienda con porche delantero y amplia terraza trasera con salida a los jardines de la urbanización. Primera planta de dormitorios con baño ensuite y armarios empotrados. Ático con sala de estar, o dormitorio con baño, y salida a gran terraza. Y en el sótano, zona de bodega con grandes ventanales, ampliamente iluminada a través de patio inglés, con sala de estar personalizable, y acceso directo al aparcamiento comunitario. “ALTOS DEL PARQUE” está concebida como una urbanización de viviendas que combinan el diseño moderno de una construcción con excelentes materiales, con el confort de unos espacios estudiados y concebidos para disfrutar de todas las comodidades que ofrecen. Entrega segundo semestre 2026.",False,,True,,False,4453.0,True,False,False,False,[],False,False,1425000.0,€,chalet,terracedHouse,"Zona norte, Pozuelo de Alarcón",Chalet adosado en Hermanos San Román s/n,True,True,,,
108602621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/65/45/1349695424.webp,DS-P66037B,15,5,1690000.0,flat,sale,145.0,True,3,2,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.435165,-3.6785716,False,https://www.idealista.com/inmueble/108602621/,"DIZA Consultores presenta esta exclusiva vivienda en Lista. Ubicado en la quinta planta de un edificio, en esquina, se encuentra este este apartamento de 145 metros cuadrados destaca por su luminosidad y estilo. El amplio salón-comedor dividido en dos ambientes, es muy espacioso y luminoso gracias a su orientación y disposición casi todo exterior, dando una sensación de amplitud y armonía en toda la estancias. En la zona de descanso, se encuentran tres dormitorios, siendo dos de ellos exteriores con orientación este, lo que hace que sean muy luminosos desde primera hora de la mañana y cuentan con tamaño suficiente para cama doble. El principal cuenta también con baño en suite. la cocina, completamente independiente, goza de un espacio muy amplio y de una ventilación natural excepcional. La ubicación del inmueble es excepcional, ya que se encuentra en el Barrio de Salamanca, se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Inmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla. Convertimos Sueños en Hogares. DIZA Consultores Inmobiliarios.",False,good,False,True,,11655.0,False,False,False,False,[],False,False,1690000.0,€,flat,,"Lista, Madrid",Piso en calle de Maldonado,,,,,
108149482,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,2ºB,6,2,430000.0,duplex,sale,110.0,True,3,2,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/108149482/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,3909.0,True,False,False,False,[],False,False,430000.0,€,flat,duplex,"Abantos - Carmelitas, San Lorenzo de El Escorial","Dúplex en calle Santa Clara, 10",True,True,,,
107470397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/38/f3/1313740986.webp,Ático 2,15,4,1450000.0,penthouse,sale,108.0,True,2,2,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470397/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,,True,True,False,13426.0,False,False,False,False,[],False,False,1450000.0,€,flat,penthouse,"Huertas-Cortes, Madrid","Ático en Fucar, 5",True,True,,,
107470426,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/a9/c1/1313741006.webp,Ático 6,15,4,2300000.0,penthouse,sale,160.0,True,2,2,"Fucar, 5",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4121907,-3.6955664,True,https://www.idealista.com/obra-nueva/107470426/,"Be Grand Las Letras es un conjunto residencial diseñado para experimentar lujo, modernidad e historia. Se trata de un proyecto de obra nueva, moderno y vanguardista en armonía con su entorno, situado en la calle Fúcar 5. Cuenta con 47 viviendas, 80 plazas de aparcamiento e increíbles áreas comunes como rooftop con piscina, gimnasio y jardín.",False,newdevelopment,True,True,False,14375.0,False,False,False,False,[],False,False,2300000.0,€,flat,penthouse,"Huertas-Cortes, Madrid","Ático en Fucar, 5",True,True,,,
105829768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/ea/22/1264270249.webp,4 Tipo B,13,,316000.0,chalet,sale,129.0,,3,3,avenida De Los Rosales s/n,Madrid,Torrelaguna,,es,,40.8271222,-3.5428692,True,https://www.idealista.com/obra-nueva/105829768/,"El proyecto Nortelaguna presenta 31 chalets unifamiliares de obra nueva pareados y adosados con dos tipologías, ambas de 3 dormitorios. Las viviendas cuentan con diversas orientaciones y están situadas en parcelas que varían entre los 320 m² y 350 m².  Esta promoción se ofrece, con precio cerrado y en promoción directa, como la mejor opción de obra nueva en Torrelaguna, al no tener que asumir ningún riesgo el comprador de las viviendas.  Ubicada en la Sierra Norte de Madrid, este municipio posee centros de salud, colegios, oferta comercial y excelente gastronomía. Su patrimonio arquitectónico medieval le ha valido la distinción de Monumento Histórico Artístico Nacional.  La calidad de vida se respira en el proyecto de Nortelaguna, donde el valor de su localización se combina con su diseño, concebido para el máximo aprovechamiento funcional y el mejor confort. Las viviendas disponen de unos 120 m2 construidos interiores más terrazas y porches, distribuidos según tipologías; dormitorio en planta baja y dos en planta primera, o los tres dormitorios en planta primera. La cocina abierta al salón-comedor establece continuidad con el porche para acceder con facilidad a los jardines de 170 m2 hasta 212 m2, según parcela, para disfrutar al aire libre con amigos y familia momentos inolvidables.   En este proyecto con buenas calidades destaca de manera especial la climatización con aerotermia por suelo radiante-refrescante. Con este sistema se logra en Nortelaguna mayor eficiencia energética y confort térmico en el interior de las viviendas, lo que permitirá un significativo ahorro en las facturas de calefacción y refrigeración, reduciendo al mismo tiempo las emisiones de CO₂ y el impacto ambiental.    Localización: El proyecto Nortelaguna se encuentra en el municipio de Torrelaguna en la Sierra Norte de Madrid, a 60 km del centro de Madrid por la A-1, a 48 km de la ciudad de Guadalajara, a 32 km de Buitrago de Lozoya y a 28 km de Guadalix. Aunado a sus buenas comunicaciones en coche, Torrelaguna posee líneas de buses suburbanos hacia diversos puntos de la ciudad que le comunican con Metro Madrid.  La ubicación del proyecto Nortelaguna permite acceder con facilidad al variado entorno natural de la Sierra, tanto para disfrutar de paisajes como para la práctica de múltiples deportes en cualquier época del año (senderismo, ciclismo o piragüismo, entre otros), sin renunciar a la vida práctica de tener a un paso de casa opciones de servicios, en un lugar tranquilo e histórico que incluso aún conserva calles empedradas.",False,,True,,False,2450.0,True,False,False,False,[],False,False,316000.0,€,chalet,terracedHouse,Torrelaguna,Chalet adosado en avenida De Los Rosales s/n,,,,,
108628475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/66/c7/1350399161.webp,ADO0025,69,,315000.0,chalet,sale,279.0,,7,3,"avenida del Paular, 27",Madrid,Rascafría,,es,,40.903117,-3.8787001,True,https://www.idealista.com/inmueble/108628475/,"B2V Inmobiliaria comercializa Maribel Jareño ¡Descubre esta magnifica casa en Rascafría! Te presentamos una bonita casa en Pleno Valle del Lozoya Se trata de un edificio que anteriormente fue una pastelería, de ahí que la planta baja esté a día de hoy como local comercial y la plata primera conste de dos viviendas más sus bajo cubiertas. la vivienda dispone de un pequeño pero coqueto jardín en el exterior que da acceso a una de las viviendas superiores y la otra tiene la entrada a través del local comercial. La vivienda con acceso desde el jardín tiene tres dormitorios con balcones a la vía principal y mucha luz, la otra vivienda necesita mayor reforma, pero podrían unificarse ambas. Una de las viviendas con calefacción de gasoil. Gran oportunidad para inversores que quieran montar un negocio, como una casa rural o particulares con deseo de tener una preciosa casa en Rascafría rodeada de restaurantes y todo tipo de servicios. Mejor ver para apreciar el potencial de este inmueble. Rascafría, uno de los pueblos más hermosos del Valle Alto del Jarama. Este lugar es conocido por su impresionante entorno natural, sus paisajes de montaña y su rica historia, lo que lo convierte en el refugio perfecto para quienes buscan tranquilidad y belleza. Si eres amante de la naturaleza, de dar largas caminatas por un entorno increíble y disfrutar de su gastronomía y variedad de servicios, Rascafría es el lugar idóneo para ti. ¡No pierdas la oportunidad de vivir en este magnífico lugar! ¡PRECIO NEGOCIABLE! Para más información o concertar una visita pueden ponerse en contacto. Maribel Jareño. Porque nos tomamos muy en serio nuestro cometido, sólo trabajamos en EXCLUSIVA. Equipamiento Calefacción: Individual Combustible calefacción: Otro Jardín [IW].",True,renew,False,,,1129.0,True,False,False,False,[],False,False,315000.0,€,chalet,terracedHouse,Rascafría,"Chalet adosado en avenida del Paular, 27",,,360000.0,45000.0,13.0
108149491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,2ºC,6,2,430000.0,duplex,sale,111.0,True,3,2,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/108149491/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,3874.0,True,False,False,False,[],False,False,430000.0,€,flat,duplex,"Abantos - Carmelitas, San Lorenzo de El Escorial","Dúplex en calle Santa Clara, 10",True,True,,,
109112277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/ce/94/1364700229.webp,W-046CUZ,42,,1150000.0,chalet,sale,188.0,,4,3,Parque Boadilla,Madrid,Boadilla del Monte,Parque Boadilla,es,,40.4317833,-3.9150337,False,https://www.idealista.com/inmueble/109112277/,"Chalet individual en una planta con piscina en Parque Boadilla Engel&Völkers presenta en exclusiva esta excelente propiedad construida en 2018 en la prestigiosa y segura urbanización de Parque Boadilla. Además de estar construida bajo la premisa de conexión constante con el paisaje y con un alto grado de sostenibilidad, esta pieza destaca por su arquitectura de línea minimalista, sus techos de doble altura y por su cómoda distribución: 188 metros construidos en una sola planta sobre una parcela plana de 1000 metros.  Accedemos desde el jardín a un espectacular porche cubierto y a la zona social de esta vivienda que es el corazón de la casa y que ofrece amplio y luminoso openspace con un salón comedor y cocina integrada además de un aseo de cortesía. Cuatro dormitorios dobles con amplios armarios empotrados componen las zonas privadas a las que accedemos desde la zona social y que comparten dos cuartos de baño completos. Un cuarto de lavandería independiente, completa las zonas comunes. Todas las piezas de la propiedad están abiertas al jardín, lo que la hace especialmente luminosa, cálida y confortable.  En su amplia parcela de casi 1000 metros, podemos disfrutar de un amplio y consolidado jardín que rodea la casa de indudable valor paisajístico y que es otro de los grandes atractivos de la propiedad que cuenta con una gran piscina de cloración salina de última generación. Suelo radiante refrigerante alimentado con aerotermia, carpintería exterior termo acústica y suelo porcelánico continuo en toda la casa. Vivienda de ensueño en un paraje único, para disfrutar de la naturaleza, la privacidad y la tranquilidad sin renunciar a la comodidad de contar con todos los servicios a mano. La vivienda está ubicada en la prestigiosa urbanización Parque Boadilla en Boadilla del Monte, población que se encuentra a tan sólo 15 minutos en coche de Madrid. Consta de un entorno natural envidiable con todos los servicios e infraestructuras para facilitar una vida cómoda. La urbanización cuenta con servicio de seguridad 24 horas y un club social con instalaciones deportivas, piscina, parque infantil y restaurante. Muy cerca de la vivienda se va a abrir un centro comercial. El reconocido colegio bilingüe St Michael´s se encuentra en la misma urbanización. Los colegios Mirabal Internacional, Eurocolegio Casvi, Trinity College, Virgen de Europa y Highlands School Los Fresnos, se encuentran también en las proximidades. La zona está bien comunicada con autobuses, metro ligero y cercanía a la M-50, A-6 y A-5.",True,good,False,,,6117.0,False,False,False,False,[],False,False,1150000.0,€,chalet,independantHouse,"Parque Boadilla, Boadilla del Monte",Casa independiente,True,True,,,
106144119,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/e7/5f/1273826733.webp,Bj A,6,bj,445000.0,flat,sale,106.0,True,3,2,"calle SANTA CLARA, 10",Madrid,San Lorenzo de El Escorial,Abantos - Carmelitas,es,,40.5954752,-4.1421639,True,https://www.idealista.com/obra-nueva/106144119/,"""Los Jardines de San Lorenzo"" es un nuevo proyecto residencial en un espacio natural privilegiado de la Sierra de Guadarrama.  La promoción contempla la edificación de 8 viviendas con trastero, piscina y 9 plazas de aparcamiento, en régimen de vivienda libre.  Está organizada en un edificio independiente, bajos de cota alta con jardín, primeros en planta y segundos en dúplex en planta y bajo cubierta. Viviendas La tipología de las viviendas son de 3 dormitorios en la totalidad de sus diferentes unidades. Las viviendas contarán con: • Plazas de aparcamiento y trastero, incluidos en el precio • Jardín y piscina comunitarios • Ascensor en todos los niveles • Climatización frío y calor, con sistema de aerotermia y suelo refrescante • Cocinas amuebladas y equipadas con electrodomésticos (horno, microondas, campana,  placa de inducción, lavadora-secadora, lavavajillas y frigorífico) • Carpintería exterior con doble acristalamiento y rotura de puente térmico • Carpintería de interior con puertas macizas y armarios • Acabados interiores de primera calidad Sagelliv con más de 25 años de experiencia, es fiel a su filosofía de trabajo: “Con dedicación, creando hogares” Ponemos a su disposición nuestro equipo de trabajo en nuestras oficinas, siempre con cita previa: • Plaza de la Villa, 14 - 1º Loeches – Madrid. • C/Quiterio López, 5 – 1º D El Escorial – Madrid.",False,newdevelopment,True,True,False,4198.0,True,False,False,False,[],False,False,445000.0,€,flat,,"Abantos - Carmelitas, San Lorenzo de El Escorial","Piso en calle Santa Clara, 10",True,True,,,
106830310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/19/ce/1264270250.webp,8 Tipo A,13,,303000.0,chalet,sale,129.0,,3,3,avenida De Los Rosales s/n,Madrid,Torrelaguna,,es,,40.8271222,-3.5428692,True,https://www.idealista.com/obra-nueva/106830310/,"El proyecto Nortelaguna presenta 31 chalets unifamiliares de obra nueva pareados y adosados con dos tipologías, ambas de 3 dormitorios. Las viviendas cuentan con diversas orientaciones y están situadas en parcelas que varían entre los 320 m² y 350 m².  Esta promoción se ofrece, con precio cerrado y en promoción directa, como la mejor opción de obra nueva en Torrelaguna, al no tener que asumir ningún riesgo el comprador de las viviendas.  Ubicada en la Sierra Norte de Madrid, este municipio posee centros de salud, colegios, oferta comercial y excelente gastronomía. Su patrimonio arquitectónico medieval le ha valido la distinción de Monumento Histórico Artístico Nacional.  La calidad de vida se respira en el proyecto de Nortelaguna, donde el valor de su localización se combina con su diseño, concebido para el máximo aprovechamiento funcional y el mejor confort. Las viviendas disponen de unos 120 m2 construidos interiores más terrazas y porches, distribuidos según tipologías; dormitorio en planta baja y dos en planta primera, o los tres dormitorios en planta primera. La cocina abierta al salón-comedor establece continuidad con el porche para acceder con facilidad a los jardines de 170 m2 hasta 212 m2, según parcela, para disfrutar al aire libre con amigos y familia momentos inolvidables.   En este proyecto con buenas calidades destaca de manera especial la climatización con aerotermia por suelo radiante-refrescante. Con este sistema se logra en Nortelaguna mayor eficiencia energética y confort térmico en el interior de las viviendas, lo que permitirá un significativo ahorro en las facturas de calefacción y refrigeración, reduciendo al mismo tiempo las emisiones de CO₂ y el impacto ambiental.    Localización: El proyecto Nortelaguna se encuentra en el municipio de Torrelaguna en la Sierra Norte de Madrid, a 60 km del centro de Madrid por la A-1, a 48 km de la ciudad de Guadalajara, a 32 km de Buitrago de Lozoya y a 28 km de Guadalix. Aunado a sus buenas comunicaciones en coche, Torrelaguna posee líneas de buses suburbanos hacia diversos puntos de la ciudad que le comunican con Metro Madrid.  La ubicación del proyecto Nortelaguna permite acceder con facilidad al variado entorno natural de la Sierra, tanto para disfrutar de paisajes como para la práctica de múltiples deportes en cualquier época del año (senderismo, ciclismo o piragüismo, entre otros), sin renunciar a la vida práctica de tener a un paso de casa opciones de servicios, en un lugar tranquilo e histórico que incluso aún conserva calles empedradas.",False,,True,,False,2349.0,True,False,False,False,[],False,False,303000.0,€,chalet,terracedHouse,Torrelaguna,Chalet adosado en avenida De Los Rosales s/n,,,,,
