propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108983707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/23/92/1360858407.webp,,42,,447000.0,chalet,sale,238.0,,3,2,calle de los Pinos,Madrid,Collado Mediano,,es,,40.7025463,-4.0065429,False,https://www.idealista.com/inmueble/108983707/,"¡INMOBILIARIA HOGARES VENDE EN EXCLUSIVA! Se vende espectacular chalet pareado de cuatro plantas en Collado Mediano, ubicado en una de las urbanizaciones más cotizadas de la zona, que combina tranquilidad, vistas despejadas y un entorno natural privilegiado. Construido en el año 2003 y parcialmente reformado, este inmueble ofrece una excelente distribución y una construcción sólida, ideal para familias que buscan espacio, luz y calidad de vida en la Sierra de Madrid. La vivienda cuenta con tres amplios dormitorios, todos ellos equipados con armarios empotrados, lo que garantiza un óptimo aprovechamiento del espacio. El dormitorio principal dispone además de un baño en suite, ofreciendo comodidad y privacidad. La vivienda cuenta con un segundo cuarto de baño y un aseo de cortesía, ideal para visitas. Cuenta con diversas reformas y mejoras como sistemas, radiadores etc... ; Dispone también de una cocina completa, funcional y con todo lo necesario para el día a día. El salón-comedor, muy luminoso y con una distribución rectangular muy funcional, tiene acceso directo al jardín trasero, un espacio privado perfecto para disfrutar de reuniones familiares, descanso o actividades al aire libre. En la entrada principal también encontramos un cuidado jardín delantero, que aporta un extra de privacidad y encanto a la vivienda. El chalet dispone de un garaje con acceso independiente, al que se accede directamente desde la vivienda y que cuenta con puerta automática, aportando comodidad y seguridad. Esta planta baja, además de albergar el garaje, ofrece múltiples posibilidades como zona de almacenamiento, gimnasio, bodega o sala de juegos. La urbanización en la que se encuentra destaca por sus estupendas zonas comunes, amplias y bien mantenidas, entre las que destaca una enorme piscina rodeada de zonas verdes, perfectas para el disfrute y el relax. Además, el acceso a estas zonas comunes se realiza exclusivamente desde la propia vivienda, lo que garantiza privacidad y comodidad. La ubicación es inmejorable, en un entorno residencial consolidado, muy bien comunicado con Madrid y rodeado de naturaleza, colegios, comercios y todos los servicios necesarios. Una oportunidad única para vivir en un entorno privilegiado con todas las comodidades. ¡Ven a visitarlo y enamórate de tu nuevo hogar en Collado Mediano! ¡POSIBILIDAD DE FINANCIACIÓN AL 100%!",False,good,False,,,1878.0,True,False,False,False,[],False,False,447000.0,€,True,True,chalet,Collado Mediano,Chalet pareado en calle de los Pinos,Destacado,semidetachedHouse,,,
108625333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/ae/9d/1350314562.webp,,30,1,265000.0,flat,sale,104.0,True,3,2,calle de los Manantiales,Madrid,Collado Mediano,,es,,40.6956161,-4.0274228,False,https://www.idealista.com/inmueble/108625333/,"¡INMOBILIARIA HOGARES VENDE EN EXCLUSIVA! Este luminoso piso se encuentra en una de las urbanizaciones más prestigiosas y cotizadas de Collado Mediano. Ofrece un ambiente cómodo y elegante con una distribución ideal para disfrutar de amplios espacios y una excelente calidad de vida. El salón-comedor es amplio y muy luminoso, con grandes ventanales que permiten que la luz natural inunde la estancia. El salón comunica con una gran terraza con orientación sur, que ofrece vistas excepcionales de los alrededores, convirtiéndose en un lugar perfecto para relajarse, disfrutar de la naturaleza o compartir momentos al aire libre. La terraza es ideal para disfrutar del sol durante gran parte del día. La cocina, amplia y funcional, cuenta con todo lo necesario para facilitar las tareas diarias y convertirse en el corazón del hogar. El piso dispone de tres dormitorios, dos de ellos con armarios empotrados que aprovechan al máximo el espacio, lo que proporciona un almacenamiento adicional y orden. Además, cuenta con dos baños completos. La urbanización es cerrada, con un mantenimiento de jardines impecable y amplias zonas comunes que incluyen pistas de tenis, frontón, campo de fútbol y una gran piscina comunitaria. Estos espacios ofrecen múltiples opciones de ocio y deporte para disfrutar en familia o con amigos. La seguridad está garantizada con un sistema de acceso controlado, con cerramiento y puertas con código. •La participación valorada en más de 3.000€ que incluye el uso y disfrute de dos pistas de tenis, zona de barbacoas, pista de futbol y frontón, ideal para reuniones familiares o con amigos en un entorno privado y natural. Este piso es la opción ideal para aquellos que buscan un hogar con todos los servicios, en una ubicación tranquila, segura y rodeada de naturaleza, sin renunciar a la comodidad y a la cercanía de todos los servicios esenciales. Para más información o concertar una visita, no dude en ponerse en contacto. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",False,renew,False,False,,2548.0,True,False,False,False,[],False,False,265000.0,€,True,True,flat,Collado Mediano,Piso en calle de los Manantiales,Destacado,,,,
108566747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/f3/4a/1348879535.webp,PR99559441,73,,1690000.0,chalet,sale,324.0,,4,4,calle de Antonio López Torres,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4743335,-3.6275453,False,https://www.idealista.com/inmueble/108566747/,"^**^ADOSADO DE LUJO EN CARCAVAS, VALDEBEBAS CON TRES PLANTAS, DOMOTICA INTEGRAL Y AEROTERMIA^**^ Ponemos a la venta esta espectacular vivienda adosada de lujo situada en una de las zonas más tranquilas y exclusivas del distrito de Hortaleza, en Madrid. Se trata de un chalet adosado de tres plantas en perfecto estado, con una distribución inteligente, excelentes calidades y un diseño que prioriza la comodidad, la eficiencia energética y la luminosidad en todos sus espacios. En la planta baja encontramos un amplísimo salón comedor con un impresionante tragaluz que inunda la estancia de luz natural durante todo el día, aportando además una extraordinaria sensación de amplitud. Este espacio se conecta con la cocina a través de una gran puerta corredera que permite disfrutar de un ambiente abierto o mantener ambas estancias independientes, adaptándose al estilo de vida del momento. También se ubica en esta planta un elegante aseo de cortesía. La planta superior está dedicada íntegramente al descanso, con tres dormitorios. El principal, muy amplio, cuenta con vestidor y baño en suite, mientras que los otros dos comparten un baño completo, todo con acabados modernos y funcionales. La planta sótano alberga un espacioso garaje con capacidad para varios vehículos, una sala de lavandería, una sala técnica y un dormitorio en suite ideal para servicio, invitados o como despacho independiente. La vivienda ha sido construida con estructura mixta y losa de hormigón, lo que permite una planta baja totalmente diáfana, sin columnas, y con el forjado preparado para la futura instalación de ascensor. Está equipada con aislamiento térmico y acústico de primer nivel, carpintería exterior de aluminio Cortizo con cristales de alta eficiencia y persianas motorizadas domotizadas en todas las ventanas, incluido un ventanal de siete metros con acceso al jardín privado. La puerta principal es acorazada de gran formato, marca DIERRE, de suelo a techo, que combina diseño y seguridad. La planta principal dispone de un sistema de iluminación completamente domotizado, que permite controlar los ambientes desde cualquier dispositivo móvil. En cuanto a eficiencia energética, esta vivienda ofrece una instalación de placas solares en cubierta con 5 kW de potencia, así como un sistema de aerotermia Daikin Altherma 3 que alimenta el suelo radiante y refrescante en todas las estancias. El suelo porcelánico de gran formato marca Inalco refuerza la sensación de modernidad y elegancia, presente en toda la casa, y las paredes y techos están acabados con pintura mate lavable de máxima calidad Valentine Valon Clean. Situado en el corazón de Hortaleza, este chalet adosado de lujo ofrece un entorno residencial privilegiado, con todos los servicios necesarios al alcance: colegios, centros deportivos, supermercados, parques y zonas verdes, así como una excelente comunicación con el centro de Madrid mediante metro, autobús y accesos directos a M-40, A-1 y el aeropuerto. Hortaleza es sinónimo de calidad de vida, ideal para quienes desean vivir con tranquilidad, seguridad y todas las comodidades, sin salir de la capital. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",True,good,False,,,5216.0,True,False,True,False,[],False,False,1690000.0,€,True,True,chalet,"Valdebebas - Valdefuentes, Madrid",Chalet adosado en calle de Antonio López Torres,Destacado,terracedHouse,,,
108645716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/24/bd/1350916022.webp,,33,bj,139500.0,flat,sale,51.0,True,1,1,paseo de los Rosales,Madrid,Collado Mediano,,es,,40.6920368,-4.0396405,False,https://www.idealista.com/inmueble/108645716/,"Piso completamente reformado que ofrece un espacio moderno y funcional listo para entrar a vivir. Cuenta con un dormitorio amplio y luminoso, diseñado para proporcionar comodidad y un ambiente acogedor. El cuarto de baño ha sido renovado por completo e incluye un plato de ducha con mampara, con acabados actuales que combinan practicidad y estilo, garantizando un espacio cómodo y fácil de mantener. La cocina ha sido reformada íntegramente, equipada con mobiliario moderno y funcional que facilita las tareas diarias, además de contar con una distribución optimizada para aprovechar al máximo el espacio disponible. La instalación eléctrica y la fontanería han sido completamente actualizadas, asegurando un funcionamiento eficiente y seguro de todas las instalaciones del hogar. Además, el piso cuenta con una caldera de gas natural nueva, que proporciona una calefacción eficiente y un suministro continuo de agua caliente, mejorando el confort y reduciendo el consumo energético. La vivienda forma parte de una urbanización que dispone de amplias zonas comunes, entre las que destacan una piscina perfectamente cuidada, ideal para el disfrute en los meses más cálidos, así como jardines y áreas de esparcimiento para el descanso y el ocio de los residentes. La urbanización también ofrece un trastero privado, aportando un espacio extra para almacenamiento y ayudando a mantener el piso ordenado y despejado. La ubicación es tranquila y segura, con accesos controlados y una comunidad bien mantenida que garantiza un ambiente agradable y confortable. Este piso reformado es una oportunidad ideal para quienes buscan un hogar moderno, con todas las comodidades actuales y ubicado en una urbanización con servicios y espacios comunes que favorecen un estilo de vida cómodo y relajado. Además, su situación permite un fácil acceso a servicios, transporte y zonas de ocio, haciendo la vida diaria mucho más práctica.",False,good,False,False,,2735.0,True,False,False,False,[],False,False,139500.0,€,,,flat,Collado Mediano,Piso en paseo de los Rosales,Destacado,,,,
108213721,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/ed/a1/1337313780.webp,OP40,29,en,335000.0,flat,sale,112.0,True,4,2,avenida de Oporto,Madrid,Madrid,Carabanchel,es,Opañel,40.3840387,-3.7247838,False,https://www.idealista.com/inmueble/108213721/,"CAPITAL HOME VENDE ESPECTACULAR PISO EN AVENIDA DEOPORTO, ZONA CARABANCHEL; Cerca de todo tipo de servicios como centro de salud, supermercados, farmacias, etc. A solo 2 minutos de la autovía A-42, con enlace cercano a la M-30, y a solo dos minutos andando de la parada de metro OPAÑEL. La vivienda consta de 4 dormitorios, 2 baños completos, y preinstalación para poder instalar un tercer baño o aseo. Contamos con un amplio recibidor, el cual nos da acceso directo a un dormitorio, que puede ir enfocado a despacho, y un amplio y luminoso salón comedor, en el que contamos con aire acondicionado. Disponemos de una espectacular cocina totalmente reformada y ampliada, la cual incluye todos los electrodomésticos, y además cuenta con una amplia despensa destinada a almacenaje de alimentos. En consiguiente nos encontramos con uno de los baños, totalmente completo, con plato de ducha. También disponemos de otro cuarto de baño completo, en este caso con bañera. El dormitorio principal cuenta con un amplio armario empotrado, y sistema de aire acondicionado. La vivienda dispone de una estancia con preinstalación para un aseo, la cual actualmente se utiliza como trastero de almacenaje. Por ultimo, disponemos de 2 dormitorios individuales, uno de ellos también con armario empotrado totalmente revestido. Con posibilidad de financiación al 100% y asesoramiento gratuito, ¡esta es una oportunidad que no puedes dejar pasar! Ven a visitar esta casa y comienza a imaginar tu vida en este acogedor espacio. ¡NO PIERDAS LA OPORTUNIDAD Y VEN A VISITAR ESTE INMUEBLE!",True,good,False,True,,2991.0,True,False,False,False,[],False,False,335000.0,€,,,flat,"Opañel, Madrid",Piso en avenida de Oporto,Destacado,,,,
108959308,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/cd/58/1362355907.webp,PR99559516,99,,1100000.0,chalet,sale,817.0,,10,6,Urbanización Valdeperales,Madrid,Perales de Tajuña,,es,,40.2079329,-3.3544816,False,https://www.idealista.com/inmueble/108959308/,"***VILLA DE LUJO EN PERALES DE TAJUÑA: UN REFUGIO DE ENSUEÑO***  ¡Oportunidad única! Esta vivienda de lujo es un auténtico refugio de ensueño en un entorno natural privilegiado, rodeada de 46.000 m2 de parcela. Con más de 800 m2 construidos, esta vivienda ofrece todo lo que necesitas para vivir con lujo y comodidad. Características destacadas: - Vivienda principal: un espacio de lujo distribuido en varias plantas, muy espaciosos todas las estancias, con varios salones con chimeneas y TV con proyector y pantallas retractiles, total de 10 dormitorios, 4 baños, dos cocinas, piscina, gimnasio con sauna y jacuzzi, vivienda de guardeses y más, diseñado para satisfacer las necesidades de los más exigentes. - Casa de guardeses: con 2 dormitorios, cocina americana y 2 baños, diseñada para que puedas tener un equipo de personal a tu disposición. - Domótica: un sistema de automatización que controla la iluminación, temperatura y seguridad de la vivienda, y con persianas y cortinas mecanizadas, para que puedas disfrutar de una vida más cómoda y segura. - Diseño y decoración: decorado con mucho gusto y mezclando estilos rústicos (antigüedades) y algunos más modernos, suelos rústicos, chimeneas, vidrieras plomadas y más, que crean un ambiente cálido y acogedor. - Seguridad: alarma con cámaras exteriores y volumétricos por toda la vivienda, rejas en todas las ventanas y puertas de hierro anti-intrusión, para que puedas sentirte seguro en tu hogar. Distribución vivienda principal: -Planta alta: un espacio de bienvenida con porche de entrada, hall que da acceso a cocina, salón con chimenea central y TV con proyector, con 4 dormitorios con armarios empotrados, 1 baño y otro en suite con vestidor.  -Planta media: bajamos por unas escaleras que dan acceso a una zona amplia de salón con chimenea y varios espacios más con zona de lectura y TV con proyector. También encontramos un despacho, 3 dormitorios, 1 baño, y sala de calderas. También a esta mima altura pero de acceso por escaleras de bajada y subida accedemos a un amplio salón de reciente construcción con grandes ventanales de aluminio con rotura de puente térmico y personas mecanizadas, aire acondicionado y suelo radiante.  - Planta baja: accedemos por escalera y encontramos un trastero, 1 dormitorio, 1 baño, y una bodega decorada con antigüedades, con proyector y pantalla retráctil, cocina contigua con muebles de madera de barco, perfecto para disfrutar de momentos especiales con familiares y amigos. Exteriores: - Piscina: aprox 20x10 metros, ideal para disfrutar del sol y la relajación. - Jardines: rodeado de arbolado autóctono con encinas, pinos, abetos, parras, ciprés y olivos, crean un entorno natural y tranquilo. Y césped artificial cercano a la piscina. - Mini Campo de fútbol: (o del deporte que quieras) perfecto para los amantes del deporte. Equipamiento: - GIMNASIO: totalmente equipado con máquinas, sauna y jacuzzi, para que puedas disfrutar de un momento de relajación y bienestar. Baño completo, ducha extra cerca de jacuzzi, aire acondicionado y calefacción de caldera de gasoil. - Riego automático: en la parte alta de la parcela, para que puedas mantener tus jardines siempre verdes y saludables. - Depósito de gasoil: enterrado de 3000 litros, para que puedas tener una fuente de energía segura y eficiente. - Fosa séptica nueva, para que puedas disfrutar de una vivienda sostenible y respetuosa con el medio ambiente. -Aire acondicionado por splitz en todas las estancias. -Caldera de gasoil con acumuladores de agua, que distribuye a través de radiadores a todas las estancias y en salón nuevo mediante suelo radiante refrigerante frío/calor. No pierdas la oportunidad de vivir en esta vivienda de lujo en un entorno natural privilegiado. ¡Contacta con nosotros para más información y haz tu sueño realidad!",True,good,False,,,1346.0,True,False,True,False,[],False,False,1100000.0,€,True,True,chalet,Perales de Tajuña,Casa independiente en Urbanización Valdeperales,Destacado,independantHouse,,,
108971466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/12/f9/1360487479.webp,,35,1,284900.0,flat,sale,103.0,True,4,2,calle del Lago,Madrid,Collado Mediano,,es,,40.6943043,-4.0272778,False,https://www.idealista.com/inmueble/108971466/,"¡INMOBILIARIA HOGARES VENDE EN EXCLUSIVA! Se vende espectacular piso completamente reformado, situado en una primera planta, en una de las urbanizaciones más exclusivas y tranquilas de Collado Mediano. La vivienda destaca por su amplitud, distribución funcional y excelentes calidades, perfecta para quienes buscan confort, espacio y un entorno privilegiado. Cuenta con cuatro dormitorios, cuentan con prácticos armarios empotrados, lo que garantiza un excelente aprovechamiento del espacio. El dormitorio principal dispone de baño en suite, aportando un plus de privacidad y comodidad. En total, la vivienda dispone de dos cuartos de baño completos, reformados con materiales modernos y de calidad. El salón comedor es muy luminoso y tiene acceso directo a una acogedora terraza, ideal para disfrutar de momentos al aire libre o simplemente relajarse con vistas a las zonas comunes. La cocina, completamente equipada y también reformada, ofrece un espacio funcional y moderno para el día a día. Además, la propiedad incluye en el precio una plaza de garaje y un trastero, aportando un valor añadido en cuanto a comodidad y almacenamiento. El piso cuenta con calefacción de gas natural y aire acondicionado con bomba de aire frio y calor. La vivienda se encuentra dentro de una urbanización privada completamente cerrada, con acceso mediante portón eléctrico, lo que garantiza seguridad y privacidad. Las zonas comunes son excepcionales, ideales para familias y para disfrutar del tiempo libre sin salir de casa. Entre ellas se encuentran una gran piscina comunitaria, dos pistas de tenis, una pista de fútbol y otra de frontón, además de amplias zonas ajardinadas y espacios para el esparcimiento. Ubicado en un entorno natural, con fácil acceso a servicios, transporte y zonas comerciales, este piso representa una oportunidad única para vivir en un enclave tranquilo, seguro y rodeado de naturaleza, sin renunciar a las comodidades de una urbanización de alto nivel. ¡No dejes pasar esta oportunidad y ven a conocer tu nuevo hogar en Collado Mediano! ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",False,good,False,False,,2766.0,True,False,False,False,[],False,False,284900.0,€,True,True,flat,Collado Mediano,Piso en calle del Lago,Destacado,,,,
108919155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/b9/19/1362147527.webp,17364-2025,13,1,255000.0,flat,sale,78.0,False,2,1,paseo de Saler,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,,40.2927711,-3.7927218,False,https://www.idealista.com/inmueble/108919155/,"¡ Oportunidad! Piso de 78 m² para reformar a la venta en Fuenlabrada, Madrid. La vivienda está distribuida en salón-comedor, dos dormitorios, cocina independiente, cuarto de baño y vestíbulo. Cuenta con suelos de tarima, ventanas de aluminio.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una 1ª Planta en un bloque con ascensor. Buenas comunicaciones por carretera (M-50, M-506) y transporte público. Muy cercano a la estación de tren de Fuenlabrada y a paradas de autobús que conectan con las L3, L-493 y N5. Próximo a todo tipo de servicios e infraestructuras como comercios, centros educativos (Colegio Fuenlabrada y Colegio Público Rayuela) supermercados, farmacias, zonas verdes... SIN COMISIÓN.",False,good,False,True,,3269.0,True,False,False,False,[],False,False,255000.0,€,,,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en paseo de Saler,Destacado,,,,
108529533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/77/93/1355943757.webp,PR99559430,25,bj,445000.0,duplex,sale,90.0,True,2,1,calle de San Bartolomé,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4205357,-3.6991573,False,https://www.idealista.com/inmueble/108529533/,"Exclusivo Dúplex con Patio en Calle San Bartolomé – ¡Listo para Entrar a Vivir! Presentamos este magnífico dúplex situado en la calle San Bartolomé, una vivienda amplia, funcional y con todas las comodidades necesarias para disfrutar desde el primer día.  Es un dúplex con amplio patio privado, ideal para disfrutar del aire libre con un estado impecable, recién pintado y totalmente amueblado, tal y como se muestra en la visita. Un edificio muy buen consolidado sin derramas pendientes y con una finca bien gestionada: del portal, recogida de basuras, mantenimiento y administración incluidos en la comunidad. Su cuota mensual de comunidad muy asequible: solo 55 €/mes. Dispone la vivienda de suministros optimizados: gas natural, instalación de fibra óptica y potencia eléctrica de 5.5 kW. Equipado con tarima C4 de alta resistencia, puerta de seguridad para mayor tranquilidad y alarma instalada en toda la vivienda. Cuenta con rejas de seguridad y caja fuerte instaladas. El sistema de calefacción mediante radiadores de calor azul, sin necesidad de aire acondicionado gracias a los tabiques anchos de la finca, que aíslan térmica y acústicamente de forma excelente. Dispone de dos amplias habitaciones pero la secundaria convertida en vestidor de 4,20 metros, ofreciendo un amplio espacio de almacenaje, un cuarto de baño completo con plato de ducha, hall recibidor, cocina totalmente equipada con salida al patio privativo, salón comedor. Es un edificio con un vecindario tranquilo y excelente convivencia. Esta propiedad es perfecta para quienes buscan comodidad, eficiencia y una ubicación consolidada. Una oportunidad única para adquirir un dúplex con patio en una zona inmejorable, para entrar a vivir sin necesidad de reformas. Su ubicación es algo inmejorable ya que se encuentra rodeado de todo tipo de comercios de barrio, Centro comercial, farmacia, centro de salud, hospitales, restaurantes, etc A escasos minutos de la vivienda todo tipo de transporte público tanto metros con gran variedad de líneas y autobuses. No pierda la oportunidad en visitarlo¡.",True,good,False,True,,4944.0,True,False,False,False,[],False,False,445000.0,€,,,flat,"Chueca-Justicia, Madrid",Dúplex en calle de San Bartolomé,Destacado,duplex,,,
107008926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/f8/c2/1300258261.webp,2º C,2,2,320442.0,duplex,sale,75.0,True,3,2,"calle SANTA LUCIA, 6",Madrid,Leganés,La Fortuna,es,La Fortuna,40.3598379,-3.7801547,True,https://www.idealista.com/obra-nueva/107008926/,"Descubre Residencial Santa Lucía, un exclusivo desarrollo en la zona de La Fortuna, Leganés, que te ofrece la oportunidad de vivir en un entorno privilegiado.  Este proyecto consta de 8 viviendas de 1, 2 y 3 dormitorios, perfectas para adaptarse a diferentes necesidades familiares. Características principales: 6 viviendas con amplias terrazas panorámicas para disfrutar de vistas únicas y momentos al aire libre. Piscina comunitaria y zona de juegos para el disfrute de toda la familia. Plaza de garaje y trastero incluidos en todas las viviendas. Además, el proyecto se desarrolla bajo un régimen de cooperativa libre, brindándote una forma accesible y flexible de adquirir tu nuevo hogar. ¡No pierdas la oportunidad de formar parte de Residencial Santa Lucía!",True,newdevelopment,True,True,False,4273.0,True,False,False,False,[],False,False,320442.0,€,True,True,flat,"La Fortuna, Leganés","Dúplex en calle Santa Lucia, 6",Destacado,duplex,,,
109197958,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/5b/63/1367191607.webp,RJBAJO,27,bj,197000.0,flat,sale,57.0,True,1,1,calle Real,Madrid,Paracuellos de Jarama,Casco Urbano,es,,40.5057293,-3.5309371,False,https://www.idealista.com/inmueble/109197958/,"VOhome propiedades vende magnífico apartamento en Paracuellos de Jarama. La vivienda de 57 m² construidos, muy luminosa y está distribuida en un amplio salón, un dormitorio, baño completo con plato de ducha y cocina amueblada. Finca con ascensor. Puerta blindada, ventanas climalit, suelos de tarima flotante. Aire acondicionado por conducto con bomba de calor y frío en todas las estancias. La vivienda dispone de ascensor con acceso directo al garaje y trastero (ambos incluidos en el precio de venta). Inmueble actualmente alquilado en rentabilidad, ideal para inversores, contrato vigente hasta marzo de 2027 en 700€/mes.  El inmueble se encuentra ubicado en un paraje incomparable, junto al rio Jarama. Además, dispone de parada de autobús a 1 minuto con conexión a Barajas, Canillejas y Alcobendas. Por carretera se encuentra a 2 minutos del aeropuerto Adolfo Suarez y a 5 minutos de barajas. No dejes pasar esta oportunidad de vivir en un entorno tranquilo. ¡Ven a visitar este piso y hazlo tu nuevo hogar! Paracuellos tiene 5 líneas de autobús interurbanas, de las cuales 4 conectan con Madrid (3 en el intercambiador de Canillejas y una en Barajas) y 2 líneas urbanas 1 y 2. Rápido acceso a la M-11 el cual permite estar en plaza Castilla en menos de 10 minutos. ¿Necesita hipoteca? No se preocupe, también tenemos departamento financiero propio, asesoramiento gratuito. Pregunte sin compromiso. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales/ Notaría - Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Puede contactar con nosotros en nuestra oficina de: Avda. de Logroño 146 Local Teléfono:.",True,good,False,True,,3456.0,True,False,True,False,[],False,False,197000.0,€,True,True,flat,"Casco Urbano, Paracuellos de Jarama",Piso en calle Real,Destacado,,,,
107914417,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/50/71/1354824273.webp,2253-421-LH,38,bj,560000.0,flat,sale,153.0,True,3,2,calle Hermanos Machado,Madrid,Boadilla del Monte,Sector B,es,,40.410974,-3.8982448,False,https://www.idealista.com/inmueble/107914417/,"Este maravilloso piso en planta baja se encuentra en la Calle Hermanos Machado, en Boadilla del Monte, una de las zonas más cotizadas y tranquilas de la localidad. Con una ubicación privilegiada, este hogar ofrece comodidad y confort, ideal para quienes buscan un estilo de vida tranquilo pero bien comunicado. La propiedad cuenta con un amplio salón, perfecto para disfrutar en familia o recibir invitados. Desde el salón, se accede directamente a una encantadora veranda, un espacio ideal para relajarse y disfrutar del aire libre. El piso dispone de 3 habitaciones bien distribuidas, de las cuales una es en suite, proporcionando una total privacidad y comodidad. Las habitaciones cuentan con armarios empotrados, garantizando un almacenamiento eficiente y comparten otro baño completo. La propiedad incluye dos plazas de garaje y un trastero. Esta propiedad se encuentra en un entorno residencial tranquilo, con piscina, pista de padel y zona inafantil. Su ubicación inmejorable, con acceso a servicios cercanos como colegios, polideportivos, parques, tiendas, restaurantes, etc ya que se encuentra la zona de mayor demanda de Boadilla del Monte Estamos haciendo visitas, ¿Cuando agendamos la tuya?",True,good,False,True,,3660.0,False,True,False,True,[],False,False,560000.0,€,True,True,flat,"Sector B, Boadilla del Monte",Piso en calle Hermanos Machado,Destacado,,599000.0,39000.0,7.0
108570331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/a4/fd/1348752507.webp,elola,26,3,264900.0,flat,sale,100.0,True,3,1,calle Estrella de Elola,Madrid,Valdemoro,Centro,es,,40.1914993,-3.6781253,False,https://www.idealista.com/inmueble/108570331/,"Luminoso piso de 3 habitaciones con terraza en el centro de Valdemoro en excelente estado. Se vende piso en tercera planta en el centro de Valdemoro, en un edificio que próximamente contará con ascensor (obra ya prevista). La vivienda destaca por su excelente estado de conservación, cuidada al detalle y lista para entrar a vivir. Cuenta con tres dormitorios, un cuarto de baño completo, salón-comedor muy luminoso con acceso a una agradable terraza, y cocina independiente. Todos los espacios están bien distribuidos y ofrecen una gran sensación de amplitud y confort. Ubicado en una de las zonas más céntricas y consolidadas de Valdemoro, rodeado de todos los servicios: supermercados, colegios, transporte público, centros médicos, zonas verdes y comercios. Una opción ideal tanto para familias como para quienes buscan una inversión segura en una ubicación estratégica. Una vivienda cuidada, cómoda y con mucho potencial. ¡No la dejes escapar! Este anuncio no es vinculante, puede contener errores y se muestra a título informativo y no contractual. *.",True,good,False,True,,2649.0,True,True,False,False,[],False,False,264900.0,€,,,flat,"Centro, Valdemoro",Piso en calle Estrella de Elola,Destacado,,,,
