propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,detailedType.subTypology
108366709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/8b/ab/1344036285.webp,MAV02799,39,5,1100000.0,duplex,sale,234.0,True,5,4,Barrio Alameda de Osuna,Madrid,Madrid,Barajas,es,Alameda de Osuna,40.4540947,-3.6013777,False,https://www.idealista.com/inmueble/108366709/,"DE SALAS LUXURY HOMES Ref. MAV02799, presenta este estupendo ático dúplex que llama la atención por sus 3 terrazas y sus maravillosas vistas al precioso Parque del Capricho. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA. Se trata de un piso de 234m2, de los cuales, 192m2 pertenecen a la propia vivienda y el resto a elementos comunes. Con 5 dormitorios, 3 cuartos de baño y 1 aseo, este bonito piso de 2 plantas, cuenta con una cómoda distribución y amplios espacios para la comodidad de toda la familia. PLANTA PRINCIPAL: Al llegar, nos recibe un elegante hall con armario gabanero. El salón-comedor destaca por su amplitud y su luminosidad y cuenta con una agradable terraza con orientación SE.  Junto al salón se ubica un dormitorio que actualmente se utiliza como despacho, si bien puede destinarse a comedor independiente. La cocina es amplia, con espacio para una mesa de diario y frigorífico americano. Amueblada en 2 frentes y junto práctico a un lavadero-tendedero. En esta misma planta encontramos otras 2 habitaciones con vistas al Parque del Capricho y una de ellas con el cuarto de baño en suite. Junto a las habitaciones se haya otro cuarto de baño con bañera y 2 armarios en el distribuidor de las habitaciones, ideal como complemento para ropa blanca y como trastero. PLANTA PRIMERA: En esta zona de la vivienda se encuentra el dormitorio principal con terraza privada de 22m2 orientada al Parque del Capricho, vestidor y baño exterior en suite con bañera, W. C. y bidé. Una segunda estancia alberga el quinto dormitorio, que puede destinarse también a sala de estar, gimnasio, etc. junto a un aseo. Aquí se ubica la tercera terraza de esta magnífica vivienda. Con sus 30m2 haciendo esquina y su orientación SE, es ideal para pasar muchas horas al aire libre en los cálidos día de verano o disfrutar de agradables barbacoas al atardecer.  Este estupendo ático dúplex con suelo de madera de jatoba, calefacción de gas natural y aire acondicionado por conductos, dispone además de alarma anti-incendios y anti-inundaciones y se vende con 2 amplias plazas de garaje y un cuarto trastero. Sin duda, una magnífica oportunidad de vivir junto a uno de los parques más bonitos y especiales de Madrid, con muy buenas comunicaciones y la tranquilidad de esta codiciada zona.",True,good,False,True,4701.0,True,False,False,False,[],False,False,1100000.0,€,,,,flat,"Alameda de Osuna, Madrid",Dúplex,Top,True,True,,duplex
108531688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/97/37/1347669677.webp,FMB,20,bj,549900.0,flat,sale,105.0,True,2,2,"calle la Flauta Mágica, 97",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4518549,-3.8884036,True,https://www.idealista.com/inmueble/108531688/,"HOGARES VENDE en exclusiva vivienda en inmejorable estado de dos dormitorios con dos cuartos de baño completos, plaza de garaje y trastero en urbanización cerrada con piscina. La vivienda se distribuye de la siguiente manera; Hall de bienvenida en el que da paso a un salón amplio y luminoso, en el que está muy bien diferenciado los dos ambientes, zona de estar y zona de comedor con salida a un precioso jardín totalmente acondicionado. Cocina totalmente equipada con gran capacidad de almacenaje gracias a los múltiples armarios de los que dispone, zona de lavado y salida a una zona de tendedero. Dormitorio principal con armario empotrado totalmente vestido y cuarto de baño en suite con plato de ducha. Dormitorio secundario muy luminoso, armario empotrado totalmente vestido. Por último encontramos un cuarto de baño completo con plato de ducha. La vivienda tiene las paredes en liso, persianas eléctricas, suelo de tarima, puertas y armarios lacados en blanco, radiadores de aluminio, aire acondicionado por conducto. Plaza de garaje y trastero incluido en el precio y una gran zona de mancomunidad con zonas ajardinadas, parque infantil, cancha de fútbol y zona de merendero. ¡ No dudes en venir a visitarlo! ¡ POSIBILIDAD DE HIPOTECA 100% PREGUNTANOS! Descargar folleto.",True,good,False,True,5237.0,True,False,False,False,[],False,False,549900.0,€,,,,flat,"Los Satélites - Roza Martín, Majadahonda","Piso en calle la Flauta Mágica, 97",Top,True,True,,
108575333,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/6b/ff/1348891304.webp,VM2506100,29,1,830000.0,flat,sale,128.0,True,3,2,calle de Abtao,Madrid,Madrid,Retiro,es,Pacífico,40.4075991,-3.6752285,False,https://www.idealista.com/inmueble/108575333/,"PISO EXTERIOR DE TRES HABITACIONES EN PACIFICO aProperties presenta un estupendo piso reformado en Pacífico. Se trata de una primera planta de 128 m2. con zonas comunes, de los que 111 m2 son de vivienda segun catastro. Se accede por un pasillo distribuidor que limita a la derecha 3 habitaciones dobles y dos cuartos de baño, siendo el principal en suite y todos ellos dan a un patio de manzana, por otro lado, nos encontramos en la parte exterior con el salón comedor con cocina integrada con una bonita península. El inmueble dispone de aire acondicionado por split, y calefacción central. El edificio cuenta con servicio de portería. Gastos de comunidad 189,28€ incluida calefacción El barrio de Pacífico está ubicado en el extremo sur del distrito del Retiro. Es un lugar encantador que destaca por su ambiente familiar y acogedor. Con una buena red de transporte, los residentes disfrutan de fácil acceso a estaciones de metro, así como varias líneas de autobús que conectan con el resto de la ciudad siendo en coche accesible desde la M30 y la autovía A-3. Con sus calles arboladas y su ambiente acogedor, Pacífico es un lugar perfecto para aquellos que buscan una vivienda en un tono residencial sin alejarse demasiado del centro de Madrid. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,6484.0,True,False,False,False,[],False,False,830000.0,€,,,,flat,"Pacífico, Madrid",Piso en calle de Abtao,Top,,,,
109017044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/a9/5d/1361797806.webp,W-030M19,52,4,1470000.0,penthouse,sale,132.0,True,2,2,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4476199,-3.6725518,False,https://www.idealista.com/inmueble/109017044/,"Ático de lujo a estrenar Espectacular piso con calidades de lujo, a estrenar, obra nueva de 2023, en un complejo residencial con todos los servicios. Vigilancia 24 horas, conserjería, lavandería, espacios coworking, gimnasio, piscina exterior, spa de 350 m² y gran hall de 180 m². En la vivienda, se accede directamente al salón de 32 m² a través de la puerta con acceso por huella digital, con grandes ventanales de suelo a techo a lo largo de toda la estancia. Cuenta con dos dormitorios dobles con armarios empotrados, ambos con el baño en suite. Tanto el salón como los 2 dormitorios con acceso directo a una gran terraza de 41 m que le dan una gran luminosidad. La cocina, abierta al salón, con mobiliario de primera marca, totalmente equipada con electrodomésticos de primeras marcas, horno-microondas, lavadora-secadora, lavavajillas y nevera de ancho especial. Persianas exteriores con posibilidad de dejar en múltiples posiciones para graduar la luz. La calefacción y aire acondicionado es mediante geotermia, con calor por el suelo y frío por el techo.  La recogida de basuras se realiza a través de conducto en el pasillo de acceso, con diferentes botones según el tipo de basura. Excelentes calidades en pasillos de acceso, hall, y ascensores. También dispone de una plaza de aparcamiento de tamaño grande incluida en el precio, y un trastero de 6 m². Una vivienda con calidades de lujo para disfrutar de todas las comodidades. La propiedad se ubica en el barrio residencial de Ciudad Jardín, dentro del Distrito de Chamartín, al norte de la capital. Ciudad Jardín es un oasis dentro de la ciudad, sin apenas tráfico, pero con acceso directo a la M-30.  Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid.  Chamartín alberga varias Embajadas y Administraciones Públicas importantes.  El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías. La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacía el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,good,False,True,11136.0,True,False,False,False,[],False,False,1470000.0,€,,,,flat,"Ciudad Jardín, Madrid",Ático,Top,True,True,,penthouse
108073355,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/02/37/1332990357.webp,2747,22,2,1480000.0,flat,sale,245.0,True,4,3,Barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4723475,-3.7386277,False,https://www.idealista.com/inmueble/108073355/,"Laura Pérez-Hernandez de GV | PUERTA DE HIERRO comercializa el siguiente inmueble: Espectacular piso de 245 metros cuadrados, situado en una de las mejores urbanizaciones privadas de Fuentelarreyna con zonas verdes ajardinadas, piscina y vistas verdes increíbles.  Cuenta con una reforma integral, con excelentes acabados. Asimismo destacar su buena distribución del espacio y su magnífica luz, ya que tiene orientación sur, lo que le da muy buena energía a toda la casa, y hace que todas las estancias sean muy luminosas.  Sin duda una excelente opción para entrar a vivir en una de las urbanizaciones más exclusivas! Cuenta con 1 plaza de garaje y la finca cuenta con parking de cortesía Calefacción central Trastero Distribución:  Gran hall de entrada, comedor, salón, despacho y bar. Cuarto de dormir principal con cuarto de baño en suite y vestidor. 2 cuartos de dormir que comparten un cuarto de baño. Cocina, cuarto de lavado, cuarto de servicio con cuarto de baño en suite.  Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,True,6041.0,True,False,False,False,[],False,False,1480000.0,€,,,,flat,"Fuentelarreina, Madrid",Piso,Top,True,True,,
109133860,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/90/6d/1365347079.webp,W-030Q04,25,2,2250000.0,flat,sale,249.0,True,5,3,Barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4373285,-3.692542,False,https://www.idealista.com/inmueble/109133860/,"Piso a reformar en finca señorial con garaje y trastero en Almagro Engel & Völkers se complace en presentarles este magnífico piso para reformar ubicado en la segunda planta de un edificio señorial con un gran portal representativo, que combina amplitud, luz natural y una distribución muy funcional.  Actualmente cuenta con un amplio recibidor que da paso a un generoso salón-comedor, ideal para el disfrute familiar y social. A la izquierda de la entrada encontramos una gran cocina independiente de más de 13 metros cuadrados con área de estar anexa, antiguo dormitorio de servicio con baño en suite y una despensa que aporta funcionalidad extra. En total la propiedad tiene cinco amplios dormitorios incluyendo también una estancia al lado del salón con más de 20 metros cuadrados, que podría ser o un quinto dormitorio o una ampliación del salón, perfectos para familias grandes o quienes necesitan espacio de teletrabajo. La distribución incluye además dos baños completos ambos con ventana. Siendo una vivienda interior, destaca por su excepcional luminosidad gracias a su orientación y amplios ventanales que inundan de luz cada estancia. A destacar su buen potencial de reforma, la amplitud de los espacios y la ausencia de muros de cargas lo que permite redistribuir el espacio y hacer la casa ideal según gustos y necesidades del comprador. La vivienda se complementa con una plaza de garaje en la misma finca y un trastero, lo que aporta un alto valor añadido en comodidad y almacenaje. En definitiva, una magnífica oportunidad en el prestigioso barrio de Almagro, en el Distrito de Chamberí, para quien busca tranquilidad, amplitud y luminosidad sin renunciar a una ubicación privilegiada y todos los servicios de una finca de alto nivel. El barrio de Almagro es considerado uno de los más elegantes de Madrid ya que en sus calles se encuentran algunas de las viviendas más lujosas y señoriales de la ciudad. Es sede de varias embajadas como la alemana, sueca y británica. Son numerosas las galerías de arte que apuestan por esta zona, tanto como hoteles con encanto como el Santo Mauro o centros culturales internacionales cómo el Instituto Goethe, que eligen este barrio para instalarse. Las infraestructuras de transporte en torno a la propiedad son muy completas. Tanto el centro como la salida al aeropuerto se alcanzan en pocos minutos en coche, encontrando una amplia dotación de transporte público que conecta con todo el centro de la capital. La zona dispone de una gran oferta educativa, de colegios concertados y privados.",False,renew,False,True,9036.0,True,False,False,False,[],False,False,2250000.0,€,,,,flat,"Almagro, Madrid",Piso,Top,True,True,,
109200927,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/07/24/1367696529.webp,V7249I,1,,2900000.0,chalet,sale,443.0,,4,4,calle de la Veredilla,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5259324,-3.632077,False,https://www.idealista.com/inmueble/109200927/,"Venta. Chalet pareado. La Moraleja. Promora La Moraleja presenta EN EXCLUSIVA esta propiedad de aproximadamente 443 m² construidos sobre una parcela de 450 m². Este elegante chalet, distribuido en cuatro amplios dormitorios y cinco baños completos, destaca por su estado impecable y diseño funcional. La vivienda fue reformada en el año 2021.  La casa cuenta con placas solares que reducen notablemente el consumo de la casa y con capacidad suficiente para la carga de coches eléctricos Ubicado dentro de una urbanización privada que ofrece máxima seguridad y tranquilidad, a pocos minutos de los principales colegios de prestigio en La Moraleja. Excelente conexión con transporte público y acceso inmediato a zonas comerciales y de ocio. Esta vivienda destaca por sus generosos espacios y excelente estado de conservación,distribuidos en tres cómodas plantas que combinan funcionalidad, elegancia y luminosidad. Planta principal: Se accede por un amplio hall que da paso a un aseo de cortesía. El acogedor salón con chimenea conecta directamente con el porche y el jardín privado, ambos orientados al sur para disfrutar de la luz natural todo el día. Un segundo salón de doble altura, con grandes ventanales, aporta una atmósfera impresionante. La cocina, amplia y funcional, se complementa con un comedor de diario ideal para el día a día familiar. Primera planta: El dormitorio principal ofrece un amplio vestidor y baño en suite, diseñado para el máximo confort. originalmente el dormitorio principal eran dos dormitorios, por lo que se puede volver a su distribucion de 5 dormitorios. Dos dormitorios adicionales también cuentan con baño incorporado en suite, proporcionando privacidad y comodidad a cada miembro de la familia. Posibilidad de recuperar la distribución original y dejar la planta con 4 dormitorios. Además esta planta tiene acceso una estupenda terraza solarium, con unas visitas espectaculares.  Planta baja: Espacios versátiles para múltiples usos: un gran despacho con baño completo en suite, una bodega, una extensa zona de armarios, cuarto para palos de golf y zona de servicio con cocina independiente, dormitorio y baño con salida al patio inglés. Todos los ambientes gozan de excelente iluminación natural. Calefacción de gas natural.  Aire acondicionado por splits Paneles solares Garaje techado exterior Piscina privada con cubierta automatizada para mantener el calor Probablemente La Moraleja sea la urbanización residencial de lujo más conocida de España. Los muchos personajes famosos que la han elegido como residencia habitual son responsables de su importante presencia mediática. Situada al norte de Madrid, en el término municipal de Alcobendas, tiene una extensión de 950 hectáreas. Cuenta con 1050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 adosados en 9 urbanizaciones diferentes. Tanto su estratégica ubicación -a un paso del centro de la capital (12km) y a escasos kilómetros del aeropuerto de Barajas (5km)- como sus férreas medidas de seguridad y sus muchas opciones de escolarización privada, ocio, deporte y salud, han convertido La Moraleja en un referente residencial en nuestro país.  Junto a las urbanizaciones de El Soto y El Encinar, conforman un núcleo geográfico de similares características demográficas. Su código postal es el 28109. Es aquí, en la plaza de La Moraleja (junto a la farmacia), donde Promora atiende a los clientes que quieren acceder a las viviendas de la zona norte de Madrid. Puedes ver más inmuebles en nuestra página web.",False,good,False,,6546.0,False,False,False,False,[],False,False,2900000.0,€,,,,chalet,"El Soto de la Moraleja, La Moraleja",Chalet pareado en calle de la Veredilla,Top,True,True,,semidetachedHouse
108573489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/36/35/1348835738.webp,VM2506098,28,1,785000.0,flat,sale,133.0,True,3,2,avenida del Mediterráneo,Madrid,Madrid,Retiro,es,Pacífico,40.407394,-3.6721068,False,https://www.idealista.com/inmueble/108573489/,"PISO REFORMADO DE TRES HABITACIONES EN PACÍFICO aProperties presenta un estupendo piso reformado en PACÍFICO Se trata de una primera planta de 133 m2. con zonas comunes, de los que 117 m2 son de vivienda. Se accede por un pasillo distribuidor que limita a la derecha 3 habitaciones dobles y dos cuartos de baño, siendo el principal en suite y todos ellos dan a un patio de manzana, por otro lado nos encontramos en la parte exterior con el salón comedor con cocina integrada. El inmueble dispone de aire accondicionado por split, y calefacción central. El edificio cuenta con servicio de portería. Gastos de comunidad 183,39€ con calefacción incluida El barrio de Pacífico está ubicado en el extremo sur del distrito del Retiro. Es un lugar encantador que destaca por su ambiente familiar y acogedor. Con una buena red de transporte, los residentes disfrutan de fácil acceso a estaciones de metro, así como varias líneas de autobús que conectan con el resto de la ciudad siendo en coche accesible desde la M30 y la autovía A-3. Con sus calles arboladas y su ambiente acogedor, Pacífico es un lugar perfecto para aquellos que buscan una vivienda en un tono residencial sin alejarse demasiado del centro de Madrid ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,5902.0,True,False,False,False,[],False,False,785000.0,€,,,,flat,"Pacífico, Madrid",Piso en avenida del Mediterráneo,Top,,,,
109048299,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/29/69/1362691515.webp,W-04687E,32,5,329000.0,flat,sale,50.0,True,2,1,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4141381,-3.706742,False,https://www.idealista.com/inmueble/109048299/,"Exclusivo Apartamento Histórico Modernizado en el centro de Madrid Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya histórica construida en 1880 y recientemente modernizada en 2025. Con una superficie total de 50 metros cuadrados, esta residencia ofrece un espacio íntimo y elegante, ideal para quienes buscan un refugio de lujo en la ciudad. Al entrar, se percibe una atmósfera de sofisticación y confort. El diseño interior, con muebles empotrados y acabados de alta calidad, maximiza cada rincón, creando un ambiente acogedor y funcional. Los suelos de laminado añaden un toque de calidez y modernidad al espacio. Este apartamento cuenta con dos habitaciones y un baño, todo diseñado para ofrecer el máximo confort. El sistema de calefacción por bomba de calor garantiza un ambiente agradable durante todo el año, mientras que la ausencia de terrazas y balcones asegura una privacidad absoluta. Descubra la perfecta combinación de historia y modernidad en este apartamento único. Una oportunidad excepcional para vivir en un entorno que combina elegancia, comodidad y la vibrante vida urbana de Madrid. Ubicada en el corazón de Madrid, en una prestigiosa calle a lado de la Plaza Mayor, esta propiedad de lujo ofrece una experiencia de vida inigualable en una de las ciudades más vibrantes de Europa. Ideal para aquellos que buscan un estilo de vida sofisticado, el área es perfecta para profesionales de alto nivel y familias que valoran la cultura, la historia y la modernidad. La infraestructura de la zona es excepcional, con acceso inmediato a una red de transporte público eficiente que incluye metro, autobuses y trenes, permitiendo llegar al Aeropuerto Adolfo Suárez Madrid-Barajas en aproximadamente 30 minutos. A pocos pasos, los residentes pueden disfrutar de una amplia gama de actividades de ocio. Desde paseos por el icónico Parque del Retiro hasta explorar el arte en el Museo del Prado, la oferta cultural es inagotable. Además, la vibrante vida nocturna y la exquisita gastronomía madrileña están siempre al alcance. La ubicación también se distingue por su proximidad a la Puerta del Sol y la Plaza Mayor, epicentros de la vida madrileña. Este enclave único combina la tranquilidad de un refugio urbano con la energía de una metrópoli dinámica. Vivir aquí es experimentar lo mejor de Madrid, donde cada día ofrece nuevas oportunidades para disfrutar de la vida en su máxima expresión.",False,good,False,False,6580.0,False,False,False,False,[],False,False,329000.0,€,359000.0,30000.0,8.0,flat,"Sol, Madrid",Piso,Top,,,,
106610964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/11/20/1288658701.webp,VM2411069,38,6,1475000.0,penthouse,sale,130.0,True,3,2,calle de Fernando el Católico,Madrid,Madrid,Chamberí,es,Arapiles,40.4347237,-3.7080078,False,https://www.idealista.com/inmueble/106610964/,"PISO REFORMADO Y AMUEBLADO CON TERRAZA EN ARAPILES Piso de 130 m² recién reformado y amueblado con una gran terraza en Chamberí. Desde la entrada accedemos al salón abierto con acceso directo a la terraza a través de un gran ventanal por donde entra mucha luz natural. La terraza, de buen tamaño y con muebles cómodos para disfrutar de ella. La cocina, estilo americana, completamente equipada con todos los electrodomésticos y con una gran isla en el centro para cocinar y sentarse a comer.   La zona de noche se divide en tres dormitorios. El dormitorio principal, de gran tamaño, con armarios empotrados, televisión y baño completo en suite. La segunda y tercera habitación también están completos y comparten baño completo que se encuentra en el pasillo. La vivienda cuenta con aire acondicionado por conductos y calefacción. La finca cuenta con conserje. La ubicación es inmejorable, con muchos comercios y servicios además de gran variedad de restaurantes y a 5 minutos andando de la Glorieta de Quevedo. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,11346.0,True,False,False,False,[],False,False,1475000.0,€,,,,flat,"Arapiles, Madrid",Ático en calle de Fernando el Católico,Top,,,,penthouse
108308918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/c2/42/1364766812.webp,6597,31,1,1670000.0,flat,sale,200.0,True,4,4,calle del Doctor Gómez Ulla,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4310695,-3.6684611,False,https://www.idealista.com/inmueble/108308918/,"*Las imágenes de las estancias amuebladas y decoradas, han sido generadas por IA. El inmueble se entrega sin muebles ni decoración. HousinGo presenta este espacioso piso recién reformado, ubicado en una finca clásica de 1958 con portal representativo, el edificio cuenta con ascensor principal, montacargas y portero físico. Se encuentra en una de las zonas mejor comunicadas de Madrid, en el distrito de Salamanca, frente al parque Eva Duarte Perón y a solo unos pasos de la calle Alcalá y la estación de metro Manuel Becerra, la localización combina tranquilidad, zonas verdes y una excelente conexión con el resto de la ciudad. En el entorno hay una amplia oferta de comercios, colegios, centros deportivos y restaurantes, ideal tanto para familias como para profesionales. La vivienda se sitúa en una primera planta exterior con una estupenda orientación oeste, lo que asegura un alto nivel de luz natural durante todo el día y unas vistas despejadas sobre el parque. Dispone de 4 amplios dormitorios, 3 baños completos (dos de ellos en suite, más uno compartido) y un aseo de cortesía, ofreciendo una distribución cómoda y práctica para familias o quienes buscan espacio adicional para teletrabajo o invitados. El salón-comedor es muy luminoso y espacioso, con vistas directas al parque Eva Duarte, creando un ambiente relajante y agradable. La cocina, completamente reformada e integrada en el diseño contemporáneo del piso, ha sido pensada para el máximo aprovechamiento del espacio. El piso se entrega totalmente reformado y a estrenar, con acabados modernos, materiales de calidad y una distribución funcional que favorece la entrada de luz y la fluidez entre estancias. El Barrio de Salamanca es el distrito más selecto de Madrid y uno de los enclaves con mayor calidad de vida en Europa. Concebido a mediados del siglo XIX, sus majestuosas fachadas y amplias avenidas mantienen la elegancia y distinción propias de su época. Este histórico barrio no solo te fascinará por su rica oferta comercial, cultural y de ocio, sino también por su prestigiosa gastronomía. En sus calles se encuentran algunas de las embajadas más relevantes, así como monumentos icónicos como la Plaza de Colón o la Puerta de Alcalá. Además, alberga el renombrado espacio gastronómico Platea y la exclusiva “Milla de Oro” en la calle Serrano, donde se concentran las firmas más prestigiosas a nivel mundial.   HousinGo, by David de Gea.   Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca.   Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market.   Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",True,good,False,True,8350.0,True,False,False,True,[],False,False,1670000.0,€,1715000.0,45000.0,3.0,flat,"Guindalera, Madrid",Piso en calle del Doctor Gómez Ulla,Top,,,,
107256817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/70/ff/1307598153.webp,W-02RBYZ,30,,1699000.0,chalet,sale,450.0,,4,2,Valdepastores - Las Encinas,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4291831,-3.8722431,False,https://www.idealista.com/inmueble/107256817/,"Villa única en Monte de Las Encinas Engel&Völkers se complace en presentar esta exclusiva propiedad, ubicada en una impresionante parcela de 3500 metros cuadrados. Con una construcción de 280 metros cuadrados, esta vivienda destaca por su diseño en una sola planta, construida con auténtica piedra gallega que le otorga un carácter único y acogedor. La propiedad cuenta con cuatro amplios dormitorios, perfectos para garantizar el descanso y la privacidad de toda la familia. Además, dispone de tres cuartos de baño, diseñados con elegancia y funcionalidad. Los espacios comunes son igualmente impresionantes, con dos grandes salones que ofrecen un ambiente ideal para disfrutar de momentos en familia o recibir a amigos. La luminosidad y amplitud de estos espacios hacen que cada rincón sea acogedor y confortable. El exterior de la propiedad es un verdadero oasis, con un hermoso jardín que incluye una piscina, perfecta para refrescarse en los días soleados, y una zona de barbacoa y club house, ideal para disfrutar de comidas al aire libre y momentos de diversión. La seguridad es una prioridad en esta exclusiva urbanización, que cuenta con vigilancia las 24 horas, brindando tranquilidad y confort a sus residentes. Esta propiedad es una oportunidad única para quienes buscan un hogar que combine elegancia, comodidad y un estilo de vida privilegiado. La propiedad se encuentra ubicada en la exclusiva urbanización El Monte de las Encinas, única en la zona, cuenta con servicio de vigilancia 24h, acceso con barrera y videovigilancia en todo el perímetro y club social con distintas pistas deportivas. Pertenece al término municipal de Boadilla del Monte perteneciente a la provincia de Madrid. Se encuentra al oeste de Madrid y limita al norte con Majadahonda, al sur con Villaviciosa de Odón y Alcorcón, al este con Pozuelo de Alarcón y al oeste con Brunete y Villanueva de la Cañada. Los principales núcleos poblacionales de Boadilla, además de su casco antiguo, son las exclusivas urbanizaciones Montepríncipe, Olivar de Mirabal, Parque Boadilla, Bonanza, Las Lomas y Valdecabañas. Es una zona residencial tranquila y con grandes zonas verdes que cuenta con una buena oferta educativa, zona deportiva, cercanía a hospitales de referencia como el Hospital Universitario QuirónSalud, el Hospital Universitario Puerta de Hierro o el Hospital Universitario HM Montepríncipe. Valdepastores - Las Encinas cuenta también con excelentes comunicaciones con buenos accesos a la M-50, M-40, A6, M-513.",False,good,False,,3776.0,True,False,False,True,[],False,False,1699000.0,€,,,,chalet,"Valdepastores - Las Encinas, Boadilla del Monte",Casa independiente,Top,True,True,,independantHouse
