propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology
108728737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/9a/da/1353384489.webp,1ºC,14,1,750000.0,flat,sale,62.0,True,1,1,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728737/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 62 m² se encuentra en la primera planta y cuenta con 1dormitorio. La vivienda es muy luminosa gracias a sus grandes ventanales que dan hacia la calle de Andrés Mellado, la fachada principal del edificio. El acceso a la vivienda se realiza a través de un hall que separa la zona de día y la zona de noche. Por un lado, encontramos un concepto abierto de salón cocina que proporciona amplitud a la vivienda. Al otro lado, el dormitorio principal cuenta con un amplio vestidor y un baño en suite. Desde el dormitorio accedemos al patio privado, perfecto para relajarse al aire libre. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado"" Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 62 m² se encuentra en la primera planta y cuenta con 1dormitorio. La vivienda es muy luminosa gracias a sus grandes ventanales que dan hacia la calle de Andrés Mellado, la fachada principal del edificio. El acceso a la vivienda se realiza a través de un hall que separa la zona de día y la zona de noche. Por un lado, encontramos un concepto abierto de salón cocina que proporciona amplitud a la vivienda. Al otro lado, el dormitorio principal cuenta con un amplio vestidor y un baño en suite. Desde el dormitorio accedemos al patio privado, perfecto para relajarse al aire libre. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,,True,True,False,12097.0,True,False,False,False,[],False,False,750000.0,€,True,True,flat,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",
108686360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/92/20/1353441559.webp,Tauro 116,6,,599000.0,chalet,sale,261.0,,3,3,"Calle Tauro, 120",Madrid,Móstoles,Sur,es,,40.3085724,-3.8501153,True,https://www.idealista.com/obra-nueva/108686360/,"Promoción de chalets individuales y pareados en el PAU Sur de Móstoles. Entrega prevista en el tercer trimestre de 2026. Obras ya iniciadas. Estas viviendas destacan por su alto confort, suelo refrigerado y calefactado mediante aerotermia, máxima eficiencia energética y excelentes calidades. Cuentan con parcelas de 250 m2 hasta 350 m2, tres dormitorios, dos baños y un aseo. La cocina se entrega amueblada e incluye horno, microondas y placa de inducción. El salón es amplio y muy luminoso. Disponen de un sótano con trastero, cuarto de instalaciones y zona de plancha. Incorporan ventanas de PVC bicolor con vidrios bajo emisivos, ladrillo klinker destonificado que requiere poco mantenimiento, suelos porcelánicos, preinstalación para la carga de coche eléctrico y terraza solárium. La ubicación es excelente, cerca del Parque Nelson Mandela y rodeada de zonas verdes, con colegios y todos los servicios cercanos. La promoción está desarrollada por una constructora con más de 50 años de experiencia, garantía de calidad y confianza. Se ofrecen facilidades de pago. Las imágenes publicadas son simulaciones orientativas que pueden sufrir modificaciones por motivos técnicos, comerciales o legales. También se incluyen algunas fotografías de nuestra última promoción en Móstoles, Villa Parque Liana, con calidades similares aunque diseño diferente. Solicite más información, planos y memoria de calidades sin compromiso.",False,newdevelopment,True,,False,2295.0,True,False,False,False,[],False,False,599000.0,€,True,True,chalet,"Sur, Móstoles","Chalet pareado en Calle Tauro, 120",semidetachedHouse
109213409,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/90/21/1367626022.webp,E2M185,44,1,950000.0,flat,sale,135.0,True,3,2,calle de Alonso Cano,Madrid,Madrid,Chamberí,es,Almagro,40.4356879,-3.6962252,False,https://www.idealista.com/inmueble/109213409/,"**Piso en Venta en Chamberí, Madrid - ¡Tu nuevo hogar te espera! ** Descubre este espectacular piso exterior de 135 m² en el corazón de Chamberí, una de las zonas más vibrantes de Madrid. Con 89 m² de vivienda y 45 m² de terraza descubierta, este espacio ofrece un sinfín de posibilidades para adaptarlo a tu estilo personal. Al entrar, te recibirán un luminoso salón comedor con amplias ventanas que inundan de luz el ambiente.  El inmueble cuenta con tres cómodos dormitorios, siendo el principal un auténtico refugio con su propio vestidor y un baño en suite equipado con ducha hidromasaje. Desde aquí, tendrás acceso directo a una magnífica terraza de 45 m², ideal para disfrutar de momentos al aire libre. Los otros dos dormitorios también cuentan con ventanas al exterior, garantizando luminosidad y confort. La cocina, con ventana al patio, es funcional y acogedora, perfecta para dar rienda suelta a tu creatividad culinaria. Además, hay un segundo baño amplio con ventana y altillo, lo que añade comodidad a la distribución del piso. La finca dispone de ascensor y video portero, brindando seguridad y accesibilidad. Ubicado entre las calles José Abascal, Pº del General Martínez Campos y Santa Engracia, este piso disfruta de una excelente conexión con el transporte público, facilitando el acceso al Aeropuerto Adolfo Suárez Madrid-Barajas. Rodeado de comercios, tiendas de barrio, el mercado de Chamberí, colegios e iglesias, es el lugar perfecto para quienes buscan un hogar en una zona llena de vida y actividades. No dejes pasar la oportunidad de visitar este hogar que combina comodidad, ubicación y potencial. ¡Contáctame para más información y ven a descubrirlo! ""entre2madrid con gran experiencia en el mercado inmobiliario le ofrece asesoramiento en venta y alquiler de inmuebles"".",True,good,False,True,,7037.0,False,False,False,False,[],False,False,950000.0,€,,,flat,"Almagro, Madrid",Piso en calle de Alonso Cano,
108099705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/3f/fd/1333803239.webp,3º C,68,3,803000.0,flat,sale,112.0,True,2,2,"calle Trujillos, 9",Madrid,Madrid,Centro,es,Sol,40.4189758,-3.7075175,True,https://www.idealista.com/obra-nueva/108099705/,"Piso a estrenar en el corazón de Madrid (las fotos son de la 4ª planta) Obra nueva, ubicado en un edificio señorial renovado y rehabilitado con ascensor, en el histórico Barrio Sol del Distrito Centro de Madrid. Características del piso: Dos dormitorios dobles, uno de ellos en suite, ambos con balcones a la calle. Dos baños modernos y funcionales. Salón con cocina americana, ideal para disfrutar de momentos en familia o con amigos. Sistema de climatización por conducto para tu confort durante todo el año. Armarios empotrados y acabados de excelente calidad. Ubicación inmejorable: Situado en el centro histórico de Madrid, con una gran oferta comercial, de restauración, ocio y cultura. A pocos pasos de Ópera y el Palacio Real. Una oportunidad única: Vive en una de las zonas más demandadas de Madrid y disfruta de un piso nuevo con todas las comodidades. ¡No pierdas esta oportunidad! Ponte en contacto con nosotros y coordina una visita.",True,newdevelopment,True,True,True,7170.0,True,False,False,False,[],False,False,803000.0,€,,,flat,"Sol, Madrid","Piso en calle Trujillos, 9",
108981990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/7f/2e/1309768673.webp,Vivienda 7,18,,1980000.0,chalet,sale,402.0,,3,3,"calle Astun, 30",Madrid,Madrid,Moncloa,es,Valdemarín,40.4660422,-3.7758358,True,https://www.idealista.com/obra-nueva/108981990/,"SUMMIT es una exclusiva urbanización de 20 chalets pareados con jardines y piscinas individuales que cuentan además con un increíble rooftop con vistas a la sierra y al skyline de Madrid.    Ubicado en pleno Valdemarín, en el distrito de Aravaca-Moncloa, uno de los barrios más cotizados de Madrid por su entorno natural a menos de 10 minutos del centro de la ciudad.   Summit te permitirá vivir en una urbanización cerrada con seguridad y zonas de ocio para compartir, con parcelas privadas de hasta 497 m², y viviendas construidas en 3 plantas más solárium, todas equipadas con ascensor, para una máxima comodidad. Las viviendas ofrecen la posibilidad de contar de 3 a 5 dormitorios con una distribución y un interiorismo personalizable.    Otro de los aspectos a destacar de esta promoción es que todas las viviendas cuentan con orientación sur, por lo que la luminosidad forma parte del sello de esta exclusiva promoción.   Viviendas pareadas que mantienen una máxima privacidad, logrando un aislamiento acústico superior ya que la única comunicación entre viviendas se realiza a través de la zona de escaleras y ascensor de cada vivienda, sin que lleguen a comunicar estancias principales, logrando así una sensación de gran independencia.   Mención especial merece su envidiable Rooftop, pensado para disfrutar de momentos de ocio y descanso con unas vistas despejadas a la sierra y al Skyline de Madrid.    Espacios amplios, modernos y conectados entre sí que comunican de manera impecable interior con exterior. En la planta principal los espacios fluyen entre cocina, salón y exterior, con salida directa desde todas las estancias al jardín.  La cocina, diseñada por la prestigiosa firma Gunni & Tentino, cuenta con gran isla central y se abre a la zona de comedor y salón para potenciar la sensación de espacio.  En esta planta contamos con una terraza de acceso directo desde la cocina, una zona de porche que comunica la zona de comedor y un gran porche principal con vistas al jardín y a la piscina por lo que toda la planta se integra de manera armoniosa con el exterior.   Diseño y elegancia van de la mano en este proyecto con una sofisticada presencia, con fachadas que juegan con grandes ventanales y unas elegantes celosías de lamas exteriores visten las viviendas y que controlan la incidencia solar, matizando la privacidad y la luz.   Calidades premium en todas las viviendas: cocinas de Gunni & Tentino, pavimentos porcelánicos en formato 1.2x1.2m, tarima de roble en la planta de noche, carpinterías de la máxima calidad, domótica de última generación. Las viviendas cuentan además con un diseño sostenible, con sistemas de calefacción por aerotermia con suelo radiante/ refrigerante además de contar con aire acondicionado de refuerzo.   Además, Grupo ABU ofrece la oportunidad de personalizar el interiorismo al gusto de cada cliente, creando un espacio que refleje su estilo y personalidad, de la mano del prestigioso estudio Coton et Bois.   Ubicación estratégica a menos de 10 minutos del centro de Madrid, Valdemarín cuenta con una amplia oferta de colegios internacionales como el colegio Estudio, The English Montesori, Mater Salvatoris o el Stela Maris; centros médicos como el hospital de la Zarzuela, Vithas Aravaca; centros de restauración y centros deportivos como el David Lloyd, Club de Campo o el Hipódromo de la Zarzuela.   Grupo Abu, cuenta con una una sólida trayectoria en el mundo del lujo, con más de 25 años en el sector, se ha especializado en la promoción de viviendas exclusivas en emplazamientos prime. Su compromiso con el diseño, la tecnología y la innovación son un sello latente en todas sus promociones. Cada proyecto es único y cada vivienda también gracias a su servicio de personal.",False,newdevelopment,True,,False,4925.0,True,False,False,False,[],False,False,1980000.0,€,True,True,chalet,"Valdemarín, Madrid","Chalet pareado en calle Astun, 30",semidetachedHouse
109217610,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/fb/5e/1367766289.webp,,19,3,399500.0,flat,sale,123.0,True,3,2,calle la Iglesia,Madrid,Alcorcón,Centro,es,Zona Renfe,40.3506901,-3.8276738,False,https://www.idealista.com/inmueble/109217610/,"¡Descubre tu nuevo hogar! Este espectacular piso seminuevo de 110 m² se encuentra en una ubicación privilegiada, en la tercera planta de un edificio moderno con siete plantas. Con una distribución pensada para maximizar el espacio, cuenta con un amplio salón independiente y un comedor ideal para disfrutar de momentos en familia. La cocina, totalmente amueblada y equipada con electrodomésticos, ofrece un espacio acogedor para compartir comidas. Cada uno de los tres dormitorios está equipado con armarios empotrados y ofrece vistas impresionantes a la sierra, creando un ambiente tranquilo y relajante. Además, la vivienda cuenta con dos baños completos, uno de ellos en la habitación principal, garantizando comodidad y privacidad. Las ventanas dobles de Climalit aseguran un excelente aislamiento térmico y acústico. El aire acondicionado con bomba de calor en el salón y la habitación principal proporciona un confort inigualable durante todo el año. La puerta acorazada y los armarios empotrados en la entrada y distribuidor añaden un toque de seguridad y funcionalidad. También disfrutarás de una plaza de garaje y un trastero ubicados en la misma finca, haciendo que el almacenamiento sea un problema del pasado además el edificio cuenta con una sala como gimnasio para poder hacer ejercicio diario. Este piso es apto para personas con movilidad reducida, lo que lo convierte en una opción ideal para todos. Con calefacción de gas natural y suelos de gres en cocina y baños, y parquet en el resto de los espacios, este hogar combina elegancia y practicidad. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,,3248.0,False,False,False,False,[],False,False,399500.0,€,True,True,flat,"Zona Renfe, Alcorcón",Piso en calle la Iglesia,
109214688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/17/bd/1367671390.webp,,20,bj,180000.0,flat,sale,71.0,True,3,1,CL FUENTEBELLA,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2285185,-3.7743693,False,https://www.idealista.com/inmueble/109214688/,"¡Descubre tu nuevo hogar en una de las mejores ubicaciones dentro de Fuentebella! Este encantador piso de 71 m² construidos es la oportunidad perfecta para disfrutar de la vida urbana sin renunciar a la tranquilidad. Con tres habitaciones exteriores, cada una equipada con armarios empotrados, tendrás espacio de sobra para toda la familia. La luminosidad del salón, junto con la cocina que se abre a una acogedora terraza, crea un ambiente ideal para relajarte y compartir momentos inolvidables. Ubicado cerca de una de las calles más comerciales de Parla, tendrás todo lo que necesitas a un paso: tiendas, restaurantes y servicios. Además, el barrio ofrece una paz inigualable que te permitirá desconectar al final del día. Este piso, en estado para entrar a vivir, cuenta con calefacción por gas natural, asegurando tu comodidad en cualquier época del año. Imagina disfrutar de los días soleados en la piscina o pasear por el jardín. Con capacidad de aparcamiento y posibilidad de un trastero adicional, tendrás espacio para todo lo que necesites. No dejes pasar esta oportunidad única de vivir en un lugar donde la comodidad y la ubicación se unen. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,False,,2535.0,False,False,False,False,[],False,False,180000.0,€,,,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en CL Fuentebella,
108706093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/40/51/1352705608.webp,,39,1,329900.0,flat,sale,155.0,True,3,2,Mayor,Madrid,Griñón,,es,,40.2127394,-3.8584178,False,https://www.idealista.com/inmueble/108706093/,"Su Espacio Inmobiliaria presenta en venta espectacular piso nuevo con excelentes calidades. De reciente construcción, está situado en la primera planta de un edificio de tres plantas con ascensor. Tiene una superficie útil de 101 metros cuadrados distribuidos en hall de entrada, salón independiente con balcón, cocina amueblada de diseño con electrodomésticos de última generación y encimera de piedra, dos baños completos ambos con plato de ducha, uno de ellos dentro del dormitorio principal, y los otros dos dormitorios, actualmente están unidos transformándolo en una gran suite con vestidor. Suelo radiante frío/calor por aerotermia. Ventanas oscilobatientes, puertas lacadas en blanco, paredes lisas y suelo porcelánico. Totalmente exterior, muy luminoso y con una decoración excelente. El inmueble cuenta con trastero de 6 metros y plaza de garaje. La situación es inmejorable, en el centro del municipio con todos los servicios y comercios cerca. LLÁMANOS Y VEN A VISITARLO. SIN COMISIONES DE COMPRA.",False,good,False,True,,2128.0,False,False,True,False,[],False,False,329900.0,€,True,True,flat,Griñón,Piso en Mayor,
108559852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/6d/be/1348466965.webp,5,72,,1300000.0,chalet,sale,293.0,,4,5,"calle Hermanos San Román, 1",Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4492924,-3.8070703,True,https://www.idealista.com/obra-nueva/108559852/,"Extraordinarios chalets en urbanización cerrada Chalets pareados exclusivos con las mejores calidades y tecnología de vanguardia Vendemos 3 chalets pareados a estrenar en una de las zonas más cotizadas de Pozuelo de Alarcón. Viviendas unifamiliares de 290 m² construidos, sobre parcelas privadas de entre 140 y 190 m², diseñadas para ofrecer confort, eficiencia energética y estilo en cada detalle. Distribución: Planta baja: cocina completamente amueblada con encimera de Silestone Cosentino y electrodomésticos de primeras marcas, amplio salón-comedor con acceso al jardín y un baño completo. Primera planta: hasta 4 dormitorios, incluido el principal en suite, y 2 baños completos. Planta alta: espacio versátil con acceso a terraza, ideal como sala de estar, despacho o quinto dormitorio. Sótano: amplio espacio multiusos, zona de lavandería y cuarto de instalaciones. Calidades y equipamiento: Aislamiento constructivo de alta eficiencia Ventanas de doble acristalamiento Climalit y persianas motorizadas Suelos de gres porcelánico en cocina, baños, sótano y planta alta Tarima laminada de lama ancha en salón, vestíbulo y dormitorios Sistema de aerotermia DAIKIN para calefacción, refrigeración y agua caliente sanitaria Suelo radiante-refrescante en toda la vivienda con control independiente por estancias mediante cronotermostatos digitales programables Ventilación mecánica controlada de doble flujo con recuperador de calor, que garantiza una óptima calidad del aire interior, evitando contaminación, malos olores y alérgenos Urbanización cerrada con: Piscina comunitaria Plazas de aparcamiento privadas Entorno tranquilo y seguro Ubicación privilegiada: Situados en un enclave inmejorable de Pozuelo, rodeados de zonas verdes y parques, con fácil acceso a colegios de prestigio, transporte público (Cercanías y autobuses) y a solo 15 minutos del centro de Madrid. Una oportunidad única de vivir en una vivienda moderna, eficiente y bien comunicada. Solicita más información o concierta tu visita. ¡Tu nuevo hogar te espera! (Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual).",False,newdevelopment,True,,False,4437.0,True,False,False,False,[],False,False,1300000.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón","Chalet pareado en calle Hermanos San Román, 1",semidetachedHouse
105201120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/84/2f/1244950067.webp,2024-616,69,,680000.0,chalet,sale,374.0,,5,4,avenida del Pinar,Madrid,Campo Real,,es,,40.333905,-3.3994748,False,https://www.idealista.com/inmueble/105201120/,"FANTÁSTICO CHALET INDEPENDIENTE EN CAMPO REAL. Situado en la mejor urbanización Montehermoso, consta de 3 plantas: planta semisótano con garaje, bodega, aseo. Planta principal con cocina, 2 salones, 1 habitación, baños y aseo. Primera planta tipo buhardilla, baños y aseo, dormitorio principal tipo suite y vestidor, mas 3 dormitorios. Parcela de 1155 m2. aprox. y construidos 374 m2. , aprox. Excelentes calidades de construcción, y de aislamiento, fachada y construcción interior de ladrillos al horno. Estilo rústico totalmente lujoso, UNA MARAVILLA.. . Ven a ver verla.",False,good,False,,,1818.0,False,False,True,False,[],False,False,680000.0,€,True,True,chalet,Campo Real,Casa independiente en avenida del Pinar,independantHouse
108559835,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/8c/9c/1348466458.webp,2,72,,1350000.0,chalet,sale,286.0,,5,6,"calle Hermanos San Román, 1",Madrid,Pozuelo de Alarcón,Zona norte,es,Zona norte,40.4492924,-3.8070703,True,https://www.idealista.com/obra-nueva/108559835/,"Extraordinarios chalets en urbanización cerrada Chalets pareados exclusivos con las mejores calidades y tecnología de vanguardia Vendemos 3 chalets pareados a estrenar en una de las zonas más cotizadas de Pozuelo de Alarcón. Viviendas unifamiliares de 290 m² construidos, sobre parcelas privadas de entre 140 y 190 m², diseñadas para ofrecer confort, eficiencia energética y estilo en cada detalle. Distribución: Planta baja: cocina completamente amueblada con encimera de Silestone Cosentino y electrodomésticos de primeras marcas, amplio salón-comedor con acceso al jardín y un baño completo. Primera planta: hasta 4 dormitorios, incluido el principal en suite, y 2 baños completos. Planta alta: espacio versátil con acceso a terraza, ideal como sala de estar, despacho o quinto dormitorio. Sótano: amplio espacio multiusos, zona de lavandería y cuarto de instalaciones. Calidades y equipamiento: Aislamiento constructivo de alta eficiencia Ventanas de doble acristalamiento Climalit y persianas motorizadas Suelos de gres porcelánico en cocina, baños, sótano y planta alta Tarima laminada de lama ancha en salón, vestíbulo y dormitorios Sistema de aerotermia DAIKIN para calefacción, refrigeración y agua caliente sanitaria Suelo radiante-refrescante en toda la vivienda con control independiente por estancias mediante cronotermostatos digitales programables Ventilación mecánica controlada de doble flujo con recuperador de calor, que garantiza una óptima calidad del aire interior, evitando contaminación, malos olores y alérgenos Urbanización cerrada con: Piscina comunitaria Plazas de aparcamiento privadas Entorno tranquilo y seguro Ubicación privilegiada: Situados en un enclave inmejorable de Pozuelo, rodeados de zonas verdes y parques, con fácil acceso a colegios de prestigio, transporte público (Cercanías y autobuses) y a solo 15 minutos del centro de Madrid. Una oportunidad única de vivir en una vivienda moderna, eficiente y bien comunicada. Solicita más información o concierta tu visita. ¡Tu nuevo hogar te espera! (Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual).",False,newdevelopment,True,,False,4720.0,True,False,False,False,[],False,False,1350000.0,€,True,True,chalet,"Zona norte, Pozuelo de Alarcón","Chalet pareado en calle Hermanos San Román, 1",semidetachedHouse
108728776,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/f8/5d/1353384461.webp,4ºE,14,4,995000.0,flat,sale,83.0,True,2,2,"calle Andrés Mellado, 90",Madrid,Madrid,Chamberí,es,Gaztambide,40.4384955,-3.7139324,True,https://www.idealista.com/obra-nueva/108728776/,"Viviendas de 1 y 2 dormitorios en Andrés Mellado 90. Creado para quienes buscan la máxima calidad, confort y distinción en cada detalle. Esta exclusiva vivienda de 83 m² se encuentra en la tercera planta y cuenta con 2 dormitorios. La vivienda es muy luminosa gracias a sus grandes ventanales orientados al jardín de la urbanización El acceso a la vivienda se realiza a través de un amplio hall que nos conduce al salón, muy luminoso por sus ventanales con vistas al jardín comunitario. Al otro lado del salón encontramos la cocina abierta que proporciona amplitud a la estancia. Un distribuidor nos lleva a la zona de noche donde se ubican dos dormitorios, ambos con baño en suite. Pero eso no es todo. La vivienda también ofrece acceso a zonas comunes de alta calidad, incluyendo: - Portal de acceso - Ascensores - Escaleras - Garaje comunitario - Trasteros - Zonas ajardinadas con piscina - Gimnasio - Portería Disfruta de la mejor calidad de vida en el corazón de Madrid. Contáctanos para obtener más información y programar una visita. ¡Andrés Mellado 90, la vivienda de lujo que siempre has soñado!",False,,True,True,False,11988.0,True,False,False,False,[],False,False,995000.0,€,True,True,flat,"Gaztambide, Madrid","Piso en calle Andrés Mellado, 90",
