propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108944305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/1d/5c/1359660541.webp,2402304,33,bj,183800.0,flat,sale,60.0,True,1,1,calle del Silicio,Madrid,Torrejón de Ardoz,es,40.4448321,-3.4666509,False,https://www.idealista.com/inmueble/108944305/,"No cobramos ningún coste al comprador, ayudando a gestionar su hipoteca sin coste adicional.  -Somos Líderes en Ventas en Torrejón de Ardoz, Asesoramiento Altamente Cualificado- ZONA PARQUE CATALUÑA - Estudio en planta baja de 60 m2. de superficie aproximada con salón - habitación, un baño con plato de ducha y cocina americana totalmente equipada, propiedad reformada a estrenar con los muebles que aparecen en la publicación, suelo de tarima, puertas lacadas en blanco, ventanas oscilobatientes guardian sun y aire acondicionado.  La zona se encuentra Rodeada de numerosos servicios: autobuses, centros comerciales, centros médicos, colegios, hospitales, parques, supermercados, tren, zonas infantiles, etc. ¡No dude en visitarlo! . 183.800 € Es importante informaros que gracias a las recomendaciones de clientes únicos, junto con importantes inversiones en publicidad y tecnología, actualmente tenemos una elevada lista de espera de clientes interesados en comprar para la mayoría de las viviendas.  Para atenderos lo antes posible, podéis escribirnos al whatsApp:  Innovación Inmobiliaria. Www. CASSAS. es. -VENDE RÁPIDO AL MEJOR PRECIO- Evitando comisiones abusivas y costes adicionales al comprador.",True,good,False,False,3063.0,True,False,True,False,[],False,False,183800.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle del Silicio,Destacado,Sureste,,,,,,,,
108889748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/08/ec/1358216966.webp,MA-717,20,1,425000.0,flat,sale,70.0,True,2,1,paseo de la Esperanza,Madrid,Madrid,es,40.4002032,-3.701719,False,https://www.idealista.com/inmueble/108889748/,"MUNDOAREA Vende piso exterior y muy luminoso en Paseo de la esperanza. Muy buena ubicación, en pleno parque de Madrid Río y muy cerca de santa maria de la cabeza La vivienda está en buen estado y se distribuye en: - Luminoso y amplio salón exterior. - Amplia y luminosa cocina. - Dos dormitorios muy luminosos uno de ellos matrimonial. - Un cuarto de baño, de buen tamaño y con bañera. En 2003 se realizo una obra completa sobre el inmueble con un sistema eléctrico avanzado para la fecha y la fontanería nueva. En 2018 se cambio los rodapiés y el suelo de toda la casa Cuenta con aire acondicionado por split en las habitaciones con bomba de calor y Artcool en el salón para una buena temperatura todo el año. Se realizo una canalización para colocar altavoces en el salón y habitación principal La calefacción es eléctrica de bajo consumo. Sobre la finca: La finca es bastante familiar, está adaptada a personas con movilidad reducida y tiene ascensor. Esta reformada en su totalidad Sobre la zona y el transporte: Madrid Río es un enorme enclave natural y cultural que se encuentra paralelo al río Manzanares, el cual cuenta con monumentos históricos e instalaciones de ocio y cultura al lado del cauce del río que está recuperando su biodiversidad a pasos agigantados. En el año 2017, ha abierto sus puertas el centro comercial Plaza Río 2, otorgando una oferta bastante favorable para la zona en cuanto a la parte gastronómica y de ocio. La zona es familiar, tiene todo tipo de comercios, colegios, supermercados y buena comunicación con metro y autobuses las 24h. El metro está a tres minutos andando del piso. Posibilidad de financiación. Si desea más información contacte con el departamento comercial de MUNDOAREA.",True,good,False,False,6071.0,True,True,False,False,[],False,False,425000.0,€,flat,"Acacias, Madrid",Piso en paseo de la Esperanza,Destacado,Arganzuela,Acacias,439000.0,14000.0,3.0,,,,
108970276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/85/4a/1360434615.webp,884480,41,1,575000.0,flat,sale,113.0,True,3,2,calle de La Rioja,Madrid,Madrid,es,40.4573307,-3.5871993,False,https://www.idealista.com/inmueble/108970276/,"Housfy vende piso en Alameda de Osuna, Madrid. Detalles del inmueble: - 1º planta exterior con ascensor en finca de 1977. - Genial piso de 113 m2 en Alameda de Osuna. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Gran salón comedor de 25m2 muy amplio y luminoso. - Cocina independiente de gran tamaño con todo lo necesario para el día a día.  - Zona de desayuno y acceso a terraza/tendedero. - Contamos con todas las comodidades posibles de 3 habitaciones y 2 baños completos. - Suelos de parquet. - Además dispone de armarios empotrados. - Aire acondicionado.  - Muy bien comunicado, cercano a paradas de transporte público. Como es el Metro Alameda de Osuna a 3 minutos.  - El piso esta para REFORMAR.  No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5088.0,True,True,False,False,[],False,False,575000.0,€,flat,"Alameda de Osuna, Madrid",Piso en calle de La Rioja,Destacado,Barajas,Alameda de Osuna,,,,,,,
108857522,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/6b/10/1365905883.webp,11-iglesia Alcorcón,23,2,225000.0,flat,sale,54.0,True,1,1,iglesia s/n,Madrid,Alcorcón,es,40.3476651,-3.8251581,True,https://www.idealista.com/inmueble/108857522/,"""DESDE PLANEAHOGAR INMOBILIARIA te ofrecemos en EXCLUSIVIDAD esta vivienda en Calle La Iglesia, (Plaza El Tejar), en zona céntrica de Alcorcón. "" Excelentes zonas comunes, con tres escaleras en el bloque, acceso para minusválidos, conserjería y cuenta con 1 ascensores por rellano. Excelente zona comunes con Gim para propietarios y pista de squash. La vivienda tiene una superficie de 52 m2 útiles, con la siguiente distribución: -Un hall recibidor - Cocina Americana - el BAÑO AMPLIO y equipado. -De frente se entra a un AMPLIO SALON DE 17 m2. EL SALON es el centro de la vivienda, con vista a la plaza del Tejar. -Habitación de matrimonio de grandes dimensiones. -A/A en salón y dormitorio principal. La vivienda, tiene calefacción individual gas natural.   El vecindario está muy bien situado, a pocos pasos del centro neurálgico de Alcorcón, de colegios, parada de metro, cercanías, autobuses y taxi.  A unos pasos del HOSPITAL FUNDACION ALCORCON Y AYUNTAMIENTO, farmacias, bancos y supermercados, etc. …, Este Piso es perfecto para vivir. ¡No pierdas esta oportunidad! ¡Llámanos y concretamos una visita sin ningún compromiso! ""PLANEAHOGAR INMOBILIARIA te ofrece la posibilidad de financiación bancaria"".",False,good,False,True,4167.0,False,False,False,False,[],False,False,225000.0,€,flat,"Casco Antiguo, Alcorcón",Piso en iglesia s/n,Destacado,Centro,Casco Antiguo,235000.0,10000.0,4.0,,True,False,70.0
108779489,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/4a/4f/1354889124.webp,898567,46,7,385000.0,flat,sale,106.0,True,3,2,carretera Villaverde a Vallecas,Madrid,Madrid,es,40.3590898,-3.6850238,False,https://www.idealista.com/inmueble/108779489/,"Housfy vende piso en Villaverde Bajo, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. ***Contrato de alquiler en vigor hasta Junio 2026***  Características: - 7ma planta exterior con ascensor en finca de 2003. - Encantador piso de 106 m2 en Villaverde Bajo, Los Rosales. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Agradable salón con amplio espacio de luz natural, creando un precioso y único espacio. - Con una adecuada cocina equipada con lo necesario para el día a día, con acceso a zona de tendedero/despensa. - 3 habitaciones de buen tamaño, y 2 baños completos. - Habitación principal con baño en suite.  - El confort está garantizado ya que dispone de aire acondicionado y calefacción. - Puerta blindada. - Disfruta de la opción de armarios empotrados. - Además de un apropiado jardín comunitario. - Piscina comunitaria en la que podrás disfrutar del buen tiempo y de la tranquilidad de la zona con toda tu familia y amigos. - Esta vivienda cuenta con una zona deportiva. -Pista de pádel. - El piso cuenta también con un funcional trastero. - Con 2 plazas de garaje incluidas en el precio.  -Finca adaptada a personas con movilidad reducida.  No lo dudes más y contacta con nosotros para agendar una visita. ¡Te ayudaremos a conseguir la vivienda de tus sueños! Sobre nosotros: Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todos servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión completa de la compraventa y, si lo necesitas, contamos con bróker hipotecario propio para ayudarte a conseguir las mejores condiciones de financiación según tu perfil. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,3632.0,True,True,False,False,[],False,False,385000.0,€,flat,"Los Rosales, Madrid",Piso en carretera Villaverde a Vallecas,Destacado,Villaverde,Los Rosales,,,,,True,True,
108862215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/8f/55/1357312095.webp,276-00852P  ,35,1,2990000.0,flat,sale,334.0,True,6,4,calle del Oria,Madrid,Madrid,es,40.4453361,-3.6826387,False,https://www.idealista.com/inmueble/108862215/,"Piso en pleno corazón del Viso, Madrid, uno de los barrios más exclusivos y codiciados de Madrid, se encuentra esta elegante y luminosa vivienda exterior de 241 m² útiles (334 m² con zonas comunes), ubicada en una urbanización tranquila y cerrada con jardines privados y portero físico residente en la finca. Al acceder al inmueble, un amplio recibidor con armario gabanero empotrado da la bienvenida y conduce a un gran salón con chimenea, ideal para disfrutar de momentos acogedores. Junto a él, un espacioso comedor con acceso directo a una terraza orientada al sur, perfecta para relajarse o disfrutar de comidas al aire libre. La vivienda dispone de dos enormes dormitorios con armarios empotrados y baños completos en suite, garantizando privacidad y confort. Además, ofrece una habitación individual con zona de estar, una sala de estar independiente y un baño completo adicional. La cocina con office está diseñada para mayor comodidad y funcionalidad. La zona de servicio independiente incluye habitación, baño y entrada independiente, asegurando una mayor privacidad. Los suelos de tarima noble y la orientación sur proporcionan un ambiente cálido, elegante y con abundante luz natural durante todo el día. La propiedad cuenta con ACS y calefacción central, así como garaje y trastero, ofreciendo soluciones prácticas para el día a día. A reformar, esta vivienda brinda una excelente oportunidad para personalizar cada espacio a su gusto y crear un hogar único. Ubicada en una zona privilegiada, muy bien comunicada por transporte público y con fácil acceso a la M-30, ofrece la comodidad de vivir en un entorno exclusivo con todos los servicios al alcance. ¡Una propiedad con un enorme potencial en una localización inmejorable!",False,renew,False,True,8952.0,True,False,True,False,[],False,False,2990000.0,€,flat,"El Viso, Madrid",Piso en calle del Oria,Destacado,Chamartín,El Viso,,,,,True,True,
106086208,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/58/c5/1272084126.webp,15337,16,7,335000.0,penthouse,sale,57.0,True,1,1,avenida de José Hierro,Madrid,Rivas-Vaciamadrid,es,40.3486728,-3.5335078,False,https://www.idealista.com/inmueble/106086208/,"En la zona de mayor expansión de Rivas, en la estación de metro de Rivas Futura y junto a la salida a la autovía de Valencia tenemos la mejor inversión PARA TI: MODERNO, ELEGANTE Y FUNCIONAL ÁTICO con 44,26 m² útiles y 57 m² construidos y una maravillosa terraza de 17,46 m² Este fabuloso apartamento está diseñado en espacios abiertos para dotarle de más amplitud, uno de 18, 25 m² que comparte salón, comedor y cocina y otro como dormitorio con más de 10 m² y un baño con ducha de 4.32 m². La carpintería interior es lacada en blanco, los solados cerámicos de primera calidad y la pintura en acabado liso antihumedad. La carpintería exterior es de aluminio lacado con rotura de puente térmico que dispone de sistema de oscurecimiento en la cocina. Dispone de la mejor calificación energética que garantiza un mayor ahorro y confort en la experiencia de uso. 2 plazas de garaje y trastero incluidos en el precio. El complejo Futura Center Arena dispone de: * Amplios espacios abiertos y zonas de encuentro * Solarium de césped artificial * Zona de juego infantil equipada y protegida con suelo de caucho. * Espacio multiusos con gastrobar para tus reuniones o eventos. * Gimnasio equipado * Spa * Lavandería comunitaria * Zonas comunitarias y espacios para charlas *Certificación Energética: ""A"" Impuestos y gastos NO incluidos: ITP o IVA, notaría, registro, gestoría, tasación, etc.",False,good,False,True,5877.0,True,False,False,False,[],False,False,335000.0,€,flat,"Rivas Futura, Rivas-Vaciamadrid",Ático en avenida de José Hierro,Destacado,Rivas Futura,,,,,penthouse,True,True,
109064601,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/d8/63/1363327181.webp,LCM38316,33,5,319000.0,flat,sale,56.0,True,1,1,paseo de Marcelino Camacho,Madrid,Madrid,es,40.3884229,-3.7426341,False,https://www.idealista.com/inmueble/109064601/,"La Casa Agency presenta en exclusiva este maravilloso ático exterior en Paseo de Marcelino Camacho Si buscas un hogar luminoso, bien ubicado y con gran potencial, ¡esta es tu oportunidad! ________________________________________ Descripción de la vivienda Este ático exterior de 56 m² (según catastro) se sitúa en una 5ª planta con ascensor y cuenta con una fantástica terraza de uso y disfrute privativo, amplia y soleada, perfecta para disfrutar de momentos únicos en el exterior. La vivienda consta de: - 1 dormitorio con armario incluido y opción de quedarse con cómodas. - Salón luminoso con salida directa a la terraza. - Cocina independiente, equipada con electrodomésticos (lavadora-secadora, lavavajillas, nevera Bosch, vitrocerámica). - Baño completo. Los propietarios también dejarían: - Armario del dormitorio y somier. - Sofá y tele de la terraza. ________________________________________ Características destacadas: - Terraza de 30 m², equipada con pérgola, barbacoa de obra, muebles de jardín y zona de lavandería que también se puede utilizar como trastero, un desahogo extra de espacio muy valioso. - Ventanas de aluminio climalit y suelos de tarima. - Aire acondicionado inverter con bomba de calor en salón y dormitorio, para disfrutar del máximo confort en todas las estaciones. - Excelente distribución, lo que permite personalizar y adaptar el piso fácilmente a tus necesidades. ________________________________________ Ubicación inmejorable: - A solo 9 minutos andando del Hospital Gómez Ulla por Paseo de Marcelino Camacho. - A 4 minutos a pie de la estación de metro Carabanchel (L5). - Varias líneas de autobús en la zona: 34, 35, 55, N16, N17, N26, 481 y 486. - Zona tranquila con todos los servicios: supermercados, cafeterías, comercios y una amplia oferta de ocio. - Muy cerca de Calle General Ricardos, una de las arterias principales de Madrid. - Frente a los Jardines de los Palacios de la Finca Vista Alegre, un entorno monumental y natural que te encantará. ________________________________________ Por qué elegir este piso: Este ático reúne todas las condiciones para convertirse en la casa que siempre has soñado, con un precio muy competitivo en la zona y un gran potencial de revalorización futura. ________________________________________.",True,good,False,True,5696.0,True,False,True,False,[],False,False,319000.0,€,flat,"Vista Alegre, Madrid",Piso en paseo de Marcelino Camacho,Destacado,Carabanchel,Vista Alegre,,,,,,,
109125920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/be/49/1365098423.webp,,16,4,245900.0,penthouse,sale,75.0,True,2,1,calle Pablo Picasso,Madrid,Pinto,es,40.2370039,-3.6980762,False,https://www.idealista.com/inmueble/109125920/,"Luminoso piso de 2 dormitorios con garaje en planta alta y vistas despejadas en Pablo Picasso Inmobiliaria Hogares Pinto presenta en exclusiva esta magnífica vivienda situada en una de las zonas más demandadas de Pinto, en la calle Pablo Picasso. Se trata de un cuarto piso exterior que destaca por su excelente luminosidad, vistas despejadas y un conjunto de comodidades que lo convierten en una gran oportunidad para quienes buscan un nuevo hogar en una zona consolidada. La vivienda cuenta con 75 m² construidos y está distribuida de manera práctica y funcional. Dispone de dos dormitorios, un baño completo reformado con plato de ducha, una cocina independiente también reformada, con gran capacidad de almacenamiento y muy cómoda para el uso diario, además de un amplio salón-comedor. Este último espacio, equipado con aire acondicionado, ofrece un ambiente confortable y versátil tanto para momentos de descanso como para reuniones familiares o sociales. La zona de descanso se encuentra perfectamente diferenciada del área de día, lo que aporta mayor privacidad. El pasillo cuenta con un gran armario empotrado que proporciona almacenaje adicional, mientras que uno de los dormitorios también dispone de armario empotrado. En el dormitorio principal, además, se ha instalado un ventilador de techo, perfecto para mantener la vivienda fresca durante todo el año. Entre sus calidades, destacan la calefacción individual por gas natural con radiadores de aluminio y la presencia de doble ventana en algunas estancias, lo que asegura un buen aislamiento térmico y acústico, mejorando la eficiencia energética y el confort interior. La propiedad incluye en el precio una plaza de garaje en la misma finca, un elemento muy valorado que aporta comodidad y seguridad al día a día. El edificio, construido en 1992, se caracteriza por su tranquilidad y el reducido número de vecinos, lo que garantiza un entorno agradable y de calidad. La ubicación es otro de sus grandes atractivos: una zona residencial consolidada, bien comunicada y con todos los servicios a mano. En las inmediaciones se encuentran comercios, colegios, centros de salud, transporte público y zonas verdes, lo que la convierte en una opción perfecta tanto para familias como para quienes buscan invertir con rentabilidad inmediata. En definitiva, un piso luminoso, con dos dormitorios, cocina y baño reformados, garaje en la propia finca y vistas despejadas, listo para entrar a vivir en una de las zonas más valoradas de Pinto. Puedes venir a visitarnos a nuestra oficina en Avenida Juan Pablo II, 18 (Pinto). El presente anuncio no tiene carácter contractual y puede estar sujeto a modificaciones.",True,good,False,True,3279.0,True,True,False,False,[],False,False,245900.0,€,flat,"San José - Buenos Aires, Pinto",Ático en calle Pablo Picasso,Destacado,San José - Buenos Aires,,,,,penthouse,True,True,
109126761,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/d3/1f/1365125286.webp,,21,1,319900.0,flat,sale,151.0,True,4,2,calle Bélgica,Madrid,Pinto,es,40.2477215,-3.6975952,False,https://www.idealista.com/inmueble/109126761/,"Piso de 4 dormitorios con terraza acristalada, garaje y trastero en zona próxima a La Tenería, Pinto Inmobiliaria Hogares Pinto presenta en exclusiva esta magnífica vivienda situada en una de las zonas más demandadas de Pinto, muy próxima al barrio de La Tenería. Se trata de un piso amplio, luminoso y con excelentes calidades, ideal para quienes buscan un hogar espacioso, cómodo y bien ubicado dentro de una urbanización tranquila y consolidada. La comunidad cuenta con conserje y zonas comunes cuidadas, lo que aporta seguridad y un entorno agradable para toda la familia. En sus alrededores se encuentran supermercados, comercios de proximidad, colegios, zonas verdes y transporte público, ofreciendo todas las facilidades necesarias para el día a día en un entorno residencial muy valorado. Con una distribución funcional, la vivienda destaca por su gran salón-comedor con acceso a una espectacular terraza esquinera totalmente acristalada y equipada con toldos. Este espacio, reformado con gusto, permite disfrutarlo durante todo el año, ya sea como comedor adicional, sala de descanso o rincón de ocio. Actualmente está preparado para albergar una mesa para varios comensales, lo que lo convierte en el lugar perfecto para reuniones familiares o comidas con amigos. Además, uno de los dormitorios cuenta con acceso directo a esta terraza, aportando mayor confort e independencia. La cocina es independiente, práctica y bien organizada, con doble encimera, gran capacidad de almacenaje y ventilación natural gracias a su ventana exterior. El piso dispone de cuatro dormitorios de muy buen tamaño, tres de ellos equipados con armarios empotrados. Uno de los dormitorios da acceso a una segunda terraza interior, también acondicionada con toldo, ideal como espacio de lectura, zona de juegos o área de relax. La vivienda cuenta con dos baños completos: el principal, en suite, con bañera; y el segundo, totalmente reformado, con moderno plato de ducha de resina. Ambos han sido diseñados pensando en la comodidad del día a día y en el aprovechamiento del espacio. En cuanto a sus prestaciones, dispone de calefacción eléctrica mediante acumuladores, así como de aire acondicionado con bomba de frío y calor en distintas estancias, lo que garantiza una climatización adecuada durante todo el año. La propiedad se completa con una amplia plaza de garaje de fácil acceso y un trastero, dos elementos muy valorados que aportan comodidad y espacio adicional de almacenamiento. La orientación noreste permite disfrutar de luz natural durante gran parte de la jornada sin que la vivienda sufra un exceso de calor en verano, lo que asegura un ambiente equilibrado y confortable. Esta es una excelente oportunidad para adquirir un piso de cuatro dormitorios, con terraza acristalada, garaje, trastero y climatización, en una zona residencial consolidada, próxima a La Tenería y con todos los servicios al alcance. LA VIVIENDA ESTÁ ACTUALMENTE EN PERIODO DE DESCALIFICACIÓN, POR LO QUE SE TRANSMITIRÁ COMO RENTA LIBRE EN UN PLAZO ESTIMADO DE ENTRE 5 Y 6 MESES. Puedes venir a visitarnos a nuestra oficina en Avenida Juan Pablo II, 18 (Pinto). El presente anuncio no tiene carácter contractual y puede estar sujeto a modificaciones.",True,good,False,True,2119.0,True,True,False,False,[],False,False,319900.0,€,flat,"Parque Europa - Los Pitufos, Pinto",Piso en calle Bélgica,Destacado,Parque Europa - Los Pitufos,,,,,,True,True,
107834957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/1f/7b/1326942173.webp,837126,45,3,735000.0,flat,sale,132.0,True,4,2,calle de Cartagena,Madrid,Madrid,es,40.4412882,-3.6753059,False,https://www.idealista.com/inmueble/107834957/,"Housfy vende piso en Chamartín, Madrid, un espacio para disfrutar en tu día a día. Características: -3º planta exterior con ascensor en finca de 1970. - Estupendo piso de 132 m2 en Prosperidad. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Agradable salón comedor amplio y luminoso, un lugar perfecto para descansar en los ratos libres. - Cocina independiente con todo lo necesario y acceso a terraza de 10mts2. - 4 habitaciones de buen tamaño y 2 baños completos. - Suelos de parquet. - Además dispone de armarios empotrados. - El piso cuenta también con un adecuado trastero. -Calefacción central - Muy bien comunicado, con fácil acceso a paradas de transporte público Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos (C. P. Corazón Inmaculado en calle Lopez de Hoyos 59), centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,5568.0,True,True,False,False,[],False,False,735000.0,€,flat,"Prosperidad, Madrid",Piso en calle de Cartagena,Destacado,Chamartín,Prosperidad,,,,,,,
106940878,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/26/2f/1309311107.webp,EXP08832,40,2,225000.0,penthouse,sale,76.0,True,1,1,calle Juan de Toledo,Madrid,San Lorenzo de El Escorial,es,40.5938275,-4.1418589,False,https://www.idealista.com/inmueble/106940878/,"Si quieres vivir en un precioso Ático abuhardillado, en la mejor zona de San Lorenzo del Escorial, junto a todos los servicios y red de transporte público, a escasos metros del Real Monasterio y disfrutar de las mejores vistas al Monte Abantos, este será tu hogar ideal. Se encuentra en un edificio rehabilitado hace 25 años y cuenta con 76 m2 construidos de los cuales 70 m2 son útiles con la siguiente distribución: A la entrada, nos encontramos con un espacioso y bonito salón de 35 m2, con ventanales Velux que proporcionan a la vivienda luz natural y desde los que puedes contemplar unas maravillosas y únicas vistas al monte Abantos. A la derecha, la cocina totalmente independiente, luminosa y muy bien dotada con muebles altos y bajos, con electrodomésticos y zona de despensa. En frente tenemos el hall vestidor con armarios empotrados. Desde él, podemos acceder a la derecha al dormitorio, muy espacioso también con armarios empotrados y otro ventanal en el tejado que le da un aire íntimo y acogedor y siguiendo de frente accedemos al elegante baño completo de mármol con bañera.  Toda la vivienda esta abuhardillada, con ventanas Velux con toldos y cortinas transparentes en todas las estancias (salón, dormitorio y cocina). Muy bien aprovechados los techos inclinados de la bajo cubierta para sacar espaciosos trasteros/ maleteros por diversas estancias ganando zona de almacenaje. Materiales de muy alta calidad en toda la vivienda, suelos de parquet de madera recién barnizado, tejado renovado, puertas de madera.  La Calefacción es individual de gas natural con caldera de reciente instalación. Vivienda situada en la mejor zona de San Lorenzo del Escorial, en frente de la estación de Autobuses, a solo 2 minutos andando del Real Monasterio y de la zona histórica. Al lado del parque Terreros, Auditorio, etc y muy próximo a colegios, farmacias, supermercados, restaurantes, etc.  Ideal también para inversores. Buena rentabilidad.",False,good,False,False,2961.0,True,False,False,False,[],False,False,225000.0,€,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Ático en calle Juan de Toledo,Destacado,Centro - Casco Histórico,,,,,penthouse,,,
