propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108509256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/ed/7d/1347019811.webp,1285,44,2,2849000.0,flat,sale,415.0,True,4,5,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.424566,-3.6731599,False,https://www.idealista.com/inmueble/108509256/,"1955 – ""La Escultura de Madame Grès en Madrid"" ""Este piso de 1955 refleja la pureza y la precisión de Madame Grès, quien transformó la moda en arte con sus plisados infinitos y formas escultóricas. Sus espacios serenos y detalles cuidados evocan la elegancia atemporal de sus diseños, creando un hogar donde la armonía y la belleza clásica dialogan en silencio. En 1955, Madame Grès revolucionó la moda al elevar el plisado artesanal a una forma de escultura, inspirándose en las túnicas de las diosas griegas para crear vestidos que caían con precisión matemática. Su dominio del drapeado sin costuras visibles transformó el concepto de alta costura, fusionando técnica, arte y feminidad con una elegancia atemporal. "" DAMEZ presenta esta joya señorial en el corazón del Barrio de Salamanca, una vivienda que redefine el lujo, el espacio y la elegancia clásica en una de las calles más emblemáticas de Madrid. Ubicada en una finca histórica con portal señorial, portero, ascensor y montacargas, esta propiedad exterior ha sido concebida para quienes valoran la amplitud, la privacidad y el diseño con carácter. Distribuida con maestría, la vivienda alberga cinco salones majestuosos que se abren paso a través de una luminosidad inigualable. Las cuatro habitaciones, todas con baño en suite y vestidor, ofrecen un refugio íntimo para cada miembro del hogar. La cocina independiente, los suelos combinados de azulejo y parquet, y los detalles de carpintería en madera noble crean una atmósfera sofisticada y acogedora. Con calefacción central, aire acondicionado, armarios empotrados, alarma, puerta de seguridad y tendedero, cada detalle ha sido pensado para ofrecer un confort a la altura del entorno. Situada en una de las zonas más deseadas del distrito de Salamanca, rodeada de servicios, cultura, tiendas exclusivas y con excelente comunicación, esta vivienda se presenta como una oportunidad excepcional para quienes buscan una vivienda imponente, en uno de los enclaves más valorados de Madrid � Contáctanos. En DAMEZ seleccionamos propiedades con alma.",True,good,False,True,6865.0,True,False,False,False,[],False,False,2849000.0,€,flat,"Goya, Madrid",Piso en calle Alcalá,,,,,2893000.0,44000.0,2.0,
107859304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/7e/9f/1365386530.webp,KWONE060325JLO,40,1,448000.0,duplex,sale,177.0,True,5,3,calle Cañada Nueva,Madrid,San Lorenzo de El Escorial,Centro - Casco Histórico,es,,40.5938708,-4.1426824,False,https://www.idealista.com/inmueble/107859304/,"Ático-duplex de lujo con terraza al salón-comedor, terraza-tendedero, 5 dormitorios, armarios empotrados y mucho más¡ Ubicada en una zona residencial con todo tipo de comercio su alrededor, muy bien comunicada con la cercana estación de autobuses y a un paso del Monte Abantos, donde poder disfrutar libremente de la Naturaleza y el paisaje. En la planta inferior se distribuye el salón-comedor y un dormitorio, que muy fácilmente se podría integrar con el salón, ya que en la planta superior esta espectacular vivienda tiene otros 4 dormitorios, con 3 baños completos en total. Se incluye en el precio una plaza de garaje y 2 trasteros, disponible una segunda plaza de aparcamiento por 22.000 €, situadas ambas en el mismo edificio y comunicadas con la vivienda por los ascensores comunes del inmueble. No se pierda la oportunidad de conocer esta vivienda¡.",False,good,False,True,2531.0,True,False,False,False,[],False,False,448000.0,€,flat,"Centro - Casco Histórico, San Lorenzo de El Escorial",Dúplex en calle Cañada Nueva,True,True,duplex,,,,,
106501921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/3e/5a/1347719278.webp,PIS_3773,23,8,289000.0,flat,sale,106.0,True,3,2,calle de Honduras,Madrid,Coslada,Valleaguado - La Cañada,es,,40.4227747,-3.5442001,False,https://www.idealista.com/inmueble/106501921/,"COSLADA -VALLEAGUADO-MAGNIFICA VIVIENDA DE 106 m2 REFORMADO, TOTALMENTE EXTERIOR Y CON MAGNÍFICAS VISTAS Y ORIENTACIÓN CARACTERÍSTICAS: 106 m², 3 habitaciones, espacioso baño completo reformado con plato de ducha, Aseo REFORMADO, Cocina REFORMADA muy luminosa con gran office, amplio salón de doble comunicación con acceso a agradable terraza acristalada Antigüedad año 1980, TOTALMENTE EXTERIOR y MUY LUMINOSO. Orientación Sur. Comunidad con 2 ASCENSORES. CALIDADES: suelos/porcelánico, ventanas/ con Climalit blancas, puertas interiores/cerezo, pintura/EN LISO, calefacción/individual por Gas Natural (caldera nueva y radiadores de aluminio), 2 armarios/Empotrados vestidos. Puerta entrada/blindad. ACCESO PARA PERSONAS CON MOVILIDAD REDUCIDA. Amplias vistas y perfecta ubicación. Muy luminoso. Edificio de LADRILLO actualmente realizándose una Rehabilitación de la fachada. ZONA: Ubicado en una zona con todo tipo de comercios y servicios. Magnífica comunicación, a escasos metros de la parada de autobús, próximo a la parada de metro (Línea 7). Próximo a grandes vías de comunicación (M-45, A2, M21). COMERCIALIZA: ""Reylank Propiedades"" es una empresa que desde su fundación hace más de 25 años está dedicada a la prestación de servicios de consultoría y mediación dentro del sector inmobiliario y financiero.",False,good,False,True,2726.0,False,False,False,False,[],False,False,289000.0,€,flat,"Valleaguado - La Cañada, Coslada",Piso en calle de Honduras,,,,,,,,
109179373,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/23/26/1366616357.webp,FHOG-3083,29,1,209000.0,flat,sale,85.0,True,3,1,plaza de Brasil,Madrid,Alcorcón,Centro,es,Zona Centro Joven,40.347666,-3.8221852,False,https://www.idealista.com/inmueble/109179373/,"***SIN COMISIONES DE AGENCIA INMOBILIARIA*** Este piso se encuentra en Plaza de Brasil, 28921, Alcorcón, Madrid, en la zona del Parque Lisboa, en una FINCA CON ASCENSOR. Es un piso, construido en el año 1970, que tiene 85 m2 de los cuales 78 m2 aproximadamente son útiles y dispone de 3 habitaciones y 1 baño. Consta de hall recibidor, amplia cocina independiente, salón independiente con salida a terraza, distribuidor, baño ciego completo con bañera y 3 dormitorios.  Ubicado cerca de todos los servicios necesarios, a escasos metros de la estación de Metro, supermercados, colegios.. . Soluciones a su medida.",False,renew,False,True,2459.0,False,False,False,False,[],False,False,209000.0,€,flat,"Zona Centro Joven, Alcorcón",Piso en plaza de Brasil,,,,,,,,
109027848,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/63/ac/1362101920.webp,,39,en,387000.0,flat,sale,113.0,True,2,2,alameda del Valle,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3673211,-3.6209003,False,https://www.idealista.com/inmueble/109027848/,"¡Descubre tu nuevo hogar en el Ensanche de Vallecas- La Gavia!  Este espectacular piso semi nuevo, construido en 2006, ofrece una combinación perfecta de comodidad y estilo. Con una superficie construida de 73 m², cuenta con un luminoso salón comedor que se abre a una amplia terraza de 30 m², ideal para disfrutar del aire libre. La cocina está completamente equipada y tiene acceso a un práctico tendedero de 3 m². La vivienda dispone de dos acogedores dormitorios, ambos con armarios empotrados, y dos baños completos, uno de ellos en suite. La calidad de los acabados es excepcional, con suelos de tarima y puertas de roble que aportan calidez al ambiente. Además, la calefacción es independiente de gas natural, y el aire acondicionado centralizado con bomba de frío y calor garantizará tu confort durante todo el año. Ubicado en una urbanización cerrada con zonas ajardinadas, este piso ofrece acceso a excelentes áreas comunes que incluyen piscina, gimnasio y un local comunitario. La seguridad está garantizada con un portero físico y un ascensor que conectan directamente con las plazas de aparcamiento, donde se incluye una plaza de garaje de 12 m² y un trastero de 4 m².  La ubicación es inmejorable, a solo cinco minutos del Bosque de los Sentidos y del Parque Mayorazgo, rodeado de servicios como el Centro de Salud Ensanche de Vallecas, la Escuela Infantil Rayuela y el CEIP Agustín Rodríguez Sahagún. Además, tendrás acceso a varias líneas de autobuses a tan solo tres minutos y conexiones rápidas a las autopistas M-45. Este hogar es la mezcla perfecta entre la tranquilidad de una zona residencial y la vibrante vida urbana de Madrid.  ¡No pierdas la oportunidad de visitarlo!.",False,good,False,True,3425.0,True,False,False,False,[],False,False,387000.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso en alameda del Valle,True,True,,,,,,
109014836,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/6c/20/1361747890.webp,1382,21,1,229000.0,flat,sale,28.0,False,1,1,calle de Peña de Francia,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4060236,-3.7073364,False,https://www.idealista.com/inmueble/109014836/,"VIVAHOGAR, ofrece PISO EN VENTA situado en calle de PEÑA DE FRANCIA, barrio de LAVAPIES -EMBAJADORES, ubicada en el corazón de Lavapiés, JUNTO AL RASTRO DE MADRID.  Se trata de un acogedor PISO cuenta con una pequeña habitación con armario empotrado. Cuarto de baño con plato de ducha.  Salón con aire acondicionado. Acogedora cocina equipada y amueblada.  Toda la casa cuenta con techos altos. Cuenta con un altillo en el recibidor para aprovechar este espacio para almacenaje. El edificio ha sido rehabilitado y reforzado. Respecto a la comunicación y el transporte cuenta con rápido acceso en coche a la A2 y la M30. Cuenta con la cercanía de la estación de metro: LA LATINA, TIRSO DE MOLINA Y EMBAJADORES (líneas 5,1 y 3), Acceso a líneas de autobús: 41,60. 148, C2 Y C03) y cercanías en C5 que conecta Móstoles, El Soto, Atocha, Fuenlabrada y Humanes. La zona ofrece servicios asistenciales de salud como: el Centro de Salud Segovia, Centro de salud Lavapiés. Dispone de la facilidad de conseguir farmacias.  El barrio cuenta con varios supermercados a 5 minutos andando (, Dia, Mercadona, Lidl) Las zonas de ocio y recreo más representativas son la Plaza de Cascorro, Plaza Agustin Lara, Parque casino de la reina, Gran teatro Pavón, Museo Bansky Madrid, Museo de san isidro, Museo de las ilusiones y en cuanto a la parte deportiva se encuentra, El Centro Deportivo Municipal La Cebada.  Para la oferta educativa el barrio cuenta con bibliotecas Municipales, colegios públicos y privados, academias de idiomas, (Escuela infantil lolo rico-bruja avería, oasis center Madrid, passpartu).  Somos una Inmobiliaria de prestigio Internacional. Fuerza global, experiencia local.",False,good,False,False,8179.0,True,False,False,False,[],False,False,229000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Peña de Francia,,,,,,,,
108605329,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/b5/31/1365013887.webp,01181,53,1,350000.0,flat,sale,83.0,True,4,1,calle Motilla del Palancar,Madrid,Madrid,Hortaleza,es,Canillas,40.4639287,-3.6314435,False,https://www.idealista.com/inmueble/108605329/,"! Magnífica vivienda de CUATRO DORMITORIOS en URBANIZACIÓN CERRADA y PRIVADA!  Dispone de ASCENSOR INTERIOR en portales y EXTERIOR para acceder a la zona común.  Corresponde a una 1ª PLANTA en edificio de 5 alturas con fachada rehabilitada. Vivienda AMPLIA, con posibilidad de prácticas mejoras y actualizaciones.  Cómoda distribución: HALL de entrada, COCINA INDEPENDIENTE, SALÓN con TERRAZA incorporada, 4 DORMITORIOS, cuarto trastero y BAÑO con ducha.  Vivienda completamente EXTERIOR. Dispone de CALEFACCIÓN INDIVIDUAL gas natural, puertas madera, ventanas de aluminio y suelos de gres en toda la vivienda. INMEJORABLE UBICACIÓN, zona Canillas-Hortaleza, muy próximo al Palacio de Hielo y al recinto Ferial IFEMA y Parque Juan Carlos I.  Transporte público a 10 MINUTOS (ESTACIÓN DE METRO'CANILLAS'), y líneas de autobús urbanas. INMEDIATO ACCESO a VIA DE CIRCUNVALACIÓN M-40. ! PARA MÁS INFORMACIÓN CONTACTA CON NOSOTROS! NO PIERDAS LA OPORTUNIDAD! De acuerdo con el RD 515/1989, del 21 de Abril, se informa al cliente que los gastos notariales, registrales, I. T. P. o equivalente, gastos financieros y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. No olvide que le ayudamos a encontrar las mejores condiciones bancarias con nuestro servicio financiero. Si en su caso no dispone de la aportación necesaria para un préstamo hipotecario, si aporta sólo el 5% del precio de compra puede ALQUILAR CON OPCIÓN A COMPRA. Llámenos sin compromiso para informarse.",False,renew,False,True,4217.0,True,False,True,False,[],False,False,350000.0,€,flat,"Canillas, Madrid",Piso en calle Motilla del Palancar,,,,,,,,
108780002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/94/ee/1354909574.webp,3433-02856,78,,600000.0,chalet,sale,294.0,,5,3,CL PORNOSO,Madrid,Bustarviejo,,es,,40.8574133,-3.6960196,False,https://www.idealista.com/inmueble/108780002/,"EXCLUSIVO CHALET INDEPENDIENTE DE DISEÑO MODERNO. 294 M2 CONSTRUIDOS SOBRE PARCELA DE 750 M2 CON PISCINA PRIVADA, EN UN ENTORNO NATURAL ÚNICO. REFORMADO ÍNTEGRAMENTE CON MATERIALES DE ALTA CALIDAD Y UNA DISTRIBUCIÓN FUNCIONAL QUE MAXIMIZA LA LUZ, AMPLITUD Y CONFORT, CON GRANDES VENTANALES Y ESPACIOS ABIERTOS, QUE SE INTEGRAN PERFECTAMENTE CON EL PAISAJE DE LA SIERRA NORTE DE MADRID, A TAN SOLO 60 KM. DE MADRID. Este gran chalet independiente distribuido en 3 cómodas plantas, ha sido diseñado para aprovechar al máximo la LUZ NATURAL y sus VISTAS ESPECTACULARES. DISTRIBUCIÓN PLANTA PRINCIPAL Accedemos a un AMPLIO SALÓN DE 34 m2 de diseño abierto y techos altos, con ventanales que cubren toda la pared para así conectar visualmente con el MARAVILLOSO ENTORNO. Semi integrado al COMEDOR y a la COCINA, hace que todo fluya entre los ambientes sin barreras visuales. Esta zona de 23 m2, cuentan con isla central, electrodomésticos de última generación, y abundante espacio para una larga mesa de más de 10 comensales, transformándose en el corazón de la casa, además de tener las mismas ventanas y vistas a la sierra. 2 dormitorios de 12 m2 y 9 m2 respectivamente y un baño con ducha completan esta planta, que tiene salida al jardín a través de una escalera desde el distribuidor de esta zona de noche. PLANTA PRIMERA MASTER SUITE de 20 m2, un espacio exclusivo y acogedor con dormitorio, vestidor y baño privado de DISEÑO ACTUAL. DORMITORIO de 9 m2 desde el que se accede a una BONITA TERRAZA con maravillosas vistas. PLANTA INFERIOR ESPACIOSO SALÓN que se integra física y visualmente a través de un porche al jardín y la piscina. Consta de varios cuartos para almacenamiento. AMPLIA HABITACIÓN de 17 m2, cuyo uso puede cambiar según las necesidades, como dormitorio, lavandería o despacho. Desde aquí se acede a un enorme TRASTERO de 20 m2. AMBIENTE ADICIONAL, de 23 m2, que incluye un GIMNASIO, una SAUNA y un baño completo, para que desde la piscina no sea necesario subir a las plantas superiores ducharse. Aquí se puede terminar el día con un poco de entrenamiento, una buena sauna, un chapuzón en la piscina y concluir con una ducha, antes de subir… EXTERIORES Amplia parcela de 750 m2, dividida en zonas ajardinadas, con varios tipos de árboles, zona de juego para los niños y salida directa a una de las rutas de senderismo. PISCINA PRIVADA de cloración salina, cuyo equipamiento solo tiene dos años, con CUBIERTA retráctil para mantener el calor. Este sistema facilita mucho su mantenimiento y prolonga su uso en las estaciones más frescas. FANTASTICO PORCHE/TERRAZA, con una barbacoa de obra a lo largo de una amplia y bonita área de trabajo que incluye, además, un precioso lavabo de mármol y muebles empotrados para almacenaje. Los almuerzos en esa área son una verdadera maravilla, por el aire puro y fresco que se respira y las vistas de ensueño. CALIDADES PREMIUM SATE (Sistema de Aislamiento térmico para Exteriores) que recubre toda la fachada, garantizando un perfecto aislamiento térmico para el clima de la sierra. Calefacción por gasoil con un depósito de 500 litros. Ventanas climalit con rotura de puente térmico. Cocina de diseño con isla central. Puertas lacadas en blanco. UBICACIÓN PRIVILEGIADA Situada en uno de los enclaves más tranquilos y bellos de la Sierra Norte, BUSTARVIEJO ofrece un entorno natural protegido, rutas de senderismo, aire puro y una comunidad acogedora. Ideal como residencia habitual o como segunda vivienda para desconectar del ritmo urbano sin alejarse demasiado de la capital. La casa está ubicada en la Urbanización EL PORNOSO a 15 mi andando del pueblo de Bustarviejo, con supermercados, cafeterías, restaurantes y tiendas. Esta distancia es perfecta para tener las comodidades que ofrece el núcleo urbano con la magnífica sensación de estar viviendo en medio del campo. IBI 901€.",True,good,False,,2041.0,True,True,False,False,[],False,False,600000.0,€,chalet,Bustarviejo,Casa independiente en CL Pornoso,True,True,independantHouse,,,,,
109123693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/b4/3e/1366690943.webp,1395,26,1,320000.0,flat,sale,48.0,True,1,1,avenida Donostiarra,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.433804,-3.6588312,False,https://www.idealista.com/inmueble/109123693/,"VIVAHOGAR ofrece en venta Apartamento con terraza y trastero en la zona de La Concepción Av. Donostiarra.  Piso de 48 m² en buen estado, ubicado en planta baja con altura de primera planta exterior, en una de las zonas más demandadas de Madrid. FOTOS ORIENTATIVAS HASTA LA PRÓXIMA SEMANA QUE SE PUEDEN REALIZAR EL REPORTAJE FOTOGRÁFICO  Actualmente distribuidos en salón-comedor con salida directa a una agradable terraza acristalada exterior, cocina independiente, un amplio dormitorio y un baño con plato de ducha. Antiguamente contaba con dos dormitorios.  TRASTERO INCLUIDO EN EL PRECIO.  Orientación sureste, lo que garantiza luz natural durante gran parte del día. El plano es como esta distribuido actualmente la vivienda  Calefacción eléctrica. Finca de 1955 con ascensor, portero físico y trastero incluido. Gastos de comunidad: 100 /mes. IBI: 300 /año. La finca se encuentra en Avenida Donostiarra, una zona consolidada con todos los servicios: comercios, restaurantes, centros educativos, parques y excelentes comunicaciones tanto por transporte público como por carretera. Se trata de una magnífica oportunidad tanto para vivir como para invertir, en un barrio con alta demanda.",False,good,False,True,6667.0,True,False,False,False,[],False,False,320000.0,€,flat,"Concepción, Madrid",Piso en avenida Donostiarra,,,,,,,,
108917193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/15/b5/1358874905.webp,31072025,40,,269000.0,chalet,sale,140.0,,4,1,calle Eras de Abajo,Madrid,Navalafuente,,es,,40.8206059,-3.6756644,False,https://www.idealista.com/inmueble/108917193/,"BREM GLOBAL INMOBILIARIA PRESENTA SINGULAR CHALET INDEPENDIENTE en Navalafuente municipio situado a 66 km de Madrid con una vivienda de 140 m² que data de 1980, construida sobre una parcela de 1040 m².  La vivienda en dos plantas, la principal con un salón comedor, cocina amueblada y equipada, un baño con ducha y cuatro habitaciones, dos dobles y dos de ellas con armarios empotrados. La construcción de madera con carpintería artesana, incluidas las contraventanas, que también son de madera. La planta baja un garaje para dos coches y cuarto de aperos.   La vivienda se encuentra en una urbanización de este municipio. Cuenta con todos los suministros, agua del canal y saneamiento, además de un pozo de superficie y equipo de presión, para el riego y la piscina de obra que está muy bien cuidada y en perfecto estado de uso. La parcela en dos niveles, con salida a dos calles ambas con paso de carruajes, poblada de encinas carrascas en racimo, olivos, nogales, membrillo etc. Con una inclinación leve totalmente vallada, ajardinada, zona de aparcamiento. Con fachada de 19 m y la otra 26, 47 m de fondo.   La urbanización rodeada de espacios naturales de gran belleza y tranquilidad de su paisaje vegetal de prados y dehesas, de encinas y de robles.  En la que también destacar su buena comunicación, por la cercanía del transporte público sus zonas verdes y diferentes instalaciones deportivas, que la convierten en un lugar agradable para vivir o descansar los fines de semana. Si deseas disfrutar esta joya, no lo dudes…. ¡ LLAMANOS!",True,good,False,,1921.0,True,False,True,False,[],False,False,269000.0,€,chalet,Navalafuente,Casa independiente en calle Eras de Abajo,True,True,independantHouse,,,,,
