propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108517806,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/df/d0/1347281211.webp,LCM37204,61,249000.0,flat,sale,74.0,3,1,avenida de San Diego,Madrid,Madrid,es,40.3888118,-3.6714256,False,https://www.idealista.com/inmueble/108517806/,"¡Oportunidad en la Avenida de San Diego, en el barrio de Palomeras Bajas! Presentamos esta vivienda ubicada en una cuarta planta exterior (sin ascensor), con una superficie construida de 74 m² y una distribución muy bien aprovechada que permite disfrutar de cada rincón del hogar. La propiedad se encuentra en buen estado, lista para entrar a vivir o actualizar al gusto del nuevo propietario. Cuenta con tres dormitorios, lo que la hace ideal tanto para familias como para quienes necesitan espacios adicionales para teletrabajo, estudio o almacenamiento. El salón es luminoso, con luz natural gran parte del día gracias a su orientación exterior. La cocina, funcional y de buen tamaño, ofrece múltiples posibilidades de reforma. El baño está completo y en condiciones óptimas. Uno de los puntos fuertes de esta vivienda es su distribución: práctica, sin apenas pasillos y con una clara separación entre la zona de descanso y las zonas comunes. Además, dispone de calefacción individual por gas natural, lo que garantiza un ambiente confortable durante todo el año. La ubicación es otro de los grandes atractivos de esta propiedad. Situada en el barrio de San Diego, una zona consolidada y con vida de barrio, a tan solo 10 minutos a pie de la estación de Cercanías Asamblea de Madrid-Entrevías, lo que asegura una excelente conexión con el resto de la ciudad. En las inmediaciones se encuentran todo tipo de servicios: supermercados, centros educativos, comercios, zonas verdes y una variada oferta de ocio y restauración. Una vivienda luminosa, funcional y bien ubicada, con muchas posibilidades tanto como residencia habitual como inversión. ¡No dejes pasar esta oportunidad y ven a visitarla!",False,good,False,3365.0,False,False,False,False,[],False,False,249000.0,€,,,flat,,"San Diego, Madrid",Piso en avenida de San Diego,Destacado,4,True,Puente de Vallecas,San Diego,False,,,,
108857748,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/32/d9/5a/1357173426.webp,RP592025140082,17,470000.0,flat,sale,90.0,2,1,calle de Valderribas,Madrid,Madrid,es,40.4040928,-3.6787017,False,https://www.idealista.com/inmueble/108857748/,"Estas buscando vivienda, te imaginas no tener que realizar ninguna reforma, si como lo lees, no tener que reformar, encontrarte una vivienda para entrar a vivir. REDPISO PACIFICO te da esa oportunidad, vivienda distribuida en dos amplios dormitorios con armarios empotrados, salón de 22 metros, cuarto de baño completo con plato de ducha y dos lavabos, amplia cocina independiente amueblada y equipada. Puertas y armarios de haya, ventanas aluminio blanco con climalit, paredes lisas, suelo gres. Calefacción y agua caliente por gas natural, aire acondicionado. El inmueble se encuentra muy próximo a la Plaza de Mariano de Cavia y a pocos minutos del Parque del Retiro. La zona cuenta con establecimientos y comercios de todo tipo lo que la convierte en una gran zona de servicios: supermercados, farmacias, entidades bancarias, restaurantes, colegios, guarderías. Muy bien comunicada, varias líneas de autobús y líneas de metro que te permitirán moverte sin problema por todo Madrid. Te ayudamos en la financiación!",True,good,False,5222.0,False,False,True,False,[],False,False,470000.0,€,,,flat,,"Pacífico, Madrid",Piso en calle de Valderribas,Destacado,bj,True,Retiro,Pacífico,True,,,,
107929213,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/f3/26/14/1328621091.webp,,35,215000.0,flat,sale,85.0,2,1,calle Monte Calobro,Madrid,Madrid,es,40.3898018,-3.6602143,False,https://www.idealista.com/inmueble/107929213/,"Demecon Asesores Inmobiliarios vende en exclusiva este bonito piso de 65 metros cuadrados ubicado en el Corazón de Vallecas. Se trata de una tercera planta compuesta de 2 habitaciones, 1 cuarto de baño, un amplio salón con acceso a una terraza cerrada y cocina totalmente independiente.  Cuenta con una ubicación privilegiada, ya que se rodea de todos los servicios básicos (tanto bares, colegios, supermercados, parques e instalaciones deportivas y culturales municipales), como de autobuses y estaciones de Renfe  En Demecon Asesores Inmobiliarios realizamos valoraciones de su hogar totalmente gratuitas; gestionamos el proceso de post-venta (tanto para comprador como para el vendedor); además, les daremos toda la información que necesiten sobre hipotecas, les ayudaremos a tramitar herencias, certificados, cambios de titularidad, plusvalías, permiso de venta, etc.",True,good,False,2529.0,False,False,False,False,[],False,False,215000.0,€,,,flat,,"Palomeras Bajas, Madrid",Piso en calle Monte Calobro,Destacado,3,True,Puente de Vallecas,Palomeras Bajas,False,,,,
108695113,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/0d/57/1352383319.webp,RP282025139785,30,250000.0,flat,sale,72.0,3,1,calle de Tembleque,Madrid,Madrid,es,40.396215,-3.7612041,False,https://www.idealista.com/inmueble/108695113/,"Redpiso pone a la venta un espacioso piso de 66 m², diseñado para ofrecer el máximo confort: 3 dormitorios amplios y luminosos, baño, cocina independiente y un salón-comedor conectado con una terraza. Ubicada en una Decimo segunda planta, esta vivienda ofrece unas espectaculares vistas, aportando una sensación de amplitud, luz natural y tranquilidad difícil de encontrar en Madrid capital. Con orientación sureste, la luz suave de la mañana baña las estancias principales. La calefacción central proporciona una climatización eficiente y cómoda. Extras que marcan la diferencia La urbanización cuenta con portero físico. Conexiones y movilidad Metro: Estación Campamento (Línea 5) a solo 7 minutos andando. Cercanías: Estación Aluche (línea C5) con conexión directa al centro y municipios del sur. Autobuses: Líneas 25, 138, 561 y 563, con parada a menos de 3 minutos, ofreciendo conexión fluida con el resto de la ciudad. Acceso rápido en coche a través de Avenida Padre Piquer y la A-5, facilitando desplazamientos hacia el centro y la periferia. La zona cuenta con una amplia oferta de colegios públicos y concertados a menos de 2 minutos: Colegio Santa Gema Galgani, CEIP Cuba. Además de escuelas infantiles y academias de refuerzo. Una ubicación ideal para familias con niños de todas las edades. Comercios y servicios Supermercados: Alcampo, Día, Carrefour y comercios de proximidad a escasos metros. Salud y bienestar: Farmacias, centros de salud y clínicas privadas. Ocio y deporte: Restaurantes, cafeterías, gimnasios y zonas verdes como el Parque de Aluche o el Parque Cerro Almodóvar.",False,renew,False,3472.0,False,False,False,False,[],False,False,250000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Tembleque,Destacado,12,True,Latina,Aluche,True,,,,
108448210,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/97/54/1345186354.webp,,44,459900.0,chalet,sale,202.0,4,3,calle de Pontevedra,Madrid,Arroyomolinos,es,40.2866147,-3.9159686,False,https://www.idealista.com/inmueble/108448210/,"IDEALIZA TU HOGAR presenta en exclusiva magnífico chalet adosado en Arroyomolinos En IDEALIZA TU HOGAR nos complace presentar en exclusiva un extraordinario chalet adosado situado en una de las zonas más privilegiadas de Arroyomolinos. Esta excepcional vivienda ha sido diseñada para ofrecer el máximo confort y funcionalidad, combinando espacios amplios y luminosos con un estilo contemporáneo que enamorará a quienes buscan la casa de sus sueños. La vivienda se encuentra completamente reformada en su totalidad, desde ventanas con climalit oscilobatiente, mosquiteras, persianas automáticas y toldos en todas las ventanas de la casa, paredes lisas, suelos cambiados de una gran calidad, y domótica en los accesos de la vivienda.  Disponemos de 4 grandes dormitorios, uno de ellos en la buhardilla perfectamente aislado y con aire acondicionado, el dormitorio principal con baño en suite y las tres habitaciones restantes de gran tamaño y a su vez todas con armario empotrado   El salón con acceso a una gran terraza y a la parcela, con grandes ventanales para aportar una gran luminosidad y mejorar aun mas nuestra calidad de vida.  La cocina con gran espacio que permite disponer de una mesa de hasta 5 comensales para hacer vida en ella sin complicaciones.  La vivienda se completa con una espléndida buhardilla, un espacio versátil que puede ser adaptado a diversas necesidades, desde un estudio hasta una sala de juegos o un gimnasio privado. Asimismo, la propiedad incluye una sala de lavandería adicional, sin quitar espacio al garaje en el cual entran perfectamente dos vehículos de grandes dimensiones, el garaje a su vez tiene acceso a la parcela  En cuanto a los acabados, los suelos de la planta principal están revestidos en cerámica, lo que asegura una alta durabilidad y un mantenimiento sencillo, mientras que en el resto de la vivienda se ha optado por tarima flotante, aportando calidez y elegancia a los espacios. Ubicación privilegiada La ubicación del chalet es otro de sus grandes atractivos. Situado en una zona privilegiada de Arroyomolinos, la vivienda se encuentra cerca de las principales salidas del municipio, lo que facilita el acceso a las vías de comunicación más importantes. Además, la zona está perfectamente conectada con una amplia variedad de servicios, tales como supermercados, farmacias, autobuses y otros servicios esenciales, garantizando que todos los recursos necesarios estén al alcance de su mano. Servicios de financiación En Idealiza tu Hogar entendemos que la compra de una vivienda es una de las decisiones más importantes en la vida de nuestros clientes. Por ello, ofrecemos opciones de financiación que se adaptan a sus necesidades, permitiendo financiar hasta el 100% del valor de la vivienda. Nuestro equipo de expertos en financiación está disponible para asesorarle y ayudarle a encontrar la solución que mejor se ajuste a su situación económica, facilitando así el proceso de compra y haciendo realidad el sueño de tener una vivienda propia.",False,good,False,2277.0,False,False,False,False,[],False,False,459900.0,€,True,True,chalet,terracedHouse,"Las Castañeras - Bulevar, Arroyomolinos",Chalet adosado en calle de Pontevedra,Destacado,,,Las Castañeras - Bulevar,,,,,,
108626163,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/c9/46/1350332555.webp,RP242025139481,19,336000.0,flat,sale,73.0,3,2,calle de la Encomienda de Palacios,Madrid,Madrid,es,40.4000821,-3.6391842,False,https://www.idealista.com/inmueble/108626163/,"1º planta alta con ascensor, totalmente reformado, excelentes calidades, luminoso, 3 dormitorios, baño y aseo(ambos con ducha), cocina con terraza integrada, salon independiente, aire acondicionado, suelo de parquet, paredes lisas, doble cerramiento de aluminio con cristal climalit, en pasillos comunes vigilancia por camaras, comunidad 70 euros incluye agua y limpieza, finca con administrador, 2 habitaciones cableadas con internet, trastero individual de 12 metros. Existe la posibilidad de una plaza de garaje grande de residente en primera planta aparte del precio de la vivienda por el importe de 6000 euros. Excelente ubicacion, a 5 min. Andando del metro pavones linea 9 e intecambiador de autobuses, en la zona muy cerca ayuntamiento, centro de salud y especialidades, supermercado, mercado, polideportivo, colegios, y amplias zonas verdes.",False,good,False,4603.0,False,False,False,False,[],False,False,336000.0,€,,,flat,,"Fontarrón, Madrid",Piso en calle de la Encomienda de Palacios,Destacado,1,False,Moratalaz,Fontarrón,True,,,,
108596400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/5c/7a/1349504930.webp,RP122025139398,30,325000.0,flat,sale,65.0,3,1,plaza de Verín,Madrid,Madrid,es,40.4772969,-3.7109757,False,https://www.idealista.com/inmueble/108596400/,"¡Redpiso Barrio del Pilar ofrece oportunidad única en una de las zonas más tranquilas y consolidadas de Madrid! Este encantador apartamento de tres habitaciones está ubicado en la apacible Plaza de Verín, una zona residencial consolidada con todos los servicios necesarios para una vida cómoda. Ideal tanto para familias, parejas como para inversores. Características del inmueble: 3 dormitorios con excelente entrada de luz natural. Salón amplio y luminoso, perfecto para momentos de relax o reuniones familiares. Cocina independiente, totalmente equipada y con espacio suficiente para cocinar con comodidad. Baño completo, funcional y en buen estado. Todo exterior, lo que asegura una magnífica ventilación e iluminación natural. Ventajas adicionales: Entorno tranquilo y residencial, ideal para desconectar del bullicio urbano. Cercano a todo tipo de servicios: supermercados, restaurantes, centros de salud, farmacias, colegios, parques, gimnasios y amplias zonas verdes. A escasos metros del centro comercial La Vaguada. Excelente comunicación: Metro Barrio del Pilar (Línea 9) a 5 minutos caminando. Metro Peñagrande (Línea 7) a 6 minutos a pie. Varias líneas de autobuses muy cercanas. Fácil acceso a la M-30 y A-6. ¡No deje pasar esta gran oportunidad! Contáctenos y venga a visitarlo. Este inmueble lo tiene todo para convertirse en su próximo hogar o inversión segura.",False,renew,False,5000.0,False,False,False,False,[],False,False,325000.0,€,,,flat,,"Pilar, Madrid",Piso en plaza de Verín,Destacado,1,True,Fuencarral,Pilar,True,,,,
108773701,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/10/a7/1354708078.webp,RP272025140047,23,305000.0,flat,sale,84.0,3,1,calle de Valmojado,Madrid,Madrid,es,40.3875929,-3.7579946,False,https://www.idealista.com/inmueble/108773701/,"REDPISO Aluche Camarena vende fantástico piso en la calle Valmojado! Vivienda en primera planta que lo tiene todo para entrar a vivir. Consta de tres amplios dormitorios, un baño con plato de ducha, un espacioso recibidor y un salón muy luminoso con salida a una agradable terraza cerrada orientada al norte, perfecta para disfrutar todo el año. La cocina, de generosas dimensiones, ofrece espacio suficiente para una mesa de comedor y sillas, ideal para el día a día. Calefacción individual en todas las estancias para tu máximo confort. Edificio con ascensor. Piso en muy buen estado, ¡listo para mudarte y empezar una nueva etapa! En cuanto al transporte público, está excelentemente comunicado, con paradas de autobús a pocos metros y muy próximo al intercambiador de Aluche (Línea 5 de metro, C-5 de Cercanías y varias líneas de autobús). Contamos con un servicio de asesoramiento financiero que podrá ayudarle a conseguir las mejores condiciones para su hipoteca con Dcredit. ¡VENGA A VISITARLA SIN COMPROMISO! REDPISO ALUCHE ZONA PUERTO CHICO-SAN BRUNO: Su agencia inmobiliaria líder en compraventa y alquiler en Madrid.",False,good,False,3631.0,False,False,False,False,[],False,False,305000.0,€,,,flat,,"Aluche, Madrid",Piso en calle de Valmojado,Destacado,1,True,Latina,Aluche,True,,,,
108520508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/86/1b/1347360152.webp,RP1272025139026,35,498000.0,flat,sale,89.0,5,2,calle de la Escuadra,Madrid,Madrid,es,40.410577,-3.7011251,False,https://www.idealista.com/inmueble/108520508/,"Proyecto Atocha S. L comercializa en exclusiva, estupenda vivienda en el centro de Madrid. Excelente oportunidad de inversión Vivienda exterior con 4 BALCONES A LA CALLE. Dispone de las siguientes estancias; hall de entrada, pasillo distribuidor, cocina independiente, cuarto de baño, aseo y varios dormitorios. Una de las estancias con salida a patio y posibilidad de diferentes usos; gimnasio, despacho, recreativo, etc. , La superficie construida de TOTAL (se trata de dos viviendas unidas), atendiendo a datos catastrales, es de 89 m2, siendo una de ellas de 49 m2 (45 m2 de vivienda y 4m2 de zonas comunes) y la otra vivienda de 40 m2 (38 m2 de vivienda y 2 m2 de zonas comunes). La superficie escriturada total (ambas viviendas) es de aproximadamente 84,50 m2 (49,10m2 de una vivienda y 35,40m2 de la otra). CALIDADES DE LA VIVIENDA: En el 2020 se reformó parte de la vivienda y el cuarto trastero. Carpintería exterior (a calle) de aluminio lacado color blanco, con dos hojas abatibles y persiana térmica en compacto. Vidrios tipo ""climalit"". Contraventanas venecianas de hierro. Carpintería a patio de luces de aluminio lacado color blanco, con hojas correderas o abatibles según zona. Persiana excepto en cuarto de baño. Vidrios tipo “climalit”. Suelos de gres en todas las estancias, imitación tarima en estancias principales. Pintura acabado liso en paredes, alicatado en cuartos húmedos, y aplacado decorativo en zócalo de pasillo. INSTALACIONES; Calefacción y A. C. S (Agua Caliente Sanitaria) mediante caldera individual de gas natural. El aseo cuenta con termo eléctrico. EDIFICIO: El Edificio cuenta con 6 alturas, incluida la planta baja y el semisótano. La ultima ITE (Inspección Técnica de Edificios) presentada en el año 2021 con un resultado “FAVORABLE”. La próxima ITE e IEE (Informe de Evaluación de los Edificios) a la que está obligado el edificio con fecha máxima de presentación para el año 2031. OTROS DATOS DE INTERÉS: Gastos de Comunidad totales, de ambas viviendas, de 82,01 € (48,46 € más 33,55 €). COMUNICACIONES: Zona con excelentes comunicaciones. METRO: La vivienda se encuentra en su proximidad con varias bocas.",False,good,False,5596.0,False,False,False,False,[],False,False,498000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Escuadra,Destacado,bj,True,Centro,Lavapiés-Embajadores,False,,,,
107009849,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/43/c6/1300456505.webp,V-0530,27,285000.0,flat,sale,71.0,3,1,calle de Ferroviarios,Madrid,Madrid,es,40.3803262,-3.7048619,False,https://www.idealista.com/inmueble/107009849/,"¡Descubre tu nuevo hogar en el vibrante barrio de Usera! Este encantador piso de 68m² te ofrece una ubicación inmejorable, a solo 5 minutos de las estaciones de metro de Usera, Almendrales, con conexión a cercanías en la estación del 12 de Octubre, y cerca de la animada avenida Marcelo Usera. Perfecto para quienes desean estar conectados con el corazón de Madrid, este inmueble en primera planta sin ascensor combina comodidad y estilo. Amplio salón con tres dormitorios y un baño.  La cocina independiente amueblada con todos los electrodomésticos incluida lavadora, frigorífico, microondas, ofreciendo un espacio moderno que puedes personalizar a tu gusto. Además, cuenta con dos armarios empotrados y calefacción individual por gas natural. Este piso es una excelente opción tanto para vivir como para invertir, gracias a su buena situación en un barrio dinámico y en constante crecimiento. No pierdas la oportunidad de visitar esta joya recién reformado todo a estrenar que te espera para convertirse en tu nuevo hogar.",True,good,False,4014.0,False,False,False,False,[],False,False,285000.0,€,,,flat,,"Almendrales, Madrid",Piso en calle de Ferroviarios,Destacado,1,True,Usera,Almendrales,False,,,,
