propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.parkingSpacePrice
109045619,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/81/c4/1362571761.webp,86155559,57,3,790000.0,flat,sale,115.0,True,2,3,calle de Andrés Borrego,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4235098,-3.7080336,False,https://www.idealista.com/inmueble/109045619/,"Barnes Spain presenta, en exclusiva, este encantador piso de 115 m² catastrales, situado en la tercera planta de una finca clásica madrileña sin ascensor, con únicamente un vecino por planta que asegura privacidad y tranquilidad. Ubicado en la calle Andrés Borrego, combina la serenidad de una vía residencial con la cercanía inmediata a la Gran Vía y al dinámico barrio de Malasaña, uno de los enclaves más auténticos y culturales de Madrid. La fachada clásica, representativa de la arquitectura histórica del centro, otorga carácter y autenticidad a la vivienda. La propiedad fue objeto de una cuidada reforma integral en 2014, proyectada por un arquitecto, que aportó funcionalidad y un diseño contemporáneo respetando la esencia clásica del inmueble. El resultado es un espacio armonioso y elegante, donde conviven lo tradicional y lo actual. La vivienda se articula en torno a un amplio salón con dos balcones a la calle, que llenan de luz natural la estancia principal y permiten disfrutar de las vistas del entorno. La cocina, realizada en maderas macizas africanas de iroko y bubinga, se integra con un comedor acogedor que refuerza el carácter familiar y social del espacio. El piso dispone además de dos dormitorios, tres aseos y una ducha independiente, configurados en una distribución práctica y equilibrada. El interior destaca por la selección de materiales nobles y artesanales: vitrinas de entrada en haya española, pavimentos de porcelánico Ora italiana, piedra natural de Segovia y azulejos de barro de Sevilla, que aportan calidez, textura y singularidad a cada estancia. Se trata de una vivienda con personalidad, ideal para quienes buscan un hogar exclusivo en pleno centro de Madrid, rodeado de cultura, historia, gastronomía y ocio, en un enclave que conserva el encanto de lo tradicional con la vitalidad de lo contemporáneo.",True,good,False,False,6870.0,True,True,False,False,[],False,False,790000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de Andrés Borrego,,
103868673,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/35/3c/2f/1274386641.webp,BHHS-006837,40,2,1395000.0,flat,sale,221.0,True,4,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4166897,-3.7051649,False,https://www.idealista.com/inmueble/103868673/,"Berkshire Hathaway HomeServices Madrid, ofrece un exclusivo inmueble de 221 metros cuadrados reformado integralmente, dividida en dos pisos independientes, lo cual  maximiza el potencial de rentabilidad, El piso exterior consta de amplio salón comedor con balcones exteriores, cocina amueblada y equipada con todos los electrodomésticos de alta gama, 2 habitaciones, 2 baños, la habitación principal con amplio vestidor y baño en suite, La vivienda interior se distribuye en salón comedor, cocina independiente, dos habitaciones con baño en suite y un aseo.   Esta vivienda, se encuentra ubicada en la maravillosa zona de Sol distrito centro, junto a museos referentes de la ciudad, rodeado de todo tipo de teatros, plazas representativas del centro de Madrid. Con una variedad gastronómica de la capital. Y rodeado de la mayor oferta comercial. Es sin duda una excelente opción de inversión, gracias a la alta demanda turística de la zona. Se encuentra perfectamente comunicada por transporte público con toda la ciudad.   Todos los acabados son de excelente calidad. Cuenta con techos de más de tres metros, y toda la carpintería es artesanal, dispone de iluminación de diferentes ambientes. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",True,good,False,True,6312.0,True,True,True,False,[],False,False,1395000.0,€,,,flat,"Sol, Madrid",Piso,,
107747690,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/13/3b/1322115605.webp,426583,32,4,1350000.0,flat,sale,109.0,False,3,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4242555,-3.6835394,False,https://www.idealista.com/inmueble/107747690/,"ÚNICA INMOBILIARIA JORGE JUAN presenta en exclusiva esta propiedad situada en un edificio moderno con un elegante portal y sin barreras arquitectónicas, ideal para quienes buscan comodidad y accesibilidad. Además, cuenta con servicio de portería para mayor seguridad y confort. Ubicada en la cuarta planta, la vivienda dispone de 109 metros cuadrados, ofreciendo un espacio perfecto para una reforma personalizada según tus necesidades y gustos. Situada en plena Milla de Oro, en el corazón del barrio de Salamanca, disfrutarás de un entorno privilegiado rodeado de las firmas de lujo más prestigiosas, como Chanel, Dior, Prada y Tiffany, así como de reconocidas galerías de arte y centros culturales, entre ellos la Fundación March y el Museo Lázaro Galdiano. Además, estarás a un paso del Parque del Retiro, el pulmón verde de Madrid, un lugar ideal para pasear, hacer deporte o relajarte en plena naturaleza. Una oportunidad única para vivir en una de las zonas más exclusivas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,12385.0,True,True,False,False,[],False,False,1350000.0,€,,,flat,"Recoletos, Madrid",Piso,,
107683664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/c4/84/1339944956.webp,MG 207825,32,1,730000.0,flat,sale,153.0,False,3,2,Barrio Castilla,Madrid,Madrid,Chamartín,es,Castilla,40.4680262,-3.6839083,False,https://www.idealista.com/inmueble/107683664/,"Descubre tu nuevo hogar en el corazón de Castilla, Chamartín, Madrid. Este amplio piso de 153 m² ofrece un sinfín de posibilidades para crear el espacio de tus sueños. Con tres dormitorios generosos y dos baños completos, cada rincón está diseñado para brindar comodidad y funcionalidad. La cocina, espaciosa y práctica, se convierte en el lugar ideal para disfrutar de momentos en familia. Además, cuenta con una encantadora terraza de 18 m², perfecta para relajarte al aire libre mientras disfrutas de la luz natural que inunda el hogar gracias a su orientación norte. La tranquilidad del ambiente residencial se complementa con la excelente conectividad que ofrece la zona. A pocos pasos encontrarás las estaciones de metro Plaza de Castilla y Duque de Pastrana, así como la estación de cercanías Chamartín, facilitando tus desplazamientos por la ciudad. Este piso, construido en 1970, presenta una oportunidad única para personalizarlo a tu gusto, ya que necesita una reforma total. Imagina diseñar cada espacio según tus preferencias. El edificio cuenta con servicios como ascensor, portero y plaza de garaje incluida en el precio, brindando aún más comodidad. El barrio destaca por sus calles arboladas, parques y zonas verdes que invitan a disfrutar del aire libre. Con una infraestructura y servicios excelentes, vivir aquí significa tener todo lo que necesitas al alcance de la mano. No dejes pasar esta oportunidad y ven a visitarlo. ¡Tu nuevo hogar te espera! Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con un equipo de profesionales altamente capacitados y una amplia experiencia en el sector inmobiliario, GILMAR se ha consolidado como una de las empresas líderes en el mercado. Para más información sobre este inmueble, por favor, facilítanos la referencia 207825. No dudes en contactar con nuestro equipo en la oficina de Viso-Chamartín, ubicada en Paseo de la Castellana, 164. Puedes llamarnos al o enviarnos un correo electrónico a. Estaremos encantados de atenderte y ayudarte a hacer realidad tu proyecto de inversión.",True,good,False,True,4771.0,True,True,False,False,[],False,False,730000.0,€,True,True,flat,"Castilla, Madrid",Piso,,
109054578,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/54/77/e0/1365696130.webp,PM208882,38,5,235000.0,flat,sale,71.0,True,2,1,Barrio Los Ángeles,Madrid,Madrid,Villaverde,es,Los Ángeles,40.3642001,-3.6968019,False,https://www.idealista.com/inmueble/109054578/,"GILMAR Madrid Río presenta en exclusiva esta excelente oportunidad en el barrio de Ciudad de Los Ángeles, en el distrito de Villaverde, ideal tanto para clientes que buscan su hogar definitivo como para inversores, gracias a su alta rentabilidad potencial. Esta luminosa vivienda cuenta con 71 m² construidos, situada en una quinta planta con doble orientación (este - sur), lo que le proporciona magnífica luz natural y vistas despejadas. La distribución es muy funcional y cómoda: dispone de dos dormitorios, un baño completo, cocina independiente y un amplio salón-comedor con acceso directo a la terraza de 14m una parte esta cerrada y sirve como trastero. Además, está equipada con aire acondicionado y suelos porcelánicos. Construido en 1971, el edificio se encuentra en buen estado de conservación, ITE Favorable, garantizando la tranquilidad y seguridad futura. En cuanto a comunicaciones, la zona ofrece excelente conexión con todo Madrid, especialmente con el centro. Se encuentra junto a la estación de metro Villaverde Cruce (línea 3), líneas de autobús 18, 23, 116, 59, 79 y N13, y cerca de la estación de Renfe Villaverde Bajo (C3 y C4). El barrio de Ciudad de Los Ángeles es conocido por su ambiente tranquilo y familiar, con amplias zonas verdes y parques ideales para disfrutar al aire libre. Además, dispone de una completa oferta de servicios, comercios, restaurantes y bares, que hacen la vida diaria más cómoda y agradable. Todo ello convierte esta zona en una opción perfecta tanto para familias como para quienes buscan una inversión segura. GILMAR, compañía inmobiliaria líder desde 1983, te acompaña en la búsqueda de la casa de tus sueños con un equipo de expertos que ofrecen un servicio integral, personalizado y de máxima calidad. Si deseas más información sobre esta propiedad, no dudes en contactarnos indicando la referencia del inmueble. Nuestro equipo estará encantado de asesorarte en cada paso del proceso.",True,good,False,True,3310.0,True,True,False,False,[],False,False,235000.0,€,,,flat,"Los Ángeles, Madrid",Piso,,
108104756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/a6/8b/1333959729.webp,W-02ZGN4,29,bj,330000.0,flat,sale,66.0,True,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4117024,-3.7077246,False,https://www.idealista.com/inmueble/108104756/,"Acogedora propiedad exterior de estilo loft en Palacio Engel & Völkers presenta una acogedora propiedad de estilo loft en el popular barrio de La Latina.   La vivienda ubicada en la planta baja de una finca típica del Madrid de los Austrias, brinda un espacio de vida tranquilo y relajado, proporciona una gran sensación de amplitud y conserva características originales en perfecto estado.  Esta propiedad tiene una superficie aproximada de 66m², cuenta con un gran salón-comedor diáfano, cocina, dormitorio y un baño. Además, la calle donde se ubica la vivienda es especialmente tranquila, apenas sin tráfico, ya que sólo pueden acceder residentes. Su excelente ubicación convierte esta propiedad en una ocasión única de compra tanto como primera vivienda o de inversión. Estaremos más que encantados de facilitarle una visita. ¡Póngase en contacto con nosotros para concertar una! La propiedad se encuentra en una de las zonas más populares de la ciudad, La Latina, con innumerables calles, plazas, monumentos, y edificios que han dejado huella en la historia de Madrid. A escasos minutos te encontrarás la calle de la Plaza de la Cebada, Plaza de los Carros y Plaza de la Paja y El Rastro y El Palacio Real. La demanda del distrito está en auge ya que la conservación de la ciudad junto con su historia se mantienen y a su vez se actualiza para las necesidades y lujos de hoy en día. La zona destaca por la gran cantidad de restaurantes, cafeterías, mesones, comercios, hostales y la gran variación cosmopolita. Las comunicaciones son excelentes, ya sea a través del M30, Metro, bus o Renfe.",True,good,False,True,5000.0,True,True,False,False,[],False,False,330000.0,€,,,flat,"Palacio, Madrid",Piso,,
108233606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/09/8e/1337911783.webp,W-0303JT,45,,2400000.0,chalet,sale,372.0,,7,5,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4359739,-3.8477295,False,https://www.idealista.com/inmueble/108233606/,"Preciosa casa Levitt en Montealina a la venta Engel & Völkers tiene el placer de ofrecer este exclusivo chalet independiente con gran potencial de ampliación en la urbanización Montealina en Pozuelo de Alarcón, una de las zonas residenciales más exclusivas y demandadas de Madrid.  Se trata de un chalet independiente, construido sobre una imponente parcela de 2.256 m², que destaca no solo por su encanto actual, sino por el enorme potencial que ofrece para futuras ampliaciones si se deseara. Actualmente, la vivienda se distribuye en dos cómodas plantas. En la planta principal, encontramos un elegante salón con amplios ventanales y vistas al jardín, comedor independiente, cocina totalmente equipada, aseo de cortesía, dormitorio principal con baño en suite, y zona de servicio con habitación y baño.  En la planta superior se ubican cinco dormitorios, dos baños completos, una bonita terraza y un generoso family room que corona la zona de descanso. Lo que verdaderamente hace única a esta propiedad es la posibilidad de duplicar la superficie construida, aprovechando el generoso tamaño de la parcela. Esto permite al futuro propietario adaptar la vivienda a sus necesidades, ya sea mediante una ampliación arquitectónica, una redistribución moderna o la incorporación de nuevas zonas de confort. El jardín, muy consolidado, con árboles de gran porte y una piscina privada de 12x6m que garantiza privacidad y disfrute durante todo el año. Construida en 1984, la casa se encuentra bien conservada, con algunas mejoras ya realizadas como la ampliación del salón y la renovación de la cocina, aunque admite posibilidades de actualización para adaptarse a los gustos más actuales. Montealina cuenta con seguridad privada 24 horas, pistas de tenis y pádel, y un entorno natural privilegiado. Su ubicación estratégica, a pocos minutos de centros educativos de prestigio, servicios y buenas comunicaciones con Madrid, la convierten en la elección ideal para quienes buscan tranquilidad, espacio y calidad de vida. Ubicación privilegiada: Montealina es una de las urbanizaciones más exclusivas del noroeste de Madrid. Cuenta con vigilancia 24 horas, pistas de tenis y pádel, amplias zonas verdes y un entorno de máxima privacidad. Su ubicación estratégica, con fácil acceso a la A-6, A-5 y M-40, permite llegar al centro de Madrid en apenas unos minutos. La zona está rodeada de servicios de primer nivel: colegios internacionales y nacionales de prestigio (Colegio Aquinas, Colegio Americano, Retamar, British Council School, CEU, Kensington School, Liceo Sorolla…), centros comerciales como El Corte Inglés de El Barrial, Zielo Shopping, LaFinca Grand Café y excelentes conexiones en transporte público (autobuses 566 y 656A, metro Colonia Jardín y Pozuelo Oeste, cercanías en Pozuelo y Aravaca). No dejes pasar esta oportunidad única de vivir en una de las mejores zonas de Madrid, en una casa con gran proyección y valor futuro. Contáctanos hoy mismo para concertar una visita y descubrir todo el potencial de esta magnífica propiedad.",True,good,False,,6452.0,True,True,False,False,[],False,False,2400000.0,€,True,True,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,independantHouse,
106890663,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/a1/da/1296859743.webp,lgc7.v.002,34,bj,3200000.0,duplex,sale,387.0,True,4,4,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/106890663/,"Realizza La finca, vende este duplex con jardín de obra nueva a estrenar en la urbanización de LGC7, con seguridad 24 horas. Nada mas entrar a la vivienda, tenemos un hall de entrada que da acceso al salón con dos ambientes de zona de tv y comedor estas estancias tiene salida directa al jardín y a la piscina. En esta misma planta se encuentra el aseo de visitas, el dormitorio de servicio con su baño en suite la zona de lavandería y una despensa de apoyo a la cocina, la cocina es muy amplia con ventilación y una terraza trasera, desde la cocina se accede al comedor. En la primera planta hay 4 dormitorios todos ellos con baño en suite, el dormitorio principal tiene un gran baño y un fantástico vestidor. la vivienda tiene ascensor que comunica la primera y la segunda planta. la vivienda tiene 5 plazas de garaje. La zona de La Finca tiene unas excelentes comunicaciones mediante transporte público, gracias al metro ligero y a los autobuses de línea que paran en los diferentes tramos de la urbanización La Finca. La zona también goza de un gran número de colegios privados como, Kesington Shool American School, British Council, Colegio Internacional, Los Rosales, y Retamar; centros comerciales como El Corte Inglés de Pozuelo, el centro comercial Zielo, El Zoco, y los multiciness de Kinepolis (con los cines más grandes de España); Centros deportivos como Rebook sport La Finca, y campos de golf como el Club de Golf Somosaguas.  Realizza La Finca, es una inmobiliaria de lujo ubicada en La Finca, ofrece una amplia selección de viviendas de lujo (adosados, bajos con jardín, áticos y chalets independientes) en compra y en alquiler, ubicadas en La Finca de Pozuelo, y se caracteriza por ofrecer exclusivamente viviendas ubicadas en esta privilegiada zona residencial de Madrid. Con experiencia de más de 10 años en La Finca y con conocimiento profundo de todas las urbanizaciones que la componen. Contamos para ello se con un equipo de gran experiencia en el mercado inmobiliario de lujo, y con una relación muy directa con La Finca desde sus inicios hasta hoy. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de lograr su satisfacción y confianza. nde.",True,good,False,True,8269.0,True,True,False,False,[],False,False,3200000.0,€,True,True,flat,"La Finca, Pozuelo de Alarcón","Dúplex en avenida de Luis García Cereceda, 7",duplex,
108745507,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/8a/40/1353873957.webp,9183,37,5,950000.0,flat,sale,156.0,True,4,3,avenida de Francisco Javier Sáenz de Oiza,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4992215,-3.6163313,False,https://www.idealista.com/inmueble/108745507/,"Estupendo piso de 4 dormitorios en urbanización de Valdebebas, muy luminoso y magíficas vistas. En urbanización cerrada de Valdebebas, con portero 24 h, piscina comunitaria, sala de eventos, zonas ajardinadas y área infantil. La vivienda, completamente exterior y con orientación óptima, garantiza una luz natural constante durante todo el día. Cuenta con una distribución práctica: amplio salón-comedor con acceso directo a una terraza exterior desde la que disfrutarás de maravillosas vistas; cocina independiente con office, lavadero y salida también a terraza; zona de descanso compuesta por cuatro dormitorios (el principal en suite) y tres baños. Equipada con aire acondicionado, calefacción por radiadores, dobles ventanas con rotura de puente térmico, mosquiteras y puerta blindada. Incluye dos plazas de garaje contiguas y un amplio trastero en la misma planta del edificio, con accesos adaptados para minusválidos. Su ubicación privilegiada permite pasear o hacer deporte en un entorno natural y disfrutar de conexión rápida a M-11, M-40, M-30, R-2 y A-2; cercanías (Valdebebas), autobuses EMT, aeropuerto Adolfo Suárez Madrid-Barajas y Hospital Isabel Zendal. A pocos minutos encontrarás supermercados, colegios, farmacias, restaurantes y todos los servicios que necesitas para una vida cómoda y segura.",True,good,False,True,6090.0,True,True,False,False,[],False,False,950000.0,€,True,True,flat,"Valdebebas - Valdefuentes, Madrid",Piso en avenida de Francisco Javier Sáenz de Oiza,,
91375740,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/f0/09/1129736915.webp,e214,34,7,1149000.0,penthouse,sale,130.0,True,2,2,calle de Don Ramón de la Cruz,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4269437,-3.6773643,False,https://www.idealista.com/inmueble/91375740/,"Maravilloso ático ubicado en un edificio clásico del año 1923 recién rehabilitado, manteniendo sus originales patios protegidos, fachada y elementos de la época. Se trata de una vivienda completamente reformada. Se distribuye en un salón comedor exterior con salida a una agradable terraza de 15 metros, con cocina americana totalmente equipada con electrodomésticos de alta gama, dos amplios dormitorios, el principal con baño en suite y vestidor, dando a un patio de manzana muy luminoso, y una tercera habitación utilizada para uso domestico ( cuarto de lavandería ). Destaca por su tranquilidad, luminosidad y magnífica distribución. Cuenta con portero físico, trastero y posibilidad de adquirir una plaza de garaje en una de las fincas colindantes. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",True,good,False,True,8838.0,True,True,False,False,[],False,False,1149000.0,€,,,flat,"Goya, Madrid",Ático en calle de Don Ramón de la Cruz,penthouse,
108147408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/54/5a/1339312284.webp,W-02ZXID,50,,1820000.0,flat,sale,208.0,True,4,3,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.4601451,-3.6900658,False,https://www.idealista.com/inmueble/108147408/,"Amplio piso señorial en Nueva España Engel & Völkers les ofrece este amplio y fantástico piso en Nueva España. Nos da la bienvenida un gran recibidor, a través del que accedemos al salón, amplio, luminoso y con una preciosa chimenea. La cocina, totalmente equipada, cuenta con un gran office y zona de servicio independiente. Ya en la zona más privada, nos encontramos con el dormitorio principal, que dispone de baño en suite y una agradable terraza. Dos dormitorios dobles más comparten un baño completo. La vivienda tiene una luz maravillosa durante todo el día.  Sus vistas al parque hacen que sea una vivienda donde relajarse y disfrutar de la tranquilidad, aún estando en una zona de gran actividad y con todos los servicios que ofrece una ciudad como Madrid. La comunidad cuenta con servicio de portería de lunes a domingo. Posibilidad de plaza de garaje con acceso directo. No lo dude y agende una visita en el que puede ser su nuevo hogar. La propiedad se ubica en el prestigioso barrio residencial de Nueva España, dentro del Distrito de Chamartín al norte de la capital. Es un barrio tranquilo y seguro con todas las comodidades. Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas hasta una selección de los mejores bares y restaurantes de Madrid. Chamartín alberga varias embajadas y administraciones públicas importantes. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías.  La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacía el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",True,good,False,True,8750.0,True,True,False,False,[],False,False,1820000.0,€,True,True,flat,"Nueva España, Madrid",Piso,,
38319641,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/27/43/849828132.webp,5404,45,,1900000.0,chalet,sale,700.0,,5,6,chopos,Madrid,Fuente del Fresno,,es,,40.591798,-3.5917617,False,https://www.idealista.com/inmueble/38319641/,"REA Inmobiliaria presenta este estupendo chalet independiente con muy buena localización dentro de la urbanización Fuente del Fresno, cerca de la entrada y de la zona comercial. La vivienda destaca por la gran amplitud de todas sus estancias. En la planta baja hay un gran hall de entrada que distribuye por un lado al salón, con salida a un porche acristalado y a la zona de piscina; comedor independiente; cocina también grande y con salida a otro porche acristalado, también dando a la piscina, sala de estar con chimenea, aseo y gabanero.  En la primera planta hay tres dormitorios muy grandes, todos con su cuarto de baño incorporado, y el principal además con sala de estar y vestidor grande y cuarto de baño doble.  En la buhardilla hay un gran espacio abierto con cuarto de baño, ideal para para otro dormitorio y salón de juegos, con vestidores.  En la planta sótano hay muchos metros, con varios salones y cuarto de baño, ideales para juegos, fiestas, etc. y almacén trastero. También zona de servicio completa y garaje para seis coches.  La calefacción por suelo radiante por gasoil (depósito 4.000 litros). Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com Fuente del Fresno está situado en el norte del municipio de San Sebastián de los Reyes, aproximadamente en el km. 24 de la autovía A-1, quedando al oeste de la misma. La urbanización limita con la finca de Viñuelas. Al norte, limita con una pequeña urbanización llamada Fresno Norte.  Cuenta con 626 parcelas y un total de 26 kilómetros de viales, además de numerosas zonas verdes.  Está formada por chalets de entre 200 m2 y 1.200 m2 sobre parcelas de un mínimo de 2.000 m2. Toda se destina a viviendas unifamiliares, tiene una seguridad y vigilancia 24 horas y un único acceso de entrada y salida. Se trata de una zona muy familiar y acogedora. La zona central de la urbanización cuenta con un pequeño centro comercial, que incluye un bar, un pequeño supermercado, una papelería, una escuela de música, una peluquería y una clínica veterinaria entre otras cosas, además de un parque infantil. También dispone de un pequeño polideportivo, que cuenta con dos pistas de tenis, dos pistas de pádel y una pista de fútbol sala, además de un frontón y una canasta de baloncesto. Antiguamente se disponía de un picadero y una piscina comunitaria, si bien ésta ya no se usa debido a que casi todos los chalets de la urbanización cuentan con piscina privada. Asimismo, dispone de una parroquia, llamada Parroquia de Nuestra Señora de Fuente del Fresno.  Reab.",True,good,False,,2714.0,True,True,False,False,[],False,False,1900000.0,€,,,chalet,Fuente del Fresno,Casa independiente en chopos,independantHouse,
107030219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/2b/2a/1302268512.webp,JM 204769,48,,1875000.0,chalet,sale,450.0,,6,5,Barrio Monteclaro,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Monteclaro,40.4441081,-3.8467034,False,https://www.idealista.com/inmueble/107030219/,"Gilmar de Majadahonda pone a su disposición este impresionante Chalet Independiente se encuentra en la exclusiva urbanización de Monteclaro, en Pozuelo de Alarcón, Madrid, esta propiedad cuenta con todas las comodidades para una vida de lujo. La distribución de la casa es la siguiente: en la planta baja, encontramos un amplio salón con varios ambientes y salida a un acogedor porche, también dispone de un amplio comedor con acceso a porche y una cocina de excelentes dimensiones con office, en esta misma planta disponemos de una amplia habitación en suite con todas las comodidades, además de un aseo de cortesía. También hay un lavadero para mayor comodidad. En la primera planta nos encontraremos con un total 4 dormitorios espaciosos y 3 baños, el dormitorio principal cuenta con un amplio vestidor y baño privado. La vivienda dispone de un precioso jardín con piscina, además de parking cubierto para varios vehículos. La ubicación es privilegiada dentro de la Urbanización, reforzando su seguridad al estar muy cerca de la garita de vigilancia, otra de las características a destacar es la cantidad de luz natural que recibe el inmueble en todas sus estancias. Monteclaro es conocido por su tranquilidad y seguridad, lo que lo convierte en un lugar ideal para vivir en familia. Además, cuenta con una excelente ubicación, con fácil acceso a las principales vías de comunicación y próximo a varios colegios de renombre. En cuanto a los servicios cercanos, destaca el Centro Comercial Montecarlo, Aquí encontrarás una amplia variedad de servicios para disfrutar de tu tiempo libre. Además, el barrio cuenta con excelentes conexiones de transporte público, con varias líneas de autobuses que pasan cerca de la propiedad. En resumen, este Chalet Independiente en Monteclaro es una oportunidad única para vivir en una de las zonas más exclusivas de Madrid. Con sus amplios espacios, acabados de alta calidad y excelente ubicación, esta propiedad es perfecta para aquellos que buscan una vida de lujo y comodidad. Si deseas obtener más información sobre esta propiedad, por favor, facilítanos la referencia 204769 y estaremos encantados de ayudarte. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo en la oficina de Majadahonda, ubicada en la Avda. Doctor Calero 19 (Centro Comercial Tutti), está a tu disposición para cualquier consulta. Puedes contactarnos en el teléfono o enviarnos un correo electrónico a. Estaremos encantados de atenderte y ofrecerte más detalles sobre esta magnífica propiedad.",True,good,False,,4167.0,True,True,False,False,[],False,False,1875000.0,€,,,chalet,"Monteclaro, Pozuelo de Alarcón",Casa independiente,independantHouse,
