propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology,newDevelopmentFinished
108974727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/ae/f6/1360581921.webp,10ad6db1-c8f8-4dfe-84d7-cda938c1eb6d-0,5,,750000.0,chalet,sale,553.0,,5,3,Mojadillas - Parque de las Infantas - El Paraiso,Madrid,Valdemorillo,Mojadillas - Parque de las Infantas - El Paraiso,es,40.5446073,-4.0783392,False,https://www.idealista.com/inmueble/108974727/,"Descubre esta impresionante casa independiente ubicada en plena Sierra, un verdadero refugio de paz y naturaleza.  Este hogar combina un estilo elegante que fusiona lo clásico con el encanto de la montaña. La planta baja cuenta con un amplio salón con chimenea ideal para las noches frías y una cocina funcional que hará las delicias de cualquier amante de la gastronomía. Además, hay una habitación auxiliar perfecta para herramientas y un baño completo. Subiendo a la planta superior, encontrarás tres dormitorios, dos de ellos con baño en suite, y un despacho íntimo perfecto para trabajar desde casa. Los dos grandes balcones invitan a disfrutar del aire puro. El exterior no se queda atrás: un jardín cuidado rodea la propiedad. La calefacción central y el aire acondicionado garantizan el confort durante todo el año.  Situada en una urbanización privada con vigilancia, limpieza, jardinería, club social y piscina comunitaria, esta casa es el lugar perfecto para disfrutar de la vida en la naturaleza sin renunciar a las comodidades modernas. ¡No pierdas la oportunidad de visitarla!",False,good,False,,1356.0,False,False,False,False,[],False,False,750000.0,€,chalet,"Mojadillas - Parque de las Infantas - El Paraiso, Valdemorillo",Casa independiente,,,,,,,independantHouse,
107488724,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/fa/5f/1314191632.webp,4154,45,2,790000.0,flat,sale,75.0,True,2,2,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,40.4360603,-3.700223,False,https://www.idealista.com/inmueble/107488724/,"ALTOR ASESORES OFRECE EN VENTA Presentamos este magnífico piso ubicado en una de las zonas más demandadas de Madrid. La vivienda se encuentra en excelente estado, con un diseño moderno y elegante, ideal para quienes buscan comodidad y estilo en pleno corazón de la ciudad. El piso cuenta con dos habitaciones, incluyendo una amplia suite con baño privado, además de un segundo baño completo. Su distribución ha sido diseñada para aprovechar al máximo el espacio, ofreciendo estancias luminosas y bien ventiladas. Destacan sus balcones, que permiten la entrada de luz natural y brindan un agradable espacio al aire libre. Además, el edificio dispone de ascensor, asegurando accesibilidad y confort. Ubicación y entorno Situado en Chamberí, una de las zonas más codiciadas de Madrid, este piso goza de una ubicación privilegiada. Santa Engracia es una calle emblemática del distrito, conocida por su ambiente residencial y señorial, con una gran oferta de servicios, comercios, restaurantes y zonas de ocio. A pocos minutos se encuentran importantes conexiones de transporte público, como metro y autobuses, lo que permite un fácil acceso a cualquier punto de la ciudad. Además, en los alrededores hay prestigiosos colegios, centros de salud, parques y espacios culturales, haciendo de este piso una opción ideal tanto para familias como para profesionales que buscan calidad de vida en una de las mejores zonas de Madrid. No pierdas la oportunidad de visitar esta vivienda única. Contáctanos para más información y agenda tu visita.",True,good,False,True,10533.0,False,False,False,False,[],False,False,790000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Santa Engracia,,,Trafalgar,,,,,
108602196,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/5b/c1/1349681765.webp,,21,bj,180000.0,flat,sale,58.0,True,2,1,calle del Parque de la Paloma,Madrid,Madrid,Usera,es,40.3798589,-3.7151305,False,https://www.idealista.com/inmueble/108602196/,"¡Oportunidad única en el barrio de Zofio! Tecnocasa Estudio Zofio pone a la venta una fantástica vivienda de 58 m² construidos, lista para entrar a vivir y con todas las comodidades que buscas. La propiedad cuenta con dos dormitorios, un baño completo, un luminoso salón y una moderna cocina abierta, ideal para disfrutar del día a día con confort y funcionalidad. Situada en planta baja, ofrece total accesibilidad, perfecta para personas con movilidad reducida o quienes prefieren evitar escaleras. Además, el piso se encuentra rodeado de jardines, lo que garantiza privacidad y tranquilidad. � Ubicación y entorno: La zona ofrece una excelente calidad de vida, con todos los servicios al alcance: colegios, institutos, biblioteca, instalaciones deportivas y una excelente conexión con transporte público (autobuses y metro). � Amplio horario de visitas: Lunes a viernes: 9:30 a 14:00 y 17:00 a 21:00 Sábados: 10:00 a 14:00 Confía en Tecnocasa Con más de 30 años de experiencia y una red de más de 3.100 oficinas en todo el mundo, en Tecnocasa te ayudamos a encontrar el hogar ideal o a vender tu propiedad con las máximas garantías. Disponemos de una amplia cartera de pisos, casas, estudios, áticos, locales, plazas de garaje y opciones de alquiler. ¿Estás pensando en vender? Con Tecnocasa conseguirás la máxima rentabilidad en el menor tiempo posible. Nuestro equipo te acompaña en todo el proceso: desde la tasación inicial hasta la gestión hipotecaria de los compradores. ¡Solicita tu visita y ven a descubrir esta vivienda que te encantará!",False,good,False,False,3103.0,False,False,False,False,[],False,False,180000.0,€,flat,"Zofío, Madrid",Piso en calle del Parque de la Paloma,,,Zofío,189000.0,9000.0,5.0,,
108850357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/e5/54/1361439612.webp,01809,39,,369000.0,chalet,sale,112.0,,4,2,calle Ajalvir,Madrid,Cobeña,,es,40.5681388,-3.5045251,False,https://www.idealista.com/inmueble/108850357/,"Presentamos esta excepcional vivienda unifamiliar ubicada en el exclusivo Residencial La Iglesia, adosada y con acceso a piscina y zonas comunes. Esta propiedad se distribuye en dos plantas, ofreciendo una distribución funcional y espacios luminosos. En la planta baja encontramos dos terrazas ideales para disfrutar del aire libre; al ingresar nos recibe un hall de acceso que conecta con un amplio salón-comedor dotado de chimenea tipo casette, ideal para los días más fríos.  Además, cuenta con aseo de cortesía y una cocina moderna reformada recientemente que dispone de ventana hacia el patio privado, lo cual ilumina generosamente este espacio culinario. En la primera planta se ubican cuatro acogedoras habitaciones: una principal equipada con armario empotrado y balcón particular; además hay tres habitaciones adicionales donde destacan las unidades de aire acondicionado instaladas por comodidad durante los meses cálidos. También incluye baño completo actualizado equipado con ducha y bidé.  Cabe mencionar características como calefacción eficiente, ventanas climalit que aseguran aislamiento térmico adecuado e instalaciones renovadas tanto en baños como cocina. Esta atractiva opción no solo resalta sus comodidades internas sino también su ubicación estratégica pues está rodeada por todos los servicios esenciales accesibles a pie tales como supermercados, colegios, centros médicos, iglesias, etc. , sin renunciar a estar inmersa entre naturaleza pura. Una oportunidad única si busca calidad vida familiar! Contáctanos ahora y agenda tu visita.",True,good,False,,3295.0,True,False,False,False,[],False,False,369000.0,€,chalet,Cobeña,Chalet adosado en calle Ajalvir,,,,,,,terracedHouse,
107597432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/0e/95/1317163928.webp,4160,26,1,210000.0,flat,sale,65.0,True,2,1,calle Pablo Ortiz,Madrid,Madrid,Usera,es,40.3830923,-3.7054098,False,https://www.idealista.com/inmueble/107597432/,"ALTOR ASESORES vende en exclusiva este piso ubicado en la mejor zona de Usera, este encantador inmueble ofrece una combinación perfecta de comodidad, luminosidad y ubicación privilegiada. Situado a tan solo 80 metros del metro, garantiza una conexión inmejorable con el resto de la ciudad. La vivienda cuenta con dos acogedoras habitaciones( 3 dormitorios en escritura) y un baño recientemente reformado. Dispone de aire acondicionado, asegurando confort en cualquier época del año. La cocina y el salón conforman un espacio funcional y bien distribuido, ideal tanto para la vida diaria como para momentos de reunión. Su orientación fantástica proporciona una luz natural excepcional durante todo el día. Además, se encuentra en una calle amplia y despejada, justo enfrente de una encantadora plaza, lo que aporta tranquilidad y vistas agradables. Otro punto a destacar es su comunidad, con un coste realmente bajo, lo que optimiza aún más la rentabilidad de la inversión. Actualmente, el piso cuenta con un inquilino que abona una renta de 800 euros al mes y que tiene la posibilidad de dejar la vivienda según las necesidades del comprador( y del inquilino). Una oportunidad única para vivir o invertir en una de las zonas con mayor proyección de Madrid.",True,good,False,False,3231.0,False,False,True,False,[],False,False,210000.0,€,flat,"Pradolongo, Madrid",Piso en calle Pablo Ortiz,,,Pradolongo,,,,,
108292084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/94/95/1340203750.webp,3489-02919,19,bj,599000.0,flat,sale,79.0,True,2,2,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,40.4329042,-3.6709915,False,https://www.idealista.com/inmueble/108292084/,"Piso reformado y listo para entrar a vivir en pleno barrio de Salamanca Se vende fantástico piso exterior de 79 m², ubicado a pocos pasos de la estación de metro Diego de León, en una de las zonas más cotizadas de Madrid. La vivienda es un bajo con acceso interior a través del portal del edificio y exteriora través de la calle, en una finca de fachada clásica madrileña que conserva todo el encanto del barrio. El piso ha sido reformado íntegramente con gusto y materiales de calidad, incluyendo toda la instalación eléctrica. No necesita ninguna reforma: está listo para entrar a vivir. Además, cuenta con una etiqueta energética que cumple con la regulación europea prevista para 2030 y 2033, lo que supone un valor añadido tanto para vivir como para invertir, garantizando eficiencia y sostenibilidad a largo plazo. Dispone de 2 dormitorios amplios, salón luminoso, cocina equipada y baño moderno. Además, el inmueble ya cuenta con sistema de alarma, cámaras de seguridad y todas las instalaciones necesarias para garantizar tu tranquilidad y la de tu familia. Ideal tanto para vivir como para invertir en una zona con alta demanda. Precio competitivo por zona y características. Una oportunidad excelente en el corazón del distrito de Salamanca.",True,good,False,True,7582.0,True,False,False,False,[],False,False,599000.0,€,flat,"Guindalera, Madrid",Piso,,,Guindalera,,,,,
108456125,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/15/31/1345443656.webp,ERL1,31,,830000.0,chalet,sale,287.0,,6,3,calle de San Quintín,Madrid,El Escorial,Centro,es,40.5815305,-4.1311243,False,https://www.idealista.com/inmueble/108456125/,"Chalet independiente de 287 m2 en 2 plantas sobre parcela de 1.251 m2 completamente llana ubicada en Prado Tornero, una de las zonas más exclusivas y codiciadas de El Escorial. A menos de 10 minutos a pie del centro del pueblo y de la estacion de ferrocarril. Muy luminosa, fantastica orientacion. Dispone de 6 dormitorios y 3 baños, un amplio jardin a 4 vientos y piscina. Con dos farmacias a solo unos minutos de distancia, facilidades educativas cercanas, supermercados y restaurantes, así como parques y opciones de transporte, esta propiedad es perfecta para aquellos que valoran la conveniencia y la calidad de vida. Algunas imagenes han sido decoradas virtualmente por nuestro equipo de decoracion, pero las imagenes y los espacios son 100% reales. Para mas informacion o visitas contactenos.",True,good,False,,2892.0,True,False,False,False,[],False,False,830000.0,€,chalet,"Centro, El Escorial",Casa independiente en calle de San Quintín,True,True,,870000.0,40000.0,5.0,independantHouse,
108653251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/5e/73/1351162213.webp,DSI-V2509,42,,455000.0,chalet,sale,189.0,,3,2,calle Mario Vargas Llosa,Madrid,Alcalá de Henares,Ensanche,es,40.500747,-3.3665912,False,https://www.idealista.com/inmueble/108653251/,"DSI-V2509. Chalet adosado. El Ensanche. Alcalá de Henares. Imagina tu vida.. . Imagina despertar cada mañana en tu propio chalet adosado de esquina, tranquilidad y espacio más la privacidad que siempre has deseado.  Situado en urbanización privada, este hogar no es solo una casa, es un estilo de vida, la esencia de tú bienestar. Disfruta de magníficas zonas comunes donde tus hijos podrán jugar libremente y refréscate en la espectacular piscina durante los cálidos días de verano. Este chalet, en excelente estado, está listo para que te mudes y empieces a crear recuerdos inolvidables. Sus amplias habitaciones te ofrecen todo el espacio que necesitas para tu familia, y la buhardilla, un lienzo en blanco para convertirla en tu despacho soñado, sala de juegos o ese rincón de lectura que siempre quisiste. Además, olvídate de buscar aparcamiento con tus dos plazas de parking privado. Su ubicación en El Ensanche es sencillamente inmejorable: tendrás a tu alcance una abundancia de servicios, desde supermercados y colegios hasta centros de salud y zonas de ocio, haciendo tu día a día mucho más fácil y cómodo. ¿Te preocupa la conexión? Olvídate de los atascos. Gracias a su excelente comunicación por redes viales y trasporte público, llegarás a cualquier destino en un abrir y cerrar de ojos, ya sea para ir al trabajo o para una escapada de fin de semana. Pero más allá de las comodidades, este chalet te ofrece la oportunidad de vivir en un entorno donde la calidad de vida es la protagonista. Es el lugar perfecto para ver crecer a tu familia, para disfrutar de momentos de paz y para sentirte verdaderamente en casa. ! Llama ya, solicita tu visita y descubre en persona la magia de este hogar! Domum Soluciones Inmobiliarias ofrece, tanto al propietario como al comprador, todos los servicios necesarios: asesoramiento y gestión de alto nivel en los sectores, financiero, inmobiliario y jurídico. Domum Soluciones Inmobiliarias Haz suceder lo que quieras vivir! Honorarios profesionales incluidos en precio de venta. NO COBRAMOS AL COMPRADOR  ref: DSI-V2509.",True,good,False,,2407.0,True,False,True,False,[],False,False,455000.0,€,chalet,"Ensanche, Alcalá de Henares",Chalet adosado en calle Mario Vargas Llosa,True,True,,,,,terracedHouse,
105332397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/eb/e8/1353626191.webp,RS1970,44,4,148500.0,flat,sale,73.0,False,3,1,calle del Foso,Madrid,Aranjuez,Centro,es,40.0291423,-3.5978559,False,https://www.idealista.com/inmueble/105332397/,"SOLO INVERSORES - INMUEBLE ALQUILADO Rentabilidad: 3,99% Inicio del contrato: 14/06/2021  Fin del contrato: 30/06/2029 Renta: 494,19 € Propiedad con inquilinos construida en el 1972 en Aranjuez, Madrid. Es un piso en la cuarta planta que cuenta con 63,47m2 útiles, distribuido en vestíbulo, pasillo, comedor, 3 habitaciones, cocina y cuarto de baño. Inviertis es la web de inversión inmobiliaria nº1 en España. En inviertispro. com puedes ver y comparar inmuebles en rentabilidad en todo el país. Todos los activos publicados son en EXCLUSIVA y están alquilados y al día de pago. Si entras en la web tendrás acceso al contrato de alquiler vigente, renta mensual, rentabilidad y un completo análisis financiero del comportamiento de ese inmueble a lo largo del tiempo. Se trata de inmuebles procedentes de propietarios y grandes fondos que no encontrarás en ningún otro sitio porque Inviertis solo trabaja con: Inmuebles en exclusiva Pisos y casas con contrato de alquiler vigente Inquilinos al día de pago Rentabilidades por encima del 5% En Inviertis nos encargamos de todo, para que el inversor solo tenga que comprar y rentar. Así de fácil.",False,good,False,False,2034.0,True,False,False,False,[],False,False,148500.0,€,flat,"Centro, Aranjuez",Piso en calle del Foso,,,,,,,,
100583910,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/6e/f8/1130429680.webp,PN2021,25,bj,184000.0,studio,sale,47.0,True,0,1,calle de San Fidel,Madrid,Madrid,Ciudad Lineal,es,40.4247835,-3.6442858,False,https://www.idealista.com/inmueble/100583910/,"PN2021 Conksa presenta una oportunidad única: un magnífico estudio en la codiciada zona de Pueblo Nuevo. Este inmueble ha sido completamente renovado, con mejoras en fontanería, electricidad, suelos, paredes y techos. Actualmente, el espacio es diáfano, pero tiene la posibilidad de convertirse en un acogedor dormitorio independiente. La cocina americana, totalmente equipada y amueblada, se integra perfectamente con el salón, y su orientación sur garantiza una excelente ventilación y abundante luz natural. Además, cuenta con bomba de frío y calor, así como un radiador individual para su confort. La ubicación es excepcional, justo frente al Parque de Arriaga, rodeado de amplias áreas verdes y espacios recreativos ideales para disfrutar al aire libre. A solo dos minutos a pie de la calle Francisco Villaespesa y la Avenida de Daroca, tendrá acceso a una variedad de servicios y zonas comerciales. Las conexiones de transporte son inmejorables, con múltiples líneas de autobús (15, 28, 106, 109, N7) y la estación de metro La Almudena, línea 2, a escasos minutos. Si prefiere el transporte privado, la M30 está a diez minutos por la Avenida del Marqués de Corbera. Este inmueble ya está en el Registro de la Propiedad para formalizar su conversión de local a vivienda, con toda la documentación necesaria disponible. No se pierda la oportunidad de explorar el tour virtual.",True,good,False,True,3915.0,True,False,False,False,[],False,False,184000.0,€,flat,"Pueblo Nuevo, Madrid",Estudio en calle de San Fidel,,,Pueblo Nuevo,,,,studio,
108858395,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/60/91/1367384451.webp,VMF21 - Ntra Sra Valvanera,33,1,265000.0,duplex,sale,80.0,True,3,1,avenida de Nuestra Señora de Valvanera,Madrid,Madrid,Latina,es,40.3966938,-3.7424322,False,https://www.idealista.com/inmueble/108858395/,"Vivienda Madrid ofrece piso dúplex en 1º planta exterior muy luminoso. Cuenta con dos accesos uno desde el portal y el otra directamente de la calle, en la planta baja tenemos un hall recibidor que nos lleva al salón amplio e independiente, luego tenemos el baño completo con plato de ducha y ventana (Lo cual evita condensaciones).  Seguimos con la cocina independiente, bastante amplia, y por último en la planta baja tenemos uno de los dormitorios. La escalera es flotante lo cual ayuda a que se vea más amplio el espacio y lo  moderniza la misma cuenta con hueco aprovechable y al final tenemos  armarios empotrados lo que optimiza el almacenamiento y el espacio. En la planta de arriba tenemos la entrada desde el portal con un pequeño hall, seguido de la habitación principal con balcón y uno de los dormitorios. La vivienda está en buen estado, cuidada  y para entrar a vivir. En cuanto a las calidades tenemos paredes de gotelé y suelos de gres. Todo el piso es exterior lo cual ayuda al ahorro de la electricidad ya que durante el día tienen la luz solar y cuenta con calefacción de gas natural individual.   La propiedad se ubica en el barrio de Vista Alegre, dentro del Distrito de Carabanchel. El barrio es especialmente conocido por encontrarse muy bien comunicado y asegurar la máxima comodidad para los residentes en transporte público. A tan solo escasos minutos andando del metro Carpetana (L-6), siendo conocida como LA CIRCULAR que conecta con 28 PARADAS, facilitando los traslados entre destinos periféricos. Dispone a su alrededor de varias líneas de autobuses con los siguientes números 25,55, 119,31, N18 a pocos minutos andando. El barrio Vista Alegre ofrece una amplia gama de servicios desde variedad de supermercados como, el DÍA, LIDL, CARREFOUR y Mercado LA LAGUNA. A pasos encontramos el famoso Palacio VISTA ALEGRE ARENA, pabellón moderno habilitado para conciertos y eventos culturales. HIPERCOR, Mercado PUERTA BONITA, entre otros comercios, farmacias, bancos, colegios, iglesias, instalaciones deportivas, hoteles, hasta una selección de buenos bares y restaurantes de Madrid. Para más información, visitas y consultas contacte con nuestra oficina comercial en calle de la laguna nº 101, teléfono.",False,good,False,True,3313.0,True,False,False,False,[],False,False,265000.0,€,flat,"Los Cármenes, Madrid",Dúplex en avenida de Nuestra Señora de Valvanera,,,Los Cármenes,,,,duplex,
107474486,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/e6/94/1313878855.webp,4145,41,2,790000.0,flat,sale,70.0,True,2,1,calle de Gonzalo de Córdoba,Madrid,Madrid,Chamberí,es,40.4333318,-3.7026503,False,https://www.idealista.com/inmueble/107474486/,"TORALIA CAPITAL ofrece: Luminoso piso exterior con balcón en Calle Gonzalo de Córdoba, Madrid Te presentamos este acogedor piso de 70 m², dos habitaciones, un baño completo, salón espacioso con acceso a un balcón. Ubicación y entorno: Situado en Calle Gonzalo de Córdoba, este piso se encuentra en una zona consolidada con una excelente oferta de servicios y conexiones de transporte. En pocos minutos, encontrarás supermercados, comercios locales, colegios, centros de salud y diversas opciones de ocio y restauración. La cercanía a parques y zonas verdes hace que sea una opción ideal para quienes buscan un entorno tranquilo sin renunciar a las ventajas de vivir en la ciudad. Conexiones y transporte: El inmueble goza de una ubicación estratégica, con acceso rápido a diversas líneas de metro, autobuses y principales vías de comunicación, lo que facilita los desplazamientos tanto dentro de Madrid como hacia otras zonas. Un hogar ideal para vivir o invertir Gracias a su luminosidad, distribución y ubicación, este piso es una gran oportunidad tanto para familias, parejas o personas que buscan una vivienda lista para entrar a vivir, como para inversores interesados en una zona de alta demanda.  ¡No pierdas la oportunidad de visitarlo! Contáctanos para más información y agenda tu cita hoy mismo.",True,good,False,True,11286.0,False,False,True,False,[],False,False,790000.0,€,flat,"Trafalgar, Madrid",Piso en calle de Gonzalo de Córdoba,,,Trafalgar,,,,,
