propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,status,hasLift,parkingSpace.parkingSpacePrice
108212543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/dc/a7/1337512175.webp,VIV_TIPO_1B-3D,20,520000.0,chalet,sale,143.0,3,3," del Quinto Regimiento D, 16",Madrid,Getafe,es,40.3075734,-3.7531251,True,https://www.idealista.com/obra-nueva/108212543/,"Inversiones Canto Redondo presenta SEÑORÍO DE BUENAVISTA, una promoción de 18 chalets adosados en régimen de cooperativa, están actualmente en proceso de captación de socios. Situada en la parte Norte del barrio de Buenavista, en Getafe, ofrece las mejores panorámicas de Madrid y las sierras que lo protegen, estando enclavado en un entorno de naturaleza. La tranquilidad y calidad de vida de la zona queda garantizada por la ausencia de grandes edificaciones al estar constituidas por áreas de viviendas unifamiliares y a lo sumo pequeños complejos residenciales con un máximo de 2 alturas sobre la planta baja muy distantes de esta promoción. Se trata de un conjunto residencial de 18 Chalets adosados, de 142,70 m2 construidos y de 165 m2 (aprox.) de parcela, dos plantas por vivienda, de tres o cuatro dormitorios, con distribuciones cómodas y amplias, la posibilidad de personalizarla, siendo sostenible, al estar dotadas con la calificación energética A, estando las viviendas equipadas con aerotérmia y suelo radiante/refrescante, además de disponer de un proyecto sostenible y eficientemente energético que reduce el impacto medioambiental y economiza energéticamente la vivienda. Estos modernos chalet adosados constan en su parcela privada de espacios libres donde se pueden implantar zonas de jardín y piscina individual para el disfrute de toda la familia y el aporte de luminosidad a la vivienda. Están ubicados en un entorno privilegiado que te permite vivir en contacto con la naturaleza a sólo 15 min. De el centro de Madrid, debido a la proximidad de la carretera Nacional A42, así como, la conectividad con el resto de los municipios de Madrid, también a través de A42, M45 y M50, igualmente goza de una buena red de trasporte público con líneas de autobús cercanas, metro sur (Conservatorio) a 5 minutos, que enlaza con distintas estaciones de cercanías Renfe y con varias líneas directas a Madrid. Tanto la información y características que se describen de esta promoción en este medio, son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambios de precio y/o retirada del inmueble. Salvo error u omisión los datos que se muestran son correctos. Toda la documentación legal relevante sobre la propiedad se haya a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas.",False,True,False,3636.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,terracedHouse,"Buenavista, Getafe","Chalet adosado en del Quinto Regimiento D, 16",,,Buenavista,,newdevelopment,,
108665859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/f1/20/1351546833.webp,Bajo C,11,199900.0,flat,sale,69.0,1,1,"calle Aluminio, 6",Madrid,Madrid,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665859/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,True,False,2897.0,True,False,False,False,[],False,False,199900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",bj,True,Villaverde,Butarque,newdevelopment,True,
98245054,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/cb/c6/1243218813.webp,263421,36,1250000.0,chalet,sale,600.0,5,5,Castillo - Campodón,Madrid,Villaviciosa de Odón,es,40.3574252,-3.875381,False,https://www.idealista.com/inmueble/98245054/,"CAMPODON - VILLAVICIOSA  Esta casa te va a enamorar desde el primer minuto!. hoy presentamos un fabuloso chalet independiente de mas de 630m2 construidos y habitables sobre una parcela de 1.850 m2. Una selecta joya arquitectónica diseñada al milímetro con materiales de altísima calidad ya que la propiedad fue en su vida empresarial un prestigioso constructor. CARACTERÍSTICAS. En la parcela se erige imponente esta vivienda de tres alturas con un total de 630 metros útiles. Accedemos por un luminoso y amplio hall que conecta con un salón principal a la izquierda, amplio y cuadrado, con un pantone en estuco italiano de alto brillo digno de las casas mas exclusivas, parquet natural flotante en roble con marquetería en el mismo suelo en toda la planta que le da un toque de diferenciación y de calidad, elegancia, todo maderas nobles, el distribuidor principal nos da acceso a las escaleras de madera maciza desde la planta sótano hasta la zona de dormitorios en cerezo macizo, con toda la pasamanería en madera a juego... que nos lleva a todas las plantas. En esta estancia superior encontramos 5 dormitorios totalmente equipados con su climatización,Esta magnífica urbanización se sitúa en la mejora residencial CAMPODÓN sita en el precioso municipio de Villaviciosa de Odon, al sur-oeste de Madrid, escasos minutos del Castillo de Villaviciosa de Odon, Casa Godoy, colegios, supermercados y un ambiente de naturaleza que adquirió este municipio unico en la comunidad de madrid. Campodon es prestigio, reconocimiento y popularidad es un entorno natural de belleza extraordinaria con arboleda que los propietarios han plantado y una serie de arboles frutales que hacen un jardín único, una parcela con piscina rectangular con depuración por hidrolisis (depuración por sal) no utiliza ni cloro ni aditivos artificiales que protegen la piel de los usuarios, climatización por calefacción diesel y aire acondicionado en toda la casa. UBICACION:  con todo tipo de servicios al su alrededor, colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. En esta comarca bañada por la frondosidad de un bosque natural con el arroyo madre que podrás visitar andando y haciendo running y toda una zona de parque natural que vale la pena disfrutar intensamente. Estamos ante una vivienda de ensueño. colegios, supermercados, centros de salud, transporte público, cafés, restaurantes y buenas conexiones con el principal vial de la comarca, la autopista M50 y A5. Asimismo está situado a 20 minutos del centro de Madrid. es una casa de ensueño. llama ahora!. llama ya! y te informamos  Precio negociable.  ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias?, ¿Divorcios?, te ayudamos y coordinamos todo. Infórmate:.",False,False,,2083.0,True,False,True,False,[],False,False,1250000.0,€,True,True,chalet,independantHouse,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente,,,Castillo - Campodón,,good,,
108049591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/d5/02/1332294707.webp,4A,4,539000.0,flat,sale,107.0,2,2,"camino de Perales, 26",Madrid,Madrid,es,40.3812117,-3.6922337,True,https://www.idealista.com/obra-nueva/108049591/,"Residencial Manzanares Park View El Registro de Demandantes de Vivienda y Suelo de CONCOVI (Confederación de Cooperativas de Vivienda y Rehabilitación de España) presenta el futuro “Residencial Manzanares Park View”. Se trata de una oportunidad única en el distrito de Usera, situada en un entorno estratégico en el sur de Madrid, a orillas del río Manzanares, en un paisaje urbano en plena transformación y desarrollo, rodeado de importantes zonas verdes, destacando entre otros el Parque de Madrid Rio y Pradolongo, que ofrecen amplias zonas de recreo y deporte para sus residentes. Este Residencial, se ubicará en la calle Camino de Perales 26, Madrid y contará con 16 exclusivas viviendas de 1, 2 y 3 dormitorios, bajo con jardín y 2 áticos, en urbanización privada con zona común y piscina. El Residencial cuenta además con 27 plazas de garaje y 16 trasteros, en el sótano del edificio. Según palabras del arquitecto redactor, el “Residencial Manzanares Park View”, nace de la necesidad de crear un espacio que refleje armonía y funcionalidad en cada rincón. Inspirados en la belleza natural y la simplicidad de las formas orgánicas, hemos diseñado un entorno que no solo respeta su contexto, sino que también enriquece la experiencia de sus ocupantes. El concepto arquitectónico se basa en la integración de los elementos naturales y la arquitectura moderna. La estructura se compone de líneas limpias y abiertas, que permiten una conexión fluida entre los espacios interiores y exteriores. La iluminación natural juega un papel fundamental, creando ambientes cálidos y acogedores. Manzanares Park View está inspirado en la serenidad y la majestuosidad de los paisajes naturales, la idea es atraer la calma y la belleza del exterior hacia el interior, generando un refugio que promueva la tranquilidad y el bienestar. Los colores, materiales y texturas han sido cuidadosamente seleccionados para evocar la pureza y la simplicidad de la naturaleza. Además, hemos incorporado elementos que recuerdan la tradición artesanal, creando una fusión entre lo contemporáneo y lo tradicional. En conclusión, nuestro proyecto arquitectónico representa una convergencia única de naturaleza y modernidad, sostenibilidad y funcionalidad. Cada detalle ha sido diseñado para ofrecer una experiencia que sea a la vez estética y práctica, inspirada en la serenidad de la naturaleza y guiada por una profunda conciencia ambiental.",False,True,False,5037.0,True,False,False,False,[],False,False,539000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid","Piso en camino de Perales, 26",4,True,Usera,12 de Octubre-Orcasur,,True,
108762381,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/5e/6d/1354393833.webp,3,7,455000.0,chalet,sale,161.0,4,3,"calle Pico de la Miel, 2",Madrid,Miraflores de la Sierra,es,40.7639779,-3.7454946,True,https://www.idealista.com/obra-nueva/108762381/,"¡Fase 2 de Adosados y Pareados ya disponible en La Finca de los Pinarejos! Vive en la sierra norte de Madrid, rodeado de naturaleza y confort Tras el éxito de la Fase 1, lanzamos una nueva parcela de 20 chalets adosados en uno de los entornos más privilegiados de la Comunidad de Madrid. La Finca de los Pinarejos – Adosados Fase 2 te ofrece una oportunidad única para estrenar hogar en un enclave natural, moderno y bien conectado. Viviendas pensadas para disfrutar Cada chalet ha sido diseñado con una arquitectura contemporánea, cuidando cada detalle para ofrecer la mejor calidad de vida: • 4 dormitorios amplios • 3 baños completos • Cocina totalmente equipada • Sistema de aerotermia para mayor eficiencia energética • Jardín privado • Piscina opcional Perfecto tanto como residencia habitual como para segunda vivienda. Una promoción diferente Ubicada en plena sierra norte, La Finca de los Pinarejos combina tranquilidad, naturaleza y una excelente accesibilidad a Madrid. Aquí, tu hogar se convierte en un refugio moderno, sostenible y con todas las comodidades que necesitas.",False,True,False,2826.0,True,False,False,False,[],False,False,455000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en calle Pico de la Miel, 2",,,,,newdevelopment,,
108629085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/68/72/1351542452.webp,VT 2.1,6,377000.0,flat,sale,80.0,2,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629085/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,True,False,4713.0,True,False,False,False,[],False,False,377000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",1,True,Los Molinos,,,True,
108598173,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f5/df/eb/1352116186.webp,42,13,434500.0,chalet,sale,140.0,4,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598173/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,3104.0,True,False,False,False,[],False,False,434500.0,€,True,True,chalet,terracedHouse,Valdeolmos-Alalpardo,"Chalet adosado en calle Solana Alta, 3",,,,,newdevelopment,,
108598431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/9e/6f/1349567402.webp,2,13,464500.0,chalet,sale,157.0,3,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598431/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,2959.0,True,False,False,False,[],False,False,464500.0,€,True,True,chalet,semidetachedHouse,Valdeolmos-Alalpardo,"Chalet pareado en calle Solana Alta, 3",,,,,newdevelopment,,
108375531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/b0/2c/1341909967.webp,,15,284634.0,flat,sale,103.0,3,2,"calle Poligono UZP0202 los Cerros, 392",Madrid,Madrid,es,40.40581,-3.54043,True,https://www.idealista.com/obra-nueva/108375531/,"Cooper los Cerros es un proyecto de 80 viviendas VPPL de 2 y 3 dormitorios con salón, terraza, plaza de garaje y trastero. Los Cerros está proyectado como el nuevo barrio verde del sureste de Madrid, en Vicálvaro, con 4,7 millones de metros cuadrados de superficie. Es un proyecto urbanístico que integra un modelo residencial moderno con grandes espacios naturales, con el objetivo de ofrecer un modo de vida saludable, cómodo y de calidad. El diseño de estas viviendas ha priorizado el espacio y la luminosidad en cada rincón, pensadas para ofrecer un alto grado de comodidad y funcionalidad en sus múltiples detalles.  Con grandes ventanas y espacios diáfanos, invita a la luz natural a inundar sus interiores creando una atmósfera de amplitud. Además, cuenta con plaza de garaje, trastero y zonas comunes: piscina y zona infantil.",False,True,False,2763.0,True,False,False,False,[],False,False,284634.0,€,True,True,flat,,"Los Cerros, Madrid","Piso en calle Poligono Uzp0202 los Cerros, 392",2,True,Vicálvaro,Los Cerros,newdevelopment,True,
107848079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/0a/4a/1326112781.webp, ,13,440000.0,flat,sale,182.0,3,2,"calle Uceda, 54",Madrid,Madrid,es,40.3908836,-3.6641204,True,https://www.idealista.com/obra-nueva/107848079/,"Se vende vivienda de obra nueva, a estrenar. Proyecto ejecución presentado. Inicio de obras abril 2025 - entrega a partir de abril 2026 Edificio singular, con calidades superiores a cualquiera de la zona. Con fachada ventilada, instalación de cargadores eléctricos, domótica y zona ajardinada. Un edificio exclusivo para solo tres propietarios. 181,78 metros construidos, de los cuales, corresponden a: Vivienda de 110,86 metros construidos 70,92 metros de zonas comunes y plaza de garaje. La vivienda cuenta con tres habitaciones, y dos baños. Una de las habitaciones cuenta con baño en suite.  La vivienda se vende completamente amueblada, para entrar a vivir. Con equipamiento de calidad superior.  Cada vivienda está dotada con una plaza de garaje.  Hasta la fecha, la promotora ha pagado con fondos propios, el suelo y todos los trabajos de los técnicos (arquitectos, geólogos, ingenieros, etc) pagos alta de acometidas, tasas y licencias. IVA no incluido. Sujeto a comisión de comercialización del 2% + IVA. A 9 minutos caminando se encuentra la estación de Metro Portazgo.  A 3 minutos andado se encuentra el Centro de salud Martínez de la Riva. Hay varios parques cercanos como son El Parque de Juan José García Espartero, El Parque Amós Acero, Parque Javier de Miguel. Además de numerosas tiendas locales, con todo tipo de servicios.",False,True,False,2418.0,True,False,False,False,[],False,False,440000.0,€,True,True,flat,,"Palomeras Bajas, Madrid","Piso en calle Uceda, 54",1,True,Puente de Vallecas,Palomeras Bajas,newdevelopment,True,
108598292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/8d/79/1349564655.webp,30,13,439500.0,chalet,sale,140.0,3,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108598292/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,True,False,3139.0,True,False,False,False,[],False,False,439500.0,€,True,True,chalet,terracedHouse,Valdeolmos-Alalpardo,"Chalet adosado en calle Solana Alta, 3",,,,,newdevelopment,,
108814276,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/51/b8/1357714108.webp,3D05,8,320184.0,flat,sale,115.0,3,2,"avenida Provisional Ahijones Berrocales Dos, 207",Madrid,Madrid,es,40.3705976,-3.5871035,True,https://www.idealista.com/obra-nueva/108814276/,"Tu nueva vida empieza en Los Berrocales: Residencial de vivienda protegida VPPL en régimen de cooperativa   Descubre un nuevo concepto de hogar en uno de los desarrollos urbanísticos más prometedores de Madrid. En Los Berrocales, cada día comienza con más luz, más espacio, más tranquilidad y más futuro.   Residencial El Brezal de los Berrocales es un proyecto de viviendas de 2 y 3 dormitorios, todas con amplias terrazas, garajes y trastero incluidos, diseñadas para ofrecer el equilibrio perfecto entre funcionalidad, confort y diseño.    Podrás elegir entre bajos con jardín, pisos en altura o espectaculares áticos en una urbanización cerrada con piscina y zonas comunes para que disfrutes del máximo ocio y bienestar.   Un barrio nuevo que mira al futuro   Los Berrocales es más que un nuevo barrio, es una nueva forma de vivir Madrid. Situado en el corazón del Sureste, a solo minutos del centro y perfectamente conectado por carretera (A-3, M-45, M-50) y transporte público (líneas EMT, Cercanías y futura estación de Metro L9 e intercambiador), disfrutarás de movilidad total desde el primer día.   Zonas verdes, calles amplias, espacios peatonales, equipamientos escolares, deportivos y comerciales… Todo pensado para el día a día de quienes buscan calidad de vida sin renunciar a nada.   La parcela se ubica en el Sector 3, una zona consolidada y con alto nivel de avance urbanístico, donde ya se prevé la simultaneidad de obras y edificación.    **COMERCIALIZA SERPROCOL  ***Las infografías mostradas son orientativas y carecen de carácter contractual, pudiendo ser variadas por función de las exigencias técnicas, jurídicas o por decisiones tomadas adoptadas en Asamblea. Durante el desarrollo del proyecto, la dirección facultativa por motivos técnicos o administrativos se reserva el derecho de efectuar modificaciones en distribuciones, dimensiones, superficies y materiales, sin que ello suponga disminución en la calidad de los materiales.",False,True,False,2784.0,True,False,False,False,[],False,False,320184.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Ahijones Berrocales Dos, 207",4,True,Vicálvaro,Los Berrocales,newdevelopment,True,
