propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
101568758,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/8d/c4/1126440918.webp,202305016-FV,40,,2190000.0,chalet,sale,1051.0,,8,6,Fuente del Fresno,Madrid,Fuente del Fresno,,es,,40.5915682,-3.5931441,False,https://www.idealista.com/inmueble/101568758/,"Ubicada en la zona norte de Madrid, a solo 20 minutos del Estadio Santiago Bernabéu, se encuentra la exclusiva urbanización Fuente del Fresno, que es el entorno privilegiado donde le presentamos un exclusivo y lujoso chalet. Una casa única por su concepto y estilo, de muy generosas dimensiones, pero a la vez muy acogedora y con ambiente hogareño. La villa ha sido reformada en 2006, con un enfoque hacia dar privacidad a todos los que la habitan, a la vez que ofrecerles espacios para disfrutar en familia o para recibir visitas, preservando el aire de elegancia y el ambiente hogareño a la vez.  Si para Usted la buena mesa y la convivencia con amigos e invitados son importantes, hay que saber que la cocina tiene una gran zona de office y esta complementada por un comedor elegante y muy amplio en la planta principal. A estos se suma un otro salón-comedor, una bodega para almacenar en impecables condiciones hasta 1.000 botellas y un cenador situado en el jardín, al lado de la parilla. Los amantes del deporte cuentan con un gimnasio y disfrutarán de una piscina climatizada. Y si es usted amante de la música es bueno saber que la casa ofrece también una sala de música, y un piano en impecable estado y perfectamente funcional. A la vez, un amplio y elegante despacho ofrece condiciones optimas para el trabajo desde casa. Una magnífica residencia de aproximadamente 1000 m2, distribuidos en tres plantas y construcciones anexas, con 7 dormitorios mas servicio, sobre una parcela de 2.800 m2.  La planta principal abre a un hall distribuidor, que da acceso a un amplio salón con chimenea, comedor independiente, elegante sala de música y cocina moderna con electrodomésticos de alta gama, así́ como un área privada compuesta de dos grupos de dos dormitorios con dos baños.  En la planta alta nos recibe un espacio abierto y luminoso, que alberga el piano y también un amplio y elegante despacho. Los suelos son de parqué de madera natural. En la misma planta encontramos otras dos zonas: el magnifico dormitorio principal con, su baño en suite y su vestidor, así́ como otra zona de dos habitaciones que comparten un baño.  En la planta calle se ubica una enorme sala de estar y otro comedor, así́ como la bodega, un gimnasio con spa y jacuzzi, junto con la zona de servicio. La zona de servicio incluye un apartamento de servicio (dormitorio, sala con kitchenette y baño) así como lavandería y zona de planchado. El garaje ofrece espacio para 3 coches, con posibilidad de aparcar en rampa otros 2-3 coches mas.  El jardín es maravilloso, muy consolidado, maduro y bien mantenido, ofreciendo varios espacios, para disfrutar de la parilla, pasear o para tener su huerta. Xclusive Real Estate colabora con todos los profesionales inmobiliarios, no cobramos comisión al comprador. Precio negociable. Fuente del Fresno es la urbanización situada en la Zona Norte de Madrid, en la proximidad de los campos de golf de la Real Sociedad Hípica Española, del RACE y del Circuito del Jarama. Gracias a su sistema de vigilancia las 24h al día, la urbanización ofrece un alto nivel de seguridad y privacidad a sus vecinos. La urbanización dispone de una zona comercial propia, que ofrece mini-market, clínicas, bar, farmacia, peluquería, papelería, así como escuela de música, pistas de pádel, tenis y baloncesto, además de la parroquia de Nuestra Señora de Fuente del Fresno y cerca de 22 km2 de zonas verdes.  La oferta escolar en Fuente del Fresno es una de muy alta calidad, destacando la proximidad al Colegio Internacional SEK (International Baccalaureate, privado), el Trinity College (concertado), el CEIP Santo Domingo (público) y la Escuela Privada El Ardal y prácticamente tod.",True,good,False,,2084.0,True,True,False,True,[],False,False,2190000.0,€,True,True,chalet,independantHouse,Fuente del Fresno,Casa independiente,Top,,,,,
104639244,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/b2/ea/1226992937.webp,MON-1046,18,5,130000.0,flat,sale,28.0,False,1,1,calle del Oso,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4104365,-3.7069234,False,https://www.idealista.com/inmueble/104639244/,"VENDOFÁCIL MONCLOA vende piso en zona de Lavapiés-Embajadores, Centro Piso en venta con espacio acogedor, con una superficie de 28 metros cuadrados, que se presta a un diseño ingenioso. Al entrar, te recibirá una sala de estar multifuncional que integra hábilmente la sala de estar y el dormitorio en un espacio compartido. Los muebles son seleccionados cuidadosamente para maximizar la funcionalidad, con sofá, mesa plegable que se adapta a las diversas necesidades del día a día. El piso cuenta con ventanas de climalit con rotura de puente térmico y aire acondicionado.  La cocina, está equipada con electrodomésticos modernos y soluciones de almacenamiento inteligentes que aprovechan al máximo cada rincón. Los colores claros y la iluminación estratégica ayudan a crear una sensación de amplitud en este espacio. El dormitorio principal es agradable, con espacio para una cama doble.   El baño es funcional y eficiente, con accesorios modernos y soluciones de almacenamiento integradas para optimizar el espacio.  Está en una zona céntrica de la ciudad, con una gran variedad de comercios cercanos a la vivienda, con fácil acceso a medios de transporte situado en una calle tranquila, rodeado de servicios y comercios, plazas, farmacias, bancos, parques, etc. ¡NO TE PIERDAS ESTA OPORTUNIDAD! ¡CONTACTA CON NOSOTROS PARA REALIZAR UNA VISITA!",False,good,False,False,4643.0,False,False,False,False,[],False,False,130000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Oso,Top,,135000.0,5000.0,4.0,
108293160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/4c/82/1339764148.webp,15175,46,3,1950000.0,flat,sale,124.0,True,2,2,Gran Vía,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4203823,-3.7013559,False,https://www.idealista.com/inmueble/108293160/,"CENTRO / GRAN VIA  Este espectacular piso recién reformado te ofrece un espacio luminoso y contemporáneo que se adapta perfectamente a tu estilo de vida. Desde el momento en que entras, sentirás la amplitud y la modernidad que te brinda su diseño. El espacioso salón-comedor está diseñado no solo para ser un lugar de encuentro, sino también para disfrutar de momentos memorables. La cocina americana, completamente equipada con electrodomésticos de alta gama. Ideal para quienes aprecian la funcionalidad y la estética. La distribución de la vivienda se complementa con dos acogedores dormitorios. El dormitorio principal, con su baño en suite, ofrece el refugio perfecto al final del día. En el segundo dormitorio, que actualmente cuenta con una cama individual, se puede incluir una cama doble. Tiene una  azotea,   que es  un verdadero oasis urbano. Con dos zonas de chill out donde relajarte y un gimnasio completo dotado de máquinas Technogym de última generación, tendrás todo lo necesario para mantenerte en forma sin salir de casa. Desde aquí, disfrutarás de impresionantes vistas 360 grados de la ciudad, Ubicado en una de las zonas más dinámicas de Madrid, esta vivienda de 124 m² ofrece una combinación perfecta de confort y modernidad, con todo lo que necesitas al alcance de la mano. Con 2 habitaciones y 2 baños, y un diseño inteligente que maximiza el espacio, este es el lugar perfecto para establecer tu nuevo hogar o realizar una inversión inmobiliaria. En el precio están excluidos el impuesto sobre transmisiones patrimoniales y los gastos sobre notaria y registro de la propiedad.",True,good,False,True,15726.0,True,False,False,False,[],False,False,1950000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en Gran Vía,Top,,,,,
108427852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/5f/d3/1344570071.webp,PL209995,6,4,420000.0,studio,sale,47.0,False,0,1,Barrio Gaztambide,Madrid,Madrid,Chamberí,es,Gaztambide,40.4299758,-3.7129143,False,https://www.idealista.com/inmueble/108427852/,"Te presentamos un impecable y luminoso estudio de 47 m² en el prestigioso barrio de Gaztambide, perteneciente al distrito de Chamberí, una de las zonas más codiciadas de Madrid. Este inmueble, construido en 2023, combina modernidad, confort y una ubicación inmejorable.  El estudio, de diseño interior y cuidado al detalle, cuenta con un baño completo y está diseñado para aprovechar al máximo la luz natural, a pesar de ser interior.  Destaca por su suelo radiante, una solución eficiente y elegante para la calefacción.  Además, el edificio ofrece una serie de comodidades exclusivas como ascensor, jardín y piscina, ideales para disfrutar del tiempo libre sin salir de casa.  Su estado de conservación es impecable, por lo que está listo para entrar a vivir.  Gaztambide se caracteriza por ser un barrio lleno de vida, con una perfecta mezcla de tradición y modernidad. Su ubicación estratégica en Chamberí lo sitúa cerca de universidades, zonas comerciales y una amplia oferta cultural y gastronómica. A menos de 10 kilómetros, encontramos el reconocido **Colegio Santa María del Camino**, que garantiza una excelente formación educativa.  En cuanto a las conexiones, la zona está muy bien comunicada. Las estaciones de metro más cercanas son Islas Filipinas (Línea 7) y Moncloa (Líneas 3 y 6), a pocos minutos a pie. Moncloa también conecta con varias líneas de autobuses interurbanos y la red de cercanías Renfe. Las líneas de autobús urbano más próximas incluyen la Circular (C2), 16, 61y 2, que permiten un rápido acceso a diferentes puntos de la ciudad.  Para los amantes de las compras y el ocio, se encuentra a pocos minutos de la calle Princesa, ofreciendo una amplia variedad de tiendas, restaurantes y servicios.  Desde 1983, en GILMAR trabajamos con un único objetivo: ayudarte a encontrar la casa de tus sueños. Con más de 40 años de experiencia en el sector inmobiliario, ofrecemos un servicio integral, personalizado y profesional, acompañándote en cada paso del camino para que tu experiencia sea inmejorable.  Si deseas más información sobre este exclusivo inmueble, no dudes en contactar con nuestro equipo especializado en Chamberí y Argüelles. Llámanos al visita nuestra oficina en la C/ Carranza, 20, o escríbenos a. Por favor, facilita la referencia 209995 al ponerte en contacto con nosotros. ¡Estamos aquí para ayudarte!",True,good,False,True,8936.0,False,False,False,False,[],False,False,420000.0,€,,,flat,studio,"Gaztambide, Madrid",Estudio,Top,,,,,
108941705,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/af/5d/1359579630.webp,VM2508001,7,1,719000.0,flat,sale,64.0,False,2,1,avenida de Menéndez Pelayo,Madrid,Madrid,Retiro,es,Ibiza,40.4151911,-3.6779081,False,https://www.idealista.com/inmueble/108941705/,"PISO AMUEBLADO A ESTRENAR EN MENEDEZ PELAYO Una vivienda perfecta para quien busque la exclusividad de invertir frente al Retiro, pulmón de la capital, sin renunciar a las comodidades de una vivienda reformada, amueblada y decorada por el estudio de arquitectura Arctempus. Una primera planta interior a un amplio patio, con dos dormitorios dobles, un gran baño completo y una zona social abierta completamente amueblada y equipada. Rodeada de una de las ofertas gastronómicas más variada de la ciudad, a escasos metros de la zona comercial de Goya, y con todos los servicios necesarios para un día a día cómodo.   ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,True,11234.0,False,False,False,False,[],False,False,719000.0,€,,,flat,,"Ibiza, Madrid",Piso en avenida de Menéndez Pelayo,Top,,,,,
108748174,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/27/dc/1353982727.webp,,29,4,612000.0,flat,sale,85.0,True,2,2,calle de las Veneras,Madrid,Madrid,Centro,es,Sol,40.4211334,-3.7075907,False,https://www.idealista.com/inmueble/108748174/,"�️ ¡VIVE LA HISTORIA EN EL CORAZÓN DE MADRID! Excepcional piso en el emblemático centro histórico, ¡donde vivió Rubén Darío! ✨ Una joya con alma literaria y confort moderno. ¿Buscas algo más que un simple piso? Te presentamos una vivienda única y con historia, situada en un elegante edificio del siglo XX totalmente reformado, en una de las zonas más codiciadas de Madrid. �️ 2 habitaciones exteriores con balcón a la calle � 2 baños  �️ Salón acogedor con balcón + comedor independiente � Cocina equipada �️ Aire acondicionado por conductos y calefacción individual en todas las estancias Ubicación privilegiada: a un paso de Gran Vía, Plaza España, El Corte Inglés y una oferta inagotable de comercios, cultura y vida madrileña. � ¡No dejes escapar esta oportunidad irrepetible! Pide tu cita y descubre este tesoro arquitectónico que combina historia, elegancia y una ubicación inmejorable.",True,good,False,True,7200.0,True,True,False,False,[],False,False,612000.0,€,,,flat,,"Sol, Madrid",Piso en calle de las Veneras,Top,,,,,
108453807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/c6/f1/1345361135.webp,nij044IZ,38,,2530000.0,chalet,sale,462.0,,9,5,Barrio Niño Jesús,Madrid,Madrid,Retiro,es,Niño Jesús,40.4105302,-3.6737883,False,https://www.idealista.com/inmueble/108453807/,"Olisson club te presenta esta exclusiva casa, en una de las zonas más codiciadas de Madrid, a un paso del Parque del Retiro. Una imponente vivienda independiente de 462 m², construidos sobre parcela de 266 m², que te ofrece el equilibrio perfecto entre tranquilidad residencial y vida urbana de alta gama. Consta de 9 habitaciones, 5 baños, terraza, jardín privado y plaza de garaje incluida, es ideal para familias, clínicas privadas o proyectos boutique de alojamiento. Destacan su luminosidad natural gracias a la orientación en los cuatro puntos cardinales, así como su sólida construcción y espacios versátiles. Además, su cercanía al Retiro, hospitales, colegios internacionales y el centro de Madrid convierte esta casa en una oportunidad única para quien busca ubicación, amplitud y exclusividad. [IW].",True,renew,False,,5476.0,False,False,False,False,[],False,False,2530000.0,€,True,True,chalet,independantHouse,"Niño Jesús, Madrid",Casa independiente,Top,,,,,
106165862,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/93/1b/1274504086.webp,PIS_52,18,4,1329000.0,flat,sale,127.0,False,2,2,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4357707,-3.681941,False,https://www.idealista.com/inmueble/106165862/,"K&N ELITE le ofrece esta espectacular vivienda en la Calle Castelló, ubicada en el prestigioso barrio de Salamanca, Madrid.  Este cuarto piso interior, actualmente en obras, cuenta con 126 m² catastrales y está diseñado para ofrecer el máximo lujo y confort. La propiedad incluye dos habitaciones y dos baños, con una cocina totalmente equipada.  Con aire acondicionado y ascensor, El barrio de Salamanca es conocido por su exclusividad y elegancia. Vivir aquí significa estar cerca del ABC Serrano, que ofrece una experiencia de compra de lujo, y el Intercambiador de Avenida de América, que asegura excelentes conexiones de transporte.  Para los amantes de la cultura, el Museo Lázaro Galdiano es una visita obligada, mientras que el IE Business School proporciona un entorno académico de prestigio. La zona también alberga varias embajadas, añadiendo un nivel de seguridad y prestigio adicional. Esta vivienda ofrece lujo y comodidad en una ubicación privilegiada en el corazón de la capital.",True,good,False,True,10465.0,True,False,False,False,[],False,False,1329000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Castelló,Top,,,,,
108981139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/06/7c/1360779084.webp,,35,bj,189500.0,duplex,sale,60.0,True,2,1,calle de Manuel Galindo,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3876413,-3.7363679,False,https://www.idealista.com/inmueble/108981139/,"Oca Servicios Inmobiliarios ofrece en venta un maravilloso dúplex de 60 m², 40 m² en la planta de abajo y 20 m² en la planta de arriba ubicado en la calle de Manuel Galindo.  Con una distribución inteligente, dos niveles conectados que optimizan cada metro cuadrado, una cocina moderna y abierta, un dormitorio amplio en la planta de arriba, otro en la planta de abajo con una puerta acristalada y un baño de fácil acceso. La ubicación es inmejorable: a solo tres minutos de la estación de Metro de Vista Alegre, y muy cerca del histórico Palacio de Vista Alegre. El entorno está rodeado de supermercados, tiendas y una variedad de servicios que te ofrecerán todo lo que necesitas a tu alcance. ¡Es el momento perfecto para invertir o hacer de esta vivienda tu nuevo hogar! Y si te preocupa la financiación, ¡no te preocupes! Existe la posibilidad de recibir ayuda para hacer realidad tu sueño de tener una vivienda propia. No dejes pasar esta oportunidad. Contacta con nosotros y ven a visitarlo.",True,good,False,False,3158.0,True,False,True,False,[],False,False,189500.0,€,,,flat,duplex,"Vista Alegre, Madrid",Dúplex en calle de Manuel Galindo,Top,,,,,
108885207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/57/a1/1357919135.webp,arg163RSP,21,bj,950000.0,flat,sale,104.0,False,3,3,Barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4319247,-3.7226295,False,https://www.idealista.com/inmueble/108885207/,"Olisson presenta esta magnífica propiedad reformada en el corazón de Argüelles, un enclave que combina la tranquilidad residencial con la vibrante vida urbana, ofreciendo un estilo de vida inigualable. Ubicado en una finca construida en 1950, este inmueble ha sabido conservar la elegancia arquitectónica de mediados del siglo XX, fusionándola a la perfección con comodidades modernas. La vivienda con una superficie de 104 m2 construidos, situada en una planta baja, cuenta con tres amplios dormitorios con armarios empotrados y tres baños completos. La vivienda ha sido diseñada pensando en la funcionalidad y el confort. Su cocina semi-integrada, amueblada y totalmente equipada, ofrece un espacio moderno y práctico, ideal tanto para el día a día familiar como para recibir invitados. Uno de los mayores atractivos es su terraza privada, un oasis urbano perfecto para disfrutar del aire libre, complementada con un trastero que aporta un valioso espacio de almacenamiento adicional. En cuanto a diseño, toda la carpintería ha sido realizada a medida, aprovechando al máximo los espacios. Las calidades en revestimientos y suelos son porcelánicos de primera calidad y dureza superior. Los suelos en los dormitorios son gres porcelánico de la firma Balau. Además, la propiedad cuenta con aire acondicionado por conductos y calefacción central. Además la finca cuenta con servicio de portería y es accesible para personas con movilidad reducida. Argüelles, enclavado en el distrito de Moncloa-Aravaca, es un barrio que encapsula la esencia vibrante de Madrid: historia, cultura, vida universitaria y una calidad de vida excepcional. Las zonas residenciales, particularmente en calles como Benito Gutiérrez, ofrecen propiedades con un encanto distintivo y un acceso privilegiado a parques, áreas comerciales y una red de transporte eficiente, garantizando tanto el bienestar de los residentes como una atractiva rentabilidad para los inversores. La existencia de límites urbanos tan definidos y reconocibles, como el paseo de Moret, la Calle Princesa, el Paseo del Pintor Rosales/Ferraz y la Plaza de España, sugiere que Argüelles no es simplemente un área difusa, sino un distrito con una identidad fuerte y cohesiva.  Argüelles se distingue por una infraestructura de servicios completa y de alta calidad. [IW].",True,good,False,True,9135.0,False,False,False,False,[],False,False,950000.0,€,,,flat,,"Argüelles, Madrid",Piso,Top,,,,,
