propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,district,floor,exterior,hasLift,newDevelopmentFinished,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108306202,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/18/cf/1340297551.webp,a01Jy00000jvuWeIAI,26,1470000.0,chalet,sale,378.0,4,4,"calle Duero, 1",Madrid,Pozuelo de Alarcón,es,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/108306202/,"OBRAS INICIADAS NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.   Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,3889.0,True,False,False,False,[],False,False,1470000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",Zona Estación,,,,False,Zona Estación,,,
108238593,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/f8/4e/1338089787.webp,17,17,195700.0,studio,sale,40.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238593/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,4893.0,True,False,False,False,[],False,False,195700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,bj,True,True,False,,,,
108106546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,2ºB,20,393400.0,duplex,sale,66.0,1,1,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,es,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106546/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,,True,5961.0,True,False,False,False,[],False,False,393400.0,€,,,flat,duplex,"Tres Olivos - Valverde, Madrid","Dúplex en calle Nuestra Señora de Valverde, 16",Fuencarral,2,True,True,False,Tres Olivos - Valverde,398400.0,5000.0,1.0
108325416,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/bb/9c/1341178145.webp,,36,730000.0,chalet,sale,215.0,4,3,Barrio Club de Golf,Madrid,Las Rozas de Madrid,es,40.5554571,-3.8993479,False,https://www.idealista.com/inmueble/108325416/,"Exclusivo CHALET pareado reformado en El Encinar – Club de Golf, Las Rozas ¿Buscas una vivienda con encanto, comodidad y excelente ubicación?  PROMOCION Y GESTION INMOBILIARIA te presenta este luminoso chalet pareado de 215 m² construidos (190 m² útiles) ubicado en una de las urbanizaciones más completas y tranquilas de Las Rozas: El Encinar – Club de Golf. Distribuido en tres plantas, este hogar combina calidez, funcionalidad y estilo: ***Planta principal •Elegante vestíbulo de entrada. •Amplio y luminoso salón-comedor con dos ambientes diferenciados. •Aseo de cortesía. •Gran cocina independiente, completamente reformada, con zona de office ideal para comidas diarias y acceso directo desde la urbanización: dos entradas independientes, máxima comodidad para el día a día. ***Primera planta •Dormitorio principal en suite con vestidor y baño completo. •Dos dormitorios dobles con armarios empotrados. •Baño completo adicional con plato de ducha. ***Planta superior – Buhardilla •Espacio diáfano multifuncional ideal como sala de juegos, despacho o zona de relax. •Cuarto adicional perfecto como dormitorio, zona de invitados o gimnasio. •Terraza privada con vistas despejadas y muchísima luz natural. Extras *** Garaje a nivel de calle. •Escalera interior de madera noble con ventanas tipo ojo de buey. •Carpintería, suelos y baños completamente reformados. Estado impecable, para entrar a vivir. Urbanización Privada con Excelentes Servicios: •Piscina comunitaria, pistas de tenis y baloncesto, zonas verdes y espacios para niños. •Gastos de comunidad: solo 110 €/mes. •IBI: 780 €/año. Ubicación inmejorable •A solo 3 minutos caminando de la parada de autobús. •15 minutos andando a la estación de tren de Las Matas. •Cercano a colegios, centros comerciales, supermercados y todos los servicios. •Acceso directo desde Madrid por la A-6, salida 26 Colegios Cercanos: Públicos: •CEIP San José: Centro bilingüe en inglés •CEIP Mario Vargas Llosa: Centro bilingüe en inglés •IES Federico García Lorca: Instituto de Educación Secundaria bilingüe Concertados: •Colegio Zola Las Rozas: Concertado laico mixto •Colegio Gredos San Diego Las Rozas: Concertado laico mixto •Colegio Bérriz: Concertado religioso mixto Accesos desde Madrid: •En coche: Por la A-6, salida 26 hacia El Encinar de Las Rozas •En autobús: Línea 625 desde el Intercambiador de Moncloa, con parada en la Glorieta Monte Urgull •En tren: Estación de Las Matas (Cercanías C8 y C10) a 15 minutos a pie Una vivienda pensada para familias que buscan calidad de vida, tranquilidad y buenas conexiones con Madrid. ON.",False,good,False,3395.0,True,False,True,False,[],False,False,730000.0,€,True,True,chalet,semidetachedHouse,"Club de Golf, Las Rozas de Madrid",Chalet pareado,Club de Golf,,,,,Club de Golf,,,
108238618,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/e4/ed/1338089761.webp,26,17,172700.0,studio,sale,46.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238618/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,3754.0,True,False,False,False,[],False,False,172700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,1,True,True,False,,,,
109216180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/d7/c7/1367720545.webp,,25,350000.0,flat,sale,127.0,2,2,calle Lagunas de Neila,Madrid,Madrid,es,40.3514121,-3.705923,False,https://www.idealista.com/inmueble/109216180/,"Vivienda situada en 1ºplanta con ascensor, cuenta con 127m2 los cuales se distribuyen en 2 dormitorios amplios y luminosos, salón amplio, cocina equipada, cuenta con 2 baños uno con plato de ducha y el otro con bañera. urbanización cerrada con conserje, zona infantil (parque), pista de de pádel, gimnasio y piscina. Características: suelos de tarima, puertas de madera, ventanas climalix, paredes lisas, armarios empotrados, aire acondicionado, radiadores, fontanería y electricidad actualizadas. Trastero con 5.30m2 útiles. Plaza de garaje incluido en el precio. La zona dispone de colegio público, colegio concertado (Centro Privado de Enseñanza Comunidad Infantil de Villaverde), supermercados (Mercadona) y (DIA), tiendas de alimentación asiáticas y latinas, y gran variedad de comercios, (bancos, farmacias, guarderías, peluquerías, fruterías, locutorios, bares, ferreterías, etc), a 5min de la estación de Renfe de puente Alcocer. Contamos con nuestra Financiera la cual realiza asesoramientos financieros GRATUITOS y sin compromiso. En dado caso como comprador si cuentas con ciertos requisitos y la documentación necesaria para la hipoteca, nuestros financieros te ayudan con la operación hipotecaria al 80-100%.",False,good,False,2756.0,False,False,False,False,[],False,False,350000.0,€,True,True,flat,,"Villaverde Alto, Madrid",Piso en calle Lagunas de Neila,Villaverde,1,True,True,,Villaverde Alto,,,
108414734,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/8c/a5/1354748569.webp,SIM12253048,13,255000.0,flat,sale,48.0,1,1,calle Miguel de la Iglesia,Madrid,Madrid,es,40.4415477,-3.6431055,False,https://www.idealista.com/inmueble/108414734/,"Piso en Venta en Ciudad Lineal, Barrio de la Concepción, Madrid VOhome propiedades Salvador/Julián Camarillo/Simancas vende: Acogedor piso situado en una 5ta planta de un edificio tranquilo, a pocos metros de la Calle Arturo Soria. La vivienda se distribuye en: - Salón con ventanal y aire acondicionado - Dormitorio cona armario empotrado  - Baño completo con plato de ducha  - Cocina independiente amueblada y equipada - Terraza integrada en el salón con posibilidad de habilitarla Piso interior luminoso, completamente reformado. Ubicación inmejorable, rodeada de todos los servicios: colegios, supermercados, parques, centros deportivos y zonas verdes y con excelente conexión con el resto de la ciudad y rápido acceso a la M-30, M-40 y A-2. Si quieres más información o concertar una visita, llámanos sin compromiso. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro / intermediación inmobiliaria y/o Financiera). Oficina Julián Camarillo Calle Alcalá 443. Teléfonos: /  Llámanos para mas información o coordinar tu visita.",False,good,False,5313.0,True,False,True,False,[],False,False,255000.0,€,,,flat,,"Concepción, Madrid",Piso en calle Miguel de la Iglesia,Ciudad Lineal,5,False,True,,Concepción,,,
108238588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/c4/5e/1338089766.webp,03,17,202700.0,studio,sale,44.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238588/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,4607.0,True,False,False,False,[],False,False,202700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,bj,True,True,False,,,,
109217237,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/22/2e/1367754795.webp,,38,254990.0,flat,sale,168.0,3,2,avenida del Leguario,Madrid,Parla,es,40.2247787,-3.771618,False,https://www.idealista.com/inmueble/109217237/,"**Piso en Venta - Oportunidad Única en Zona Desarrollada** Descubre este espectacular piso seminuevo de 186 metros construidos, ideal para disfrutar de la comodidad y el estilo de vida que mereces. Con 3 amplios dormitorios y 2 modernos cuartos de baño, este hogar es perfecto para familias o parejas que buscan espacio y confort. El salón comedor es luminoso y acogedor, ideal para compartir momentos inolvidables. La cocina, completamente amueblada y con tendedero, es un sueño para los amantes de la gastronomía. Además, el inmueble cuenta con 2 plazas de garaje y un trastero, lo que proporciona un extra de comodidad y espacio de almacenamiento. Las amplias zonas comunes incluyen un parque infantil, perfecto para que los más pequeños disfruten al aire libre. Cada detalle ha sido cuidado con materiales de primera calidad, desde los suelos de tarima hasta las puertas macizas lacadas en blanco. Ubicado en una zona completamente desarrollada, tendrás todo lo que necesitas a tu alcance: farmacias, comercios, supermercados, restaurantes, colegios y parques infantiles. La vivienda también es accesible para personas con movilidad reducida, garantizando un entorno inclusivo. Con aire acondicionado y calefacción por bomba de frío/calor, estarás cómodo durante todo el año. No dejes pasar esta oportunidad única de vivir en un hogar que combina calidad, confort y una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",False,good,False,1518.0,False,False,False,False,[],False,False,254990.0,€,True,True,flat,,"Fuentebella-San Felix-El Leguario, Parla",Piso en avenida del Leguario,Fuentebella-San Felix-El Leguario,1,True,True,,,263990.0,9000.0,3.0
109052920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/d2/34/1362851201.webp,M11779V,25,569000.0,flat,sale,35.0,2,1,calle de Narváez,Madrid,Madrid,es,40.418757,-3.6776429,False,https://www.idealista.com/inmueble/109052920/,"Descubra esta oportunidad única para invertir en una propiedad excepcional ubicada en una de las zonas más cotizadas de Madrid. Presentamos EN EXCLUSIVA un apartamento en venta en el prestigioso barrio de Ibiza. Este inmueble, con una superficie de 35 m² construidos, se encuentra en una primera planta interior de una finca clásica construida en 1934. La distribución actual ofrece dos habitaciones y un baño, un lienzo en blanco para crear un hogar a la medida de sus sueños o una inversión de alta rentabilidad. A pesar de su carácter interior, el diseño está pensado para maximizar la entrada de luz natural en los espacios. El apartamento cuenta con comodidades modernas que garantizan una vida confortable y práctica. Dispone de calefacción individual de gas, aire acondicionado para los meses más cálidos y un ascensor que facilita el acceso a la vivienda. El edificio también ofrece servicio de portería, lo que añade un extra de seguridad y tranquilidad para sus residentes. Aunque actualmente se encuentra en proceso de reforma, las fotografías adjuntas son referenciales, mostrando el potencial de un diseño funcional y sofisticado. La cocina está completamente equipada, y el apartamento se entrega amueblado, lo que agiliza el proceso de mudanza una vez finalizadas las obras. La ubicación de este apartamento es, sin duda, su mayor atractivo. Situado en el vibrante barrio de Ibiza, tendrá a su alcance una amplia variedad de servicios y opciones de ocio. A pocos pasos de distancia, encontrará el emblemático Parque del Retiro, un oasis de paz en el centro de la ciudad. La zona es conocida por su excelente oferta gastronómica, tiendas de diseño y su cercanía a hospitales de referencia, como el Hospital Gregorio Marañón y el Hospital Niño Jesús. Con una excelente conexión de transporte público, incluyendo la estación de metro Ibiza, moverse por Madrid es sencillo y rápido. Adquirir este inmueble es una inversión inteligente en un mercado inmobiliario en constante crecimiento. Se trata de una propiedad con un alto potencial de revalorización, ya sea para convertirla en su residencia personal o para obtener una atractiva rentabilidad a través del alquiler. Su ubicación privilegiada, sus comodidades y la flexibilidad de su diseño la convierten en una opción inmejorable. Para más información o para programar una visita, no dude en contactarnos. En Walter Haus, estamos a su disposición para ayudarle a encontrar la propiedad de sus sueños.",False,good,False,16257.0,True,False,False,False,[],False,False,569000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Narváez,Retiro,1,False,True,,Ibiza,,,
108238716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c6/ed/2a/1338089611.webp,60,17,201700.0,studio,sale,47.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238716/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,4291.0,True,False,False,False,[],False,False,201700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,2,True,True,False,,,,
108238702,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/e4/ed/1338089761.webp,57,17,219700.0,studio,sale,48.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238702/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,4577.0,True,False,False,False,[],False,False,219700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,2,True,True,False,,,,
108238599,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/e4/ed/1338089761.webp,11,17,160700.0,studio,sale,27.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238599/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,5952.0,True,False,False,False,[],False,False,160700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,bj,True,True,False,,,,
108238664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/00/68/1338089124.webp,30,17,184700.0,studio,sale,47.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238664/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,3930.0,True,False,False,False,[],False,False,184700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,1,True,True,False,,,,
108238592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/00/68/1338089124.webp,07,17,185700.0,studio,sale,43.0,0,1,"avenida Cerro del Águila, 1",Madrid,San Sebastián de los Reyes,es,40.5467441,-3.6134149,True,https://www.idealista.com/obra-nueva/108238592/,"CDA1 Urban Spaces: Innovación, flexibilidad y rentabilidad en el corazón empresarial del norte de Madrid. Desde GILMAR presentamos en exclusiva un magnífico edificio donde se está desarrollando una promoción con 64 espacios de oficina, tipo loft, ubicado en la calle Cerro del Águila, 1 de San Sebastián de los Reyes de Madrid, estratégica ubicación cercana a IKEA y al centro comercial Plaza Norte, una de las mayores zonas comerciales de la zona norte de Madrid, y con acceso directo desde la A1. El edificio cuenta con una entrada amplia y representativa, se desarrolla en tres plantas, baja, primera, segunda y un roof top en la azotea que dispone de unas magníficas vistas, área de entrenamiento, barbacoas, y zona de relax y chill. Estos espacios de oficina (lofts) están diseñados para un uso muy versátil y flexible, cuentan con unas buenas calidades constructivas, cocina amueblada, techos altos, los de planta baja con un espacio de doble altura y la mayoría de las unidades de planta primera y segunda disponen de una agradable terraza. Además, todos los despachos dispondrán de plaza de garaje en el mismo edificio. Este es un producto ideal tanto para inversores como para usuarios finales, autónomos, pequeños empresarios que quieran compaginar su vida personal y profesional en un espació moderno y agradable perfectamente comunicado y equipado.  La entrega está prevista para final de 2025.",False,newdevelopment,True,4319.0,True,False,False,False,[],False,False,185700.0,€,True,True,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes","Estudio en avenida Cerro del Águila, 1",Pol. Industrial sur,bj,True,True,False,,,,
