propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
109067962,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/c1/e2/1366602817.webp,FS 21,16,860000.0,flat,sale,91.0,2,2,CL FRANCISCO SILVELA,Madrid,Madrid,es,40.43084,-3.6725781,False,https://www.idealista.com/inmueble/109067962/,"Ahora tiene la oportunidad única de vivir en el corazón del Barrio de Salamanca. En un magnífico piso de 91 m², con una reforma integral realizada en 2014 y una actualización en 2024, empleando materiales y acabados de excelente calidad.  La vivienda ofrece una distribución moderna y funcional, con espacios amplios y cuidados al detalle. Cada estancia transmite confort y estilo, lista para entrar a vivir sin necesidad de reformas adicionales. Nada más entrar en la vivienda, llama la atención la amplitud del salón comedor y su luminosidad con acceso directo a la terraza, un pequeño pulmón y espacio de tranquilidad. La zona de descanso, claramente separada consta de dos dormitorios dobles y 2 baños.  El dormitorio principal con cuarto de baño en suite y un amplio vestidor que pocas viviendas tienen.  La cocina completamente independiente equipada con todos los electrodomésticos panelados. Detalles que marcan la diferencia: Calefacción central, aire acondicionado, suelos de tarima, paredes lisas, ventanas oscilobatientes con rotura de puente térmico lo que proporciona un aislamiento tanto acústico como térmico, toldos motorizados en salón comedor. Además de la ubicación privilegiada, situada en pleno Barrio de Salamanca, entre la calle Juan Bravo y la Plaza de Manuel Becerra, a tan solo 15 minutos andando del Parque del Retiro y a 5 minutos de la Plaza de Toros de Las Ventas. Rodeada de todos los servicios, comercios, restaurantes y excelente comunicación con las principales vías de acceso a Madrid M-30 y A-2, a tan solo 12 minutos en coche del aeropuerto y de la estación de tren de Atocha. Por no comentar las grandes opciones en transporte público: metro (Diego de León, Lista y Manuel Becerra) así como varias líneas de autobuses que comunican todos los puntos de la ciudad, lo que hace que no sea necesario utilizar el coche en los desplazamientos por la ciudad. No obstante, Si necesitas utilizar el coche en el día a día, hay un Parking privado con acceso independiente en el edificio de al lado. Una vivienda única, perfecta para quienes buscan un hogar listo para disfrutar! No dude en contactar con Polo Consulting, para visitar la vivienda y concertar una visita en el horario que mejor le convenga, encantados de ayudarle a conocer su nuevo hogar!",True,good,False,9451.0,True,False,False,False,[],False,False,860000.0,€,,,flat,,"Lista, Madrid",Piso en CL Francisco Silvela,2,False,Barrio de Salamanca,Lista,True,,,,,
108584488,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/9e/7a/92/1349156205.webp,SARRIA ,16,260000.0,flat,sale,51.0,2,1,calle de Sarria,Madrid,Madrid,es,40.4726801,-3.7161249,False,https://www.idealista.com/inmueble/108584488/,"TECNOCASA ESTUDIO BETANZOS VENDE, Vivienda de dos dormitorios en la zona de Barrio del Pilar-Fuencarral-Peñagrande. Situado en la calle Sarria compuesto por dos dormitorios, salón, cocina y cuarto de baño. Planta baja, dentro de edificio. La finca se encuentra rodeada de zonas verdes a escasos minutos de la Dehesa de la Villa y del parque de Rodríguez Sahagún, con superficies comerciales: (Dia, Carrefour, Mercadona y Ahorramas) cercanos así como el centro de salud Ramón Castroviejo a escasos metros. Polideportivos y varios colegios cercanos: Ntra. Sra. De La Vega, Luis de Góngora, Colegio Virgen Del Pilar y Gregorio Marañón. Metro Linea 7 Peñagrande y Antonio Machado y líneas de autobuses 49, 128, 126, 147, 42, 132, 137, 83, 605, n22 y n23. Acceso rápido a Sinesio Delgado, Plaza de Castilla, M30 Norte, M30 Sur, M40, A6, A1 y A2. Con KIRON y sus asesores financieros podrá encontrar la hipoteca que mejor se adapte a sus necesidades de financiación. Puede beneficiarse de los convenios que tiene el Grupo Tecnocasa con diferentes entidades bancarias, con posibilidad de financiación hasta 100%. Solicite un estudio gratis y sin compromiso.",False,renew,False,5098.0,True,False,False,False,[],False,False,260000.0,€,,,flat,,"Pilar, Madrid",Piso en calle de Sarria,bj,True,Fuencarral,Pilar,True,,,,,
107759649,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/ae/6b/1322960364.webp,6640,12,1850000.0,flat,sale,175.0,3,3,calle de Hermosilla,Madrid,Madrid,es,40.4253317,-3.6791774,False,https://www.idealista.com/inmueble/107759649/,"Este magnífico piso de 175 m² se encuentra en la prestigiosa calle Hermosilla, en pleno barrio de Goya, una de las zonas más codiciadas y emblemáticas de Madrid. Aunque el inmueble está para reformar, ofrece un sinfín de posibilidades para convertirlo en una propiedad única, adaptada a tus gustos y necesidades. Su generosa distribución, con tres habitaciones y tres baños,  proporciona una base excelente para crear un hogar a medida, sin renunciar a la amplitud y comodidad. Al entrar en el piso, te recibe un espacioso hall que da paso a un amplio salón-comedor, con grandes ventanales que proporcionan vistas a la calle y permiten que la luz natural inunde la estancia. Este espacio, de proporciones generosas, ofrece un sinfín de opciones para redistribuirlo según las preferencias personales, permitiendo una integración con la cocina y creando una zona abierta perfecta para el día a día o para disfrutar de cenas con amigos. Las tres habitaciones son de gran tamaño, con techos altos y una disposición que favorece la privacidad de cada una. La habitación principal cuenta con un baño en suite, lo que la convierte en un auténtico refugio. Las otras dos habitaciones comparten un segundo baño completo, proporcionando comodidad tanto para los residentes como para los invitados. Los tres baños, aunque necesitan una renovación, cuentan con una estructura funcional que permite aprovechar al máximo el espacio. El barrio de Goya es conocido por su excelente ubicación, a pocos minutos de zonas comerciales de alto nivel y con una gran oferta de restaurantes, tiendas de lujo y centros culturales. Además, la conexión con el transporte público es excepcional, lo que garantiza una fácil movilidad por toda la ciudad. Este piso es la oportunidad perfecta para quienes buscan un proyecto de reforma en una de las zonas más exclusivas de Madrid, con la posibilidad de diseñar un hogar a medida en un entorno único. *Las fotos corresponden con una posible reforma de la vivienda*. Retail especialista de referencia en locales comerciales, expansión de empresas e inversión, con más de 2.300 operaciones realizadas con éxito en nuestros 20 años de experiencia en el mercado inmobiliario.",False,renew,False,10571.0,True,False,False,False,[],False,False,1850000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Hermosilla,2,True,Barrio de Salamanca,Goya,True,,,,,
109122474,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/f5/4c/1364994896.webp,,28,2700000.0,flat,sale,250.0,7,7,calle de Preciados,Madrid,Madrid,es,40.4201746,-3.7049379,False,https://www.idealista.com/inmueble/109122474/,"¡Oportunidad de inversión!  Consta de 7 habitaciones tipo estudios, completamente equipados, cada uno con baño en suite y cocina, en total de 250 m², ubicado en la cuarta planta con ascensor, es ideal para inversores. Son exteriores, con luz natural y ofrecen un ambiente tranquilo y acogedor. El inmueble se encuentra en buen estado general y cuenta con aire frío/calor, asegurando un ambiente agradable durante todo el año. Los balcones son perfectos para disfrutar de momentos al aire libre y relajarse después de un largo día. Además, los armarios empotrados brindan un amplio espacio de almacenamiento. Actualmente, es una excelente oportunidad de inversión. No dejes pasar la posibilidad de adquirir este magnífico piso, donde la comodidad y la funcionalidad se unen en un solo lugar. ¡Contáctanos para más información y ven a verlo!",True,good,False,10800.0,False,False,False,False,[],False,False,2700000.0,€,,,flat,,"Sol, Madrid",Piso en calle de Preciados,4,True,Centro,Sol,True,,3000000.0,300000.0,10.0,
107551257,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/0f/ef/1326555483.webp,1-1561,66,1990000.0,chalet,sale,1403.0,9,8,avenida del Monte,Madrid,Santo Domingo,es,40.6286623,-3.5778338,False,https://www.idealista.com/inmueble/107551257/,"DS Realtors comercializa esta villa exclusiva en la prestigiosa urbanización Santo Domingo que es una de las mejores zonas de Madrid a tan solo 15 minutos del nuevo centro financiero de Madrid. La villa posee 3700 metros de parcela y dispone de mas de 1400 metros construidos.  Hay que resaltar que actualmente la parte edificada se encuentra para reformar y esto se debe a que se acometió por parte la propiedad el comienzo de un proyecto de actualización enfocado a un uso mixto como producto residencial y profesional enfocada a una alta rentabilidad que el futuro propietario puede continuar si lo desea. La propiedad pondría a su disposición el proyecto original. El gran tamaño de la propiedad, aunque no permite segregar registralmente, permite distintos tipos de aprovechamiento de los espacios, como alquiler temporal por partes y uso mixto, residencial, profesional, empresarial, etc. Es un autentico lienzo en blanco para gente con visión. Actualmente dispone de 3 alturas y distribuye de la siguiente manera: La planta semisótano dispone de 2 dormitorios con baño, 1 aseo de invitados, cocina americana, garaje, almacén y bodega. La planta principal dispone de 5 dormitorios con baño en suite,1 aseo de invitados, recibidor, cocina, comedor, despacho, salón, sala de estar, cuarto de lavado, y terraza. La primera planta posee 2 dormitorios con baño en suite, 2 dormitorios amplios, cocina, comedor, salón, sala de estar, cuarto de calefactores. Los suelos son de tarima y gres en toda la vivienda. Actualmente con gas natural. Aportamos planos de las tres alturas del estado actual. Aunque resaltar que actualmente independientemente de su estado, si que la edificación deja ver los distintos ambientes de uso residencial y profesional al igual que los comienzos del proyecto empezado por la propiedad. Dispone a su vez en la entrada de la finca de una estructura enfocada para uso de garaje que permite la estancia de unos 12 coches. Es importante destacar que el consumo de agua para uso humano es a través del Canal de Isabel II y el de riego y piscina a través de pozos de la propia urbanización, con lo que el coste del suministro se abarata. Lo mejor es ir a ver la villa, ya que sorprende en persona mucho más de lo que se puede transmitir solo con las fotografías.  Nuestros asesores estarán encantados de poner en valor las posibilidades que posee esta propiedad y además ponemos a su disposición los servicios de nuestros arquitectos para personas que estén realmente interesadas y quieran conocer de forma más concreta el coste de toda la operación con su proyecto concreto de uso final.",False,renew,False,1418.0,True,False,False,False,[],False,False,1990000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en avenida del Monte,,,,,,,,,,
108499212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/ea/84/1346721239.webp,21,25,235900.0,flat,sale,79.0,3,1,calle Madrid,Madrid,Getafe,es,40.3128978,-3.7287714,False,https://www.idealista.com/inmueble/108499212/,"Agencia inmobiliaria de Getafe - ZONA CENTRO - vende piso en la CALLE MADRID de 79 m². PISO PARA ENTRAR A VIVIR EN LA CALLE MAS DEMANDADA DE GETAFE, YA QUE SE ENCUENTRA EN EL CENTRO NEURALGICO DE LA CIUDAD. La vivienda cuenta con las siguientes estancias: - Tres amplios dormitorios. - Un cuarto de baño con plato de ducha - Salón-comedor en dos ambientes. - Cocina con salida a patio interior de uso privativo. LA FINCA CUENTA CON RAMPA, PARA UNA MEJOR ACCESIBILIDAD, SIN BARRERAS ARQUITECTÓNICAS. Servicios de los que dispone: - Ascensor - Calefacción central con contador individual. - Portero físico. Situado en el centro de la ciudad, con todos los servicios disponibles a su alrededor para hacer una vida mas cómoda.",False,good,False,2986.0,True,False,False,False,[],False,False,235900.0,€,,,flat,,"Universidad, Getafe",Piso en calle Madrid,1,False,Universidad,,True,,,,,
107922016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/22/2f/1328390929.webp,001/023/008058,14,130000.0,flat,sale,37.0,1,1,calle de Peña Nueva,Madrid,Madrid,es,40.3725675,-3.6223489,False,https://www.idealista.com/inmueble/107922016/,"Importante, inmueble con inquilino, sin posibilidad de visitar. En caso de compra con financiación, el porcentaje de concesión hipotecaria podrá oscilar entre un 60% - 65% sobre el precio de compra. Se recomienda consultar previamente a su banco. As Real Estate, departamento de venta del Grupo Alquiler Seguro, te ofrece en exclusiva esta oportunidad de inversión.  Te aseguramos el retorno de tu inversión gracias a la gestión profesional de Alquiler Seguro, garantizándote siempre el cobro de tu renta. Contrato en vigor hasta el 30 de abril de 2029. Rentabilidad bruta anual 5,64 %.  Podrás contar con todo tipo de servicios próximos como centros educativos, supermercados, centro de salud. Su ubicación te ofrece una excelente comunicación tanto por transporte público como privado, con acceso inmediato a la A-3 y M-40. Cuenta con líneas de autobuses EMT (54, 142) y estación más próxima de metro Congosto (Línea 1). La propiedad es exterior, está situada en la planta baja de un edificio de 3 alturas. La finca ha pasado satisfactoriamente la ITE en el año 2024. Tiene una superficie de 37 m2 construidos. Su distribución es de salón de paso, 1 dormitorio con armario empotrado, cocina amueblada y baño completo. Calefacción eléctrica. Suelos de tarima. Tanto si eres inversor como si buscas una vivienda para vivir, no pierdas la oportunidad de visitar el piso.",False,good,False,3514.0,False,False,False,False,[],False,False,130000.0,€,,,flat,,"Casco Histórico de Vallecas, Madrid",Piso en calle de Peña Nueva,bj,True,Villa de Vallecas,Casco Histórico de Vallecas,False,,,,,
106193292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/3e/32/1275368349.webp,8604PV-RS,14,399900.0,chalet,sale,270.0,6,4,calle Torrejón,Madrid,Parla,es,40.2391874,-3.7661203,False,https://www.idealista.com/inmueble/106193292/,"Mr. House real estate oportunidad única: casa con potencial para construir un edificio"" se vende, 2 fincas, en el centro de parla. 2 casas individuales, con un total de 6 dormitorios, distribuidos en dos plantas, 4 baños y patio. En una ubicación extraordinaria a cinco minutos de renfe. Actualmente, se encuentran alquiladas. Posibilidad de visita. Gran oportunidad de inversión. Solicite más información sin compromiso. Mr. House real estate es garantía de éxito.",False,good,False,1481.0,False,False,False,False,[],False,False,399900.0,€,,,chalet,independantHouse,"Calle Pinto-San Roque, Parla",Casa independiente en calle Torrejón,,,Calle Pinto-San Roque,,,,,,,
108709716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/6a/44/1355841821.webp,aborrego,41,499000.0,flat,sale,75.0,2,2,calle de Andrés Borrego,Madrid,Madrid,es,40.4215596,-3.7065086,False,https://www.idealista.com/inmueble/108709716/,"¡Descubre tu nuevo hogar en el corazón de Madrid! Este espectacular piso de dos dormitorios, recién reformado con acabados de lujo, ofrece un diseño moderno y acogedor que te encantará. Con 75 m² construidos, cuenta con un gran salón que permite crear varios ambientes, ideal para disfrutar de momentos inolvidables con amigos y familiares. La cocina separada es un sueño para los amantes de la gastronomía, con amplios espacios de almacenaje que facilitan la organización. Los dos dormitorios dobles son luminosos y cuentan con armarios empotrados y ventanas que aportan luz natural. Además, dispone de dos baños completos, uno de ellos en suite, perfectos para mayor comodidad. La ubicación es inmejorable, rodeado de todo tipo de comercios y servicios, lo que hace que la vida diaria sea más fácil y placentera.  Este piso en la primera planta, sin ascensor y climatización por bomba de frío/calor, es una oportunidad única que no querrás dejar pasar. ¡Ven a verlo y déjate sorprender por su encanto!",False,good,False,6653.0,False,False,False,False,[],False,False,499000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Andrés Borrego,1,False,Centro,Malasaña-Universidad,False,,519000.0,20000.0,4.0,
108207209,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/0e/22/1337112740.webp,,19,195000.0,flat,sale,61.0,3,1,calle San Blas,Madrid,Alcorcón,es,40.3442362,-3.8236997,False,https://www.idealista.com/inmueble/108207209/,"Marceli vende: Sin Comisión de agenciaPiso en segunda planta con ascensor de tres dormitorios, uno de ellos muy amplio, salón espacioso con terraza acristalada, cocina amueblada y baño con plato de ducha, calefacción por gas natural, ascensor.  Muy bien comunicado a cinco minutos del metro Parque Lisboa y paradas de bus. Rodeado de todos los servicios. La vivienda esta para reformar Inmobiliaria Marceli- Paseo Extremadura 123. 45 años vendiendo y alquilando inmuebles por todo Madrid.",False,renew,False,3197.0,False,False,False,False,[],False,False,195000.0,€,,,flat,,"Casco Antiguo, Alcorcón",Piso en calle San Blas,2,True,Centro,Casco Antiguo,True,,215000.0,20000.0,9.0,
