propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108939326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/61/e1/1359497848.webp,SE33,17,1690000.0,flat,sale,121.0,True,2,3,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Trafalgar,40.4325449,-3.6961108,False,https://www.idealista.com/inmueble/108939326/,"Este piso de 121 m² se encuentra en la reconocida calle Santa Engracia, en el elegante barrio de Almagro, una de las zonas más exclusivas de Madrid. La vivienda ha sido reformada con calidades de lujo y cuenta con una distribución funcional que incluye dos dormitorios y tres baños, ofreciendo comodidad y amplitud. El amplio salón destaca por su luminosidad, gracias a los grandes ventanales orientados a la calle, que permiten una excelente entrada de luz natural. Un mueble de roble a medida aporta un toque de elegancia y calidez al ambiente. Además, la vivienda dispone de un práctico espacio de lavandería independiente, un valor añadido muy apreciado en el día a día. Una opción ideal para quienes buscan un hogar moderno, sofisticado y bien ubicado en una de las zonas más cotizadas de la capital.",True,good,False,True,13967.0,True,False,False,False,[],False,False,1690000.0,€,flat,,"Trafalgar, Madrid",Piso en calle de Santa Engracia,2,,,,,1750000.0,60000.0,3.0
109162190,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/b9/81/1366098188.webp,,18,249750.0,flat,sale,90.0,True,2,1,avenida del Camino de lo Cortao,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5517427,-3.6142499,False,https://www.idealista.com/inmueble/109162190/,"CASTELLANA 360 PRESENTA ESTE MAGNIFICO LOFT (OFICINA) DE OBRA NUEVA. VENTA SOLO A EMPRESAS O AUTONOMOS. OPERACION SUJETA A IVA 21%. Estructura y construcción - Fachadas: Con acabado moderno en mortero monocapa y aluminio en galerías. Buen aislamiento térmico-acústico con doble placa tipo Pladur. - Cubiertas: Planas transitables con solado e impermeabilización bicapa; las no transitables llevan grava final. - Estructura: Hormigón armado con forjado de semiviguetas y bovedillas. Cumple normas habituales de solidez. Tabiquería y carpintería - Interiores: Tabiquería seca con cámaras aislantes. En zonas comunes, se combina ladrillo con paneles tipo Pladur. - Carpintería exterior: Ventanas de aluminio con rotura de puente térmico y vidrios dobles tipo Climalit con tratamiento solar. Persianas térmicas (Exlabesa). - Carpintería interior: Puerta de entrada blindada. Puertas lacadas blancas, interiores de armarios bien equipados. Acabados - Suelo: Tarima sintética tipo madera en oficinas (Kronoswiss), gres porcelánico en baños. - Paredes: Pintura plástica lisa en despachos, cerámica en zonas húmedas. - Techos: Falso techo de escayola, registrables en baños para instalaciones. Baños y cocina - Sanitarios: Modelos de gama media-alta (Unisan, Arredo), platos de ducha antideslizantes, mamparas de vidrio templado. - Cocina: Mobiliario completo, electrodomésticos Teka (vitro y campana), encimera de laminado de presión alta, bisagras Blum y cajones con freno. Instalaciones - Climatización: Bomba de calor con recuperación de aire; distribuidas por conductos. Buen sistema de confort anual. - Fontanería y ACS: Aislada, con producción de agua caliente por paneles solares más termo individual (120 L). - Electricidad y telecom: Iluminación LED en zonas comunes, videoportero, canalizaciones para datos. Tomas en despachos listas para informática. Zonas comunes y ocio - Urbanización cerrada con acceso controlado y recorridos accesibles. - Incluye: piscina, solárium, gimnasio, zonas ajardinadas, coworking, 2 pistas de pádel, juegos infantiles y espacio para bicicletas. - Garaje: Hormigón pulido, iluminación automática, preinstalación para coches eléctricos, sistema de seguridad y ventilación. ¡FINANCIACION HASTA EL 80% CONSULTANOS SIN COMPROMISO!",False,good,False,True,2775.0,True,False,False,False,[],False,False,249750.0,€,flat,,"Pol. Industrial sur, San Sebastián de los Reyes",Piso en avenida del Camino de lo Cortao,1,True,True,,,,,
109045324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/26/45/1366740784.webp,,39,1350000.0,chalet,sale,407.0,,5,3,"CL INOCENCIO FERNANDEZ, 67",Madrid,Madrid,Fuencarral,es,Peñagrande,40.4765514,-3.7315235,True,https://www.idealista.com/inmueble/109045324/,"PRECIOSO CHALET INDIVIDUAL CON AMPLIO JARDIN Y PISCINA, SITUADO EN LA MEJOR ZONA DE MADRID-PEÑAGRANDE, NO TE PARECE UN GRAN PRIVILEGIO VIVIR EN MADRID CON JARDIN Y PISCINA PROPIA?  Se encuentra a 30 metros de la Avenida del Cardenal Herrera Oria y a 800 metros de la Urbanización Puerta de Hierro. Con rápido acceso a través de Herrera Oria, M 30, M40, a minutos andando a la estación de metro de Lacoma o Avenida de la Ilustración. Próximo a las paradas de autobús, líneas 9-N20, 64, 82, 815 y Metro Línea 7.  EDIFICIO SINGULAR DE ARQUITECTURA TRADICIONAL CONSTRUIDO EN 1945 Y REMODELADO EN 1985 DE LOS QUE YA APENAS QUEDAN. UN AUTENTICO CAPRICHO SUSCEPTIBLE DE MEJORAS Y REFORMAS PARA ADECUARLO A SUS NECESIDADES Y DESEOS. Construcción con muros de 50 cm, barrio residencial, servicios cercanos, pero con la tranquilidad de estar en una ubicación donde el verde y las vistas te permiten disfrutar de la paz que solo proporciona este entorno. La vivienda cuenta con una parcela de aproximadamente 703 metros que alberga tras ella un amplio jardín arbolado y piscina con instalación de depuración.  Dos amplias terrazas, una de ellas de más de 80 metros.  La vivienda tiene ITE favorable de 2023. Distribución:  PLANTA PRINCIPAL: Jardín delantero. Rampa para facilitar el acceso a mayor cantidad de vehículos. Distribuidor. Cocina muy luminosa, con espacio para comer en ella, dispone de doble encimera y vistas al jardín. Baño con ventana y plato de ducha.  Dos dormitorios en planta, uno de ellos muy amplio. Salón de 37 metros (UTILES), cuenta con aire acondicionado. Además.. . … una bonita chimenea central, salida directa hacia una terraza muy acogedora que sin duda disfrutará cada día. PLANTA SUPERIOR:  Amplio dormitorio ligeramente abuhardillado, con salida directa a una terraza de mas de 43 metros (UTILES) con vistas despejadas. Baño completo. PLANTA BAJA: Distribuidor. Dos amplios dormitorios.  Baño con plato de ducha. Cuarto de calderas (la antigüedad de la caldera es de aproximadamente 2 años)  Garaje para dos vehículos. ¡NO DEJES DE PERDER ESTA OPORTUNIDAD!",False,good,False,,3317.0,True,False,False,False,[],False,False,1350000.0,€,chalet,independantHouse,"Peñagrande, Madrid","Casa independiente en CL Inocencio Fernandez, 67",,True,True,,,,,
108775985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/fa/7b/951527357.webp,STA TERES10 01 DA,20,750000.0,flat,sale,64.0,False,2,2,"calle Santa Teresa, 10",Madrid,Madrid,Centro,es,Chueca-Justicia,40.425569,-3.6955919,True,https://www.idealista.com/inmueble/108775985/,"PROPERTY PLUS VENDE en la mejor zona de Justicia! Inmueble en extraordinario estado de conservación, Cómo Nuevo!  Apartamento de 2 dormitorios con 2 baños en suite, RECIEN REFORMADO, AMUEBLADO y Equipado! I INMEJORABLE OPORTUNIDAD DE INVERSION! Precioso apartamento en uno de los mejores Barrios de Madrid, en Justicia, a escasos metros de la Plaza Colón. Ubicado en una preciosa finca con mucho encanto, con conserje y ascensor, se trata de un 2º piso!  Recién reformado y totalmente amueblado, la vivienda consta de: . - Amplia entrada que da paso a Salón comedor, con cocina americana con Isla/barra, con electrodomésticos panelados ( lavadora, lavavajillas, . ). Aire Acondicionado por split en salón y cocina.  - Dormitorio 1 con cama de matrimonio, armario empotrado vestido, y baño en suite completo con plato de ducha. Dormitorio con Aire Acondicionado.  - Dormitorio 2 con cama de matrimonio, armario empotrado vestido, baño en suite completo con plato de ducha. Dormitorio con Aire Acondicionado. Extraordinaria ubicación en inmejorable finca con conserje físico! Contacte con nosotros los 7 días de la semana para concertar una visita. vo!",True,good,False,True,11719.0,True,False,False,False,[],False,False,750000.0,€,flat,,"Chueca-Justicia, Madrid","Piso en calle Santa Teresa, 10",2,,,,,,,
109018998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/32/0d/1361858658.webp,COR.V.004,31,549000.0,flat,sale,147.0,True,3,2,CL MARIA PITA,Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.395785,-3.5550448,False,https://www.idealista.com/inmueble/109018998/,"¡Oportunidad única en El Cañaveral! Piso moderno con terraza, piscina, trastero y ¡dos plazas de garaje! Corsini Inmobiliaria presenta este coqueto y luminoso piso de 97 m², con 12 m² de garaje, 3 m² de trastero y 51 m² de zonas comunes. Perfecto para inversores, familias y parejas que buscan calidad de vida en un barrio con enorme potencial. ¿Por qué invertir o vivir en El Cañaveral? Inversores: El Cañaveral ocupa el 2º puesto entre las zonas con mayor potencial urbanístico de España. Comprar aquí es asegurar una inversión con alta rentabilidad y crecimiento. Familias: Ideal para vivir. La zona cuenta con colegios de calidad, amplios parques, farmacias, supermercados, tintorerías y todos los servicios necesarios para una vida cómoda y segura. Parejas: Un entorno agradable, tranquilo y con una proyección de futuro impresionante; perfecto para establecer un hogar y crecer juntos. Sobre la vivienda: Accedemos a través de un hall recibidor que conecta con la cocina totalmente amueblada, funcional y moderna. Desde la cocina se sale a una práctica terraza tendedero que enlaza con la terraza principal que también es accesible desde el salón-comedor, creando un espacio ideal para relajarse o disfrutar de reuniones en el exterior. La vivienda cuenta con tres dormitorios, espaciosos y bien distribuidos, pensados para adaptarse a tus necesidades familiares o profesionales. La luminosidad natural destaca en todas las estancias gracias a una óptima orientación y diseño. Además, disfrutas de dos plazas de garaje que ofrecen comodidad y seguridad, junto con un práctico trastero para almacenamiento extra. Los 51 m² de zonas comunes incluyen parque infantil, piscina, ideal para refrescar los días de verano y fomentar la vida en comunidad. ¡No dejes pasar esta oportunidad! Contacta con Corsini Inmobiliaria para más información o para programar una visita. Esta propiedad no estará disponible por mucho tiempo.",True,good,False,True,3735.0,True,False,False,False,[],False,False,549000.0,€,flat,,"El Cañaveral, Madrid",Piso en CL Maria Pita,6,True,True,,,,,
108893294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/e2/35/1358833281.webp,,5,455000.0,chalet,sale,137.0,,3,3,"calle Fuente Montes, 1",Madrid,Sevilla la Nueva,,es,,40.3525432,-4.0051863,True,https://www.idealista.com/obra-nueva/108893294/,"Exclusiva Promoción de 5 Chalets de Obra Nueva en Los Manantiales – Sevilla la Nueva  Descubre tu nuevo hogar en esta exclusiva promoción de 5 chalets adosados en dos plantas, diseñados con materiales de primera calidad, máxima eficiencia energética y una distribución pensada para el confort de toda la familia. Distribución: Planta principal: cocina independiente totalmente amueblada, aseo de cortesía y amplio salón-comedor con acceso directo al jardín. Segunda planta: tres dormitorios y dos baños completos (uno en suite en la habitación principal y otro para los dormitorios secundarios). Parcelas privadas de 262 m² a 339 m², perfectas para disfrutar al aire libre. Opciones de personalización: Posibilidad de añadir una habitación adicional en planta baja y piscina privada, adaptando el proyecto a tus necesidades (incremento de presupuesto). Calidades destacadas: Sistema estructural reforzado y forjados unidireccionales. Fachadas de ladrillo macizo con aislamiento térmico y acústico. Ventanas Elegant Infinity Thermofibra con persianas Thermoacustic y acristalamiento Climalit. Sanitarios y grifería Roca. Suelos porcelánicos de gran formato y escaleras a juego. Calefacción por aerotermia con suelo radiante. Puerta de garaje motorizada, videoportero y cerramiento de parcela en hormigón y metal. Cubierta inclinada y fachada terminada en piedra artificial o porcelánico imitación piedra de alta calidad. Ubicados en la exclusiva zona de Los Manantiales a escasos pasos del parque de Guadarrama (Sevilla la Nueva), en un entorno natural y tranquilo, con todos los servicios, colegios y excelentes conexiones con Madrid. Estrena tu chalet y personalízalo a tu gusto en una de las mejores zonas residenciales.",False,newdevelopment,True,,3321.0,False,False,False,False,[],False,False,455000.0,€,chalet,terracedHouse,Sevilla la Nueva,"Chalet adosado en calle Fuente Montes, 1",,True,True,,False,,,
91458542,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/89/d5/1338747082.webp,W-02IM3L,19,292014.0,studio,sale,84.0,True,0,1,Pol. Industrial sur,Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5413088,-3.6132422,False,https://www.idealista.com/inmueble/91458542/,"Loft en Edificio Exclusivo Engel & Völkers comercializa en exclusiva esta excelente oportunidad de INVERSIÓN o de habitar en un loft dúplex de 84 metros cuadrados ubicado en unos de los edificios emblemáticos de la Vega de la Moraleja. El edificio presenta una estructura bellísima íntegra de cristales en su fachada exterior. Además de contar con todas las comodidades de uno de los mejores residenciales de la zona. Cuenta con dos piscinas, una en el jardín y otra con solarium e impresionantes vistas en la azotea. Además, también podemos disfrutar de gimnasio y pistas de Pádel. La urbanización cuenta con servicio de portería y vigilancia las 24 horas. Pasamos a continuación a describir la vivienda:  PLANTA PRINCIPAL: recibidor que se abre a un amplio salón con cocina americana muebles de diseño en colores vivos y distribución funcional, ambos con suelos de tarima de primera calidad e iluminados por un ventanal que alcanza la altura total de las dos plantas. A través de unas escaleras voladas, forradas de madera y con una barandilla cromada, que dejan pasar la luz y usar el espacio bajo ellas, se llega a la SEGUNDA PLANTA: precioso baño alicatado con mosaico, con lavabo encastrado en una encimera de mármol a medida, espejo gigante y cabina de ducha. Dormitorio doble con ventana trasera que permite entrada de luz en dos direcciones, dando una vida excepcional a toda la vivienda. Toda la carpintería de la vivienda es de un moderno diseño y color blanco. Aire acondicionado y calefacción por bomba de calor canalizados por conductos. La vivienda dispone de una plaza de garaje opcional por 15.741 euros ubicada en la planta sótano menos 1, que nos permite la comodidad de llegar del vehículo a nuestra en poquísimos segundos. Vega de la Moraleja es una zona residencial reciente y de buen standing en San Sebastián de los Reyes. Los inmuebles tienen una antigüedad media de tan solo 15 años. La población residente es principalmente joven, con alto porcentaje de personas entre 25 y 29 años de edad, con un nivel adquisitivo y cultural medio-alto y alto. Esta zona está a tan solo 25 minutos en coche del centro de Madrid, a través de su acceso directo a la Autovía A-1, y está a tan sólo 11 minutos en coche del Aeropuerto, a través de la M-12. Además se encuentra adyacente al parque comercial Megapark: en el que hay una amplísima oferta de comercios y restauración. Hay que destacar que dentro de dicho parque se encuentran el centro comercial Plaza Norte 2 y un hipermercado Carrefour. Tiene muy buena comunicación de la zona con el resto de Madrid en transporte público. La línea 10 de metro tiene 2 estaciones, estación Reyes Católicos, muy cercana, y Marqués de Valdavia, un poco más alejada. Cerca de la zona hay también una estación de Cercanías Renfe: la estación Alcobendas-San Sebastián de los Reyes de la línea C-4. En cuanto a equipamiento de servicios, la oferta es muy amplia: 10 colegios entre públicos y privados; 5 centros sanitarios y a tan sólo 2km del Hospital Infanta Sofía. La vivienda en cuestión se halla al lado de un Mercadona.",True,good,False,True,3476.0,False,False,False,False,[],False,False,292014.0,€,flat,studio,"Pol. Industrial sur, San Sebastián de los Reyes",Estudio,,True,True,,,,,
108094044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/18/89/1333626928.webp,1º B,11,285000.0,flat,sale,102.0,True,3,2,"calle Pinto, 56",Madrid,Parla,Calle Pinto-San Roque,es,,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108094044/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,True,2794.0,True,False,False,False,[],False,False,285000.0,€,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",1,,,,False,,,
107743126,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/ce/ef/1321972089.webp,,16,7250000.0,penthouse,sale,485.0,True,5,5,paseo de Eduardo Dato,Madrid,Madrid,Chamberí,es,Almagro,40.4342791,-3.6929808,False,https://www.idealista.com/inmueble/107743126/,"¡Descubre el ático de tus sueños en el prestigioso barrio de Almagro-Chamberí! Este impresionante ático, ubicado en la octava planta de un edificio emblemático diseñado por el renombrado arquitecto Gutiérrez Soto, ofrece 485 m² de puro lujo y confort. Con una espectacular terraza de 40 metros orientada al sureste, disfrutarás de vistas únicas y una luminosidad  Inigualable gracias a sus 11 ventanales exteriores y techos de más de tres metros de altura. El interior del ático es un verdadero refugio de elegancia y sofisticación. Comienza tu recorrido en el gran hall de distribución que te lleva a dos salones con chimeneas y una biblioteca, ambos con acceso directo a la terraza. El comedor independiente, diseñado por Jacob Jensen, es perfecto para ocasiones especiales. La habitación principal, con 50 metros, incluye un vestidor y un baño reformado, mientras que las tres habitaciones en suite ofrecen comodidad y privacidad. La cocina-office está equipada con despensa y un comedor de diario, ideal para el día a día. Además, cuenta con una habitación de servicio, zona de plancha y lavandería. El edificio dispone de tres ascensores, calefacción central y aire acondicionado independiente para tu máximo confort.  Dos amplias plazas de garajes y un trastero están incluidos en el precio, así como una zona de descanso para choferes. Las fotos son ejemplo renders una vez finalizada la reforma Ubicado en una de las mejores calles de Madrid, según The New York Times, este ático está rodeado de edificios singulares, embajadas y galerías de arte. Con completas infraestructuras de transporte y cercanía al barrio de Salamanca, este es el hogar perfecto para quienes buscan lo mejor en la capital. ¡No pierdas la oportunidad de vivir en uno de los barrios más elegantes de Madrid! Precio: 7.250. 000 €.",False,renew,False,True,14948.0,True,False,False,False,[],False,False,7250000.0,€,flat,penthouse,"Almagro, Madrid",Ático en paseo de Eduardo Dato,8,True,True,,,,,
107153811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/79/86/1337214554.webp,0096-00995,27,240000.0,flat,sale,90.0,True,1,1,"calle del León, 30",Madrid,Madrid,Centro,es,Huertas-Cortes,40.4129468,-3.6993957,True,https://www.idealista.com/inmueble/107153811/,"303 Situado en el emblemático barrio de las Letras-Cortes, este piso abuhardillado y amueblado con mucho encanto ofrece una oportunidad única de vivir en el corazón de Madrid o de invertir con buena rentabilidad. Desde la quinta y última planta, a través de sus ventanas de Climalit, se puede ver el cielo madrileño y disfrutar de la tranquilidad de un piso interior estando en el centro de la capital. Esta buhardilla con vigas de madera transmite la sensación de vivir en un hogar acogedor y luminoso, con sus techos bajos, su cocina amplia y su toque bohemio. El piso de 57 m2 útiles está distribuido en dos alturas: la habitación con techo bajo, un pasillo abierto y luminoso, una cocina amplia y equipada, un baño y un espacio chill de salón abuhardillados. La vivienda se sitúa en la quinta y última planta del edificio, el ascensor llega hasta la cuarta planta. Ubicado entre la calle de Atocha y la calle de Huertas, a escasos metros de la estación de metro de Antón Martín, y a unos metros de la Puerta del Sol, su situación es inmejorable y está muy bien comunicada. Dispone de todo tipo de servicios al lado, supermercados, tiendas, cafeterías, restaurantes y bares de los más auténticos a los más modernos de la capital. El uso turístico no está permitido. No cobramos honorarios al comprador.",True,good,False,True,2667.0,True,True,True,False,[],False,False,240000.0,€,flat,,"Huertas-Cortes, Madrid","Piso en calle del León, 30",5,,,,,,,
105657901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/34/9d/1367298860.webp,CHA0031,37,479000.0,chalet,sale,358.0,,4,3,"calle de la Cuerda del Sol, 9",Madrid,Sevilla la Nueva,,es,,40.3482416,-4.052615,True,https://www.idealista.com/inmueble/105657901/,"Fives Real Estate vende en exclusiva esta impresionante vivienda en las mejores urbanizaciones de Sevilla la Nueva, Los Cortijos. Esta propiedad está construida sobre una parcela de 3.773 m2 y está ubicada en lo más alto de la urbanización por lo que podrás disfrutar de unas vistas panorámicas de toda la sierra oeste de Madrid. La propiedad muy bien aprovechada en sus 358 m2 construidos, cada espacio útil y orientada para sacar la máxima luminosidad. La planta principal que se distribuye en tres habitaciones grandes con dos baños completos, pasillo de distribución, vestíbulo de acceso a la vivienda, cocina con acceso al exterior y al salón y un gran salón de doble altura con ventanal, chimenea y acceso a la terraza exterior con vistas donde podréis disfrutar de toda la familia y amigos.  La planta superior nos encontramos la habitación principal con baño en suite y una zona de estar con salida a la terraza. La planta sótano, un gran salón que puede aprovecharse para salón de juegos o bodega. En la planta principal también tiene garaje para dos coches y zona de trastero. La parcela de 3.773 m2 tiene entrada peatonal y de vehículos, cenador.. . es llana por la parte delantera y con pendiente en la parte trasera, lo que hace poder gozar de intimidad y tener vistas despejadas. Con muchas posibilidades.  La urbanización Los Cortijos está compuesta por chalets independientes en una zona muy tranquila sin ruidos, se encuentra a tan solo 4 min del centro urbano, con todos los servicios ( supermercados (Mercadona), Ocio, Restauración y Colegios). A tan sólo 30 min de Madrid, muy buena conexión con la A-5 y M-50. No dudes y llámenos para visitarla, estamos disponibles de Lunes a Domingo. [IW].",True,good,False,,1338.0,True,False,False,False,[],False,False,479000.0,€,chalet,independantHouse,Sevilla la Nueva,"Casa independiente en calle de la Cuerda del Sol, 9",,,,,,,,
